x	y	z	Processing of Capped Intronless Pre-mRNA
186	288	35	2
190	288	35	1
192	288	35	1
194	288	35	1
196	288	35	1
199	288	35	3
218	288	35	2
220	288	35	1
238	288	35	1
242	288	35	1
246	288	35	1
247	288	35	1
175	289	35	1
187	289	35	1
195	289	35	1
199	289	35	1
204	289	35	1
225	289	35	1
237	289	35	1
245	289	35	2
187	290	35	1
198	290	35	1
206	290	35	1
232	290	35	1
234	290	35	1
235	290	35	1
243	290	35	1
247	290	35	1
248	290	35	1
179	291	35	2
185	291	35	1
187	291	35	1
194	291	35	1
200	291	35	1
205	291	35	1
206	291	35	1
231	291	35	1
236	291	35	1
242	291	35	1
182	292	35	1
183	292	35	1
198	292	35	3
200	292	35	1
205	292	35	1
220	292	35	1
224	292	35	1
235	292	35	1
243	292	35	1
245	292	35	1
195	293	35	2
198	293	35	2
206	293	35	1
218	293	35	1
223	293	35	1
227	293	35	2
230	293	35	2
238	293	35	1
239	293	35	1
242	293	35	1
190	294	35	1
195	294	35	1
199	294	35	1
201	294	35	1
204	294	35	3
219	294	35	1
225	294	35	1
226	294	35	1
228	294	35	1
237	294	35	1
241	294	35	1
245	294	35	1
184	295	35	1
197	295	35	1
203	295	35	1
204	295	35	1
218	295	35	1
225	295	35	1
236	295	35	2
241	295	35	1
242	295	35	2
244	295	35	1
249	295	35	2
180	296	35	1
193	296	35	1
196	296	35	2
199	296	35	1
200	296	35	1
201	296	35	1
205	296	35	3
219	296	35	1
221	296	35	1
223	296	35	1
228	296	35	1
236	296	35	1
238	296	35	1
241	296	35	1
242	296	35	1
243	296	35	1
194	297	35	1
196	297	35	1
198	297	35	1
199	297	35	1
221	297	35	1
222	297	35	1
226	297	35	1
238	297	35	1
243	297	35	2
248	297	35	1
196	298	35	1
198	298	35	1
221	298	35	2
222	298	35	1
228	298	35	1
229	298	35	2
244	298	35	2
246	298	35	1
195	299	35	1
196	299	35	1
199	299	35	1
227	299	35	1
235	299	35	1
236	299	35	1
239	299	35	1
241	299	35	1
197	300	35	2
208	300	35	1
227	300	35	1
229	300	35	1
237	300	35	1
239	300	35	1
198	301	35	1
228	301	35	3
235	301	35	1
237	301	35	1
238	301	35	2
244	301	35	1
229	302	35	1
230	302	35	1
233	302	35	1
236	302	35	1
242	302	35	1
225	303	35	1
226	303	35	1
230	303	35	1
231	303	35	1
233	303	35	1
238	303	35	2
241	303	35	2
242	303	35	1
191	304	35	1
225	304	35	2
227	304	35	1
232	304	35	1
233	304	35	1
207	305	35	1
222	305	35	1
223	305	35	1
225	305	35	2
229	305	35	1
237	305	35	1
240	305	35	1
206	306	35	1
224	306	35	1
225	306	35	2
227	306	35	1
230	306	35	2
233	306	35	1
236	306	35	1
240	306	35	1
242	306	35	1
222	307	35	1
231	307	35	2
232	307	35	3
234	307	35	1
240	307	35	1
241	307	35	1
206	308	35	1
220	308	35	1
224	308	35	2
229	308	35	1
231	308	35	1
236	308	35	1
239	308	35	1
202	309	35	2
222	309	35	1
219	310	35	1
221	310	35	1
223	310	35	1
237	310	35	1
219	311	35	1
229	311	35	1
231	312	35	1
237	312	35	1
242	312	35	1
227	314	35	1
228	314	35	1
232	314	35	1
235	314	35	1
237	314	35	1
234	315	35	1
235	315	35	2
236	315	35	1
232	316	35	1
236	316	35	1
230	317	35	1
237	317	35	1
238	317	35	1
231	318	35	1
236	318	35	1
238	318	35	1
232	319	35	1
224	253	36	1
225	253	36	1
228	253	36	1
224	255	36	1
219	256	36	1
225	256	36	1
218	257	36	1
228	257	36	1
218	258	36	1
225	258	36	1
227	258	36	1
228	258	36	1
229	258	36	1
231	258	36	1
218	259	36	1
219	259	36	1
221	259	36	2
223	259	36	1
228	259	36	1
216	260	36	1
223	260	36	3
225	260	36	1
226	260	36	1
211	261	36	1
219	261	36	1
220	261	36	1
224	261	36	1
226	261	36	1
230	261	36	1
234	261	36	1
217	262	36	2
222	262	36	2
226	262	36	2
231	262	36	1
238	262	36	2
242	262	36	1
244	262	36	1
218	263	36	1
221	263	36	1
222	263	36	2
233	263	36	2
236	263	36	1
240	263	36	1
213	264	36	1
214	264	36	1
226	264	36	1
233	264	36	1
238	264	36	1
240	264	36	1
249	264	36	1
185	265	36	1
189	265	36	1
191	265	36	1
222	265	36	1
235	265	36	2
242	265	36	1
245	265	36	1
186	266	36	1
189	266	36	1
191	266	36	1
193	266	36	1
207	266	36	1
215	266	36	1
220	266	36	1
226	266	36	1
228	266	36	1
229	266	36	1
231	266	36	1
232	266	36	1
233	266	36	2
234	266	36	1
235	266	36	1
241	266	36	1
244	266	36	1
193	267	36	1
195	267	36	1
209	267	36	2
210	267	36	1
217	267	36	1
236	267	36	2
239	267	36	1
240	267	36	1
249	267	36	1
194	268	36	1
197	268	36	1
206	268	36	1
210	268	36	1
213	268	36	1
215	268	36	1
222	268	36	2
223	268	36	1
232	268	36	1
234	268	36	1
235	268	36	1
238	268	36	1
191	269	36	2
208	269	36	2
210	269	36	2
211	269	36	1
213	269	36	1
225	269	36	2
232	269	36	1
249	269	36	1
193	270	36	1
198	270	36	3
206	270	36	1
214	270	36	1
237	270	36	1
238	270	36	1
244	270	36	1
246	270	36	1
176	271	36	1
193	271	36	2
198	271	36	1
207	271	36	1
218	271	36	1
236	271	36	2
249	271	36	1
203	272	36	2
211	272	36	1
214	272	36	1
217	272	36	1
219	272	36	1
231	272	36	1
235	272	36	2
236	272	36	1
181	273	36	1
191	273	36	1
209	273	36	2
238	273	36	1
203	274	36	1
206	274	36	1
209	274	36	1
210	274	36	1
212	274	36	1
217	274	36	1
218	274	36	1
236	274	36	1
250	274	36	1
175	275	36	1
208	275	36	1
210	275	36	2
211	275	36	1
212	275	36	1
216	275	36	2
231	275	36	1
177	276	36	1
186	276	36	1
206	276	36	1
215	276	36	1
216	276	36	1
217	276	36	1
232	276	36	1
175	277	36	1
209	277	36	1
213	277	36	1
214	277	36	2
215	277	36	1
220	277	36	1
204	278	36	1
205	278	36	1
214	278	36	1
219	278	36	2
204	279	36	1
214	279	36	1
223	279	36	1
234	279	36	1
174	280	36	3
199	280	36	2
207	280	36	2
209	280	36	1
210	280	36	1
214	280	36	1
223	280	36	2
224	280	36	1
232	280	36	1
192	281	36	1
193	281	36	1
209	281	36	1
213	281	36	1
214	281	36	1
222	281	36	1
172	282	36	1
175	282	36	1
189	282	36	1
190	282	36	1
205	282	36	1
206	282	36	2
208	282	36	1
212	282	36	1
214	282	36	1
215	282	36	1
220	282	36	1
221	282	36	1
222	282	36	1
231	282	36	2
202	283	36	1
207	283	36	1
211	283	36	1
218	283	36	1
222	283	36	1
225	283	36	1
227	283	36	1
230	283	36	1
241	283	36	1
176	284	36	2
187	284	36	2
196	284	36	1
201	284	36	1
202	284	36	1
210	284	36	1
215	284	36	1
204	285	36	2
210	285	36	1
218	285	36	1
221	285	36	2
226	285	36	1
231	285	36	1
233	285	36	1
238	285	36	1
244	285	36	1
187	286	36	1
189	286	36	1
193	286	36	1
198	286	36	1
200	286	36	1
207	286	36	1
208	286	36	1
218	286	36	1
224	286	36	1
228	286	36	1
229	286	36	2
236	286	36	2
237	286	36	3
240	286	36	1
185	287	36	1
205	287	36	1
208	287	36	1
225	287	36	1
228	287	36	1
230	287	36	1
231	287	36	1
234	287	36	2
239	287	36	1
240	287	36	1
243	287	36	1
246	287	36	1
248	287	36	1
185	288	36	1
192	288	36	1
194	288	36	1
196	288	36	2
203	288	36	1
206	288	36	1
210	288	36	1
220	288	36	1
237	288	36	1
238	288	36	1
239	288	36	1
240	288	36	1
241	288	36	1
243	288	36	1
185	289	36	1
193	289	36	1
198	289	36	1
217	289	36	1
219	289	36	2
223	289	36	2
232	289	36	1
239	289	36	1
240	289	36	1
187	290	36	1
195	290	36	1
199	290	36	1
201	290	36	1
236	290	36	1
184	291	36	1
194	291	36	1
196	291	36	1
203	291	36	1
222	291	36	1
233	291	36	1
242	291	36	3
174	292	36	1
189	292	36	1
196	292	36	2
207	292	36	1
221	292	36	1
228	292	36	1
229	292	36	1
232	292	36	2
233	292	36	1
235	292	36	1
242	292	36	2
188	293	36	1
197	293	36	2
200	293	36	1
202	293	36	1
206	293	36	1
208	293	36	1
224	293	36	1
227	293	36	1
241	293	36	1
190	294	36	1
198	294	36	1
202	294	36	1
225	294	36	1
232	294	36	1
234	294	36	1
237	294	36	1
241	294	36	1
202	295	36	2
218	295	36	1
221	295	36	1
223	295	36	1
237	295	36	1
238	295	36	1
240	295	36	1
241	295	36	1
194	296	36	1
201	296	36	1
202	296	36	3
222	296	36	2
230	296	36	1
244	296	36	1
245	296	36	1
205	297	36	3
217	297	36	1
231	297	36	1
233	297	36	2
234	297	36	2
238	297	36	1
242	297	36	2
245	297	36	2
199	298	36	2
205	298	36	1
233	298	36	1
240	298	36	1
241	298	36	1
243	298	36	1
200	299	36	1
229	299	36	1
240	299	36	1
244	299	36	1
226	300	36	1
230	300	36	1
225	301	36	2
227	301	36	1
229	301	36	2
230	301	36	1
232	301	36	1
233	301	36	1
235	301	36	1
240	301	36	1
243	301	36	1
223	302	36	1
227	302	36	1
232	302	36	2
232	303	36	1
236	303	36	2
241	303	36	1
233	304	36	1
235	304	36	2
225	305	36	1
241	306	36	1
242	306	36	1
222	307	36	1
234	307	36	1
235	307	36	1
240	307	36	1
224	308	36	1
228	308	36	1
242	308	36	1
243	308	36	1
228	309	36	1
234	309	36	1
236	309	36	1
242	309	36	1
221	310	36	1
226	310	36	1
229	310	36	1
236	310	36	1
240	310	36	1
243	310	36	1
211	311	36	1
214	311	36	1
221	311	36	1
222	311	36	2
223	311	36	1
225	311	36	1
228	311	36	1
229	311	36	1
230	311	36	1
233	311	36	2
213	312	36	1
220	312	36	1
221	312	36	1
232	312	36	1
233	312	36	1
240	312	36	1
217	313	36	1
226	313	36	1
229	313	36	2
234	313	36	1
236	313	36	2
238	314	36	2
241	314	36	1
242	314	36	1
214	315	36	2
238	315	36	1
232	316	36	1
240	316	36	1
227	317	36	1
230	318	36	1
235	318	36	1
240	318	36	1
231	319	36	1
238	319	36	1
227	257	37	1
227	258	37	2
227	259	37	1
227	260	37	1
242	260	37	1
220	262	37	2
224	262	37	2
227	262	37	1
232	262	37	1
222	263	37	1
231	263	37	1
215	264	37	2
224	264	37	3
232	265	37	1
246	265	37	1
193	266	37	1
194	266	37	1
212	266	37	1
191	267	37	1
219	267	37	1
236	267	37	1
188	268	37	1
193	268	37	1
217	268	37	2
219	268	37	1
194	269	37	1
211	269	37	2
216	269	37	1
218	269	37	1
237	269	37	1
190	270	37	2
210	270	37	2
212	270	37	1
216	270	37	1
195	271	37	2
220	271	37	1
221	271	37	1
196	272	37	1
207	272	37	1
214	272	37	1
209	273	37	1
213	273	37	1
236	273	37	1
212	274	37	1
205	275	37	1
206	275	37	1
208	275	37	1
212	275	37	3
209	276	37	1
219	276	37	2
188	277	37	1
211	277	37	2
217	277	37	1
212	278	37	2
215	278	37	1
210	279	37	1
212	279	37	1
214	279	37	2
215	279	37	1
217	279	37	1
208	280	37	1
209	280	37	2
212	280	37	1
191	281	37	1
192	281	37	1
193	281	37	1
208	281	37	1
210	281	37	1
212	281	37	1
189	282	37	2
192	282	37	1
208	282	37	3
214	282	37	2
201	283	37	1
230	283	37	1
195	284	37	2
206	284	37	1
212	284	37	1
195	285	37	1
237	285	37	1
189	286	37	1
200	286	37	2
206	286	37	1
211	286	37	1
215	286	37	1
226	286	37	2
230	286	37	1
232	286	37	2
188	287	37	1
191	287	37	2
193	287	37	2
194	287	37	2
208	287	37	2
220	287	37	1
230	287	37	1
237	287	37	1
238	287	37	1
240	287	37	1
192	288	37	1
193	288	37	1
195	288	37	1
196	288	37	2
202	288	37	1
203	288	37	1
204	288	37	2
237	288	37	1
240	288	37	1
200	289	37	1
201	289	37	1
224	289	37	2
232	289	37	1
233	289	37	1
234	289	37	1
239	289	37	1
200	290	37	1
204	290	37	1
222	290	37	1
230	290	37	1
231	290	37	1
232	290	37	2
242	290	37	1
195	291	37	1
236	291	37	1
238	291	37	1
198	292	37	1
200	292	37	1
203	292	37	1
232	292	37	1
234	292	37	1
238	292	37	1
243	292	37	1
199	293	37	1
206	293	37	1
207	293	37	1
223	293	37	1
225	293	37	1
239	293	37	2
240	293	37	3
241	293	37	1
224	294	37	2
228	294	37	1
230	294	37	1
233	294	37	1
238	294	37	1
242	294	37	2
245	294	37	2
202	295	37	1
203	295	37	1
231	295	37	1
236	295	37	1
240	295	37	1
243	295	37	1
198	296	37	1
201	296	37	1
203	296	37	1
204	296	37	1
237	296	37	1
241	296	37	1
243	296	37	2
244	296	37	1
194	297	37	1
204	297	37	1
218	297	37	2
230	297	37	1
231	297	37	2
234	297	37	1
242	297	37	1
199	298	37	1
229	298	37	1
233	298	37	1
245	298	37	1
228	299	37	1
231	299	37	1
232	299	37	1
241	299	37	1
227	300	37	1
229	300	37	1
240	300	37	1
241	300	37	1
244	300	37	1
227	301	37	1
230	301	37	1
232	301	37	1
236	303	37	1
227	304	37	1
236	305	37	1
238	305	37	2
234	306	37	1
239	307	37	2
225	308	37	1
226	308	37	1
227	308	37	2
240	308	37	1
241	308	37	1
224	309	37	1
226	309	37	1
242	309	37	1
225	310	37	1
219	311	37	1
224	311	37	1
225	311	37	1
232	311	37	1
234	311	37	1
217	312	37	2
225	312	37	1
228	312	37	4
230	312	37	1
232	312	37	1
242	312	37	1
225	313	37	1
237	313	37	1
221	314	37	1
228	314	37	1
229	314	37	1
230	314	37	1
232	314	37	1
242	314	37	1
227	315	37	1
229	315	37	1
239	315	37	1
234	316	37	1
236	316	37	1
240	316	37	1
241	316	37	1
211	317	37	1
238	317	37	1
232	318	37	1
235	318	37	1
237	318	37	1
226	260	38	1
228	261	38	1
224	262	38	1
225	262	38	1
238	262	38	1
229	263	38	1
219	264	38	1
223	264	38	2
230	265	38	1
229	266	38	1
188	268	38	1
213	268	38	1
194	269	38	1
209	269	38	1
211	269	38	1
217	269	38	1
232	270	38	2
193	271	38	2
232	272	38	1
236	272	38	1
210	274	38	2
216	274	38	1
189	275	38	1
217	275	38	1
211	276	38	1
214	276	38	1
219	276	38	1
205	277	38	1
207	277	38	1
209	277	38	1
210	277	38	1
212	277	38	1
219	277	38	1
203	278	38	1
208	278	38	1
215	278	38	1
221	278	38	1
194	279	38	1
211	279	38	2
218	279	38	1
193	280	38	1
190	281	38	1
213	281	38	1
215	281	38	1
193	282	38	1
211	282	38	1
214	282	38	1
203	283	38	1
210	283	38	1
219	283	38	1
229	283	38	1
191	284	38	3
215	284	38	1
216	284	38	2
195	285	38	1
201	285	38	1
204	285	38	1
208	285	38	1
216	285	38	1
203	286	38	1
205	286	38	1
208	286	38	1
211	286	38	1
216	286	38	1
221	286	38	1
192	287	38	1
232	287	38	1
202	288	38	1
218	288	38	1
185	289	38	1
186	289	38	2
187	289	38	1
190	289	38	1
193	289	38	1
200	289	38	1
203	289	38	1
232	289	38	1
234	289	38	1
188	290	38	1
198	290	38	1
209	290	38	1
223	290	38	1
224	290	38	1
237	290	38	1
189	291	38	2
200	291	38	1
206	291	38	1
210	291	38	1
214	291	38	1
220	291	38	1
234	291	38	2
238	291	38	1
199	292	38	2
207	292	38	1
211	292	38	1
229	292	38	2
230	292	38	2
232	292	38	1
239	292	38	1
197	293	38	3
198	293	38	1
200	293	38	1
205	293	38	2
233	293	38	1
237	293	38	1
240	293	38	1
204	294	38	1
205	294	38	1
212	294	38	3
228	294	38	1
235	294	38	2
236	294	38	1
192	295	38	3
207	295	38	1
221	295	38	1
225	295	38	1
230	295	38	1
231	295	38	1
232	295	38	1
234	295	38	1
244	295	38	1
228	296	38	1
237	296	38	2
242	296	38	1
201	297	38	1
203	297	38	1
205	297	38	2
219	297	38	2
220	297	38	2
242	297	38	1
234	298	38	1
244	298	38	1
193	299	38	1
204	299	38	2
214	299	38	1
226	299	38	1
235	299	38	1
236	299	38	2
239	299	38	1
241	299	38	1
242	299	38	1
243	299	38	1
227	300	38	1
228	300	38	1
239	300	38	1
240	300	38	3
233	301	38	1
236	301	38	1
245	302	38	1
229	303	38	1
231	303	38	2
233	303	38	1
234	303	38	1
241	303	38	2
233	304	38	1
236	304	38	1
226	305	38	1
232	305	38	1
244	305	38	1
245	305	38	1
210	306	38	1
226	306	38	1
227	306	38	1
223	307	38	1
241	307	38	2
246	307	38	2
222	308	38	1
229	308	38	1
239	308	38	1
240	308	38	1
242	308	38	1
222	309	38	1
224	309	38	1
229	309	38	1
219	310	38	1
224	310	38	1
228	310	38	1
241	310	38	1
221	311	38	1
228	311	38	1
217	312	38	1
218	312	38	1
220	312	38	1
221	312	38	1
231	312	38	1
239	312	38	1
216	313	38	1
220	313	38	1
222	313	38	1
229	313	38	2
238	313	38	1
241	313	38	1
244	313	38	1
200	314	38	1
217	314	38	1
221	314	38	1
213	315	38	2
221	315	38	2
229	315	38	1
236	315	38	1
238	315	38	1
239	316	38	1
244	316	38	1
235	317	38	1
238	317	38	1
242	317	38	2
232	318	38	1
230	319	38	1
232	319	38	1
234	319	38	2
238	319	38	2
241	319	38	2
231	322	38	2
232	323	38	1
233	324	38	2
237	265	39	2
191	268	39	2
188	269	39	2
201	270	39	1
217	270	39	1
218	271	39	3
189	273	39	1
215	273	39	1
213	274	39	2
214	274	39	1
214	275	39	1
216	275	39	1
195	278	39	1
214	278	39	1
221	278	39	1
206	279	39	1
212	279	39	1
215	279	39	1
216	279	39	1
217	279	39	1
223	281	39	1
226	282	39	1
190	283	39	1
191	283	39	1
196	283	39	1
203	283	39	1
237	283	39	2
203	284	39	1
205	284	39	2
216	284	39	2
195	285	39	2
199	285	39	1
203	286	39	1
206	286	39	1
216	286	39	1
221	286	39	1
188	287	39	1
196	287	39	1
198	287	39	1
215	287	39	1
239	287	39	1
192	288	39	1
193	288	39	2
206	288	39	1
210	288	39	1
218	288	39	1
189	289	39	2
190	289	39	1
191	289	39	1
201	289	39	1
217	289	39	1
186	290	39	1
192	290	39	1
233	290	39	1
191	291	39	1
202	291	39	2
206	291	39	1
207	291	39	2
213	291	39	1
217	291	39	2
233	291	39	1
240	291	39	1
212	292	39	1
230	292	39	1
205	293	39	1
207	293	39	1
204	294	39	1
206	294	39	1
213	294	39	1
228	294	39	1
233	294	39	1
240	294	39	1
203	295	39	1
207	295	39	1
227	295	39	2
229	295	39	1
241	295	39	1
197	296	39	1
202	296	39	1
206	296	39	1
215	296	39	1
239	296	39	1
196	297	39	2
197	297	39	1
198	297	39	1
220	297	39	1
221	297	39	1
231	297	39	1
233	297	39	1
201	298	39	1
213	298	39	1
219	298	39	1
221	298	39	2
230	298	39	1
214	299	39	2
225	299	39	1
227	299	39	1
229	299	39	1
233	299	39	1
237	299	39	1
239	299	39	1
243	299	39	1
214	300	39	1
228	300	39	1
229	300	39	1
235	300	39	2
227	301	39	1
233	301	39	1
226	302	39	2
227	303	39	1
230	303	39	1
225	304	39	1
212	305	39	2
223	305	39	2
226	305	39	1
240	305	39	2
241	305	39	2
242	305	39	1
211	306	39	1
229	306	39	2
230	306	39	1
213	307	39	1
227	307	39	1
232	307	39	1
194	308	39	1
216	308	39	1
221	308	39	1
225	308	39	1
226	308	39	2
229	308	39	1
233	308	39	1
235	308	39	1
240	308	39	1
242	308	39	1
243	308	39	1
216	309	39	1
220	309	39	1
227	309	39	1
229	309	39	1
233	309	39	1
234	309	39	1
235	309	39	1
219	310	39	1
226	310	39	1
228	310	39	1
234	310	39	1
206	311	39	2
222	311	39	1
224	311	39	1
227	311	39	1
196	312	39	1
229	312	39	1
231	312	39	1
232	312	39	1
244	312	39	1
218	313	39	1
220	313	39	1
228	313	39	2
230	313	39	2
243	313	39	1
216	314	39	1
217	314	39	1
227	314	39	1
229	314	39	1
238	314	39	1
242	314	39	2
217	315	39	1
220	315	39	2
225	315	39	2
225	316	39	1
238	316	39	1
240	316	39	1
244	316	39	2
225	317	39	1
242	317	39	1
229	318	39	1
231	318	39	1
233	319	39	2
217	320	39	1
238	320	39	1
241	320	39	1
219	321	39	1
230	321	39	1
233	321	39	1
230	322	39	1
231	322	39	1
234	322	39	1
212	327	39	1
197	328	39	1
201	278	40	1
190	283	40	1
192	283	40	1
191	285	40	2
198	286	40	2
206	286	40	2
193	290	40	1
211	290	40	1
189	292	40	1
192	292	40	1
208	292	40	1
212	292	40	1
236	292	40	2
192	293	40	1
207	293	40	1
209	293	40	1
229	293	40	2
234	293	40	1
207	294	40	1
209	294	40	1
210	294	40	1
217	294	40	2
225	294	40	1
238	294	40	2
239	294	40	1
198	296	40	1
200	296	40	1
203	296	40	1
206	296	40	1
215	296	40	1
217	296	40	1
234	296	40	1
236	296	40	2
241	297	40	1
203	298	40	2
212	298	40	1
215	298	40	1
216	298	40	1
223	298	40	2
235	298	40	1
229	299	40	1
230	299	40	1
236	301	40	1
241	304	40	1
214	305	40	1
230	305	40	1
234	305	40	2
242	305	40	2
214	306	40	1
226	306	40	1
230	306	40	4
202	307	40	1
226	307	40	1
238	307	40	1
228	308	40	1
233	308	40	1
241	308	40	1
195	309	40	1
218	309	40	1
222	309	40	1
224	309	40	1
226	309	40	2
217	310	40	1
218	310	40	1
221	310	40	1
222	310	40	2
234	310	40	1
242	310	40	1
219	311	40	1
235	311	40	1
217	312	40	1
220	312	40	2
241	312	40	1
243	312	40	1
213	313	40	1
216	313	40	2
221	313	40	1
238	313	40	2
240	313	40	1
241	313	40	1
238	314	40	2
220	315	40	1
229	315	40	1
230	315	40	1
217	316	40	1
236	316	40	2
242	316	40	1
207	317	40	1
221	317	40	1
226	317	40	1
235	317	40	1
220	318	40	3
236	318	40	1
240	318	40	1
241	318	40	1
243	318	40	1
215	319	40	1
237	319	40	2
239	319	40	1
243	319	40	1
241	320	40	1
230	321	40	1
229	322	40	1
212	324	40	1
213	329	40	2
193	280	41	2
197	282	41	1
225	293	41	1
205	296	41	1
213	297	41	2
224	297	41	1
235	300	41	1
234	301	41	1
227	304	41	1
243	304	41	1
231	305	41	1
223	306	41	1
228	306	41	1
223	307	41	1
227	307	41	1
229	307	41	1
224	308	41	1
225	308	41	1
223	309	41	1
224	309	41	1
219	310	41	1
222	310	41	2
236	310	41	2
240	310	41	1
223	311	41	1
216	312	41	1
217	312	41	1
221	312	41	1
241	313	41	1
244	313	41	1
220	314	41	2
242	314	41	1
238	315	41	1
216	316	41	2
219	316	41	1
240	316	41	2
218	317	41	1
240	317	41	1
242	317	41	1
217	318	41	1
229	318	41	1
240	318	41	1
241	318	41	1
246	318	41	1
217	319	41	1
230	319	41	1
242	319	41	1
243	319	41	1
230	320	41	1
240	320	41	2
216	321	41	1
229	321	41	1
240	321	41	1
230	322	41	1
230	323	41	1
228	299	42	1
231	300	42	1
213	302	42	1
221	302	42	1
212	305	42	1
214	305	42	1
220	305	42	1
224	305	42	2
227	305	42	1
220	306	42	1
221	307	42	1
227	307	42	1
220	308	42	1
223	308	42	1
227	308	42	1
223	309	42	1
219	310	42	1
240	310	42	1
220	311	42	1
239	311	42	1
240	311	42	1
214	312	42	1
222	312	42	1
223	312	42	1
241	312	42	1
242	312	42	2
243	312	42	1
218	313	42	1
221	313	42	1
242	314	42	2
204	315	42	1
217	315	42	1
220	315	42	1
222	315	42	1
230	315	42	1
218	316	42	1
220	316	42	1
231	316	42	1
238	316	42	1
221	317	42	1
223	317	42	1
238	317	42	1
239	317	42	2
240	317	42	1
220	318	42	1
228	318	42	1
229	318	42	1
229	319	42	1
232	319	42	2
230	320	42	2
231	320	42	1
218	321	42	1
229	321	42	1
230	321	42	2
239	321	42	1
225	303	43	1
220	304	43	1
220	305	43	1
222	307	43	1
220	308	43	2
222	308	43	1
223	308	43	1
220	309	43	1
217	310	43	2
218	310	43	1
222	310	43	1
234	310	43	2
234	311	43	1
238	311	43	1
219	312	43	1
220	312	43	1
238	314	43	1
229	315	43	1
245	315	43	1
204	316	43	1
223	316	43	1
218	318	43	1
217	319	43	2
244	319	43	2
227	321	43	1
219	306	44	1
220	306	44	1
220	308	44	1
220	309	44	1
223	309	44	1
229	313	44	1
211	314	44	1
220	315	44	2
222	315	44	1
238	315	44	1
204	316	44	1
222	316	44	1
225	317	44	1
231	317	44	1
223	318	44	1
230	318	44	1
242	319	44	1
229	321	44	1
242	321	44	1
224	322	44	1
