x	y	z	Integration of energy metabolism
253	284	30	1
254	284	30	2
256	284	30	3
206	285	30	1
211	285	30	1
222.5	285.5	30.5	1
224	285	30	1
226	285	30	2
227	285	30	3
232	285	30	3
233	285	30	1
236	285	30	1
248	285	30	1
255	285	30	1
256	285	30	1
180	286	30	1
206	286	30	1
219	286	30	2
224	286	30	1
225	286	30	2
227	286	30	1
229	286	30	1
234	286	30	1
235	286	30	1
236	286	30	1
238	286	30	1
240	286	30	1
245	286	30	3
249	286	30	1
250	286	30	2
251	286	30	1
252	286	30	1
255	286	30	1
257	286	30	1
207	287	30	1
220	287	30	1
224	287	30	1
225	287	30	1
234	287	30	1
237	287.5	30.5	2
238.5	287.5	30.5	1
246	287	30	1
250	287	30	2
251	287	30	1
254	287	30	2
255	287	30	1
199	288	30	1
223	288	30	2
226	288	30	1
228	288	30	3
229	288	30	1
231	288	30	2
232	288	30	1
233	288	30	4
235	288	30	4
236	288	30	1
237	288	30	1
246	288	30	1
247	288	30	1
248	288	30	1
252	288	30	2
253	288	30	1
200	289	30	1
201	289	30	1
221	289	30	2
224	289	30	3
226	289	30	1
230	289	30	1
233	289	30	2
239	289	30	2
240	289	30	1
245	289	30	1
248	289	30	2
250	289	30	1
198	290	30	1
222	290	30	1
224	290	30	1
226	290	30	1
231	290	30	1
233	290	30	3
240	290	30	3
241	290	30	1
244	290	30	2
245	290	30	1
197	291	30	1
198	291	30	1
222	291	30	2
227	291	30	2
232	291	30	1
234	291	30	1
235	291	30	1
237	291	30	1
239	291	30	3
244	291	30	2
246	291	30	1
247	291	30	1
248	291	30	2
255	291	30	1
258	291	30	1
194	292	30	2
197	292	30	1
198	292	30	1
203	292	30	1
213	292	30	1
220	292	30	2
226	292	30	3
228	292	30	1
229	292	30	1
230	292	30	2
231	292	30	1
232	292	30	1
235	292	30	1
237	292	30	1
238	292	30	2
241	292	30	1
243	292	30	1
247	292	30	1
249	292	30	1
251	292	30	1
257	292	30	2
201	293	30	1
219	293	30	3
221	293	30	2
223	293	30	2
225	293	30	1
227	293	30	1
231	293	30	2
232	293	30	1
233	293	30	1
234	293	30	2
236	293	30	1
240	293	30	2
241	293	30	1
243	293	30	3
244	293	30	1
246	293	30	1
249	293	30	1
189	294	30	1
226	294	30	2
227	294	30	3
232	294	30	2
233	294	30	3
240	294	30	1
241	294	30	1
243	294	30	1
246	294	30	2
251	294	30	1
252	294	30	2
253	294	30	1
254	294	30	2
257	294	30	1
258	294	30	1
220	295	30	1
222	295	30	1
224	295	30	1
227	295	30	1
229	295	30	1
241	295	30	1
243	295	30	2
251	295	30	1
254	295	30	2
220	296	30	3
226	296	30	1
244	296	30	1
253	296	30	2
220	297	30	1
223	297	30	1
227	297	30	1
238	297	30	1
239	297	30	1
240	297	30	2
248	297	30	3
250	297	30	1
252	297	30	3
215	298	30	1
220	298	30	1
221	298	30	1
225	298	30	1
227	298	30	1
229	298	30	1
231	298	30	1
232	298	30	2
233	298	30	1
235	298	30	1
241	298	30	1
242	298	30	1
245	298	30	1
246	298	30	1
249	298	30	2
221	299	30	2
227	299	30	3
241	299	30	2
244	299	30	1
248	299	30	1
250	299	30	2
222	300	30	1
223	300	30	3
225	300	30	1
226	300	30	1
231	300	30	1
232	300	30	2
233	300	30	2
236	300	30	2
237	300	30	1
240	300	30	2
241	300	30	2
242	300	30	1
249	300	30	1
224	301	30	1
225	301	30	2
226	301	30	1
227	301	30	1
230	301	30	2
235	301	30	1
236	301	30	2
238	301	30	2
239	301	30	1
242	301	30	1
243	301	30	2
245	301	30	3
248	301	30	1
251	301	30	1
223	302	30	1
226	302	30	2
231	302	30	1
240	302	30	1
248	302	30	1
217	303	30	2
225	303	30	2
243	303	30	1
244	303	30	2
246	303	30	1
220	304	30	1
235	304	30	2
236	304	30	1
238	304	30	1
242	304	30	1
233	305	30	3
237	305	30	1
238	305	30	1
240	305	30	1
242	305	30	1
238	306	30	1
226	249	31	1
224	250	31	1
227	250	31	1
235	250	31	1
235	251	31	1
216	252	31	1
225	252	31	2
226	252	31	1
239	252	31	1
193	253	31	2
225	253	31	1
228	253	31	1
238	253	31	1
193	254	31	1
226	254	31	2
229	254	31	1
231	254	31	2
232	254	31	1
191	255	31	2
226	255	31	3
229	255	31	1
230	255	31	1
234	255	31	1
235	255	31	1
236	255	31	1
238	255	31	2
233	256	31	1
214	257	31	2
215	257	31	2
216	257	31	1
218	257	31	2
229	257	31	1
232	257	31	1
236	257	31	2
237	257	31	1
238	257	31	1
240	257	31	3
188	258	31	1
190	258	31	1
205	258	31	3
227	258	31	1
228	258	31	1
231	258	31	1
233	258	31	1
188	259	31	1
209	259	31	2
216	259	31	3
218	259	31	1
226	259	31	4
227	259	31	1
230	259	31	1
235	259	31	1
237	259	31	2
187	260	31	1
188	260	31	2
190	260	31	2
191	260	31	1
195	260	31	1
221	260	31	1
224	260	31	1
227	260	31	4
228	260	31	1
231	260	31	1
234	260	31	1
237	260	31	1
240	260	31	1
242	260	31	1
245	260	31	2
181	261	31	1
187	261	31	1
188	261	31	1
195	261	31	2
208	261	31	1
210	261	31	2
216	261	31	1
224	261	31	1
227	261	31	1
228	261	31	3
231	261	31	4
234	261	31	1
237	261	31	1
239	261	31	1
243	261	31	1
244	261	31	3
246	261	31	1
249	261	31	1
186	262	31	1
194	262	31	1
207	262	31	3
211	262	31	1
216	262	31	2
218	262	31	1
220	262	31	1
222	262	31	2
223	262	31	1
226	262	31	2
229	262	31	1
230	262	31	1
233	262	31	1
238	262	31	1
240	262	31	2
248	262	31	3
249	262	31	1
185	263	31	1
187	263	31	3
194	263	31	3
197	263	31	1
198	263	31	1
211	263	31	1
217	263	31	1
220	263	31	1
222	263	31	2
223	263	31	2
227	263	31	1
228	263	31	1
230	263	31	1
233	263	31	3
234	263	31	3
244	263	31	1
245	263	31	1
248	263	31	1
249	263	31	1
185	264	31	1
187	264	31	1
188	264	31	1
189	264	31	2
190	264	31	1
194	264	31	1
199	264	31	3
210	264	31	2
214	264	31	4
218	264	31	1
220	264	31	1
221	264	31	2
223	264	31	1
226	264	31	2
228	264	31	2
231	264	31	2
239	264	31	2
244	264	31	1
248	264	31	1
249	264	31	1
192	265	31	1
196	265	31	1
200	265	31	1
213	265	31	1
214	265	31	2
226	265	31	1
229	265	31	1
231	265	31	1
233	265	31	1
238	265	31	1
239	265	31	3
240	265	31	1
245	265	31	2
246	265	31	1
250	265	31	1
213	266	31	2
229	266	31	1
231	266	31	2
233	266	31	1
241	266	31	1
244	266	31	1
245	266	31	1
251	266	31	2
176	267	31	1
177	267	31	1
192	267	31	1
194	267	31	4
216	267	31	1
223	267	31	1
227	267	31	1
228	267	31	1
229	267	31	1
230	267	31	1
231	267	31	1
233	267	31	1
235	267	31	1
236	267	31	1
237	267	31	3
238	267	31	1
241	267	31	1
242	267	31	1
246	267	31	1
183	268	31	3
184	268	31	1
188	268	31	4
195	268	31	2
197	268	31	2
205	268	31	1
210	268	31	1
213	268	31	1
216	268	31	1
218	268	31	1
219	268	31	2
220	268	31	1
222	268	31	1
224	268	31	1
225	268	31	1
231	268	31	1
232	268	31	1
234	268	31	1
238	268	31	4
240	268	31	1
241	268	31	1
243	268	31	1
244	268	31	2
247	268	31	2
182	269	31	1
184	269	31	1
188	269	31	2
191	269	31	1
193	269	31	1
194	269	31	1
198	269	31	2
199	269	31	1
201	269	31	1
209	269	31	2
214	269	31	1
239	269	31	1
242	269	31	2
243	269	31	1
246	269	31	1
247	269	31	2
248	269	31	3
249	269	31	2
252	269	31	3
178	270	31	1
185	270	31	1
186	270	31	2
194	270	31	3
198	270	31	2
200	270	31	2
207	270	31	2
215	270	31	2
216	270	31	2
217	270	31	2
237	270	31	2
239	270	31	1
244	270	31	3
247	270	31	1
248	270	31	1
249	270	31	3
250	270	31	1
171	271	31	1
172	271	31	2
175	271	31	1
178	271	31	2
184	271	31	2
185	271	31	1
199	271	31	1
203	271	31	1
204	271	31	1
209	271	31	1
210	271	31	1
214	271	31	2
225	271	31	1
231	271	31	1
232	271	31	1
235	271	31	1
238	271	31	1
239	271	31	1
240	271	31	2
245	271	31	2
246	271	31	1
247	271	31	1
249	271	31	2
182	272	31	1
183	272	31	1
184	272	31	1
185	272	31	1
199	272	31	2
203	272	31	1
204	272	31	1
210	272	31	1
214	272	31	2
218	272	31	1
225	272	31	1
226	272	31	1
230	272	31	2
232	272	31	1
234	272	31	2
236	272	31	1
239	272	31	1
240	272	31	3
241	272	31	2
243	272	31	1
248	272	31	1
249	272	31	1
251	272	31	1
254	272	31	1
176	273	31	3
183	273	31	1
207	273	31	1
209	273	31	1
210	273	31	1
213	273	31	1
229	273	31	3
234	273	31	5
235	273	31	2
236	273	31	1
237	273	31	1
239	273	31	3
240	273	31	1
244	273	31	1
250	273	31	2
180	274	31	1
203	274	31	1
205	274	31	1
210	274	31	2
213	274	31	1
226	274	31	1
229	274	31	1
232	274	31	1
239	274	31	1
240	274	31	1
241	274	31	1
247	274	31	2
250	274	31	1
182	275	31	2
205	275	31	1
211	275	31	1
236	275	31	2
238	275	31	1
241	275	31	1
243	275	31	3
244	275	31	1
250	275	31	1
181	276	31	3
184	276	31	2
205	276	31	1
226	276	31	3
233	276	31	1
234	276	31	1
236	276	31	2
237	276	31	2
238	276	31	1
244	276	31	1
246	276	31	1
233	277	31	3
234	277	31	2
235	277	31	1
237	277	31	1
243	277	31	1
244	277	31	1
249	277	31	4
177	278	31	1
178	278	31	1
180	278	31	1
203	278	31	2
204	278	31	2
205	278	31	1
206	278	31	1
207	278	31	1
236	278	31	3
240	278	31	1
245	278	31	3
246	278	31	2
247	278	31	2
249	278	31	1
208	279	31	1
216	279	31	1
235	279	31	2
238	279	31	1
243	279	31	1
249	279	31	2
253	279	31	1
254	279	31	1
176	280	31	1
181	280	31	1
205	280	31	1
208	280	31	2
217	280	31	1
226	280	31	2
232	280	31	1
236	280	31	1
237	280	31	1
238	280	31	1
247	280	31	1
248	280	31	2
176	281	31	1
206	281	31	2
210	281	31	1
219	281	31	1
220	281	31	1
222	281	31	1
223	281	31	1
235	281	31	1
236	281	31	2
239	281	31	2
250	281	31	1
254	281	31	1
178	282	31	1
179	282	31	1
180	282	31	2
181	282	31	2
221	282	31	2
225	282	31	1
232	282	31	1
233	282	31	1
234	282	31	3
235	282	31	1
238	282	31	1
240	282	31	1
248	282	31	1
250	282	31	2
253	282	31	1
256	282	31	1
176	283	31	3
179	283	31	1
181	283	31	1
208	283	31	1
209	283	31	2
218	283	31	1
219	283	31	1
221	283	31	1
228	283	31	3
230	283	31	1
234	283	31	2
235	283	31	2
236	283	31	1
241	283	31	1
244	283	31	1
251	283	31	1
252	283	31	1
253	283	31	1
175	284	31	1
179	284	31	1
180	284	31	2
206	284	31	1
209	284	31	1
212	284	31	1
220	284	31	1
235	284	31	1
239	284	31	3
241	284	31	1
244	284	31	2
249	284	31	1
177	285	31	1
179	285	31	1
206	285	31	1
218	285	31	1
220	285	31	1
224	285	31	2
225	285	31	1
229	285	31	1
233	285	31	2
234	285	31	1
235	285	31	1
238	285.5	31.5	4
243	285	31	1
245	285	31	2
250	285	31	1
251	285	31	3
253	285	31	1
256	285	31	1
178	286	31	1
180	286	31	1
204	286	31	1
219	286	31	1
221	286	31	1
222	286	31	1
227	286	31	1
231	286	31	1
237	286	31	2
239	286	31	2
240	286	31	1
244	286	31	1
246	286	31	1
252	286	31	2
219	287	31	2
221	287	31	1
222	287	31	1
223	287	31	2
224	287	31	1
226	287	31	1
227	287	31	2
228	287	31	2
236	287	31	2
241	287	31	1
244	287	31	1
246	287	31	1
248	287	31	1
252	287	31	1
253	287	31	1
255	287	31	3
256	287	31	3
187	288	31	1
220	288	31	2
221	288	31	1
223	288	31	1
230	288	31	1
231	288	31	3
236	288	31	1
241	288	31	2
245	288	31	1
247	288	31	4
251	288	31	1
200	289	31	1
222	289	31	1
224	289	31	1
227	289	31	2
228	289	31	1
233	289	31	1
234	289	31	1
238	289	31	2
241	289	31	2
242	289	31	1
243	289	31	1
244	289	31	2
245	289	31	1
254	289	31	3
221	290	31	1
227	290	31	1
231	290	31	2
232	290	31	1
243	290	31	1
246	290	31	2
247	290	31	1
248	290	31	1
250	290	31	1
198	291	31	1
199	291	31	1
228	291	31	1
229	291	31	1
230	291	31	1
231	291	31	2
237	291	31	1
238	291	31	1
240	291	31	1
244	291	31	1
245	291	31	1
247	291	31	1
249	291	31	1
254	291	31	1
255	291	31	1
198	292	31	1
199	292	31	2
201	292	31	1
221	292	31	1
222	292	31	1
226	292	31	1
227	292	31	1
230	292	31	1
238	292	31	1
252	292	31	1
254	292	31	2
256	292	31	2
223	293	31	2
228	293	31	1
229	293	31	3
230	293	31	2
231	293	31	1
232	293	31	1
234	293	31	1
237	293	31	1
238	293	31	1
243	293	31	2
246	293	31	1
251	293	31	1
253	293	31	3
202	294	31	1
220	294	31	1
221	294	31	1
222	294	31	3
224	294	31	1
227	294	31	1
230	294	31	2
232	294	31	1
233	294	31	1
235	294	31	1
241	294	31	1
244	294	31	1
247	294	31	1
252	294	31	2
198	295	31	1
220	295	31	1
221	295	31	1
222	295	31	1
223	295	31	1
225	295	31	1
226	295	31	1
229	295	31	1
233	295	31	2
235	295	31	2
242	295	31	1
244	295	31	1
247	295	31	2
248	295	31	1
249	295	31	2
252	295	31	3
188	296	31	1
197	296	31	3
228	296	31	1
229	296	31	1
234	296	31	1
242	296	31	2
243	296	31	1
245	296	31	1
248	296	31	2
223	297	31	1
230	297	31	1
231	297	31	1
235	297	31	1
236	297	31	2
239	297	31	2
241	297	31	1
248	297	31	1
252	297	31	1
255	297	31	1
196	298	31	2
226	298	31	1
238	298	31	2
240	298	31	1
249	298	31	1
250	298	31	3
251	298	31	2
253	298	31	2
221	299	31	2
224	299	31	1
230	299	31	1
232	299	31	1
236	299	31	1
240	299	31	3
243	299	31	1
246	299	31	2
247	299	31	1
251	299	31	2
223	300	31	2
225	300	31	1
227	300	31	2
230	300	31	2
231	300	31	1
235	300	31	1
236	300	31	1
237	300	31	2
238	300	31	1
241	300	31	1
244	300	31	2
248	300	31	2
216	301	31	1
221	301	31	2
224	301	31	1
226	301	31	1
227	301	31	2
232	301	31	1
233	301	31	2
234	301	31	2
236	301	31	1
237	301	31	2
241	301	31	2
243	301	31	1
245	301	31	1
246	301	31	2
249	301	31	1
222	302	31	1
224	302	31	1
226	302	31	1
229	302	31	1
231	302	31	2
232	302	31	1
239	302	31	1
240	302	31	2
242	302	31	3
244	302	31	1
246	302	31	1
247	302	31	2
223	303	31	1
224	303	31	1
231	303	31	3
232	303	31	1
233	303	31	1
234	303	31	1
235	303	31	1
237	303	31	1
239	303	31	1
243	303	31	2
244	303	31	2
232	304	31	1
235	304	31	4
237	304	31	1
238	304	31	2
244	304	31	1
223	305	31	1
235	305	31	1
237	305	31	4
238	305	31	2
240	305	31	1
231	306	31	1
223	308	31	1
225	308	31	3
231	250	32	1
228	251	32	1
216	252	32	1
226	252	32	1
227	252	32	3
231	252	32	1
214	253	32	1
216	253	32	2
218	253	32	1
224	253	32	2
227	253	32	1
229	253	32	1
231	253	32	2
240	253	32	1
215	254	32	1
216	254	32	1
226	254	32	1
227	254	32	1
230	254	32	1
232	254	32	2
235	254	32	1
188	255	32	1
214	255	32	1
217	255	32	2
218	255	32	1
223	255	32	3
226	255	32	1
228	255	32	1
230	255	32	2
234	255	32	1
236	255	32	1
240	255	32	1
177	256	32	1
215	256	32	1
216	256	32	1
227	256	32	2
229	256	32	1
234	256	32	1
240	256	32	1
195	257	32	1
203	257	32	5
208	257	32	1
209	257	32	1
210	257	32	1
218	257	32	1
229	257	32	1
230	257	32	1
232	257	32	1
238	257	32	2
240	257	32	1
192	258	32	1
213	258	32	1
214	258	32	1
215	258	32	1
220	258	32	1
226	258	32	1
228	258	32	1
230	258	32	1
231	258	32	1
232	258	32	1
233	258	32	1
235	258	32	1
246	258	32	1
191	259	32	2
192	259	32	1
193	259	32	1
201	259	32	2
207	259	32	1
209	259	32	3
213	259	32	1
216	259	32	2
217	259	32	1
219	259	32	1
229	259	32	2
230	259	32	1
231	259	32	1
234	259	32	1
240	259	32	4
242	259	32	1
245	259	32	1
182	260	32	2
210	260	32	1
211	260	32	2
214	260	32	1
221	260	32	2
222	260	32	1
230	260	32	2
234	260	32	1
235	260	32	1
236	260	32	1
238	260	32	2
243	260	32	1
248	260	32	1
186	261	32	1
210	261	32	1
211	261	32	1
212	261	32	2
215	261	32	1
217	261	32	1
218	261	32	2
219	261	32	1
220	261	32	2
228	261	32	1
229	261	32	1
231	261	32	1
245	261	32	1
246	261	32	2
186	262	32	1
196	262	32	1
197	262	32	1
209	262	32	1
215.5	262.5	32.5	1
216	262	32	1
217	262	32	2
219	262	32	2
221	262.666666666667	33	2
225	262	32	1
227	262	32	1
230	262	32	2
231	262	32	1
233	262	32	1
236	262	32	2
238	262	32	3
242	262	32	1
247	262	32	3
248	262	32	2
184	263	32	1
189	263	32	1
208	263	32	1
212	263	32	1
216	263	32	2
218	263	32	2
220	263	32	1
221	263	32	3
222	263	32	2
232	263	32	1
233	263	32	2
235	263	32	1
242	263	32	1
243	263	32	1
247	263	32	1
249	263	32	1
251	263	32	1
186	264	32	1
188	264	32	1
192	264	32	4
200	264	32	3
204	264	32	1
210	264	32	1
212	264	32	2
215	264	32	1
222	264	32	1
230	264	32	1
233	264	32	2
236	264	32	1
238	264	32	1
239	264	32	1
240	264	32	1
244	264	32	2
246	264	32	1
247	264	32	1
248	264	32	2
185	265	32	1
187	265	32	1
188	265	32	1
189	265	32	1
191	265	32	1
192	265	32	2
193	265	32	3
195	265	32	2
196	265	32	2
198	265	32	2
203	265	32	1
204	265	32	2
206	265	32	1
212	265	32	2
213	265	32	1
215	265	32	2
216	265	32	1
220	265	32	1
224	265	32	1
226	265	32	1
230	265	32	1
231	265	32	1
232	265	32	1
234	265	32	1
248	265	32	1
249	265	32	1
251	265	32	1
186	266	32	1
195	266	32	2
196	266	32	4
197	266	32	1
212	266	32	1
214	266	32	1
217	266	32	1
221	266	32	3
222	266	32	2
228	266	32	1
229	266	32	1
230	266	32	1
235	266	32	2
236	266	32	1
238	266	32	2
239	266	32	2
240	266	32	1
243	266	32	3
245	266	32	1
247	266	32	1
248	266	32	1
251	266	32	1
252	266	32	1
182	267	32	1
184	267	32	2
186	267	32	1
188	267	32	1
192	267	32	1
193	267	32	2
194	267	32	1
197	267	32	1
205	267	32	1
209	267	32	3
211	267	32	1
216	267	32	2
219	267	32	1
221	267	32	2
222	267	32	1
230	267	32	1
233	267	32	1
239	267	32	1
240	267	32	1
242	267	32	2
245.5	267.5	32.5	3
246	267	32	1
247	267	32	1
188	268	32	1
193	268	32	1
198	268	32	1
206	268	32	1
207	268	32	2
211	268	32	1
214	268	32	1
224	268	32	1
225	268	32	2
228	268	32	1
231	268	32	2
239	268	32	1
241	268	32	2
243	268	32	3
247	268	32	1
248	268	32	1
252	268	32	4
253	268	32	2
176	269	32	1
177	269	32	1
180	269	32	2
181	269	32	2
182	269	32	1
186	269	32	2
187	269	32	2
191	269	32	2
193	269	32	1
196	269	32	1
209	269	32	2
214	269	32	1
222	269	32	1
223	269	32	2
232	269	32	1
239	269	32	2
242	269	32	2
246	269	32	1
249	269	32	1
250	269	32	1
251	269	32	1
252	269	32	1
173	270	32	1
180	270	32	2
181	270	32	1
184	270	32	2
195	270	32	3
196	270	32	1
200	270	32	4
203	270	32	1
206	270	32	1
211	270	32	1
212	270	32	1
214	270	32	1
227	270	32	1
232	270	32	3
233	270	32	1
234	270	32	1
239	270	32	1
244	270	32	1
245	270	32	1
249	270	32	1
250	270	32	2
173	271	32	1
174	271	32	2
177	271	32	2
180	271	32	1
186	271	32	2
188	271	32	1
202	271	32	1
206	271	32	2
208	271	32	2
211	271	32	3
212	271	32	3
214	271	32	1
215	271	32	1
216	271	32	2
227	271	32	1
228	271	32	1
231	271	32	2
237	271	32	1
238	271	32	3
239	271	32	2
240	271	32	3
247	271	32	1
250	271	32	1
175	272	32	1
176	272	32	2
177	272	32	1
181	272	32	1
185	272	32	1
198	272	32	2
200	272	32	1
201	272	32	1
203	272	32	1
208	272	32	2
213	272	32	1
214	272	32	1
216	272	32	1
225	272	32	2
226	272	32	1
227	272	32	2
228	272	32	1
234	272	32	1
235	272	32	1
237	272	32	1
238	272	32	1
243	272	32	2
244	272	32	1
246	272	32	1
252	272	32	1
174	273	32	2
183	273	32	1
201	273	32	1
204	273	32	1
205	273	32	1
209	273	32	2
213	273	32	2
214	273	32	1
215	273	32	2
225	273	32	1
235	273	32	1
236	273	32	1
239	273	32	2
246	273	32	1
250	273	32	1
173	274	32	2
182	274	32	1
183	274	32	1
185	274	32	2
202	274	32	1
206	274	32	1
207	274	32	1
208	274	32	1
209	274	32	1
210	274	32	1
213	274	32	1
214	274	32	2
235	274	32	3
236	274	32	1
238	274	32	1
241	274	32	2
246	274	32	1
250	274	32	1
252	274	32	1
181	275	32	1
202	275	32	2
208	275	32	2
211	275	32	1
213	275	32	1
214	275	32	1
215	275	32	1
216	275	32	2
226	275	32	1
237	275	32	2
238	275	32	1
240	275	32	1
174	276	32	1
210	276	32	1
215	276	32	2
228	276	32	1
234	276	32	1
235	276	32	1
241	276	32	2
242	276	32	2
246	276	32	1
249	276	32	3
210	277	32	1
214	277	32	1
236	277	32	1
237	277	32	1
241	277	32	2
244	277	32	2
245	277	32	3
247	277	32	2
249	277	32	1
250	277	32	1
175	278	32	2
177	278	32	3
184	278	32	1
203	278	32	2
220	278	32	1
225	278	32	1
235	278	32	1
236	278	32	1
237	278	32	1
239	278	32	1
244	278	32	1
248	278	32	2
250	278	32	1
175	279	32	1
177	279	32	1
178	279	32	1
179	279	32	2
207	279	32	1
219	279	32	1
234	279	32	2
237	279	32	2
239	279	32	1
240	279	32	1
242	279	32	1
244	279	32	1
245	279	32	1
246	279	32	1
247	279	32	1
250	279	32	2
255	279	32	2
174	280	32	1
175	280	32	1
176	280	32	3
177	280	32	1
180	280	32	2
205	280	32	3
208	280	32	2
220	280	32	1
221	280	32	2
223	280	32	2
232	280	32	1
238	280	32	1
239	280	32	1
240	280	32	2
241	280	32	1
245	280	32	1
175	281	32	3
179	281	32	1
182	281	32	1
186	281	32	1
211	281	32	2
217	281	32	1
222	281	32	1
223	281	32	1
226	281	32	1
232	281	32	3
236	281	32	1
239	281	32	4
243	281	32	1
244	281	32	2
250	281	32	1
251	281	32	1
254	281	32	1
174	282	32	1
175	282	32	2
182	282	32	1
187	282	32	1
204	282	32	1
220	282	32	1
221	282	32	1
222	282	32	1
224	282	32	2
231	282	32	2
233	282	32	2
237	282	32	1
240	282	32	2
245	282	32	2
246	282	32	1
247	282	32	1
250	282	32	1
253	282	32	1
254	282	32	2
256	282	32	1
173	283	32	2
176	283	32	1
178	283	32	1
179	283	32	1
183	283	32	2
211	283	32	1
222	283	32	1
224	283	32	1
226	283	32	2
230	283	32	1
236	283	32	1
237	283	32	1
239	283	32	1
246	283	32	2
253	283	32	2
176	284	32	1
177	284	32	1
178	284	32	1
179	284	32	2
184	284	32	1
206	284	32	1
208	284	32	2
219	284	32	2
220	284	32	1
221	284	32	2
222	284	32	2
226	284	32	3
229	284	32	1
230	284	32	1
237	284	32	2
242	284	32	1
244	284	32	1
247	284	32	1
251	284	32	1
254	284	32	3
257	284	32	1
176	285	32	1
179	285	32	1
185	285	32	1
208	285	32	1
215	285	32	1
218	285	32	1
219	285	32	1
220	285	32	1
222	285	32	1
223	285	32	3
225	285	32	1
229	285	32	2
230	285	32	1
233	285	32	3
234	285	32	1
237	285	32	1
243	285	32	1
245	285	32	1
246	285	32	1
252	285	32	1
253	285	32	1
255	285	32	1
174	286	32	1
178	286	32	1
183	286	32	2
204	286	32	1
207	286	32	1
209	286	32	2
222	286	32	4
223	286	32	2
224	286	32	4
226	286	32	2
228	286	32	1
229	286	32	1
234	286	32	2
236	286	32	1
239	286	32	3
242	286	32	1
243	286	32	1
248	286	32	3
250	286	32	1
252	286	32	1
176	287	32	3
177	287	32	1
219	287	32	1
222	287	32	2
223	287	32	1
224	287	32	1
225	287	32	2
227	287	32	1
228	287	32	1
230	287	32	2
233	287	32	2
234	287	32	1
238	287	32	1
241	287	32	3
243	287	32	2
244	287	32	1
245	287	32	2
246	287	32	3
248	287	32	1
249	287	32	1
254	287	32	3
255	287	32	1
202	288	32	1
203	288	32	1
220	288	32	3
221	288	32	2
222	288	32	1
225	288	32	2
227	288	32	1
229	288	32	2
231	288	32	1
232	288	32	1
235	288	32	1
236	288	32	1
237	288	32	2
239	288	32	1
243	288	32	1
244	288	32	1
248	288	32	1
249	288	32	1
253	288	32	2
258	288	32	2
187	289	32	2
200	289	32	1
201	289	32	1
223	289	32	2
227	289	32	1
229	289	32	1
230	289	32	1
233	289	32	3
234	289	32	1
235	289	32	1
238	289	32	2
239	289	32	1
243	289	32	1
247	289	32	1
248	289	32	2
253	289	32	1
256	289	32	1
221	290	32	1
230	290	32	1
234	290	32	1
236	290	32	2
244	290	32	2
246	290	32	3
247	290	32	1
248	290	32	1
250	290	32	2
255	290	32	1
186	291	32	1
223	291	32	1
226	291	32	1
233.333333333333	291.333333333333	33	2
235	291	32	1
236	291	32	1
238	291	32	1
239	291	32	1
241	291	32	1
242	291	32	3
246	291	32	1
247	291	32	1
248	291	32	1
250	291	32	1
254	291	32	1
255	291	32	2
256	291	32	2
188	292	32	1
199	292	32	1
203	292	32	1
204	292	32	1
218	292	32	2
222	292	32	2
223	292	32	1
225	292	32	2
227	292	32	1
228	292	32	1
236.75	292.75	33	1
238	292	32	3
242	292	32	1
243	292	32	1
248	292	32	1
252	292	32	1
255	292	32	1
256	292	32	1
257	292	32	3
179	293	32	1
197	293	32	2
207	293	32	1
218	293	32	3
223	293	32	1
224	293	32	3
225	293	32	1
229	293	32	2
232	293	32	1
236	293	32	2
241	293	32	1
242	293	32	1
244	293	32	1
247	293	32	2
248	293	32	2
249	293	32	2
180	294	32	1
198	294	32	2
204	294	32	1
221	294	32	1
224	294	32	4
228	294	32	2
230	295	33	2
230	294	32	1
235	294	32	1
236	294	32	2
238	294	32	1
239	294	32	1
247	294	32	1
253	294	32	1
192	295	32	2
218	295	32	1
224	295	32	1
228	295	32	1
229	295	32	1
230	295	32	2
231	295	32	1
232	295	32	1
239	295	32	2
240	295	32	1
241	295	32	1
243	295	32	1
245	295	32	1
248	295	32	2
251	295	32	1
187	296	32	1
200	296	32	2
218	296	32	1
229	296	32	1
230	296	32	2
232	296	32	2
237	296	32	2
241	296	32	1
244	296	32	1
245	296	32	1
247	296	32	1
250	296	32	2
183	297	32	2
198	297	32	1
199	297	32	1
219	297	32	1
226	297	32	1
230	297	32	2
234	297	32	2
236	297	32	1
241	297	32	1
244	297	32	1
247	297	32	2
249	297	32	2
250	297	32	1
251	297	32	1
254	297	32	1
195	298	32	1
198	298	32	1
219	298	32	1
228	298	32	1
230	298	32	3
232	298	32	2
233	298	32	3
238	298	32	1
241	298	32	1
244	298	32	1
246	298	32	2
247	298	32	3
249	298	32	1
251	298	32	2
253	298	32	1
197	299	32	2
227	299	32	1
233	299	32	1
235	299	32	1
236	299	32	1
237	299	32	1
240	299	32	1
243	299	32	2
244	299	32	1
245	299	32	2
249	299	32	1
185	300	32	1
228	300	32	1
237	300	32	1
239	300	32	2
240	300	32	3
244	300	32	2
247	300	32	1
198	301	32	1
224	301	32	2
229	301	32	1
231	301	32	1
232	301	32	3
233	301	32	1
234	301	32	1
235	301	32	2
236	301	32	1
239	301	32	1
240	301	32	1
243	301	32	1
244	301	32	1
246	301	32	1
248	301	32	2
249	301	32	1
223	302	32	1
229	302	32	2
230	302	32	1
233	302	32	2
234	302	32	3
236	302	32	1
238	302	32	3
241	302	32	1
247	302	32	1
249	302	32	2
