x	y	z	Deposition of new CENPA-containing nucleosomes at the centromere
219	262	32	1
221	262.666666666667	33	1
224	262	32	1
233	262	32	2
235	262	32	1
243	262	32	1
247	262	32	1
250	262	32	1
189	263	32	1
204	263	32	1
212	263	32	1
216	263	32	1
218	263	32	1
220	263	32	1
221	263	32	1
231	263	32	1
232	263	32	1
235	263	32	1
236	263	32	1
237	263	32	1
247	263	32	1
186	264	32	2
199	264	32	1
202	264	32	1
204	264	32	2
214	264	32	1
217	264	32	1
223	264	32	1
230	264	32	1
231	264	32	1
233	264	32	1
236	264	32	2
247	264	32	1
186	265	32	1
188	265	32	1
189	265	32	1
194	265	32	2
203	265	32	1
204	265	32	1
212	265	32	1
215	265	32	2
218	265	32	1
221	265	32	2
222	265	32	2
226	265	32	1
231	265	32	1
234	265	32	1
235	265	32	1
238	265	32	1
188	266	32	1
189	266	32	1
197	266	32	1
203	266	32	2
224	266	32	1
234	266	32	1
235	266	32	1
239	266	32	2
241	266	32	1
247	266	32	2
248	266	32	1
192	267	32	1
197	267	32	1
209	267	32	1
211	267	32	1
215	267	32	2
219	267	32	1
221	267	32	1
228	267	32	1
238	267	32	1
246	267	32	1
183	268	32	1
186	268	32	1
188	268	32	1
189	268	32	2
194	268	32	1
195	268	32	1
198	268	32	1
207	268	32	1
211	268	32	1
213	268	32	1
216	268	32	1
220	268	32	1
228	268	32	2
241	268	32	1
246	268	32	2
252	268	32	1
253	268	32	2
182	269	32	1
191	269	32	2
193	269	32	1
196	269	32	1
215	269	32	1
218	269	32	1
222	269	32	1
228	269	32	1
240	269	32	1
242	269	32	1
243	269	32	1
249	269	32	1
251	269	32	2
180	270	32	1
197	270	32	1
206	270	32	1
207	270	32	1
211	270	32	1
212	270	32	1
214	270	32	2
222	270	32	1
231	270	32	1
232	270	32	1
245	270	32	2
248	270	32	1
249	270	32	1
174	271	32	2
176	271	32	2
186	271	32	1
188	271	32	1
202	271	32	1
206	271	32	1
209	271	32	1
214	271	32	1
231	271	32	1
234	271	32	2
240	271	32	2
249	271	32	1
250	271	32	1
176	272	32	2
181	272	32	1
184	272	32	1
186	272	32	1
202	272	32	2
205	272	32	2
207	272	32	1
209	272	32	2
214	272	32	1
235	272	32	1
246	272	32	1
248	272	32	1
249	272	32	1
250	272	32	1
255	272	32	1
185	273	32	1
204	273	32	1
205	273	32	2
208	273	32	1
214	273	32	1
215	273	32	1
234	273	32	1
235	273	32	1
243	273	32	1
246	273	32	1
173	274	32	1
184	274	32	1
185	274	32	2
202	274	32	1
203	274	32	1
205	274	32	1
210	274	32	1
213	274	32	1
233	274	32	1
243	274	32	2
246	274	32	1
250	274	32	1
213	275	32	2
214	275	32	2
226	275	32	2
236	275	32	1
238	275	32	2
247	275	32	2
249	275	32	4
252	275	32	1
175	276	32	2
184	276	32	2
203	276	32	1
235	276	32	1
242	276	32	1
174	277	32	1
175	277	32	1
205	277	32	1
236	277	32	1
239	277	32	1
240	277	32	1
241	277	32	1
245	277	32	1
176	278	32	1
177	278	32	1
220	278	32	1
235	278	32	1
237	278	32	1
239	278	32	1
243	278	32	1
175	279	32	3
177	279	32	1
205	279	32	1
223	279	32	1
234	279	32	1
174	280	32	2
176	280	32	1
177	280	32	1
178	280	32	2
217	280	32	1
219	280	32	1
220	280	32	1
237	280	32	1
241	280	32	1
242	280	32	1
248	280	32	1
176	281	32	3
186	281	32	1
211	281	32	1
222	281	32	1
226	281	32	1
231	281	32	1
232	281	32	1
234	281	32	1
236	281	32	2
239	281	32	1
240	281	32	2
246	281	32	1
252	281	32	1
174	282	32	1
182	282	32	1
204	282	32	1
226	282	32	1
229	282	32	1
232	282	32	1
233	282	32	1
237	282	32	1
240	282	32	1
244	282	32	1
245	282	32	1
247	282	32	1
249	282	32	1
254	282	32	1
173	283	32	3
181	283	32	2
222	283	32	1
223	283	32	1
238	283	32	1
242	283	32	1
248	283	32	1
253	283	32	2
177	284	32	1
179	284	32	1
206	284	32	1
208	284	32	1
209	284	32	1
220	284	32	1
241	284	32	1
244	284	32	1
248	284	32	1
257	284	32	1
179	285	32	1
182	285	32	1
205	285	32	1
206	285	32	1
218	285	32	1
219	285	32	1
231	285	32	1
233	285	32	2
234	285	32	1
238	285	32	1
246	285	32	1
177	286	32	1
183	286	32	1
218	286	32	1
222	286	32	1
229	286	32	2
236	286	32	1
246	286	32	3
249	286	32	1
254	286	32	1
187	287	32	1
207	287	32	1
208	287	32	1
221	287	32	1
222	287	32	1
225	287	32	1
234	287	32	1
242	287	32	1
245	287	32	1
246	287	32	1
250	287	32	1
201	288	32	1
202	288	32	1
220	288	32	1
223	288	32	1
249	288	32	1
253	288	32	2
223	289	32	1
224	289	32	2
233	289	32	1
234	289	32	1
235	289	32	1
238	289	32	1
244	289	32	1
253	289	32	1
256	289	32	1
187	290	32	1
221	290	32	1
222	290	32	1
224	290	32	1
225	290	32	1
226	290	32	2
231	290	32	2
237	290	32	2
244	290	32	1
245	290	32	1
250	290	32	1
186	291	32	1
198	291	32	1
231	291	32	1
243	291	32	2
248	291	32	1
255	291	32	1
197	292	32	1
198	292	32	1
221	292	32	1
222	292	32	1
228	292	32	1
229	292	32	1
233	292	32	1
234	292	32	1
246	292	32	2
251	292	32	1
254	292	32	1
255	292	32	1
256	292	32	1
220	293	32	1
223	293	32	1
224	293	32	1
228	293	32	1
229	293	32	1
230	293	32	1
233	293	32	2
236	293	32	1
237	293	32	2
238	293	32	1
245	293	32	1
247	293	32	1
248	293	32	1
256	293	32	1
180	294	32	1
198	294	32	1
202	294	32	1
224	294	32	2
228	294	32	1
230	295	33	1
231	294	32	1
239	294	32	2
244	294	32	3
251	294	32	1
252	294	32	2
224	295	32	1
226	295	32	1
230	295	32	1
241	295	32	1
244	295	32	2
245	295	32	1
248	295	32	1
198	296	32	1
226	296	32	1
228	296	32	2
230	296	32	1
231	296	32	2
241	296	32	1
251	296	32	1
252	296	32	1
198	297	32	1
199	297	32	4
221	297	32	1
230	297	32	2
236	297	32	1
237	297	32	2
242	297	32	2
244	297	32	1
246	297	32	1
252	297	32	1
197	298	32	1
219	298	32	2
227	298	32	1
233	298	32	1
236	298	32	2
244	298	32	1
251	298	32	1
253	298	32	1
241	299	32	1
245	299	32	1
247	299	32	1
197	300	32	2
228	300	32	1
239	300	32	1
246	300	32	1
196	301	32	2
225	301	32	3
229	301	32	1
232	301	32	2
235	301	32	1
236	301	32	1
237	301	32	1
240	301	32	2
241	301	32	1
245	301	32	1
248	301	32	1
223	302	32	1
239	302	32	1
242	302	32	1
245	302	32	2
247	302	32	2
234	303	32	1
235	303	32	2
239	303	32	1
217	304	32	1
220	304	32	1
231	304	32	1
233	304	32	3
235	304	32	1
237	304	32	3
238	304	32	1
204	305	32	1
230	306	32	1
237	306	32	1
241	306	32	2
221	307	32	1
226	307	32	1
236	307	32	1
220	308	32	1
235	308	32	1
236	308	32	1
220	309	32	1
225	309	32	1
227	309	32	3
231	309	32	1
232	309	32	1
234	309	32	1
227	310	32	1
229	310	32	1
227	312	32	1
229	312	32	2
235	313	32	1
228	249	33	1
228	250	33	1
229	252	33	1
240	252	33	1
221	253	33	3
225	253	33	1
228	253	33	1
240	253	33	1
193	254	33	1
217	254	33	1
223	254	33	1
225	254	33	1
230	254	33	1
231	254	33	1
232	254	33	1
240	254	33	1
241	254	33	1
218	255	33	2
219	255	33	1
224	255	33	1
236	255	33	2
237	255	33	1
215	256	33	1
232	256	33	1
241	256	33	1
214	257	33	1
220	257	33	2
222	257	33	1
230	257	33	1
237	257	33	2
239	257	33	1
222	258	33	3
230	258	33	1
231	258	33	1
232	258	33	1
243	258	33	1
189	259	33	1
218	259	33	1
220	259	33	1
228	259	33	1
229	259	33	1
231	259	33	1
235	259	33	2
242	259	33	1
236	260	33	1
237	260	33	1
241	260	33	1
182	261	33	1
193	261	33	1
195	261	33	1
205	261	33	1
208	261	33	1
217.5	261.5	33.5	1
219	261	33	1
224	261	33	3
227	261	33	1
231	261	33	1
232	261	33	1
244	261	33	1
223	262	33	1
226	262	33	1
227	262	33	1
233	262	33	1
239	262	33	1
240	262	33	2
245	262	33	1
249	262	33	1
250	262	33	1
188	263	33	1
190	263	33	1
200	263	33	1
203	263	33	1
215	263	33	1
217	263	33	1
237	263	33	1
238	263	33	1
243	263	33	1
247	263	33	1
251	263	33	1
186	264	33	2
190	264	33	3
191	264	33	1
193	264	33	2
194	264	33	1
214	264	33	1
221	264	33	1
223	264	33	1
228	264	33	2
235	264	33	1
237	264	33	1
245	264	33	2
248	264	33	1
185	265	33	1
186	265	33	1
189	265	33	2
202	265	33	2
208	265	33	1
210	265	33	3
211	265	33	1
214	265	33	1
219	265	33	1
224	265	33	1
225	265	33	3
229	265	33	1
233	265	33	2
242	265	33	1
243	265	33	1
244	265	33	1
252	265	33	1
184	266	33	3
187	266	33	1
194	266	33	1
196	266	33	2
211	266	33	1
214	266	33	1
215	266	33	1
220	266	33	1
225	266	33	1
237	266	33	2
242	266	33	2
250	266	33	2
191	267	33	1
202	267	33	2
205	267	33	2
212	267	33	2
216	267	33	2
217	267	33	2
225	267	33	1
235	267	33	1
241	267	33	1
245	267	33	1
246	267	33	1
247	267	33	1
252	267	33	1
191	268	33	2
192	268	33	1
196	268	33	1
208	268	33	1
210	268	33	1
211	268	33	1
218	268	33	1
224	268	33	1
226	268	33	1
232	268	33	1
235	268	33	1
245	268	33	1
252	268	33	2
187	269	33	1
188	269	33	1
191	269	33	1
198	269	33	1
208	269	33	1
227	269	33	1
232	269	33	1
243	269	33	1
250	269	33	1
174	270	33	1
183	270	33	1
186	270	33	1
194	270	33	1
215	270	33	2
223	270	33	2
231	270	33	2
243	270	33	1
244	270	33	1
173	271	33	1
178	271	33	1
179	271	33	1
180	271	33	1
182	271	33	1
185	271	33	1
187	271	33	2
190	271	33	1
205	271	33	2
206	271	33	1
208	271	33	1
209	271	33	4
216	271	33	1
224	271	33	1
226	271	33	1
233	271	33	1
235	271	33	3
240	271	33	1
241	271	33	1
242	271	33	1
243	271	33	2
246	271	33	2
253	271	33	1
176	272	33	1
178	272	33	1
185	272	33	1
208	272	33	1
210	272	33	2
215	272	33	1
216	272	33	1
232	272	33	1
234	272	33	2
235	272	33	1
237	272	33	1
241	272	33	1
247	272	33	1
250	272	33	1
251	272	33	1
176	273	33	1
183	273	33	3
201	273	33	2
205	273	33	1
210	273	33	1
211	273	33	1
214	273	33	1
227	273	33	1
230	273	33	1
238	273	33	1
239	273	33	1
240	273	33	1
241	273	33	1
169	274	33	1
170	274	33	1
182	274	33	2
186	274	33	1
201	274	33	2
202	274	33	1
206	274	33	1
217	274	33	1
236	274	33	1
238	274	33	1
240	274	33	1
243	274	33	2
245	274	33	1
175	275	33	1
185	275	33	1
202	275	33	1
206	275	33	1
210	275	33	1
214	275	33	1
216	275	33	1
217	275	33	2
227	275	33	1
237	275	33	1
241	275	33	2
242	275	33	1
244	275	33	1
250	275	33	1
174	276	33	1
205	276	33	1
206	276	33	1
232	276	33	1
240	276	33	1
241	276	33	1
173	277	33	2
174	277	33	1
176	277	33	1
178	277	33	1
206	277	33	1
208	277	33	1
215	277	33	1
236	277	33	1
237	277	33	2
239	277	33	1
242	277	33	2
244	277	33	1
204	278	33	2
207	278	33	1
232	278	33	1
234	278	33	1
238	278	33	1
243	278	33	1
246	278	33	1
175	279	33	1
178	279	33	1
181	279	33	1
222	279	33	1
231	279	33	2
240	279	33	2
241	279	33	1
244	279	33	1
174	280	33	1
206	280	33	1
214	280	33	1
223	280	33	1
225	280	33	1
226	280	33	1
237	280	33	1
241	280	33	1
250	280	33	1
173	281	33	1
180	281	33	1
206	281	33	1
209	281	33	1
222	281	33	1
223	281	33	3
224	281	33	1
230	281	33	1
245	281	33	1
248	281	33	1
249	281	33	1
178	282	33	1
185	282	33	1
205	282	33	1
218	282	33	1
220	282	33	1
221	282	33	1
233	282	33	1
237	282	33	1
242	282	33	1
244	282	33	1
247	282	33	1
248	282	33	2
181	283	33	1
189	283	33	1
204	283	33	1
211	283	33	1
220	283	33	1
221	283	33	1
230	283	33	1
237	283	33	1
239	283	33	1
240	283	33	2
241	283	33	1
247	283	33	1
250	283	33	4
176	284	33	2
184	284	33	1
207	284	33	1
210	284	33	1
220	284	33	1
221	284	33	2
231	284	33	1
233	284	33	2
236	284	33	2
237	284	33	2
176	285	33	2
204	285	33	1
219	285	33	3
221	285	33	1
222	285	33	1
232	285	33	1
233	285	33	1
236	285	33	1
241	285	33	1
245	285	33	1
253	285	33	1
254	285	33	1
203	286	33	1
209	286	33	2
220	286	33	1
228	286	33	2
230	286	33	1
236	286	33	1
238	286	33	1
241.5	286.5	33.5	1
245	286	33	1
246	286	33	1
248	286	33	1
255	286	33	1
179	287	33	1
198	287	33	1
208	287	33	1
221	287	33	1
224	287	33	1
227	287	33	1
228	287	33	1
233	287	33	1
234	287	33	1
236	287	33	1
246	287	33	1
196	288	33	1
226	288	33	1
234	288	33	2
236	288	33	2
250	288	33	1
257	288	33	1
184	289	33	1
200	289	33	1
201	289	33	1
224	289	33	1
234	289	33	1
235	289	33	1
241.5	289.5	33.5	1
245	289	33	1
249	289	33	1
223	290	33	1
230	290	33	1
232	290	33	1
233	290	33	1
235	290	33	1
236	290	33	1
243	290	33	1
248	290	33	1
203	291	33	1
223	291	33	2
232	291	33	1
240	291	33	1
245	291	33	1
257	291	33	1
183	292	33	1
202	292	33	1
225	292	33	1
226	292	33	1
233	292	33	1
236	292	33	2
239	292	33	1
247	292	33	1
249	292	33	1
185	293	33	1
223	293	33	1
224	293	33	1
228	293	33	1
239	293	33	1
241	293	33	1
244	293	33	1
246	293	33	1
247	293	33	1
251	293	33	2
252	293	33	1
180	294	33	1
199	294	33	1
202	294	33	1
213	294	33	1
223	294	33	2
231	294	33	1
243	294	33	1
245	294	33	1
246	294	33	2
251	294	33	1
256	294	33	2
201	295	33	2
220	295	33	1
233	295	33	1
235	295	33	1
253	295	33	1
254	295	33	1
194	296	33	1
195	296	33	1
201	296	33	1
225	296	33	1
241	296	33	1
252	296	33	1
255	296	33	1
197	297	33	1
224	297	33	1
234	297	33	2
236	297	33	1
240	297	33	1
242	297	33	2
194	298	33	1
195	298	33	2
200	298	33	2
233	298	33	1
236	298	33	1
238	298	33	1
241	298	33	2
242	298	33	1
243	298	33	1
248	298	33	1
197	299	33	1
201	299	33	1
224	299	33	1
232	299	33	3
235	299	33	1
239	299	33	1
241	299	33	1
242	299	33	1
245	299	33	1
246	299	33	1
197	300	33	1
228	300	33	1
236	300	33	2
237	300	33	1
238	300	33	1
244	300	33	1
196	301	33	1
223	301	33	1
225	301	33	1
228	301	33	3
229	301	33	2
236	301	33	1
237	301	33	2
240	301	33	1
241	301	33	1
243	301	33	1
246	301	33	1
223	302	33	1
226	302	33	1
230	302	33	1
234	302	33	1
236	302	33	1
243	302	33	1
246	302	33	1
207	303	33	1
228	303	33	1
232	303	33	1
237	303	33	1
241	303	33	2
206	304	33	2
233	304	33	1
235	304	33	1
234	305	33	2
240	305	33	1
232	306	33	3
235	306	33	2
236	306	33	1
221	307	33	1
223	307	33	1
241	307	33	1
223	308	33	1
224	308	33	2
235	308	33	2
239	308	33	1
240	308	33	2
232	309	33	1
223	310	33	2
224	310	33	1
229	310	33	1
233	310	33	1
238	310	33	1
227	311	33	1
222	312	33	1
225	312	33	1
228	312	33	1
231	312	33	1
235	313	33	1
236	313	33	1
232	314	33	1
235	314	33	1
226	250	34	1
225	252	34	1
227	252	34	1
228	252	34	1
229	252	34	3
227	253	34	1
228	253	34	1
221	255	34	1
237	255	34	1
190	256	34	1
215	256	34	1
225	256	34	1
237	256	34	1
216	257	34	2
221	257	34	1
225	257	34	3
227	257	34	1
235	257	34	1
237	257	34	1
241	257	34	1
242	257	34	1
243	257	34	1
201	258	34	1
212	258	34	1
216	258	34	1
217	258	34	1
219	258	34	1
221	258	34	1
222	258	34	1
223	258	34	2
225	258	34	1
226	258	34	1
239	258	34	1
189	259	34	1
218	259	34	1
227	259	34	1
232	259	34	1
235	259	34	1
221	260	34	1
224	260	34	2
228	260	34	1
229	260	34	3
236	260	34	1
238	260	34	2
243	260	34	2
245	260	34	1
195	261	34	1
214	261	34	1
215	261	34	1
217	261	34	1
222	261	34	1
225	261	34	1
226	261	34	2
235	261	34	1
194	262	34	2
220	262	34	1
221	262	34	1
229	262	34	1
230	262	34	1
233	262	34	1
235	262	34	1
236	262	34	1
243	262	34	1
246	262	34	1
250	262	34	1
185	263	34	1
197	263	34	2
204	263	34	1
206	263	34	1
207	263	34	1
210	263	34	1
213	263	34	2
216	263	34	1
223	263	34	1
224	263	34	1
225	263	34	3
228	263	34	1
236	263	34	1
241	263	34	1
248	263	34	1
189	264	34	2
193	264	34	1
194	264	34	1
202	264	34	1
210	264	34	1
214	264	34	1
220	264	34	2
223	264	34	1
224	264	34	1
226	264	34	1
232	264	34	2
234	264	34	1
237	264	34	1
242	264	34	1
244	264	34	1
245	264	34	1
247	264	34	1
187	265	34	1
190	265	34	2
192	265	34	1
193	265	34	2
196	265	34	2
203	265	34	1
204	265	34	1
211	265	34	2
213	265	34	2
217	265	34	1
219	265	34	1
220	265	34	1
230	265	34	2
231	265	34	1
239	265	34	1
249	265	34	1
175	266	34	1
188	266	34	1
194	266	34	1
195	266	34	1
197	266	34	1
214	266	34	3
227	266	34	1
228	266	34	1
235	266	34	2
244	266	34	1
186	267	34	1
189	267	34	1
194	267	34	1
211	267	34	1
216	267	34	1
218	267	34	1
228	267	34	1
235	267	34	1
239	267	34	1
242	267	34	1
246	267	34	1
173	268	34	1
176	268	34	1
210	268	34	1
221	268	34	1
227	268	34	2
240	268	34	2
242	268	34	1
247	268	34	1
251	268	34	1
252	268	34	1
183	269	34	2
185	269	34	1
196	269	34	1
213	269	34	1
217	269	34	2
218	269	34	1
219	269	34	1
236	269	34	1
239	269	34	1
175	270	34	3
183	270	34	2
192	270	34	1
197	270	34	1
201	270	34	1
205	270	34	2
206	270	34	1
209	270	34	1
210	270	34	1
215	270	34	1
239	270	34	1
244	270	34	1
245	270	34	1
248	270	34	2
251	270	34	2
179	271	34	2
181	271	34	1
182	271	34	1
188	271	34	1
205	271	34	1
210	271	34	1
211	271	34	1
213	271	34	1
218	271	34	1
234	271	34	1
235	271	34	1
239	271	34	1
241	271	34	1
244	271	34	2
248	271	34	1
176	272	34	1
179	272	34	1
181	272	34	1
182	272	34	1
185	272	34	1
197	272	34	2
212	272	34	1
213	272	34	1
214	272	34	1
226	272	34	1
228	272	34	1
236	272	34	1
239	272	34	1
245	272	34	1
247	272	34	1
181	273	34	1
205	273	34	1
207	273	34	1
210	273	34	2
211	273	34	2
213	273	34	2
229	273	34	2
233	273	34	1
236	273	34	1
243	273	34	1
245	273	34	3
248	273	34	1
249	273	34	1
174	274	34	1
176	274	34	1
182	274	34	1
185	274	34	1
187	274	34	1
196	274	34	2
213	274	34	1
215	274	34	2
218	274	34	1
229	274	34	1
232	274	34	1
234	274	34	2
235	274	34	2
176	275	34	1
184	275	34	1
189	275	34	2
203	275	34	1
207	275	34	1
208	275	34	1
217	275	34	1
219	275	34	1
227	275	34	1
233	275	34	1
235	275	34	2
237	275	34	2
238	275	34	2
240	275	34	1
245	275	34	1
187	276	34	1
202	276	34	3
209	276	34	1
212	276	34	1
229	276	34	1
232	276	34	1
236	276	34	1
245	276	34	1
250	276	34	1
176	277	34	1
183	277	34	1
204	277	34	1
205	277	34	1
206	277	34	1
207	277	34	1
208	277	34	1
213	277	34	1
236	277	34	2
241	277	34	3
176	278	34	2
188	278	34	1
203	278	34	1
204	278	34	1
206	278	34	1
208	278	34	1
209	278	34	1
210	278	34	1
211	278	34	1
212	278	34	1
179	279	34	1
205	279	34	1
208	279	34	1
236	279	34	1
237	279	34	1
241	279	34	1
244	279	34	1
173	280	34	2
175	280	34	1
178	280	34	1
187	280	34	1
188	280	34	1
193	280	34	1
204	280	34	1
207	280	34	1
212	280	34	1
233	280	34	1
235	280	34	3
246	280	34	1
248	280	34	1
176	281	34	1
177	281	34	1
191	281	34	1
209	281	34	1
210	281	34	1
222	281	34	1
223	281	34	1
227	281	34	1
230	281	34	1
231	281	34	1
232	281	34	1
241	281	34	1
248	281	34	1
250	281	34	1
178	282	34	1
181	282	34	1
182	282	34	2
187	282	34	1
188	282	34	1
190	282	34	1
206	282	34	1
209	282	34	1
210	282	34	2
218	282	34	1
224	282	34	1
229	282	34	1
233	282	34	1
234	282	34	1
248	282	34	2
249	282	34	1
187	283	34	1
211	283	34	2
218	283	34	1
222	283	34	1
227	283	34	1
235	283	34	2
243	283	34	2
249	283	34	1
251	283	34	1
253	283	34	3
176	284	34	2
203	284	34	1
205	284	34	1
206	284	34	1
209	284	34	1
210	284	34	4
211	284	34	1
212	284	34	1
225	284	34	1
229	284	34	1
231	284	34	1
234	284	34	2
237	284	34	1
238	284	34	1
241	284	34	2
245	284	34	1
177	285	34	1
187	285	34	1
188	285	34	1
205	285	34	1
206	285	34	1
210	285	34	1
211	285	34	1
218	285	34	1
220	285	34	1
221	285	34	1
224	285	34	1
242	285	34	1
243	285	34	1
248	285	34	2
177	286	34	1
189	286	34	1
199	286	34	1
202	286	34	1
218	286	34	1
227	286	34	1
239	286	34	3
246	286	34	1
247	286	34	1
248	286	34	2
184	287	34	1
207	287	34	1
222	287	34	1
223	287	34	1
227	287	34	1
229	287	34	1
231	287	34	1
234	287	34	1
235	287	34	1
236	287	34	2
239	287	34	1
251	287	34	2
176	288	34	1
177	288	34	1
185	288	34	1
187	288	34	1
202	288	34	1
220	288	34	1
230	288	34	1
248	288	34	2
203	289	34	1
223	289	34	4
228	289	34	1
238	289	34	1
242	289	34	1
248	289	34	1
182	290	34	3
185	290	34	1
187	290	34	1
197	290	34	3
199	290	34	1
220	290	34	1
222	290	34	1
225	290	34	1
230	290	34	1
232	290	34	1
240	290	34	1
244	290	34	1
253	290	34	1
182	291	34	1
199	291	34	1
200	291	34	2
225	291	34	1
231	291	34	1
236	291	34	2
237	291	34	1
244	291	34	1
245	291	34	2
246	291	34	1
249	291	34	2
250	291	34	1
196	292	34	1
202	292	34	1
203	292	34	1
226	292	34	1
227	292	34	1
228	292	34	1
232	292	34	1
234	292	34	1
235	292	34	1
236	292	34	1
237	292	34	2
202	293	34	1
222	293	34	1
227	293	34	1
230	293	34	1
231	293	34	1
232	293	34	1
243	293	34	1
247	293	34	2
251	293	34	1
182	294	34	1
198	294	34	2
220	294	34	1
225	294	34	1
226	294	34	1
229	294	34	1
236	294	34	1
246	294	34	1
179	295	34	1
197	295	34	1
203	295	34	1
204	295	34	1
220	295	34	1
224	295	34	1
225	295	34	1
232	295	34	1
238	295	34	2
239	295	34	1
244	295	34	1
182	296	34	1
183	296	34	1
199	296	34	2
223	296	34	1
225	296	34	1
230	296	34	1
237	296	34	2
241	296	34	1
244	296	34	1
204	297	34	1
219	297	34	1
233	297	34	1
234	297	34	1
237	297	34	1
238	297	34	1
242	297	34	1
220	298	34	1
233	298	34	1
242	298	34	1
245	298	34	1
246	298	34	1
195	299	34	2
198	299	34	1
207	299	34	1
229	299	34	2
247	299	34	2
224	300	34	1
229	300	34	1
242	300	34	1
197	301	34	1
236	301	34	1
240	301	34	1
245	301	34	1
229	302	34	1
235	302	34	1
236	302	34	1
226	303	34	1
227	303	34	1
232	303	34	2
241	303	34	2
243	303	34	1
244	303	34	1
199	304	34	1
227	304	34	2
230	304	34	1
231	304	34	1
233	304	34	1
235	304	34	1
240	304	34	1
204	305	34	2
223	305	34	1
228	305	34	1
235	305	34	1
236	305	34	1
237	305	34	1
240	305	34	1
198	306	34	1
233	306	34	1
241	307	34	2
242	307	34	1
226	308	34	1
227	308	34	1
229	308	34	1
237	308	34	1
242	308	34	1
243	308	34	1
222	309	34	1
224	309	34	1
225	309	34	1
227	309	34	1
228	309	34	2
229	309	34	2
235	309	34	1
237	309	34	1
222	310	34	1
226	310	34	1
228	310	34	1
230	310	34	1
232	310	34	1
227	311	34	1
232	311	34	1
225	312	34	2
236	312	34	1
237	312	34	2
221	313	34	1
226	313	34	1
233	313	34	1
234	313	34	1
236	313	34	2
228	314	34	2
230	314	34	2
232	314	34	1
228	315	34	2
231	315	34	1
230	316	34	3
234	316	34	1
233	317	34	1
229	250	35	1
226	252	35	1
229	253	35	2
232	253	35	1
223	254	35	1
227	254	35	1
230	254	35	1
231	254	35	1
218	255	35	3
219	255	35	1
220	255	35	1
221	255	35	2
223	255	35	1
226	255	35	1
229	255	35	1
231	255	35	1
215	256	35	3
220	256	35	1
223	256	35	2
225	256	35	3
230	256	35	1
241	256	35	1
209	257	35	1
210	257	35	1
225	257	35	1
230	257	35	2
237	257	35	1
216	258	35	1
217	258	35	3
221	258	35	1
223	258	35	2
229	258	35	2
230	258	35	1
232	258	35	1
239	258	35	1
182	259	35	3
211	259	35	1
219	259	35	1
220	259	35	1
222	259	35	1
229	259	35	1
231	259	35	1
234	259	35	1
238	259	35	2
190	260	35	2
210	260	35	1
216	260	35	1
217	260	35	2
221	260	35	1
226	260	35	1
227	260	35	1
233	260	35	1
234	260	35	1
239	260	35	1
240	260	35	1
241	260	35	1
242	260	35	1
244	260	35	1
247	260	35	2
188	261	35	1
211	261	35	1
216	261	35	1
224	261	35	1
230	261	35	2
234	261	35	1
240	261	35	1
246	261	35	1
206	262	35	1
213	262	35	1
215	262	35	2
224	262	35	1
228	262	35	1
231	262	35	2
232	262	35	1
233	262	35	1
248	262	35	1
188	263	35	1
189	263	35	1
208	263	35	1
210	263	35	2
213	263	35	2
216	263	35	1
218	263	35	1
220	263	35	2
227	263	35	1
231	263	35	1
233	263	35	1
241	263	35	1
246	263	35	2
247	263	35	2
250	263	35	1
192	264	35	1
213	264	35	2
217	264	35	1
218	264	35	1
223	264	35	1
224	264	35	1
225	264	35	1
226	264	35	1
234	264	35	1
235	264	35	3
237	264	35	1
238	264	35	1
243	264	35	1
250	264	35	2
187	265	35	1
194	265	35	1
196	265	35	3
202	265	35	1
211	265	35	2
216	265	35	1
217	265	35	1
218	265	35	1
219	265	35	1
229	265	35	1
239	265	35	1
249	265	35	1
183	266	35	2
187	266	35	2
188	266	35	1
192	266	35	1
195	266	35	1
196	266	35	1
206	266	35	2
211	266	35	1
223	266	35	1
228	266	35	1
236	266	35	1
242	266	35	1
245	266	35	1
246	266	35	1
186	267	35	1
188	267	35	1
192	267	35	1
196	267	35	1
205	267	35	1
207	267	35	1
209	267	35	1
214	267	35	1
215	267	35	1
217	267	35	2
223	267	35	2
226	267	35	2
228	267	35	1
229	267	35	1
231	267	35	1
232	267	35	2
233	267	35	1
239	267	35	1
246	267	35	2
247	267	35	1
183	268	35	1
186	268	35	1
188	268	35	3
192	268	35	1
196	268	35	1
209	268	35	1
210	268	35	1
214	268	35	3
219	268	35	1
229	268	35	1
234	268	35	2
240	268	35	1
252	268	35	2
210	269	35	1
215	269	35	1
216	269	35	1
217	269	35	1
220	269	35	1
222	269	35	1
224	269	35	3
235	269	35	1
238	269	35	1
245	269	35	1
247	269	35	1
172	270	35	1
173	270	35	1
187	270	35	1
190	270	35	2
191	270	35	1
193	270	35	1
198	270	35	1
199	270	35	1
206	270	35	1
207	270	35	1
218	270	35	1
221	270	35	1
236	270	35	1
237	270	35	1
239	270	35	1
240	270	35	2
244	270	35	1
245	270	35	1
171	271	35	1
177	271	35	1
179	271	35	1
188	271	35	1
190	271	35	1
193	271	35	2
198	271	35	1
201	271	35	1
206	271	35	1
209	271	35	1
210	271	35	1
213	271	35	1
218	271	35	1
225	271	35	1
231	271	35	1
234	271	35	1
236	271	35	2
238	271	35	1
249	271	35	1
178	272	35	2
179	272	35	1
180	272	35	1
182	272	35	1
184	272	35	1
185	272	35	1
190	272	35	1
201	272	35	1
207	272	35	1
211	272	35	1
213	272	35	4
