x	y	z	Cholesterol biosynthesis
251	265	33	1
188	266	33	2
192	266	33	1
194	266	33	1
213	266	33	1
219	266	33	1
249	266	33	1
188	267	33	1
196	267	33	1
200	267	33	1
210	267	33	1
212	267	33	2
214	267	33	1
216	267	33	1
228	267	33	1
229	267	33	1
231	267	33	1
235	267	33	1
245	267	33	1
248	267	33	1
207	268	33	1
208	268	33	1
209	268	33	1
216	268	33	1
218	268	33	1
224	268	33	1
240	268	33	1
242	268	33	2
249	268	33	1
201	269	33	2
232	269	33	1
234	269	33	1
241	269	33	1
251	269	33	1
179	270	33	2
198	270	33	1
207	270	33	1
213	270	33	2
215	270	33	1
234	270	33	1
241	270	33	1
248	270	33	1
249	270	33	1
173	271	33	2
192	271	33	1
210	271	33	1
214	271	33	1
225	271	33	1
235	271	33	2
242	271	33	1
246	271	33	1
247	271	33	1
184	272	33	2
186	272	33	1
187	272	33	2
204	272	33	1
205	272	33	1
208	272	33	1
210	272	33	1
225	272	33	1
237	272	33	1
246	272	33	1
250	272	33	1
176	273	33	1
182	273	33	1
185	273	33	2
202	273	33	1
215	273	33	1
216	273	33	1
227	273	33	1
238	273	33	1
239	273	33	1
243	273	33	2
249	273	33	1
169	274	33	1
174	274	33	1
182	274	33	2
193	274	33	1
205	274	33	2
207	274	33	1
226	274	33	1
235	274	33	1
238	274	33	1
183	275	33	1
202	275	33	1
211	275	33	1
215	275	33	1
216	275	33	1
237	275	33	2
239	275	33	1
240	275	33	1
241	275	33	1
246	275	33	1
250	275	33	1
192	276	33	1
205	276	33	1
232	276	33	1
239	276	33	1
176	277	33	1
202	277	33	2
206	277	33	1
209	277	33	1
215	277	33	2
234	277	33	1
238	277	33	1
244	277	33	1
177	278	33	1
191	278	33	1
204	278	33	1
207	278	33	1
238	278	33	1
239	278	33	1
243	278	33	1
244	278	33	1
175	279	33	1
201	279	33	1
210	279	33	1
249	279	33	1
251	279	33	1
177	280	33	2
187	280	33	1
209	280	33	1
237	280	33	1
248	280	33	1
249	280	33	1
175	281	33	1
219	281	33	1
221	281	33	1
223	281	33	1
230	281	33	1
234	281	33	1
241	281	33	1
244	281	33	1
245	281	33	1
247	281	33	1
250	281	33	1
185	282	33	1
205	282	33	1
209	282	33	1
210	282	33	2
211	282	33	1
212	282	33	1
213	282	33	1
218	282	33	1
225	282	33	2
229	282	33	2
237	282	33	1
243	282	33	1
245	282	33	2
252	282	33	1
253	282	33	1
179	283	33	1
181	283	33	1
185	283	33	1
189	283	33	1
206	283	33	1
221	283	33	1
250	283	33	2
253	283	33	1
175	284	33	1
206	284	33	1
210	284	33	1
220	284	33	1
224	284	33	1
240	284	33	1
241	284	33	1
243	284	33	2
244	284	33	1
254	284	33	1
206	285	33	1
219	285	33	1
233	285	33	2
234	285	33	1
238	285	33	1
240	285	33	1
243	285	33	1
245	285	33	2
247	285	33	1
248	285	33	1
178	286	33	1
203	286	33	2
207	286	33	1
209	286	33	1
211	286	33	1
228	286	33	1
229	286	33	1
243	286	33	1
245	286	33	1
248	286	33	1
252	286	33	1
255	286	33	1
185	287	33	2
198	287	33	1
205	287	33	1
219	287	33	1
222	287	33	1
228	287	33	1
233	287	33	1
235	287	33	1
242	287	33	1
253	287	33	1
187	288	33	1
196	288	33	1
202	288	33	1
219	288	33	1
223	288	33	1
231	288	33	3
236	288	33	1
239	288	33	1
247	288	33	1
249	288	33	1
245	289	33	1
246	289	33	1
184	290	33	1
197	290	33	1
202	290	33	1
207	290	33	1
239	290	33	1
247	290	33	1
250	290	33	1
185	291	33	2
186	291	33	2
201	291	33	1
203	291	33	1
223	291	33	1
240	291	33	1
241	291	33	2
245	291	33	1
248	291	33	1
225	292	33	1
229	292	33	1
232	292	33	1
237	292	33	1
242	292	33	2
223	293	33	1
224	293	33	2
228	293	33	1
229	293	33	1
231	293	33	1
239	293	33	1
244	293	33	1
251	293	33	1
238	294	33	2
239	294	33	1
201	295	33	3
204	295	33	1
218	295	33	1
225	295	33	1
231	295	33	1
232	295	33	2
235	295	33	1
248	295	33	1
250	295	33	1
253	295	33	1
179	296	33	1
195	296	33	1
199	296	33	1
200	296	33	1
223	296	33	1
226	296	33	1
228	296	33	1
233	296	33	2
241	296	33	1
202	297	33	1
226	297	33	1
232	297	33	1
236	297	33	1
196	298	33	1
198	298	33	2
231	298	33	1
234	298	33	1
235	298	33	1
238	298	33	1
243	298	33	1
223	299	33	1
227	299	33	1
229	299	33	1
241	299	33	1
243	299	33	1
197	300	33	1
226	300	33	1
230	300	33	1
236	300	33	1
238	300	33	1
244	300	33	1
246	300	33	1
235	301	33	1
244	301	33	1
209	302	33	1
211	302	33	1
223	302	33	1
228	302	33	1
229	302	33	1
246	302	33	1
207	303	33	1
222	303	33	1
224	303	33	1
225	303	33	1
229	303	33	1
232	303	33	1
236	303	33	1
206	304	33	1
223	304	33	1
233	304	33	1
235	304	33	1
207	305	33	1
225	305	33	1
230	305	33	1
199	306	33	2
223	306	33	1
224	306	33	2
237	306	33	1
242	306	33	1
222	307	33	1
223	307	33	1
225	307	33	1
241	307	33	1
222	308	33	1
227	308	33	1
233	308	33	2
235	308	33	1
239	308	33	1
222	309	33	1
225	309	33	1
228	309	33	2
229	309	33	1
217	310	33	1
228	310	33	1
233	310	33	1
227	311	33	1
233	311	33	1
225	313	33	1
228	313	33	3
234	313	33	1
235	313	33	1
230	314	33	1
232	314	33	2
234	314	33	1
236	314	33	1
230	315	33	1
230	318	33	1
226	250	34	2
229	251	34	2
225	252	34	2
226	252	34	1
227	252	34	1
218	255	34	1
227	255	34	1
219	256	34	1
224	256	34	2
217	257	34	1
218	257	34	2
241	257	34	1
200	258	34	1
201	258	34	1
212	258	34	1
216	258	34	1
217	258	34	1
220	258	34	1
221	258	34	1
222	258	34	1
227	258	34	1
232	258	34	3
241	258	34	1
189	259	34	1
209	259	34	1
219	259	34	3
223	259	34	2
226	259	34	1
229	259	34	1
232	259	34	1
233	259	34	1
238	259	34	1
211	260	34	1
215	260	34	1
216	260	34	1
218	260	34	1
219	260	34	1
195	261	34	1
208	261	34	1
216	261	34	1
225	261	34	1
226	261	34	2
242	261	34	1
244	261	34	1
246	261	34	1
189	262	34	1
210	262	34	2
214	262	34	3
216	262	34	1
226	262	34	1
229	262	34	1
234	262	34	1
238	262	34	2
240	262	34	1
247	262	34	1
197	263	34	1
206	263	34	1
210	263	34	1
213	263	34	2
216	263	34	1
217	263	34	1
231	263	34	1
235	263	34	1
238	263	34	2
248	263	34	1
251	263	34	1
191	264	34	1
193	264	34	2
202	264	34	1
210	264	34	1
213	264	34	1
214	264	34	1
217	264	34	2
219	264	34	1
227	264	34	1
228	264	34	1
240	264	34	1
244	264	34	2
176	265	34	1
194	265	34	1
204	265	34	1
209	265	34	1
222	265	34	1
228	265	34	1
229	265	34	1
231	265	34	1
245	265	34	1
251	265	34	1
184	266	34	2
193	266	34	1
194	266	34	1
209	266	34	2
214	266	34	1
182	267	34	1
192	267	34	1
193	267	34	1
209	267	34	1
210	267	34	1
214	267	34	1
218	267	34	1
225	267	34	1
229	267	34	1
230	267	34	1
231	267	34	1
232	267	34	1
235	267	34	1
245	267	34	1
246	267	34	1
247	267	34	1
193	268	34	1
195	268	34	1
218	268	34	1
227	268	34	1
240	268	34	1
251	268	34	3
175	269	34	1
176	269	34	1
182	269	34	1
183	269	34	1
187	269	34	1
197	269	34	1
213	269	34	1
220	269	34	1
233	269	34	1
235	269	34	1
236	269	34	1
243	269	34	1
245	269	34	1
250	269	34	2
185	270	34	1
192	270	34	1
194	270	34	1
195	270	34	1
205	270	34	1
206	270	34	1
217	270	34	1
221	270	34	1
239	270	34	1
240	270	34	1
251	270	34	1
252	270	34	2
185	271	34	1
186	271	34	1
188	271	34	1
212	271	34	1
226	271	34	1
230	271	34	1
234	271	34	1
235	271	34	1
237	271	34	1
241	271	34	1
243	271	34	1
244	271	34	1
250	271	34	1
181	272	34	2
182	272	34	1
186	272	34	1
212	272	34	1
213	272	34	1
225	272	34	1
227	272	34	1
229	272	34	1
232	272	34	1
170	273	34	2
173	273	34	1
185	273	34	1
186	273	34	1
203	273	34	1
205	273	34	2
209	273	34	1
239	273	34	1
170	274	34	1
174	274	34	1
180	274	34	1
185	274	34	1
197	274	34	1
203	274	34	1
207	274	34	1
211	274	34	1
213	274	34	1
215	274	34	1
216	274	34	1
237	274	34	1
176	275	34	2
179	275	34	1
185	275	34	1
207	275	34	1
209	275	34	1
216	275	34	1
219	275	34	1
226	275	34	1
233	275	34	1
174	276	34	2
187	276	34	1
202	276	34	1
206	276	34	1
207	276	34	1
209	276	34	1
210	276	34	1
212	276	34	1
236	276	34	2
241	276	34	1
202	277	34	1
208	277	34	1
209	277	34	1
236	277	34	1
238	277	34	1
241	277	34	2
244	277	34	1
202	278	34	1
206	278	34	2
232	278	34	1
243	278	34	1
205	279	34	1
207	279	34	1
209	279	34	1
210	279	34	1
214	279	34	1
241	279	34	2
247	279	34	2
248	279	34	1
249	279	34	1
177	280	34	1
215	280	34	1
224	280	34	1
238	280	34	1
191	281	34	2
192	281	34	1
204	281	34	1
207	281	34	1
208	281	34	2
228	281	34	2
231	281	34	1
244	281	34	1
248	281	34	1
181	282	34	1
182	282	34	2
187	282	34	1
188	282	34	1
204	282	34	1
206	282	34	1
209	282	34	1
211	282	34	1
212	282	34	1
248	282	34	1
179	283	34	2
192	283	34	1
204	283	34	1
208	283	34	2
223	283	34	2
230	283	34	1
233	283	34	2
239	283	34	1
184	284	34	1
209	284	34	1
210	284	34	1
211	284	34	2
214	284	34	1
219	284	34	1
226	284	34	1
229	284	34	2
248	284	34	2
179	285	34	1
185	285	34	1
222	285	34	1
226	285	34	1
238	285	34	1
186	286	34	1
188	286	34	1
199	286	34	1
202	286	34	2
205	286	34	1
207	286	34	1
213	286	34	1
222	286	34	1
231	286	34	1
234	286	34	1
248	286	34	1
254	286	34	1
190	287	34	1
208	287	34	3
220	287	34	1
221	287	34	1
224	287	34	1
229	287	34	1
231	287	34	1
233	287	34	1
236	287	34	1
239	287	34	2
241	287	34	1
184	288	34	2
186	288	34	1
209	288	34	1
224	288	34	1
235	288	34	1
240	288	34	1
247	288	34	1
248	288	34	1
253	288	34	2
255	288	34	1
185	289	34	2
186	289	34	1
199	289	34	1
202	289	34	1
224	289	34	1
228	289	34	1
241	289	34	1
185	290	34	1
187	290	34	1
199	290	34	1
225	290	34	1
229	290	34	1
182	291	34	1
202	291	34	1
223	291	34	1
239	291	34	1
255	291	34	1
196	292	34	1
198	292	34	2
221	292	34	1
222	292	34	1
231	292	34	2
234	292	34	1
252	292	34	2
188	293	34	1
197	293	34	1
222	293	34	1
224	293	34	1
225	293	34	1
231	293	34	1
232	293	34	2
241	293	34	1
243	293	34	2
247	293	34	1
183	294	34	1
206	294	34	1
220	294	34	1
224	294	34	1
235	294	34	1
237	294	34	1
196	295	34	2
204	295	34	1
228	295	34	1
230	295	34	1
198	296	34	1
200	296	34	1
243	296	34	1
202	297	34	1
204	297	34	2
224	297	34	2
227	297	34	1
229	297	34	1
233	297	34	1
235	297	34	1
247	297	34	1
196	298	34	1
203	298	34	1
228	298	34	1
234	298	34	3
244	298	34	1
246	298	34	1
197	299	34	1
198	299	34	1
199	299	34	1
207	299	34	1
229	299	34	1
232	299	34	1
244	299	34	1
229	300	34	1
230	300	34	2
233	300	34	1
238	300	34	1
198	301	34	1
232	301	34	2
233	301	34	1
241	301	34	1
235	302	34	1
237	302	34	2
227	303	34	2
228	303	34	1
233	303	34	1
239	303	34	1
233	304	34	1
204	305	34	1
222	305	34	1
223	305	34	2
227	305	34	2
228	305	34	1
235	305	34	1
237	305	34	1
223	306	34	1
225	306	34	1
235	306	34	1
236	306	34	1
241	306	34	1
244	306	34	1
201	307	34	1
221	307	34	1
237	307	34	1
241	307	34	1
242	307	34	1
243	307	34	1
224	308	34	1
232	308	34	1
233	308	34	1
224	309	34	1
233	309	34	1
235	309	34	1
237	309	34	1
221	310	34	1
227	310	34	1
228	310	34	1
234	310	34	2
222	311	34	1
224	312	34	1
228	312	34	1
212	313	34	1
221	313	34	1
229	314	34	1
230	315	34	1
226	316	34	1
233	316	34	1
227	317	34	1
230	248	35	1
225	251	35	1
227	251	35	1
228	251	35	1
219	253	35	1
219	254	35	1
223	254	35	1
224	254	35	1
226	254	35	1
227	254	35	1
230	254	35	1
235	254	35	1
222	255	35	1
223	255	35	1
226	255	35	1
225	256	35	2
240	256	35	3
191	257	35	1
225	257	35	1
226	257	35	1
230	257	35	1
240	257	35	1
218	258	35	1
228	258	35	1
229	258	35	1
230	258	35	1
235	258	35	1
237	258	35	1
239	258	35	1
190	259	35	1
220	259	35	1
225	259	35	1
227	259	35	1
231	259	35	1
217	260	35	1
225	260	35	1
227	260	35	1
235	260	35	1
237	260	35	1
241	260	35	1
242	260	35	1
189	261	35	1
191	261	35	1
193	261	35	1
208	261	35	1
219	261	35	1
220	261	35	1
223	261	35	1
228	261	35	1
229	261	35	1
232	261	35	1
236	261	35	1
242	261	35	1
243	261	35	1
193	262	35	1
203	262	35	1
206	262	35	1
218	262	35	1
220	262	35	1
221	262	35	2
224	262	35	1
241	262	35	1
209	263	35	1
213	263	35	1
220	263	35	1
222	263	35	1
240	263	35	1
241	263	35	1
244	263	35	1
250	263	35	2
186	264	35	2
211	264	35	1
212	264	35	1
216	264	35	1
227	264	35	1
231	264	35	1
232	264	35	3
235	264	35	1
240	264	35	1
242	264	35	1
245	264	35	1
178	265	35	2
188	265	35	1
190	265	35	2
191	265	35	1
194	265	35	1
195	265	35	1
200	265	35	1
202	265	35	1
204	265	35	1
214	265	35	1
216	265	35	1
222	265	35	1
224	265	35	1
226	265	35	1
228	265	35	1
229	265	35	1
231	265	35	1
234	265	35	1
239	265	35	1
187	266	35	1
191	266	35	1
192	266	35	1
195	266	35	1
209	266	35	1
210	266	35	1
211	266	35	1
214	266	35	1
229	266	35	1
242	266	35	1
250	266	35	1
185	267	35	1
196	267	35	1
210	267	35	1
228	267	35	1
229	267	35	1
232	267	35	1
242	267	35	1
205	268	35	2
207	268	35	1
209	268	35	1
218	268	35	2
249	268	35	1
252	268	35	1
172	269	35	1
185	269	35	1
191	269	35	1
193	269	35	1
196	269	35	1
210	269	35	1
218	269	35	1
222	269	35	1
245	269	35	1
172	270	35	1
187	270	35	1
211	270	35	1
212	270	35	1
213	270	35	2
218	270	35	1
221	270	35	1
227	270	35	1
233	270	35	1
240	270	35	1
241	270	35	1
249	270	35	1
183	271	35	1
187	271	35	1
190	271	35	1
196	271	35	1
198	271	35	2
210	271	35	1
219	271	35	1
225	271	35	1
233	271	35	1
240	271	35	1
242	271	35	1
190	272	35	2
202	272	35	2
203	272	35	1
206	272	35	1
211	272	35	1
214	272	35	1
215	272	35	1
218	272	35	1
229	272	35	1
232	272	35	1
233	272	35	1
235	272	35	1
241	272	35	1
244	272	35	1
183	273	35	1
184	273	35	1
185	273	35	1
204	273	35	1
212	273	35	2
217	273	35	1
218	273	35	1
228	273	35	1
230	273	35	2
234	273	35	2
245	273	35	1
250	273	35	1
183	274	35	2
202	274	35	1
203	274	35	1
213	274	35	1
215	274	35	1
233	274	35	1
245	274	35	1
186	275	35	1
205	275	35	1
220	275	35	1
231	275	35	1
235	275	35	1
239	275	35	1
242	275	35	1
187	276	35	1
188	276	35	1
203	276	35	1
209	276	35	1
212	276	35	1
218	276	35	2
219	276	35	1
220	276	35	2
232	276	35	2
243	276	35	1
244	276	35	1
248	276	35	1
175	277	35	2
187	277	35	1
220	277	35	1
234	277	35	1
248	277	35	1
178	278	35	2
195	278	35	1
204	278	35	1
210	278	35	1
214	278	35	1
216	278	35	1
223	278	35	1
230	278	35	1
245	278	35	1
247	278	35	1
179	279	35	1
193	279	35	1
195	279	35	1
201	279	35	1
210	279	35	1
214	279	35	1
217	279	35	2
235	279	35	1
245	279	35	3
177	280	35	1
194	280	35	1
205	280	35	1
208	280	35	1
211	280	35	1
219	280	35	1
232	280	35	1
245	280	35	1
173	281	35	1
180	281	35	1
187	281	35	1
203	281	35	1
212	281	35	1
216	281	35	1
219	281	35	1
221	281	35	1
226	281	35	1
229	281	35	1
239	281	35	1
203	282	35	1
207	282	35	2
218	282	35	1
221	282	35	1
242	282	35	1
244	282	35	1
187	283	35	1
188	283	35	1
207	283	35	1
212	283	35	1
218	283	35	1
228	283	35	1
250	283	35	2
176	284	35	1
186	284	35	1
188	284	35	1
209	284	35	2
212	284	35	1
220	284	35	1
222	284	35	1
232	284	35	1
233	284	35	2
234	284	35	1
235	284	35	1
245	284	35	1
246	284	35	3
248	284	35	1
178	285	35	1
187	285	35	1
201	285	35	1
205	285	35	1
208	285	35	1
217	285	35	1
220	285	35	1
229	285	35	1
230	285	35	1
245	285	35	1
250	285	35	1
183	286	35	1
191	286	35	1
202	286	35	1
208	286	35	1
213	286	35	1
215	286	35	1
216	286	35	1
220	286	35	1
223	286	35	1
224	286	35	1
228	286	35	1
234	286	35	1
244	286	35	1
185	287	35	1
194	287	35	1
203	287	35	1
208	287	35	1
219	287	35	1
223	287	35	2
225	287	35	1
229	287	35	2
233	287	35	1
239	287	35	1
244	287	35	1
195	288	35	1
199	288	35	1
219	288	35	1
232	288	35	2
239	288	35	1
242	288	35	1
175	289	35	1
177	289	35	1
188	289	35	1
204	289	35	2
205	289	35	1
222	289	35	1
243	289	35	1
245	289	35	2
247	289	35	1
186	290	35	1
187	290	35	2
199	290	35	1
203	290	35	1
227	290	35	1
231	290	35	1
234	290	35	1
238	290	35	1
247	290	35	1
185	291	35	1
196	291	35	1
202	291	35	1
223	291	35	1
225	291	35	1
226	291	35	1
232	291	35	1
244	291	35	1
247	291	35	1
182	292	35	2
225	292	35	1
226	292	35	2
229	292	35	1
247	292	35	1
248	292	35	1
195	293	35	2
196	293	35	1
204	293	35	1
231	293	35	1
234	293	35	1
183	294	35	1
185	294	35	2
197	294	35	1
222	294	35	2
231	294	35	1
236	294	35	1
239	294	35	1
184	295	35	1
193	295	35	1
220	295	35	1
231	295	35	1
241	295	35	1
247	295	35	1
181	296	35	1
193	296	35	1
195	296	35	1
196	296	35	1
200	296	35	1
201	296	35	1
222	296	35	3
223	296	35	1
229	296	35	1
235	296	35	1
237	296	35	1
238	296	35	1
241	296	35	1
242	296	35	1
194	297	35	1
200	297	35	1
219	297	35	2
232	297	35	1
238	297	35	1
239	297	35	1
240	297	35	1
242	297	35	1
248	297	35	1
181	298	35	1
219	298	35	1
222	298	35	2
241	298	35	1
244	298	35	2
247	298	35	1
195	299	35	1
228	299	35	1
239	299	35	1
240	299	35	1
245	299	35	3
194	300	35	1
208	300	35	1
236	300	35	1
242	300	35	1
194	301	35	1
233	301	35	1
235	301	35	1
237	301	35	1
238	301	35	1
242	301	35	1
229	302	35	1
236	302	35	1
238	302	35	1
242	302	35	1
232	303	35	1
234	303	35	1
238	303	35	1
241	303	35	1
207	304	35	2
227	304	35	1
232	304	35	1
235	304	35	1
239	304	35	1
243	304	35	1
195	305	35	1
234	305	35	1
237	305	35	2
204	306	35	1
206	306	35	1
224	306	35	1
225	306	35	1
229	306	35	1
230	306	35	2
232	306	35	2
233	306	35	1
198	307	35	1
224	307	35	1
236	307	35	1
239	307	35	1
242	307	35	1
203	308	35	1
222	308	35	1
226	308	35	1
227	308	35	1
237	308	35	1
223	309	35	1
242	309	35	1
223	310	35	2
227	310	35	2
231	310	35	1
216	311	35	1
221	311	35	1
230	311	35	1
238	311	35	1
240	311	35	1
225	312	35	1
231	312	35	1
237	312	35	1
226	313	35	1
238	313	35	1
221	314	35	1
232	314	35	1
236	316	35	1
235	317	35	1
237	317	35	1
238	317	35	3
236	318	35	1
233	319	35	1
228	257	36	1
216	258	36	1
218	258	36	1
224	258	36	1
226	258	36	1
227	258	36	1
229	258	36	1
231	258	36	1
217	259	36	1
227	259	36	1
230	259	36	1
217	260	36	2
232	260	36	1
223	261	36	1
224	261	36	1
230	261	36	1
243	261	36	1
212	262	36	1
214	262	36	1
215	262	36	1
227	262	36	1
229	262	36	1
238	262	36	1
242	262	36	1
245	262	36	1
193	263	36	1
226	263	36	1
231	263	36	1
233	263	36	2
234	263	36	1
240	263	36	1
186	264	36	1
212	264	36	1
217	264	36	2
232	264	36	1
233	264	36	1
250	264	36	1
194	265	36	1
196	265	36	1
226	265	36	1
234	265	36	3
245	265	36	1
247	265	36	1
191	266	36	1
193	266	36	1
196	266	36	1
205	266	36	1
216	266	36	1
217	266	36	2
220	266	36	1
228	266	36	1
230	266	36	1
235	266	36	1
237	266	36	1
244	266	36	1
196	267	36	2
210	267	36	1
214	267	36	1
229	267	36	1
232	267	36	1
193	268	36	1
213	268	36	1
214	268	36	1
223	268	36	1
237	268	36	1
238	268	36	1
185	269	36	1
186	269	36	1
219	269	36	1
232	269	36	2
238	269	36	1
249	269	36	1
191	270	36	3
193	270	36	1
213	270	36	1
238	270	36	2
246	270	36	1
181	271	36	1
212	271	36	1
217	271	36	1
248	271	36	1
181	272	36	1
214	272	36	2
215	272	36	1
217	272	36	1
185	273	36	1
186	273	36	1
198	273	36	1
207	273	36	1
209	273	36	1
211	273	36	1
238	273	36	1
178	274	36	2
204	274	36	1
208	274	36	1
211	274	36	1
212	274	36	1
213	274	36	1
184	275	36	1
205	275	36	1
206	275	36	1
216	275	36	1
206	276	36	1
217	276	36	1
228	276	36	1
232	276	36	1
189	277	36	1
205	277	36	1
206	277	36	2
207	277	36	1
217	277	36	1
181	278	36	1
188	278	36	1
201	278	36	1
213	278	36	2
214	278	36	2
231	278	36	1
192	279	36	1
204	279	36	2
211	279	36	2
212	279	36	1
215	279	36	1
192	280	36	1
199	280	36	1
211	280	36	1
213	280	36	1
214	280	36	1
223	280	36	1
234	280	36	1
176	281	36	1
178	281	36	1
200	281	36	1
207	281	36	1
217	281	36	1
172	282	36	2
175	282	36	1
191	282	36	1
201	282	36	1
208	282	36	2
209	282	36	1
221	282	36	2
187	283	36	1
205	283	36	2
207	283	36	1
209	283	36	1
212	283	36	1
219	283	36	1
226	283	36	1
239	283	36	1
201	284	36	1
211	284	36	1
214	284	36	1
215	284	36	1
225	284	36	1
232	284	36	1
242	284	36	1
190	285	36	1
200	285	36	1
205	285	36	1
210	285	36	2
218	285	36	1
224	285	36	1
226	285	36	1
231	285	36	1
245	285	36	1
187	286	36	1
205	286	36	1
211	286	36	1
213	286	36	2
225	286	36	1
231	286	36	3
234	286	36	1
236	286	36	1
237	286	36	1
190	287	36	1
200	287	36	2
202	287	36	1
219	287	36	2
220	287	36	1
221	287	36	1
225	287	36	1
229	287	36	1
234	287	36	1
239	287	36	2
241	287	36	1
245	287	36	1
246	287	36	2
176	288	36	2
184	288	36	2
185	288	36	1
187	288	36	1
219	288	36	1
220	288	36	1
221	288	36	1
229	288	36	1
230	288	36	1
237	288	36	1
240	288	36	1
243	288	36	1
187	289	36	1
200	289	36	3
240	289	36	1
241	289	36	2
187	290	36	1
204	290	36	1
206	290	36	1
222	290	36	1
240	290	36	1
241	290	36	1
247	290	36	1
201	291	36	1
222	291	36	1
237	291	36	1
241	291	36	1
174	292	36	1
198	292	36	1
223	292	36	1
224	292	36	1
227	292	36	1
229	292	36	1
233	292	36	1
237	292	36	1
238	292	36	1
239	292	36	1
182	293	36	1
195	293	36	1
200	293	36	1
206	293	36	1
226	293	36	2
227	293	36	1
234	293	36	1
241	293	36	1
187	294	36	1
195	294	36	1
198	294	36	1
202	294	36	1
227	294	36	1
228	294	36	1
233	294	36	1
238	294	36	1
241	294	36	1
243	294	36	2
244	294	36	1
199	295	36	1
201	295	36	2
220	295	36	1
226	295	36	1
232	295	36	1
235	295	36	1
238	295	36	1
241	295	36	1
201	296	36	1
205	296	36	3
222	296	36	1
228	296	36	1
204	297	36	1
205	297	36	1
227	297	36	1
229	297	36	1
231	297	36	1
234	297	36	1
239	297	36	2
205	298	36	4
230	298	36	1
239	298	36	1
244	298	36	1
245	298	36	1
228	299	36	1
230	299	36	1
233	299	36	2
238	299	36	1
241	299	36	1
245	299	36	1
229	300	36	1
232	300	36	1
242	300	36	1
228	301	36	1
229	301	36	1
236	301	36	2
244	301	36	1
245	301	36	1
231	302	36	1
235	302	36	1
237	302	36	1
225	303	36	1
228	303	36	1
231	303	36	1
241	303	36	2
242	303	36	1
245	303	36	1
223	305	36	1
225	305	36	1
226	305	36	1
229	305	36	1
242	305	36	1
223	306	36	1
228	306	36	1
235	306	36	1
222	307	36	1
227	307	36	1
228	308	36	1
220	309	36	1
232	309	36	1
234	309	36	1
219	310	36	1
217	311	36	1
223	311	36	1
228	311	36	1
231	311	36	1
236	311	36	1
213	312	36	1
233	312	36	1
217	313	36	1
227	313	36	1
235	313	36	1
230	314	36	1
238	314	36	1
241	314	36	1
233	315	36	2
243	315	36	1
237	316	36	1
238	316	36	1
242	316	36	1
232	317	36	1
237	317	36	1
230	318	36	1
235	318	36	1
237	318	36	1
238	319	36	1
239	319	36	1
228	257	37	1
227	258	37	1
228	259	37	1
226	261	37	1
220	262	37	1
231	262	37	1
214	263	37	1
189	264	37	2
231	264	37	1
207	265	37	1
229	267	37	1
235	268	37	1
204	269	37	1
190	270	37	1
216	270	37	1
221	270	37	1
187	271	37	1
195	271	37	1
196	271	37	1
214	271	37	1
213	272	37	1
210	273	37	1
216	273	37	1
210	274	37	1
216	274	37	1
205	275	37	1
211	275	37	1
213	275	37	1
216	275	37	1
220	275	37	1
208	276	37	2
214	276	37	1
217	276	37	2
211	277	37	1
195	278	37	1
212	278	37	1
215	278	37	1
191	279	37	2
195	279	37	1
208	280	37	1
212	280	37	1
213	281	37	1
191	282	37	2
215	282	37	1
223	282	37	1
215	283	37	1
230	283	37	1
237	284	37	2
197	285	37	1
198	285	37	1
206	285	37	1
204	286	37	1
215	286	37	1
220	286	37	1
230	286	37	1
234	286	37	1
236	286	37	1
188	287	37	1
193	287	37	1
194	287	37	1
222	287	37	1
230	287	37	1
233	287	37	1
186	288	37	2
202	288	37	1
205	288	37	1
221	288	37	1
234	288	37	1
238	288	37	1
241	288	37	1
195	289	37	1
201	289	37	2
202	289	37	1
223	289	37	1
235	289	37	1
186	290	37	1
197	290	37	1
200	290	37	2
231	290	37	1
242	290	37	1
243	290	37	1
203	291	37	2
204	291	37	1
221	291	37	1
229	291	37	1
198	292	37	1
225	292	37	1
231	292	37	1
232	292	37	2
233	292	37	1
234	292	37	1
238	292	37	2
240	292	37	1
243	292	37	1
190	293	37	2
202	293	37	2
223	293	37	1
239	293	37	1
201	294	37	1
223	294	37	1
224	294	37	1
230	294	37	1
232	294	37	1
242	294	37	1
245	294	37	1
200	296	37	1
202	296	37	2
215	296	37	1
228	296	37	1
234	296	37	1
235	296	37	1
242	296	37	1
227	297	37	1
231	297	37	1
232	297	37	1
234	297	37	1
199	298	37	1
230	298	37	1
232	298	37	3
240	298	37	1
242	298	37	1
244	298	37	2
228	299	37	1
240	299	37	1
226	300	37	2
229	300	37	1
230	301	37	1
233	302	37	1
235	303	37	1
234	305	37	1
238	305	37	1
224	306	37	1
234	306	37	1
224	308	37	1
235	308	37	1
221	309	37	1
226	309	37	1
242	309	37	1
217	310	37	1
222	311	37	1
224	311	37	1
234	311	37	1
217	312	37	1
225	312	37	2
235	312	37	1
212	313	37	1
225	313	37	1
236	313	37	1
232	314	37	1
229	315	37	1
238	316	37	2
230	317	37	1
236	317	37	1
228	260	38	1
238	261	38	1
238	262	38	1
219	264	38	1
231	264	38	1
230	265	38	1
237	265	38	1
211	266	38	1
217	266	38	1
229	266	38	1
188	268	38	1
209	269	38	2
219	269	38	1
217	270	38	1
188	271	38	1
218	271	38	1
203	272	38	1
214	272	38	1
236	272	38	1
201	273	38	1
209	273	38	1
215	273	38	1
211	274	38	1
213	274	38	1
189	275	38	2
203	275	38	1
213	275	38	1
215	275	38	1
