x	y	z	The NLRP3 inflammasome
175	275	33	2
183	275	33	1
212	275	33	1
214	275	33	1
216	275	33	1
217	275	33	1
240	275	33	1
241	275	33	1
176	276	33	2
186	276	33	1
192	276	33	1
201	276	33	1
215	276	33	1
236	276	33	1
240	276	33	1
241	276	33	1
244	276	33	1
205	277	33	1
206	277	33	1
207	277	33	1
216	277	33	2
232	277	33	1
236	277	33	1
238	277	33	1
239	277	33	1
242	277	33	1
246	277	33	1
177	278	33	1
204	278	33	2
211	278	33	1
223	278	33	1
234	278	33	1
240	278	33	1
243	278	33	1
175	279	33	1
248	279	33	1
251	279	33	1
174	280	33	1
208	280	33	1
209	280	33	1
210	280	33	1
211	280	33	1
223	280	33	1
241	280	33	1
246	280	33	1
207	281	33	1
219	281	33	1
221	281	33	1
223	281	33	1
225	281	33	1
230	281	33	1
232	281	33	1
233	281	33	1
234	281	33	2
244	281	33	1
177	282	33	1
185	282	33	1
213	282	33	1
222	282	33	1
225	282	33	1
226	282	33	1
230	282	33	1
231	282	33	1
235	282	33	1
238	282	33	1
245	282	33	1
248	282	33	1
250	282	33	1
252	282	33	1
204	283	33	1
209	283	33	1
218	283	33	1
221	283	33	1
227	283	33	1
228	283	33	1
232	283	33	2
236	283	33	1
239	283	33	1
249	283	33	1
184	284	33	1
207	284	33	1
211	284	33	1
219	284	33	1
221	284	33	2
224	284	33	1
226	284	33	1
231	284	33	1
233	284	33	1
241	284	33	1
242	284	33	1
243	284	33	1
248	284	33	1
254	284	33	1
175	285	33	1
202	285	33	2
204	285	33	1
222	285	33	1
223	285	33	1
228	285	33	1
233	285	33	1
236	285	33	1
238	285	33	1
241	285	33	1
243	285	33	1
253	285	33	1
201	286	33	1
206	286	33	1
218	286	33	1
230	286	33	1
185	287	33	1
226	287	33	1
227	287	33	2
230	287	33	1
235	287	33	1
243	287	33	1
184	288	33	2
186	288	33	1
202	288	33	1
234	288	33	1
248	288	33	1
184	289	33	1
201	289	33	1
223	289	33	1
224	289	33	1
230	289	33	1
234	289	33	1
241.5	289.5	33.5	1
250	289	33	1
253	289	33	1
231	290	33	1
233	290	33	1
235	290	33	1
241	290	33	1
248	290	33	1
255	290	33	1
198	291	33	1
199	291	33	1
222	291	33	3
226	291	33	1
229	291	33	1
237	291	33	1
240	291	33	1
242	291	33	3
247	291	33	1
227	292	33	1
232	292	33	1
236	292	33	2
249	292	33	1
185	293	33	2
188	293	33	1
220	293	33	2
223	293	33	2
224	293	33	1
225	293	33	1
233	293	33	1
239	293	33	1
244	293	33	2
246	293	33	1
195	294	33	1
202	294	33	2
227	294	33	2
229	294	33	1
243	294	33	1
251	294	33	1
201	295	33	3
218	295	33	3
231	295	33	1
243	295	33	1
245	295	33	1
246	295	33	2
250	295	33	1
253	295	33	1
180	296	33	1
191	296	33	1
194	296	33	1
199	296	33	1
201	296	33	1
236	296	33	1
246	296	33	1
252	296	33	1
223	297	33	1
232	297	33	1
234	297	33	1
241	297	33	1
182	298	33	2
220	298	33	1
223	298	33	1
231	298	33	1
239	298	33	2
241	298	33	1
195	299	33	1
223	299	33	1
228	299	33	1
234	299	33	1
243	299	33	1
246	299	33	1
228	300	33	2
229	300	33	2
237	300	33	1
246	300	33	1
247	300	33	1
196	301	33	1
224	301	33	1
225	301	33	1
226	301	33	1
240	301	33	1
244	301	33	1
245	301	33	1
246	301	33	2
211	302	33	1
225	302	33	1
226	302	33	1
231	302	33	1
236	302	33	1
240	302	33	1
245	302	33	1
223	304	33	1
231	304	33	1
237	305	33	1
221	307	33	1
224	307	33	1
229	308	33	1
233	308	33	2
237	308	33	1
242	308	33	1
221	309	33	1
222	309	33	1
223	310	33	1
227	310	33	1
231	310	33	1
224	311	33	1
231	311	33	1
233	311	33	1
225	313	33	2
228	313	33	1
230	313	33	1
230	318	33	1
228	251	34	1
225	254	34	1
239	254	34	1
218	255	34	1
226	255	34	1
227	255	34	3
237	255	34	2
190	256	34	1
215	256	34	1
216	256	34	1
219	256	34	2
221	256	34	1
232	256	34	1
210	257	34	1
216	257	34	1
221	257	34	1
242	257	34	1
200	258	34	1
224	258	34	1
225	258	34	1
232	258	34	2
242	258	34	1
244	258	34	1
209	259	34	1
223	259	34	2
226	259	34	2
217	260	34	1
218	260	34	1
221	260	34	2
225	260	34	1
237	260	34	1
243	260	34	1
244	260	34	1
195	261	34	1
204	261	34	1
214	261	34	1
222	261	34	1
232	261	34	1
235	261	34	1
242	261	34	1
246	261	34	1
190	262	34	1
193	262	34	1
210	262	34	1
214	262	34	1
219	262	34	2
220	262	34	2
224	262	34	1
226	262	34	1
234	262	34	1
238	262	34	1
241	262	34	1
245	262	34	1
246	262	34	1
250	262	34	1
207	263	34	1
210	263	34	1
213	263	34	1
218	263	34	1
227	263	34	1
233	263	34	1
236	263	34	2
187	264	34	2
189	264	34	1
203	264	34	2
210	264	34	2
215	264	34	1
219	264	34	1
220	264	34	1
222	264	34	2
224	264	34	1
228	264	34	1
229	264	34	1
239	264	34	1
243	264	34	2
245	264	34	2
176	265	34	1
189	265	34	1
193	265	34	1
203	265	34	1
205	265	34	1
210	265	34	1
213	265	34	1
223	265	34	1
229	265	34	1
232	265	34	1
243	265	34	2
244	265	34	1
249	265	34	1
250	265	34	1
251	265	34	1
175	266	34	1
188	266	34	1
196	266	34	1
204	266	34	2
208	266	34	1
217	266	34	1
225	266	34	1
233	266	34	1
240	266	34	1
242	266	34	2
252	266	34	1
183	267	34	3
191	267	34	1
192	267	34	1
195	267	34	1
197	267	34	1
214	267	34	1
215	267	34	1
218	267	34	1
220	267	34	2
225	267	34	1
240	267	34	1
243	267	34	1
247	267	34	1
250	267	34	1
173	268	34	1
188	268	34	2
207	268	34	1
214	268	34	1
215	268	34	1
227	268	34	1
240	268	34	1
246	268	34	1
249	268	34	1
171	269	34	1
183	269	34	1
187	269	34	1
188	269	34	1
192	269	34	1
198	269	34	1
213	269	34	1
220	269	34	1
235	269	34	1
239	269	34	1
242	269	34	1
251	269	34	1
252	269	34	1
175	270	34	1
183	270	34	1
184	270	34	1
188	270	34	1
201	270	34	1
233	270	34	1
240	270	34	1
242	270	34	1
244	270	34	1
246	270	34	1
172	271	34	1
180	271	34	1
181	271	34	1
186	271	34	1
187	271	34	1
189	271	34	1
209	271	34	1
210	271	34	1
211	271	34	1
213	271	34	2
218	271	34	1
226	271	34	2
235	271	34	2
240	271	34	1
242	271	34	2
179	272	34	1
181	272	34	1
197	272	34	1
198	272	34	1
203	272	34	1
211	272	34	1
213	272	34	1
218	272	34	1
228	272	34	1
239	272	34	1
240	272	34	1
241	272	34	2
247	272	34	1
248	272	34	1
249	272	34	1
173	273	34	2
176	273	34	1
184	273	34	1
204	273	34	1
205	273	34	2
211	273	34	1
214	273	34	1
215	273	34	1
216	273	34	1
219	273	34	1
176	274	34	1
179	274	34	1
182	274	34	1
204	274	34	1
206	274	34	1
215	274	34	2
235	274	34	1
176	275	34	1
181	275	34	1
189	275	34	1
207	275	34	1
209	275	34	1
214	275	34	1
216	275	34	1
217	275	34	2
227	275	34	1
240	275	34	1
246	275	34	1
177	276	34	1
180	276	34	1
184	276	34	1
203	276	34	1
211	276	34	1
212	276	34	1
229	276	34	1
233	276	34	1
239	276	34	1
209	277	34	1
234	277	34	1
241	277	34	1
188	278	34	2
193	278	34	1
201	278	34	1
234	278	34	1
236	278	34	1
192	279	34	2
219	279	34	1
236	279	34	1
241	279	34	1
243	279	34	1
249	279	34	2
173	280	34	1
181	280	34	1
187	280	34	1
205	280	34	1
221	280	34	1
173	281	34	1
175	281	34	1
179	281	34	1
191	281	34	1
192	281	34	1
202	281	34	1
208	281	34	1
221	281	34	1
223	281	34	1
226	281	34	1
227	281	34	1
244	281	34	1
182	282	34	1
187	282	34	1
189	282	34	1
208	282	34	1
215	282	34	1
224	282	34	2
229	282	34	1
233	282	34	1
234	282	34	1
235	282	34	1
240	282	34	1
248	282	34	1
175	283	34	1
222	283	34	1
224	283	34	1
230	283	34	1
184	284	34	1
185	284	34	1
206	284	34	1
219	284	34	1
220	284	34	1
229	284	34	1
231	284	34	1
187	285	34	1
188	285	34	1
204	285	34	1
205	285	34	1
210	285	34	1
211	285	34	1
219	285	34	1
221	285	34	1
222	285	34	1
223	285	34	2
224	285	34	1
226	285	34	1
237	285	34	1
238	285	34	1
176	286	34	1
187	286	34	1
199	286	34	1
202	286	34	2
207	286	34	1
231	286	34	1
237	286	34	1
239	286	34	2
248	286	34	1
188	287	34	1
208	287	34	1
221	287	34	1
223	287	34	1
230	287	34	1
235	287	34	1
243	287	34	1
252	287	34	1
201	288	34	1
222	288	34	1
226	288	34	1
229	288	34	1
230	288	34	1
233	288	34	1
240	288	34	1
247	288	34	1
198	289	34	2
228	289	34	1
232	289	34	1
233	289	34	1
242	289	34	1
248	289	34	1
185	290	34	1
187	290	34	1
203	290	34	1
225	290	34	1
230	290	34	1
235	290	34	1
240	290	34	1
244	290	34	1
199	291	34	1
200	291	34	2
223	291	34	1
224	291	34	1
225	291	34	1
236	291	34	1
241	291	34	1
250	291	34	1
200	292	34	1
202	292	34	2
203	292	34	1
222	292	34	1
226	292	34	2
228	292	34	2
237	292	34	1
238	292	34	1
188	293	34	1
190	293	34	1
202	293	34	1
204	293	34	2
237	293	34	1
242	293	34	1
244	293	34	1
251	293	34	1
177	294	34	1
199	294	34	1
217	294	34	1
223	294	34	1
235	294	34	2
236	294	34	1
246	294	34	1
196	295	34	3
202	295	34	1
218	295	34	1
232	295	34	1
240	295	34	1
184	296	34	1
198	296	34	1
199	296	34	2
226	296	34	1
234	296	34	1
237	296	34	1
241	296	34	1
200	297	34	1
233	297	34	1
242	297	34	1
245	297	34	1
223	298	34	1
224	298	34	2
239	298	34	1
245	298	34	1
248	298	34	2
197	299	34	1
228	299	34	1
229	299	34	1
241	299	34	2
243	299	34	1
247	299	34	1
225	300	34	1
236	300	34	1
238	300	34	2
239	300	34	1
242	300	34	1
196	301	34	1
198	301	34	1
227	301	34	1
236	301	34	1
242	301	34	1
223	302	34	1
226	302	34	2
230	302	34	1
232	302	34	1
243	302	34	1
228	303	34	1
241	303	34	1
233	304	34	1
240	304	34	1
199	305	34	1
232	305	34	1
236	305	34	1
239	305	34	1
223	306	34	1
224	306	34	1
226	306	34	1
206	307	34	1
224	307	34	2
222	308	34	1
225	308	34	1
226	308	34	1
236	308	34	1
239	308	34	1
222	309	34	1
234	309	34	1
235	309	34	1
239	310	34	1
240	310	34	1
222	311	34	1
228	311	34	1
230	311	34	1
221	312	34	1
226	312	34	1
237	312	34	1
226	313	34	1
227	313	34	1
235	313	34	1
226	314	34	1
234	314	34	1
227	315	34	1
238	315	34	2
226	316	34	1
228	316	34	1
231	317	34	3
230	248	35	1
226	250	35	2
227	251	35	1
219	253	35	2
221	253	35	1
223	253	35	1
230	254	35	1
231	254	35	1
222	255	35	1
230	255	35	1
215	257	35	1
216	257	35	1
221	257	35	1
227	257	35	1
216	258	35	1
217	258	35	1
224	258	35	1
226	258	35	1
229	258	35	2
237	258	35	1
242	258	35	1
182	259	35	1
225	259	35	1
227	259	35	1
228	259	35	2
233	259	35	1
239	259	35	2
220	260	35	1
221	260	35	1
222	260	35	1
226	260	35	1
230	260	35	1
231	260	35	1
233	260	35	1
237	260	35	2
238	260	35	1
243	260	35	1
191	261	35	1
194	261	35	1
208	261	35	1
210	261	35	1
215	261	35	1
216	261	35	1
223	261	35	1
226	261	35	1
230	261	35	1
232	261	35	1
233	261	35	2
208	262	35	1
239	262	35	1
241	262	35	1
248	262	35	1
188	263	35	2
191	263	35	1
205	263	35	1
210	263	35	1
222	263	35	1
231	263	35	1
233	263	35	1
241	263	35	1
243	263	35	1
246	263	35	1
250	263	35	1
186	264	35	1
217	264	35	1
218	264	35	1
219	264	35	1
229	264	35	1
178	265	35	1
184	265	35	1
189	265	35	1
191	265	35	1
205	265	35	1
208	265	35	1
209	265	35	2
214	265	35	1
222	265	35	1
223	265	35	1
225	265	35	2
231	265	35	1
241	265	35	1
243	265	35	1
247	265	35	1
249	265	35	1
183	266	35	1
186	266	35	1
188	266	35	1
194	266	35	1
195	266	35	1
205	266	35	1
209	266	35	1
211	266	35	1
220	266	35	1
221	266	35	1
226	266	35	1
240	266	35	1
250	266	35	2
176	267	35	1
186	267	35	1
192	267	35	1
212	267	35	1
214	267	35	2
215	267	35	1
219	267	35	2
238	267	35	1
239	267	35	1
188	268	35	1
192	268	35	1
196	268	35	1
209	268	35	1
210	268	35	1
216	268	35	1
218	268	35	1
222	268	35	1
232	268	35	1
241	268	35	1
243	268	35	1
178	269	35	1
186	269	35	3
191	269	35	1
213	269	35	1
220	269	35	1
222	269	35	1
232	269	35	1
239	269	35	1
244	269	35	1
247	269	35	1
176	270	35	1
179	270	35	1
181	270	35	1
185	270	35	1
187	270	35	1
189	270	35	1
190	270	35	1
193	270	35	1
194	270	35	2
217	270	35	1
220	270	35	1
221	270	35	1
231	270	35	1
238	270	35	1
239	270	35	2
243	270	35	2
246	270	35	1
180	271	35	1
188	271	35	1
217	271	35	1
219	271	35	1
220	271	35	1
231	271	35	1
236	271	35	1
240	271	35	2
242	271	35	1
245	271	35	1
247	271	35	1
248	271	35	1
174	272	35	1
178	272	35	1
190	272	35	1
202	272	35	1
206	272	35	1
209	272	35	1
214	272	35	1
216	272	35	1
218	272	35	1
219	272	35	1
229	272	35	1
237	272	35	1
244	272	35	1
246	272	35	1
176	273	35	1
179	273	35	1
208	273	35	1
230	273	35	1
235	273	35	1
238	273	35	1
241	273	35	1
184	274	35	1
212	274	35	1
213	274	35	1
217	274	35	1
236	274	35	2
241	274	35	1
205	275	35	1
213	275	35	1
219	275	35	1
202	276	35	1
204	276	35	1
209	276	35	1
217	276	35	1
230	276	35	1
237	276	35	1
243	276	35	1
173	277	35	1
182	277	35	1
183	277	35	1
211	277	35	1
230	277	35	1
244	277	35	2
248	277	35	1
171	278	35	1
176	278	35	1
183	278	35	1
187	278	35	1
188	278	35	1
202	278	35	1
203	278	35	1
215	278	35	1
221	278	35	1
227	278	35	1
229	278	35	1
238	278	35	1
243	278	35	1
172	279	35	1
195	279	35	1
204	279	35	1
205	279	35	1
209	279	35	1
210	279	35	1
222	279	35	1
227	279	35	1
234	279	35	1
245	279	35	1
246	279	35	1
175	280	35	1
194	280	35	1
203	280	35	1
205	280	35	1
214	280	35	1
215	280	35	1
220	280	35	1
174	281	35	1
180	281	35	1
191	281	35	1
207	281	35	1
210	281	35	1
213	281	35	1
214	281	35	1
229	281	35	1
230	281	35	2
244	281	35	2
179	282	35	1
189	282	35	1
202	282	35	1
207	282	35	1
224	282	35	2
231	282	35	2
244	282	35	2
190	283	35	1
214	283	35	1
236	283	35	1
246	283	35	3
176	284	35	1
177	284	35	1
181	284	35	1
218	284	35	1
220	284	35	1
221	284	35	1
222	284	35	1
225	284	35	1
230	284	35	1
232	284	35	1
243	284	35	2
188	285	35	2
200	285	35	1
208	285	35	1
217	285	35	1
222	285	35	1
232	285	35	1
236	285	35	1
240	285	35	1
250	285	35	1
174	286	35	1
178	286	35	1
196	286	35	1
202	286	35	1
204	286	35	2
205	286	35	1
211	286	35	1
244	286	35	1
246	286	35	1
249	286	35	1
182	287	35	1
194	287	35	1
219	287	35	1
228	287	35	1
236	287	35	1
243	287	35	1
244	287	35	1
185	288	35	1
196	288	35	3
201	288	35	2
205	288	35	1
219	288	35	1
228	288	35	1
230	288	35	1
242	288	35	1
245	288	35	1
246	288	35	1
185	289	35	1
193	289	35	1
200	289	35	1
228	289	35	1
246	289	35	1
187	290	35	1
201	290	35	1
206	290	35	2
220	290	35	1
223	290	35	1
227	290	35	1
231	290	35	1
195	291	35	1
198	291	35	1
199	291	35	1
204	291	35	1
223	291	35	1
224	291	35	1
234	291	35	1
242	291	35	1
197	292	35	1
224	292	35	1
228	292	35	1
250	292	35	1
182	293	35	1
195	293	35	1
200	293	35	1
201	293	35	1
223	293	35	2
229	293	35	1
231	293	35	1
233	293	35	1
236	293	35	1
188	294	35	2
190	294	35	1
195	294	35	2
198	294	35	1
220	294	35	1
225	294	35	1
228	294	35	1
236	294	35	1
191	295	35	2
193	295	35	1
194	295	35	1
203	295	35	1
224	295	35	1
226	295	35	1
228	295	35	1
231	295	35	1
242	295	35	1
244	295	35	1
245	295	35	1
247	295	35	1
181	296	35	1
196	296	35	1
200	296	35	1
228	296	35	2
238	296	35	1
242	296	35	1
196	297	35	2
222	297	35	1
239	297	35	1
181	298	35	1
203	298	35	1
219	298	35	1
195	299	35	1
199	299	35	1
236	299	35	1
238	299	35	2
239	299	35	2
195	300	35	1
229	300	35	1
233	300	35	1
236	300	35	1
239	300	35	1
196	301	35	1
227	301	35	2
231	301	35	1
241	301	35	1
243	301	35	1
244	301	35	1
225	302	35	2
238	302	35	1
240	302	35	1
227	303	35	1
230	303	35	1
233	303	35	1
234	303	35	2
238	303	35	1
221	304	35	1
232	304	35	1
241	304	35	2
235	305	35	1
237	305	35	2
238	305	35	1
199	306	35	2
224	306	35	1
231	306	35	1
232	306	35	1
235	306	35	1
239	306	35	1
207	307	35	1
225	307	35	1
227	307	35	1
236	307	35	1
240	307	35	2
242	307	35	1
224	308	35	1
226	308	35	3
228	308	35	1
237	308	35	1
235	309	35	1
238	309	35	1
220	310	35	1
221	310	35	1
230	310	35	1
231	310	35	1
238	310	35	1
219	311	35	1
221	311	35	1
229	311	35	1
230	311	35	1
240	311	35	1
241	311	35	1
225	312	35	2
232	312	35	1
237	312	35	1
242	312	35	1
223	313	35	1
226	313	35	1
235	313	35	2
237	313	35	1
238	313	35	1
227	314	35	1
230	314	35	2
234	314	35	1
235	314	35	1
237	314	35	1
234	315	35	1
238	315	35	2
234	316	35	3
230	317	35	1
238	318	35	1
225	253	36	1
228	253	36	1
223	255	36	1
223	256	36	1
217	257	36	1
227	257	36	1
218	258	36	1
221	258	36	1
223	258	36	1
224	258	36	1
226	258	36	1
232	258	36	1
225	259	36	1
226	259	36	1
229	259	36	1
225	260	36	1
216	261	36	1
220	261	36	1
223	261	36	1
228	261	36	1
229	261	36	1
232	261	36	1
238	261	36	1
212	262	36	1
215	262	36	2
227	262	36	1
229	262	36	1
230	262	36	3
191	263	36	1
214	263	36	2
226	263	36	1
231	263	36	1
239	263	36	1
188	264	36	1
214	264	36	1
222	264	36	1
234	264	36	1
239	264	36	1
240	264	36	1
246	264	36	1
196	265	36	2
207	265	36	2
208	265	36	1
230	265	36	1
232	265	36	1
235	265	36	1
187	266	36	1
195	266	36	1
211	266	36	2
216	266	36	2
221	266	36	1
223	266	36	1
232	266	36	1
192	267	36	2
196	267	36	1
208	267	36	2
212	267	36	1
216	267	36	1
229	267	36	1
232	267	36	1
240	267	36	1
188	268	36	1
189	268	36	1
191	268	36	1
193	268	36	1
214	268	36	1
215	268	36	1
219	268	36	1
239	268	36	1
191	269	36	1
193	269	36	1
213	269	36	1
222	269	36	1
232	269	36	1
237	269	36	1
238	269	36	1
192	270	36	1
196	270	36	1
206	270	36	1
217	270	36	1
248	270	36	1
188	271	36	1
192	271	36	2
193	271	36	3
207	271	36	1
208	271	36	2
215	271	36	1
216	271	36	1
218	271	36	1
236	271	36	1
175	272	36	2
185	272	36	2
197	272	36	1
206	272	36	1
214	272	36	1
230	272	36	1
233	272	36	1
235	272	36	1
205	273	36	1
210	273	36	1
236	273	36	1
238	273	36	1
178	274	36	1
185	274	36	1
208	274	36	1
214	274	36	1
205	275	36	1
206	275	36	1
212	275	36	1
243	275	36	1
222	276	36	1
175	277	36	1
189	277	36	2
206	277	36	1
215	277	36	1
226	277	36	1
211	278	36	1
179	279	36	1
201	279	36	1
206	280	36	1
212	280	36	2
226	280	36	1
173	281	36	2
179	281	36	1
187	281	36	1
206	281	36	1
223	281	36	1
243	281	36	1
181	282	36	1
190	282	36	2
208	282	36	1
212	282	36	1
215	282	36	1
205	283	36	1
212	283	36	1
214	283	36	2
219	283	36	1
226	283	36	1
177	284	36	1
206	284	36	1
239	284	36	1
242	284	36	1
245	284	36	2
190	285	36	1
205	285	36	1
212	285	36	1
217	285	36	2
223	285	36	2
224	285	36	1
226	285	36	1
234	285	36	2
235	285	36	1
236	285	36	1
242	285	36	1
187	286	36	2
188	286	36	1
193	286	36	1
205	286	36	1
218	286	36	1
224	286	36	1
225	286	36	1
234	286	36	1
235	286	36	1
237	286	36	3
244	286	36	2
199	287	36	1
202	287	36	1
214	287	36	1
221	287	36	1
224	287	36	2
230	287	36	1
231	287	36	1
238	287	36	1
244	287	36	1
202	288	36	1
204	288	36	1
210	288	36	1
231	288	36	1
234	288	36	1
239	288	36	1
240	288	36	1
242	288	36	2
243	288	36	2
195	289	36	1
198	289	36	1
203	289	36	1
206	289	36	1
237	289	36	2
185	290	36	1
199	290	36	1
201	290	36	1
225	290	36	1
226	290	36	1
236	290	36	1
238	290	36	1
243	290	36	2
247	290	36	1
186	291	36	2
194	291	36	1
196	291	36	1
204	291	36	1
238	291	36	1
240	291	36	1
244	291	36	1
194	292	36	1
200	292	36	1
202	292	36	1
203	292	36	1
204	292	36	2
221	292	36	1
225	292	36	1
226	292	36	1
227	292	36	2
231	292	36	1
233	292	36	1
200	293	36	2
202	293	36	1
207	293	36	1
225	293	36	1
226	293	36	1
187	294	36	1
188	294	36	2
190	294	36	1
198	294	36	1
224	294	36	1
227	294	36	1
229	294	36	1
230	294	36	1
241	294	36	2
204	295	36	1
207	295	36	1
226	295	36	1
229	295	36	1
230	295	36	1
232	295	36	1
234	295	36	1
235	295	36	1
239	295	36	1
244	295	36	1
194	296	36	1
230	296	36	1
235	296	36	1
243	296	36	1
232	297	36	1
234	297	36	1
235	297	36	1
236	297	36	1
199	298	36	2
203	298	36	1
240	298	36	1
243	298	36	1
199	299	36	2
200	299	36	2
204	299	36	1
230	299	36	1
232	299	36	1
236	299	36	1
237	299	36	1
240	299	36	1
226	300	36	1
228	300	36	1
230	300	36	1
241	300	36	2
223	301	36	2
228	301	36	1
229	301	36	2
232	301	36	1
240	301	36	1
223	302	36	1
237	302	36	2
225	303	36	1
241	303	36	1
242	303	36	1
233	304	36	1
229	305	36	2
222	306	36	1
224	306	36	1
239	306	36	1
226	307	36	1
234	307	36	1
235	307	36	1
240	307	36	1
239	308	36	1
223	309	36	1
224	309	36	1
225	309	36	1
230	309	36	1
219	310	36	1
221	310	36	1
224	310	36	1
227	310	36	1
225	311	36	2
229	311	36	1
230	311	36	1
231	311	36	2
233	311	36	1
213	312	36	1
218	312	36	1
227	313	36	2
232	313	36	1
234	313	36	1
235	314	36	2
220	315	36	1
233	315	36	1
238	315	36	1
242	315	36	1
228	316	36	1
232	316	36	2
237	316	36	1
238	316	36	1
227	317	36	2
235	317	36	1
237	317	36	1
233	318	36	1
236	318	36	1
227	258	37	1
226	259	37	1
226	260	37	1
228	260	37	1
235	260	37	1
216	262	37	1
220	262	37	1
227	262	37	1
229	262	37	1
189	264	37	1
231	264	37	1
228	265	37	1
246	265	37	2
194	266	37	1
210	267	37	1
237	267	37	1
193	268	37	1
235	268	37	1
236	268	37	1
193	269	37	1
194	269	37	3
204	269	37	1
210	269	37	1
219	269	37	1
236	269	37	1
188	270	37	2
190	270	37	1
196	270	37	1
197	270	37	1
237	270	37	1
192	271	37	1
194	271	37	2
195	271	37	1
215	272	37	1
215	273	37	1
219	273	37	1
211	274	37	2
213	274	37	1
215	274	37	1
216	274	37	1
205	275	37	2
211	275	37	2
213	275	37	2
219	276	37	1
220	277	37	1
181	278	37	1
208	278	37	1
215	278	37	1
206	279	37	1
210	279	37	1
212	280	37	1
215	280	37	1
191	281	37	1
214	282	37	1
214	283	37	1
215	283	37	1
195	284	37	1
202	284	37	1
206	284	37	1
186	285	37	1
205	285	37	1
206	285	37	1
226	285	37	2
233	285	37	1
237	285	37	1
203	286	37	2
204	286	37	1
206	286	37	1
211	286	37	1
215	286	37	1
225	286	37	1
241	286	37	1
188	287	37	1
220	287	37	1
240	287	37	1
190	288	37	1
221	288	37	1
232	288	37	1
238	288	37	1
219	289	37	1
233	289	37	1
239	289	37	1
197	290	37	1
199	290	37	2
202	290	37	1
232	290	37	2
233	290	37	1
242	290	37	2
243	290	37	1
195	291	37	1
221	291	37	1
240	291	37	1
203	292	37	1
226	292	37	1
231	292	37	1
234	292	37	1
242	292	37	1
185	293	37	1
197	293	37	1
202	293	37	1
205	293	37	1
207	293	37	2
226	293	37	1
238	293	37	1
205	294	37	1
230	294	37	2
240	294	37	1
242	294	37	1
203	296	37	1
204	296	37	1
217	296	37	1
222	296	37	1
223	296	37	1
235	296	37	1
239	296	37	2
204	297	37	1
218	297	37	1
234	297	37	1
239	297	37	2
199	298	37	1
232	298	37	1
238	298	37	1
240	298	37	1
242	298	37	1
232	299	37	1
242	299	37	1
244	299	37	1
245	299	37	1
230	300	37	1
239	300	37	1
244	300	37	1
232	301	37	1
233	302	37	1
228	303	37	1
235	303	37	1
228	305	37	1
238	305	37	1
198	307	37	1
226	308	37	1
220	309	37	1
221	309	37	1
229	309	37	1
227	310	37	1
214	311	37	1
225	311	37	1
226	311	37	1
234	311	37	1
221	312	37	1
225	312	37	1
228	312	37	1
229	312	37	1
236	312	37	1
242	312	37	1
216	313	37	1
218	313	37	1
238	313	37	1
219	314	37	1
221	314	37	1
230	314	37	1
236	314	37	1
238	314	37	1
227	315	37	1
241	316	37	1
233	322	37	1
225	261	38	1
225	262	38	2
232	263	38	1
219	264	38	1
231	264	38	2
237	265	38	1
217	266	38	1
229	266	38	1
188	268	38	1
194	269	38	1
211	269	38	2
217	269	38	1
193	270	38	1
232	270	38	1
211	271	38	2
218	271	38	2
217	272	38	1
208	273	38	1
217	273	38	1
211	274	38	1
218	274	38	2
240	274	38	1
203	275	38	1
215	275	38	1
207	277	38	1
212	277	38	1
214	277	38	1
220	277	38	1
208	278	38	1
218	278	38	1
210	279	38	1
211	279	38	1
214	279	38	1
193	280	38	1
211	280	38	1
190	281	38	2
215	281	38	1
189	282	38	1
193	282	38	1
212	282	38	1
214	282	38	1
223	282	38	1
201	284	38	1
191	285	38	2
192	285	38	1
193	286	38	1
196	286	38	1
204	286	38	1
205	286	38	1
206	286	38	1
232	286	38	1
237	286	38	1
193	287	38	1
204	287	38	1
205	287	38	1
215	287	38	1
219	287	38	1
238	287	38	1
197	288	38	1
204	289	38	1
223	289	38	1
192	290	38	2
216	290	38	1
189	291	38	1
204	291	38	1
214	291	38	1
223	291	38	1
232	291	38	1
192	292	38	1
196	292	38	2
199	292	38	1
206	292	38	1
220	292	38	1
229	292	38	1
232	292	38	1
237	292	38	1
240	292	38	1
200	293	38	1
217	293	38	1
218	293	38	1
225	293	38	1
227	293	38	1
231	293	38	1
211	294	38	1
213	294	38	1
240	294	38	1
192	295	38	1
197	295	38	1
204	295	38	1
234	295	38	1
238	295	38	1
241	295	38	1
244	295	38	2
202	296	38	1
205	296	38	2
206	296	38	1
207	296	38	1
217	296	38	3
221	296	38	1
222	296	38	1
232	296	38	1
203	297	38	1
205	297	38	1
224	297	38	1
227	297	38	2
232	297	38	2
236	297	38	2
239	297	38	1
200	298	38	1
216	298	38	1
234	298	38	1
193	299	38	1
203	299	38	1
214	299	38	1
242	299	38	1
244	299	38	1
234	300	38	1
233	301	38	1
234	301	38	1
235	301	38	1
228	302	38	1
231	302	38	1
233	303	38	1
241	303	38	1
233	304	38	2
228	305	38	1
229	305	38	1
236	305	38	1
245	305	38	1
210	306	38	2
229	306	38	1
242	306	38	1
226	307	38	1
239	307	38	2
243	307	38	1
235	308	38	1
227	309	38	1
228	309	38	1
221	310	38	1
217	311	38	1
218	311	38	1
219	311	38	1
220	311	38	1
221	311	38	1
226	311	38	1
228	311	38	1
231	311	38	1
235	311	38	1
217	312	38	1
226	312	38	1
227	312	38	1
234	312	38	1
239	312	38	1
216	313	38	1
