x	y	z	NEP/NS2 Interacts with the Cellular Export Machinery
193	289	35	1
195	289	35	2
204	289	35	2
205	289	35	2
220	289	35	1
221	289	35	1
225	289	35	1
226	289	35	1
228	289	35	1
230	289	35	1
235	289	35	1
236	289	35	1
237	289	35	1
238	289	35	1
239	289	35	2
241	289	35	1
243	289	35	3
247	289	35	2
248	289	35	2
250	289	35	1
184	290	35	2
186	290	35	1
187	290	35	1
197	290	35	1
198	290	35	2
199	290	35	2
200	290	35	1
201	290	35	1
203	290	35	1
205	290	35	1
206	290	35	2
220	290	35	1
222	290	35	4
224	290	35	3
225	290	35	2
231	290	35	1
241	290	35	2
243	290	35	2
244	290	35	1
247	290	35	1
179	291	35	1
183	291	35	1
185	291	35	1
187	291	35	1
191	291	35	2
194	291	35	1
195	291	35	3
198	291	35	1
199	291	35	1
202	291	35	1
204	291	35	1
206	291	35	1
223	291	35	1
230	291	35	2
232	291	35	1
241	291	35	1
242	291	35	1
244	291	35	1
247	291	35	1
174	292	35	2
182	292	35	1
186	292	35	1
187	292	35	2
188	292	35	3
193	292	35	2
194	292	35	2
201	292	35	1
204	292	35	1
205	292	35	2
221	292	35	1
225	292	35	2
226	292	35	1
228	292	35	1
229	292	35	1
230	292	35	2
231	292	35	1
235	292	35	2
243	292	35	1
248	292	35	2
250	292	35	2
181	293	35	1
182	293	35	1
195	293	35	1
196	293	35	1
198	293	35	3
200	293	35	1
201	293	35	1
203	293	35	1
204	293	35	2
206	293	35	1
223	293	35	2
229	293	35	1
230	293	35	3
231	293	35	1
233	293	35	2
238	293	35	1
242	293	35	2
246	293	35	1
183	294	35	1
185	294	35	1
187	294	35	1
190	294	35	2
197	294	35	1
199	294	35	2
201	294	35	2
204	294	35	1
218	294	35	2
220	294	35	2
222	294	35	2
225	294	35	1
228	294	35	1
234	294	35	2
236	294	35	1
237	294	35	2
241	294	35	1
244	294	35	2
184	295	35	1
191	295	35	2
193	295	35	1
202	295	35	1
203	295	35	4
204	295	35	1
218	295	35	1
223	295	35	1
224	295	35	2
226	295	35	1
231	295	35	2
241	295	35	3
242	295	35	1
245	295	35	1
247	295	35	1
248	295	35	2
249	295	35	1
177	296	35	1
182	296	35	1
193	296	35	3
195	296	35	2
197	296	35	1
198	296	35	1
199	296	35	2
200	296	35	2
201	296	35	2
203	296	35	1
217	296	35	2
219	296	35	1
222	296	35	1
228	296	35	1
229	296	35	2
235	296	35	1
237	296	35	1
238	296	35	2
245	296	35	1
197	297	35	1
198	297	35	1
200	297	35	1
202	297	35	1
219	297	35	2
221	297	35	1
222	297	35	1
225	297	35	3
226	297	35	2
227	297	35	1
233	297	35	1
235	297	35	2
236	297	35	1
237	297	35	2
238	297	35	1
239	297	35	3
240	297	35	2
242	297	35	2
244	297	35	1
245	297	35	1
247	297	35	1
181	298	35	2
191	298	35	1
197	298	35	1
198	298	35	2
200	298	35	1
219	298	35	2
221	298	35	1
222	298	35	3
228	298	35	1
234	298	35	2
236	298	35	1
241	298	35	1
245	298	35	1
247	298	35	1
199	299	35	1
200	299	35	2
227	299	35	1
229	299	35	4
235	299	35	1
236	299	35	1
238	299	35	1
240	299	35	1
242	299	35	3
195	300	35	1
197	300	35	1
208	300	35	2
224	300	35	1
225	300	35	1
233	300	35	2
235	300	35	2
236	300	35	1
237	300	35	1
241	300	35	1
242	300	35	1
194	301	35	1
224	301	35	2
231	301	35	1
233	301	35	1
235	301	35	1
238	301	35	3
239	301	35	1
240	301	35	2
242	301	35	3
243	301	35	1
244	301	35	1
245	301	35	2
199	302	35	2
223	302	35	3
224	302	35	2
225	302	35	1
230	302	35	1
236	302	35	1
238	302	35	2
239	302	35	1
244	302	35	1
199	303	35	1
223	303	35	2
225	303	35	2
229	303	35	1
230	303	35	1
233	303	35	1
238	303	35	2
241	303	35	2
243	303	35	1
244	303	35	2
207	304	35	1
225	304	35	1
226	304	35	1
227	304	35	1
228	304	35	2
232	304	35	1
233	304	35	1
239	304	35	1
240	304	35	2
241	304	35	2
243	304	35	4
195	305	35	2
207	305	35	1
222	305	35	1
223	305	35	2
225	305	35	1
229	305	35	4
230	305	35	1
232	305	35	1
233	305	35	1
235	305	35	1
238	305	35	1
241	305	35	2
242	305	35	1
199	306	35	1
206	306	35	1
220	306	35	3
223	306	35	1
227	306	35	2
228	306	35	2
229	306	35	2
233	306	35	1
235	306	35	1
236	306	35	1
239	306	35	1
240	306	35	1
242	306	35	1
195	307	35	2
207	307	35	1
221	307	35	1
222	307	35	2
224	307	35	3
225	307	35	1
226	307	35	1
227	307	35	3
232	307	35	1
234	307	35	1
236	307	35	4
237	307	35	1
238	307	35	3
239	307	35	1
240	307	35	1
206	308	35	1
220	308	35	1
224	308	35	1
226	308	35	1
228	308	35	1
229	308	35	1
231	308	35	1
237	308	35	2
241	308	35	1
202	309	35	3
222	309	35	1
223	309	35	1
229	309	35	2
234	309	35	1
237	309	35	2
240	309	35	1
242	309	35	1
220	310	35	1
225	310	35	1
227	310	35	1
229	310	35	1
230	310	35	2
231	310	35	2
235	310	35	2
237	310	35	2
238	310	35	1
213	311	35	2
214	311	35	2
215	311	35	1
219	311	35	2
222	311	35	1
223	311	35	2
224	311	35	2
228	311	35	2
229	311	35	1
234	311	35	2
237	311	35	1
214	312	35	2
225	312	35	1
229	312	35	1
231	312	35	1
232	312	35	1
236	312	35	1
237	312	35	2
242	312	35	1
217	313	35	1
223	313	35	1
228	313	35	3
229	313	35	2
230	313	35	2
232	313	35	1
234	313	35	1
235	313	35	1
237	313	35	2
240	313	35	1
221	314	35	1
227	314	35	1
228	314	35	3
230	314	35	1
232	314	35	1
233	314	35	2
234	314	35	1
235	314	35	1
233	315	35	2
235	315	35	1
236	315	35	2
237	315	35	3
238	315	35	1
234	316	35	2
236	316	35	1
238	316	35	2
227	317	35	1
230	317	35	2
233	317	35	1
234	317	35	1
235	317	35	1
237	317	35	1
239	317	35	1
240	317	35	1
233	318	35	3
237	318	35	3
238	318	35	2
232	319	35	2
222	253	36	1
224	253	36	1
225	253	36	3
228	253	36	3
223	255	36	2
224	255	36	1
218	256	36	1
223	256	36	2
216	257	36	2
217	257	36	1
218	257	36	2
219	257	36	1
228	257	36	1
216	258	36	1
217	258	36	1
220	258	36	1
222	258	36	1
224	258	36	1
225	258	36	1
228	258	36	1
229	258	36	1
231	258	36	1
232	258	36	1
218	259	36	1
219	259	36	1
220	259	36	1
221	259	36	1
222	259	36	4
224	259	36	1
225	259	36	1
227	259	36	1
228	259	36	1
229	259	36	2
230	259	36	2
216	260	36	2
217	260	36	1
219	260	36	2
223	260	36	4
228	260	36	2
229	260	36	1
232	260	36	1
235	260	36	1
237	260	36	2
238	260	36	2
218	261	36	1
219	261	36	1
222	261	36	2
227	261	36	2
229	261	36	2
230	261	36	2
232	261	36	1
234	261	36	1
237	261	36	1
246	261	36	1
190	262	36	1
192	262	36	2
214	262	36	1
215	262	36	1
217	262	36	1
221	262	36	1
223	262	36	1
226	262	36	2
228	262	36	1
229	262	36	1
230	262	36	1
232	262	36	2
238	262	36	3
240	262	36	2
242	262	36	1
244	262	36	1
245	262	36	1
191	263	36	1
211	263	36	2
216	263	36	1
219	263	36	2
222	263	36	4
225	263	36	3
226	263	36	1
231	263	36	1
234	263	36	1
235	263	36	1
239	263	36	2
245	263	36	2
249	263	36	5
186	264	36	1
191	264	36	1
210	264	36	2
213	264	36	1
215	264	36	2
216	264	36	1
218	264	36	2
226	264	36	1
230	264	36	1
232	264	36	1
234	264	36	2
238	264	36	1
239	264	36	1
240	264	36	2
242	264	36	1
246	264	36	2
188	265	36	4
191	265	36	3
194	265	36	2
207	265	36	1
208	265	36	2
216	265	36	4
224	265	36	1
226	265	36	2
230	265	36	4
231	265	36	1
233	265	36	1
237	265	36	1
240	265	36	1
242	265	36	1
246	265	36	1
247	265	36	1
248	265	36	2
186	266	36	1
187	266	36	2
189	266	36	2
193	266	36	1
195	266	36	2
196	266	36	1
205	266	36	4
207	266	36	3
211	266	36	2
215	266	36	2
217	266	36	1
219	266	36	1
220	266	36	1
221	266	36	1
226	266	36	3
228	266	36	1
230	266	36	1
232	266	36	1
234	266	36	2
237	266	36	2
243	266	36	1
186	267	36	3
189	267	36	2
193	267	36	2
202	267	36	1
208	267	36	3
209	267	36	1
210	267	36	1
211	267	36	1
214	267	36	1
216	267	36	1
217	267	36	1
218	267	36	3
219	267	36	1
229	267	36	1
233	267	36	2
239	267	36	2
242	267	36	1
249	267	36	1
189	268	36	1
194	268	36	2
195	268	36	2
196	268	36	1
205	268	36	2
206	268	36	3
209	268	36	2
210	268	36	1
213	268	36	3
215	268	36	2
219	268	36	1
222	268	36	1
223	268	36	4
232	268	36	1
233	268	36	2
234	268	36	3
236	268	36	1
237	268	36	1
239	268	36	1
240	268	36	2
247	268	36	2
250	268	36	2
185	269	36	1
188	269	36	1
191	269	36	1
200	269	36	1
208	269	36	1
210	269	36	1
211	269	36	1
215	269	36	1
216	269	36	1
217	269	36	1
219	269	36	2
229	269	36	2
232	269	36	2
233	269	36	3
234	269	36	1
236	269	36	1
237	269	36	1
248	269	36	1
249	269	36	3
172	270	36	1
188	270	36	1
192	270	36	2
193	270	36	1
194	270	36	1
195	270	36	2
198	270	36	2
203	270	36	2
212	270	36	1
213	270	36	2
214	270	36	1
216	270	36	2
217	270	36	2
220	270	36	2
221	270	36	1
230	270	36	2
231	270	36	1
235	270	36	1
237	270	36	1
238	270	36	2
240	270	36	1
244	270	36	1
176	271	36	1
178	271	36	1
181	271	36	1
188	271	36	2
191	271	36	3
192	271	36	1
206	271	36	2
207	271	36	1
213	271	36	1
216	271	36	1
217	271	36	2
218	271	36	2
220	271	36	1
225	271	36	1
233	271	36	1
239	271	36	3
248	271	36	3
175	272	36	2
178	272	36	2
185	272	36	1
190	272	36	2
193	272	36	2
199	272	36	2
213	272	36	1
215	272	36	1
230	272	36	2
231	272	36	2
232	272	36	5
233	272	36	1
235	272	36	1
236	272	36	1
239	272	36	3
185	273	36	2
186	273	36	2
190	273	36	1
198	273	36	1
207	273	36	3
209	273	36	1
216	273	36	1
217	273	36	3
232	273	36	1
235	273	36	2
236	273	36	1
176	274	36	2
178	274	36	1
179	274	36	1
203	274	36	1
204	274	36	2
206	274	36	1
208	274	36	1
209	274	36	1
210	274	36	2
211	274	36	1
212	274	36	2
214	274	36	1
218	274	36	1
220	274	36	2
221	274	36	1
236	274	36	1
239	274	36	1
240	274	36	1
250	274	36	2
184	275	36	1
207	275	36	4
208	275	36	1
209	275	36	1
212	275	36	1
214	275	36	1
217	275	36	1
219	275	36	1
220	275	36	2
231	275	36	2
181	276	36	1
186	276	36	1
207	276	36	2
208	276	36	1
211	276	36	1
213	276	36	1
214	276	36	2
216	276	36	2
219	276	36	3
237	276	36	2
240	276	36	1
175	277	36	1
204	277	36	1
206	277	36	1
209	277	36	3
210	277	36	1
220	277	36	1
223	277	36	2
226	277	36	2
181	278	36	1
188	278	36	1
202	278	36	1
204	278	36	2
205	278	36	1
207	278	36	1
208	278	36	1
210	278	36	1
211	278	36	2
213	278	36	1
214	278	36	3
218	278	36	1
219	278	36	3
224	278	36	1
231	278	36	3
234	278	36	1
173	279	36	1
179	279	36	1
193	279	36	1
201	279	36	1
204	279	36	2
206	279	36	1
208	279	36	4
211	279	36	4
212	279	36	3
219	279	36	3
220	279	36	1
231	279	36	1
234	279	36	3
180	280	36	2
192	280	36	3
193	280	36	2
206	280	36	1
207	280	36	2
208	280	36	2
209	280	36	1
210	280	36	1
213	280	36	1
214	280	36	3
224	280	36	1
226	280	36	1
232	280	36	1
234	280	36	1
173	281	36	1
176	281	36	3
178	281	36	3
179	281	36	2
187	281	36	2
191	281	36	1
192	281	36	1
206	281	36	1
207	281	36	1
212	281	36	1
213	281	36	2
214	281	36	3
223	281	36	2
224	281	36	3
228	281	36	1
229	281	36	2
230	281	36	1
243	281	36	1
172	282	36	1
191	282	36	1
205	282	36	4
208	282	36	1
209	282	36	2
214	282	36	3
220	282	36	1
226	282	36	2
181	283	36	1
187	283	36	2
189	283	36	2
202	283	36	1
205	283	36	2
207	283	36	2
209	283	36	1
210	283	36	4
211	283	36	2
212	283	36	1
214	283	36	1
216	283	36	2
219	283	36	1
222	283	36	1
225	283	36	1
226	283	36	1
227	283	36	1
230	283	36	1
233	283	36	3
239	283	36	1
240	283	36	1
241	283	36	1
176	284	36	2
177	284	36	1
179	284	36	2
187	284	36	2
201	284	36	1
206	284	36	2
209	284	36	3
213	284	36	2
215	284	36	2
219	284	36	3
220	284	36	5
221	284	36	1
224	284	36	3
225	284	36	1
231	284	36	2
233	284	36	1
239	284	36	1
240	284	36	2
242	284	36	1
245	284	36	1
191	285	36	1
199	285	36	1
201	285	36	1
205	285	36	1
220	285	36	2
223	285	36	2
224	285	36	3
226	285	36	1
227	285	36	1
231	285	36	4
233	285	36	2
238	285	36	1
241	285	36	1
242	285	36	3
243	285	36	1
245	285	36	2
247	285	36	3
187	286	36	4
188	286	36	1
193	286	36	1
200	286	36	1
201	286	36	2
202	286	36	2
203	286	36	1
205	286	36	1
207	286	36	2
209	286	36	1
211	286	36	2
213	286	36	2
222	286	36	1
224	286	36	1
225	286	36	3
227	286	36	1
230	286	36	1
231	286	36	2
237	286	36	1
238	286	36	1
240	286	36	3
241	286	36	1
242	286	36	2
243	286	36	3
244	286	36	1
176	287	36	2
177	287	36	1
185	287	36	1
190	287	36	1
199	287	36	1
200	287	36	1
201	287	36	1
202	287	36	1
204	287	36	1
205	287	36	1
207	287	36	2
208	287	36	1
214	287	36	1
219	287	36	1
220	287	36	1
222	287	36	1
224	287	36	1
225	287	36	2
226	287	36	1
228	287	36	2
230	287	36	2
231	287	36	3
233	287	36	1
236	287	36	2
244	287	36	1
245	287	36	1
246	287	36	3
248	287	36	1
184	288	36	1
185	288	36	1
186	288	36	2
187	288	36	1
194	288	36	2
199	288	36	2
204	288	36	1
206	288	36	1
210	288	36	1
219	288	36	1
221	288	36	1
223	288	36	1
224	288	36	2
229	288	36	2
230	288	36	1
231	288	36	1
238	288	36	1
239	288	36	1
240	288	36	1
241	288	36	3
242	288	36	2
244	288	36	2
245	288	36	1
184	289	36	2
187	289	36	2
193	289	36	1
195	289	36	2
198	289	36	1
199	289	36	1
206	289	36	1
217	289	36	3
219	289	36	1
231	289	36	1
233	289	36	3
235	289	36	2
239	289	36	2
240	289	36	1
241	289	36	1
243	289	36	3
244	289	36	2
187	290	36	1
197	290	36	1
198	290	36	1
201	290	36	3
202	290	36	2
203	290	36	2
204	290	36	2
220	290	36	1
223	290	36	1
225	290	36	1
226	290	36	1
231	290	36	1
234	290	36	1
236	290	36	2
238	290	36	1
240	290	36	2
242	290	36	1
243	290	36	3
247	290	36	1
197	291	36	1
201	291	36	2
202	291	36	1
221	291	36	1
231	291	36	4
232	291	36	1
234	291	36	1
237	291	36	1
240	291	36	1
242	291	36	2
244	291	36	2
245	291	36	1
174	292	36	1
187	292	36	1
196	292	36	3
198	292	36	1
200	292	36	2
202	292	36	1
203	292	36	1
206	292	36	1
207	292	36	1
208	292	36	2
219	292	36	1
221	292	36	1
228	292	36	2
229	292	36	1
230	292	36	2
231	292	36	2
232	292	36	1
233	292	36	2
239	292	36	1
242	292	36	1
182	293	36	2
195	293	36	1
199	293	36	2
201	293	36	2
202	293	36	2
205	293	36	1
206	293	36	1
208	293	36	1
222	293	36	1
224	293	36	2
225	293	36	3
226	293	36	1
232	293	36	1
235	293	36	1
236	293	36	1
237	293	36	1
239	293	36	1
242	293	36	3
187	294	36	1
190	294	36	1
198	294	36	1
199	294	36	1
201	294	36	2
202	294	36	6
204	294	36	1
223	294	36	2
224	294	36	1
225	294	36	1
227	294	36	2
229	294	36	3
230	294	36	1
231	294	36	1
232	294	36	3
233	294	36	2
234	294	36	1
235	294	36	1
237	294	36	2
241	294	36	1
244	294	36	2
197	295	36	1
198	295	36	1
199	295	36	2
201	295	36	2
202	295	36	2
207	295	36	1
220	295	36	1
221	295	36	2
223	295	36	1
230	295	36	1
231	295	36	1
232	295	36	2
237	295	36	1
239	295	36	1
245	295	36	1
194	296	36	1
196	296	36	3
200	296	36	5
201	296	36	1
202	296	36	1
205	296	36	1
222	296	36	2
227	296	36	1
229	296	36	2
234	296	36	1
236	296	36	1
237	296	36	1
238	296	36	1
241	296	36	1
245	296	36	2
195	297	36	1
199	297	36	1
201	297	36	2
202	297	36	2
204	297	36	1
205	297	36	2
219	297	36	1
229	297	36	1
230	297	36	2
231	297	36	1
232	297	36	1
233	297	36	1
235	297	36	2
241	297	36	1
199	298	36	1
202	298	36	1
203	298	36	1
205	298	36	1
226	298	36	1
230	298	36	1
239	298	36	2
241	298	36	1
243	298	36	1
244	298	36	1
245	298	36	3
228	299	36	1
229	299	36	2
230	299	36	1
232	299	36	2
233	299	36	1
237	299	36	1
238	299	36	2
239	299	36	2
241	299	36	1
242	299	36	2
225	300	36	1
226	300	36	1
228	300	36	1
237	300	36	1
240	300	36	1
245	300	36	1
198	301	36	3
225	301	36	1
229	301	36	1
233	301	36	1
234	301	36	2
240	301	36	1
243	301	36	1
223	302	36	2
225	302	36	1
226	302	36	2
231	302	36	2
237	302	36	2
244	302	36	1
225	303	36	1
227	303	36	1
232	303	36	2
233	303	36	2
234	303	36	1
235	303	36	1
236	303	36	1
241	303	36	1
242	303	36	2
223	304	36	1
233	304	36	3
199	305	36	2
223	305	36	1
225	305	36	1
226	305	36	1
228	305	36	2
234	305	36	1
222	306	36	1
223	306	36	3
224	306	36	1
228	306	36	2
235	306	36	1
240	306	36	1
242	306	36	1
244	306	36	2
223	307	36	1
224	307	36	2
226	307	36	1
227	307	36	1
240	307	36	1
241	307	36	2
242	307	36	1
243	307	36	2
222	308	36	1
223	308	36	2
225	308	36	1
228	308	36	2
237	308	36	1
239	308	36	1
223	309	36	1
225	309	36	3
228	309	36	2
229	309	36	3
230	309	36	2
232	309	36	1
234	309	36	1
242	309	36	1
216	310	36	1
222	310	36	2
223	310	36	2
226	310	36	2
227	310	36	1
228	310	36	2
231	310	36	3
234	310	36	3
211	311	36	1
213	311	36	4
214	311	36	2
215	311	36	1
217	311	36	4
220	311	36	2
221	311	36	2
225	311	36	1
226	311	36	1
230	311	36	1
231	311	36	2
232	311	36	4
233	311	36	1
234	311	36	1
235	311	36	1
242	311	36	2
213	312	36	2
216	312	36	2
217	312	36	1
218	312	36	1
220	312	36	1
230	312	36	1
232	312	36	4
233	312	36	2
240	312	36	1
216	313	36	1
226	313	36	2
227	313	36	1
229	313	36	2
230	313	36	1
231	313	36	1
232	313	36	1
234	313	36	1
235	313	36	1
225	314	36	3
226	314	36	1
230	314	36	1
232	314	36	1
236	314	36	2
241	314	36	1
214	315	36	1
236	315	36	1
238	315	36	2
242	315	36	2
243	315	36	1
231	316	36	1
232	316	36	1
234	316	36	1
236	316	36	2
237	316	36	1
238	316	36	1
240	316	36	1
235	317	36	2
236	317	36	2
237	317	36	1
238	317	36	1
230	318	36	2
236	318	36	1
238	318	36	1
240	318	36	2
231	319	36	2
236	319	36	3
238	319	36	1
228	257	37	2
227	258	37	2
228	258	37	1
230	259	37	1
226	260	37	2
228	260	37	2
235	260	37	2
242	260	37	1
217	261	37	1
226	261	37	1
228	261	37	1
230	261	37	1
216	262	37	1
224	262	37	2
227	262	37	2
229	262	37	2
230	262	37	1
231	262	37	1
232	262	37	2
214	263	37	1
231	263	37	1
189	264	37	1
215	264	37	3
224	264	37	1
237	264	37	1
245	264	37	1
207	265	37	3
228	265	37	2
246	265	37	2
188	266	37	2
193	266	37	2
194	266	37	1
212	266	37	1
230	266	37	1
243	266	37	1
188	267	37	1
193	267	37	2
210	267	37	1
219	267	37	1
229	267	37	1
233	267	37	2
237	267	37	1
238	267	37	3
241	267	37	1
211	268	37	3
217	268	37	1
220	268	37	1
235	268	37	2
241	268	37	2
193	269	37	1
210	269	37	2
211	269	37	1
216	269	37	1
237	269	37	2
239	269	37	1
194	270	37	3
217	270	37	1
220	270	37	1
235	270	37	2
238	270	37	1
192	271	37	1
194	271	37	1
195	271	37	1
213	271	37	1
214	271	37	1
221	271	37	2
207	272	37	2
213	272	37	2
214	272	37	1
215	272	37	1
216	272	37	1
208	273	37	2
212	273	37	1
216	273	37	1
217	273	37	1
219	273	37	1
208	274	37	2
210	274	37	1
211	274	37	3
212	274	37	2
213	274	37	2
215	274	37	2
216	274	37	1
231	274	37	1
205	275	37	1
208	275	37	2
211	275	37	1
213	275	37	1
214	275	37	1
216	275	37	2
220	275	37	2
208	276	37	1
211	276	37	1
214	276	37	1
215	276	37	2
219	276	37	1
210	277	37	1
211	277	37	2
214	277	37	1
217	277	37	1
218	277	37	1
220	277	37	1
205	278	37	2
208	278	37	2
211	278	37	1
212	278	37	2
214	278	37	1
215	278	37	1
175	279	37	3
191	279	37	1
195	279	37	1
206	279	37	1
207	279	37	1
212	279	37	1
214	279	37	1
216	279	37	1
217	279	37	2
231	279	37	1
192	280	37	1
208	280	37	2
209	280	37	1
210	280	37	1
192	281	37	1
210	281	37	1
213	281	37	1
215	281	37	1
189	282	37	2
191	282	37	1
211	282	37	1
213	282	37	1
215	282	37	1
219	282	37	3
189	283	37	1
193	283	37	2
207	283	37	3
211	283	37	1
214	283	37	1
215	283	37	1
227	283	37	1
228	283	37	1
237	283	37	1
196	284	37	1
202	284	37	2
205	284	37	3
206	284	37	3
212	284	37	2
237	284	37	1
186	285	37	2
195	285	37	2
197	285	37	3
198	285	37	2
201	285	37	1
202	285	37	1
205	285	37	1
206	285	37	1
210	285	37	1
233	285	37	1
237	285	37	2
239	285	37	2
241	285	37	1
187	286	37	1
189	286	37	1
200	286	37	2
203	286	37	1
207	286	37	1
215	286	37	1
216	286	37	2
225	286	37	1
187	287	37	2
188	287	37	3
193	287	37	2
202	287	37	2
207	287	37	2
208	287	37	1
219	287	37	1
220	287	37	2
221	287	37	3
222	287	37	1
231	287	37	1
233	287	37	2
237	287	37	1
238	287	37	1
239	287	37	1
240	287	37	2
190	288	37	1
193	288	37	2
195	288	37	1
196	288	37	1
201	288	37	1
202	288	37	1
205	288	37	2
210	288	37	1
221	288	37	1
224	288	37	1
236	288	37	1
238	288	37	1
186	289	37	2
191	289	37	1
195	289	37	2
203	289	37	2
205	289	37	2
208	289	37	2
221	289	37	3
223	289	37	4
224	289	37	2
230	289	37	3
232	289	37	1
233	289	37	1
234	289	37	2
236	289	37	1
240	289	37	1
200	290	37	1
204	290	37	1
222	290	37	2
230	290	37	1
231	290	37	1
233	290	37	1
234	290	37	1
236	290	37	3
243	290	37	1
195	291	37	2
203	291	37	1
224	291	37	2
233	291	37	1
234	291	37	3
235	291	37	1
236	291	37	4
238	291	37	2
200	292	37	2
201	292	37	1
225	292	37	3
232	292	37	1
234	292	37	1
235	292	37	1
238	292	37	1
240	292	37	3
242	292	37	1
243	292	37	1
185	293	37	1
193	293	37	1
197	293	37	2
201	293	37	1
204	293	37	1
206	293	37	1
207	293	37	1
223	293	37	2
225	293	37	1
226	293	37	2
239	293	37	1
241	293	37	1
190	294	37	3
201	294	37	2
205	294	37	2
223	294	37	1
224	294	37	2
225	294	37	2
233	294	37	1
235	294	37	1
238	294	37	1
240	294	37	1
245	294	37	4
197	295	37	2
202	295	37	1
204	295	37	1
217	295	37	1
229	295	37	2
232	295	37	1
235	295	37	1
237	295	37	1
240	295	37	2
241	295	37	1
244	295	37	1
245	295	37	1
198	296	37	2
202	296	37	1
203	296	37	3
204	296	37	2
205	296	37	1
215	296	37	1
217	296	37	1
222	296	37	2
223	296	37	2
228	296	37	1
239	296	37	2
240	296	37	1
241	296	37	2
242	296	37	1
243	296	37	1
244	296	37	1
245	296	37	2
196	297	37	1
198	297	37	1
204	297	37	2
227	297	37	1
230	297	37	1
232	297	37	1
234	297	37	1
229	298	37	1
233	298	37	1
237	298	37	1
238	298	37	1
240	298	37	1
242	298	37	2
243	298	37	2
244	298	37	1
245	298	37	3
231	299	37	1
232	299	37	1
233	299	37	1
242	299	37	1
244	299	37	1
245	299	37	1
225	300	37	1
227	300	37	1
229	300	37	1
231	300	37	2
232	300	37	1
233	300	37	1
236	300	37	1
239	300	37	1
242	300	37	1
244	300	37	3
227	301	37	2
230	301	37	1
241	301	37	1
242	301	37	3
244	301	37	3
226	302	37	2
232	302	37	1
230	303	37	1
232	303	37	2
236	303	37	2
227	304	37	1
227	305	37	2
234	305	37	1
236	305	37	2
242	305	37	2
223	306	37	1
224	306	37	1
242	306	37	1
198	307	37	2
225	307	37	1
239	307	37	2
243	307	37	1
223	308	37	3
224	308	37	1
225	308	37	1
229	308	37	2
240	308	37	1
241	308	37	1
243	308	37	4
221	309	37	1
226	309	37	2
227	309	37	1
229	309	37	1
233	309	37	2
239	309	37	2
216	310	37	1
224	310	37	1
225	310	37	1
228	310	37	3
229	310	37	1
219	311	37	1
224	311	37	2
225	311	37	1
226	311	37	1
227	311	37	1
232	311	37	2
234	311	37	1
237	311	37	1
218	312	37	1
221	312	37	2
225	312	37	1
228	312	37	2
230	312	37	4
235	312	37	2
236	312	37	1
240	312	37	1
212	313	37	2
216	313	37	2
218	313	37	1
221	313	37	1
225	313	37	1
228	313	37	3
230	313	37	1
237	313	37	1
238	313	37	1
219	314	37	1
221	314	37	1
228	314	37	1
230	314	37	1
227	315	37	1
229	315	37	2
230	315	37	1
238	315	37	1
239	315	37	1
234	316	37	2
236	316	37	1
237	316	37	1
238	316	37	1
241	316	37	2
211	317	37	1
230	317	37	3
236	317	37	1
232	318	37	1
236	318	37	1
232	319	37	1
238	319	37	2
228	320	37	1
231	322	37	2
226	259	38	1
226	260	38	1
228	260	38	2
216	261	38	1
225	261	38	2
227	261	38	2
224	262	38	2
225	262	38	1
227	262	38	1
229	263	38	1
232	263	38	2
223	264	38	2
226	265	38	2
230	265	38	1
237	265	38	2
189	266	38	2
211	266	38	2
214	266	38	3
229	266	38	1
193	267	38	2
188	268	38	2
213	268	38	1
218	269	38	1
193	270	38	2
211	270	38	2
218	270	38	1
232	270	38	1
188	271	38	3
193	271	38	2
216	271	38	1
203	272	38	1
211	272	38	1
214	272	38	1
218	272	38	1
201	273	38	3
208	273	38	1
209	273	38	1
213	273	38	1
215	273	38	3
217	273	38	1
206	274	38	2
211	274	38	4
213	274	38	2
217	274	38	2
218	274	38	2
206	275	38	2
207	275	38	1
213	275	38	1
215	275	38	1
216	275	38	2
191	276	38	3
210	276	38	1
211	276	38	2
213	276	38	1
194	277	38	2
205	277	38	1
207	277	38	2
213	277	38	3
214	277	38	2
219	277	38	1
220	277	38	1
203	278	38	1
209	278	38	2
211	278	38	1
213	278	38	1
214	278	38	2
217	278	38	3
218	278	38	3
221	278	38	1
177	279	38	2
194	279	38	3
208	279	38	2
212	279	38	1
217	279	38	1
218	279	38	2
208	280	38	1
209	280	38	2
210	280	38	1
221	280	38	1
190	281	38	2
191	281	38	1
192	281	38	2
193	281	38	2
208	281	38	1
210	281	38	4
211	281	38	1
212	281	38	1
215	281	38	2
216	281	38	2
189	282	38	2
192	282	38	1
193	282	38	1
210	282	38	1
211	282	38	1
212	282	38	2
213	282	38	3
214	282	38	1
215	282	38	1
203	283	38	1
207	283	38	2
210	283	38	1
217	283	38	3
219	283	38	2
229	283	38	2
193	284	38	2
195	284	38	2
196	284	38	1
201	284	38	3
211	284	38	1
215	284	38	1
222	284	38	2
191	285	38	2
192	285	38	2
201	285	38	1
204	285	38	1
205	285	38	3
208	285	38	1
212	285	38	2
215	285	38	2
216	285	38	1
217	285	38	3
232	285	38	2
188	286	38	2
196	286	38	2
203	286	38	1
205	286	38	1
206	286	38	1
208	286	38	2
216	286	38	1
219	286	38	2
221	286	38	1
230	286	38	2
237	286	38	1
192	287	38	2
193	287	38	1
198	287	38	1
205	287	38	2
207	287	38	1
220	287	38	3
222	287	38	2
