x	y	z	DNA Damage/Telomere Stress Induced Senescence
234	313	40	1
240	313	40	1
220	314	40	1
217	315	40	1
221	315	40	1
229	315	40	2
243	315	40	1
245	315	40	1
236	316	40	1
243	316	40	2
226	317	40	1
242	319	40	2
221	320	40	3
230	320	40	1
230	321	40	1
212	324	40	1
212	325	40	1
213	329	40	1
208	330	40	1
225	293	41	1
195	294	41	1
199	296	41	1
205	296	41	1
213	297	41	1
237	299	41	1
231	300	41	1
224	305	41	1
224	306	41	1
211	308	41	1
220	309	41	1
223	309	41	1
224	309	41	1
240	309	41	1
222	310	41	2
231	310	41	1
217	312	41	1
241	312	41	1
222	313	41	1
223	313	41	1
238	313	41	1
245	313	41	1
221	314	41	1
228	314	41	2
235	314	41	1
242	314	41	1
238	316	41	1
241	316	41	1
246	316	41	1
223	317	41	1
246	318	41	2
231	320	41	1
229	321	41	1
230	321	41	1
228	323	41	1
215	297	42	1
221	301	42	1
212	305	42	1
224	305	42	1
229	305	42	1
239	306	42	2
226	307	42	1
227	307	42	1
227	308	42	1
224	309	42	1
221	311	42	1
222	311	42	1
236	311	42	1
242	311	42	1
220	312	42	1
241	312	42	1
244	312	42	2
222	313	42	1
236	314	42	1
220	315	42	1
230	315	42	1
218	316	42	1
218	317	42	1
238	317	42	1
240	317	42	2
218	318	42	1
246	318	42	1
247	318	42	1
242	319	42	1
241	320	42	1
220	304	43	1
220	308	43	1
222	308	43	1
223	308	43	2
220	309	43	1
217	310	43	1
221	311	43	1
222	311	43	1
239	311	43	1
236	313	43	1
237	314	43	1
245	315	43	1
241	316	43	2
227	317	43	1
218	318	43	1
217	319	43	1
226	322	43	2
211	310	44	1
219	310	44	1
223	313	44	1
229	313	44	1
211	314	44	1
230	315	44	1
225	317	44	1
231	317	44	1
242	321	44	1
