x	y	z	SLBP independent Processing of Histone Pre-mRNAs
238	266	34	1
240	266	34	2
244	266	34	1
249	266	34	1
251	266	34	1
183	267	34	1
188	267	34	1
192	267	34	1
193	267	34	1
194	267	34	1
210	267	34	1
215	267	34	1
218	267	34	1
221	267	34	1
223	267	34	1
240	267	34	1
243	267	34	1
188	268	34	1
221	268	34	1
247	268	34	1
252	268	34	1
194	269	34	1
198	269	34	1
208	269	34	1
216	269	34	1
241	269	34	1
245	269	34	2
252	269	34	1
188	270	34	2
215	270	34	1
216	270	34	1
221	270	34	1
242	270	34	1
172	271	34	1
188	271	34	1
212	271	34	1
230	271	34	1
242	271	34	1
243	271	34	2
244	271	34	1
184	272	34	1
190	272	34	1
207	272	34	1
227	272	34	1
239	272	34	1
249	272	34	1
182	273	34	1
184	273	34	1
186	273	34	1
201	273	34	1
208	273	34	1
210	273	34	1
243	273	34	1
245	273	34	2
207	274	34	1
226	274	34	1
231	274	34	1
238	274	34	1
250	274	34	3
179	275	34	1
184	275	34	1
189	275	34	1
201	275	34	1
208	275	34	1
212	275	34	1
216	275	34	1
217	275	34	1
237	275	34	1
239	275	34	2
240	275	34	1
180	276	34	1
233	276	34	1
243	276	34	1
175	277	34	1
189	277	34	2
206	277	34	1
175	278	34	1
176	278	34	1
193	278	34	1
206	278	34	1
208	278	34	1
211	278	34	1
207	279	34	1
223	279	34	1
236	279	34	1
242	279	34	1
243	279	34	1
248	279	34	1
174	280	34	1
178	280	34	1
205	280	34	1
207	280	34	1
208	280	34	2
212	280	34	1
240	280	34	1
249	280	34	1
174	281	34	1
176	281	34	1
203	281	34	1
223	281	34	1
226	281	34	1
228	281	34	1
245	281	34	1
248	281	34	1
175	282	34	2
178	282	34	1
179	282	34	1
190	282	34	1
206	282	34	1
209	282	34	1
212	282	34	1
218	282	34	2
226	282	34	1
240	282	34	1
247	282	34	1
249	282	34	1
176	283	34	1
208	283	34	2
209	283	34	1
215	283	34	1
226	283	34	1
227	283	34	1
232	283	34	1
239	283	34	2
243	283	34	1
245	283	34	2
247	283	34	1
251	283	34	1
178	284	34	1
203	284	34	1
205	284	34	2
208	284	34	1
220	284	34	1
226	284	34	1
231	284	34	1
236	284	34	1
245	284	34	1
254	284	34	2
204	285	34	1
205	285	34	1
206	285	34	1
218	285	34	1
221	285	34	1
187	286	34	1
188	286	34	1
203	286	34	1
228	286	34	1
231	286	34	1
234	286	34	1
242	286	34	1
243	286	34	1
255	286	34	1
188	287	34	1
190	287	34	1
224	287	34	1
230	287	34	1
234	287	34	1
247	287	34	1
177	288	34	1
187	288	34	1
206	288	34	1
209	288	34	1
220	288	34	2
222	288	34	1
226	288	34	1
228	288	34	1
238	288	34	1
246	288	34	1
175	289	34	1
199	289	34	1
223	289	34	1
226	289	34	1
232	289	34	1
242	289	34	1
187	290	34	1
199	290	34	1
223	290	34	1
225	290	34	1
237	290	34	2
247	290	34	1
185	291	34	1
221	291	34	1
225	291	34	1
229	291	34	1
231	291	34	1
232	291	34	1
234	291	34	1
249	291	34	2
198	292	34	1
202	292	34	1
221	292	34	2
222	292	34	1
227	292	34	1
231	292	34	1
241	292	34	2
194	293	34	1
196	293	34	1
202	293	34	1
204	293	34	1
222	293	34	1
224	293	34	1
225	293	34	1
230	293	34	1
242	293	34	1
244	293	34	1
195	294	34	1
217	294	34	1
221	294	34	1
203	295	34	1
218	295	34	1
238	295	34	1
239	295	34	1
196	296	34	1
226	296	34	1
228	296	34	1
237	296	34	1
238	296	34	1
196	297	34	1
200	297	34	1
219	297	34	1
221	297	34	2
227	297	34	1
245	297	34	1
197	298	34	1
200	298	34	1
224	298	34	1
239	298	34	1
242	298	34	1
245	298	34	1
246	298	34	1
180	299	34	2
196	299	34	1
197	299	34	1
203	299	34	1
224	299	34	1
228	299	34	1
239	299	34	1
242	299	34	1
244	300	34	1
197	301	34	1
224	301	34	2
241	301	34	1
242	301	34	1
244	301	34	1
236	302	34	1
226	303	34	1
233	303	34	1
237	303	34	1
239	303	34	1
241	303	34	1
199	304	34	1
237	304	34	1
241	304	34	1
225	305	34	1
226	305	34	1
230	306	34	1
240	307	34	1
241	307	34	1
242	307	34	1
243	308	34	1
224	309	34	2
227	309	34	1
228	309	34	1
233	309	34	1
237	309	34	1
224	310	34	2
233	310	34	1
237	310	34	1
239	310	34	2
218	311	34	1
230	311	34	1
231	311	34	1
233	311	34	2
235	311	34	1
216	312	34	2
225	312	34	1
229	312	34	2
230	312	34	1
235	312	34	4
225	313	34	1
226	313	34	1
231	313	34	1
233	313	34	1
236	313	34	1
225	314	34	1
228	314	34	1
231	315	34	1
226	316	34	1
234	316	34	1
233	317	34	1
211	318	34	1
230	248	35	1
224	251	35	1
226	252	35	1
221	254	35	1
227	254	35	1
231	255	35	1
222	256	35	1
223	256	35	1
225	256	35	1
216	257	35	1
226	257	35	1
203	258	35	1
242	258	35	1
244	258	35	1
182	259	35	1
210	259	35	2
211	259	35	1
218	259	35	2
224	259	35	1
225	259	35	1
227	259	35	1
233	259	35	1
238	259	35	2
217	260	35	1
227	260	35	1
231	260	35	1
233	260	35	1
238	260	35	1
243	260	35	1
193	261	35	1
211	261	35	1
216	261	35	1
222	261	35	2
244	261	35	1
245	261	35	1
203	262	35	1
210	262	35	1
226	262	35	1
228	262	35	1
231	262	35	1
232	262	35	1
233	262	35	1
188	263	35	1
190	263	35	1
191	263	35	1
217	263	35	2
221	263	35	1
227	263	35	1
233	263	35	1
237	263	35	1
241	263	35	1
211	264	35	1
224	264	35	1
228	264	35	1
242	264	35	1
243	264	35	1
208	265	35	2
218	265	35	1
222	265	35	1
223	265	35	1
238	265	35	1
247	265	35	1
249	265	35	1
194	266	35	1
195	266	35	1
196	266	35	1
204	266	35	1
214	266	35	1
221	266	35	1
224	266	35	1
230	266	35	1
234	266	35	1
238	266	35	1
243	266	35	1
245	266	35	1
246	266	35	1
251	266	35	1
188	267	35	1
189	267	35	2
192	267	35	2
206	267	35	1
209	267	35	1
210	267	35	2
223	267	35	1
233	267	35	1
235	267	35	1
246	267	35	1
185	268	35	1
207	268	35	2
209	268	35	1
214	268	35	1
219	268	35	1
220	268	35	3
242	268	35	1
202	269	35	2
213	269	35	1
217	269	35	1
224	269	35	2
239	269	35	1
240	269	35	2
245	269	35	1
173	270	35	1
188	270	35	1
195	270	35	1
210	270	35	1
231	270	35	1
237	270	35	1
239	270	35	1
177	271	35	1
181	271	35	1
187	271	35	1
189	271	35	1
195	271	35	1
198	271	35	1
205	271	35	2
206	271	35	1
209	271	35	3
210	271	35	2
212	271	35	1
213	271	35	1
214	271	35	1
218	271	35	1
219	271	35	1
225	271	35	1
233	271	35	1
235	271	35	1
236	271	35	1
237	271	35	1
238	271	35	1
240	271	35	1
248	271	35	2
174	272	35	1
185	272	35	1
192	272	35	1
202	272	35	1
205	272	35	1
210	272	35	1
214	272	35	1
217	272	35	1
231	272	35	1
234	272	35	2
235	272	35	2
241	272	35	2
181	273	35	2
182	273	35	1
186	273	35	2
186	274	35	1
187	274	35	1
207	274	35	1
231	274	35	1
243	274	35	2
244	274	35	1
245	274	35	1
250	274	35	1
191	275	35	1
213	275	35	1
220	275	35	1
175	276	35	2
178	276	35	1
187	276	35	1
202	276	35	1
209	276	35	1
211	276	35	1
220	276	35	1
240	276	35	1
242	276	35	1
243	276	35	1
248	276	35	2
175	277	35	3
185	277	35	1
210	277	35	1
178	278	35	1
222	278	35	1
233	278	35	1
235	278	35	1
236	278	35	1
238	278	35	1
244	278	35	1
180	279	35	1
190	279	35	1
195	279	35	1
229	279	35	1
233	279	35	1
245	279	35	1
175	280	35	1
180	280	35	1
206	280	35	1
223	280	35	1
233	280	35	1
245	280	35	1
246	280	35	1
248	280	35	1
182	281	35	1
240	281	35	1
245	281	35	1
175	282	35	1
187	282	35	1
225	282	35	1
226	282	35	1
233	282	35	2
244	282	35	1
245	282	35	1
204	283	35	1
210	283	35	1
212	283	35	1
214	283	35	1
218	283	35	1
220	283	35	1
221	283	35	1
226	283	35	1
240	283	35	1
177	284	35	1
181	284	35	1
225	284	35	1
226	284	35	1
232	284	35	1
233	284	35	1
237	284	35	2
248	284	35	1
249	284	35	1
185	285	35	1
203	285	35	2
209	285	35	1
230	285	35	1
234	285	35	1
241	285	35	2
202	286	35	1
211	286	35	1
215	286	35	1
216	286	35	1
218	286	35	1
224	286	35	1
225	286	35	1
228	286	35	1
236	286	35	1
247	286	35	1
248	286	35	1
249	286	35	1
185	287	35	1
186	287	35	1
219	287	35	1
224	287	35	1
226	287	35	1
237	287	35	1
243	287	35	1
185	288	35	1
187	288	35	1
194	288	35	1
196	288	35	1
200	288	35	1
221	288	35	2
239	288	35	1
175	289	35	1
177	289	35	1
204	289	35	1
205	289	35	1
228	289	35	1
235	289	35	1
236	289	35	1
241	289	35	1
246	289	35	2
250	289	35	2
186	290	35	1
190	290	35	1
197	290	35	1
220	290	35	1
223	290	35	2
238	290	35	1
179	291	35	1
187	291	35	1
195	291	35	2
199	291	35	1
222	291	35	1
223	291	35	1
226	291	35	1
230	291	35	1
234	291	35	2
237	291	35	1
239	291	35	1
244	291	35	1
174	292	35	1
183	292	35	1
186	292	35	1
200	292	35	2
203	292	35	2
233	292	35	1
245	292	35	1
247	292	35	1
248	292	35	1
196	293	35	1
201	293	35	1
225	293	35	1
231	293	35	1
246	293	35	1
187	294	35	1
195	294	35	1
220	294	35	1
223	294	35	2
191	295	35	4
197	295	35	1
220	295	35	1
224	295	35	1
225	295	35	1
233	295	35	1
236	295	35	1
241	295	35	1
247	295	35	2
180	296	35	1
181	296	35	3
193	296	35	1
196	296	35	2
201	296	35	1
202	296	35	2
205	296	35	1
220	296	35	1
222	296	35	1
229	296	35	1
242	296	35	1
199	297	35	1
202	297	35	1
219	297	35	1
222	297	35	1
228	297	35	1
229	297	35	1
181	298	35	1
194	298	35	1
200	298	35	1
219	298	35	1
234	298	35	1
239	298	35	1
241	298	35	1
228	299	35	2
208	300	35	1
225	300	35	1
233	300	35	1
224	302	35	1
225	302	35	1
226	302	35	1
236	302	35	1
240	302	35	1
230	303	35	1
232	303	35	1
233	303	35	1
234	303	35	1
191	304	35	2
223	304	35	1
195	305	35	2
241	305	35	1
242	305	35	1
222	306	35	1
225	306	35	1
240	306	35	1
227	307	35	2
238	307	35	1
242	307	35	1
222	308	35	1
228	308	35	1
231	308	35	1
236	308	35	1
240	308	35	1
242	309	35	1
225	310	35	2
235	310	35	1
236	310	35	1
220	311	35	1
221	311	35	1
222	311	35	1
230	311	35	1
232	311	35	1
240	311	35	1
229	312	35	1
231	312	35	1
229	313	35	1
236	313	35	1
230	314	35	1
232	314	35	1
235	315	35	1
238	315	35	2
233	317	35	1
234	317	35	1
240	317	35	1
236	318	35	1
238	318	35	1
232	319	35	1
224	253	36	1
225	253	36	1
228	253	36	2
224	255	36	1
218	256	36	1
223	256	36	2
218	257	36	1
228	257	36	1
218	258	36	1
220	258	36	1
226	258	36	1
228	258	36	1
227	259	36	1
229	259	36	1
232	260	36	1
238	260	36	1
211	261	36	1
227	261	36	1
230	261	36	1
238	261	36	1
242	261	36	1
190	262	36	1
192	262	36	1
224	262	36	1
226	262	36	1
227	262	36	1
228	262	36	1
232	262	36	1
240	262	36	1
242	262	36	1
189	263	36	1
219	263	36	1
221	263	36	1
222	263	36	1
231	263	36	1
234	263	36	1
239	263	36	1
213	264	36	2
216	264	36	1
231	264	36	2
234	264	36	1
249	264	36	1
185	265	36	2
196	265	36	1
207	265	36	1
224	265	36	1
243	265	36	1
247	265	36	1
187	266	36	1
188	266	36	1
196	266	36	1
205	266	36	1
223	266	36	1
226	266	36	1
228	266	36	1
233	266	36	1
234	266	36	1
189	267	36	1
209	267	36	1
229	267	36	1
232	267	36	1
239	267	36	1
188	268	36	1
195	268	36	1
196	268	36	1
197	268	36	1
219	268	36	1
222	268	36	1
236	268	36	1
237	268	36	1
238	268	36	1
250	268	36	1
188	269	36	1
193	269	36	1
200	269	36	1
208	269	36	1
225	269	36	1
229	269	36	1
233	269	36	1
236	269	36	1
249	269	36	1
172	270	36	1
187	270	36	1
194	270	36	1
220	270	36	1
238	270	36	1
246	270	36	2
189	271	36	1
191	271	36	1
216	271	36	1
223	271	36	1
233	271	36	1
238	271	36	1
239	271	36	1
175	272	36	1
179	272	36	1
181	272	36	1
190	272	36	1
203	272	36	1
207	272	36	2
214	272	36	1
218	272	36	1
232	272	36	1
239	272	36	1
186	273	36	1
209	273	36	1
212	273	36	2
216	273	36	1
176	274	36	2
179	274	36	1
201	274	36	1
214	274	36	1
216	274	36	1
217	274	36	2
221	274	36	1
250	274	36	3
205	275	36	1
217	275	36	1
212	276	36	1
213	276	36	1
215	276	36	1
204	277	36	1
188	278	36	1
207	278	36	1
208	278	36	1
223	278	36	1
224	278	36	1
187	279	36	1
193	279	36	1
204	279	36	2
206	279	36	1
208	279	36	1
173	280	36	1
180	280	36	2
191	280	36	1
192	280	36	1
199	280	36	1
204	280	36	1
205	280	36	1
209	280	36	1
211	280	36	1
219	280	36	1
223	280	36	1
232	280	36	1
234	280	36	1
179	281	36	1
222	281	36	1
175	282	36	1
190	282	36	1
201	282	36	1
218	283	36	1
176	284	36	1
196	284	36	1
202	284	36	1
214	284	36	1
224	284	36	2
226	284	36	1
233	284	36	2
240	284	36	1
242	284	36	1
176	285	36	1
190	285	36	1
201	285	36	2
202	285	36	1
204	285	36	1
208	285	36	2
220	285	36	1
226	285	36	1
233	285	36	1
235	285	36	2
243	285	36	1
245	285	36	1
204	286	36	1
208	286	36	1
216	286	36	1
225	286	36	2
227	286	36	1
240	286	36	2
176	287	36	1
201	287	36	1
207	287	36	1
219	287	36	1
221	287	36	1
227	287	36	2
233	287	36	1
234	287	36	1
238	287	36	1
239	287	36	1
241	287	36	1
245	287	36	1
202	288	36	1
203	288	36	1
224	288	36	1
230	288	36	1
233	288	36	1
238	288	36	1
244	288	36	1
245	288	36	1
195	289	36	1
198	289	36	1
201	289	36	1
230	289	36	1
240	289	36	1
201	290	36	1
220	290	36	1
222	290	36	1
223	290	36	1
226	290	36	2
240	290	36	1
186	291	36	1
203	291	36	1
232	291	36	1
233	291	36	1
234	291	36	1
239	291	36	1
242	291	36	2
194	292	36	1
203	292	36	1
219	292	36	1
225	292	36	2
227	292	36	2
229	292	36	1
230	292	36	1
233	292	36	1
237	292	36	1
238	292	36	1
182	293	36	1
188	293	36	1
200	293	36	1
207	293	36	1
223	293	36	1
225	293	36	2
240	293	36	1
195	294	36	1
225	294	36	1
230	294	36	2
235	294	36	1
196	295	36	1
202	295	36	1
220	295	36	1
236	295	36	2
196	296	36	1
201	296	36	2
228	296	36	2
231	296	36	1
235	296	36	1
238	296	36	2
241	296	36	1
245	296	36	2
195	297	36	2
202	297	36	1
238	297	36	2
241	297	36	1
202	298	36	1
203	298	36	1
236	298	36	1
233	299	36	1
238	299	36	1
241	300	36	1
245	300	36	1
198	301	36	1
235	301	36	1
245	301	36	2
232	302	36	1
226	303	36	1
228	303	36	1
242	303	36	1
223	304	36	1
232	304	36	1
226	305	36	1
224	306	36	1
226	306	36	1
244	306	36	1
227	307	36	1
235	307	36	2
240	307	36	1
224	308	36	2
239	308	36	1
241	308	36	1
223	309	36	1
224	309	36	1
229	309	36	1
233	309	36	1
222	310	36	1
226	310	36	1
227	310	36	1
231	310	36	1
213	311	36	1
233	311	36	2
235	311	36	2
242	311	36	2
217	312	36	1
232	312	36	1
226	313	36	1
229	313	36	1
232	313	36	1
225	314	36	1
230	314	36	1
238	314	36	1
242	314	36	1
220	315	36	1
227	317	36	1
233	318	36	1
236	319	36	1
238	319	36	1
239	319	36	1
228	258	37	1
226	260	37	1
228	260	37	1
242	260	37	1
227	261	37	1
229	261	37	1
216	262	37	1
214	263	37	1
217	263	37	2
189	264	37	1
215	264	37	1
237	264	37	2
238	264	37	1
191	267	37	2
193	267	37	1
210	267	37	1
211	267	37	1
219	267	37	1
210	269	37	1
219	269	37	1
237	269	37	1
197	270	37	1
232	270	37	1
238	270	37	1
192	271	37	1
195	271	37	1
219	271	37	1
196	272	37	1
209	273	37	1
210	273	37	1
212	273	37	1
216	273	37	1
210	274	37	1
215	274	37	1
206	275	37	1
209	276	37	1
188	277	37	1
204	277	37	1
211	277	37	1
217	277	37	1
211	278	37	1
206	279	37	1
231	279	37	1
192	281	37	1
212	281	37	2
223	281	37	1
211	282	37	1
212	282	37	1
214	283	37	1
215	283	37	1
230	283	37	1
195	284	37	1
205	284	37	1
237	284	37	1
195	285	37	1
205	285	37	1
206	285	37	1
188	286	37	1
189	286	37	1
199	286	37	1
202	286	37	1
207	286	37	1
216	286	37	1
225	286	37	1
232	286	37	1
236	286	37	1
241	286	37	1
233	287	37	2
234	287	37	1
240	287	37	1
186	288	37	2
192	288	37	1
194	288	37	2
224	288	37	1
232	288	37	1
236	288	37	1
186	289	37	1
191	289	37	1
200	289	37	1
219	289	37	1
237	289	37	1
197	290	37	1
206	290	37	1
222	290	37	1
230	290	37	1
231	290	37	1
232	290	37	1
203	291	37	1
198	292	37	1
231	292	37	2
240	292	37	1
190	293	37	1
204	293	37	1
205	293	37	1
206	293	37	1
207	293	37	1
223	293	37	1
226	293	37	1
225	294	37	1
232	294	37	1
239	294	37	1
231	295	37	1
236	295	37	3
244	295	37	1
203	296	37	1
205	296	37	1
223	296	37	1
225	296	37	2
229	296	37	2
242	296	37	1
243	296	37	1
218	297	37	1
227	297	37	1
230	297	37	1
231	298	37	1
237	298	37	1
240	298	37	1
240	299	37	1
230	300	37	1
240	300	37	1
230	301	37	1
226	302	37	1
232	302	37	1
228	303	37	1
230	303	37	1
235	303	37	1
227	304	37	1
227	305	37	2
242	305	37	1
240	306	37	1
242	306	37	1
239	307	37	1
223	308	37	2
224	308	37	1
240	308	37	1
220	309	37	1
224	309	37	1
242	309	37	1
228	310	37	1
227	312	37	1
229	312	37	1
230	312	37	1
232	312	37	1
212	313	37	1
217	313	37	1
225	313	37	1
238	313	37	1
230	314	37	2
237	314	37	1
229	315	37	1
228	320	37	1
233	322	37	1
227	261	38	1
225	262	38	1
219	264	38	1
226	265	38	1
214	266	38	1
217	266	38	1
188	268	38	1
194	269	38	1
211	269	38	1
240	269	38	1
193	270	38	1
217	270	38	1
232	270	38	2
215	271	38	1
218	271	38	1
236	272	38	1
201	273	38	1
210	273	38	1
215	273	38	1
213	274	38	1
191	276	38	1
219	276	38	1
205	277	38	1
207	277	38	1
212	277	38	1
214	277	38	1
203	278	38	2
213	278	38	1
222	278	38	1
206	279	38	1
209	279	38	1
212	279	38	1
209	280	38	1
210	280	38	1
211	280	38	1
215	280	38	1
190	281	38	1
210	281	38	1
215	281	38	1
211	282	38	1
214	283	38	1
199	284	38	1
201	284	38	1
193	285	38	1
201	285	38	1
204	285	38	1
208	285	38	1
216	285	38	1
232	285	38	1
205	286	38	1
208	286	38	1
211	286	38	1
218	286	38	2
221	286	38	2
232	286	38	1
222	287	38	1
193	288	38	2
224	288	38	1
192	289	38	1
201	289	38	1
208	289	38	1
232	289	38	1
236	289	38	1
198	290	38	1
203	290	38	1
222	291	38	1
233	291	38	1
197	292	38	1
211	292	38	1
220	292	38	1
221	292	38	1
230	292	38	1
200	293	38	1
225	293	38	1
233	293	38	1
237	293	38	1
239	293	38	1
199	294	38	1
212	294	38	1
213	294	38	1
221	294	38	1
234	294	38	1
237	294	38	1
218	295	38	1
229	295	38	1
232	295	38	1
237	295	38	1
198	296	38	1
200	296	38	1
207	296	38	1
232	296	38	1
237	296	38	1
201	297	38	1
226	297	38	1
227	297	38	1
230	297	38	2
231	297	38	2
232	297	38	1
240	297	38	1
241	297	38	1
228	298	38	2
204	299	38	2
236	299	38	1
242	299	38	1
218	300	38	1
228	300	38	1
241	300	38	1
227	301	38	1
229	301	38	1
234	301	38	1
232	302	38	1
233	302	38	1
235	302	38	1
237	302	38	2
245	302	38	1
233	303	38	1
228	304	38	2
232	304	38	1
245	304	38	1
232	305	38	1
233	305	38	1
234	305	38	1
236	305	38	1
210	306	38	1
229	306	38	1
236	306	38	1
234	307	38	2
237	307	38	1
241	307	38	1
241	308	38	1
243	308	38	1
220	309	38	1
223	309	38	1
228	309	38	2
229	309	38	1
241	309	38	1
244	309	38	1
224	310	38	1
229	310	38	1
233	310	38	1
219	311	38	1
226	311	38	1
230	311	38	1
237	311	38	1
219	312	38	1
234	312	38	1
218	313	38	1
223	313	38	1
228	313	38	1
229	313	38	1
234	313	38	1
244	313	38	1
238	314	38	1
239	314	38	1
211	315	38	1
237	315	38	1
238	315	38	1
226	316	38	1
227	317	38	1
232	317	38	1
235	317	38	1
237	317	38	1
239	317	38	1
220	318	38	1
235	318	38	1
241	318	38	4
218	319	38	1
232	319	38	1
231	320	38	1
233	320	38	2
235	323	38	1
192	270	39	1
201	270	39	2
214	275	39	1
213	277	39	1
215	279	39	1
212	282	39	2
226	282	39	1
190	283	39	1
191	283	39	2
201	283	39	1
200	284	39	1
206	284	39	1
216	284	39	1
191	285	39	1
195	285	39	1
199	285	39	1
196	286	39	1
187	287	39	1
205	287	39	2
193	288	39	1
204	288	39	1
217	288	39	2
218	288	39	1
190	289	39	1
201	289	39	2
203	289	39	3
211	289	39	1
197	290	39	1
210	290	39	1
211	290	39	1
215	290	39	1
233	290	39	1
190	291	39	1
193	291	39	1
225	291	39	1
188	292	39	1
221	292	39	1
235	292	39	1
205	293	39	1
222	293	39	1
204	294	39	1
234	294	39	1
236	294	39	1
238	294	39	1
207	295	39	2
220	295	39	2
224	295	39	2
225	295	39	1
229	295	39	2
240	295	39	1
223	296	39	1
237	296	39	1
200	297	39	1
223	297	39	1
230	297	39	1
233	297	39	1
234	297	39	1
200	298	39	1
202	298	39	1
215	298	39	1
219	298	39	1
226	298	39	1
231	298	39	1
228	299	39	1
230	300	39	1
231	300	39	1
235	300	39	1
224	301	39	2
229	301	39	1
228	303	39	1
233	303	39	1
234	304	39	2
235	304	39	1
194	305	39	1
228	305	39	1
236	305	39	1
211	306	39	1
198	307	39	1
229	307	39	1
232	307	39	2
241	307	39	1
194	308	39	1
216	308	39	1
225	308	39	1
226	308	39	1
235	308	39	1
226	309	39	1
232	309	39	1
195	310	39	2
234	310	39	1
206	311	39	1
227	311	39	1
232	311	39	1
244	311	39	1
228	312	39	1
238	312	39	1
239	312	39	1
218	313	39	1
220	313	39	1
224	313	39	1
229	313	39	1
239	313	39	1
218	314	39	1
227	314	39	1
229	314	39	1
237	314	39	1
241	314	39	1
219	315	39	1
220	315	39	1
229	315	39	1
240	315	39	1
243	315	39	1
245	315	39	1
217	316	39	1
229	316	39	1
225	317	39	1
242	317	39	1
238	318	39	2
230	319	39	2
231	320	39	1
238	320	39	1
234	321	39	1
212	324	39	1
190	283	40	1
195	284	40	1
198	286	40	1
206	286	40	1
194	287	40	1
193	288	40	1
202	288	40	1
193	290	40	1
206	291	40	1
236	292	40	1
223	293	40	1
229	293	40	1
237	294	40	1
239	294	40	1
198	296	40	1
206	296	40	1
188	297	40	1
241	297	40	2
212	298	40	1
231	299	40	1
212	300	40	1
225	300	40	2
229	300	40	1
215	301	40	1
228	301	40	1
236	301	40	1
231	302	40	1
235	304	40	1
214	305	40	1
192	307	40	1
240	307	40	1
241	307	40	1
223	308	40	2
195	309	40	1
232	309	40	1
240	309	40	1
217	310	40	1
221	310	40	2
231	310	40	1
234	310	40	1
241	310	40	1
222	311	40	1
218	312	40	1
220	312	40	1
242	312	40	1
215	313	40	1
216	313	40	1
219	313	40	1
234	313	40	1
219	314	40	1
239	314	40	2
243	314	40	1
220	315	40	1
221	315	40	1
229	315	40	1
235	315	40	1
239	315	40	1
240	315	40	1
219	316	40	1
220	316	40	1
240	316	40	1
227	317	40	1
238	318	40	1
241	318	40	1
246	318	40	1
215	319	40	1
230	319	40	1
240	319	40	1
241	319	40	2
240	320	40	1
216	321	40	2
227	321	40	1
230	322	40	1
233	322	40	1
230	323	40	2
213	329	40	1
192	292	41	1
195	294	41	1
213	297	41	1
235	300	41	1
221	305	41	1
227	305	41	2
228	305	41	1
231	305	41	1
223	306	41	1
229	307	41	1
225	308	41	1
229	308	41	1
211	310	41	1
220	310	41	1
224	310	41	1
233	311	41	1
234	312	41	1
235	312	41	1
241	312	41	1
242	312	41	1
219	313	41	1
238	313	41	1
241	313	41	1
241	316	41	1
223	317	41	1
235	317	41	1
242	317	41	1
218	318	41	1
230	319	41	1
243	319	41	1
245	319	41	1
240	320	41	1
241	320	41	1
230	321	41	1
213	302	42	1
224	305	42	1
227	305	42	1
231	306	42	1
232	306	42	1
221	307	42	1
226	307	42	1
227	307	42	1
223	308	42	1
239	308	42	2
239	310	42	1
241	310	42	1
236	311	42	1
218	312	42	1
221	312	42	1
234	313	42	1
240	313	42	1
217	315	42	1
240	315	42	1
218	316	42	1
239	316	42	1
219	317	42	1
217	318	42	1
247	318	42	1
204	319	42	1
227	319	42	1
229	319	42	1
232	319	42	1
218	321	42	1
227	304	43	1
220	305	43	1
238	311	43	1
239	311	43	1
230	315	43	1
238	315	43	1
217	318	43	1
218	318	43	1
228	318	43	1
244	319	43	1
215	324	43	2
219	306	44	1
234	310	44	3
223	312	44	1
241	314	44	1
222	316	44	1
238	317	44	1
242	317	44	1
223	318	44	1
242	319	44	1
226	320	44	1
231	320	44	1
