x	y	z	NEP/NS2 Interacts with the Cellular Export Machinery
188	285	34	1
204	285	34	1
206	285	34	1
209	285	34	1
210	285	34	1
218	285	34	1
222	285	34	1
230	285	34	2
233	285	34	1
237	285	34	1
243	285	34	1
176	286	34	1
186	286	34	3
187	286	34	1
199	286	34	1
202	286	34	1
207	286	34	1
213	286	34	2
218	286	34	1
222	286	34	1
224	286	34	1
226	286	34	1
228	286	34	2
229	286	34	1
246	286	34	1
254	286	34	1
188	287	34	1
207	287	34	1
219	287	34	1
220	287	34	1
221	287	34	1
224	287	34	1
228	287	34	1
234	287	34	1
241	287	34	1
247	287	34	1
251	287	34	1
176	288	34	1
186	288	34	1
187	288	34	1
190	288	34	1
200	288	34	1
201	288	34	4
206	288	34	1
228	288	34	2
247	288	34	1
253	288	34	2
200	289	34	2
202	289	34	1
203	289	34	1
224	289	34	1
228	289	34	1
230	289	34	1
233	289	34	1
238	289	34	1
241	289	34	3
245	289	34	1
248	289	34	1
182	290	34	1
185	290	34	1
203	290	34	1
204	290	34	2
220	290	34	1
223	290	34	1
230	290	34	1
243	290	34	3
182	291	34	1
221	291	34	1
223	291	34	1
225	291	34	2
242	291	34	1
248	291	34	1
249	291	34	2
250	291	34	1
187	292	34	1
196	292	34	1
200	292	34	2
203	292	34	1
222	292	34	1
223	292	34	2
227	292	34	1
228	292	34	1
229	292	34	2
230	292	34	1
236	292	34	2
242	292	34	1
243	292	34	1
247	292	34	2
188	293	34	1
190	293	34	2
197	293	34	3
202	293	34	1
205	293	34	1
222	293	34	1
227	293	34	1
235	293	34	1
237	293	34	1
242	293	34	1
244	293	34	1
247	293	34	2
177	294	34	2
182	294	34	1
190	294	34	1
198	294	34	1
199	294	34	1
206	294	34	2
224	294	34	1
229	294	34	1
235	294	34	1
236	294	34	1
245	294	34	1
246	294	34	1
184	295	34	1
196	295	34	1
197	295	34	1
198	295	34	1
225	295	34	2
228	295	34	2
230	295	34	1
231	295	34	2
232	295	34	1
194	296	34	1
199	296	34	1
200	296	34	2
222	296	34	2
223	296	34	1
226	296	34	1
228	296	34	1
229	296	34	1
230	296	34	1
234	296	34	1
236	296	34	1
239	296	34	2
240	296	34	1
241	296	34	1
245	296	34	1
179	297	34	2
196	297	34	1
199	297	34	1
204	297	34	1
219	297	34	1
221	297	34	1
223	297	34	1
224	297	34	1
229	297	34	1
231	297	34	1
232	297	34	2
233	297	34	2
234	297	34	1
237	297	34	1
242	297	34	1
244	297	34	1
197	298	34	2
200	298	34	1
223	298	34	1
228	298	34	1
245	298	34	1
251	298	34	1
182	299	34	2
196	299	34	1
199	299	34	1
224	299	34	1
239	299	34	1
242	299	34	3
243	299	34	2
244	299	34	1
247	299	34	1
225	300	34	1
238	300	34	1
241	300	34	1
243	300	34	1
225	301	34	1
232	301	34	2
233	301	34	1
240	301	34	1
243	301	34	1
244	301	34	1
246	301	34	1
226	302	34	1
230	302	34	1
236	302	34	1
242	302	34	1
243	302	34	1
226	303	34	1
227	303	34	1
229	303	34	2
237	303	34	1
240	303	34	1
244	303	34	1
245	303	34	1
226	304	34	1
227	304	34	1
232	304	34	1
236	304	34	1
240	304	34	2
241	304	34	2
222	305	34	1
223	305	34	2
227	305	34	1
232	305	34	1
233	305	34	1
240	305	34	1
203	306	34	1
222	306	34	1
226	306	34	1
227	306	34	1
228	306	34	1
230	306	34	1
234	306	34	1
235	306	34	1
236	306	34	2
241	306	34	1
242	306	34	1
244	306	34	2
201	307	34	1
206	307	34	1
225	307	34	1
235	307	34	1
237	307	34	1
227	308	34	1
239	308	34	2
229	309	34	1
235	309	34	1
231	310	34	1
232	310	34	1
233	310	34	1
234	310	34	1
237	310	34	2
239	310	34	1
218	311	34	1
227	311	34	2
233	311	34	2
235	311	34	1
225	312	34	2
228	312	34	1
236	312	34	1
237	312	34	2
221	313	34	1
227	313	34	2
232	313	34	1
230	314	34	1
232	314	34	1
227	315	34	1
238	315	34	2
227	317	34	1
211	318	34	1
226	250	35	1
229	250	35	1
227	251	35	1
228	251	35	1
226	252	35	1
219	254	35	1
223	254	35	3
230	254	35	1
235	254	35	1
220	255	35	1
223	255	35	1
226	255	35	1
229	255	35	1
218	256	35	1
220	256	35	1
222	256	35	1
225	256	35	1
226	256	35	1
228	256	35	1
230	256	35	1
209	257	35	1
223	257	35	2
224	257	35	1
227	257	35	1
230	257	35	2
239	257	35	1
221	258	35	1
224	258	35	1
225	258	35	2
226	258	35	1
229	258	35	1
234	258	35	1
235	258	35	2
240	258	35	2
244	258	35	1
182	259	35	1
210	259	35	1
215	259	35	1
227	259	35	1
231	259	35	1
233	259	35	1
238	259	35	2
190	260	35	1
214	260	35	1
215	260	35	1
216	260	35	1
223	260	35	1
230	260	35	1
233	260	35	2
236	260	35	1
237	260	35	1
241	260	35	1
245	260	35	2
188	261	35	1
191	261	35	2
194	261	35	2
208	261	35	1
210	261	35	2
215	261	35	1
218	261	35	2
220	261	35	1
222	261	35	1
224	261	35	1
228	261	35	1
229	261	35	1
233	261	35	1
235	261	35	1
237	261	35	2
241	261	35	1
242	261	35	1
244	261	35	1
203	262	35	1
207	262	35	1
208	262	35	1
210	262	35	1
213	262	35	1
215	262	35	1
223	262	35	1
226	262	35	1
233	262	35	2
239	262	35	1
240	262	35	1
245	262	35	1
189	263	35	1
192	263	35	1
211	263	35	1
212	263	35	1
214	263	35	1
216	263	35	1
218	263	35	1
219	263	35	1
221	263	35	3
222	263	35	1
224	263	35	2
225	263	35	1
228	263	35	1
231	263	35	1
245	263	35	1
248	263	35	1
249	263	35	1
192	264	35	1
200	264	35	3
219	264	35	1
225	264	35	1
239	264	35	1
240	264	35	2
243	264	35	1
249	264	35	1
194	265	35	2
207	265	35	1
209	265	35	1
211	265	35	1
217	265	35	1
220	265	35	1
223	265	35	1
224	265	35	1
228	265	35	1
233	265	35	2
238	265	35	1
243	265	35	2
247	265	35	1
178	266	35	1
184	266	35	1
188	266	35	1
195	266	35	2
197	266	35	2
205	266	35	2
206	266	35	1
209	266	35	1
210	266	35	1
220	266	35	1
226	266	35	1
233	266	35	1
236	266	35	1
238	266	35	1
241	266	35	1
243	266	35	1
250	266	35	1
176	267	35	1
185	267	35	1
186	267	35	1
188	267	35	2
191	267	35	1
195	267	35	1
209	267	35	1
214	267	35	1
215	267	35	1
219	267	35	2
220	267	35	2
222	267	35	1
223	267	35	1
228	267	35	1
233	267	35	1
235	267	35	2
239	267	35	1
243	267	35	1
246	267	35	1
248	267	35	1
186	268	35	1
188	268	35	1
189	268	35	1
195	268	35	1
202	268	35	2
206	268	35	1
209	268	35	1
210	268	35	1
213	268	35	1
214	268	35	1
217	268	35	1
218	268	35	1
222	268	35	1
223	268	35	1
232	268	35	1
233	268	35	2
241	268	35	2
243	268	35	1
245	268	35	1
248	268	35	2
249	268	35	2
184	269	35	1
191	269	35	1
196	269	35	1
201	269	35	1
212	269	35	2
222	269	35	1
238	269	35	1
239	269	35	1
244	269	35	1
245	269	35	1
247	269	35	1
248	269	35	1
249	269	35	4
187	270	35	2
196	270	35	2
199	270	35	1
202	270	35	2
210	270	35	1
212	270	35	2
218	270	35	1
221	270	35	1
239	270	35	1
243	270	35	1
244	270	35	1
176	271	35	1
178	271	35	2
179	271	35	2
206	271	35	1
207	271	35	2
209	271	35	1
216	271	35	1
217	271	35	1
218	271	35	1
219	271	35	1
231	271	35	2
234	271	35	1
237	271	35	1
238	271	35	1
245	271	35	1
247	271	35	1
248	271	35	1
249	271	35	1
176	272	35	2
183	272	35	1
191	272	35	1
202	272	35	2
206	272	35	4
207	272	35	1
208	272	35	1
209	272	35	1
215	272	35	1
217	272	35	2
218	272	35	2
219	272	35	1
231	272	35	2
235	272	35	1
237	272	35	1
243	272	35	1
173	273	35	1
178	273	35	2
183	273	35	1
185	273	35	2
186	273	35	1
205	273	35	1
212	273	35	2
227	273	35	1
228	273	35	1
232	273	35	1
235	273	35	1
238	273	35	1
239	273	35	1
242	273	35	1
250	273	35	1
171	274	35	2
173	274	35	1
178	274	35	1
179	274	35	2
181	274	35	1
182	274	35	1
184	274	35	1
186	274	35	1
187	274	35	1
201	274	35	1
215	274	35	2
232	274	35	1
233	274	35	1
235	274	35	1
238	274	35	1
243	274	35	1
245	274	35	3
176	275	35	2
185	275	35	3
186	275	35	1
189	275	35	1
200	275	35	1
207	275	35	2
210	275	35	1
212	275	35	1
213	275	35	1
237	275	35	2
243	275	35	1
245	275	35	1
175	276	35	1
202	276	35	1
211	276	35	1
217	276	35	1
219	276	35	1
221	276	35	1
232	276	35	1
239	276	35	1
243	276	35	1
176	277	35	1
178	277	35	1
188	277	35	1
204	277	35	1
205	277	35	1
206	277	35	1
208	277	35	1
211	277	35	3
213	277	35	2
232	277	35	1
235	277	35	2
236	277	35	1
237	277	35	1
238	277	35	1
241	277	35	1
244	277	35	2
174	278	35	1
178	278	35	1
195	278	35	1
198	278	35	2
202	278	35	2
204	278	35	2
205	278	35	1
213	278	35	1
214	278	35	1
215	278	35	1
221	278	35	1
223	278	35	1
225	278	35	1
233	278	35	2
234	278	35	1
235	278	35	1
236	278	35	1
243	278	35	1
177	279	35	1
184	279	35	1
190	279	35	1
193	279	35	1
194	279	35	1
195	279	35	2
205	279	35	1
209	279	35	2
217	279	35	1
222	279	35	1
229	279	35	1
234	279	35	1
235	279	35	1
237	279	35	1
245	279	35	2
246	279	35	1
172	280	35	2
177	280	35	1
190	280	35	1
199	280	35	1
203	280	35	1
210	280	35	1
212	280	35	1
217	280	35	1
219	280	35	1
220	280	35	1
224	280	35	1
234	280	35	2
238	280	35	2
245	280	35	1
173	281	35	1
174	281	35	1
180	281	35	1
182	281	35	1
205	281	35	2
211	281	35	1
213	281	35	1
214	281	35	1
216	281	35	1
229	281	35	1
230	281	35	1
240	281	35	1
244	281	35	1
245	281	35	1
248	281	35	1
186	282	35	1
187	282	35	1
202	282	35	1
207	282	35	1
210	282	35	1
213	282	35	1
216	282	35	1
222	282	35	1
223	282	35	1
225	282	35	1
226	282	35	1
227	282	35	2
229	282	35	1
231	282	35	1
233	282	35	1
244	282	35	1
181	283	35	2
183	283	35	1
191	283	35	1
211	283	35	1
216	283	35	1
218	283	35	1
226	283	35	2
229	283	35	1
236	283	35	1
238	283	35	1
247	283	35	1
250	283	35	1
176	284	35	1
187	284	35	1
189	284	35	1
191	284	35	2
203	284	35	2
204	284	35	3
206	284	35	1
209	284	35	1
215	284	35	1
218	284	35	1
219	284	35	1
221	284	35	1
222	284	35	2
225	284	35	1
226	284	35	1
229	284	35	1
233	284	35	1
238	284	35	1
243	284	35	1
244	284	35	2
246	284	35	2
177	285	35	2
180	285	35	1
188	285	35	1
203	285	35	2
220	285	35	1
221	285	35	1
224	285	35	1
226	285	35	1
229	285	35	2
231	285	35	1
232	285	35	1
236	285	35	1
242	285	35	1
243	285	35	1
248	285	35	2
175	286	35	1
178	286	35	2
183	286	35	2
185	286	35	1
186	286	35	1
196	286	35	1
198	286	35	1
202	286	35	2
208	286	35	1
211	286	35	2
213	286	35	1
221	286	35	1
223	286	35	1
224	286	35	2
227	286	35	1
231	286	35	1
236	286	35	1
243	286	35	1
185	287	35	1
187	287	35	1
203	287	35	1
205	287	35	1
219	287	35	1
225	287	35	1
226	287	35	1
229	287	35	1
185	288	35	3
188	288	35	1
192	288	35	1
195	288	35	2
200	288	35	1
222	288	35	1
228	288	35	1
239	288	35	1
242	288	35	1
176	289	35	1
187	289	35	1
205	289	35	1
207	289	35	1
220	289	35	1
221	289	35	1
222	289	35	2
226	289	35	1
241	289	35	1
243	289	35	1
248	289	35	1
185	290	35	1
186	290	35	1
199	290	35	1
203	290	35	2
204	290	35	1
205	290	35	2
206	290	35	2
222	290	35	1
227	290	35	1
234	290	35	1
238	290	35	1
244	290	35	1
245	290	35	1
176	291	35	1
183	291	35	1
185	291	35	1
195	291	35	2
199	291	35	1
200	291	35	1
222	291	35	1
223	291	35	2
226	291	35	2
234	291	35	1
237	291	35	1
242	291	35	1
247	291	35	1
194	292	35	1
199	292	35	2
201	292	35	1
221	292	35	1
222	292	35	1
223	292	35	1
228	292	35	1
229	292	35	1
230	292	35	1
231	292	35	2
233	292	35	1
235	292	35	1
238	292	35	1
243	292	35	2
245	292	35	1
247	292	35	1
248	292	35	1
185	293	35	1
195	293	35	1
206	293	35	1
225	293	35	1
227	293	35	1
228	293	35	1
229	293	35	1
231	293	35	1
233	293	35	2
236	293	35	1
238	293	35	2
239	293	35	1
181	294	35	1
183	294	35	1
187	294	35	1
219	294	35	1
223	294	35	2
224	294	35	1
225	294	35	1
231	294	35	2
241	294	35	1
184	295	35	1
194	295	35	1
202	295	35	1
203	295	35	1
223	295	35	2
224	295	35	2
230	295	35	1
233	295	35	1
236	295	35	1
238	295	35	1
241	295	35	2
247	295	35	1
249	295	35	1
177	296	35	1
180	296	35	1
181	296	35	1
198	296	35	1
200	296	35	1
201	296	35	2
203	296	35	1
217	296	35	1
219	296	35	2
229	296	35	1
237	296	35	3
238	296	35	1
198	297	35	1
199	297	35	1
222	297	35	1
225	297	35	2
227	297	35	1
229	297	35	1
230	297	35	1
235	297	35	1
238	297	35	1
243	297	35	3
181	298	35	2
191	298	35	1
198	298	35	1
220	298	35	1
222	298	35	1
223	298	35	1
236	298	35	1
245	298	35	4
195	299	35	1
200	299	35	3
202	299	35	1
227	299	35	1
228	299	35	1
241	299	35	2
242	299	35	1
197	300	35	2
208	300	35	1
228	300	35	2
229	300	35	1
233	300	35	1
239	300	35	1
242	300	35	1
227	301	35	1
231	301	35	1
236	301	35	1
239	301	35	1
244	301	35	1
227	302	35	1
229	302	35	1
231	302	35	1
234	302	35	2
236	302	35	1
242	302	35	1
225	303	35	2
226	303	35	1
229	303	35	1
230	303	35	1
231	303	35	1
232	303	35	1
241	303	35	1
244	303	35	1
191	304	35	1
223	304	35	1
225	304	35	1
239	304	35	1
240	304	35	1
241	304	35	1
230	305	35	1
238	305	35	1
242	305	35	1
222	306	35	2
228	306	35	1
232	306	35	1
233	306	35	1
236	306	35	1
242	306	35	1
195	307	35	2
207	307	35	1
221	307	35	1
231	307	35	1
232	307	35	1
234	307	35	1
236	307	35	1
239	307	35	2
241	307	35	1
242	307	35	2
203	308	35	1
224	308	35	2
227	308	35	1
232	308	35	1
236	308	35	1
239	308	35	1
240	308	35	1
202	309	35	1
229	309	35	2
238	309	35	1
240	309	35	1
242	309	35	2
222	310	35	1
223	310	35	1
225	310	35	2
227	310	35	1
237	310	35	2
238	310	35	1
213	311	35	1
214	311	35	2
216	311	35	1
228	311	35	1
229	311	35	1
230	311	35	2
237	311	35	1
213	312	35	1
214	312	35	2
217	312	35	1
226	312	35	3
229	312	35	1
234	312	35	1
237	312	35	1
217	313	35	1
221	313	35	1
229	313	35	1
230	313	35	1
240	313	35	1
221	314	35	1
228	314	35	2
230	314	35	1
233	314	35	1
235	314	35	3
236	314	35	1
226	315	35	1
230	315	35	2
233	315	35	1
234	315	35	1
236	315	35	1
237	315	35	2
240	315	35	1
234	316	35	1
227	317	35	1
230	317	35	1
233	317	35	1
235	317	35	1
237	317	35	1
238	317	35	1
240	317	35	1
212	318	35	1
236	318	35	1
233	319	35	1
240	319	35	1
229	252	36	1
222	253	36	1
224	253	36	2
225	253	36	1
224	255	36	1
226	255	36	1
223	256	36	1
218	257	36	1
224	257	36	2
226	257	36	1
220	258	36	1
221	258	36	1
222	258	36	1
224	258	36	1
225	258	36	1
226	258	36	1
227	258	36	1
228	258	36	1
232	258	36	1
220	259	36	1
223	259	36	1
224	259	36	1
227	259	36	1
216	260	36	1
219	260	36	1
223	260	36	1
224	260	36	1
225	260	36	1
226	260	36	1
228	260	36	1
230	260	36	2
240	260	36	1
211	261	36	1
218	261	36	1
219	261	36	2
222	261	36	2
224	261	36	1
227	261	36	2
229	261	36	1
232	261	36	1
234	261	36	1
237	261	36	1
238	261	36	1
242	261	36	2
243	261	36	1
212	262	36	1
215	262	36	1
223	262	36	1
226	262	36	1
227	262	36	1
229	262	36	1
231	262	36	1
238	262	36	3
240	262	36	1
242	262	36	3
244	262	36	1
191	263	36	2
193	263	36	1
210	263	36	1
216	263	36	1
219	263	36	1
222	263	36	1
231	263	36	1
235	263	36	1
237	263	36	1
240	263	36	1
249	263	36	3
186	264	36	1
191	264	36	1
213	264	36	2
222	264	36	1
225	264	36	2
226	264	36	2
232	264	36	1
234	264	36	3
239	264	36	1
243	264	36	1
246	264	36	1
185	265	36	1
188	265	36	2
189	265	36	1
191	265	36	1
196	265	36	1
208	265	36	1
211	265	36	1
215	265	36	2
216	265	36	2
226	265	36	1
231	265	36	1
245	265	36	1
247	265	36	1
248	265	36	2
186	266	36	1
189	266	36	1
196	266	36	1
205	266	36	1
207	266	36	1
208	266	36	1
215	266	36	1
223	266	36	2
229	266	36	1
241	266	36	1
243	266	36	2
189	267	36	1
192	267	36	1
194	267	36	1
196	267	36	1
202	267	36	3
209	267	36	1
211	267	36	1
212	267	36	1
218	267	36	1
229	267	36	1
233	267	36	1
240	267	36	1
242	267	36	1
249	267	36	1
188	268	36	1
189	268	36	1
193	268	36	1
194	268	36	1
196	268	36	1
206	268	36	2
215	268	36	1
222	268	36	1
232	268	36	1
233	268	36	1
235	268	36	1
236	268	36	1
240	268	36	1
241	268	36	1
193	269	36	1
194	269	36	1
211	269	36	1
215	269	36	1
217	269	36	1
218	269	36	2
219	269	36	1
222	269	36	1
232	269	36	1
233	269	36	1
236	269	36	1
237	269	36	1
238	269	36	2
240	269	36	1
172	270	36	1
187	270	36	2
188	270	36	1
189	270	36	1
193	270	36	2
194	270	36	2
196	270	36	2
221	270	36	1
231	270	36	1
237	270	36	1
241	270	36	1
246	270	36	1
248	270	36	1
176	271	36	1
189	271	36	1
198	271	36	2
207	271	36	1
212	271	36	1
217	271	36	1
220	271	36	1
225	271	36	3
233	271	36	1
236	271	36	1
239	271	36	2
177	272	36	1
179	272	36	1
185	272	36	1
190	272	36	1
193	272	36	1
197	272	36	3
206	272	36	1
217	272	36	1
218	272	36	1
233	272	36	1
239	272	36	1
181	273	36	2
185	273	36	1
190	273	36	2
204	273	36	2
205	273	36	1
207	273	36	1
210	273	36	1
217	273	36	1
238	273	36	1
185	274	36	3
188	274	36	1
201	274	36	1
203	274	36	1
209	274	36	1
213	274	36	1
215	274	36	3
218	274	36	1
240	274	36	1
175	275	36	2
206	275	36	1
207	275	36	1
209	275	36	1
210	275	36	1
214	275	36	1
217	275	36	1
218	275	36	1
219	275	36	1
220	275	36	2
243	275	36	1
215	276	36	1
216	276	36	1
189	277	36	1
206	277	36	1
208	277	36	1
209	277	36	3
211	277	36	1
213	277	36	1
214	277	36	1
226	277	36	2
234	277	36	1
188	278	36	1
201	278	36	1
204	278	36	1
210	278	36	1
219	278	36	3
231	278	36	2
239	278	36	1
179	279	36	1
201	279	36	1
212	279	36	1
220	279	36	1
180	280	36	1
193	280	36	1
199	280	36	1
204	280	36	1
207	280	36	2
210	280	36	1
213	280	36	1
226	280	36	2
187	281	36	2
190	281	36	1
191	281	36	2
193	281	36	1
207	281	36	1
213	281	36	2
224	281	36	1
230	281	36	2
190	282	36	1
205	282	36	4
206	282	36	1
214	282	36	1
220	282	36	1
222	282	36	1
226	282	36	1
189	283	36	1
215	283	36	1
219	283	36	3
222	283	36	1
226	283	36	1
233	283	36	1
241	283	36	1
176	284	36	1
188	284	36	2
205	284	36	1
206	284	36	1
224	284	36	1
226	284	36	1
245	284	36	1
190	285	36	1
199	285	36	2
200	285	36	1
202	285	36	1
205	285	36	1
207	285	36	1
208	285	36	2
215	285	36	1
220	285	36	2
224	285	36	1
226	285	36	1
233	285	36	1
240	285	36	2
243	285	36	1
187	286	36	1
193	286	36	2
198	286	36	1
202	286	36	1
203	286	36	1
207	286	36	1
208	286	36	2
216	286	36	1
222	286	36	1
224	286	36	1
234	286	36	2
239	286	36	2
243	286	36	1
244	286	36	1
177	287	36	1
185	287	36	2
191	287	36	1
198	287	36	1
201	287	36	1
203	287	36	1
205	287	36	1
207	287	36	1
214	287	36	1
219	287	36	1
224	287	36	1
225	287	36	1
229	287	36	1
234	287	36	1
236	287	36	1
238	287	36	1
239	287	36	1
241	287	36	4
244	287	36	1
248	287	36	2
185	288	36	1
186	288	36	2
187	288	36	2
199	288	36	1
206	288	36	1
220	288	36	1
223	288	36	2
224	288	36	1
230	288	36	2
184	289	36	2
193	289	36	1
198	289	36	1
199	289	36	1
200	289	36	1
203	289	36	3
217	289	36	1
232	289	36	1
235	289	36	1
239	289	36	1
243	289	36	1
187	290	36	1
195	290	36	2
199	290	36	1
202	290	36	1
223	290	36	3
225	290	36	1
226	290	36	2
231	290	36	1
232	290	36	1
237	290	36	1
238	290	36	1
184	291	36	1
186	291	36	1
194	291	36	1
197	291	36	1
199	291	36	1
204	291	36	1
231	291	36	1
233	291	36	1
234	291	36	1
245	291	36	2
174	292	36	1
187	292	36	1
196	292	36	1
198	292	36	1
204	292	36	1
228	292	36	1
231	292	36	1
232	292	36	1
235	292	36	1
237	292	36	1
238	292	36	1
242	292	36	2
197	293	36	2
205	293	36	1
224	293	36	1
225	293	36	1
228	293	36	2
229	293	36	1
231	293	36	1
232	293	36	1
237	293	36	1
182	294	36	1
190	294	36	1
199	294	36	1
202	294	36	3
223	294	36	1
228	294	36	2
230	294	36	1
243	294	36	1
223	295	36	1
226	295	36	1
231	295	36	1
238	295	36	2
194	296	36	1
198	296	36	1
199	296	36	1
200	296	36	1
201	296	36	1
202	296	36	3
222	296	36	1
230	296	36	1
237	296	36	1
239	296	36	1
241	296	36	1
244	296	36	1
245	296	36	1
201	297	36	3
202	297	36	2
217	297	36	1
227	297	36	1
228	297	36	1
233	297	36	1
245	297	36	1
230	298	36	1
233	298	36	1
239	298	36	2
241	298	36	1
200	299	36	2
204	299	36	1
230	299	36	1
240	299	36	1
242	299	36	1
244	299	36	1
245	299	36	2
229	300	36	1
230	300	36	1
233	300	36	2
240	300	36	2
227	301	36	1
228	301	36	2
232	301	36	2
244	301	36	1
225	302	36	1
227	302	36	1
232	302	36	1
243	302	36	2
234	303	36	1
235	303	36	1
241	303	36	1
245	303	36	1
230	304	36	1
233	304	36	2
226	305	36	1
229	305	36	2
222	306	36	2
226	306	36	3
239	306	36	1
240	306	36	2
242	306	36	1
194	307	36	1
224	307	36	1
227	307	36	1
235	307	36	1
224	308	36	1
225	308	36	1
227	308	36	1
239	308	36	1
241	308	36	1
242	308	36	2
228	309	36	1
233	309	36	2
227	310	36	2
220	311	36	1
225	311	36	1
226	311	36	2
228	311	36	1
231	311	36	2
232	311	36	2
233	311	36	2
235	311	36	1
213	312	36	1
217	312	36	1
220	312	36	1
221	312	36	1
225	312	36	1
230	312	36	2
231	312	36	1
233	312	36	1
235	312	36	1
236	312	36	3
225	313	36	1
229	313	36	1
235	313	36	1
225	314	36	4
226	314	36	1
234	314	36	1
235	314	36	1
238	314	36	1
238	315	36	1
236	316	36	1
237	316	36	3
238	316	36	1
240	316	36	2
235	317	36	1
236	317	36	2
238	317	36	1
230	318	36	1
236	319	36	1
238	319	36	1
227	257	37	1
226	259	37	3
228	260	37	1
242	260	37	1
230	261	37	1
216	262	37	1
227	262	37	1
231	262	37	1
232	262	37	1
209	264	37	1
211	264	37	1
215	264	37	1
237	264	37	1
207	265	37	1
215	265	37	1
228	265	37	2
232	265	37	3
246	265	37	1
193	266	37	1
230	266	37	2
229	267	37	2
233	267	37	1
237	267	37	1
239	267	37	2
188	268	37	1
193	268	37	2
235	268	37	1
204	269	37	1
218	269	37	2
236	269	37	1
188	270	37	1
192	270	37	1
196	270	37	1
197	270	37	1
216	270	37	1
220	270	37	2
232	270	37	1
214	271	37	1
215	271	37	1
221	271	37	1
209	273	37	1
210	273	37	1
211	273	37	2
212	273	37	1
214	273	37	1
216	273	37	1
219	273	37	1
236	273	37	1
208	274	37	1
210	274	37	1
211	274	37	1
212	274	37	1
205	275	37	1
206	275	37	1
208	275	37	1
212	275	37	1
215	275	37	3
220	275	37	1
204	277	37	1
211	277	37	1
217	277	37	1
218	277	37	1
220	277	37	1
211	278	37	1
212	278	37	1
214	278	37	1
215	278	37	1
215	279	37	1
216	279	37	1
192	280	37	2
208	280	37	1
191	281	37	1
192	281	37	1
193	281	37	1
208	281	37	1
210	281	37	1
212	281	37	1
213	281	37	1
223	281	37	2
189	282	37	1
191	282	37	1
192	282	37	1
208	282	37	1
221	282	37	1
189	283	37	1
193	283	37	2
228	283	37	2
186	284	37	1
195	284	37	1
196	284	37	1
203	284	37	1
237	284	37	1
187	285	37	1
241	285	37	1
187	286	37	1
203	286	37	2
206	286	37	1
207	286	37	1
219	286	37	2
220	286	37	1
225	286	37	1
230	286	37	1
241	286	37	1
193	287	37	1
194	287	37	2
204	287	37	1
207	287	37	5
220	287	37	1
221	287	37	1
230	287	37	1
237	287	37	1
240	287	37	2
193	288	37	1
202	288	37	1
204	288	37	1
205	288	37	1
210	288	37	3
221	288	37	1
224	288	37	2
234	288	37	1
237	288	37	1
238	288	37	1
191	289	37	2
203	289	37	1
208	289	37	1
230	289	37	1
232	289	37	1
233	289	37	3
186	290	37	2
237	290	37	1
195	291	37	1
204	291	37	1
221	291	37	1
224	291	37	1
229	291	37	1
233	291	37	1
235	291	37	1
236	291	37	1
238	291	37	1
240	291	37	1
203	292	37	1
204	292	37	1
225	292	37	1
226	292	37	1
234	292	37	1
206	293	37	1
223	293	37	1
238	293	37	1
205	294	37	1
230	294	37	1
234	294	37	2
240	294	37	1
242	294	37	1
202	295	37	1
225	295	37	1
229	295	37	1
231	295	37	1
232	295	37	1
235	295	37	2
240	295	37	1
241	295	37	2
243	295	37	1
244	295	37	1
199	296	37	2
201	296	37	2
203	296	37	2
204	296	37	1
225	296	37	1
234	296	37	1
235	296	37	1
218	297	37	1
232	297	37	1
235	297	37	1
241	297	37	1
242	297	37	1
229	298	37	1
237	298	37	3
245	298	37	1
231	299	37	1
233	299	37	1
241	299	37	1
245	299	37	1
231	300	37	1
235	300	37	1
242	300	37	1
230	301	37	2
232	301	37	1
241	301	37	1
242	301	37	1
244	301	37	1
226	302	37	1
233	302	37	1
228	303	37	1
230	303	37	1
236	303	37	3
227	304	37	1
226	305	37	1
236	305	37	1
223	306	37	1
234	306	37	1
240	306	37	1
242	306	37	1
225	307	37	2
223	308	37	1
224	308	37	1
225	308	37	1
227	308	37	1
235	308	37	1
227	309	37	1
233	309	37	1
242	309	37	1
227	310	37	1
228	310	37	1
229	310	37	1
214	311	37	2
216	311	37	1
219	311	37	2
222	311	37	1
224	311	37	1
227	311	37	1
237	311	37	1
228	312	37	2
230	312	37	3
232	312	37	1
236	312	37	1
242	312	37	1
216	313	37	1
217	313	37	2
225	313	37	2
227	313	37	1
230	313	37	1
236	313	37	1
237	313	37	1
219	314	37	1
232	314	37	2
235	314	37	1
236	314	37	1
229	315	37	1
236	315	37	1
234	316	37	2
236	316	37	2
237	316	37	1
238	316	37	1
240	316	37	1
230	317	37	2
235	317	37	1
236	317	37	1
232	318	37	1
232	319	37	2
237	319	37	1
226	259	38	2
226	260	38	1
228	260	38	1
216	261	38	1
225	261	38	1
238	261	38	1
225	262	38	1
229	263	38	1
238	264	38	1
214	266	38	1
217	266	38	1
231	266	38	1
193	267	38	1
188	268	38	1
211	268	38	1
209	269	38	2
218	269	38	2
219	269	38	1
240	269	38	1
192	270	38	1
193	270	38	3
232	270	38	1
188	271	38	1
211	271	38	1
217	271	38	1
214	272	38	2
215	272	38	2
217	272	38	1
218	272	38	1
209	273	38	3
213	273	38	1
215	273	38	1
217	273	38	1
212	274	38	1
213	274	38	1
240	274	38	1
207	275	38	1
213	275	38	1
191	276	38	1
207	276	38	1
219	276	38	1
210	277	38	2
211	277	38	1
213	277	38	1
219	277	38	1
220	277	38	1
206	278	38	1
212	278	38	1
