x	y	z	Deposition of new CENPA-containing nucleosomes at the centromere
236	305	37	1
234	306	37	1
226	307	37	1
239	307	37	2
241	307	37	1
224	308	37	1
226	308	37	1
221	309	37	1
226	309	37	1
233	309	37	1
216	310	37	1
217	310	37	1
227	310	37	1
228	310	37	3
214	311	37	1
222	311	37	1
217	312	37	1
218	312	37	1
230	312	37	1
236	312	37	1
242	312	37	1
212	313	37	1
228	313	37	1
221	314	37	1
230	314	37	2
232	314	37	1
237	314	37	2
227	315	37	1
234	316	37	1
236	316	37	1
238	316	37	1
240	316	37	1
241	316	37	1
236	317	37	1
231	322	37	1
228	260	38	1
225	261	38	1
227	261	38	2
228	261	38	1
224	262	38	1
225	262	38	1
238	262	38	1
219	264	38	1
231	264	38	1
232	264	38	1
238	264	38	1
237	265	38	1
217	266	38	1
188	268	38	1
211	268	38	1
213	268	38	1
218	269	38	1
192	270	38	1
193	270	38	1
211	270	38	1
188	271	38	2
218	271	38	1
203	272	38	1
214	272	38	1
232	272	38	1
236	272	38	1
206	274	38	1
212	274	38	1
240	274	38	1
207	275	38	2
213	275	38	1
215	275	38	1
207	276	38	1
211	276	38	1
205	277	38	1
212	277	38	1
213	277	38	1
214	277	38	1
220	277	38	1
212	278	38	1
215	278	38	1
177	279	38	1
208	279	38	1
210	279	38	2
212	279	38	1
211	280	38	1
208	281	38	2
210	281	38	1
213	281	38	1
215	281	38	1
189	282	38	1
192	282	38	1
208	282	38	1
210	282	38	2
212	282	38	1
219	283	38	1
229	283	38	1
195	284	38	1
199	284	38	1
201	284	38	1
211	284	38	1
215	284	38	1
222	284	38	1
190	285	38	1
191	285	38	1
201	285	38	1
205	285	38	1
216	285	38	1
196	286	38	1
203	286	38	2
204	286	38	1
208	286	38	2
230	286	38	1
198	287	38	1
205	287	38	1
220	287	38	1
192	288	38	1
193	288	38	1
206	288	38	2
209	288	38	1
218	288	38	2
219	288	38	1
224	288	38	1
187	289	38	1
189	289	38	1
192	289	38	1
200	289	38	1
207	289	38	1
215	289	38	2
217	289	38	1
232	289	38	1
236	289	38	1
191	290	38	1
192	290	38	2
200	290	38	1
203	291	38	1
204	291	38	1
214	291	38	1
223	291	38	1
194	292	38	1
201	292	38	1
207	292	38	1
213	292	38	2
223	292	38	1
237	292	38	1
240	292	38	1
199	293	38	2
202	293	38	1
206	293	38	1
208	293	38	1
226	293	38	1
227	293	38	1
229	293	38	2
239	293	38	1
202	294	38	1
210	294	38	1
225	294	38	1
228	294	38	1
230	294	38	1
242	294	38	1
192	295	38	1
198	295	38	1
203	295	38	1
207	295	38	1
216	295	38	1
221	295	38	1
227	295	38	1
231	295	38	2
232	295	38	1
234	295	38	1
237	295	38	1
244	295	38	1
200	296	38	1
221	296	38	1
228	296	38	1
236	296	38	1
199	297	38	1
205	297	38	2
223	297	38	1
225	297	38	1
230	297	38	1
231	297	38	1
234	297	38	1
236	297	38	1
240	297	38	1
241	297	38	1
243	297	38	1
244	297	38	1
233	298	38	1
214	299	38	1
227	299	38	1
231	299	38	2
239	299	38	2
241	299	38	1
204	300	38	1
225	300	38	1
228	300	38	1
228	301	38	2
233	301	38	1
234	301	38	1
238	301	38	1
239	301	38	1
228	302	38	2
227	303	38	1
231	303	38	1
233	303	38	1
227	304	38	1
237	304	38	1
245	304	38	1
233	305	38	1
234	305	38	1
226	306	38	1
232	306	38	1
239	306	38	1
193	307	38	2
226	307	38	1
227	307	38	1
239	307	38	1
244	307	38	1
223	308	38	2
243	308	38	1
195	309	38	1
224	309	38	1
233	309	38	1
241	309	38	1
219	310	38	1
228	310	38	1
229	310	38	1
233	310	38	1
236	310	38	1
217	311	38	1
218	311	38	1
231	311	38	1
244	311	38	1
219	312	38	1
226	312	38	1
231	312	38	1
232	312	38	1
239	312	38	2
240	312	38	1
241	312	38	1
218	313	38	2
229	313	38	1
236	313	38	1
244	313	38	1
200	314	38	1
221	314	38	1
238	314	38	1
241	314	38	1
220	315	38	1
238	315	38	1
243	315	38	1
244	315	38	1
240	316	38	2
238	317	38	1
239	317	38	1
240	317	38	1
237	318	38	1
218	319	38	1
232	319	38	1
234	319	38	1
238	319	38	1
241	319	38	1
231	320	38	1
232	320	38	2
212	321	38	1
236	322	38	1
191	268	39	1
201	270	39	1
213	275	39	1
218	276	39	1
213	277	39	1
195	278	39	2
214	278	39	1
221	278	39	1
215	279	39	1
221	280	39	1
202	283	39	1
237	283	39	2
205	284	39	1
216	284	39	1
199	286	39	1
216	286	39	1
239	287	39	1
187	288	39	1
191	289	39	1
211	289	39	1
188	290	39	1
195	290	39	1
200	290	39	1
204	290	39	2
207	290	39	1
210	290	39	1
215	290	39	1
218	290	39	1
238	290	39	1
202	291	39	1
207	291	39	1
217	291	39	1
239	291	39	1
188	292	39	1
208	292	39	1
211	292	39	1
225	292	39	1
226	292	39	1
230	292	39	1
235	292	39	1
224	293	39	1
200	294	39	1
204	294	39	1
213	294	39	1
235	294	39	1
240	294	39	1
197	295	39	1
207	295	39	1
212	295	39	1
216	295	39	2
225	295	39	1
226	295	39	2
236	295	39	2
241	295	39	1
200	296	39	1
222	296	39	1
236	296	39	1
198	297	39	1
215	297	39	1
216	297	39	1
232	297	39	1
233	297	39	1
240	297	39	1
213	298	39	1
215	298	39	1
228	298	39	2
240	298	39	1
224	299	39	1
226	299	39	1
230	299	39	1
241	299	39	1
243	299	39	1
230	301	39	2
226	302	39	1
228	302	39	1
227	303	39	1
231	303	39	1
235	303	39	1
210	304	39	1
231	304	39	1
227	305	39	1
236	305	39	1
238	305	39	1
210	306	39	1
230	306	39	1
236	306	39	1
239	306	39	1
241	306	39	1
232	307	39	1
194	308	39	1
235	308	39	1
215	309	39	1
229	309	39	1
195	310	39	1
222	310	39	1
221	311	39	1
225	311	39	1
226	311	39	1
229	311	39	1
230	311	39	2
235	311	39	1
219	312	39	1
229	312	39	1
241	312	39	1
217	313	39	1
218	313	39	1
236	313	39	1
238	313	39	1
239	313	39	2
216	314	39	2
217	314	39	2
219	314	39	1
234	314	39	1
217	315	39	1
240	315	39	1
233	316	39	1
240	316	39	1
242	316	39	1
244	316	39	1
236	317	39	1
223	319	39	1
233	319	39	1
229	320	39	2
234	320	39	1
238	320	39	1
229	321	39	1
232	321	39	1
234	322	39	2
211	324	39	1
220	324	39	2
193	281	40	2
197	283	40	2
237	283	40	1
191	285	40	1
204	285	40	1
206	285	40	1
206	288	40	1
208	291	40	1
210	292	40	2
221	292	40	1
242	292	40	1
204	293	40	2
207	293	40	2
209	293	40	2
213	293	40	1
216	293	40	1
221	294	40	1
225	294	40	1
238	294	40	1
197	295	40	2
220	295	40	1
198	296	40	1
234	296	40	1
235	296	40	1
216	297	40	2
221	297	40	2
236	297	40	2
222	298	40	1
225	298	40	1
228	298	40	1
231	298	40	1
235	298	40	1
231	299	40	1
236	299	40	1
237	299	40	1
227	300	40	1
219	302	40	1
224	302	40	3
232	302	40	1
233	302	40	1
243	302	40	1
241	304	40	1
223	305	40	2
212	306	40	2
239	306	40	1
241	306	40	1
194	307	40	1
240	307	40	1
242	307	40	1
241	308	40	1
228	309	40	1
221	310	40	1
225	310	40	1
234	310	40	1
241	310	40	1
217	311	40	1
219	311	40	1
220	311	40	1
222	311	40	1
234	311	40	1
238	311	40	2
240	311	40	1
217	312	40	1
219	312	40	1
235	312	40	1
243	312	40	1
234	313	40	1
240	313	40	1
217	314	40	2
220	314	40	1
242	314	40	1
217	315	40	1
219	315	40	1
239	315	40	1
219	316	40	1
220	316	40	1
221	316	40	1
236	316	40	1
243	316	40	1
218	317	40	1
219	317	40	1
242	317	40	1
231	318	40	1
219	319	40	1
243	319	40	1
240	320	40	1
216	321	40	2
229	324	40	1
212	325	40	1
213	294	41	1
204	297	41	1
221	305	41	1
230	305	41	1
217	306	41	1
222	306	41	2
223	306	41	1
224	306	41	1
225	307	41	1
229	307	41	2
225	308	41	2
226	308	41	1
239	308	41	1
243	308	41	1
196	309	41	1
224	309	41	1
240	309	41	1
221	312	41	1
240	312	41	1
241	312	41	1
241	313	41	1
221	314	41	1
219	316	41	1
220	316	41	1
236	316	41	1
243	316	41	1
240	317	41	1
244	317	41	1
245	318	41	2
240	321	41	2
230	323	41	1
213	302	42	1
221	302	42	1
220	306	42	1
230	306	42	3
221	307	42	1
223	308	42	1
239	308	42	1
236	309	42	1
238	311	42	1
239	311	42	1
240	311	42	1
214	312	42	2
221	312	42	1
222	312	42	1
244	312	42	1
217	313	42	2
221	313	42	1
222	313	42	1
223	313	42	1
240	313	42	1
221	314	42	1
226	314	42	2
221	315	42	2
226	316	42	1
228	316	42	1
231	316	42	1
242	316	42	1
243	316	42	1
218	317	42	1
219	317	42	1
238	317	42	1
245	318	42	1
224	319	42	2
229	319	42	1
231	319	42	1
232	319	42	1
242	319	42	1
241	320	42	2
218	321	42	1
229	321	42	2
239	321	42	2
231	322	42	1
221	305	43	1
211	308	43	2
220	308	43	1
242	309	43	1
217	310	43	1
219	310	43	1
234	310	43	1
211	312	43	1
220	312	43	1
242	312	43	1
240	313	43	1
237	314	43	1
223	315	43	1
245	315	43	1
219	316	43	1
223	316	43	1
227	317	43	1
229	318	43	1
217	319	43	1
215	324	43	1
220	304	44	1
223	312	44	1
243	312	44	2
211	314	44	1
227	317	44	1
230	317	44	1
231	317	44	1
242	317	44	1
231	320	44	1
