x	y	z	RNA Polymerase II Promoter Escape
208	289	37	1
219	289	37	1
230	289	37	1
235	289	37	1
240	289	37	2
195	290	37	1
197	290	37	2
204	290	37	1
206	290	37	2
230	290	37	1
231	290	37	1
232	290	37	1
234	290	37	1
237	290	37	1
242	290	37	1
188	291	37	1
203	291	37	1
234	291	37	1
238	291	37	1
201	292	37	1
203	292	37	1
204	292	37	2
225	292	37	1
226	292	37	3
232	292	37	1
234	292	37	1
243	292	37	1
185	293	37	1
197	293	37	1
199	293	37	3
202	293	37	1
223	293	37	1
230	293	37	2
238	293	37	1
204	294	37	2
225	294	37	1
232	294	37	1
233	294	37	1
234	294	37	1
240	294	37	1
245	294	37	1
217	295	37	2
229	295	37	1
231	295	37	2
232	295	37	1
237	295	37	1
240	295	37	1
203	296	37	1
205	296	37	1
229	296	37	2
234	296	37	1
237	296	37	1
243	296	37	1
204	297	37	1
230	297	37	1
231	297	37	1
232	297	37	1
241	297	37	1
242	297	37	1
244	297	37	2
229	298	37	1
230	298	37	1
231	298	37	1
232	298	37	1
233	298	37	1
237	298	37	1
240	298	37	1
242	298	37	1
243	298	37	1
240	299	37	1
241	299	37	1
242	299	37	1
245	299	37	1
227	300	37	1
236	300	37	1
241	300	37	1
242	300	37	1
227	301	37	2
230	301	37	1
241	301	37	1
242	301	37	1
236	302	37	1
230	303	37	1
236	303	37	1
228	304	37	1
228	305	37	1
229	305	37	2
224	306	37	1
242	306	37	2
198	307	37	2
225	307	37	1
239	307	37	1
224	308	37	1
225	308	37	2
229	308	37	1
235	308	37	2
229	309	37	1
228	310	37	1
219	311	37	1
224	311	37	1
226	311	37	1
227	311	37	1
218	312	37	1
229	312	37	1
231	312	37	1
232	312	37	1
235	312	37	1
240	312	37	2
212	313	37	1
216	313	37	1
217	313	37	1
228	314	37	1
229	314	37	1
235	314	37	1
211	315	37	1
227	315	37	1
238	315	37	1
234	316	37	2
237	316	37	2
241	316	37	2
235	317	37	1
237	317	37	1
238	317	37	1
235	318	37	1
240	318	37	1
232	319	37	1
228	320	37	1
231	322	37	1
233	322	37	1
228	260	38	1
225	261	38	1
227	261	38	1
238	262	38	1
229	263	38	2
232	263	38	1
231	264	38	1
226	265	38	1
237	265	38	2
188	268	38	3
213	268	38	1
194	269	38	2
209	269	38	1
219	269	38	1
192	270	38	1
218	270	38	1
188	271	38	1
216	271	38	1
193	272	38	2
211	272	38	3
215	272	38	1
217	272	38	1
218	272	38	1
209	273	38	1
214	273	38	1
209	274	38	1
210	274	38	1
211	274	38	1
218	274	38	2
206	275	38	1
207	275	38	1
216	275	38	1
207	276	38	1
211	276	38	1
219	276	38	1
207	277	38	1
214	277	38	1
219	277	38	1
220	277	38	1
209	278	38	1
215	278	38	1
222	278	38	1
209	279	38	1
210	279	38	1
214	279	38	1
193	280	38	2
191	281	38	1
192	281	38	3
208	281	38	2
216	281	38	1
212	282	38	3
203	283	38	1
207	283	38	1
210	283	38	2
216	283	38	1
219	283	38	1
229	283	38	1
185	284	38	2
191	284	38	1
199	284	38	2
201	284	38	1
211	284	38	1
214	284	38	2
215	284	38	1
222	284	38	1
188	285	38	1
193	285	38	1
201	285	38	1
215	285	38	1
216	285	38	1
193	286	38	1
196	286	38	1
198	286	38	1
205	286	38	1
208	286	38	1
233	286	38	1
188	287	38	1
202	287	38	2
238	287	38	1
187	288	38	1
190	288	38	1
206	288	38	2
209	288	38	1
220	288	38	1
224	288	38	1
235	288	38	1
236	288	38	2
185	289	38	2
186	289	38	2
193	289	38	1
195	289	38	1
208	289	38	1
217	289	38	1
231	289	38	1
232	289	38	1
233	289	38	1
234	289	38	1
236	289	38	1
191	290	38	1
193	290	38	1
207	290	38	1
211	290	38	1
216	290	38	1
218	290	38	1
220	290	38	1
237	290	38	2
238	290	38	1
191	291	38	1
202	291	38	1
204	291	38	1
210	291	38	2
211	291	38	3
223	291	38	2
194	292	38	2
201	292	38	1
211	292	38	2
221	292	38	2
234	292	38	1
237	292	38	2
240	292	38	1
196	293	38	1
197	293	38	1
205	293	38	1
206	293	38	3
208	293	38	1
220	293	38	1
223	293	38	1
224	293	38	1
225	293	38	1
226	293	38	1
230	293	38	1
202	294	38	1
205	294	38	1
206	294	38	1
217	294	38	1
221	294	38	1
230	294	38	1
236	294	38	1
239	294	38	2
242	294	38	1
202	295	38	1
216	295	38	1
220	295	38	1
230	295	38	1
241	295	38	1
201	296	38	2
202	296	38	1
205	296	38	2
206	296	38	1
221	296	38	1
222	296	38	3
228	296	38	1
232	296	38	1
233	296	38	1
236	296	38	1
204	297	38	2
223	297	38	1
229	297	38	1
231	297	38	1
232	297	38	1
230	298	38	1
234	298	38	1
244	298	38	1
193	299	38	1
203	299	38	1
229	299	38	1
232	299	38	1
237	299	38	1
243	299	38	1
244	299	38	1
204	300	38	1
218	300	38	2
225	300	38	1
233	300	38	1
240	300	38	1
241	300	38	1
228	301	38	1
230	301	38	1
233	301	38	1
236	301	38	3
238	301	38	1
239	301	38	1
226	302	38	1
228	302	38	1
232	302	38	1
234	302	38	1
227	303	38	1
228	303	38	1
231	303	38	1
228	304	38	1
230	304	38	3
231	304	38	1
233	304	38	1
243	304	38	2
244	304	38	1
246	304	38	1
228	305	38	1
241	305	38	1
227	306	38	2
232	306	38	1
239	306	38	1
225	307	38	1
226	307	38	1
227	307	38	2
234	307	38	1
244	307	38	1
235	308	38	2
241	308	38	1
242	308	38	1
195	309	38	1
220	309	38	1
222	309	38	1
225	309	38	1
226	309	38	1
227	309	38	1
228	309	38	1
241	309	38	1
242	309	38	2
217	310	38	1
220	310	38	1
221	310	38	1
222	310	38	1
224	310	38	1
227	310	38	1
228	310	38	2
229	310	38	1
230	310	38	1
232	310	38	1
214	311	38	1
217	311	38	1
220	311	38	1
235	311	38	1
237	311	38	1
217	312	38	1
218	312	38	2
219	312	38	1
220	312	38	1
240	312	38	1
241	312	38	1
242	312	38	1
229	313	38	3
236	313	38	1
245	313	38	1
221	314	38	2
232	314	38	1
238	314	38	1
238	315	38	3
243	315	38	1
228	316	38	1
238	316	38	1
242	316	38	1
244	316	38	2
219	317	38	2
237	317	38	1
238	317	38	1
239	317	38	1
243	317	38	1
231	318	38	3
241	318	38	1
243	318	38	1
218	319	38	1
231	319	38	1
232	319	38	1
238	319	38	1
242	319	38	1
229	320	38	1
230	320	38	1
231	320	38	1
233	320	38	1
212	321	38	1
233	322	38	2
220	323	38	2
232	323	38	1
233	324	38	1
237	265	39	2
191	268	39	1
217	268	39	1
194	270	39	2
195	270	39	2
216	270	39	1
218	271	39	2
215	273	39	1
213	274	39	1
212	275	39	1
213	275	39	1
216	275	39	1
218	276	39	1
213	277	39	1
216	278	39	1
221	278	39	1
206	279	39	2
215	280	39	1
221	280	39	1
217	281	39	1
212	282	39	1
190	283	39	2
201	283	39	1
193	284	39	1
206	284	39	2
216	284	39	2
197	285	39	1
199	286	39	1
201	286	39	2
203	286	39	1
216	286	39	1
233	286	39	1
188	287	39	1
222	287	39	1
239	287	39	1
206	288	39	1
218	288	39	1
195	289	39	1
201	289	39	1
239	289	39	2
190	290	39	1
192	290	39	1
197	290	39	1
200	290	39	1
211	290	39	1
215	290	39	1
233	290	39	1
190	291	39	1
193	291	39	1
206	291	39	1
213	291	39	1
214	291	39	2
225	291	39	1
233	291	39	2
240	291	39	1
210	292	39	1
225	292	39	1
239	292	39	1
200	293	39	1
207	293	39	1
220	293	39	1
224	293	39	1
229	293	39	1
240	293	39	1
241	293	39	1
200	294	39	1
202	294	39	2
206	294	39	1
213	294	39	1
228	294	39	1
230	294	39	2
233	294	39	1
235	294	39	1
238	294	39	1
241	294	39	1
197	295	39	2
207	295	39	1
216	295	39	1
226	295	39	1
232	295	39	1
234	295	39	1
243	295	39	1
197	296	39	1
205	296	39	1
219	296	39	2
220	296	39	1
222	296	39	1
223	296	39	1
239	296	39	1
240	296	39	1
196	297	39	1
197	297	39	1
203	297	39	1
204	297	39	1
206	297	39	1
220	297	39	3
236	297	39	2
240	297	39	1
241	297	39	1
243	297	39	1
202	298	39	1
219	298	39	1
221	298	39	1
224	298	39	1
225	298	39	1
226	298	39	1
231	298	39	1
233	298	39	1
240	298	39	1
214	299	39	1
222	299	39	2
225	299	39	1
226	299	39	1
227	299	39	1
228	299	39	1
229	299	39	1
228	300	39	1
227	301	39	3
228	301	39	1
229	301	39	1
238	301	39	1
228	302	39	1
231	302	39	1
226	303	39	1
227	303	39	1
231	303	39	2
225	304	39	1
230	304	39	1
231	304	39	1
233	304	39	1
243	304	39	1
244	304	39	2
224	305	39	1
226	305	39	1
229	305	39	1
230	305	39	1
236	305	39	2
240	305	39	1
223	306	39	2
224	306	39	1
230	306	39	1
235	306	39	1
236	306	39	1
232	307	39	1
235	307	39	1
194	308	39	1
221	308	39	1
222	308	39	2
223	308	39	1
233	308	39	1
240	308	39	1
241	308	39	1
212	309	39	3
223	309	39	2
224	309	39	1
225	309	39	3
226	309	39	1
232	309	39	3
234	309	39	1
235	309	39	1
242	309	39	1
196	310	39	1
218	310	39	1
219	310	39	1
223	310	39	1
224	310	39	1
226	310	39	1
234	310	39	1
211	311	39	1
217	311	39	1
218	311	39	1
220	311	39	1
222	311	39	1
224	311	39	2
232	311	39	1
235	311	39	2
240	311	39	1
220	312	39	1
230	312	39	4
232	312	39	1
244	312	39	1
217	313	39	1
219	313	39	1
224	313	39	2
227	313	39	2
228	313	39	1
230	313	39	1
235	313	39	1
238	313	39	1
242	313	39	1
243	313	39	1
216	314	39	1
217	314	39	1
220	314	39	2
228	314	39	1
234	314	39	2
241	314	39	1
242	314	39	1
229	315	39	1
237	315	39	1
240	315	39	2
242	315	39	2
229	316	39	1
239	316	39	1
241	316	39	2
244	316	39	2
225	317	39	1
235	317	39	1
244	317	39	1
229	318	39	1
231	318	39	1
237	318	39	2
237	319	39	1
240	319	39	1
226	320	39	2
229	320	39	2
231	320	39	2
215	321	39	1
218	321	39	1
219	321	39	1
233	321	39	1
230	322	39	1
232	323	39	1
234	323	39	1
211	324	39	1
220	324	39	1
212	325	39	1
192	283	40	1
237	283	40	1
197	284	40	1
194	285	40	1
204	285	40	2
196	286	40	1
198	286	40	2
206	286	40	1
193	289	40	1
193	290	40	1
192	291	40	2
196	291	40	1
206	291	40	2
225	291	40	2
191	292	40	1
192	292	40	1
193	292	40	1
199	292	40	1
208	292	40	1
210	292	40	3
212	292	40	1
197	293	40	1
204	293	40	1
213	293	40	2
223	293	40	1
229	293	40	1
209	294	40	4
217	294	40	1
221	294	40	3
225	294	40	1
239	294	40	1
197	295	40	2
220	295	40	1
227	295	40	2
241	295	40	2
198	296	40	1
203	296	40	1
206	296	40	2
215	296	40	1
217	296	40	1
234	296	40	1
221	297	40	1
215	298	40	1
222	298	40	1
229	298	40	1
234	298	40	2
214	299	40	2
222	299	40	1
229	299	40	1
231	299	40	1
237	299	40	1
229	300	40	2
236	300	40	1
236	301	40	1
237	301	40	1
224	302	40	1
237	302	40	1
229	304	40	1
243	304	40	1
245	304	40	2
214	305	40	1
223	305	40	1
229	305	40	3
232	305	40	1
234	305	40	2
210	306	40	1
212	306	40	1
213	306	40	1
225	306	40	1
241	306	40	1
202	307	40	1
215	307	40	1
227	307	40	1
234	307	40	1
242	307	40	1
223	308	40	2
225	308	40	1
228	308	40	2
233	308	40	3
239	308	40	1
240	308	40	1
241	308	40	1
222	309	40	1
228	309	40	1
232	309	40	1
240	309	40	1
217	310	40	1
218	310	40	1
219	310	40	1
231	310	40	1
234	310	40	1
241	310	40	1
220	311	40	1
221	311	40	1
225	311	40	1
228	311	40	1
237	311	40	1
240	311	40	1
241	311	40	1
242	311	40	1
219	312	40	1
221	312	40	1
229	312	40	1
232	312	40	1
242	312	40	1
243	312	40	1
213	313	40	1
215	313	40	1
219	313	40	1
238	313	40	1
220	314	40	1
236	314	40	1
243	314	40	1
219	315	40	2
229	315	40	1
230	315	40	1
241	315	40	1
221	316	40	1
236	316	40	1
238	316	40	1
243	316	40	1
207	317	40	1
219	317	40	1
221	317	40	2
226	317	40	1
227	317	40	1
235	317	40	1
220	318	40	2
229	318	40	1
238	318	40	2
215	319	40	2
218	319	40	1
221	319	40	1
232	319	40	1
239	319	40	3
241	319	40	1
217	320	40	1
223	320	40	1
241	320	40	1
216	321	40	1
227	321	40	1
230	321	40	2
212	325	40	1
197	282	41	1
217	292	41	1
193	293	41	1
209	294	41	2
213	294	41	1
225	294	41	1
227	299	41	2
237	299	41	1
230	300	41	1
234	301	41	1
229	302	41	1
227	304	41	1
243	304	41	1
228	305	41	1
217	306	41	1
224	306	41	1
220	308	41	1
222	308	41	1
229	308	41	1
239	308	41	1
196	309	41	1
220	309	41	1
211	310	41	1
219	310	41	1
220	310	41	1
222	310	41	1
223	310	41	1
236	310	41	2
239	310	41	2
222	311	41	1
216	312	41	1
221	312	41	2
225	312	41	1
235	312	41	1
240	312	41	1
241	312	41	1
242	312	41	1
219	313	41	1
222	313	41	1
239	313	41	1
220	314	41	1
228	314	41	1
235	314	41	1
243	314	41	2
218	315	41	1
220	315	41	1
238	315	41	1
219	316	41	1
238	316	41	1
218	317	41	1
217	318	41	1
240	318	41	1
243	318	41	1
245	318	41	1
246	318	41	1
223	319	41	1
242	319	41	1
245	319	41	2
230	321	41	1
231	321	41	1
228	322	41	1
230	323	41	1
214	326	41	2
221	302	42	1
220	303	42	1
220	304	42	1
220	305	42	1
224	305	42	1
223	306	42	2
230	306	42	1
232	306	42	1
221	307	42	1
226	307	42	2
225	309	42	1
226	309	42	1
236	309	42	1
222	310	42	1
240	310	42	1
220	311	42	1
238	311	42	1
240	311	42	2
242	311	42	1
214	312	42	1
218	312	42	2
221	312	42	2
222	312	42	1
223	312	42	1
243	312	42	1
244	312	42	1
240	313	42	2
226	314	42	1
226	315	42	2
230	315	42	1
240	315	42	1
241	315	42	1
218	316	42	1
225	316	42	2
226	316	42	1
240	316	42	1
221	317	42	1
223	317	42	1
224	317	42	1
240	317	42	1
240	318	42	2
204	319	42	2
224	319	42	1
226	319	42	2
228	319	42	1
231	320	42	3
241	320	42	1
224	321	42	2
230	321	42	1
220	304	43	1
227	304	43	2
222	307	43	1
220	308	43	1
222	308	43	1
220	309	43	2
219	310	43	1
219	311	43	1
234	311	43	1
239	311	43	1
220	312	43	1
236	313	43	1
229	315	43	1
245	315	43	1
204	316	43	1
223	316	43	1
217	318	43	1
218	318	43	3
228	318	43	1
217	319	43	1
244	319	43	2
219	306	44	2
220	306	44	1
220	309	44	2
223	309	44	1
211	310	44	1
219	310	44	1
243	312	44	1
222	315	44	2
225	317	44	1
227	317	44	1
230	317	44	1
242	317	44	1
223	318	44	2
230	318	44	1
206	319	44	1
226	320	44	1
228	320	44	1
231	320	44	1
229	321	44	1
242	321	44	1
220	312	45	1
216	316	45	1
