x	y	z	The NLRP3 inflammasome
244	299	34	1
226	300	34	1
228	300	34	2
233	300	34	1
198	301	34	1
232	301	34	1
240	301	34	1
244	301	34	1
246	301	34	1
223	302	34	1
232	302	34	1
237	302	34	1
242	302	34	1
231	303	34	1
232	303	34	1
244	303	34	1
245	303	34	1
194	304	34	1
236	304	34	1
241	304	34	1
204	305	34	1
225	305	34	1
230	305	34	1
236	305	34	1
237	305	34	1
222	306	34	1
227	306	34	1
232	306	34	1
238	306	34	1
241	306	34	2
242	306	34	1
244	306	34	1
206	307	34	1
221	307	34	1
234	307	34	1
235	307	34	1
236	308	34	1
239	308	34	1
220	309	34	1
221	309	34	1
229	309	34	1
235	309	34	1
222	310	34	1
231	310	34	1
237	310	34	1
230	312	34	1
235	312	34	1
221	313	34	1
236	313	34	1
226	314	34	1
232	314	34	2
234	314	34	1
231	315	34	1
234	316	34	1
233	317	34	2
226	250	35	1
224	253	35	1
226	253	35	1
224	254	35	1
218	255	35	1
222	255	35	1
215	256	35	1
241	256	35	1
210	257	35	1
216	257	35	1
218	257	35	1
221	257	35	1
237	257	35	1
240	257	35	1
218	258	35	1
222	258	35	1
225	258	35	2
237	258	35	1
182	259	35	1
218	259	35	1
222	259	35	1
233	259	35	1
214	260	35	1
215	260	35	1
222	260	35	1
224	260	35	1
233	260	35	1
240	260	35	1
189	261	35	1
211	261	35	1
212	261	35	1
216	261	35	1
222	261	35	1
227	261	35	1
233	261	35	1
237	261	35	1
240	261	35	1
245	261	35	1
193	262	35	1
218	262	35	1
223	262	35	1
231	262	35	2
232	262	35	1
208	263	35	1
209	263	35	1
212	263	35	1
220	263	35	1
227	263	35	1
228	263	35	1
230	263	35	1
241	263	35	1
243	263	35	1
190	264	35	1
216	264	35	1
218	264	35	1
226	264	35	1
229	264	35	1
231	264	35	1
237	264	35	1
238	264	35	1
248	264	35	1
250	264	35	2
178	265	35	1
184	265	35	1
202	265	35	1
205	265	35	1
209	265	35	1
232	265	35	1
245	265	35	1
247	265	35	1
195	266	35	1
196	266	35	1
197	266	35	1
204	266	35	1
219	266	35	2
220	266	35	1
221	266	35	1
245	266	35	1
247	266	35	1
186	267	35	1
188	267	35	1
215	267	35	1
216	267	35	1
219	267	35	1
227	267	35	1
235	267	35	1
186	268	35	1
207	268	35	1
213	268	35	1
216	268	35	1
220	268	35	1
225	268	35	1
239	268	35	2
243	268	35	1
245	268	35	2
172	269	35	1
184	269	35	1
188	269	35	1
191	269	35	1
201	269	35	1
214	269	35	1
235	269	35	1
239	269	35	1
173	270	35	1
178	270	35	1
181	270	35	1
185	270	35	1
190	270	35	1
191	270	35	1
198	270	35	1
199	270	35	1
206	270	35	1
207	270	35	1
233	270	35	1
240	270	35	1
241	270	35	1
243	270	35	1
246	270	35	1
188	271	35	1
218	271	35	1
228	271	35	1
231	271	35	1
234	271	35	1
249	271	35	2
179	272	35	1
183	272	35	1
184	272	35	1
208	272	35	1
210	272	35	1
211	272	35	1
213	272	35	1
216	272	35	1
218	272	35	1
184	273	35	1
185	273	35	1
205	273	35	1
212	273	35	1
216	273	35	1
218	273	35	1
245	273	35	1
248	273	35	1
170	274	35	1
171	274	35	1
186	274	35	1
190	274	35	1
201	274	35	3
218	274	35	1
225	274	35	1
232	274	35	2
238	274	35	1
243	274	35	1
250	274	35	2
184	275	35	1
203	275	35	1
213	275	35	1
225	275	35	1
242	275	35	1
202	276	35	1
206	276	35	1
221	276	35	1
240	276	35	3
243	276	35	1
173	277	35	1
182	277	35	1
204	277	35	1
210	277	35	1
211	277	35	2
218	277	35	2
234	277	35	1
238	277	35	1
241	277	35	1
176	278	35	1
178	278	35	1
198	278	35	1
215	278	35	1
224	278	35	1
231	278	35	1
236	278	35	1
238	278	35	1
245	278	35	1
172	279	35	1
214	279	35	1
229	279	35	2
234	279	35	1
237	279	35	1
245	279	35	1
189	280	35	1
199	280	35	1
205	280	35	1
210	280	35	1
211	280	35	1
219	280	35	1
232	280	35	2
234	280	35	1
180	281	35	2
205	281	35	1
210	281	35	1
213	281	35	1
223	281	35	1
228	281	35	1
239	281	35	1
245	281	35	1
248	281	35	1
186	282	35	1
189	282	35	1
215	282	35	1
216	282	35	1
232	282	35	1
233	282	35	1
183	283	35	1
188	283	35	2
202	283	35	1
205	283	35	1
210	283	35	1
214	283	35	1
215	283	35	2
222	283	35	1
223	283	35	1
226	283	35	1
227	283	35	1
229	283	35	1
236	283	35	1
180	284	35	1
184	284	35	1
218	284	35	1
230	284	35	1
236	284	35	1
177	285	35	1
187	285	35	1
201	285	35	2
205	285	35	2
207	285	35	1
209	285	35	1
221	285	35	1
226	285	35	1
231	285	35	1
236	285	35	1
240	285	35	1
178	286	35	1
188	286	35	1
205	286	35	1
208	286	35	1
225	286	35	1
236	286	35	1
174	287	35	1
190	287	35	1
205	287	35	1
239	287	35	1
188	288	35	1
196	288	35	1
199	288	35	1
218	288	35	2
222	288	35	1
175	289	35	1
184	289	35	1
187	289	35	2
195	289	35	1
200	289	35	2
222	289	35	1
235	289	35	1
186	290	35	1
201	290	35	1
205	290	35	1
235	290	35	1
247	290	35	1
183	291	35	1
187	291	35	1
201	291	35	2
202	291	35	1
237	291	35	1
244	291	35	1
182	292	35	1
198	292	35	1
200	292	35	1
203	292	35	1
225	292	35	1
233	292	35	1
181	293	35	1
200	293	35	1
201	293	35	1
218	293	35	1
225	293	35	1
234	293	35	1
235	293	35	1
239	293	35	1
187	294	35	1
224	294	35	1
245	294	35	1
202	295	35	1
203	295	35	1
226	295	35	1
233	295	35	1
241	295	35	1
248	295	35	1
193	296	35	1
196	296	35	1
222	296	35	1
223	296	35	1
228	296	35	1
229	296	35	1
241	296	35	1
242	296	35	1
197	297	35	1
229	297	35	1
244	297	35	2
181	298	35	1
196	298	35	1
219	298	35	1
221	298	35	1
229	298	35	1
195	300	35	1
237	300	35	1
194	301	35	1
238	301	35	1
224	302	35	1
228	302	35	1
229	302	35	1
230	302	35	1
236	302	35	1
238	302	35	1
244	302	35	1
223	303	35	1
226	303	35	1
236	303	35	1
238	303	35	2
242	303	35	1
241	304	35	1
225	305	35	1
229	305	35	1
234	305	35	1
235	305	35	1
225	306	35	1
233	306	35	1
198	307	35	1
221	307	35	1
225	307	35	1
227	307	35	1
238	307	35	1
222	308	35	1
228	308	35	1
223	309	35	1
237	309	35	1
240	309	35	1
222	310	35	1
225	310	35	1
230	310	35	1
220	311	35	1
222	311	35	1
228	311	35	1
238	311	35	1
214	312	35	1
231	312	35	1
237	312	35	1
228	313	35	1
237	313	35	1
236	314	35	1
236	315	35	1
234	316	35	1
236	316	35	1
235	317	35	2
238	317	35	1
212	318	35	1
236	318	35	1
224	253	36	1
225	256	36	2
217	258	36	2
223	258	36	1
225	258	36	1
219	259	36	1
227	259	36	2
216	260	36	1
223	260	36	1
226	260	36	1
232	260	36	1
223	261	36	1
226	261	36	2
232	261	36	1
243	261	36	1
227	262	36	1
230	262	36	1
245	262	36	1
191	263	36	1
231	263	36	1
242	263	36	1
244	263	36	1
188	264	36	3
217	264	36	1
234	264	36	2
240	264	36	3
216	265	36	1
233	265	36	2
187	266	36	1
205	266	36	1
222	266	36	1
230	266	36	1
189	267	36	2
192	267	36	1
194	267	36	1
218	267	36	1
233	267	36	2
195	268	36	1
210	268	36	1
222	268	36	1
232	268	36	1
236	268	36	1
243	268	36	1
186	269	36	1
213	269	36	2
216	269	36	1
219	269	36	1
236	269	36	1
237	269	36	1
191	270	36	1
217	270	36	1
231	270	36	1
235	270	36	1
237	270	36	1
239	270	36	1
246	270	36	1
191	271	36	2
211	271	36	1
220	271	36	1
177	272	36	2
206	272	36	1
217	272	36	2
186	273	36	1
209	273	36	1
236	273	36	1
238	273	36	1
176	274	36	2
201	274	36	2
203	274	36	2
205	274	36	1
206	274	36	1
208	274	36	1
221	274	36	1
236	274	36	1
205	275	36	1
214	275	36	1
220	275	36	1
231	275	36	1
186	276	36	1
204	276	36	1
207	276	36	1
211	276	36	1
212	276	36	1
189	277	36	1
213	277	36	1
205	278	36	1
207	278	36	1
211	278	36	1
213	278	36	1
234	278	36	1
239	278	36	1
219	279	36	1
199	280	36	1
206	280	36	1
210	280	36	1
176	281	36	1
207	281	36	1
208	281	36	1
211	281	36	1
191	282	36	2
201	282	36	1
206	282	36	1
214	282	36	1
231	282	36	1
225	283	36	1
176	284	36	1
199	284	36	1
210	284	36	1
219	284	36	2
232	284	36	1
191	285	36	1
200	285	36	1
210	285	36	2
212	285	36	3
223	285	36	2
224	285	36	1
226	285	36	2
235	285	36	1
240	285	36	1
245	285	36	1
203	286	36	1
224	286	36	1
235	286	36	1
238	286	36	1
239	286	36	1
177	287	36	2
199	287	36	2
222	287	36	1
227	287	36	1
231	287	36	1
238	287	36	1
248	287	36	1
185	288	36	1
186	288	36	1
188	288	36	1
192	288	36	1
199	288	36	1
219	288	36	1
220	288	36	1
240	289	36	1
243	289	36	1
197	290	36	1
199	290	36	2
200	290	36	1
220	290	36	1
225	290	36	1
231	290	36	1
240	290	36	1
242	290	36	1
247	290	36	1
186	291	36	2
201	291	36	1
202	291	36	1
234	291	36	1
238	291	36	1
219	292	36	1
221	292	36	1
225	292	36	1
245	292	36	1
197	293	36	2
200	293	36	1
202	293	36	1
205	293	36	1
223	293	36	2
182	294	36	1
187	294	36	1
202	294	36	1
223	294	36	1
227	294	36	1
229	294	36	1
230	294	36	1
202	295	36	1
232	295	36	1
234	295	36	1
238	295	36	1
244	295	36	1
195	297	36	1
199	297	36	1
229	297	36	1
231	297	36	1
235	297	36	1
241	297	36	1
205	298	36	1
229	299	36	1
239	299	36	2
232	300	36	1
245	300	36	1
225	302	36	1
229	302	36	1
232	302	36	1
244	302	36	1
234	303	36	1
238	303	36	2
230	304	36	1
233	304	36	1
225	305	36	1
226	306	36	1
228	306	36	1
243	306	36	1
226	307	36	1
243	307	36	2
223	308	36	1
224	308	36	2
225	308	36	1
227	308	36	1
228	308	36	1
237	308	36	1
243	308	36	1
223	309	36	1
224	309	36	1
232	309	36	2
222	310	36	1
226	310	36	1
231	310	36	1
214	311	36	1
215	311	36	1
217	311	36	1
230	311	36	1
213	312	36	2
216	312	36	1
220	312	36	1
225	312	36	1
240	312	36	1
226	313	36	1
234	313	36	1
238	313	36	1
225	314	36	1
228	316	36	1
240	316	36	1
232	317	36	1
235	318	36	1
239	319	36	2
224	260	37	1
228	260	37	1
217	261	37	1
216	262	37	1
215	264	37	1
231	264	37	1
215	265	37	1
188	266	37	1
243	266	37	1
183	267	37	1
211	267	37	1
229	267	37	2
236	267	37	1
189	268	37	2
238	268	37	1
204	269	37	1
188	270	37	1
216	270	37	1
232	270	37	1
238	270	37	2
187	271	37	1
213	271	37	1
214	272	37	1
209	273	37	1
217	273	37	1
212	274	37	1
219	275	37	1
218	277	37	1
212	278	37	2
175	279	37	1
210	279	37	1
189	281	37	1
215	281	37	1
211	282	37	1
193	283	37	1
207	283	37	1
228	283	37	1
230	283	37	1
237	283	37	2
202	285	37	1
206	285	37	1
199	286	37	1
216	286	37	1
187	287	37	1
219	287	37	1
201	288	37	1
205	288	37	1
240	288	37	1
191	289	37	1
202	289	37	2
205	289	37	1
224	289	37	1
233	289	37	1
204	290	37	1
206	290	37	1
242	290	37	1
243	290	37	1
229	291	37	1
232	291	37	1
240	291	37	1
234	292	37	1
242	292	37	1
185	293	37	1
230	293	37	1
204	294	37	1
232	294	37	1
232	295	37	1
236	295	37	1
237	295	37	1
205	296	37	2
228	296	37	1
241	296	37	1
218	297	37	1
233	298	37	1
237	298	37	1
238	298	37	1
242	298	37	1
244	298	37	1
228	299	37	1
231	299	37	1
227	300	37	1
244	300	37	1
241	301	37	1
242	301	37	1
232	302	37	1
228	303	37	1
226	305	37	1
228	305	37	1
224	306	37	1
239	307	37	2
220	309	37	1
227	309	37	1
239	309	37	1
216	310	37	1
224	310	37	1
228	310	37	1
229	310	37	1
216	311	37	2
219	311	37	1
217	312	37	1
236	313	37	1
242	314	37	1
227	315	37	1
230	315	37	1
237	316	37	1
211	317	37	1
230	317	37	1
237	319	37	1
238	319	37	1
228	261	38	1
238	262	38	1
230	265	38	1
237	265	38	1
189	266	38	2
237	266	38	1
211	268	38	2
213	268	38	1
211	269	38	1
217	269	38	1
188	271	38	1
201	273	38	1
209	273	38	1
210	273	38	1
215	273	38	1
217	273	38	2
213	274	38	1
216	274	38	1
240	274	38	1
206	275	38	1
208	276	38	1
194	277	38	1
207	277	38	1
209	277	38	1
215	277	38	1
219	277	38	1
230	278	38	1
194	279	38	1
214	279	38	1
191	281	38	3
192	281	38	1
193	281	38	1
216	281	38	1
215	282	38	1
189	283	38	3
214	283	38	1
229	283	38	1
196	284	38	1
211	284	38	1
195	285	38	1
216	285	38	1
193	286	38	1
203	286	38	1
206	286	38	1
208	286	38	1
219	287	38	1
220	287	38	1
189	288	38	1
209	288	38	1
219	288	38	1
224	288	38	1
236	288	38	1
192	289	38	1
200	289	38	1
215	289	38	1
223	289	38	1
234	289	38	2
199	290	38	1
206	290	38	2
237	290	38	1
191	291	38	1
192	291	38	2
206	291	38	1
207	291	38	1
220	291	38	1
238	291	38	1
192	292	38	1
201	292	38	2
206	292	38	1
207	292	38	1
208	292	38	1
221	292	38	1
229	292	38	1
236	292	38	1
204	293	38	2
206	293	38	2
208	293	38	2
225	293	38	2
227	293	38	1
229	293	38	1
240	293	38	1
228	294	38	1
239	294	38	1
202	295	38	1
220	295	38	1
227	295	38	1
229	295	38	1
244	295	38	1
197	296	38	1
241	296	38	1
229	297	38	1
236	297	38	1
192	298	38	1
215	298	38	1
226	298	38	1
231	298	38	1
229	299	38	1
231	299	38	2
236	299	38	1
239	299	38	2
236	301	38	1
233	302	38	1
235	302	38	1
239	302	38	1
228	303	38	1
234	303	38	1
229	304	38	1
228	305	38	1
234	305	38	1
236	305	38	1
229	306	38	1
246	306	38	1
227	307	38	1
237	307	38	1
241	308	38	1
242	308	38	1
195	309	38	1
233	309	38	2
242	309	38	1
244	309	38	1
217	310	38	1
222	310	38	1
224	310	38	1
217	311	38	1
219	311	38	1
225	311	38	1
244	311	38	1
220	312	38	1
241	312	38	1
219	313	38	1
200	314	38	1
219	314	38	1
238	314	38	1
211	315	38	1
214	315	38	1
220	315	38	1
221	315	38	1
235	315	38	1
236	316	38	1
239	316	38	1
242	316	38	1
231	318	38	3
235	318	38	1
241	318	38	1
231	319	38	1
237	319	38	1
238	319	38	1
229	320	38	1
231	320	38	2
221	321	38	1
233	321	38	1
220	322	38	1
220	323	38	1
235	323	38	1
188	269	39	1
192	270	39	1
215	273	39	1
214	275	39	1
212	277	39	1
213	277	39	1
201	278	39	1
220	278	39	1
215	280	39	1
218	280	39	1
223	281	39	1
190	283	39	1
215	283	39	2
199	285	39	1
187	287	39	1
196	287	39	1
198	287	39	2
187	288	39	1
217	288	39	1
218	288	39	1
191	289	39	1
211	289	39	1
239	289	39	1
204	290	39	1
238	290	39	1
197	292	39	1
199	292	39	1
235	292	39	1
236	292	39	1
197	293	39	1
220	293	39	1
221	293	39	1
227	293	39	1
205	294	39	1
206	294	39	2
213	294	39	1
230	294	39	1
235	294	39	1
220	295	39	1
200	296	39	1
196	297	39	2
198	297	39	1
200	297	39	1
203	297	39	1
204	297	39	1
206	297	39	2
220	297	39	1
200	298	39	1
201	298	39	1
214	298	39	1
219	298	39	1
221	298	39	1
223	298	39	1
230	298	39	1
230	299	39	1
237	299	39	2
229	300	39	2
230	300	39	1
231	300	39	1
229	301	39	1
226	303	39	2
233	303	39	1
239	303	39	1
225	304	39	2
231	304	39	1
243	304	39	1
212	305	39	1
224	305	39	1
227	305	39	1
228	305	39	1
236	305	39	1
241	305	39	1
211	306	39	1
227	306	39	1
235	306	39	1
226	307	39	1
229	307	39	1
222	308	39	1
226	308	39	1
233	308	39	1
212	309	39	1
218	309	39	1
225	309	39	1
235	309	39	2
239	309	39	1
195	310	39	1
222	310	39	1
228	310	39	1
219	311	39	1
230	311	39	1
231	311	39	1
233	311	39	1
235	311	39	1
211	312	39	1
228	312	39	1
229	312	39	1
230	312	39	2
239	312	39	1
242	312	39	2
220	313	39	1
229	313	39	1
230	313	39	1
235	313	39	1
227	314	39	1
241	314	39	1
225	315	39	1
237	315	39	1
217	316	39	1
229	316	39	1
236	316	39	1
244	316	39	1
225	317	39	1
240	317	39	1
244	317	39	1
243	318	39	1
218	321	39	1
229	321	39	1
230	321	39	1
234	322	39	1
232	323	39	1
190	283	40	1
206	291	40	1
212	292	40	1
221	292	40	2
236	292	40	1
192	293	40	1
194	293	40	1
197	293	40	1
216	293	40	1
220	295	40	1
227	295	40	2
235	296	40	1
207	297	40	1
222	298	40	1
226	298	40	1
228	298	40	1
229	298	40	1
236	299	40	1
225	300	40	1
227	300	40	1
229	300	40	1
236	300	40	1
215	301	40	1
243	302	40	1
235	304	40	1
230	305	40	1
231	305	40	1
242	305	40	1
212	306	40	1
226	306	40	1
226	307	40	1
224	308	40	1
215	309	40	1
223	309	40	1
240	309	40	1
194	310	40	1
226	310	40	2
220	311	40	1
228	311	40	1
238	311	40	1
218	312	40	2
216	313	40	1
217	313	40	1
235	313	40	1
215	314	40	1
242	314	40	2
238	315	40	1
207	317	40	1
219	317	40	2
235	317	40	1
240	318	40	2
215	319	40	1
230	319	40	2
239	319	40	1
241	319	40	2
217	320	40	1
212	324	40	2
195	294	41	1
225	294	41	1
224	297	41	1
235	300	41	1
221	305	41	1
227	305	41	1
196	309	41	1
220	309	41	2
240	309	41	2
196	310	41	1
235	312	41	1
219	313	41	1
245	313	41	2
220	314	41	1
239	314	41	1
242	314	41	1
230	315	41	1
219	316	41	1
236	316	41	1
243	316	41	1
235	317	41	1
218	318	41	1
231	320	41	1
230	322	41	1
230	323	41	1
213	302	42	1
222	303	42	1
212	305	42	1
220	305	42	1
221	307	42	1
240	308	42	1
241	308	42	1
235	309	42	1
236	310	42	1
239	310	42	1
241	310	42	1
223	311	42	1
242	311	42	1
221	312	42	1
244	312	42	2
218	313	42	1
244	313	42	1
221	314	42	1
225	314	42	1
220	315	42	1
222	315	42	1
218	316	42	1
231	316	42	1
243	316	42	1
221	317	42	1
232	317	42	1
218	318	42	1
220	318	42	1
228	318	42	1
240	318	42	1
204	319	42	1
224	319	42	1
227	319	42	1
229	319	42	1
218	321	42	3
225	303	43	1
234	310	43	1
211	312	43	2
220	312	43	1
236	313	43	1
238	314	43	1
223	315	43	1
238	315	43	1
204	316	43	1
223	316	43	1
220	308	44	2
234	310	44	1
225	311	44	1
221	314	44	1
220	315	44	1
204	316	44	1
223	319	44	1
242	321	44	1
