x	y	z	CREB1 phosphorylation through the activation of Adenylate Cyclase
242	288	36	1
206	289	36	1
227	289	36	1
240	289	36	1
185	290	36	1
197	290	36	1
200	290	36	2
223	290	36	1
226	290	36	1
231	290	36	1
232	290	36	1
240	290	36	2
242	290	36	2
247	290	36	1
196	291	36	2
202	291	36	1
237	291	36	1
240	291	36	1
241	291	36	1
244	291	36	1
189	292	36	1
203	292	36	1
226	292	36	2
227	292	36	1
232	292	36	1
237	292	36	1
200	293	36	2
202	293	36	1
205	293	36	1
206	293	36	1
222	293	36	1
223	293	36	1
234	293	36	1
236	293	36	2
237	293	36	1
239	293	36	1
240	293	36	1
242	293	36	1
182	294	36	1
188	294	36	1
243	294	36	2
197	295	36	1
207	295	36	2
237	295	36	1
238	295	36	1
239	295	36	1
241	295	36	4
244	295	36	2
227	296	36	1
229	296	36	1
234	296	36	1
199	297	36	1
202	297	36	2
228	297	36	1
230	297	36	1
231	297	36	1
239	297	36	1
241	297	36	1
244	297	36	1
199	298	36	1
201	298	36	2
202	298	36	1
203	298	36	1
226	298	36	1
229	298	36	1
240	298	36	1
200	299	36	1
233	299	36	1
238	299	36	2
239	299	36	1
240	299	36	1
241	299	36	1
242	299	36	1
225	300	36	1
232	300	36	1
241	300	36	1
226	301	36	1
227	301	36	1
230	301	36	1
236	301	36	1
225	302	36	1
235	302	36	1
243	302	36	1
244	302	36	1
226	303	36	1
227	303	36	1
234	303	36	1
223	304	36	3
225	304	36	1
227	304	36	1
199	305	36	1
222	306	36	1
223	306	36	1
226	306	36	1
239	306	36	1
241	306	36	1
222	307	36	2
234	307	36	1
235	307	36	1
240	307	36	1
241	307	36	2
228	308	36	2
239	308	36	1
243	308	36	2
227	309	36	1
224	310	36	1
227	310	36	1
228	310	36	1
234	310	36	1
213	311	36	1
221	311	36	1
223	311	36	2
225	311	36	1
226	311	36	1
229	311	36	1
231	311	36	1
233	311	36	1
234	311	36	1
238	311	36	2
217	312	36	1
232	312	36	1
240	312	36	1
226	313	36	1
227	313	36	1
230	313	36	1
231	313	36	1
230	314	36	1
232	314	36	2
235	314	36	1
241	314	36	1
230	315	36	1
233	315	36	1
236	315	36	1
242	315	36	1
227	317	36	2
235	317	36	1
238	317	36	1
232	319	36	1
228	257	37	1
224	260	37	2
226	260	37	1
227	260	37	2
235	260	37	2
228	261	37	1
229	262	37	1
214	263	37	1
224	264	37	1
236	264	37	1
238	264	37	1
228	265	37	1
246	265	37	1
230	266	37	1
243	266	37	1
193	267	37	1
210	267	37	1
233	267	37	1
238	267	37	1
241	267	37	1
189	268	37	2
193	268	37	2
211	268	37	2
215	268	37	1
219	268	37	1
220	268	37	1
235	268	37	1
236	268	37	1
193	269	37	1
211	269	37	1
236	269	37	2
190	270	37	1
194	270	37	1
210	270	37	2
215	270	37	1
216	270	37	1
221	270	37	1
187	271	37	2
192	271	37	2
196	271	37	1
213	271	37	1
221	271	37	1
215	272	37	1
216	272	37	1
209	273	37	1
210	273	37	1
212	273	37	1
213	273	37	1
214	273	37	2
211	274	37	2
212	274	37	1
216	274	37	1
206	275	37	1
219	275	37	1
208	276	37	1
217	276	37	1
218	277	37	1
206	278	37	1
212	278	37	1
175	279	37	1
231	279	37	1
192	280	37	1
210	280	37	1
191	281	37	1
192	282	37	2
212	282	37	1
219	282	37	1
223	282	37	2
193	283	37	1
201	283	37	2
204	283	37	1
207	283	37	2
230	283	37	1
186	284	37	1
195	284	37	1
202	284	37	1
206	284	37	1
212	284	37	1
198	285	37	1
204	285	37	1
226	285	37	1
233	285	37	1
237	285	37	3
239	285	37	1
187	286	37	1
206	286	37	2
207	286	37	1
215	286	37	1
216	286	37	1
230	286	37	1
232	286	37	1
241	286	37	1
187	287	37	1
194	287	37	1
202	287	37	1
222	287	37	1
234	287	37	1
239	287	37	1
240	287	37	1
190	288	37	1
196	288	37	2
202	288	37	1
203	288	37	2
204	288	37	1
210	288	37	1
236	288	37	1
191	289	37	1
200	289	37	2
201	289	37	1
230	289	37	1
232	289	37	1
234	289	37	1
235	289	37	1
202	290	37	1
222	290	37	1
231	290	37	2
232	290	37	1
188	291	37	1
224	291	37	1
235	291	37	2
200	292	37	1
208	292	37	1
240	292	37	1
243	292	37	1
193	293	37	1
240	293	37	1
202	294	37	1
225	294	37	1
230	294	37	1
234	294	37	1
235	294	37	1
225	295	37	1
232	295	37	1
234	295	37	1
236	295	37	1
240	295	37	1
243	295	37	1
245	295	37	1
201	296	37	2
202	296	37	2
217	296	37	2
228	296	37	1
234	296	37	1
235	296	37	1
239	296	37	1
243	296	37	1
244	296	37	1
196	297	37	1
202	298	37	2
240	299	37	1
229	300	37	1
227	301	37	1
230	301	37	2
244	301	37	2
232	303	37	3
235	303	37	1
228	304	37	1
228	305	37	1
234	305	37	1
240	306	37	1
225	307	37	1
226	307	37	1
239	307	37	1
224	308	37	1
225	308	37	1
220	309	37	1
221	309	37	2
224	309	37	1
239	309	37	1
229	310	37	1
219	311	37	1
221	311	37	1
222	311	37	1
224	311	37	1
227	311	37	1
234	311	37	1
217	312	37	1
221	312	37	1
230	312	37	1
232	312	37	1
235	312	37	1
221	313	37	1
229	314	37	1
236	314	37	2
237	314	37	2
229	315	37	1
236	315	37	1
234	316	37	1
236	316	37	1
238	316	37	1
241	316	37	1
238	317	37	1
232	318	37	1
232	319	37	1
233	322	37	1
226	259	38	1
232	263	38	1
219	264	38	1
238	264	38	1
230	265	38	2
214	266	38	1
217	266	38	1
187	269	38	1
194	269	38	1
218	269	38	1
240	269	38	1
217	270	38	1
188	271	38	1
193	271	38	1
215	271	38	1
193	272	38	1
203	272	38	1
218	272	38	1
236	272	38	1
213	273	38	1
214	273	38	1
215	273	38	2
211	274	38	1
217	274	38	1
189	275	38	1
203	275	38	1
215	275	38	1
208	276	38	2
211	276	38	1
205	277	38	1
206	277	38	1
207	277	38	1
210	277	38	1
211	277	38	1
219	277	38	1
206	278	38	1
208	278	38	1
215	278	38	1
221	278	38	1
194	279	38	1
206	279	38	1
208	279	38	1
212	279	38	2
218	279	38	1
209	280	38	1
211	280	38	1
214	280	38	1
190	281	38	1
210	281	38	1
211	281	38	1
208	282	38	1
214	283	38	1
185	284	38	3
191	284	38	1
193	284	38	1
201	284	38	3
211	284	38	2
215	284	38	1
190	285	38	1
195	285	38	1
204	285	38	2
217	285	38	1
232	285	38	1
193	286	38	1
198	286	38	1
192	287	38	1
195	287	38	3
198	287	38	2
215	287	38	2
217	287	38	1
220	287	38	1
238	287	38	1
187	288	38	1
190	288	38	2
205	288	38	1
204	289	38	2
208	289	38	2
233	289	38	1
191	290	38	2
192	290	38	2
193	290	38	1
206	290	38	1
211	290	38	1
203	291	38	1
206	291	38	1
210	291	38	1
222	291	38	1
197	292	38	1
207	292	38	2
229	292	38	1
234	292	38	2
197	293	38	3
199	293	38	2
204	293	38	2
205	293	38	1
217	293	38	2
224	293	38	1
227	293	38	1
206	294	38	1
213	294	38	2
217	294	38	1
226	294	38	2
234	294	38	2
237	294	38	1
239	294	38	1
242	294	38	1
192	295	38	1
197	295	38	1
198	295	38	1
216	295	38	1
221	295	38	1
227	295	38	1
238	295	38	1
241	295	38	1
197	296	38	1
201	296	38	1
204	296	38	1
205	296	38	1
235	296	38	1
237	296	38	1
239	296	38	1
237	297	38	1
239	297	38	1
240	297	38	2
241	297	38	1
243	297	38	1
225	298	38	1
227	298	38	2
243	298	38	3
228	299	38	1
242	299	38	1
243	299	38	1
245	299	38	2
204	300	38	1
228	300	38	1
234	301	38	1
227	302	38	2
233	302	38	1
234	302	38	1
237	302	38	1
245	302	38	1
227	304	38	1
245	304	38	1
226	305	38	1
228	305	38	1
229	305	38	1
236	305	38	2
244	305	38	1
232	306	38	1
239	306	38	1
223	307	38	2
226	307	38	1
243	307	38	1
241	308	38	1
243	308	38	1
206	309	38	1
226	309	38	1
228	309	38	1
229	309	38	1
219	310	38	1
226	310	38	1
232	310	38	2
233	310	38	1
219	311	38	2
231	311	38	1
235	311	38	1
218	312	38	1
220	312	38	1
222	312	38	1
223	312	38	1
226	312	38	1
227	312	38	1
229	312	38	2
230	312	38	1
239	312	38	1
242	312	38	1
217	313	38	1
222	313	38	1
223	313	38	1
229	313	38	2
234	313	38	1
238	313	38	2
241	313	38	1
242	313	38	1
226	314	38	1
232	314	38	1
240	314	38	1
241	314	38	1
242	314	38	1
221	315	38	2
225	315	38	1
237	315	38	1
239	315	38	1
241	315	38	2
228	316	38	1
238	316	38	2
219	317	38	2
226	317	38	1
235	317	38	1
237	317	38	1
239	317	38	2
243	317	38	1
212	318	38	1
220	318	38	1
230	318	38	1
233	318	38	2
235	318	38	1
230	319	38	2
234	319	38	1
238	319	38	1
229	320	38	1
232	320	38	1
233	321	38	1
233	324	38	1
215	265	39	1
237	265	39	1
188	269	39	1
192	270	39	1
217	270	39	1
189	273	39	1
212	275	39	1
214	275	39	1
214	277	39	1
208	278	39	1
214	278	39	1
215	279	39	1
216	279	39	2
215	282	39	1
219	282	39	1
202	283	39	1
203	283	39	1
193	284	39	1
203	284	39	1
207	284	39	2
216	284	39	1
192	285	39	1
196	286	39	2
199	286	39	1
221	286	39	1
196	287	39	1
205	287	39	1
192	288	39	1
210	288	39	1
217	288	39	1
193	289	39	1
188	290	39	1
192	290	39	1
197	290	39	1
204	290	39	1
211	290	39	1
233	290	39	1
206	291	39	1
188	292	39	1
197	292	39	2
212	292	39	2
221	292	39	1
230	292	39	1
232	292	39	1
199	293	39	1
200	293	39	1
220	293	39	1
227	293	39	1
221	294	39	1
212	295	39	1
238	295	39	1
241	295	39	1
200	296	39	1
202	296	39	2
206	296	39	1
213	296	39	1
226	296	39	1
234	296	39	1
235	296	39	1
237	296	39	1
195	297	39	1
197	297	39	1
198	297	39	1
199	297	39	1
204	297	39	1
216	297	39	1
233	297	39	1
236	297	39	1
240	297	39	3
202	298	39	1
215	298	39	1
225	298	39	1
226	298	39	1
224	299	39	1
227	299	39	1
229	299	39	1
240	300	39	1
227	301	39	1
233	301	39	1
234	301	39	1
229	302	39	1
233	302	39	1
227	303	39	1
228	303	39	1
231	303	39	1
233	303	39	1
235	303	39	1
239	303	39	1
230	304	39	1
234	304	39	1
243	304	39	1
228	305	39	1
229	305	39	2
230	305	39	2
242	305	39	1
223	306	39	2
225	306	39	1
229	306	39	1
239	306	39	1
240	306	39	1
242	306	39	1
213	307	39	1
214	307	39	1
224	307	39	1
221	308	39	1
225	308	39	1
242	308	39	1
215	309	39	1
222	309	39	1
224	309	39	1
226	309	39	1
239	309	39	1
222	310	39	2
228	310	39	2
239	310	39	1
206	311	39	1
217	311	39	1
219	311	39	1
222	311	39	2
224	311	39	1
225	311	39	2
229	311	39	1
233	311	39	2
236	311	39	1
246	311	39	1
196	312	39	1
222	312	39	2
241	312	39	1
227	313	39	1
228	313	39	1
236	313	39	1
242	313	39	1
219	314	39	1
228	314	39	1
237	314	39	1
241	314	39	2
217	315	39	2
230	315	39	1
237	315	39	1
238	315	39	1
239	315	39	2
243	315	39	1
217	316	39	1
211	317	39	1
225	317	39	1
235	317	39	1
229	318	39	2
233	319	39	1
240	319	39	1
214	320	39	1
217	320	39	1
229	320	39	1
230	320	39	2
241	320	39	1
219	321	39	1
230	321	39	1
232	321	39	2
233	321	39	2
232	323	39	1
212	327	39	2
214	274	40	1
197	283	40	2
204	285	40	2
204	287	40	1
192	289	40	1
211	290	40	1
218	290	40	1
191	291	40	1
196	291	40	1
206	291	40	1
225	291	40	1
227	292	40	1
235	292	40	1
197	293	40	2
209	293	40	1
213	293	40	1
229	293	40	2
217	294	40	1
225	294	40	1
238	294	40	2
239	294	40	2
225	295	40	2
200	296	40	1
211	296	40	1
234	296	40	1
216	297	40	1
230	297	40	1
241	297	40	1
222	298	40	2
226	298	40	1
231	298	40	1
225	300	40	1
236	300	40	1
237	300	40	4
237	301	40	1
232	302	40	1
241	303	40	1
245	304	40	1
223	305	40	2
231	305	40	1
225	306	40	1
230	306	40	1
242	306	40	1
240	307	40	1
224	308	40	1
240	308	40	1
203	309	40	1
220	309	40	1
223	309	40	1
227	309	40	1
222	310	40	1
224	310	40	1
241	310	40	1
242	310	40	1
196	311	40	1
231	311	40	1
237	311	40	2
242	311	40	1
218	312	40	1
240	312	40	1
241	312	40	1
216	313	40	1
223	313	40	1
220	314	40	1
225	314	40	1
238	314	40	1
242	314	40	1
219	315	40	1
221	315	40	1
229	315	40	1
235	315	40	1
237	315	40	1
241	315	40	1
220	316	40	1
238	316	40	1
243	316	40	1
218	317	40	1
221	317	40	1
226	317	40	1
242	317	40	1
229	318	40	1
231	318	40	1
236	318	40	2
241	318	40	1
215	319	40	1
221	319	40	1
232	319	40	1
237	319	40	1
239	319	40	1
242	319	40	1
243	319	40	1
217	320	40	1
241	320	40	1
240	321	40	1
233	322	40	1
212	324	40	2
229	324	40	1
193	293	41	1
209	294	41	1
213	294	41	1
214	298	41	1
237	299	41	2
222	303	41	1
223	305	41	1
228	305	41	2
229	305	41	1
217	306	41	1
227	307	41	2
229	307	41	1
211	308	41	1
220	308	41	1
225	308	41	2
226	308	41	1
243	308	41	1
239	309	41	1
196	310	41	1
220	310	41	1
221	310	41	1
239	310	41	2
221	311	41	1
236	311	41	1
221	312	41	1
225	312	41	1
240	312	41	1
242	312	41	1
223	313	41	1
228	314	41	1
236	316	41	1
237	316	41	1
246	316	41	1
242	317	41	2
245	317	41	1
243	318	41	2
246	318	41	1
230	319	41	3
242	319	41	1
245	319	41	1
230	320	41	1
240	320	41	1
231	321	41	1
228	322	41	1
230	323	41	1
228	299	42	1
221	301	42	1
213	302	42	1
220	304	42	1
212	305	42	1
214	305	42	1
230	306	42	1
231	306	42	1
239	306	42	1
221	307	42	1
220	308	42	1
227	308	42	1
239	308	42	2
240	308	42	1
241	308	42	1
223	309	42	2
235	309	42	1
222	310	42	1
236	310	42	1
239	310	42	1
220	311	42	1
222	311	42	2
240	311	42	1
223	312	42	1
241	312	42	1
218	313	42	2
223	313	42	1
221	314	42	2
225	314	42	2
204	315	42	1
222	315	42	1
241	315	42	1
221	316	42	1
231	316	42	1
238	316	42	1
240	316	42	1
242	316	42	1
224	317	42	1
226	317	42	1
232	317	42	1
239	317	42	1
240	317	42	1
217	318	42	1
220	318	42	1
245	318	42	1
246	318	42	1
247	318	42	1
224	319	42	1
230	319	42	1
232	319	42	1
228	320	42	1
229	320	42	2
224	321	42	1
231	322	42	1
219	304	43	1
227	304	43	1
228	305	43	2
221	307	43	1
223	308	43	1
242	309	43	1
217	310	43	1
222	310	43	2
241	311	43	1
211	312	43	1
238	313	43	1
240	313	43	1
223	315	43	1
229	315	43	1
230	315	43	1
245	315	43	1
227	317	43	1
238	317	43	1
217	318	43	1
218	318	43	1
228	318	43	1
217	319	43	1
227	319	43	1
227	320	43	1
215	324	43	2
219	306	44	1
223	308	44	1
225	311	44	1
239	311	44	1
223	312	44	2
243	312	44	1
223	313	44	2
211	314	44	1
237	314	44	2
241	314	44	1
222	315	44	1
204	316	44	1
227	317	44	2
231	317	44	1
238	317	44	1
242	317	44	2
243	318	44	1
223	319	44	1
226	320	44	1
230	321	44	1
242	321	44	1
220	312	45	2
