x	y	z	DNA Replication
226	284	33	1
229	284	33	2
231	284	33	1
233	284	33	1
235	284	33	1
236	284	33	2
240	284	33	2
254	284	33	1
175	285	33	2
178	285	33	1
208	285	33	1
212	285	33	1
219	285	33	1
224	285	33	1
228	285	33	1
229	285	33	1
230	285	33	1
232	285	33	2
234	285	33	1
238	285	33	1
248	285	33	1
254	285	33	3
201	286	33	1
204	286	33	1
207	286	33	2
208	286	33	1
209	286	33	3
218	286	33	2
220	286	33	2
221	286	33	1
228	286	33	1
236	286	33	1
239	286	33	2
246	286	33	2
248	286	33	1
249	286	33	1
198	287	33	2
199	287	33	1
205	287	33	2
219	287	33	1
226	287	33	1
233	287	33	1
235	287	33	1
236	287	33	1
242	287	33	2
246	287	33	1
247	287	33	1
251	287	33	1
253	287	33	1
184	288	33	1
186	288	33	2
202	288	33	1
220	288	33	2
233	288	33	1
234	288	33	1
236	288	33	1
239	288	33	1
244	288	33	1
245	288	33	1
246	288	33	1
249	288	33	1
250	288	33	2
255	288	33	1
257	288	33	1
200	289	33	2
201	289	33	1
223	289	33	1
232	289	33	1
234	289	33	1
235	289	33	1
237	289	33	1
245	289	33	2
246	289	33	1
253	289	33	2
199	290	33	2
200	290	33	2
222	290	33	1
223	290	33	2
232	290	33	2
234	290	33	1
235	290	33	1
236	290	33	1
238	290	33	1
242	290	33	1
243	290	33	1
246	290	33	1
248	290	33	1
250	290	33	2
185	291	33	3
197	291	33	2
222	291	33	1
231	291	33	1
238	291	33	1
240	291	33	2
241	291	33	1
244	291	33	1
245	291	33	1
183	292	33	1
200	292	33	1
201	292	33	1
221	292	33	1
228	292	33	1
229	292	33	1
236	292	33	1
242	292	33	1
248	292	33	1
254	292	33	2
177	293	33	1
188	293	33	2
220	293	33	2
226	293	33	1
228	293	33	1
229	293	33	1
230	293	33	1
234	293	33	1
247	293	33	2
248	293	33	1
252	293	33	1
254	293	33	1
177	294	33	2
180	294	33	2
187	294	33	1
195	294	33	2
204	294	33	1
213	294	33	1
223	294	33	1
229	294	33	1
231	294	33	1
235	294	33	1
237	294	33	1
245	294	33	2
246	294	33	1
182	295	33	1
199	295	33	1
228	295	33	1
229	295	33	1
231	295	33	2
232	295	33	1
238	295	33	3
246	295	33	1
247	295	33	1
248	295	33	3
180	296	33	1
194	296	33	1
195	296	33	1
198	296	33	2
201	296	33	2
220	296	33	1
223	296	33	1
229	296	33	1
230	296	33	1
231	296	33	3
235	296	33	2
236	296	33	1
237	296	33	1
245	296	33	1
246	296	33	1
252	296	33	1
197	297	33	1
225	297	33	2
226	297	33	1
234	297	33	1
236	297	33	1
240	297	33	2
241	297	33	1
182	298	33	2
195	298	33	1
198	298	33	1
200	298	33	1
220	298	33	1
223	298	33	1
226	298	33	1
231	298	33	1
236	298	33	1
243	298	33	1
244	298	33	1
197	299	33	2
201	299	33	1
223	299	33	1
227	299	33	1
228	299	33	1
230	299	33	1
234	299	33	1
235	299	33	1
236	299	33	1
241	299	33	1
247	299	33	1
197	300	33	1
225	300	33	1
226	300	33	1
228	300	33	1
240	300	33	1
246	300	33	1
196	301	33	1
223	301	33	2
224	301	33	1
225	301	33	1
226	301	33	1
227	301	33	1
228	301	33	1
236	301	33	1
241	301	33	3
244	301	33	1
245	301	33	1
246	301	33	2
249	301	33	2
199	302	33	1
211	302	33	1
226	302	33	1
227	302	33	1
231	302	33	1
234	302	33	3
240	302	33	1
243	302	33	1
246	302	33	1
207	303	33	1
224	303	33	1
228	303	33	1
232	303	33	1
234	303	33	1
235	303	33	1
237	303	33	1
243	303	33	1
206	304	33	1
220	304	33	1
223	304	33	2
232	304	33	1
235	304	33	1
237	304	33	1
239	304	33	1
207	305	33	1
225	305	33	1
237	305	33	1
240	305	33	2
199	306	33	1
223	306	33	1
230	306	33	1
235	306	33	2
236	306	33	1
238	306	33	3
242	306	33	1
201	307	33	2
206	307	33	1
224	307	33	1
235	307	33	3
217	308	33	1
220	308	33	1
221	308	33	1
222	308	33	1
233	308	33	2
228	309	33	1
234	309	33	2
224	310	33	1
225	310	33	1
226	310	33	1
227	310	33	1
228	310	33	1
231	310	33	1
238	310	33	1
239	310	33	1
218	311	33	1
224	311	33	1
233	311	33	1
235	311	33	4
238	311	33	2
226	312	33	1
231	312	33	1
223	313	33	1
229	313	33	2
230	313	33	1
233	313	33	2
236	313	33	1
237	313	33	1
230	314	33	1
232	314	33	1
230	315	33	1
230	318	33	2
229	250	34	1
228	251	34	1
226	252	34	1
228	252	34	1
229	253	34	1
217	254	34	1
226	254	34	1
231	254	34	1
239	254	34	1
241	254	34	1
218	255	34	2
223	255	34	1
237	255	34	1
242	255	34	1
221	256	34	1
223	256	34	2
226	256	34	1
227	256	34	1
232	256	34	1
237	256	34	1
241	256	34	1
210	257	34	1
217	257	34	1
218	257	34	1
220	257	34	1
221	257	34	1
223	257	34	1
225	257	34	1
228	257	34	1
235	257	34	1
237	257	34	1
241	257	34	1
242	257	34	1
200	258	34	1
201	258	34	1
220	258	34	1
223	258	34	1
224	258	34	1
233	258	34	1
240	258	34	2
217	259	34	1
220	259	34	2
226	259	34	1
231	259	34	1
232	259	34	1
235	259	34	2
237	259	34	1
242	259	34	2
192	260	34	1
214	260	34	2
215	260	34	1
219	260	34	1
226	260	34	1
228	260	34	1
230	260	34	1
240	260	34	1
242	260	34	1
244	260	34	2
190	261	34	1
195	261	34	1
204	261	34	1
211	261	34	1
215	261	34	1
217	261	34	2
229	261	34	1
230	261	34	1
241	261	34	1
244	261	34	1
189	262	34	1
192	262	34	1
193	262	34	2
211	262	34	2
214	262	34	1
215	262	34	1
216	262	34	1
217	262	34	1
223	262	34	1
233	262	34	1
235	262	34	1
236	262	34	1
241	262	34	1
242	262	34	3
247	262	34	1
193	263	34	2
197	263	34	3
204	263	34	1
206	263	34	1
210	263	34	2
214	263	34	2
216	263	34	1
217	263	34	1
218	263	34	1
226	263	34	1
227	263	34	2
228	263	34	2
235	263	34	2
236	263	34	1
237	263	34	1
248	263	34	1
249	263	34	1
250	263	34	2
251	263	34	1
252	263	34	1
188	264	34	1
191	264	34	2
192	264	34	1
194	264	34	2
200	264	34	1
202	264	34	3
203	264	34	1
205	264	34	1
209	264	34	1
210	264	34	1
212	264	34	2
215	264	34	1
219	264	34	1
221	264	34	2
222	264	34	1
227	264	34	1
228	264	34	2
232	264	34	2
235	264	34	1
242	264	34	1
245	264	34	1
249	264	34	1
187	265	34	1
189	265	34	1
191	265	34	1
192	265	34	1
194	265	34	2
205	265	34	2
209	265	34	2
210	265	34	2
213	265	34	1
219	265	34	1
222	265	34	2
226	265	34	1
231	265	34	1
232	265	34	1
239	265	34	1
241	265	34	1
249	265	34	1
250	265	34	1
175	266	34	1
184	266	34	1
195	266	34	4
196	266	34	1
197	266	34	1
204	266	34	1
209	266	34	2
221	266	34	3
229	266	34	2
233	266	34	1
240	266	34	3
250	266	34	1
251	266	34	1
188	267	34	1
189	267	34	1
191	267	34	2
206	267	34	2
209	267	34	1
210	267	34	1
211	267	34	2
217	267	34	1
218	267	34	1
220	267	34	1
223	267	34	1
225	267	34	1
230	267	34	2
232	267	34	2
239	267	34	1
247	267	34	1
250	267	34	1
183	268	34	1
188	268	34	1
189	268	34	1
208	268	34	1
216	268	34	2
218	268	34	1
220	268	34	1
222	268	34	1
227	268	34	1
246	268	34	1
249	268	34	1
251	268	34	1
171	269	34	1
175	269	34	2
187	269	34	2
188	269	34	2
189	269	34	1
194	269	34	1
196	269	34	1
197	269	34	1
198	269	34	1
204	269	34	1
208	269	34	1
209	269	34	2
210	269	34	1
212	269	34	1
213	269	34	2
216	269	34	1
217	269	34	1
231	269	34	1
236	269	34	1
239	269	34	1
245	269	34	1
248	269	34	3
251	269	34	1
253	269	34	1
254	269	34	2
175	270	34	1
180	270	34	1
186	270	34	4
187	270	34	2
189	270	34	1
195	270	34	1
200	270	34	3
209	270	34	1
214	270	34	2
216	270	34	1
218	270	34	1
221	270	34	1
223	270	34	2
239	270	34	3
240	270	34	1
242	270	34	2
245	270	34	2
246	270	34	1
249	270	34	1
251	270	34	1
177	271	34	1
178	271	34	1
179	271	34	1
187	271	34	1
188	271	34	2
205	271	34	1
206	271	34	1
210	271	34	1
216	271	34	2
218	271	34	1
220	271	34	2
230	271	34	1
231	271	34	1
235	271	34	1
239	271	34	2
240	271	34	1
241	271	34	1
242	271	34	3
243	271	34	1
245	271	34	1
246	271	34	2
249	271	34	2
184	272	34	1
185	272	34	1
186	272	34	1
190	272	34	2
197	272	34	2
211	272	34	1
216	272	34	2
218	272	34	2
227	272	34	1
232	272	34	1
236	272	34	2
237	272	34	1
238	272	34	2
241	272	34	1
245	272	34	1
249	272	34	2
170	273	34	1
173	273	34	1
176	273	34	1
182	273	34	2
184	273	34	1
185	273	34	2
197	273	34	1
203	273	34	1
209	273	34	1
210	273	34	1
212	273	34	1
214	273	34	1
215	273	34	1
218	273	34	1
219	273	34	2
229	273	34	1
230	273	34	1
231	273	34	1
233	273	34	1
239	273	34	1
241	273	34	1
249	273	34	2
176	274	34	2
178	274	34	2
179	274	34	1
182	274	34	1
183	274	34	2
187	274	34	1
197	274	34	1
206	274	34	1
207	274	34	1
211	274	34	2
215	274	34	1
216	274	34	1
217	274	34	1
233	274	34	1
235	274	34	2
238	274	34	2
239	274	34	1
250	274	34	1
179	275	34	1
181	275	34	1
184	275	34	2
203	275	34	1
212	275	34	1
214	275	34	1
215	275	34	1
217	275	34	1
219	275	34	1
226	275	34	1
227	275	34	2
233	275	34	2
235	275	34	1
237	275	34	1
239	275	34	2
246	275	34	1
184	276	34	1
187	276	34	3
206	276	34	2
209	276	34	1
212	276	34	2
214	276	34	1
229	276	34	1
232	276	34	1
233	276	34	1
236	276	34	1
239	276	34	1
241	276	34	1
242	276	34	1
244	276	34	1
245	276	34	3
250	276	34	1
182	277	34	1
183	277	34	1
205	277	34	1
207	277	34	1
208	277	34	1
211	277	34	1
212	277	34	1
213	277	34	2
234	277	34	2
235	277	34	1
238	277	34	1
244	277	34	1
175	278	34	3
178	278	34	1
193	278	34	2
201	278	34	2
202	278	34	2
203	278	34	2
205	278	34	1
207	278	34	2
209	278	34	1
236	278	34	1
239	278	34	1
243	278	34	1
175	279	34	1
177	279	34	4
179	279	34	1
180	279	34	1
181	279	34	1
192	279	34	1
208	279	34	1
210	279	34	1
214	279	34	1
217	279	34	1
223	279	34	1
227	279	34	1
236	279	34	1
237	279	34	1
242	279	34	1
243	279	34	4
245	279	34	1
248	279	34	1
174	280	34	1
176	280	34	1
204	280	34	2
205	280	34	2
208	280	34	2
209	280	34	1
224	280	34	1
238	280	34	1
239	280	34	1
240	280	34	1
242	280	34	1
246	280	34	1
247	280	34	1
175	281	34	1
177	281	34	1
180	281	34	2
191	281	34	1
203	281	34	1
207	281	34	1
209	281	34	1
223	281	34	1
228	281	34	1
244	281	34	1
248	281	34	3
250	281	34	1
175	282	34	2
181	282	34	1
187	282	34	1
190	282	34	1
206	282	34	2
211	282	34	1
212	282	34	1
213	282	34	1
218	282	34	1
223	282	34	2
224	282	34	1
226	282	34	1
230	282	34	1
232	282	34	2
248	282	34	1
249	282	34	1
251	282	34	1
175	283	34	3
176	283	34	1
179	283	34	1
192	283	34	2
208	283	34	1
211	283	34	1
215	283	34	1
219	283	34	3
222	283	34	3
227	283	34	3
228	283	34	2
235	283	34	1
247	283	34	3
249	283	34	1
251	283	34	1
253	283	34	1
178	284	34	1
184	284	34	1
185	284	34	1
186	284	34	1
203	284	34	1
206	284	34	1
208	284	34	1
209	284	34	1
212	284	34	1
215	284	34	1
219	284	34	1
220	284	34	1
225	284	34	1
227	284	34	1
233	284	34	1
234	284	34	2
238	284	34	1
242	284	34	1
248	284	34	1
203	285	34	1
204	285	34	1
206	285	34	1
210	285	34	1
211	285	34	1
224	285	34	1
226	285	34	1
230	285	34	1
231	285	34	1
232	285	34	1
246	285	34	2
247	285	34	1
176	286	34	1
177	286	34	1
186	286	34	2
188	286	34	1
202	286	34	2
203	286	34	1
205	286	34	1
209	286	34	1
224	286	34	2
227	286	34	1
228	286	34	1
247	286	34	2
255	286	34	1
188	287	34	1
190	287	34	1
207	287	34	2
209	287	34	1
219	287	34	1
223	287	34	1
228	287	34	1
229	287	34	1
230	287	34	2
233	287	34	1
234	287	34	2
236	287	34	1
238	287	34	1
239	287	34	2
241	287	34	1
243	287	34	1
245	287	34	1
251	287	34	1
252	287	34	1
177	288	34	1
184	288	34	2
185	288	34	1
190	288	34	1
200	288	34	1
201	288	34	1
202	288	34	1
203	288	34	1
204	288	34	3
205	288	34	1
206	288	34	1
224	288	34	1
231	288	34	1
233	288	34	1
239	288	34	2
247	288	34	1
175	289	34	1
198	289	34	2
200	289	34	1
202	289	34	1
226	289	34	1
238	289	34	3
241	289	34	1
245	289	34	2
246	289	34	2
248	289	34	1
249	289	34	1
257	289	34	1
176	290	34	1
182	290	34	1
199	290	34	1
223	290	34	1
224	290	34	2
230	290	34	1
233	290	34	1
235	290	34	1
237	290	34	1
239	290	34	1
240	290	34	1
246	290	34	1
247	290	34	2
185	291	34	2
199	291	34	1
202	291	34	1
203	291	34	1
221	291	34	1
222	291	34	1
223	291	34	2
224	291	34	1
231	291	34	1
234	291	34	1
236	291	34	1
237	291	34	1
239	291	34	1
241	291	34	1
242	291	34	1
255	291	34	1
187	292	34	2
202	292	34	2
204	292	34	1
222	292	34	2
223	292	34	2
225	292	34	1
226	292	34	1
228	292	34	1
229	292	34	1
230	292	34	1
231	292	34	3
233	292	34	2
234	292	34	2
235	292	34	1
238	292	34	1
247	292	34	1
252	292	34	2
182	293	34	1
190	293	34	1
201	293	34	1
204	293	34	1
222	293	34	1
224	293	34	1
225	293	34	1
230	293	34	2
231	293	34	2
235	293	34	1
237	293	34	2
244	293	34	1
247	293	34	2
251	293	34	2
182	294	34	3
183	294	34	1
197	294	34	1
199	294	34	1
206	294	34	2
226	294	34	1
235	294	34	2
237	294	34	1
245	294	34	1
179	295	34	3
197	295	34	2
198	295	34	1
202	295	34	1
203	295	34	1
218	295	34	1
222	295	34	1
228	295	34	2
229	295	34	1
231	295	34	1
232	295	34	1
238	295	34	2
239	295	34	1
244	295	34	1
184	296	34	1
198	296	34	2
199	296	34	1
200	296	34	1
201	296	34	1
202	296	34	2
221	296	34	1
225	296	34	1
228	296	34	2
229	296	34	2
237	296	34	3
238	296	34	1
241	296	34	3
243	296	34	1
196	297	34	1
199	297	34	2
219	297	34	1
221	297	34	1
227	297	34	1
232	297	34	1
235	297	34	3
236	297	34	1
238	297	34	1
239	297	34	1
244	297	34	1
247	297	34	1
182	298	34	1
194	298	34	2
197	298	34	2
200	298	34	2
203	298	34	1
220	298	34	1
223	298	34	1
234	298	34	1
235	298	34	1
237	298	34	1
242	298	34	1
248	298	34	1
182	299	34	2
195	299	34	2
196	299	34	1
197	299	34	1
198	299	34	2
199	299	34	2
200	299	34	1
207	299	34	1
224	299	34	1
227	299	34	2
228	299	34	1
232	299	34	1
241	299	34	1
242	299	34	2
244	299	34	3
245	299	34	1
229	300	34	1
237	300	34	1
238	300	34	1
241	300	34	1
242	300	34	1
243	300	34	1
244	300	34	1
207	301	34	2
225	301	34	2
227	301	34	1
233	301	34	1
242	301	34	2
244	301	34	1
246	301	34	1
226	302	34	1
228	302	34	1
229	302	34	1
242	302	34	1
243	302	34	1
227	303	34	1
228	303	34	1
232	303	34	1
233	303	34	2
243	303	34	1
194	304	34	1
199	304	34	1
227	304	34	1
231	304	34	1
232	304	34	1
235	304	34	2
236	304	34	1
237	304	34	1
240	304	34	1
225	305	34	2
228	305	34	1
233	305	34	2
198	306	34	1
203	306	34	2
222	306	34	1
223	306	34	1
226	306	34	2
228	306	34	2
230	306	34	1
232	306	34	2
233	306	34	1
234	306	34	1
235	306	34	1
236	306	34	1
241	306	34	1
244	306	34	1
221	307	34	2
224	307	34	1
230	307	34	1
235	307	34	2
236	307	34	1
240	307	34	1
242	307	34	1
243	307	34	2
222	308	34	1
224	308	34	2
225	308	34	1
226	308	34	1
227	308	34	2
232	308	34	1
239	308	34	1
242	308	34	1
220	309	34	1
221	309	34	2
222	309	34	1
223	309	34	1
224	309	34	1
227	309	34	2
232	309	34	3
233	309	34	1
235	309	34	1
237	309	34	1
216	310	34	1
221	310	34	2
222	310	34	1
230	310	34	2
231	310	34	3
232	310	34	1
239	310	34	1
222	311	34	1
227	311	34	1
230	311	34	1
233	311	34	1
216	312	34	1
221	312	34	2
222	312	34	1
224	312	34	1
225	312	34	1
228	312	34	1
229	312	34	1
232	312	34	1
237	312	34	1
225	313	34	1
236	313	34	2
225	314	34	1
228	314	34	1
229	314	34	1
230	314	34	1
234	314	34	1
231	315	34	1
226	316	34	2
233	316	34	1
234	316	34	1
237	318	34	1
226	250	35	1
225	252	35	1
226	252	35	1
219	253	35	1
221	253	35	1
225	253	35	1
229	253	35	1
219	254	35	1
221	254	35	1
223	254	35	1
224	254	35	1
226	254	35	1
227	254	35	1
230	254	35	2
235	254	35	1
209	255	35	1
218	255	35	1
220	255	35	1
224	255	35	1
230	255	35	1
215	256	35	1
216	256	35	1
218	256	35	5
222	256	35	1
225	256	35	1
243	256	35	1
216	257	35	3
221	257	35	1
230	257	35	2
237	257	35	1
240	257	35	3
243	257	35	1
203	258	35	1
218	258	35	2
221	258	35	1
224	258	35	1
225	258	35	1
228	258	35	1
229	258	35	1
232	258	35	2
235	258	35	1
239	258	35	2
244	258	35	1
190	259	35	1
215	259	35	1
217	259	35	1
219	259	35	1
221	259	35	3
224	259	35	3
227	259	35	1
228	259	35	1
230	259	35	1
231	259	35	1
233	259	35	2
239	259	35	1
241	259	35	1
242	259	35	1
190	260	35	1
210	260	35	1
212	260	35	1
214	260	35	2
215	260	35	2
217	260	35	2
222	260	35	1
223	260	35	1
224	260	35	2
225	260	35	1
226	260	35	1
229	260	35	1
231	260	35	1
234	260	35	1
236	260	35	2
239	260	35	1
240	260	35	2
242	260	35	1
189	261	35	1
193	261	35	1
213	261	35	2
215	261	35	1
219	261	35	1
221	261	35	1
226	261	35	1
232	261	35	1
235	261	35	1
236	261	35	1
237	261	35	2
238	261	35	1
241	261	35	2
242	261	35	1
243	261	35	1
245	261	35	1
190	262	35	1
206	262	35	1
207	262	35	1
210	262	35	1
211	262	35	1
219	262	35	1
224	262	35	3
228	262	35	2
230	262	35	2
231	262	35	1
238	262	35	1
241	262	35	1
189	263	35	1
190	263	35	1
191	263	35	1
192	263	35	1
205	263	35	1
210	263	35	3
212	263	35	1
218	263	35	1
219	263	35	1
220	263	35	1
226	263	35	2
227	263	35	1
230	263	35	1
231	263	35	1
233	263	35	1
234	263	35	1
235	263	35	1
236	263	35	2
247	263	35	2
248	263	35	1
188	264	35	1
190	264	35	1
192	264	35	1
200	264	35	1
212	264	35	2
214	264	35	2
216	264	35	1
217	264	35	1
221	264	35	1
225	264	35	2
228	264	35	1
231	264	35	1
237	264	35	2
239	264	35	1
240	264	35	2
242	264	35	1
243	264	35	1
245	264	35	1
248	264	35	1
249	264	35	1
250	264	35	1
185	265	35	1
187	265	35	1
189	265	35	1
194	265	35	2
195	265	35	1
196	265	35	2
200	265	35	1
202	265	35	1
205	265	35	2
211	265	35	1
213	265	35	1
217	265	35	1
218	265	35	2
219	265	35	1
222	265	35	2
225	265	35	1
226	265	35	1
231	265	35	1
232	265	35	2
234	265	35	1
238	265	35	2
239	265	35	1
243	265	35	1
247	265	35	1
183	266	35	1
187	266	35	1
188	266	35	1
190	266	35	3
192	266	35	1
195	266	35	3
196	266	35	1
197	266	35	1
204	266	35	1
210	266	35	1
214	266	35	1
219	266	35	2
226	266	35	1
228	266	35	1
233	266	35	2
234	266	35	1
238	266	35	2
239	266	35	1
240	266	35	1
247	266	35	1
250	266	35	1
251	266	35	1
176	267	35	1
186	267	35	1
187	267	35	1
188	267	35	1
189	267	35	2
190	267	35	1
194	267	35	1
210	267	35	1
212	267	35	3
216	267	35	1
217	267	35	1
218	267	35	1
223	267	35	1
227	267	35	1
228	267	35	1
231	267	35	1
233	267	35	1
235	267	35	1
239	267	35	1
242	267	35	2
245	267	35	2
246	267	35	1
250	267	35	2
177	268	35	1
183	268	35	2
186	268	35	2
187	268	35	1
188	268	35	1
192	268	35	1
193	268	35	1
202	268	35	1
203	268	35	1
208	268	35	1
213	268	35	1
215	268	35	2
216	268	35	1
217	268	35	1
219	268	35	1
220	268	35	1
223	268	35	1
238	268	35	1
245	268	35	1
246	268	35	1
249	268	35	2
250	268	35	1
252	268	35	2
174	269	35	1
176	269	35	2
185	269	35	1
186	269	35	1
188	269	35	1
193	269	35	1
201	269	35	1
202	269	35	1
210	269	35	1
216	269	35	1
217	269	35	1
232	269	35	1
235	269	35	1
240	269	35	1
247	269	35	1
248	269	35	2
173	270	35	2
181	270	35	1
188	270	35	1
189	270	35	1
193	270	35	1
194	270	35	1
195	270	35	1
202	270	35	1
206	270	35	2
207	270	35	2
210	270	35	1
211	270	35	2
217	270	35	2
218	270	35	1
236	270	35	1
238	270	35	1
239	270	35	1
244	270	35	1
245	270	35	1
247	270	35	1
171	271	35	1
179	271	35	1
180	271	35	1
181	271	35	1
183	271	35	1
185	271	35	1
188	271	35	1
189	271	35	4
190	271	35	1
192	271	35	1
193	271	35	2
194	271	35	1
195	271	35	2
201	271	35	1
205	271	35	1
206	271	35	2
207	271	35	2
210	271	35	1
212	271	35	1
213	271	35	2
214	271	35	2
216	271	35	1
218	271	35	1
220	271	35	1
228	271	35	1
233	271	35	1
236	271	35	2
242	271	35	1
243	271	35	1
174	272	35	2
189	272	35	1
190	272	35	1
191	272	35	1
192	272	35	1
193	272	35	1
202	272	35	2
205	272	35	2
206	272	35	1
213	272	35	2
215	272	35	1
217	272	35	2
218	272	35	2
222	272	35	1
231	272	35	1
237	272	35	1
239	272	35	2
244	272	35	1
246	272	35	1
176	273	35	1
178	273	35	1
182	273	35	1
186	273	35	1
187	273	35	1
204	273	35	2
208	273	35	1
209	273	35	2
212	273	35	2
215	273	35	1
216	273	35	1
227	273	35	1
231	273	35	1
234	273	35	1
238	273	35	1
239	273	35	1
242	273	35	1
248	273	35	1
250	273	35	1
171	274	35	1
176	274	35	1
178	274	35	3
184	274	35	1
185	274	35	3
186	274	35	1
202	274	35	1
203	274	35	1
204	274	35	1
210	274	35	1
211	274	35	1
212	274	35	1
224	274	35	1
231	274	35	2
235	274	35	2
236	274	35	2
242	274	35	1
243	274	35	2
244	274	35	1
245	274	35	1
184	275	35	1
185	275	35	1
189	275	35	1
203	275	35	1
205	275	35	1
207	275	35	1
209	275	35	1
210	275	35	3
214	275	35	1
219	275	35	1
220	275	35	4
235	275	35	2
237	275	35	3
240	275	35	1
242	275	35	1
245	275	35	2
186	276	35	1
187	276	35	3
202	276	35	1
210	276	35	1
220	276	35	1
222	276	35	1
237	276	35	3
239	276	35	1
244	276	35	1
248	276	35	2
173	277	35	1
182	277	35	1
185	277	35	1
187	277	35	1
202	277	35	1
206	277	35	1
208	277	35	1
211	277	35	1
218	277	35	1
219	277	35	1
232	277	35	1
234	277	35	1
236	277	35	1
237	277	35	2
238	277	35	2
242	277	35	2
244	277	35	1
171	278	35	1
176	278	35	1
178	278	35	1
179	278	35	1
183	278	35	1
187	278	35	1
188	278	35	1
195	278	35	1
198	278	35	2
203	278	35	3
215	278	35	1
216	278	35	1
221	278	35	1
222	278	35	1
227	278	35	1
230	278	35	2
231	278	35	1
235	278	35	1
236	278	35	1
243	278	35	3
244	278	35	1
177	279	35	1
184	279	35	1
192	279	35	1
194	279	35	2
195	279	35	1
206	279	35	2
207	279	35	1
211	279	35	1
227	279	35	1
229	279	35	1
234	279	35	1
236	279	35	1
237	279	35	1
238	279	35	1
241	279	35	1
173	280	35	1
174	280	35	1
180	280	35	1
189	280	35	1
190	280	35	1
191	280	35	1
194	280	35	1
205	280	35	2
211	280	35	2
212	280	35	1
219	280	35	1
220	280	35	1
221	280	35	1
223	280	35	1
224	280	35	2
232	280	35	1
237	280	35	1
248	280	35	2
179	281	35	1
182	281	35	1
187	281	35	1
211	281	35	1
212	281	35	3
214	281	35	1
216	281	35	1
217	281	35	3
221	281	35	1
222	281	35	2
226	281	35	1
232	281	35	1
239	281	35	1
240	281	35	2
248	281	35	1
173	282	35	3
187	282	35	2
190	282	35	1
202	282	35	2
203	282	35	3
205	282	35	1
208	282	35	3
209	282	35	2
210	282	35	2
215	282	35	1
218	282	35	1
220	282	35	1
221	282	35	1
223	282	35	1
225	282	35	1
226	282	35	1
227	282	35	2
231	282	35	1
232	282	35	1
175	283	35	3
180	283	35	1
202	283	35	1
204	283	35	2
207	283	35	1
210	283	35	1
211	283	35	1
212	283	35	1
214	283	35	1
216	283	35	2
218	283	35	1
226	283	35	2
227	283	35	1
233	283	35	1
238	283	35	1
240	283	35	1
245	283	35	1
250	283	35	1
176	284	35	1
177	284	35	1
184	284	35	2
188	284	35	1
204	284	35	1
212	284	35	2
215	284	35	2
218	284	35	1
219	284	35	1
222	284	35	1
226	284	35	1
230	284	35	1
234	284	35	1
235	284	35	1
241	284	35	1
242	284	35	2
246	284	35	1
248	284	35	1
249	284	35	1
177	285	35	2
178	285	35	2
182	285	35	2
188	285	35	2
189	285	35	1
201	285	35	1
203	285	35	1
205	285	35	2
209	285	35	1
218	285	35	3
220	285	35	1
221	285	35	1
226	285	35	1
231	285	35	1
232	285	35	1
241	285	35	1
174	286	35	2
181	286	35	1
183	286	35	1
186	286	35	1
188	286	35	1
201	286	35	1
202	286	35	1
205	286	35	1
215	286	35	1
223	286	35	1
228	286	35	1
231	286	35	1
233	286	35	3
234	286	35	3
236	286	35	2
243	286	35	1
247	286	35	2
248	286	35	1
174	287	35	2
182	287	35	1
188	287	35	2
190	287	35	1
198	287	35	2
199	287	35	1
205	287	35	1
220	287	35	1
221	287	35	1
223	287	35	1
224	287	35	2
229	287	35	1
233	287	35	1
236	287	35	1
237	287	35	1
239	287	35	1
242	287	35	1
243	287	35	1
244	287	35	1
183	288	35	2
185	288	35	1
187	288	35	1
190	288	35	2
196	288	35	1
199	288	35	1
200	288	35	1
205	288	35	1
218	288	35	2
220	288	35	1
223	288	35	1
228	288	35	1
230	288	35	2
232	288	35	1
236	288	35	1
237	288	35	1
246	288	35	1
174	289	35	1
175	289	35	1
177	289	35	1
185	289	35	1
186	289	35	2
187	289	35	1
193	289	35	1
199	289	35	1
200	289	35	1
204	289	35	1
205	289	35	1
230	289	35	1
238	289	35	1
239	289	35	1
243	289	35	1
246	289	35	1
248	289	35	1
250	289	35	1
184	290	35	1
185	290	35	1
190	290	35	1
198	290	35	2
199	290	35	1
203	290	35	3
206	290	35	1
220	290	35	1
222	290	35	1
223	290	35	1
224	290	35	1
225	290	35	2
231	290	35	2
232	290	35	1
234	290	35	1
242	290	35	1
245	290	35	1
183	291	35	1
185	291	35	1
187	291	35	1
195	291	35	1
196	291	35	2
198	291	35	1
201	291	35	2
202	291	35	1
206	291	35	1
216	291	35	1
222	291	35	2
232	291	35	1
234	291	35	1
236	291	35	1
237	291	35	1
239	291	35	2
241	291	35	1
174	292	35	1
185	292	35	2
186	292	35	2
188	292	35	1
197	292	35	1
200	292	35	1
201	292	35	1
205	292	35	1
220	292	35	1
221	292	35	1
225	292	35	1
238	292	35	2
250	292	35	3
195	293	35	2
196	293	35	1
200	293	35	1
201	293	35	1
203	293	35	1
218	293	35	1
223	293	35	1
225	293	35	1
227	293	35	1
230	293	35	1
231	293	35	1
232	293	35	2
233	293	35	1
235	293	35	1
236	293	35	1
238	293	35	1
239	293	35	1
246	293	35	1
181	294	35	1
185	294	35	1
190	294	35	2
201	294	35	1
204	294	35	2
219	294	35	1
221	294	35	1
223	294	35	2
224	294	35	2
225	294	35	1
226	294	35	1
231	294	35	1
241	294	35	1
245	294	35	1
181	295	35	3
