x	y	z	Processing of Capped Intronless Pre-mRNA
204	290	35	1
222	290	35	1
225	290	35	1
227	290	35	2
231	290	35	2
235	290	35	1
247	290	35	1
195	291	35	1
205	291	35	2
216	291	35	1
224	291	35	1
229	291	35	1
188	292	35	1
194	292	35	1
199	292	35	1
221	292	35	2
231	292	35	1
238	292	35	1
245	292	35	1
250	292	35	1
181	293	35	1
198	293	35	1
222	293	35	1
185	294	35	1
187	294	35	1
190	294	35	1
197	294	35	1
198	294	35	1
199	294	35	1
218	294	35	1
223	294	35	2
224	294	35	1
225	294	35	2
234	294	35	1
202	295	35	1
203	295	35	2
218	295	35	2
230	295	35	3
231	295	35	1
236	295	35	1
238	295	35	1
244	295	35	1
247	295	35	1
180	296	35	2
182	296	35	1
200	296	35	2
202	296	35	1
217	296	35	1
220	296	35	1
229	296	35	2
235	296	35	1
242	296	35	1
245	296	35	1
194	297	35	1
202	297	35	2
222	297	35	1
226	297	35	1
228	297	35	1
229	297	35	1
233	297	35	1
240	297	35	1
242	297	35	2
243	297	35	2
245	297	35	1
248	297	35	1
196	298	35	1
198	298	35	1
200	298	35	1
219	298	35	3
220	298	35	1
223	298	35	1
228	299	35	1
229	299	35	2
238	299	35	1
239	299	35	2
240	299	35	1
208	300	35	1
227	300	35	1
235	300	35	1
241	300	35	1
242	300	35	3
198	301	35	1
224	301	35	1
227	301	35	1
231	301	35	1
233	301	35	1
237	301	35	1
241	301	35	2
242	301	35	1
222	302	35	1
225	302	35	1
230	302	35	1
233	302	35	1
238	302	35	1
240	302	35	2
231	303	35	1
191	304	35	1
221	304	35	2
226	304	35	1
232	304	35	1
235	304	35	1
207	305	35	1
222	305	35	2
223	305	35	2
237	305	35	1
199	306	35	1
220	306	35	2
223	306	35	1
225	306	35	2
227	306	35	1
236	306	35	1
195	307	35	1
226	307	35	2
231	307	35	1
235	307	35	1
206	308	35	1
222	308	35	1
224	308	35	1
229	308	35	1
231	308	35	1
229	309	35	1
235	309	35	1
238	309	35	1
218	310	35	1
219	310	35	1
229	310	35	2
235	310	35	1
219	311	35	1
229	311	35	1
232	311	35	1
236	311	35	1
241	311	35	1
217	312	35	1
236	312	35	1
221	313	35	1
228	313	35	1
235	313	35	1
238	313	35	1
241	313	35	2
221	314	35	1
225	314	35	1
230	314	35	2
233	314	35	1
234	315	35	1
240	315	35	1
210	316	35	1
238	316	35	2
234	317	35	1
238	318	35	1
224	253	36	1
219	256	36	1
225	256	36	1
217	257	36	1
218	257	36	1
219	257	36	1
228	257	36	4
220	258	36	2
221	258	36	3
222	258	36	1
218	259	36	1
220	259	36	1
227	259	36	1
229	259	36	1
237	259	36	2
212	260	36	2
217	260	36	2
229	260	36	1
237	260	36	1
211	261	36	1
222	261	36	1
224	261	36	2
230	261	36	1
234	261	36	1
190	262	36	1
192	262	36	1
210	262	36	1
221	262	36	2
227	262	36	1
228	262	36	1
232	262	36	1
238	262	36	1
240	262	36	1
191	263	36	1
211	263	36	2
226	263	36	1
227	263	36	1
229	263	36	1
231	263	36	1
233	263	36	1
234	263	36	1
237	263	36	1
245	263	36	1
188	264	36	1
206	264	36	1
212	264	36	1
213	264	36	1
215	264	36	1
216	264	36	1
232	264	36	2
234	264	36	1
239	264	36	2
246	264	36	1
249	264	36	1
196	265	36	1
209	265	36	1
215	265	36	1
216	265	36	1
233	265	36	1
246	265	36	1
186	266	36	1
188	266	36	1
207	266	36	1
215	266	36	2
220	266	36	1
228	266	36	1
230	266	36	1
186	267	36	1
189	267	36	1
192	267	36	2
209	267	36	1
218	267	36	1
229	267	36	2
240	267	36	2
241	267	36	2
195	268	36	2
206	268	36	2
214	268	36	1
219	268	36	1
232	268	36	2
239	268	36	1
245	268	36	1
250	268	36	3
188	269	36	1
194	269	36	1
200	269	36	1
214	269	36	2
216	269	36	1
217	269	36	1
233	269	36	1
237	269	36	1
238	269	36	1
248	269	36	2
249	269	36	2
188	270	36	2
195	270	36	1
198	270	36	1
203	270	36	1
206	270	36	1
212	270	36	1
213	270	36	1
214	270	36	1
220	270	36	1
246	270	36	1
248	270	36	1
188	271	36	2
208	271	36	1
211	271	36	1
217	271	36	1
220	271	36	1
223	271	36	1
199	272	36	1
207	272	36	1
214	272	36	1
215	272	36	1
219	272	36	1
232	272	36	1
185	273	36	2
190	273	36	1
204	273	36	1
207	273	36	2
209	273	36	1
211	273	36	1
235	273	36	1
178	274	36	1
201	274	36	1
209	274	36	1
210	274	36	2
220	274	36	2
239	274	36	2
240	274	36	1
250	274	36	1
205	275	36	2
211	275	36	2
231	275	36	1
243	275	36	1
203	276	36	1
211	276	36	1
214	276	36	1
217	276	36	1
219	276	36	1
222	276	36	1
228	276	36	1
240	276	36	1
241	276	36	1
207	277	36	1
220	277	36	1
226	277	36	1
204	278	36	1
219	278	36	1
224	278	36	1
231	278	36	1
239	278	36	1
201	279	36	1
206	279	36	1
209	279	36	1
211	279	36	2
219	279	36	1
231	279	36	2
180	280	36	2
193	280	36	1
206	280	36	1
207	280	36	1
210	280	36	1
173	281	36	1
176	281	36	1
178	281	36	1
187	281	36	1
192	281	36	1
206	281	36	1
208	281	36	1
212	281	36	1
217	281	36	1
221	281	36	1
229	281	36	1
175	282	36	1
190	282	36	1
201	282	36	1
205	282	36	2
209	282	36	1
212	282	36	1
213	282	36	1
220	282	36	1
222	282	36	1
231	282	36	1
232	282	36	1
202	283	36	2
208	283	36	1
209	283	36	1
212	283	36	1
214	283	36	1
240	283	36	1
241	283	36	1
179	284	36	1
187	284	36	2
199	284	36	1
202	284	36	1
210	284	36	1
215	284	36	1
221	284	36	2
231	284	36	1
233	284	36	1
245	284	36	1
176	285	36	2
191	285	36	1
201	285	36	1
204	285	36	2
210	285	36	1
212	285	36	1
215	285	36	2
217	285	36	1
218	285	36	2
220	285	36	1
224	285	36	1
227	285	36	1
241	285	36	1
242	285	36	1
244	285	36	1
198	286	36	1
203	286	36	2
234	286	36	1
236	286	36	1
243	286	36	1
185	287	36	1
202	287	36	1
203	287	36	1
205	287	36	1
208	287	36	1
214	287	36	1
219	287	36	2
224	287	36	2
229	287	36	1
231	287	36	1
234	287	36	2
238	287	36	1
240	287	36	1
241	287	36	1
243	287	36	1
248	287	36	1
176	288	36	2
194	288	36	1
196	288	36	1
199	288	36	1
202	288	36	1
221	288	36	2
223	288	36	1
233	288	36	1
238	288	36	1
239	288	36	1
242	288	36	3
184	289	36	1
193	289	36	2
195	289	36	1
196	289	36	1
206	289	36	1
232	289	36	2
234	289	36	1
243	289	36	2
199	290	36	1
222	290	36	1
225	290	36	1
226	290	36	1
232	290	36	1
237	290	36	1
238	290	36	1
186	291	36	1
202	291	36	1
221	291	36	1
224	291	36	1
231	291	36	1
237	291	36	2
240	291	36	1
241	291	36	1
202	292	36	1
204	292	36	2
206	292	36	1
223	292	36	1
225	292	36	1
227	292	36	1
229	292	36	1
233	292	36	1
244	292	36	1
182	293	36	1
195	293	36	1
196	293	36	1
201	293	36	1
207	293	36	1
208	293	36	2
229	293	36	2
235	293	36	1
236	293	36	1
241	293	36	1
187	294	36	1
190	294	36	1
202	294	36	1
223	294	36	1
224	294	36	1
229	294	36	1
231	294	36	1
234	294	36	1
235	294	36	1
241	294	36	1
199	295	36	1
202	295	36	1
225	295	36	1
232	295	36	3
235	295	36	1
237	295	36	1
244	295	36	1
245	295	36	2
196	296	36	1
202	296	36	1
227	296	36	1
234	296	36	2
236	296	36	1
238	296	36	1
243	296	36	1
245	296	36	2
201	297	36	1
230	297	36	1
231	297	36	1
234	297	36	2
236	297	36	2
241	297	36	1
242	297	36	1
244	297	36	1
201	298	36	1
205	298	36	1
230	298	36	1
236	298	36	2
200	299	36	1
228	299	36	3
229	299	36	1
230	299	36	2
233	299	36	1
237	299	36	1
238	299	36	1
242	299	36	1
229	300	36	1
237	300	36	1
242	300	36	1
227	301	36	1
230	301	36	1
234	301	36	1
244	301	36	1
231	302	36	1
243	302	36	1
225	303	36	1
227	303	36	1
234	303	36	1
236	303	36	1
241	303	36	1
223	304	36	1
227	304	36	1
230	304	36	1
232	304	36	1
233	304	36	1
235	304	36	1
226	305	36	1
228	305	36	1
222	306	36	1
239	306	36	1
240	306	36	1
242	306	36	1
235	307	36	1
240	307	36	1
241	307	36	1
242	307	36	1
222	308	36	1
224	308	36	1
242	308	36	1
225	309	36	1
232	309	36	1
216	310	36	1
222	310	36	1
224	310	36	1
226	310	36	1
214	311	36	1
217	311	36	1
220	311	36	1
226	311	36	1
234	311	36	2
238	311	36	1
216	312	36	1
217	312	36	1
220	312	36	1
236	312	36	2
226	313	36	1
234	313	36	1
238	313	36	1
225	314	36	1
228	314	36	1
236	314	36	1
241	314	36	1
233	315	36	1
243	315	36	1
231	316	36	1
234	316	36	1
237	316	36	2
240	316	36	1
232	317	36	1
238	317	36	2
235	318	36	1
236	318	36	1
237	318	36	1
231	319	36	2
238	319	36	1
224	260	37	1
228	260	37	1
227	261	37	1
230	261	37	1
220	262	37	2
227	262	37	1
214	263	37	1
215	265	37	1
215	266	37	1
183	267	37	1
210	267	37	1
211	267	37	1
229	267	37	2
236	267	37	1
239	267	37	1
241	267	37	1
189	268	37	1
193	268	37	1
235	268	37	1
238	268	37	1
240	268	37	1
204	269	37	1
210	269	37	1
216	269	37	1
219	269	37	1
190	270	37	1
196	270	37	1
215	270	37	1
216	270	37	3
232	270	37	1
238	270	37	1
192	271	37	1
215	271	37	1
219	271	37	1
207	272	37	2
214	272	37	1
215	272	37	1
216	272	37	1
209	273	37	1
211	273	37	1
215	273	37	1
216	273	37	1
208	274	37	2
210	274	37	1
212	274	37	2
205	275	37	1
208	275	37	2
211	275	37	1
217	277	37	1
218	277	37	1
181	278	37	1
175	279	37	1
206	279	37	2
192	280	37	1
191	281	37	1
210	281	37	1
212	281	37	1
213	281	37	2
214	281	37	1
189	282	37	1
215	282	37	1
219	282	37	1
223	282	37	1
189	283	37	1
207	283	37	1
195	284	37	1
187	285	37	1
204	285	37	1
233	285	37	1
203	286	37	1
204	286	37	1
205	286	37	1
207	286	37	3
226	286	37	1
230	286	37	1
239	286	37	1
193	287	37	1
202	287	37	1
204	287	37	1
221	287	37	1
233	287	37	1
236	287	37	1
190	288	37	1
192	288	37	1
236	288	37	1
238	288	37	1
241	288	37	1
200	289	37	3
202	289	37	1
203	289	37	1
208	289	37	1
221	289	37	1
223	289	37	1
232	289	37	1
202	290	37	1
206	290	37	1
232	290	37	1
234	290	37	3
237	290	37	1
195	291	37	1
203	291	37	1
229	291	37	1
235	291	37	1
238	291	37	1
204	292	37	1
233	292	37	1
234	292	37	1
236	292	37	1
185	293	37	1
193	293	37	1
197	293	37	1
205	293	37	1
226	293	37	1
240	293	37	1
235	294	37	1
242	294	37	1
245	294	37	1
231	295	37	1
235	295	37	1
199	296	37	1
234	296	37	1
237	296	37	1
239	296	37	1
242	296	37	1
244	296	37	1
245	296	37	1
194	297	37	1
227	297	37	1
230	297	37	1
235	297	37	2
242	297	37	2
244	297	37	1
231	298	37	1
233	298	37	1
240	298	37	1
245	298	37	1
240	299	37	1
241	299	37	1
243	299	37	1
231	300	37	2
236	300	37	1
242	300	37	1
244	300	37	2
232	301	37	1
242	301	37	1
244	301	37	1
232	302	37	1
244	302	37	1
236	303	37	1
226	305	37	2
227	305	37	1
228	305	37	2
234	305	37	1
236	305	37	2
240	306	37	2
242	306	37	1
225	307	37	2
239	307	37	1
225	308	37	1
235	308	37	1
240	308	37	3
243	308	37	1
226	309	37	1
217	310	37	1
219	311	37	1
222	311	37	1
224	311	37	1
225	311	37	1
226	311	37	1
217	312	37	1
218	312	37	1
228	312	37	1
230	312	37	1
231	312	37	1
232	312	37	1
216	313	37	2
217	313	37	1
218	313	37	1
221	313	37	1
229	313	37	2
238	313	37	1
221	314	37	1
229	314	37	1
211	315	37	2
229	315	37	1
230	315	37	2
239	315	37	1
238	316	37	1
240	316	37	1
235	317	37	1
236	317	37	1
235	318	37	1
236	318	37	1
226	259	38	2
227	261	38	1
228	261	38	2
231	264	38	1
226	265	38	1
237	265	38	1
211	266	38	1
214	266	38	1
217	266	38	1
229	266	38	1
237	266	38	1
209	269	38	1
218	269	38	1
211	271	38	1
216	271	38	1
193	272	38	1
214	272	38	1
217	272	38	1
201	273	38	2
208	273	38	1
210	273	38	1
213	273	38	1
209	274	38	2
210	274	38	2
217	274	38	1
189	275	38	1
203	275	38	1
213	275	38	3
215	275	38	3
216	275	38	1
217	275	38	1
191	276	38	1
207	276	38	1
210	276	38	1
219	276	38	1
194	277	38	1
205	277	38	1
210	277	38	1
211	277	38	1
212	277	38	1
214	277	38	1
219	277	38	1
220	277	38	1
211	278	38	1
212	278	38	1
213	278	38	1
214	278	38	2
215	278	38	1
217	278	38	1
177	279	38	1
211	279	38	1
220	279	38	1
209	280	38	1
190	281	38	1
213	281	38	2
189	282	38	3
210	282	38	1
211	282	38	1
212	282	38	1
215	282	38	1
222	282	38	1
223	282	38	1
203	283	38	1
207	283	38	1
210	283	38	1
216	283	38	1
219	283	38	1
193	284	38	2
201	284	38	2
211	284	38	1
222	284	38	1
188	285	38	2
190	285	38	1
192	285	38	1
201	285	38	1
215	285	38	3
216	285	38	1
193	286	38	1
205	286	38	1
221	286	38	2
230	286	38	1
188	287	38	1
220	287	38	1
222	287	38	1
189	288	38	1
190	288	38	1
235	288	38	1
192	289	38	1
215	289	38	1
233	289	38	1
236	289	38	1
188	290	38	1
203	290	38	1
209	290	38	1
216	290	38	1
218	290	38	1
223	290	38	2
224	290	38	1
238	290	38	1
191	291	38	1
202	291	38	1
204	291	38	1
223	291	38	1
192	292	38	1
211	292	38	2
213	292	38	1
230	292	38	1
232	292	38	1
236	292	38	2
239	292	38	1
199	293	38	1
202	293	38	2
204	293	38	1
217	293	38	1
218	293	38	1
220	293	38	1
223	293	38	1
225	293	38	1
226	293	38	1
227	293	38	1
231	293	38	1
237	293	38	1
202	294	38	1
204	294	38	1
210	294	38	1
212	294	38	2
234	294	38	1
236	294	38	1
240	294	38	1
192	295	38	1
220	295	38	1
227	295	38	1
235	295	38	2
237	295	38	1
238	295	38	1
198	296	38	1
202	296	38	1
204	296	38	1
205	296	38	1
217	296	38	1
221	296	38	1
243	296	38	1
201	297	38	1
205	297	38	4
227	297	38	1
229	297	38	1
231	297	38	1
233	297	38	1
243	297	38	1
200	298	38	2
226	298	38	1
233	298	38	1
237	298	38	1
243	298	38	1
196	299	38	1
203	299	38	1
204	299	38	1
228	299	38	1
235	299	38	1
239	299	38	2
218	300	38	1
231	300	38	1
239	300	38	1
242	300	38	1
235	301	38	1
236	301	38	3
227	302	38	1
231	302	38	1
233	302	38	1
234	302	38	2
237	302	38	2
239	302	38	2
229	303	38	1
233	303	38	1
228	304	38	1
232	304	38	1
234	304	38	1
227	305	38	1
228	305	38	1
229	305	38	2
232	305	38	1
226	306	38	1
232	306	38	1
242	306	38	1
234	307	38	2
237	307	38	1
243	307	38	1
246	307	38	1
241	308	38	1
222	309	38	1
225	309	38	2
227	309	38	1
229	309	38	1
241	309	38	1
244	309	38	1
220	310	38	1
228	310	38	1
213	311	38	1
217	311	38	1
225	311	38	1
226	311	38	1
227	311	38	1
231	311	38	1
217	312	38	1
229	312	38	2
240	312	38	1
218	313	38	1
219	313	38	1
221	313	38	1
222	313	38	1
235	313	38	1
242	313	38	1
226	314	38	2
236	314	38	1
237	314	38	1
238	314	38	1
242	314	38	1
221	315	38	1
223	315	38	1
230	315	38	1
236	315	38	1
238	315	38	2
241	315	38	1
238	316	38	1
227	317	38	1
232	317	38	2
240	317	38	1
220	318	38	2
237	318	38	2
218	319	38	1
242	319	38	2
230	320	38	2
212	321	38	1
221	321	38	2
220	322	38	1
232	323	38	1
233	324	38	1
215	265	39	1
188	269	39	1
219	269	39	1
195	270	39	1
216	270	39	1
215	273	39	1
213	274	39	1
213	275	39	1
216	275	39	1
218	276	39	2
204	277	39	1
214	277	39	1
210	278	39	1
216	278	39	2
220	278	39	1
215	279	39	1
217	279	39	1
218	280	39	1
221	280	39	1
217	281	39	2
190	282	39	2
202	283	39	2
215	283	39	1
237	283	39	2
203	284	39	2
216	284	39	2
191	285	39	1
197	285	39	1
193	286	39	1
199	286	39	2
216	286	39	1
221	286	39	1
233	286	39	1
215	287	39	1
239	287	39	1
192	288	39	1
193	288	39	1
204	288	39	1
206	288	39	1
210	288	39	1
218	288	39	2
224	288	39	1
191	289	39	1
217	289	39	1
239	289	39	1
188	290	39	1
192	290	39	1
195	290	39	1
197	290	39	1
200	290	39	1
210	290	39	1
215	290	39	1
218	290	39	1
191	291	39	2
199	291	39	2
204	291	39	1
207	291	39	1
235	291	39	1
239	291	39	1
221	292	39	1
225	292	39	3
232	292	39	1
235	292	39	1
207	293	39	2
208	293	39	1
209	293	39	1
220	293	39	1
221	293	39	1
234	293	39	1
238	293	39	1
202	294	39	1
204	294	39	1
234	294	39	1
197	295	39	1
203	295	39	1
223	295	39	1
224	295	39	1
240	295	39	1
243	295	39	2
197	296	39	2
200	296	39	1
215	296	39	1
228	296	39	1
234	296	39	1
237	296	39	1
194	297	39	1
195	297	39	1
196	297	39	1
200	297	39	1
206	297	39	1
231	297	39	1
234	297	39	1
235	297	39	1
200	298	39	1
202	298	39	2
203	298	39	1
213	298	39	2
219	298	39	1
224	298	39	1
233	298	39	1
239	298	39	1
229	299	39	1
231	299	39	1
237	299	39	1
214	300	39	1
228	300	39	2
231	300	39	1
229	301	39	2
240	302	39	1
226	303	39	1
225	304	39	1
228	304	39	1
233	304	39	1
234	304	39	2
243	304	39	1
194	305	39	2
212	305	39	1
226	305	39	1
228	305	39	2
211	306	39	1
225	307	39	1
227	307	39	1
232	307	39	1
221	308	39	1
223	308	39	1
226	308	39	2
243	308	39	1
195	309	39	2
215	309	39	3
216	309	39	1
218	309	39	2
220	309	39	1
226	309	39	2
239	309	39	2
240	309	39	1
222	310	39	1
221	311	39	1
228	311	39	1
196	312	39	3
211	312	39	1
219	312	39	1
228	312	39	1
231	312	39	1
232	312	39	2
242	312	39	1
217	313	39	1
220	313	39	1
221	313	39	1
225	313	39	1
227	313	39	1
240	313	39	1
242	313	39	1
217	314	39	1
219	314	39	1
228	314	39	1
229	314	39	1
234	314	39	1
236	314	39	3
239	314	39	1
240	314	39	2
229	315	39	1
230	315	39	1
237	315	39	1
243	315	39	1
245	315	39	1
217	316	39	1
229	316	39	1
239	316	39	1
240	316	39	2
242	316	39	1
225	317	39	1
237	317	39	1
238	317	39	1
242	317	39	1
237	318	39	1
223	319	39	2
228	319	39	1
230	319	39	3
237	319	39	1
240	319	39	1
231	320	39	1
238	320	39	1
215	321	39	2
218	321	39	1
229	321	39	1
230	321	39	1
232	321	39	1
234	322	39	1
220	324	39	1
212	327	39	1
190	283	40	1
192	283	40	1
237	283	40	1
195	284	40	1
196	286	40	1
210	288	40	2
218	290	40	1
193	292	40	1
199	292	40	1
208	292	40	1
210	292	40	1
221	292	40	1
194	293	40	1
229	293	40	1
217	294	40	1
225	294	40	1
238	294	40	1
197	295	40	1
220	295	40	1
225	295	40	1
206	296	40	1
211	296	40	1
215	296	40	2
234	296	40	1
236	296	40	1
207	297	40	1
215	298	40	1
222	298	40	1
223	298	40	1
225	298	40	1
230	298	40	1
199	299	40	1
214	299	40	1
225	299	40	1
237	301	40	1
219	302	40	1
224	302	40	1
231	302	40	1
232	302	40	1
233	302	40	1
237	302	40	1
228	303	40	1
229	304	40	1
214	305	40	1
230	305	40	1
242	305	40	2
210	306	40	1
224	306	40	1
226	306	40	1
228	306	40	1
194	307	40	1
202	307	40	2
215	307	40	1
240	307	40	1
241	307	40	1
243	307	40	1
224	308	40	1
228	308	40	2
241	308	40	1
195	309	40	1
203	309	40	1
223	309	40	1
224	309	40	1
232	309	40	1
218	310	40	1
222	310	40	3
224	310	40	1
225	310	40	1
231	310	40	1
239	310	40	1
242	310	40	1
217	311	40	2
220	311	40	2
221	311	40	1
238	311	40	1
242	311	40	1
229	312	40	1
232	312	40	1
243	312	40	1
218	313	40	1
219	313	40	1
220	313	40	1
235	313	40	1
243	313	40	1
219	314	40	2
225	314	40	1
219	315	40	1
221	315	40	1
238	315	40	1
242	315	40	1
243	315	40	1
217	316	40	1
243	316	40	2
207	317	40	2
218	317	40	1
219	317	40	1
221	317	40	1
236	317	40	1
242	317	40	1
220	318	40	3
229	318	40	1
240	318	40	1
243	318	40	2
246	318	40	2
221	319	40	2
241	319	40	1
243	319	40	1
217	320	40	2
232	320	40	1
241	320	40	1
216	321	40	1
227	321	40	1
229	322	40	2
212	324	40	1
208	330	40	1
197	282	41	1
217	292	41	1
226	292	41	1
195	294	41	1
213	294	41	2
204	297	41	1
213	297	41	1
237	299	41	1
234	301	41	1
229	302	41	1
232	304	41	1
223	305	41	2
228	305	41	1
230	305	41	4
231	305	41	1
224	306	41	1
223	307	41	1
227	307	41	1
229	307	41	1
222	308	41	2
224	308	41	3
229	308	41	1
243	308	41	1
196	310	41	1
219	310	41	1
220	310	41	1
221	311	41	2
233	311	41	1
236	311	41	1
240	312	41	1
241	312	41	1
245	313	41	1
235	314	41	1
242	314	41	2
238	315	41	3
243	315	41	1
216	316	41	1
238	316	41	1
246	316	41	1
240	317	41	1
242	317	41	1
245	317	41	1
230	318	41	1
240	318	41	1
243	318	41	1
245	318	41	2
217	319	41	1
230	319	41	1
241	320	41	1
216	321	41	1
240	321	41	1
228	323	41	1
228	299	42	1
231	300	42	1
221	302	42	1
220	303	42	1
220	305	42	1
230	306	42	1
232	306	42	1
221	307	42	1
220	308	42	1
223	308	42	1
227	308	42	1
240	308	42	1
225	309	42	1
226	309	42	1
235	309	42	1
236	309	42	1
221	310	42	1
236	310	42	1
239	310	42	2
220	311	42	1
223	311	42	1
236	311	42	1
239	311	42	1
242	311	42	1
214	312	42	2
220	312	42	2
243	312	42	1
244	312	42	1
217	313	42	1
222	313	42	1
224	313	42	1
221	314	42	1
242	314	42	2
221	315	42	1
222	315	42	1
240	315	42	1
221	316	42	1
227	316	42	1
221	317	42	2
227	317	42	1
238	317	42	1
229	318	42	1
227	319	42	1
228	320	42	1
230	321	42	1
227	304	43	1
222	307	43	1
220	308	43	2
220	309	43	2
219	310	43	1
234	310	43	1
222	311	43	1
236	311	43	1
238	311	43	1
240	313	43	1
245	315	43	1
241	316	43	2
217	319	43	1
244	319	43	1
227	320	43	2
227	321	43	1
226	322	43	1
220	306	44	1
219	310	44	1
234	310	44	1
219	311	44	2
235	311	44	1
219	313	44	1
229	313	44	1
221	314	44	1
237	314	44	1
231	317	44	1
242	317	44	2
223	318	44	1
223	319	44	1
242	319	44	1
231	320	44	1
230	321	44	1
