x	y	z	Factors involved in megakaryocyte development and platelet production
244	288	32	2
245	288	32	1
246	288	32	1
247	288	32	1
248	288	32	1
249	288	32	2
253	288	32	1
200	289	32	1
201	289	32	3
226	289	32	1
227	289	32	1
229	289	32	1
233	289	32	1
234	289	32	1
235	289	32	2
237	289	32	1
239	289	32	1
242	289	32	1
243	289	32	1
244	289	32	1
247	289	32	2
253	289	32	2
185	290	32	1
187	290	32	3
200	290	32	1
206	290	32	1
221	290	32	2
222	290	32	1
225	290	32	6
226	290	32	1
230	290	32	1
231	290	32	1
232	290	32	2
233	290	32	1
235	290	32	3
236	290	32	3
237	290	32	1
239	290	32	1
241	290	32	1
245	290	32	1
246	290	32	3
247	290	32	2
248	290	32	2
250	290	32	1
252	290	32	1
255	290	32	1
197	291	32	1
198	291	32	1
200	291	32	1
223	291	32	2
226	291	32	3
233.333333333333	291.333333333333	33	1
241	291	32	2
243	291	32	1
244	291	32	1
245	291	32	2
246	291	32	2
247	291	32	2
250	291	32	1
254	291	32	2
256	291	32	2
198	292	32	1
201	292	32	1
203	292	32	1
204	292	32	2
218	292	32	1
225	292	32	1
228	292	32	1
229	292	32	2
233	292	32	3
234	292	32	1
236.75	292.75	33	1
238	292	32	1
243	292	32	1
246	292	32	2
250	292	32	2
251	292	32	1
254	292	32	1
257	292	32	1
179	293	32	1
199	293	32	1
200	293	32	1
216	293	32	1
218	293	32	1
220	293	32	1
223	293	32	2
225	293	32	1
229	293	32	1
230	293	32	2
233	293	32	2
234	293	32	4
236	293	32	1
241	293	32	2
247	293	32	1
248	293	32	1
250	293	32	3
197	294	32	1
223	294	32	1
224	294	32	1
225	294	32	2
227	294	32	1
228	294	32	2
231	294	32	1
233	294	32	1
236	294	32	1
237	294	32	1
238	294	32	2
242	294	32	2
244	294	32	1
253	294	32	2
181	295	32	2
192	295	32	1
195	295	32	2
200	295	32	2
217	295	32	2
218	295	32	1
224	295	32	1
226	295	32	1
229	295	32	1
230	295	32	1
231	295	32	1
232	295	32	1
236	295	32	1
241	295	32	1
253	295	32	1
198	296	32	2
202	296	32	2
220	296	32	1
228	296	32	1
232	296	32	2
233	296	32	1
235	296	32	3
237	296	32	1
241	296	32	2
242	296	32	1
243	296	32	2
244	296	32	3
247	296	32	1
249	296	32	1
252	296	32	1
199	297	32	1
221	297	32	2
225	297	32	1
226	297	32	2
227	297	32	1
229	297	32	1
233	297	32	1
237	297	32	1
242	297	32	1
244	297	32	2
246	297	32	1
247	297	32	1
248	297	32	2
250	297	32	1
251	297	32	1
254	297	32	3
255	297	32	1
197	298	32	1
198	298	32	2
199	298	32	2
220	298	32	1
221	298	32	1
223	298	32	1
230	298	32	1
233	298	32	1
234	298	32	2
236	298	32	1
238	298	32	1
239	298	32	1
240	298	32	2
246	298	32	1
248	298	32	1
251	298	32	1
253	298	32	1
231	299	32	1
235	299	32	2
236	299	32	1
241	299	32	2
243	299	32	1
245	299	32	2
247	299	32	1
249	299	32	1
197	300	32	2
227	300	32	2
228	300	32	3
235	300	32	2
236	300	32	1
245	300	32	2
247	300	32	2
198	301	32	1
210	301	32	2
223	301	32	1
224	301	32	2
229	301	32	1
231	301	32	1
235	301	32	1
236	301	32	3
239	301	32	1
241	301	32	3
243	301	32	1
245	301	32	1
246	301	32	2
230	302	32	1
231	302	32	3
234	302	32	1
236	302	32	1
238	302	32	1
239	302	32	5
241	302	32	1
247	302	32	1
248	302	32	1
249	302	32	1
223	303	32	1
226	303	32	1
234	303	32	1
235	303	32	3
239	303	32	2
242	303	32	2
244	303	32	1
220	304	32	1
230	304	32	1
233	304	32	1
234	304	32	1
235	304	32	1
236	304	32	1
238	304	32	2
239	304	32	2
243	304	32	1
244	304	32	1
245	304	32	3
204	305	32	1
221	305	32	3
222	305	32	1
238	305	32	1
242	305	32	1
224	306	32	1
233	306	32	1
234	306	32	1
235	306	32	1
236	306	32	1
241	306	32	1
242	306	32	1
222	307	32	2
225	307	32	1
226	307	32	1
234	307	32	2
220	308	32	1
225	308	32	1
220	309	32	1
225	309	32	1
226	309	32	1
228	309	32	2
231	309	32	1
234	309	32	1
235	309	32	2
229	310	32	3
231	310	32	1
234	311	32	2
227	312	32	2
235	313	32	3
226	251	33	1
227	251	33	1
228	251	33	1
230	251	33	2
223	252	33	1
226	252	33	1
227	252	33	1
229	252	33	1
231	252	33	1
240	252	33	1
216	253	33	1
218	253	33	1
221	253	33	2
225	253	33	1
228	253	33	1
231	253	33	1
237	253	33	3
241	253	33	1
193	254	33	1
217	254	33	1
219	254	33	2
223	254	33	2
226	254	33	1
231	254	33	1
236	254	33	1
241	254	33	1
218	255	33	2
236	255	33	3
237	255	33	1
215	256	33	1
216	256	33	1
221	256	33	3
227	256	33	1
230	256	33	1
238	256	33	1
240	256	33	1
241	256	33	1
214	257	33	1
215	257	33	2
216	257	33	2
217	257	33	1
218	257	33	1
219	257	33	1
220	257	33	1
221	257	33	2
230	257	33	1
237	257	33	1
216	258	33	1
217	258	33	1
222	258	33	1
223	258	33	1
226	258	33	2
230	258	33	2
231	258	33	1
232	258	33	2
233	258	33	1
234	258	33	1
235	258	33	1
242	258	33	2
243	258	33	1
244	258	33	1
189	259	33	1
194	259	33	2
201	259	33	1
209	259	33	1
216	259	33	2
218	259	33	2
220	259	33	1
222	259	33	1
223	259	33	1
225	259	33	4
227	259	33	3
228	259	33	1
231	259	33	1
232	259	33	1
237	259	33	1
239	259	33	2
242	259	33	1
192	260	33	1
217	260	33	1
219	260	33	2
223	260	33	1
224	260	33	3
236	260	33	3
238	260	33	1
239	260	33	2
240	260	33	1
243	260	33	1
246	260	33	1
182	261	33	1
188	261	33	3
195	261	33	1
205	261	33	1
208	261	33	1
209	261	33	1
211	261	33	1
214	261	33	2
216	261	33	1
218	261	33	1
219	261	33	1
224	261	33	2
226	261	33	1
227	261	33	1
230	261	33	1
231	261	33	1
235	261	33	1
237	261	33	1
240	261	33	1
241	261	33	1
242	261	33	1
245	261	33	3
247	261	33	2
191	262	33	2
203	262	33	2
212	262	33	1
214	262	33	3
216	262	33	1
218	262	33	1
219	262	33	4
221	262	33	2
224	262	33	1
226	262	33	2
229	262	33	2
231	262	33	1
233	262	33	1
236	262	33	1
240	262	33	1
242	262	33	1
243	262	33	1
246	262	33	2
248	262	33	1
249	262	33	2
188	263	33	1
190	263	33	1
191	263	33	1
193	263	33	3
194	263	33	1
198	263	33	1
203	263	33	1
211	263	33	2
212	263	33	1
213	263	33	1
215	263	33	1
217	263	33	2
218	263	33	1
219	263	33	1
220	263	33	1
222	263	33	2
227	263	33	1
231	263	33	4
233	263	33	1
238	263	33	1
239	263	33	1
240	263	33	2
244	263	33	1
248	263	33	1
185	264	33	2
191	264	33	1
210	264	33	1
211	264	33	1
212	264	33	2
214	264	33	1
215	264	33	1
216	264	33	1
217	264	33	3
218	264	33	1
220	264	33	1
221	264	33	1
224	264	33	1
225	264	33	1
226	264	33	1
228	264	33	3
233	264	33	2
237	264	33	2
238	264	33	2
248	264	33	1
185	265	33	2
186	265	33	1
189	265	33	1
191	265	33	1
194	265	33	1
195	265	33	1
207	265	33	1
208	265	33	3
211	265	33	2
212	265	33	1
214	265	33	1
218	265	33	1
221	265	33	3
226	265	33	1
229	265	33	1
233	265	33	2
237	265	33	1
239	265	33	1
242	265	33	1
243	265	33	2
248	265	33	1
251	265	33	1
189	266	33	1
191	266	33	1
192	266	33	4
194	266	33	2
196	266	33	1
208	266	33	1
213	266	33	2
215	266	33	2
216	266	33	1
217	266	33	2
218	266	33	1
220	266	33	1
222	266	33	1
224	266	33	2
230	266	33	2
237	266	33	3
239	266	33	1
240	266	33	1
241	266	33	1
247	266	33	2
249	266	33	2
250	266	33	1
182	267	33	1
183	267	33	1
192	267	33	2
196	267	33	1
205	267	33	1
209	267	33	1
212	267	33	1
214	267	33	1
215	267	33	2
216	267	33	1
217	267	33	1
220	267	33	1
221	267	33	1
223	267	33	1
225	267	33	1
226	267	33	1
231	267	33	1
240	267	33	1
241	267	33	2
242	267	33	3
244	267	33	4
247	267	33	1
248	267	33	3
252	267	33	1
253	267	33	2
188	268	33	1
209	268	33	1
212	268	33	1
217	268	33	2
219	268	33	2
224	268	33	4
225	268	33	1
226	268	33	2
232	268	33	1
235	268	33	1
240	268	33	1
241	268	33	2
242	268	33	1
245	268	33	1
250	268	33	2
252	268	33	2
184	269	33	1
185	269	33	1
187	269	33	1
188	269	33	3
195	269	33	1
198	269	33	1
204	269	33	3
209	269	33	2
211	269	33	1
212	269	33	1
217	269	33	2
219	269	33	1
227	269	33	1
232	269	33	3
233	269	33	1
234	269	33	1
239	269	33	1
240	269	33	1
243	269	33	1
250	269	33	1
251	269	33	1
184	270	33	1
186	270	33	1
187	270	33	1
188	270	33	2
198	270	33	1
205	270	33	1
207	270	33	1
209	270	33	1
210	270	33	3
212	270	33	1
213	270	33	1
216	270	33	2
223	270	33	3
231	270	33	5
233	270	33	1
234	270	33	1
239	270	33	1
241	270	33	2
244	270	33	1
248	270	33	1
249	270	33	1
251	270	33	1
252	270	33	1
175	271	33	1
179	271	33	3
181	271	33	2
182	271	33	2
185	271	33	3
190	271	33	1
206	271	33	1
208	271	33	2
210	271	33	2
217	271	33	1
226	271	33	1
233	271	33	2
238	271	33	1
239	271	33	2
240	271	33	2
242	271	33	2
243	271	33	1
245	271	33	2
246	271	33	1
247	271	33	2
248	271	33	1
172	272	33	2
173	272	33	2
177	272	33	1
186	272	33	3
187	272	33	1
189	272	33	2
203	272	33	1
207	272	33	2
210	272	33	1
213	272	33	1
217	272	33	2
231	272	33	1
232	272	33	1
239	272	33	3
240	272	33	1
241	272	33	1
242	272	33	1
245	272	33	1
246	272	33	2
247	272	33	2
249	272	33	1
251	272	33	1
254	272	33	1
173	273	33	3
174	273	33	1
182	273	33	2
183	273	33	2
184	273	33	1
185	273	33	1
186	273	33	1
196	273	33	1
203	273	33	3
204	273	33	1
205	273	33	1
209	273	33	1
210	273	33	1
213	273	33	1
214	273	33	2
216	273	33	1
226	273	33	2
243	273	33	1
247	273	33	4
248	273	33	1
249	273	33	1
253	273	33	2
169	274	33	2
174	274	33	1
185	274	33	2
186	274	33	1
193	274	33	1
203	274	33	2
207	274	33	1
208	274	33	2
209	274	33	2
229	274	33	1
235	274	33	1
237	274	33	1
239	274	33	2
240	274	33	3
243	274	33	1
245	274	33	1
250	274	33	1
176	275	33	2
183	275	33	1
185	275	33	1
188	275	33	1
200	275	33	1
205	275	33	1
206	275	33	1
207	275	33	2
213	275	33	1
215	275	33	2
239	275	33	1
240	275	33	1
241	275	33	2
242	275	33	2
243	275	33	1
189	276	33	1
190	276	33	4
192	276	33	1
201	276	33	1
205	276	33	2
206	276	33	1
207	276	33	2
214	276	33	2
215	276	33	1
232	276	33	1
235	276	33	1
237	276	33	1
239	276	33	2
241	276	33	1
242	276	33	1
173	277	33	1
174	277	33	1
180	277	33	1
187	277	33	1
205	277	33	2
211	277	33	1
224	277	33	2
227	277	33	1
234	277	33	1
238	277	33	1
239	277	33	3
246	277	33	3
247	277	33	1
174	278	33	2
177	278	33	3
178	278	33	1
205	278	33	1
209	278	33	1
210	278	33	1
211	278	33	2
223	278	33	2
235	278	33	1
237	278	33	3
238	278	33	1
240	278	33	1
168	279	33	1
176	279	33	2
181	279	33	1
201	279	33	1
210	279	33	1
220	279	33	2
234	279	33	1
243	279	33	1
245	279	33	3
251	279	33	1
175	280	33	1
176	280	33	1
180	280	33	1
187	280	33	1
191	280	33	1
203	280	33	1
206	280	33	1
207	280	33	1
210	280	33	1
211	280	33	1
214	280	33	2
217	280	33	2
221	280	33	1
224	280	33	2
229	280	33	1
232	280	33	2
239	280	33	1
241	280	33	1
242	280	33	1
247	280	33	1
248	280	33	2
251	280	33	2
173	281	33	1
176	281	33	2
178	281	33	4
179	281	33	1
180	281	33	1
186	281	33	1
204	281	33	2
206	281	33	1
208	281	33	1
209	281	33	1
219	281	33	2
221	281	33	1
222	281	33	1
223	281	33	1
230	281	33	1
232	281	33	1
233	281	33	3
234	281	33	1
239	281	33	1
244	281	33	1
245	281	33	1
248	281	33	1
249	281	33	2
250	281	33	1
177	282	33	2
179	282	33	1
185	282	33	2
205	282	33	1
211	282	33	1
214	282	33	4
221	282	33	2
222	282	33	1
224	282	33	1
226	282	33	1
229	282	33	1
232	282	33	2
234	282	33	1
235	282	33	1
237	282	33	4
241	282	33	1
243	282	33	1
244	282	33	2
245	282	33	4
247	282	33	1
250	282	33	1
252	282	33	1
174	283	33	1
176	283	33	4
206	283	33	1
209	283	33	3
211	283	33	1
215	283	33	1
220	283	33	3
225	283	33	1
226	283	33	1
230	283	33	1
233	283	33	2
239	283	33	1
240	283	33	1
241	283	33	4
243	283	33	1
247	283	33	1
250	283	33	2
176	284	33	1
180	284	33	2
186	284	33	2
188	284	33	1
205	284	33	1
206	284	33	3
207	284	33	2
208	284	33	1
209	284	33	2
210	284	33	2
211	284	33	1
222	284	33	2
224	284	33	3
225	284	33	1
226	284	33	1
229	284	33	1
230	284	33	1
231	284	33	1
233	284	33	1
234	284	33	1
235	284	33	2
237	284	33	1
240	284	33	2
243	284	33	2
244	284	33	2
246	284	33	2
247	284	33	1
248	284	33	1
254	284	33	1
175	285	33	1
178	285	33	1
204	285	33	1
206	285	33	1
212	285	33	2
219	285	33	2
220	285	33	1
222	285	33	1
224	285	33	1
226	285	33	1
227	285	33	2
228	285	33	3
229	285	33	1
238	285	33	1
240	285	33	1
241	285	33	2
242	285	33	2
245	285	33	1
246	285	33	3
178	286	33	1
188	286	33	1
201	286	33	1
203	286	33	1
204	286	33	2
209	286	33	1
219	286	33	1
228	286	33	1
229	286	33	2
236	286	33	3
237	286	33	1
238	286	33	2
242	286	33	2
249	286	33	1
252	286	33	1
179	287	33	2
185	287	33	1
199	287	33	1
204	287	33	2
205	287	33	1
208	287	33	1
219	287	33	1
221	287	33	2
224	287	33	2
226	287	33	1
229	287	33	1
230	287	33	1
242	287	33	1
246	287	33	1
253	287	33	1
196	288	33	3
219	288	33	2
223	288	33	1
226	288	33	1
230	288	33	1
233	288	33	1
234	288	33	2
236	288	33	3
247	288	33	1
249	288	33	2
250	288	33	1
257	288	33	1
184	289	33	2
186	289	33	2
200	289	33	2
203	289	33	2
205	289	33	2
223	289	33	1
224	289	33	1
231	289	33	1
234	289	33	2
245	289	33	2
249	289	33	1
184	290	33	1
185	290	33	1
187	290	33	2
197	290	33	1
199	290	33	1
200	290	33	1
202	290	33	1
207	290	33	1
222	290	33	3
225	290	33	1
231	290	33	1
232	290	33	1
233	290	33	2
234	290	33	1
238	290	33	1
239	290	33	1
241	290	33	1
242	290	33	2
247	290	33	1
248	290	33	1
255	290	33	1
185	291	33	1
186	291	33	1
198	291	33	1
201	291	33	2
203	291	33	2
222	291	33	2
225	291	33	1
232	291	33	1
233	291	33	1
234	291	33	1
238	291	33	2
240	291	33	2
242	291	33	1
244	291	33	1
245	291	33	1
247	291	33	1
248	291	33	1
249	291	33	1
183	292	33	1
201	292	33	2
202	292	33	1
225	292	33	1
226	292	33	1
228	292	33	2
229	292	33	1
232	292	33	1
236	292	33	3
237	292	33	2
238	292	33	2
242	292	33	1
245	292	33	1
246	292	33	3
248	292	33	1
254	292	33	1
185	293	33	1
197	293	33	1
224	293	33	2
225	293	33	2
226	293	33	2
228	293	33	2
229	293	33	1
230	293	33	1
235	293	33	1
237	293	33	1
239	293	33	1
240	293	33	2
243	293	33	1
244	293	33	1
246	293	33	2
247	293	33	3
252	293	33	1
254	293	33	2
177	294	33	2
180	294	33	1
199	294	33	1
202	294	33	1
204	294	33	1
223	294	33	1
227	294	33	1
229	294	33	1
235	294	33	1
236	294	33	1
238	294	33	1
239	294	33	1
251	294	33	1
256	294	33	1
182	295	33	1
198	295	33	1
225	295	33	4
228	295	33	2
233	295	33	2
237	295	33	1
243	295	33	1
245	295	33	1
246	295	33	2
250	295	33	1
253	295	33	1
254	295	33	2
180	296	33	2
198	296	33	3
199	296	33	1
201	296	33	2
222	296	33	2
226	296	33	1
228	296	33	2
230	296	33	2
231	296	33	1
235	296	33	1
236	296	33	3
241	296	33	1
242	296	33	2
243	296	33	1
246	296	33	2
252	296	33	3
255	296	33	1
195	297	33	2
196	297	33	1
197	297	33	1
198	297	33	1
223	297	33	1
226	297	33	1
228	297	33	1
231	297	33	2
233	297	33	3
236	297	33	1
242	297	33	1
245	297	33	3
182	298	33	1
194	298	33	2
195	298	33	1
223	298	33	1
235	298	33	2
236	298	33	1
238	298	33	1
239	298	33	1
242	298	33	1
244	298	33	2
246	298	33	2
248	298	33	2
198	299	33	1
201	299	33	1
223	299	33	1
227	299	33	2
230	299	33	1
235	299	33	2
237	299	33	2
240	299	33	1
242	299	33	3
243	299	33	2
245	299	33	1
246	299	33	2
247	299	33	1
197	300	33	2
226	300	33	2
227	300	33	1
230	300	33	3
235	300	33	1
238	300	33	1
240	300	33	1
244	300	33	1
247	300	33	2
196	301	33	2
225	301	33	2
226	301	33	1
227	301	33	1
228	301	33	1
229	301	33	1
236	301	33	1
239	301	33	3
240	301	33	2
241	301	33	1
242	301	33	1
243	301	33	1
244	301	33	1
245	301	33	1
211	302	33	1
223	302	33	2
225	302	33	1
226	302	33	1
227	302	33	2
228	302	33	2
230	302	33	2
233	302	33	1
234	302	33	1
236	302	33	1
243	302	33	1
244	302	33	3
246	302	33	2
222	303	33	1
224	303	33	1
225	303	33	1
228	303	33	1
229	303	33	1
231	303	33	1
232	303	33	1
233	303	33	1
234	303	33	1
236	303	33	3
237	303	33	1
223	304	33	1
227	304	33	2
235	304	33	1
243	304	33	1
222	305	33	2
225	305	33	1
230	305	33	2
234	305	33	1
235	305	33	1
237	305	33	1
238	305	33	1
240	305	33	2
199	306	33	2
223	306	33	1
224	306	33	1
231	306	33	1
236	306	33	2
237	306	33	1
238	306	33	2
242	306	33	1
201	307	33	3
206	307	33	1
221	307	33	1
222	307	33	1
224	307	33	1
227	307	33	3
233	307	33	1
234	307	33	1
235	307	33	1
241	307	33	1
217	308	33	2
222	308	33	1
223	308	33	1
229	308	33	4
233	308	33	2
237	308	33	1
239	308	33	1
240	308	33	1
242	308	33	1
222	309	33	1
223	309	33	1
224	309	33	1
228	309	33	1
229	309	33	2
234	309	33	1
237	309	33	1
217	310	33	2
221	310	33	1
223	310	33	1
225	310	33	3
229	310	33	1
234	310	33	1
218	311	33	1
224	311	33	2
226	311	33	1
227	311	33	1
228	311	33	1
231	311	33	3
232	311	33	3
233	311	33	2
236	311	33	1
238	311	33	1
226	312	33	2
231	312	33	1
223	313	33	1
225	313	33	1
228	313	33	2
233	313	33	1
235	313	33	1
228	314	33	1
232	314	33	2
234	314	33	1
236	314	33	1
230	315	33	1
230	318	33	1
226	250	34	1
224	252	34	1
225	252	34	1
226	252	34	1
228	252	34	1
229	252	34	3
225	253	34	1
228	253	34	2
217	254	34	4
219	254	34	1
226	254	34	1
228	254	34	1
231	254	34	2
233	254	34	1
239	254	34	1
241	254	34	1
220	255	34	1
221	255	34	1
223	255	34	1
224	255	34	1
230	255	34	1
190	256	34	2
218	256	34	1
224	256	34	1
225	256	34	1
227	256	34	1
233	256	34	1
237	256	34	1
241	256	34	1
210	257	34	2
217	257	34	1
220	257	34	2
225	257	34	1
227	257	34	2
228	257	34	1
235	257	34	1
237	257	34	1
241	257	34	1
242	257	34	2
217	258	34	1
219	258	34	2
221	258	34	4
224	258	34	1
226	258	34	1
235	258	34	1
241	258	34	1
244	258	34	1
209	259	34	3
211	259	34	1
216	259	34	2
219	259	34	3
222	259	34	1
226	259	34	2
227	259	34	1
228	259	34	3
229	259	34	1
231	259	34	1
232	259	34	1
235	259	34	1
237	259	34	5
238	259	34	2
212	260	34	1
214	260	34	1
218	260	34	1
220	260	34	3
221	260	34	1
224	260	34	1
225	260	34	4
226	260	34	3
228	260	34	3
235	260	34	1
236	260	34	1
237	260	34	1
240	260	34	1
242	260	34	1
244	260	34	1
245	260	34	1
190	261	34	1
195	261	34	2
204	261	34	1
214	261	34	1
215	261	34	1
217	261	34	2
222	261	34	3
226	261	34	2
227	261	34	2
229	261	34	1
231	261	34	1
232	261	34	4
240	261	34	1
241	261	34	3
242	261	34	1
190	262	34	2
193	262	34	1
194	262	34	1
210	262	34	1
211	262	34	2
214	262	34	1
216	262	34	1
219	262	34	1
223	262	34	1
224	262	34	2
226	262	34	1
229	262	34	1
233	262	34	2
236	262	34	2
240	262	34	1
242	262	34	1
243	262	34	2
244	262	34	1
245	262	34	1
246	262	34	2
247	262	34	2
250	262	34	1
189	263	34	1
207	263	34	2
213	263	34	1
220	263	34	2
222	263	34	1
223	263	34	2
226	263	34	1
228	263	34	1
229	263	34	1
231	263	34	3
234	263	34	1
236	263	34	2
238	263	34	2
239	263	34	3
241	263	34	2
244	263	34	1
248	263	34	1
250	263	34	1
189	264	34	1
191	264	34	2
194	264	34	1
200	264	34	1
201	264	34	1
206	264	34	2
209	264	34	2
212	264	34	1
213	264	34	2
214	264	34	3
218	264	34	1
219	264	34	2
220	264	34	2
222	264	34	1
223	264	34	3
228	264	34	2
229	264	34	1
232	264	34	1
234	264	34	1
235	264	34	2
242	264	34	2
247	264	34	4
188	265	34	2
189	265	34	2
190	265	34	1
192	265	34	1
193	265	34	2
194	265	34	1
203	265	34	1
204	265	34	1
205	265	34	1
211	265	34	2
217	265	34	2
220	265	34	1
221	265	34	2
223	265	34	2
228	265	34	1
229	265	34	1
232	265	34	1
233	265	34	1
234	265	34	1
243	265	34	3
245	265	34	5
248	265	34	2
249	265	34	1
250	265	34	2
184	266	34	2
186	266	34	1
193	266	34	1
194	266	34	3
196	266	34	1
204	266	34	1
208	266	34	1
211	266	34	1
214	266	34	2
217	266	34	1
221	266	34	1
225	266	34	1
228	266	34	1
230	266	34	2
235	266	34	1
238	266	34	1
240	266	34	1
241	266	34	1
242	266	34	1
243	266	34	2
244	266	34	1
246	266	34	2
251	266	34	1
252	266	34	1
183	267	34	1
189	267	34	1
191	267	34	1
192	267	34	2
193	267	34	1
194	267	34	1
195	267	34	1
197	267	34	1
208	267	34	1
210	267	34	2
211	267	34	1
215	267	34	2
216	267	34	1
220	267	34	1
228	267	34	1
229	267	34	1
230	267	34	3
231	267	34	1
239	267	34	2
240	267	34	2
247	267	34	1
248	267	34	1
173	268	34	2
176	268	34	2
183	268	34	1
189	268	34	1
191	268	34	1
195	268	34	2
207	268	34	2
208	268	34	1
210	268	34	2
214	268	34	1
216	268	34	1
220	268	34	2
221	268	34	1
227	268	34	2
231	268	34	1
233	268	34	4
245	268	34	1
247	268	34	2
250	268	34	1
251	268	34	2
252	268	34	1
185	269	34	3
187	269	34	1
188	269	34	1
191	269	34	2
192	269	34	2
194	269	34	2
196	269	34	1
198	269	34	1
209	269	34	2
212	269	34	2
215	269	34	2
216	269	34	1
219	269	34	1
220	269	34	3
233	269	34	2
234	269	34	1
235	269	34	2
236	269	34	1
239	269	34	1
244	269	34	2
245	269	34	2
252	269	34	2
254	269	34	1
183	270	34	2
185	270	34	1
189	270	34	1
199	270	34	3
200	270	34	3
203	270	34	1
205	270	34	1
214	270	34	2
218	270	34	1
223	270	34	1
233	270	34	1
240	270	34	3
243	270	34	2
244	270	34	2
246	270	34	1
249	270	34	1
252	270	34	1
177	271	34	2
178	271	34	1
181	271	34	1
182	271	34	2
186	271	34	3
189	271	34	1
206	271	34	1
210	271	34	1
211	271	34	2
212	271	34	1
217	271	34	1
220	271	34	1
226	271	34	1
230	271	34	1
231	271	34	3
234	271	34	3
235	271	34	1
239	271	34	2
241	271	34	1
243	271	34	2
246	271	34	2
248	271	34	1
250	271	34	3
175	272	34	1
176	272	34	1
177	272	34	1
180	272	34	1
181	272	34	3
182	272	34	2
183	272	34	1
184	272	34	1
185	272	34	1
186	272	34	1
190	272	34	2
198	272	34	1
207	272	34	1
211	272	34	1
212	272	34	2
214	272	34	1
226	272	34	1
227	272	34	1
232	272	34	2
235	272	34	1
237	272	34	1
238	272	34	1
239	272	34	1
247	272	34	2
248	272	34	1
249	272	34	2
173	273	34	1
181	273	34	1
182	273	34	1
184	273	34	1
197	273	34	1
201	273	34	1
203	273	34	2
205	273	34	2
207	273	34	1
208	273	34	1
211	273	34	1
213	273	34	2
214	273	34	2
215	273	34	2
229	273	34	1
230	273	34	1
233	273	34	1
236	273	34	1
241	273	34	2
245	273	34	1
170	274	34	1
180	274	34	2
182	274	34	1
185	274	34	1
187	274	34	1
197	274	34	1
204	274	34	1
206	274	34	2
207	274	34	1
209	274	34	3
210	274	34	1
212	274	34	1
216	274	34	3
226	274	34	2
229	274	34	1
231	274	34	1
232	274	34	1
236	274	34	1
239	274	34	3
246	274	34	2
250	274	34	2
179	275	34	1
181	275	34	1
184	275	34	1
201	275	34	1
203	275	34	1
206	275	34	3
207	275	34	2
209	275	34	2
213	275	34	1
214	275	34	1
216	275	34	3
217	275	34	1
226	275	34	1
227	275	34	3
235	275	34	1
238	275	34	1
177	276	34	2
187	276	34	2
203	276	34	1
207	276	34	2
211	276	34	1
212	276	34	1
214	276	34	5
229	276	34	2
232	276	34	1
233	276	34	1
235	276	34	1
236	276	34	1
237	276	34	1
239	276	34	1
240	276	34	1
242	276	34	1
243	276	34	2
244	276	34	1
245	276	34	2
176	277	34	1
182	277	34	1
183	277	34	1
184	277	34	1
186	277	34	2
189	277	34	2
203	277	34	2
205	277	34	1
206	277	34	2
209	277	34	1
211	277	34	1
213	277	34	1
238	277	34	3
241	277	34	1
175	278	34	1
178	278	34	1
186	278	34	1
190	278	34	3
202	278	34	2
204	278	34	1
206	278	34	1
210	278	34	1
211	278	34	1
214	278	34	1
226	278	34	2
231	278	34	1
234	278	34	1
239	278	34	1
244	278	34	2
176	279	34	2
177	279	34	1
179	279	34	1
181	279	34	1
192	279	34	1
204	279	34	1
209	279	34	1
210	279	34	2
215	279	34	1
217	279	34	1
219	279	34	1
223	279	34	1
227	279	34	1
231	279	34	1
232	279	34	2
237	279	34	1
238	279	34	3
242	279	34	2
243	279	34	2
245	279	34	1
246	279	34	3
247	279	34	3
248	279	34	1
173	280	34	1
176	280	34	2
180	280	34	1
181	280	34	2
188	280	34	2
192	280	34	2
193	280	34	1
206	280	34	2
207	280	34	2
208	280	34	2
209	280	34	2
212	280	34	1
215	280	34	1
224	280	34	1
234	280	34	2
236	280	34	1
240	280	34	1
242	280	34	2
173	281	34	1
174	281	34	1
175	281	34	1
177	281	34	1
179	281	34	1
191	281	34	1
192	281	34	1
203	281	34	1
204	281	34	1
205	281	34	1
207	281	34	2
208	281	34	1
210	281	34	1
221	281	34	1
226	281	34	1
227	281	34	1
231	281	34	2
232	281	34	1
233	281	34	1
237	281	34	2
241	281	34	2
244	281	34	1
248	281	34	2
175	282	34	1
178	282	34	1
179	282	34	1
187	282	34	2
190	282	34	2
204	282	34	1
206	282	34	2
207	282	34	2
208	282	34	1
209	282	34	1
211	282	34	1
213	282	34	1
215	282	34	2
220	282	34	1
224	282	34	2
229	282	34	2
234	282	34	2
235	282	34	1
245	282	34	2
247	282	34	1
248	282	34	2
251	282	34	1
175	283	34	1
176	283	34	1
187	283	34	2
192	283	34	1
204	283	34	1
206	283	34	1
207	283	34	1
208	283	34	1
210	283	34	2
211	283	34	1
215	283	34	2
223	283	34	2
227	283	34	1
231	283	34	1
232	283	34	1
235	283	34	1
237	283	34	1
240	283	34	1
243	283	34	1
247	283	34	1
250	283	34	3
253	283	34	1
177	284	34	2
184	284	34	2
185	284	34	1
186	284	34	2
191	284	34	3
203	284	34	3
205	284	34	1
209	284	34	1
212	284	34	2
214	284	34	3
220	284	34	4
222	284	34	2
223	284	34	2
225	284	34	3
227	284	34	1
229	284	34	2
233	284	34	1
237	284	34	1
241	284	34	3
242	284	34	1
243	284	34	2
245	284	34	1
246	284	34	1
247	284	34	1
