x	y	z	STING mediated induction of host immune responses
222	311	37	1
226	311	37	1
237	311	37	1
217	312	37	1
225	312	37	1
229	312	37	1
231	312	37	2
240	312	37	1
225	313	37	1
227	313	37	1
230	313	37	1
229	314	37	1
232	314	37	1
235	314	37	3
236	314	37	1
237	314	37	1
230	315	37	1
236	315	37	1
238	315	37	1
236	316	37	2
237	316	37	2
211	317	37	1
236	317	37	1
238	318	37	1
237	319	37	2
228	320	37	1
231	322	37	1
225	262	38	1
238	262	38	1
232	263	38	1
219	264	38	1
226	265	38	1
237	265	38	1
217	266	38	1
188	268	38	1
211	268	38	2
187	269	38	1
217	269	38	1
193	270	38	1
218	270	38	1
211	271	38	1
216	271	38	1
193	272	38	1
214	272	38	2
215	272	38	1
217	272	38	1
208	273	38	1
213	273	38	1
214	273	38	1
206	274	38	2
209	274	38	1
210	274	38	1
216	274	38	1
240	274	38	1
207	275	38	1
213	276	38	1
207	277	38	1
210	277	38	1
211	277	38	1
213	277	38	1
215	277	38	1
215	278	38	1
217	278	38	1
221	278	38	1
230	278	38	1
206	279	38	1
210	279	38	1
211	279	38	1
212	279	38	2
191	281	38	1
210	281	38	1
215	281	38	1
189	282	38	1
211	282	38	1
212	282	38	1
213	282	38	2
214	282	38	2
185	284	38	1
188	284	38	2
191	284	38	1
196	284	38	1
201	284	38	1
188	285	38	1
201	285	38	1
202	285	38	2
205	285	38	1
208	285	38	2
196	286	38	1
203	286	38	1
204	286	38	1
206	286	38	1
211	286	38	2
221	286	38	2
237	286	38	2
193	287	38	1
202	287	38	2
215	287	38	1
217	287	38	1
222	287	38	1
190	288	38	1
193	288	38	1
206	288	38	1
207	288	38	1
220	288	38	1
186	289	38	1
187	289	38	1
195	289	38	1
203	289	38	1
204	289	38	1
232	289	38	1
191	290	38	2
193	290	38	1
199	290	38	1
211	290	38	1
218	290	38	2
224	290	38	1
203	291	38	1
210	291	38	1
214	291	38	1
222	291	38	1
238	291	38	1
189	292	38	2
199	292	38	1
207	292	38	1
223	292	38	2
234	292	38	1
197	293	38	1
200	293	38	1
205	293	38	1
217	293	38	2
230	293	38	1
234	293	38	2
199	294	38	1
210	294	38	1
235	294	38	1
204	295	38	1
216	295	38	1
220	295	38	1
221	295	38	1
238	295	38	1
217	296	38	1
221	296	38	1
242	296	38	1
204	297	38	1
225	297	38	1
234	297	38	2
240	297	38	1
200	298	38	1
215	298	38	1
216	298	38	1
228	298	38	1
234	298	38	1
196	299	38	1
227	299	38	1
228	299	38	1
229	299	38	1
231	299	38	1
236	299	38	1
239	299	38	1
240	300	38	1
241	300	38	1
236	301	38	1
238	301	38	1
226	302	38	2
233	302	38	1
239	302	38	1
245	302	38	1
228	303	38	1
231	303	38	1
227	304	38	1
231	304	38	1
233	304	38	1
234	304	38	2
237	304	38	1
229	305	38	1
232	305	38	1
227	306	38	2
229	306	38	1
239	306	38	1
193	307	38	1
234	307	38	1
239	307	38	1
226	308	38	1
229	308	38	1
235	308	38	1
240	308	38	1
195	309	38	1
222	309	38	1
226	309	38	1
220	310	38	1
221	310	38	1
229	310	38	1
222	311	38	1
224	311	38	1
235	311	38	1
244	311	38	1
219	312	38	1
221	312	38	1
222	312	38	1
216	313	38	1
228	313	38	2
235	313	38	1
245	313	38	1
217	314	38	2
219	314	38	2
236	314	38	1
242	314	38	1
211	315	38	1
213	315	38	2
220	315	38	1
223	315	38	1
229	315	38	1
237	315	38	1
243	315	38	1
239	316	38	1
242	316	38	1
231	317	38	1
232	317	38	2
237	317	38	1
239	317	38	1
242	317	38	1
231	318	38	1
232	318	38	1
240	318	38	1
232	319	38	1
234	319	38	1
242	319	38	1
231	322	38	2
235	323	38	1
237	265	39	1
219	269	39	2
192	270	39	1
217	270	39	1
218	271	39	1
215	273	39	1
214	274	39	1
213	275	39	1
218	276	39	1
204	277	39	2
213	277	39	3
195	278	39	1
210	278	39	1
214	278	39	2
221	278	39	1
212	279	39	1
215	279	39	1
221	280	39	1
217	281	39	1
223	281	39	2
195	282	39	1
190	283	39	1
191	283	39	1
193	284	39	1
207	284	39	2
197	285	39	1
196	286	39	1
201	286	39	1
206	286	39	1
216	286	39	1
187	287	39	1
190	287	39	1
196	287	39	1
205	287	39	1
239	287	39	1
204	288	39	2
206	288	39	1
217	288	39	2
191	289	39	2
195	289	39	1
201	289	39	2
203	289	39	1
211	289	39	1
239	289	39	2
195	290	39	1
210	290	39	1
233	290	39	1
199	291	39	1
207	291	39	1
222	291	39	1
197	292	39	1
208	292	39	1
210	292	39	1
212	292	39	1
226	292	39	1
242	292	39	1
208	293	39	1
209	293	39	1
221	293	39	1
201	294	39	1
225	294	39	1
228	294	39	2
230	294	39	1
236	294	39	1
237	294	39	1
241	294	39	1
242	294	39	1
204	295	39	1
225	295	39	1
197	296	39	1
215	296	39	1
226	296	39	1
236	296	39	1
237	296	39	2
199	297	39	1
204	297	39	1
206	297	39	2
220	297	39	1
232	297	39	1
234	297	39	1
240	297	39	1
215	298	39	1
230	298	39	1
233	298	39	1
226	299	39	1
229	299	39	1
230	299	39	1
242	299	39	1
230	300	39	1
224	301	39	1
228	301	39	1
233	302	39	1
228	303	39	3
231	303	39	1
235	303	39	1
238	305	39	1
241	305	39	1
211	306	39	1
235	306	39	1
236	306	39	1
214	307	39	1
226	307	39	1
241	307	39	1
229	308	39	1
218	309	39	1
222	309	39	1
225	309	39	2
227	309	39	1
228	309	39	1
235	309	39	1
239	309	39	1
240	309	39	1
224	310	39	1
217	311	39	1
221	311	39	2
224	311	39	2
231	311	39	3
235	311	39	1
213	312	39	1
219	312	39	1
222	312	39	1
230	312	39	1
238	312	39	1
239	312	39	1
240	312	39	1
242	312	39	2
218	313	39	1
220	313	39	1
238	313	39	1
243	313	39	1
217	314	39	1
220	315	39	1
229	315	39	1
230	315	39	1
243	315	39	1
245	315	39	2
225	316	39	1
229	316	39	1
232	317	39	1
242	317	39	1
220	319	39	2
237	319	39	1
230	322	39	1
232	323	39	1
234	323	39	1
212	324	39	2
214	274	40	1
201	278	40	1
204	287	40	2
193	288	40	1
202	288	40	1
193	290	40	1
206	291	40	1
192	292	40	2
193	292	40	1
194	293	40	2
197	293	40	1
209	293	40	1
213	293	40	1
225	293	40	1
229	293	40	1
207	294	40	1
217	294	40	1
221	294	40	1
228	294	40	1
200	296	40	1
203	296	40	1
211	296	40	3
240	296	40	1
205	297	40	1
207	297	40	2
216	297	40	1
229	297	40	1
230	297	40	2
212	298	40	2
223	298	40	1
226	298	40	1
234	298	40	2
224	299	40	1
229	300	40	2
229	301	40	1
228	303	40	2
229	305	40	1
234	305	40	1
210	306	40	1
212	306	40	1
226	306	40	1
228	306	40	1
230	306	40	2
194	307	40	1
234	307	40	1
242	307	40	1
220	309	40	1
194	310	40	1
224	310	40	1
225	310	40	1
239	310	40	2
196	311	40	1
221	311	40	1
228	311	40	1
231	311	40	2
235	311	40	1
241	311	40	1
216	312	40	1
217	312	40	1
235	312	40	1
243	312	40	1
215	313	40	1
216	313	40	1
221	313	40	1
220	314	40	1
225	314	40	1
239	314	40	1
242	314	40	1
217	315	40	1
219	315	40	1
235	315	40	1
240	315	40	2
220	316	40	1
236	316	40	1
220	318	40	1
236	318	40	1
238	318	40	1
240	318	40	1
221	319	40	1
241	319	40	1
225	320	40	1
230	320	40	1
216	321	40	1
230	322	40	1
231	322	40	1
233	322	40	1
213	329	40	1
208	330	40	1
197	282	41	1
226	292	41	1
210	294	41	1
214	298	41	1
234	301	41	1
227	304	41	2
223	305	41	1
228	305	41	1
217	306	41	1
224	306	41	2
227	306	41	1
230	306	41	1
220	309	41	1
223	309	41	1
224	309	41	1
196	310	41	1
220	311	41	1
221	312	41	1
225	312	41	1
241	312	41	1
219	313	41	1
238	313	41	1
245	313	41	1
239	314	41	1
249	314	41	2
218	315	41	1
238	315	41	1
240	316	41	1
245	317	41	2
218	318	41	1
229	318	41	1
241	318	41	1
246	318	41	1
223	319	41	1
230	319	41	1
243	319	41	1
230	321	41	1
240	321	41	1
230	323	41	1
214	326	41	1
223	302	42	2
220	304	42	1
220	306	42	1
227	307	42	1
220	308	42	1
235	309	42	1
242	309	42	1
239	310	42	1
223	311	42	1
218	312	42	1
220	312	42	1
242	312	42	1
222	313	42	1
224	313	42	1
234	313	42	1
244	313	42	1
225	314	42	1
226	316	42	1
227	316	42	2
223	317	42	1
217	318	42	1
219	318	42	1
243	318	42	1
247	318	42	1
204	319	42	1
226	320	42	1
228	320	42	1
218	321	42	1
226	322	42	1
225	303	43	1
217	310	43	1
234	310	43	3
241	311	43	1
220	312	43	1
237	314	43	1
229	315	43	2
219	316	43	1
227	317	43	1
217	319	43	1
242	319	43	1
227	321	43	1
219	306	44	1
220	309	44	1
224	310	44	1
234	310	44	1
219	311	44	1
225	311	44	2
235	311	44	1
223	312	44	1
231	312	44	1
241	314	44	1
220	315	44	1
222	316	44	1
238	317	44	1
223	318	44	1
206	319	44	1
223	319	44	1
228	320	44	1
231	320	44	1
229	321	44	1
242	321	44	1
224	322	44	1
220	312	45	1
