x	y	z	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)
225	253	34	1
228	253	34	1
225	254	34	1
235	254	34	1
241	254	34	1
220	255	34	1
226	255	34	1
237	256	34	1
218	257	34	1
219	257	34	1
241	257	34	1
218	258	34	1
219	258	34	2
222	258	34	1
226	258	34	1
222	259	34	1
231	259	34	1
242	259	34	1
244	259	34	1
212	260	34	1
215	260	34	1
229	260	34	1
230	260	34	1
238	260	34	1
243	260	34	1
204	261	34	1
214	261	34	1
215	261	34	1
219	261	34	1
225	261	34	1
241	261	34	1
192	262	34	1
217	262	34	1
223	262	34	1
229	262	34	2
238	262	34	2
245	262	34	1
247	262	34	1
189	263	34	1
207	263	34	2
210	263	34	1
220	263	34	1
222	263	34	1
225	263	34	1
226	263	34	2
232	263	34	1
235	263	34	1
250	263	34	1
252	263	34	1
187	264	34	1
193	264	34	1
203	264	34	1
206	264	34	1
210	264	34	1
219	264	34	1
222	264	34	1
227	264	34	1
239	264	34	1
242	264	34	1
188	265	34	2
192	265	34	1
194	265	34	1
210	265	34	1
220	265	34	1
243	265	34	1
245	265	34	2
250	265	34	1
193	266	34	1
204	266	34	1
208	266	34	1
211	266	34	1
217	266	34	1
230	266	34	1
235	266	34	1
238	266	34	1
244	266	34	1
252	266	34	1
182	267	34	1
183	267	34	1
189	267	34	1
209	267	34	1
211	267	34	1
216	267	34	1
231	267	34	1
239	267	34	1
242	267	34	1
246	267	34	1
250	267	34	1
188	268	34	1
207	268	34	1
210	268	34	1
233	268	34	1
246	268	34	1
247	268	34	1
250	268	34	1
184	269	34	1
191	269	34	1
192	269	34	1
193	269	34	1
219	269	34	1
234	269	34	1
236	269	34	1
248	269	34	1
254	269	34	1
186	270	34	1
188	270	34	1
195	270	34	1
201	270	34	1
203	270	34	1
206	270	34	1
240	270	34	1
242	270	34	1
243	270	34	1
249	270	34	1
177	271	34	1
180	271	34	1
188	271	34	1
201	271	34	2
213	271	34	1
216	271	34	1
242	271	34	1
243	271	34	1
180	272	34	1
186	272	34	3
188	272	34	1
197	272	34	1
213	272	34	2
214	272	34	1
226	272	34	1
235	272	34	1
239	272	34	1
197	273	34	1
215	273	34	1
218	273	34	2
219	273	34	1
231	273	34	1
248	273	34	1
176	274	34	1
179	274	34	1
185	274	34	1
196	274	34	1
197	274	34	1
215	274	34	1
233	274	34	1
246	274	34	1
176	275	34	2
215	275	34	1
216	275	34	1
217	275	34	1
235	275	34	1
240	275	34	1
208	276	34	1
229	276	34	1
233	276	34	2
237	276	34	1
240	276	34	1
245	276	34	3
182	277	34	1
183	277	34	1
208	277	34	1
212	277	34	1
234	277	34	1
238	277	34	1
241	277	34	1
176	278	34	1
201	278	34	1
202	278	34	1
205	278	34	2
207	278	34	1
212	278	34	1
244	278	34	1
175	279	34	1
179	279	34	1
210	279	34	1
219	279	34	1
237	279	34	1
242	279	34	1
244	279	34	1
245	279	34	1
175	280	34	1
177	280	34	1
209	280	34	1
212	280	34	1
215	280	34	2
235	280	34	2
239	280	34	1
240	280	34	1
242	280	34	1
175	281	34	1
210	281	34	1
223	281	34	2
231	281	34	1
248	281	34	1
175	282	34	1
179	282	34	1
188	282	34	2
209	282	34	2
211	282	34	1
215	282	34	1
245	282	34	1
187	283	34	1
192	283	34	1
204	283	34	1
209	283	34	2
210	283	34	1
222	283	34	1
234	283	34	1
245	283	34	1
247	283	34	1
250	283	34	1
184	284	34	1
185	284	34	1
186	284	34	1
191	284	34	1
212	284	34	1
215	284	34	1
220	284	34	1
226	284	34	2
234	284	34	1
236	284	34	1
241	284	34	2
243	284	34	1
245	284	34	1
246	284	34	1
177	285	34	1
179	285	34	1
185	285	34	2
187	285	34	1
188	285	34	1
209	285	34	1
219	285	34	1
220	285	34	1
221	285	34	1
226	285	34	1
238	285	34	1
240	285	34	1
176	286	34	1
202	286	34	1
218	286	34	1
222	286	34	1
248	286	34	1
235	287	34	1
239	287	34	1
243	287	34	1
251	287	34	1
177	288	34	1
190	288	34	2
204	288	34	1
205	288	34	1
221	288	34	1
230	288	34	1
231	288	34	1
235	288	34	1
246	288	34	1
223	289	34	1
224	289	34	1
257	289	34	1
176	290	34	1
203	290	34	1
247	290	34	1
186	291	34	1
202	291	34	1
221	291	34	1
223	291	34	1
225	291	34	1
232	291	34	2
236	291	34	1
200	292	34	1
201	292	34	1
203	292	34	1
230	292	34	1
237	292	34	1
238	292	34	1
242	292	34	1
204	293	34	2
225	293	34	1
231	293	34	1
235	293	34	1
238	293	34	2
190	294	34	1
221	294	34	1
245	294	34	1
184	295	34	1
194	295	34	1
204	295	34	1
229	295	34	1
230	295	34	1
240	295	34	1
244	295	34	1
183	296	34	1
199	296	34	1
223	296	34	1
237	296	34	1
241	296	34	1
199	297	34	1
202	297	34	2
225	297	34	2
231	297	34	1
244	297	34	2
245	297	34	1
224	298	34	1
235	298	34	1
237	298	34	1
248	298	34	1
247	299	34	1
225	300	34	1
229	300	34	1
233	300	34	1
241	300	34	1
243	300	34	1
225	301	34	3
227	301	34	1
233	301	34	2
242	301	34	1
246	301	34	1
230	302	34	1
239	302	34	1
229	303	34	1
237	303	34	1
243	303	34	1
244	303	34	1
226	304	34	1
243	304	34	1
229	305	34	1
240	305	34	1
198	306	34	1
223	307	34	1
232	307	34	1
234	307	34	1
237	307	34	1
225	308	34	1
229	308	34	2
233	308	34	1
239	308	34	1
224	309	34	1
228	309	34	1
233	310	34	1
238	310	34	1
239	310	34	1
224	311	34	1
230	311	34	1
236	311	34	1
222	312	34	2
228	312	34	1
226	313	34	1
235	313	34	2
225	314	34	1
229	314	34	1
229	315	34	1
230	315	34	1
238	315	34	1
226	316	34	1
228	316	34	1
230	316	34	1
233	317	34	1
211	318	34	1
235	318	34	1
237	318	34	1
229	250	35	1
224	251	35	1
228	251	35	1
223	252	35	1
224	253	35	1
232	253	35	2
225	254	35	1
231	254	35	1
219	255	35	1
220	255	35	1
221	255	35	1
224	255	35	1
226	256	35	1
240	256	35	1
191	257	35	1
240	257	35	1
221	258	35	1
222	258	35	1
239	258	35	1
240	258	35	1
182	259	35	1
222	259	35	1
225	259	35	1
238	259	35	1
242	259	35	1
216	260	35	1
222	260	35	1
225	260	35	1
227	260	35	1
212	261	35	1
218	261	35	1
233	261	35	1
235	261	35	1
238	261	35	1
240	261	35	1
190	262	35	1
207	262	35	1
222	262	35	1
232	262	35	1
238	262	35	1
188	263	35	2
208	263	35	2
217	263	35	1
219	263	35	1
225	263	35	1
234	263	35	1
247	263	35	1
249	263	35	1
250	263	35	1
186	264	35	1
192	264	35	2
209	264	35	1
219	264	35	1
226	264	35	1
228	264	35	1
232	264	35	1
235	264	35	1
237	264	35	1
240	264	35	1
245	264	35	1
194	265	35	1
202	265	35	1
208	265	35	1
209	265	35	1
219	265	35	1
220	265	35	1
224	265	35	1
225	265	35	1
233	265	35	1
239	265	35	1
242	265	35	1
243	265	35	1
187	266	35	2
194	266	35	1
195	266	35	1
205	266	35	1
206	266	35	1
208	266	35	1
219	266	35	1
220	266	35	1
221	266	35	1
223	266	35	1
226	266	35	1
228	266	35	1
240	266	35	1
190	267	35	1
206	267	35	1
210	267	35	2
216	267	35	1
225	267	35	2
227	267	35	1
229	267	35	1
243	267	35	1
247	267	35	1
203	268	35	1
215	268	35	2
216	268	35	1
219	268	35	2
225	268	35	1
229	268	35	1
245	268	35	1
246	268	35	1
247	268	35	1
172	269	35	1
186	269	35	1
191	269	35	3
197	269	35	1
220	269	35	1
246	269	35	1
250	269	35	1
187	270	35	1
191	270	35	1
193	270	35	1
199	270	35	2
202	270	35	2
221	270	35	1
227	270	35	1
238	270	35	1
240	270	35	1
243	270	35	1
244	270	35	1
248	270	35	1
250	270	35	1
173	271	35	2
181	271	35	1
192	271	35	1
193	271	35	1
196	271	35	1
201	271	35	1
210	271	35	1
234	271	35	1
241	271	35	1
243	271	35	1
245	271	35	1
248	271	35	1
173	272	35	1
179	272	35	1
183	272	35	1
193	272	35	1
203	272	35	2
219	272	35	1
231	272	35	1
240	272	35	1
179	273	35	1
185	273	35	1
206	273	35	1
216	273	35	3
239	273	35	1
245	273	35	1
178	274	35	1
179	274	35	1
182	274	35	1
196	274	35	1
203	274	35	1
225	274	35	1
228	274	35	1
235	274	35	1
243	274	35	2
250	274	35	1
178	275	35	1
209	275	35	1
210	275	35	1
213	275	35	2
219	275	35	1
231	275	35	1
177	276	35	1
187	276	35	1
202	276	35	1
204	276	35	1
211	276	35	1
232	276	35	1
237	276	35	2
175	277	35	1
210	277	35	1
211	277	35	1
224	277	35	1
238	277	35	1
244	277	35	1
178	278	35	1
179	278	35	2
198	278	35	1
213	278	35	1
214	278	35	2
216	278	35	1
229	278	35	1
234	278	35	1
235	278	35	1
236	278	35	1
244	278	35	1
204	279	35	1
206	279	35	1
211	279	35	1
212	279	35	2
229	279	35	2
233	279	35	1
234	279	35	1
235	279	35	1
237	279	35	1
241	279	35	1
172	280	35	2
173	280	35	1
191	280	35	1
203	280	35	1
211	280	35	1
208	281	35	1
222	281	35	2
224	281	35	1
226	281	35	1
229	281	35	1
234	281	35	1
202	282	35	2
203	282	35	1
205	282	35	3
215	282	35	1
220	282	35	1
222	282	35	1
225	282	35	1
229	282	35	1
242	282	35	1
183	283	35	1
189	283	35	1
204	283	35	1
208	283	35	1
209	283	35	2
210	283	35	1
246	283	35	1
180	284	35	1
204	284	35	1
225	284	35	1
226	284	35	1
237	284	35	2
238	284	35	1
246	284	35	1
177	285	35	1
201	285	35	1
206	285	35	2
218	285	35	1
220	285	35	2
221	285	35	2
234	285	35	1
242	285	35	1
246	285	35	1
250	285	35	1
183	286	35	1
199	286	35	1
207	286	35	1
209	286	35	1
219	286	35	1
223	286	35	1
231	286	35	1
185	287	35	1
190	287	35	3
219	287	35	1
220	287	35	1
221	287	35	1
186	288	35	2
236	288	35	1
237	288	35	1
238	288	35	1
188	289	35	1
205	289	35	1
207	289	35	1
222	289	35	1
224	289	35	2
246	289	35	1
184	290	35	1
190	290	35	2
245	290	35	1
185	291	35	1
198	291	35	2
222	291	35	1
223	291	35	1
230	291	35	1
237	291	35	1
188	292	35	1
197	292	35	1
205	292	35	1
224	292	35	1
228	292	35	1
243	292	35	1
248	292	35	1
195	293	35	2
203	293	35	1
227	293	35	2
229	293	35	1
232	293	35	1
235	293	35	1
181	294	35	1
188	294	35	1
204	294	35	1
219	294	35	1
237	294	35	2
244	294	35	1
181	295	35	2
184	295	35	1
203	295	35	1
226	295	35	1
227	295	35	1
231	295	35	1
238	295	35	1
242	295	35	1
248	295	35	1
180	296	35	3
181	296	35	1
195	296	35	1
201	296	35	1
205	296	35	1
220	296	35	1
223	296	35	1
229	296	35	1
237	296	35	1
242	296	35	1
198	297	35	1
199	297	35	1
236	297	35	1
240	297	35	2
243	297	35	1
247	297	35	1
194	298	35	1
203	298	35	2
219	298	35	1
220	298	35	1
221	298	35	1
223	298	35	1
239	298	35	1
244	298	35	1
246	298	35	1
247	298	35	1
195	299	35	2
240	299	35	1
242	299	35	1
195	300	35	1
227	300	35	1
241	300	35	1
227	301	35	2
228	301	35	1
241	301	35	2
245	301	35	1
199	302	35	1
226	302	35	2
234	302	35	1
236	302	35	1
236	303	35	1
242	303	35	2
243	303	35	1
191	304	35	1
221	304	35	1
228	304	35	1
234	304	35	1
235	304	35	1
239	304	35	1
225	305	35	1
230	305	35	2
232	305	35	1
237	305	35	1
220	306	35	1
222	306	35	1
224	306	35	1
229	306	35	1
236	306	35	1
195	307	35	1
225	307	35	1
226	307	35	1
242	307	35	1
243	307	35	2
234	309	35	1
238	309	35	1
221	310	35	1
234	310	35	3
216	311	35	1
220	311	35	3
221	311	35	1
224	311	35	1
238	311	35	1
217	312	35	1
231	312	35	1
217	313	35	1
229	313	35	1
230	313	35	1
235	313	35	3
237	313	35	1
241	313	35	1
228	314	35	1
235	314	35	1
230	315	35	1
237	315	35	1
232	316	35	1
234	316	35	2
238	316	35	1
239	317	35	1
225	253	36	1
228	253	36	1
216	257	36	1
217	257	36	1
225	257	36	1
227	257	36	1
218	258	36	1
227	258	36	1
229	258	36	1
232	258	36	1
220	259	36	1
228	259	36	1
229	259	36	1
237	259	36	1
212	260	36	1
223	260	36	1
225	260	36	1
211	261	36	1
216	261	36	1
220	261	36	2
226	261	36	2
229	261	36	1
237	261	36	1
238	261	36	1
242	261	36	2
243	261	36	1
190	262	36	1
192	262	36	1
227	262	36	1
231	262	36	1
240	262	36	1
242	262	36	1
245	262	36	1
193	263	36	2
218	263	36	1
221	263	36	1
226	263	36	1
227	263	36	1
231	263	36	1
233	264	36	1
191	265	36	1
196	265	36	1
207	265	36	1
215	265	36	1
233	265	36	1
234	265	36	1
235	265	36	1
243	265	36	1
245	265	36	1
188	266	36	1
196	266	36	1
216	266	36	2
219	266	36	1
220	266	36	1
221	266	36	1
229	266	36	1
233	266	36	1
234	266	36	1
248	266	36	1
202	267	36	1
208	267	36	1
209	267	36	1
211	267	36	1
217	267	36	1
218	267	36	1
229	267	36	1
233	267	36	1
236	267	36	2
239	267	36	1
196	268	36	1
211	268	36	1
215	268	36	1
222	268	36	1
223	268	36	1
235	268	36	2
237	268	36	1
185	269	36	1
193	269	36	1
208	269	36	1
217	269	36	2
229	269	36	1
232	269	36	1
237	269	36	1
238	269	36	1
172	270	36	1
196	270	36	1
241	270	36	1
246	270	36	1
248	270	36	1
178	271	36	1
198	271	36	2
208	271	36	1
211	271	36	1
177	272	36	1
185	272	36	1
193	272	36	1
203	272	36	1
206	272	36	1
211	272	36	1
178	273	36	1
198	273	36	1
207	273	36	1
211	273	36	1
178	274	36	1
179	274	36	1
188	274	36	2
203	274	36	1
204	274	36	1
214	274	36	1
218	274	36	3
250	274	36	1
177	276	36	1
181	276	36	1
186	276	36	1
212	276	36	1
214	276	36	2
217	276	36	1
219	276	36	1
232	276	36	2
175	277	36	1
214	277	36	1
181	278	36	1
188	278	36	1
218	278	36	1
239	278	36	1
192	279	36	1
193	279	36	1
211	279	36	1
220	279	36	1
206	280	36	1
208	280	36	1
209	280	36	1
213	280	36	1
214	280	36	1
215	280	36	1
190	281	36	1
192	281	36	1
221	281	36	1
215	282	36	1
202	283	36	1
210	283	36	2
211	283	36	1
214	283	36	1
225	283	36	1
233	283	36	1
240	283	36	1
211	284	36	1
215	284	36	1
225	284	36	2
232	284	36	1
233	284	36	1
239	284	36	2
201	285	36	1
208	285	36	1
215	285	36	1
233	285	36	2
234	285	36	1
242	285	36	1
187	286	36	1
204	286	36	1
208	286	36	1
209	286	36	1
238	286	36	1
240	286	36	2
241	286	36	1
243	286	36	1
202	287	36	1
205	287	36	1
208	287	36	2
224	287	36	1
226	287	36	1
227	287	36	1
229	287	36	1
243	287	36	2
194	288	36	1
204	288	36	1
206	288	36	1
234	288	36	1
237	288	36	1
243	288	36	1
244	288	36	1
245	288	36	1
187	289	36	1
233	289	36	1
241	289	36	1
197	290	36	1
206	290	36	1
234	290	36	1
238	290	36	1
243	290	36	1
195	291	36	1
201	291	36	1
202	291	36	1
239	291	36	1
240	291	36	1
245	291	36	1
189	292	36	1
198	292	36	1
226	292	36	1
232	292	36	2
233	292	36	1
196	293	36	1
199	293	36	1
200	293	36	1
225	293	36	1
227	293	36	2
234	293	36	1
240	293	36	1
188	294	36	1
190	294	36	1
202	294	36	1
204	294	36	1
223	294	36	1
224	294	36	2
232	294	36	1
234	294	36	1
235	294	36	1
243	294	36	1
244	294	36	1
204	295	36	1
231	295	36	1
232	295	36	1
234	295	36	1
236	295	36	1
241	295	36	1
244	295	36	1
201	296	36	2
202	296	36	1
205	296	36	1
217	297	36	1
219	297	36	1
232	297	36	1
233	297	36	1
236	297	36	1
226	298	36	1
229	298	36	1
232	299	36	1
237	299	36	1
238	299	36	1
232	300	36	1
225	301	36	3
227	301	36	1
229	301	36	1
230	301	36	2
223	302	36	1
233	302	36	1
233	303	36	1
199	305	36	1
225	305	36	1
226	305	36	1
194	307	36	1
226	307	36	1
240	307	36	1
242	307	36	1
223	308	36	1
239	308	36	2
241	308	36	2
236	310	36	1
211	311	36	1
217	311	36	1
231	311	36	1
238	311	36	1
213	312	36	1
226	312	36	1
240	312	36	1
216	313	36	1
225	313	36	1
235	313	36	1
235	314	36	1
241	314	36	1
242	314	36	1
228	315	36	1
238	315	36	1
243	315	36	1
228	257	37	2
226	259	37	1
230	260	37	2
235	260	37	1
216	262	37	1
227	262	37	1
231	262	37	2
232	262	37	2
231	263	37	2
209	264	37	1
237	264	37	1
232	265	37	1
188	266	37	1
193	266	37	1
191	267	37	1
236	267	37	1
237	267	37	1
236	268	37	1
240	268	37	2
239	269	37	1
188	270	37	1
194	270	37	1
235	270	37	1
195	271	37	1
196	271	37	1
214	271	37	1
208	273	37	1
212	273	37	1
211	274	37	1
206	275	37	1
207	276	37	1
214	276	37	1
210	277	37	1
211	278	37	1
214	278	37	1
195	279	37	1
206	279	37	1
209	280	37	1
192	281	37	1
210	281	37	1
212	281	37	1
213	281	37	1
215	281	37	1
189	282	37	1
211	282	37	1
212	282	37	1
214	282	37	1
204	283	37	1
215	283	37	1
196	284	37	1
202	284	37	1
241	285	37	1
188	286	37	2
203	286	37	1
225	286	37	1
232	286	37	1
239	286	37	1
187	287	37	1
193	287	37	1
194	287	37	1
204	287	37	1
208	287	37	1
220	287	37	1
231	287	37	1
236	287	37	2
237	287	37	1
238	287	37	1
186	288	37	1
196	288	37	1
204	288	37	1
210	288	37	1
233	288	37	1
240	288	37	1
186	289	37	1
201	289	37	2
235	289	37	1
237	289	37	1
239	289	37	1
197	290	37	1
204	290	37	1
230	290	37	1
232	290	37	1
243	290	37	1
221	291	37	2
233	291	37	1
200	292	37	1
203	292	37	1
236	292	37	1
185	293	37	1
199	293	37	1
201	294	37	1
223	294	37	1
235	294	37	1
240	294	37	1
229	295	37	1
237	295	37	1
202	296	37	1
204	296	37	1
222	296	37	1
235	296	37	1
242	296	37	1
227	297	37	1
229	297	37	1
230	297	37	1
231	297	37	1
235	297	37	1
242	297	37	1
244	297	37	1
199	298	37	2
238	298	37	1
240	298	37	1
245	298	37	1
231	299	37	1
240	299	37	1
241	300	37	1
232	301	37	1
233	301	37	1
242	301	37	1
244	301	37	2
232	302	37	1
236	302	37	1
227	305	37	2
238	305	37	1
243	307	37	1
223	308	37	1
227	308	37	2
243	308	37	1
221	309	37	1
217	310	37	1
214	311	37	1
224	311	37	1
230	312	37	1
231	312	37	1
235	312	37	1
227	313	37	1
229	314	37	1
232	314	37	1
234	314	37	1
235	314	37	1
237	314	37	2
242	314	37	1
211	315	37	1
230	315	37	1
234	316	37	1
236	316	37	1
211	317	37	1
230	317	37	1
238	318	37	1
237	319	37	2
227	261	38	1
238	262	38	1
237	265	38	1
217	266	38	1
193	267	38	1
187	269	38	1
194	269	38	1
211	269	38	1
217	269	38	1
192	270	38	1
211	271	38	1
217	271	38	1
203	272	38	1
214	272	38	1
206	274	38	3
217	274	38	1
189	275	38	1
215	275	38	1
214	276	38	1
206	277	38	1
217	278	38	1
218	278	38	1
208	279	38	1
212	279	38	1
218	279	38	1
220	279	38	1
193	280	38	1
191	281	38	2
210	282	38	1
214	282	38	1
207	283	38	1
185	284	38	1
191	284	38	1
216	284	38	1
195	285	38	1
202	285	38	2
205	285	38	1
215	285	38	1
217	285	38	2
193	286	38	1
198	286	38	2
202	287	38	1
205	287	38	1
215	287	38	1
222	287	38	1
230	287	38	1
188	288	38	1
189	288	38	1
190	288	38	1
192	288	38	1
202	288	38	1
189	289	38	1
203	289	38	1
219	289	38	3
236	289	38	1
188	290	38	2
200	290	38	1
203	290	38	1
203	291	38	1
206	291	38	1
223	291	38	1
232	291	38	1
194	292	38	1
199	292	38	1
221	292	38	1
230	292	38	1
234	292	38	1
236	292	38	1
238	292	38	1
240	292	38	1
199	293	38	1
206	293	38	1
208	293	38	1
218	293	38	1
224	293	38	1
226	293	38	1
234	293	38	1
240	293	38	1
243	294	38	1
203	295	38	1
230	295	38	1
235	295	38	1
241	295	38	2
197	296	38	3
198	296	38	1
206	296	38	1
217	296	38	1
233	296	38	1
234	296	38	2
239	296	38	1
204	297	38	2
220	297	38	1
223	297	38	1
224	297	38	1
226	297	38	1
237	297	38	1
227	298	38	1
243	298	38	1
244	298	38	1
214	299	38	1
226	299	38	1
229	299	38	1
235	299	38	1
236	299	38	1
240	299	38	1
241	299	38	2
242	299	38	2
243	299	38	1
245	299	38	1
230	300	38	1
234	300	38	1
239	300	38	1
240	300	38	1
242	300	38	1
227	301	38	1
230	301	38	1
237	302	38	1
245	302	38	1
229	303	38	1
234	303	38	1
244	304	38	1
226	305	38	1
229	305	38	1
234	305	38	1
236	305	38	2
241	305	38	1
226	306	38	1
227	306	38	1
229	306	38	1
232	306	38	1
236	306	38	1
239	306	38	1
227	307	38	1
237	307	38	1
222	308	38	1
235	308	38	1
242	308	38	1
229	309	38	1
219	310	38	2
221	310	38	2
222	310	38	1
227	310	38	1
228	310	38	2
232	310	38	1
236	310	38	1
221	311	38	1
231	311	38	1
235	311	38	1
240	312	38	1
217	313	38	1
218	313	38	1
220	313	38	1
221	313	38	1
228	313	38	1
234	313	38	2
235	313	38	1
236	313	38	3
241	314	38	1
213	315	38	1
221	315	38	1
225	315	38	1
227	315	38	1
230	315	38	1
244	315	38	1
225	316	38	1
240	316	38	2
237	317	38	1
232	318	38	1
240	318	38	1
241	319	38	1
242	319	38	1
229	320	38	2
212	321	38	1
229	321	38	1
233	321	38	1
220	322	38	1
232	323	38	1
235	323	38	1
217	270	39	1
189	273	39	1
214	273	39	1
215	273	39	1
213	275	39	1
216	275	39	1
212	277	39	1
220	278	39	1
221	278	39	2
212	279	39	2
215	280	39	1
204	281	39	1
217	281	39	3
215	282	39	2
219	282	39	2
237	283	39	1
203	284	39	1
205	284	39	2
207	284	39	1
192	285	39	1
197	285	39	1
193	286	39	1
201	286	39	1
203	286	39	1
188	287	39	1
198	287	39	1
239	287	39	1
187	288	39	1
195	288	39	1
218	288	39	1
195	289	39	1
203	289	39	1
214	291	39	1
225	291	39	1
233	291	39	1
238	291	39	1
240	291	39	1
197	292	39	1
221	292	39	1
230	292	39	1
234	292	39	1
197	293	39	1
199	293	39	3
208	293	39	1
225	293	39	1
240	293	39	1
241	293	39	1
200	294	39	1
201	294	39	1
205	294	39	2
234	294	39	1
235	294	39	1
236	294	39	1
237	294	39	1
240	294	39	2
242	294	39	1
204	295	39	1
212	295	39	1
216	295	39	1
225	295	39	1
232	295	39	1
238	295	39	1
219	296	39	1
228	296	39	1
234	296	39	1
236	296	39	1
204	297	39	1
216	297	39	1
220	297	39	1
225	297	39	1
232	297	39	1
202	298	39	1
214	298	39	1
215	298	39	2
219	298	39	1
225	298	39	1
229	298	39	1
231	298	39	1
232	298	39	1
225	299	39	1
229	299	39	1
239	299	39	1
241	299	39	1
228	300	39	1
240	300	39	1
224	301	39	1
233	302	39	2
240	302	39	1
227	304	39	1
228	304	39	1
233	304	39	1
194	305	39	2
212	305	39	1
223	305	39	1
236	305	39	1
240	305	39	1
224	306	39	1
239	306	39	1
232	307	39	1
241	307	39	1
242	308	39	1
218	309	39	1
222	309	39	1
223	309	39	1
224	309	39	1
229	309	39	1
240	309	39	2
225	310	39	1
226	310	39	2
217	311	39	1
219	311	39	1
225	311	39	1
246	311	39	1
220	312	39	1
217	313	39	1
225	313	39	1
235	313	39	1
241	313	39	1
242	313	39	1
217	314	39	1
227	314	39	4
235	314	39	1
237	314	39	1
239	315	39	1
225	316	39	1
238	316	39	1
232	317	39	2
223	319	39	1
226	320	39	2
241	320	39	2
219	321	39	1
230	322	39	1
232	323	39	1
220	324	39	1
201	278	40	1
237	283	40	1
196	286	40	1
198	286	40	1
202	288	40	1
211	288	40	1
191	291	40	1
225	291	40	1
192	292	40	2
212	292	40	1
192	293	40	1
214	293	40	1
223	293	40	1
225	293	40	1
210	294	40	1
217	294	40	1
225	294	40	1
227	295	40	1
203	296	40	1
215	297	40	1
222	298	40	3
231	298	40	1
225	300	40	1
229	300	40	1
215	301	40	1
228	301	40	2
229	301	40	1
224	302	40	1
223	305	40	1
225	306	40	1
226	306	40	1
202	307	40	1
228	307	40	1
240	307	40	1
223	308	40	1
224	308	40	2
241	308	40	1
218	309	40	1
228	309	40	1
222	310	40	1
225	310	40	1
242	310	40	1
221	311	40	1
222	311	40	1
228	311	40	1
217	312	40	1
232	312	40	1
235	312	40	1
241	312	40	1
218	313	40	1
220	313	40	1
238	313	40	1
215	314	40	1
229	315	40	1
242	315	40	2
243	315	40	1
217	316	40	1
234	316	40	1
238	316	40	1
240	316	40	1
242	316	40	1
218	317	40	1
236	317	40	1
242	317	40	2
229	318	40	1
231	318	40	1
236	318	40	1
219	319	40	1
237	319	40	1
239	319	40	1
242	319	40	1
223	320	40	1
225	320	40	1
232	320	40	1
228	323	40	1
208	330	40	1
217	294	41	1
225	294	41	1
205	296	41	1
213	297	41	1
224	297	41	1
230	300	41	1
231	300	41	1
220	304	41	1
226	305	41	1
231	305	41	1
222	306	41	1
230	306	41	1
223	307	41	1
243	308	41	1
196	309	41	1
240	309	41	1
196	310	41	1
239	310	41	1
240	310	41	2
223	311	41	1
233	311	41	1
217	312	41	1
221	312	41	2
234	312	41	1
240	312	41	1
221	313	41	1
239	313	41	1
245	313	41	2
220	314	41	1
230	315	41	1
243	315	41	1
241	316	41	1
243	316	41	1
246	316	41	1
245	317	41	1
243	318	41	1
246	318	41	1
241	320	41	1
229	321	41	1
228	322	41	1
215	297	42	1
220	303	42	1
222	303	42	1
231	306	42	2
227	308	42	1
222	310	42	1
221	311	42	1
223	311	42	1
221	312	42	2
223	312	42	1
243	312	42	2
218	313	42	1
223	313	42	1
221	314	42	1
242	314	42	1
225	316	42	1
227	316	42	1
241	316	42	1
219	317	42	2
224	317	42	1
238	317	42	1
228	318	42	1
231	318	42	1
229	319	42	1
230	319	42	1
242	319	42	1
241	320	42	2
218	321	42	1
231	322	42	1
219	304	43	1
221	305	43	1
228	305	43	1
221	307	43	2
220	309	43	2
239	311	43	1
211	312	43	1
223	315	43	2
217	318	43	1
228	318	43	1
229	318	43	1
242	319	43	1
215	324	43	1
220	305	44	1
219	311	44	1
219	313	44	1
211	314	44	1
222	316	44	1
223	318	44	1
228	320	44	1
231	320	44	1
224	321	44	1
222	317	45	2
