x	y	z	Cholesterol biosynthesis
230	287	34	1
233	287	34	1
238	287	34	1
243	287	34	1
252	287	34	1
176	288	34	1
199	288	34	1
204	288	34	1
222	288	34	2
229	288	34	2
231	288	34	1
246	288	34	1
248	288	34	1
249	288	34	1
199	289	34	1
200	289	34	1
203	289	34	1
230	289	34	1
257	289	34	1
182	290	34	1
230	290	34	1
243	290	34	1
248	290	34	1
253	290	34	1
203	291	34	1
241	291	34	1
244	291	34	1
203	292	34	1
247	292	34	1
252	292	34	1
182	293	34	1
202	293	34	1
223	293	34	1
230	293	34	1
243	293	34	1
177	294	34	1
217	294	34	1
243	294	34	2
198	295	34	1
202	295	34	1
203	295	34	1
225	295	34	1
231	295	34	1
244	295	34	1
191	296	34	1
200	296	34	1
202	296	34	2
236	296	34	1
196	297	34	1
203	297	34	1
221	297	34	2
223	297	34	1
235	297	34	1
238	297	34	1
242	297	34	1
200	298	34	1
220	298	34	1
236	298	34	1
239	298	34	1
226	299	34	1
239	299	34	1
241	299	34	1
243	299	34	1
236	300	34	2
239	300	34	1
241	300	34	1
243	300	34	1
244	300	34	1
207	301	34	1
231	301	34	1
243	301	34	1
245	301	34	1
226	302	34	1
232	302	34	3
239	302	34	1
225	303	34	1
226	303	34	1
227	303	34	1
229	303	34	1
232	303	34	1
233	303	34	1
240	304	34	1
244	304	34	2
222	305	34	1
230	305	34	1
236	305	34	1
240	305	34	1
224	306	34	2
227	306	34	1
235	306	34	1
238	306	34	1
232	307	34	1
240	307	34	2
242	307	34	1
243	307	34	1
226	308	34	1
227	308	34	1
229	308	34	1
232	308	34	1
236	308	34	1
233	309	34	1
235	309	34	1
216	310	34	1
231	310	34	1
237	310	34	1
238	310	34	1
224	311	34	1
230	311	34	1
221	312	34	1
230	312	34	1
236	312	34	1
231	313	34	1
233	313	34	1
232	314	34	1
227	315	34	2
229	315	34	1
231	315	34	1
226	316	34	1
232	316	34	1
232	317	34	1
224	251	35	1
223	253	35	1
224	253	35	1
224	254	35	2
218	255	35	1
219	255	35	2
221	255	35	1
223	255	35	1
226	256	35	1
191	257	35	2
224	257	35	1
237	257	35	1
241	257	35	1
217	258	35	1
221	258	35	1
222	258	35	1
225	258	35	1
227	258	35	2
232	258	35	1
227	259	35	1
238	259	35	1
215	260	35	1
217	260	35	1
228	260	35	2
234	260	35	1
239	260	35	1
242	260	35	1
243	260	35	1
188	261	35	2
189	261	35	1
212	261	35	1
213	261	35	1
216	261	35	1
221	261	35	1
223	261	35	1
224	261	35	1
228	261	35	1
233	261	35	1
236	261	35	1
240	261	35	1
242	261	35	1
213	262	35	1
221	262	35	1
226	262	35	1
209	263	35	1
214	263	35	1
219	263	35	1
231	263	35	1
236	263	35	1
241	263	35	1
192	264	35	1
217	264	35	1
221	264	35	1
225	264	35	1
231	264	35	1
234	264	35	1
240	264	35	1
250	264	35	2
184	265	35	1
185	265	35	1
204	265	35	1
208	265	35	1
211	265	35	1
216	265	35	1
222	265	35	1
231	265	35	1
245	265	35	1
191	266	35	1
196	266	35	1
197	266	35	1
211	266	35	1
234	266	35	1
241	266	35	1
243	266	35	1
246	266	35	1
251	266	35	2
187	267	35	1
190	267	35	1
191	267	35	1
217	267	35	1
222	267	35	1
228	267	35	1
235	267	35	1
246	267	35	1
247	267	35	1
205	268	35	2
209	268	35	1
215	268	35	1
222	268	35	1
229	268	35	2
184	269	35	1
201	269	35	1
224	269	35	2
232	269	35	1
234	269	35	1
172	270	35	1
196	270	35	2
206	270	35	1
221	270	35	1
238	270	35	1
241	270	35	2
245	270	35	2
247	270	35	1
250	270	35	1
178	271	35	1
181	271	35	1
185	271	35	1
190	271	35	1
214	271	35	1
216	271	35	1
219	271	35	1
225	271	35	1
234	271	35	1
241	271	35	1
247	271	35	1
250	271	35	1
178	272	35	1
183	272	35	1
184	272	35	1
185	272	35	2
190	272	35	1
201	272	35	1
203	272	35	1
210	272	35	1
219	272	35	1
222	272	35	1
232	272	35	1
234	272	35	1
244	272	35	1
178	273	35	1
217	273	35	1
242	273	35	1
171	274	35	2
181	274	35	1
187	274	35	1
202	274	35	1
218	274	35	1
223	274	35	1
224	274	35	1
236	274	35	1
239	274	35	1
245	274	35	1
185	275	35	1
219	275	35	1
239	275	35	2
212	276	35	1
220	276	35	1
243	276	35	1
205	277	35	1
210	277	35	1
232	277	35	1
235	277	35	2
178	278	35	1
187	278	35	1
233	278	35	1
234	278	35	1
243	278	35	1
245	278	35	1
179	279	35	1
204	279	35	1
209	279	35	1
214	279	35	1
234	279	35	1
238	279	35	1
241	279	35	1
207	280	35	1
217	280	35	1
221	280	35	1
233	280	35	2
238	280	35	1
214	281	35	1
219	281	35	1
223	281	35	2
226	281	35	1
232	281	35	1
240	281	35	1
244	281	35	2
210	282	35	1
215	282	35	1
216	282	35	2
223	282	35	1
224	282	35	1
242	282	35	1
171	283	35	1
173	283	35	1
190	283	35	1
202	283	35	2
207	283	35	1
214	283	35	1
223	283	35	1
226	283	35	2
233	283	35	1
236	283	35	1
246	283	35	1
177	284	35	2
180	284	35	1
184	284	35	1
204	284	35	1
206	284	35	1
207	284	35	1
212	284	35	1
224	284	35	1
226	284	35	1
234	284	35	1
200	285	35	1
201	285	35	1
207	285	35	1
217	285	35	1
229	285	35	1
243	285	35	1
199	286	35	1
209	286	35	1
215	286	35	1
219	286	35	1
238	286	35	1
247	286	35	1
174	287	35	1
185	287	35	1
189	287	35	1
190	287	35	1
221	287	35	1
233	287	35	1
176	288	35	2
187	288	35	1
222	288	35	1
224	288	35	1
175	289	35	1
176	289	35	1
185	289	35	1
186	289	35	1
188	289	35	2
195	289	35	1
204	289	35	2
222	289	35	1
224	289	35	1
230	289	35	1
235	289	35	1
237	289	35	1
244	289	35	1
247	289	35	1
250	289	35	1
204	290	35	1
205	290	35	1
222	290	35	1
223	290	35	1
224	290	35	1
234	290	35	1
241	290	35	1
176	291	35	1
204	291	35	1
236	291	35	1
198	292	35	1
200	292	35	1
205	292	35	1
222	292	35	1
224	292	35	1
231	292	35	1
235	292	35	1
238	292	35	1
185	293	35	1
206	293	35	1
218	293	35	1
225	293	35	1
227	293	35	1
229	293	35	1
181	294	35	1
234	294	35	1
241	294	35	1
193	295	35	1
220	295	35	1
223	295	35	1
247	295	35	1
182	296	35	1
196	296	35	2
205	296	35	1
217	296	35	1
220	296	35	1
223	296	35	1
229	296	35	1
237	296	35	1
194	297	35	1
219	297	35	1
222	297	35	1
226	297	35	1
229	297	35	1
233	297	35	1
229	298	35	1
241	298	35	1
244	298	35	1
247	298	35	1
196	299	35	1
200	299	35	1
228	299	35	1
238	299	35	1
239	299	35	1
208	300	35	1
233	300	35	1
235	300	35	1
236	300	35	1
241	300	35	1
227	303	35	1
231	303	35	1
232	303	35	1
244	303	35	1
207	304	35	1
225	304	35	1
240	304	35	1
229	305	35	1
241	305	35	1
220	306	35	1
223	306	35	1
227	306	35	2
229	306	35	1
232	306	35	1
236	306	35	1
240	306	35	1
223	307	35	1
224	307	35	1
232	307	35	1
236	307	35	2
241	307	35	1
222	308	35	1
226	308	35	1
237	308	35	1
239	308	35	1
240	308	35	1
222	309	35	1
228	309	35	1
218	310	35	1
221	310	35	1
222	310	35	1
230	310	35	1
236	310	35	1
237	310	35	1
213	311	35	1
214	311	35	1
216	311	35	1
219	311	35	1
229	311	35	1
230	311	35	1
234	311	35	1
230	313	35	2
236	313	35	1
225	314	35	1
230	315	35	1
233	315	35	1
234	315	35	1
236	315	35	2
230	317	35	1
238	317	35	1
239	317	35	1
212	318	35	1
225	256	36	1
219	257	36	1
225	257	36	1
225	258	36	1
226	258	36	1
229	258	36	1
231	258	36	1
220	259	36	1
222	259	36	1
224	259	36	1
226	259	36	1
230	259	36	1
232	259	36	1
217	260	36	1
219	261	36	1
220	261	36	1
222	261	36	1
229	261	36	1
230	261	36	1
234	261	36	2
190	262	36	1
215	262	36	1
223	262	36	1
229	262	36	1
232	262	36	1
211	263	36	1
219	263	36	1
225	263	36	1
227	263	36	1
231	263	36	1
233	263	36	1
235	263	36	1
236	263	36	1
191	264	36	1
212	264	36	1
226	264	36	1
194	265	36	1
208	265	36	1
211	265	36	1
216	265	36	1
222	265	36	1
240	265	36	1
242	265	36	1
189	266	36	1
191	266	36	1
211	266	36	1
216	266	36	1
230	266	36	1
232	266	36	1
238	266	36	1
243	266	36	1
210	267	36	1
216	267	36	1
217	267	36	1
218	267	36	1
221	267	36	1
233	267	36	1
236	267	36	1
241	267	36	1
195	268	36	2
197	268	36	1
205	268	36	1
209	268	36	1
237	268	36	1
188	269	36	1
211	269	36	1
217	269	36	1
229	269	36	2
232	269	36	1
187	270	36	1
195	270	36	1
203	270	36	1
241	270	36	1
181	271	36	1
193	271	36	1
198	271	36	1
212	271	36	1
220	271	36	1
223	271	36	1
217	272	36	1
211	273	36	1
176	274	36	1
178	274	36	1
236	274	36	1
250	274	36	1
219	275	36	1
243	275	36	1
181	276	36	2
186	276	36	2
204	276	36	1
215	276	36	1
189	277	36	1
208	277	36	1
213	277	36	1
217	277	36	1
226	277	36	1
188	278	36	2
202	278	36	1
208	278	36	1
219	278	36	1
224	278	36	1
234	278	36	1
187	279	36	1
209	279	36	1
193	280	36	1
232	280	36	1
234	280	36	1
189	281	36	1
208	281	36	2
211	281	36	1
221	281	36	1
222	281	36	1
223	281	36	3
243	281	36	1
172	282	36	1
205	282	36	1
213	282	36	1
214	282	36	1
208	283	36	1
210	283	36	1
240	283	36	1
196	284	36	1
205	284	36	1
206	284	36	2
209	284	36	1
210	284	36	1
214	284	36	1
231	284	36	2
242	284	36	1
190	285	36	1
191	285	36	2
200	285	36	2
201	285	36	1
210	285	36	1
212	285	36	2
235	285	36	1
243	285	36	1
244	285	36	1
245	285	36	1
189	286	36	1
204	286	36	1
211	286	36	1
224	286	36	1
230	286	36	1
241	286	36	1
242	286	36	1
198	287	36	3
199	287	36	1
200	287	36	1
201	287	36	1
202	287	36	2
219	287	36	1
221	287	36	1
225	287	36	1
228	287	36	1
234	287	36	1
186	288	36	1
196	288	36	1
202	288	36	1
206	288	36	1
223	288	36	1
224	288	36	1
230	288	36	1
237	288	36	1
240	288	36	1
185	289	36	1
195	289	36	1
199	289	36	1
230	289	36	1
239	289	36	1
242	289	36	1
198	290	36	1
201	290	36	1
206	290	36	1
226	290	36	3
233	290	36	1
236	290	36	2
194	291	36	1
204	291	36	1
222	291	36	1
233	291	36	1
238	291	36	1
240	291	36	1
241	291	36	1
174	292	36	1
206	292	36	1
230	292	36	1
238	292	36	2
242	292	36	1
195	293	36	1
197	293	36	1
199	293	36	1
201	293	36	1
206	293	36	2
226	293	36	1
234	293	36	2
182	294	36	1
224	294	36	1
225	294	36	1
228	294	36	1
229	294	36	1
234	294	36	1
241	294	36	1
226	295	36	1
235	295	36	1
199	296	36	1
227	296	36	1
230	296	36	1
236	296	36	1
244	296	36	1
205	297	36	1
217	297	36	1
227	297	36	1
202	298	36	1
229	298	36	1
234	298	36	1
236	298	36	1
196	299	36	1
200	299	36	1
236	299	36	1
238	299	36	1
239	299	36	2
240	299	36	1
242	299	36	1
225	300	36	1
229	300	36	1
245	300	36	1
226	301	36	1
227	301	36	1
226	302	36	1
231	303	36	2
234	303	36	1
238	303	36	1
232	304	36	1
226	305	36	2
228	305	36	1
242	305	36	1
226	306	36	1
244	306	36	2
226	307	36	1
224	308	36	1
228	308	36	1
237	308	36	1
242	308	36	1
228	309	36	1
230	309	36	1
232	309	36	1
234	309	36	1
216	310	36	1
226	310	36	1
227	310	36	1
217	311	36	1
228	311	36	1
235	311	36	1
236	311	36	2
216	313	36	2
226	313	36	2
227	313	36	1
236	314	36	1
238	314	36	1
241	314	36	1
214	315	36	1
228	315	36	1
236	315	36	1
243	315	36	1
231	316	36	1
232	316	36	1
234	316	36	1
238	316	36	1
236	317	36	1
238	317	36	1
235	318	36	1
237	318	36	1
236	319	36	1
228	257	37	1
235	260	37	1
227	261	37	2
224	262	37	1
230	262	37	2
214	263	37	1
189	264	37	1
224	264	37	1
237	264	37	1
238	264	37	1
232	265	37	1
188	266	37	1
243	266	37	1
229	267	37	2
236	267	37	1
188	268	37	1
194	269	37	1
210	269	37	1
194	270	37	1
197	270	37	1
212	270	37	1
215	270	37	1
220	270	37	1
235	270	37	1
195	271	37	1
215	271	37	1
219	271	37	1
220	271	37	1
196	272	37	1
208	275	37	1
214	275	37	1
217	277	37	1
220	277	37	1
211	278	37	1
212	278	37	1
214	278	37	1
215	278	37	1
191	279	37	1
216	279	37	1
217	279	37	1
189	281	37	1
192	281	37	1
208	281	37	1
214	281	37	1
189	282	37	1
208	282	37	1
215	282	37	1
193	283	37	1
186	285	37	1
206	285	37	2
237	285	37	1
189	286	37	1
211	286	37	1
216	286	37	1
232	286	37	2
236	286	37	1
239	286	37	1
241	286	37	1
193	287	37	1
194	287	37	2
230	287	37	1
234	287	37	2
239	287	37	1
195	288	37	1
210	288	37	2
232	288	37	2
234	288	37	1
240	288	37	1
203	289	37	1
208	289	37	1
223	289	37	1
233	289	37	1
235	289	37	1
240	289	37	1
186	290	37	1
197	290	37	1
202	290	37	1
222	290	37	1
231	290	37	1
236	290	37	1
239	291	37	1
198	292	37	1
200	292	37	1
234	292	37	1
240	292	37	1
243	292	37	1
185	293	37	1
190	293	37	1
193	293	37	2
207	293	37	1
241	293	37	1
230	294	37	1
233	294	37	2
239	294	37	1
232	295	37	1
243	295	37	1
201	296	37	1
215	296	37	1
223	296	37	1
234	296	37	1
237	296	37	1
239	296	37	1
204	297	37	1
218	297	37	1
241	297	37	1
232	298	37	1
243	298	37	1
225	300	37	2
226	300	37	1
240	300	37	1
227	301	37	1
226	302	37	1
233	302	37	1
230	303	37	2
232	303	37	1
227	304	37	1
228	305	37	1
234	305	37	1
240	306	37	1
225	307	37	1
226	307	37	1
223	308	37	1
225	308	37	1
227	308	37	1
241	308	37	1
226	309	37	1
216	310	37	1
217	310	37	1
232	311	37	1
218	312	37	3
227	312	37	1
242	312	37	2
216	313	37	1
221	313	37	1
230	313	37	1
228	314	37	1
229	314	37	1
230	314	37	1
242	314	37	2
236	315	37	1
237	317	37	1
227	261	38	1
232	263	38	2
223	264	38	2
231	264	38	1
214	266	38	1
231	266	38	1
187	269	38	1
211	269	38	1
218	269	38	1
211	271	38	1
217	271	38	1
209	273	38	1
215	273	38	1
212	274	38	2
215	274	38	1
240	274	38	1
208	276	38	1
206	277	38	1
212	277	38	1
215	277	38	1
203	278	38	1
206	278	38	1
217	278	38	1
230	278	38	2
214	279	38	1
210	280	38	1
211	280	38	1
192	281	38	1
208	281	38	1
208	282	38	1
210	282	38	1
212	282	38	1
203	283	38	1
214	283	38	1
195	284	38	1
214	284	38	1
216	284	38	1
222	284	38	1
188	285	38	1
193	285	38	2
208	285	38	1
216	285	38	1
217	285	38	1
232	285	38	1
208	286	38	1
233	286	38	1
188	287	38	1
205	287	38	1
188	288	38	1
206	288	38	1
224	288	38	1
193	289	38	1
231	289	38	1
234	289	38	2
198	290	38	1
206	290	38	1
207	290	38	1
223	290	38	1
189	291	38	2
191	291	38	1
210	291	38	1
222	291	38	1
192	292	38	1
201	292	38	1
207	292	38	1
208	292	38	1
196	293	38	1
197	293	38	1
198	293	38	1
217	293	38	3
223	293	38	1
224	293	38	1
226	293	38	1
230	293	38	1
233	293	38	1
238	293	38	1
213	294	38	1
230	294	38	1
243	294	38	1
203	295	38	2
221	295	38	1
230	295	38	1
233	295	38	1
198	296	38	1
201	296	38	1
217	296	38	2
221	296	38	1
233	296	38	1
239	296	38	2
240	296	38	1
199	297	38	1
201	297	38	1
205	297	38	1
223	297	38	1
226	297	38	1
233	297	38	1
241	297	38	1
243	297	38	1
216	298	38	1
193	299	38	1
196	299	38	1
203	299	38	1
229	299	38	1
239	299	38	1
242	299	38	1
244	299	38	1
204	300	38	1
227	300	38	1
231	300	38	1
233	300	38	1
234	300	38	1
240	300	38	1
228	301	38	1
230	301	38	1
236	301	38	1
231	302	38	1
234	302	38	2
227	303	38	1
231	303	38	1
225	304	38	1
229	304	38	1
231	304	38	1
232	304	38	1
240	304	38	1
246	304	38	2
241	305	38	1
229	306	38	1
232	306	38	1
225	307	38	1
226	307	38	1
244	307	38	1
246	307	38	1
229	309	38	1
233	309	38	1
242	309	38	1
243	309	38	1
226	310	38	1
236	310	38	1
219	311	38	1
220	311	38	1
237	311	38	1
244	311	38	1
219	312	38	1
227	312	38	1
220	313	38	1
228	313	38	1
235	313	38	1
238	313	38	1
244	313	38	2
221	314	38	1
237	314	38	1
223	315	38	1
227	315	38	1
230	315	38	1
235	315	38	1
239	315	38	1
211	317	38	1
219	317	38	1
243	317	38	1
212	318	38	1
243	318	38	1
234	319	38	1
237	319	38	1
229	320	38	1
232	320	38	2
233	320	38	1
231	321	38	1
233	321	38	2
233	322	38	1
188	269	39	1
216	270	39	1
218	271	39	2
213	275	39	1
214	275	39	1
195	278	39	1
217	281	39	1
190	282	39	1
226	282	39	1
203	283	39	1
237	283	39	1
200	284	39	1
207	284	39	1
197	285	39	2
199	286	39	1
187	287	39	1
198	287	39	1
219	287	39	1
222	287	39	1
217	288	39	1
189	289	39	1
203	289	39	1
211	289	39	1
195	290	39	1
204	290	39	1
238	290	39	1
191	291	39	1
199	291	39	1
240	291	39	1
197	292	39	1
213	292	39	2
234	292	39	1
235	292	39	1
201	293	39	1
220	293	39	1
230	294	39	1
235	294	39	1
236	294	39	1
207	295	39	1
241	295	39	1
226	296	39	1
198	297	39	2
200	297	39	1
205	297	39	1
234	297	39	1
228	298	39	1
232	298	39	1
239	298	39	1
222	299	39	1
225	299	39	1
226	299	39	1
233	299	39	1
239	299	39	1
228	300	39	1
229	301	39	1
226	302	39	1
229	302	39	1
226	303	39	1
231	303	39	1
239	303	39	1
230	304	39	1
212	305	39	1
229	305	39	1
223	306	39	1
227	306	39	1
214	307	39	1
223	307	39	1
226	307	39	1
220	308	39	1
225	308	39	1
226	308	39	1
243	308	39	2
215	309	39	1
232	309	39	1
234	309	39	1
222	310	39	1
242	310	39	1
213	312	39	1
220	312	39	1
228	312	39	1
242	312	39	1
217	313	39	1
224	313	39	1
236	313	39	1
238	313	39	1
216	314	39	1
241	314	39	1
220	315	39	2
229	315	39	1
225	316	39	1
233	316	39	2
225	317	39	1
235	317	39	1
236	317	39	1
242	317	39	1
235	318	39	1
233	319	39	1
240	319	39	1
234	323	39	1
211	324	39	1
212	325	39	1
208	327	39	1
201	278	40	1
204	285	40	1
208	291	40	1
209	292	40	1
194	293	40	1
216	293	40	1
207	294	40	1
237	294	40	1
217	296	40	1
216	297	40	1
241	297	40	1
230	299	40	1
229	300	40	1
229	301	40	2
236	301	40	1
231	302	40	1
235	304	40	1
241	304	40	1
243	304	40	1
234	305	40	1
213	306	40	1
214	306	40	1
242	307	40	1
233	308	40	1
241	308	40	1
203	309	40	1
222	309	40	1
226	309	40	2
217	310	40	2
239	310	40	1
242	310	40	1
231	311	40	2
234	311	40	1
235	311	40	1
240	311	40	1
242	311	40	1
229	312	40	2
240	312	40	1
213	313	40	1
219	313	40	1
221	313	40	1
238	313	40	1
240	313	40	1
217	314	40	1
237	314	40	1
235	315	40	1
238	315	40	1
245	315	40	1
242	316	40	1
219	317	40	1
220	318	40	1
240	318	40	1
243	318	40	1
221	319	40	1
232	319	40	1
239	319	40	1
243	319	40	1
240	321	40	1
205	296	41	2
213	297	41	1
230	300	41	1
234	301	41	2
243	304	41	1
224	305	41	1
227	306	41	1
230	306	41	1
227	307	41	1
211	308	41	1
220	308	41	1
222	308	41	1
229	308	41	1
239	308	41	1
224	309	41	1
231	310	41	1
220	311	41	1
221	311	41	1
236	311	41	1
216	312	41	2
241	312	41	1
242	312	41	2
223	313	41	1
238	313	41	1
238	315	41	3
237	316	41	1
240	316	41	1
221	317	41	1
235	317	41	1
240	317	41	1
245	317	41	1
229	318	41	1
245	318	41	1
217	319	41	1
223	319	41	1
216	321	41	1
231	321	41	1
240	321	41	1
228	322	41	1
230	322	41	1
230	323	41	1
231	300	42	2
213	302	42	1
221	302	42	1
214	305	42	1
239	306	42	1
226	307	42	1
227	307	42	1
223	308	42	1
227	308	42	2
240	308	42	1
225	309	42	1
221	310	42	1
238	310	42	1
239	310	42	2
240	310	42	1
220	311	42	2
223	312	42	1
243	312	42	1
221	313	42	1
224	313	42	1
221	316	42	1
224	317	42	1
232	317	42	1
238	317	42	1
240	317	42	1
219	318	42	1
228	319	42	1
230	319	42	1
232	319	42	1
229	320	42	1
226	322	42	1
242	309	43	1
218	310	43	2
238	311	43	1
242	312	43	1
237	314	43	1
227	321	43	1
225	311	44	1
239	311	44	1
223	313	44	1
