x	y	z	DNA Damage/Telomere Stress Induced Senescence
232	254	32	2
235	254	32	2
239	254	32	2
188	255	32	2
214	255	32	1
215	255	32	2
221	255	32	2
223	255	32	2
224	255	32	2
226	255	32	4
227	255	32	1
230	255	32	1
232	255	32	2
234	255	32	1
236	255	32	1
237	255	32	1
238	255	32	1
177	256	32	1
215	256	32	1
219	256	32	1
227	256	32	3
237	256	32	2
240	256	32	2
192	257	32	1
193	257	32	1
195	257	32	1
202	257	32	1
208	257	32	1
209	257	32	2
221	257	32	1
229	257	32	1
230	257	32	1
238	257	32	1
240	257	32	2
190	258	32	1
192	258	32	1
193	258	32	1
207	258	32	3
215	258	32	1
217	258	32	1
218	258	32	1
219	258	32	2
226	258	32	1
228	258	32	1
230	258	32	1
235	258	32	3
239	258	32	1
240	258	32	1
241	258	32	1
246	258	32	2
192	259	32	2
193	259	32	2
201	259	32	2
211	259	32	2
215	259	32	1
217	259	32	1
219	259	32	2
220	259	32	3
222	259	32	1
227	259	32	1
228	259	32	1
229	259	32	1
234	259	32	2
242	259	32	3
243	259	32	2
244	259	32	2
245	259	32	3
247	259	32	1
182	260	32	1
192	260	32	1
210	260	32	2
211	260	32	2
216	260	32	1
218	260	32	2
220	260	32	1
221	260	32	2
222	260	32	2
228	260	32	1
230	260	32	2
236	260	32	1
238	260	32	1
239	260	32	1
240	260	32	1
242	260	32	3
243	260	32	2
244	260	32	1
245	260	32	2
246	260	32	1
248	260	32	2
186	261	32	1
195	261	32	1
211	261	32	1
212	261	32	2
215	261	32	1
217	261	32	3
218	261	32	1
219	261	32	2
220	261	32	2
224	261	32	1
225	261	32	1
228	261	32	1
230	261	32	2
237	261	32	2
239	261	32	2
242	261	32	1
244	261	32	1
245	261	32	1
246	261	32	3
186	262	32	2
189	262	32	1
194	262	32	1
196	262	32	2
198	262	32	1
203	262	32	2
209	262	32	2
217	262	32	1
219	262	32	1
224	262	32	1
225	262	32	1
227	262	32	1
230	262	32	4
231	262	32	2
233	262	32	1
235	262	32	1
236	262	32	1
240	262	32	1
243	262	32	1
244	262	32	1
245	262	32	3
247	262	32	1
248	262	32	1
249	262	32	2
250	262	32	3
184	263	32	2
189	263	32	1
193	263	32	2
194	263	32	4
198	263	32	2
200	263	32	3
204	263	32	1
208	263	32	2
211	263	32	1
212	263	32	1
213	263	32	2
215	263	32	2
218	263	32	1
221	263	32	1
222	263	32	1
226	263	32	1
228	263	32	1
230	263	32	1
231	263	32	1
233	263	32	3
235	263	32	1
237	263	32	1
241	263	32	2
243	263	32	1
245	263	32	2
246	263	32	1
250	263	32	1
251	263	32	2
188	264	32	1
189	264	32	1
191	264	32	2
192	264	32	1
194	264	32	2
199	264	32	2
200	264	32	1
204	264	32	2
210	264	32	1
212	264	32	1
215	264	32	1
221	264	32	3
223	264	32	1
228	264	32	1
230	264	32	3
232	264	32	3
233	264	32	1
236	264	32	1
239	264	32	1
240	264	32	1
247	264	32	3
248	264	32	3
250	264	32	2
184	265	32	1
185	265	32	1
186	265	32	2
187	265	32	2
188	265	32	2
189	265	32	1
192	265	32	1
193	265	32	2
194	265	32	1
195	265	32	1
196	265	32	1
198	265	32	4
203	265	32	1
206	265	32	2
211	265	32	1
212	265	32	1
213	265	32	1
215	265	32	2
216	265	32	3
218	265	32	1
220	265	32	1
221	265	32	1
222	265	32	2
226	265	32	2
230	265	32	2
232	265	32	1
234	265	32	1
235	265	32	1
238	265	32	2
243	265	32	1
244	265	32	3
249	265	32	1
251	265	32	1
184	266	32	1
186	266	32	2
194	266	32	1
195	266	32	3
197	266	32	3
203	266	32	2
212	266	32	1
213	266	32	1
216	266	32	1
217	266	32	1
220	266	32	2
224	266	32	5
228	266	32	1
234	266	32	1
235	266	32	2
236	266	32	1
237	266	32	1
238	266	32	1
239	266	32	1
240	266	32	2
241	266	32	2
243	266	32	1
245	266	32	1
249	266	32	1
183	267	32	3
184	267	32	4
188	267	32	1
191	267	32	2
192	267	32	1
193	267	32	1
205	267	32	1
208	267	32	2
219	267	32	1
225	267	32	2
228	267	32	1
229	267	32	1
230	267	32	3
233	267	32	1
237	267	32	1
238	267	32	1
239	267	32	1
243	267	32	2
245.5	267.5	32.5	1
246	267	32	1
247	267	32	1
249	267	32	1
252	267	32	2
183	268	32	1
186	268	32	2
188	268	32	2
193	268	32	2
195	268	32	3
198	268	32	4
206	268	32	2
207	268	32	3
211	268	32	2
212	268	32	1
214	268	32	1
215	268	32	1
216	268	32	1
220	268	32	2
224	268	32	2
225	268	32	2
231	268	32	1
233	268	32	1
239	268	32	4
241	268	32	1
243	268	32	1
245	268	32	3
248	268	32	2
253	268	32	1
176	269	32	1
177	269	32	2
180	269	32	1
182	269	32	1
184	269	32	1
186	269	32	1
187	269	32	1
191	269	32	1
193	269	32	1
194	269	32	1
196	269	32	1
211	269	32	2
213	269	32	2
215	269	32	3
218	269	32	2
222	269	32	1
228	269	32	1
232	269	32	1
233	269	32	1
238	269	32	1
239	269	32	1
240	269	32	3
241	269	32	1
242	269	32	1
243	269	32	2
244	269	32	1
245	269	32	3
248	269	32	2
250	269	32	1
251	269	32	1
252	269	32	3
173	270	32	1
180	270	32	1
181	270	32	2
184	270	32	1
185	270	32	3
195	270	32	1
196	270	32	2
200	270	32	2
206	270	32	2
210	270	32	2
211	270	32	3
216	270	32	1
222	270	32	1
233	270	32	2
234	270	32	1
239	270	32	1
241	270	32	2
244	270	32	2
245	270	32	1
248	270	32	1
250	270	32	1
173	271	32	2
174	271	32	1
175	271	32	1
176	271	32	3
180	271	32	2
182	271	32	2
183	271	32	1
184	271	32	1
186	271	32	2
196	271	32	2
202	271	32	1
208	271	32	2
209	271	32	1
210	271	32	2
212	271	32	2
213	271	32	2
214	271	32	1
216	271	32	1
227	271	32	2
228	271	32	2
233	271	32	1
238	271	32	1
240	271	32	1
243	271	32	1
244	271	32	1
246	271	32	5
247	271	32	1
250	271	32	1
251	271	32	1
173	272	32	1
175	272	32	2
176	272	32	3
182	272	32	1
183	272	32	2
184	272	32	2
185	272	32	1
203	272	32	4
206	272	32	1
207	272	32	2
208	272	32	4
210	272	32	2
212	272	32	1
213	272	32	2
226	272	32	2
227	272	32	1
230	272	32	1
234	272	32	1
235	272	32	2
237	272	32	1
240	272	32	1
241	272	32	1
244	272	32	1
245	272	32	1
246	272	32	3
249	272	32	1
251	272	32	4
252	272	32	1
255	272	32	2
174	273	32	1
181	273	32	2
182	273	32	2
185	273	32	1
201	273	32	1
205	273	32	1
206	273	32	2
207	273	32	1
208	273	32	2
210	273	32	2
211	273	32	1
215	273	32	1
225	273	32	1
234	273	32	2
238	273	32	2
240	273	32	1
241	273	32	1
242	273	32	1
243	273	32	1
245	273	32	2
246	273	32	4
254	273	32	1
172	274	32	1
173	274	32	2
181	274	32	2
182	274	32	3
184	274	32	1
185	274	32	1
202	274	32	1
204	274	32	1
205	274	32	1
206	274	32	1
207	274	32	1
208	274	32	1
209	274	32	1
211	274	32	1
214	274	32	1
234	274	32	1
235	274	32	2
236	274	32	1
237	274	32	4
238	274	32	1
240	274	32	2
241	274	32	3
243	274	32	1
244	274	32	1
246	274	32	1
250	274	32	1
252	274	32	1
181	275	32	1
183	275	32	1
202	275	32	1
210	275	32	2
212	275	32	1
215	275	32	3
216	275	32	3
226	275	32	1
235	275	32	1
236	275	32	1
237	275	32	1
238	275	32	1
240	275	32	3
247	275	32	1
249	275	32	1
252	275	32	1
174	276	32	1
175	276	32	1
184	276	32	1
203	276	32	1
205	276	32	2
206	276	32	1
228	276	32	1
233	276	32	1
234	276	32	1
236	276	32	1
238	276	32	3
239	276	32	2
241	276	32	3
249	276	32	1
175	277	32	2
205	277	32	1
210	277	32	1
214	277	32	5
215	277	32	1
224	277	32	1
238	277	32	1
239	277	32	1
240	277	32	1
243	277	32	1
244	277	32	1
245	277	32	1
247	277	32	1
250	277	32	4
175	278	32	2
203	278	32	1
204	278	32	1
206	278	32	2
224	278	32	1
225	278	32	1
237	278	32	2
239	278	32	1
240	278	32	1
241	278	32	2
243	278	32	3
244	278	32	3
248	278	32	2
249	278	32	2
250	278	32	1
178	279	32	1
179	279	32	1
205	279	32	1
219	279	32	2
220	279	32	2
234	279	32	1
239	279	32	2
240	279	32	1
241	279	32	2
242	279	32	1
243	279	32	1
244	279	32	1
245	279	32	1
255	279	32	1
174	280	32	3
175	280	32	1
177	280	32	1
178	280	32	1
180	280	32	1
205	280	32	2
208	280	32	2
217	280	32	1
219	280	32	3
220	280	32	2
223	280	32	1
232	280	32	1
238	280	32	1
239	280	32	1
241	280	32	3
242	280	32	1
245	280	32	1
246	280	32	1
248	280	32	2
249	280	32	4
251	280	32	1
175	281	32	2
176	281	32	2
179	281	32	2
181	281	32	2
182	281	32	2
186	281	32	4
210	281	32	1
217	281	32	2
219	281	32	2
221	281	32	2
222	281	32	2
226	281	32	3
231	281	32	2
236	281	32	1
237	281	32	1
239	281	32	1
240	281	32	1
243	281	32	2
244	281	32	1
245	281	32	1
248	281	32	1
250	281	32	1
251	281	32	1
254	281	32	1
173	282	32	2
174	282	32	1
178	282	32	2
188	282	32	1
204	282	32	2
218	282	32	2
220	282	32	1
221	282	32	1
223	282	32	2
224	282	32	3
227	282	32	1
231	282	32	1
233	282	32	1
237	282	32	2
244	282	32	1
248	282	32	1
249	282	32	2
250	282	32	1
253	282	32	1
254	282	32	1
173	283	32	2
175	283	32	1
178	283	32	1
179	283	32	3
181	283	32	1
183	283	32	3
207	283	32	1
208	283	32	1
226	283	32	2
230	283	32	3
236	283	32	1
239	283	32	2
241	283	32	2
242	283	32	2
244	283	32	2
245	283	32	2
246	283	32	1
248	283	32	2
254	283	32	1
176	284	32	2
179	284	32	1
181	284	32	1
184	284	32	1
186	284	32	2
205	284	32	3
208	284	32	1
209	284	32	1
219	284	32	2
221	284	32	1
222	284	32	1
225	284	32	1
226	284	32	2
227	284	32	1
233	284	32	3
234	284	32	1
236	284	32	4
237	284	32	1
240	284	32	1
244	284	32	4
247	284	32	5
248	284	32	1
249	284	32	2
251	284	32	3
252	284	32	1
257	284	32	2
176	285	32	4
178	285	32	2
179	285	32	1
185	285	32	4
204	285	32	1
205	285	32	1
215	285	32	2
218	285	32	1
219	285	32	2
220	285	32	2
221	285	32	2
225	285	32	1
229	285	32	1
230	285	32	2
231	285	32	2
233	285	32	1
234	285	32	2
236	285	32	1
238	285	32	1
241	285	32	1
244	285	32	3
245	285	32	2
246	285	32	2
249	285	32	2
250	285	32	1
252	285	32	3
175	286	32	1
177	286	32	1
178	286	32	2
180	286	32	1
183	286	32	2
204	286	32	1
206	286	32	2
209	286	32	2
221	286	32	1
222	286	32	1
224	286	32	1
227	286	32	1
228	286	32	3
229	286	32	1
231	286	32	1
236	286	32	2
240	286	32	2
242	286	32	2
246	286	32	1
248	286	32	1
249	286	32	1
250	286	32	3
252	286	32	1
254	286	32	3
256	286	32	1
176	287	32	1
187	287	32	1
207	287	32	1
208	287	32	1
220	287	32	2
221	287	32	1
222	287	32	3
223	287	32	2
224	287	32	1
226	287	32	2
228	287	32	2
230	287	32	2
231	287	32	2
236.5	287.5	32.5	1
237	287	32	2
238	287	32	2
240	287	32	1
241	287	32	1
243	287	32	1
246	287	32	1
248	287	32	1
249	287	32	1
255	287	32	2
256	287	32	1
201	288	32	1
202	288	32	1
220	288	32	2
221	288	32	1
222	288	32	2
223	288	32	1
226	288	32	3
227	288	32	1
229	288	32	1
232	288	32	2
235	288	32	1
237	288	32	1
240	288	32	2
242	288	32	2
243	288	32	1
246	288	32	3
247	288	32	1
249	288	32	1
250	288	32	1
185	289	32	1
201	289	32	1
222	289	32	1
229	289	32	1
233	289	32	2
234	289	32	3
235	289	32	1
238	289	32	3
239	289	32	1
243	289	32	2
244	289	32	2
248	289	32	2
253	289	32	1
256	289	32	3
185	290	32	1
187	290	32	4
199	290	32	2
200	290	32	1
206	290	32	1
221	290	32	1
224	290	32	1
225	290	32	1
226	290	32	1
230	290	32	2
231	290	32	4
233	290	32	1
234	290	32	3
235	290	32	1
236	290	32	2
237	290	32	3
239	290	32	3
241	290	32	2
243	290	32	1
244	290	32	2
245	290	32	2
246	290	32	1
247	290	32	1
248	290	32	3
250	290	32	2
252	290	32	2
253	290	32	1
255	290	32	1
186	291	32	1
197	291	32	2
200	291	32	1
224	291	32	1
233.333333333333	291.333333333333	33	3
235	291	32	1
236	291	32	1
239	291	32	1
243	291	32	1
244	291	32	3
245	291	32	1
246	291	32	3
247	291	32	2
248	291	32	1
254	291	32	1
256	291	32	1
188	292	32	2
198	292	32	1
199	292	32	1
201	292	32	1
218	292	32	2
221	292	32	1
222	292	32	1
223	292	32	1
227	292	32	1
228	292	32	1
229	292	32	1
233	292	32	1
234	292	32	1
246	292	32	1
247	292	32	3
249	292	32	1
250	292	32	1
251	292	32	1
254	292	32	1
256	292	32	2
257	292	32	1
179	293	32	2
199	293	32	2
207	293	32	1
218	293	32	2
220	293	32	2
222	293	32	1
223	293	32	3
224	293	32	2
225	293	32	2
227	293	32	2
228	293	32	4
234	293	32	1
236	293	32	1
237	293	32	4
238	293	32	2
241	293	32	3
242	293	32	3
244	293	32	1
247	293	32	3
248	293	32	4
251	293	32	1
253	293	32	1
197	294	32	1
198	294	32	2
199	294	32	1
202	294	32	4
204	294	32	1
224	294	32	2
225	294	32	1
227	294	32	1
228	294	32	2
230	295	33	1
231	294	32	2
233	294	32	1
236	294	32	1
237	294	32	6
238	294	32	1
244	294	32	1
245	294	32	1
246	294	32	1
247	294	32	2
251	294	32	1
252	294	32	2
253	294	32	1
256	294	32	2
192	295	32	1
200	295	32	2
217	295	32	1
218	295	32	1
224	295	32	1
225	295	32	2
226	295	32	1
227	295	32	2
229	295	32	1
230	295	32	3
231	295	32	2
236	295	32	1
239	295	32	1
240	295	32	2
241	295	32	2
243	295	32	1
244	295	32	6
247	295	32	2
249	295	32	3
250	295	32	1
251	295	32	3
253	295	32	2
187	296	32	2
200	296	32	1
220	296	32	1
225	296	32	3
226	296	32	1
228	296	32	4
231	296	32	2
232	296	32	1
233	296	32	2
234	296	32	2
235	296	32	3
237	296	32	2
241	296	32	1
242	296	32	2
243	296	32	1
244	296	32	1
245	296	32	1
247	296	32	1
250	296	32	1
251	296	32	2
252	296	32	1
183	297	32	1
198	297	32	1
199	297	32	1
219	297	32	1
221	297	32	1
225	297	32	1
229	297	32	1
230	297	32	1
233	297	32	1
234	297	32	2
236	297	32	2
237	297	32	1
243	297	32	1
246	297	32	1
248	297	32	2
249	297	32	1
254	297	32	3
255	297	32	2
195	298	32	3
197	298	32	3
199	298	32	2
202	298	32	2
220	298	32	1
221	298	32	2
223	298	32	2
227	298	32	1
228	298	32	1
230	298	32	1
232	298	32	1
237	298	32	2
238	298	32	1
239	298	32	1
240	298	32	1
248	298	32	2
249	298	32	1
250	298	32	1
251	298	32	3
252	298	32	1
253	298	32	2
196	299	32	2
197	299	32	4
228	299	32	1
231	299	32	5
233	299	32	2
235	299	32	5
236	299	32	1
237	299	32	3
240	299	32	2
242	299	32	2
243	299	32	1
247	299	32	2
196	300	32	2
227	300	32	1
235	300	32	1
237	300	32	1
244	300	32	1
245	300	32	2
247	300	32	1
248	300	32	2
196	301	32	1
198	301	32	1
210	301	32	1
221	301	32	1
223	301	32	2
231	301	32	1
233	301	32	2
234	301	32	2
235	301	32	1
237	301	32	2
240	301	32	1
241	301	32	1
244	301	32	2
246	301	32	2
248	301	32	1
249	301	32	1
222	302	32	2
223	302	32	2
224	302	32	2
231	302	32	1
234	302	32	2
239	302	32	2
240	302	32	1
242	302	32	3
247	302	32	1
248	302	32	2
249	302	32	1
207	303	32	3
222	303	32	1
225	303	32	2
226	303	32	1
229	303	32	3
232	303	32	3
234	303	32	1
235	303	32	1
241	303	32	1
242	303	32	2
244	303	32	1
245	303	32	3
225	304	32	1
230	304	32	1
231	304	32	1
233	304	32	1
234	304	32	2
235	304	32	2
237	304	32	2
238	304	32	1
239	304	32	2
241	304	32	1
243	304	32	2
244	304	32	1
245	304	32	2
221	305	32	3
226	305	32	1
234	305	32	1
235	305	32	2
237	305	32	1
242	305	32	1
222	306	32	1
224	306	32	1
230	306	32	1
234	306	32	1
236	306	32	1
237	306	32	1
241	306	32	1
242	306	32	2
206	307	32	2
222	307	32	1
225	307	32	2
226	307	32	1
236	307	32	2
220	308	32	3
221	308	32	1
223	308	32	2
225	308	32	1
227	308	32	3
235	308	32	1
220	309	32	1
224	309	32	1
225	309	32	2
226	309	32	1
232	309	32	2
227	310	32	3
229	310	32	1
230	310	32	2
231	310	32	2
225	311	32	4
227	312	32	2
229	312	32	1
232	312	32	1
228	249	33	1
226	251	33	3
227	251	33	1
228	251	33	1
227	252	33	1
229	252	33	1
240	252	33	1
216	253	33	2
218	253	33	2
221	253	33	1
222	253	33	1
224	253	33	2
228	253	33	1
231	253	33	1
232	253	33	1
241	253	33	2
193	254	33	2
220	254	33	3
223	254	33	3
225	254	33	3
226	254	33	1
227	254	33	2
230	254	33	3
231	254	33	1
235	254	33	1
236	254	33	3
240	254	33	3
217	255	33	1
218	255	33	3
219	255	33	3
220	255	33	1
224	255	33	2
235	255	33	2
236	255	33	2
215	256	33	3
216	256	33	2
221	256	33	4
222	256	33	1
223	256	33	2
227	256	33	2
237	256	33	1
241	256	33	2
214	257	33	3
215	257	33	1
216	257	33	4
217	257	33	3
218	257	33	2
219	257	33	1
220	257	33	2
224	257	33	1
227	257	33	3
235	257	33	2
239	257	33	1
217	258	33	1
218	258	33	4
219	258	33	1
220	258	33	1
221	258	33	3
231	258	33	2
233	258	33	1
235	258	33	1
239	258	33	3
243	258	33	2
201	259	33	2
211	259	33	2
213	259	33	1
215	259	33	1
217	259	33	3
218	259	33	3
220	259	33	1
223	259	33	2
225	259	33	2
229	259	33	1
231	259	33	1
233	259	33	1
235	259	33	1
237	259	33	2
243	259	33	3
244	259	33	1
246	259	33	1
208	260	33	2
213	260	33	1
215	260	33	2
217	260	33	1
219	260	33	1
220	260	33	2
224	260	33	1
230	260	33	1
231	260	33	1
233	260	33	2
239	260	33	1
241	260	33	2
243	260	33	2
246	260	33	1
182	261	33	1
188	261	33	1
193	261	33	2
195	261	33	3
205	261	33	3
208	261	33	1
209	261	33	1
211	261	33	1
214	261	33	4
217.5	261.5	33.5	1
218	261	33	1
224	261	33	3
225	261	33	1
226	261	33	2
228	261	33	1
229	261	33	1
231	261	33	1
235	261	33	3
237	261	33	1
238	261	33	1
239	261	33	2
240	261	33	1
245	261	33	1
247	261	33	4
191	262	33	1
192	262	33	1
203	262	33	2
209	262	33	2
210	262	33	1
211	262	33	2
212	262	33	2
214	262	33	1
216	262	33	1
219	262	33	2
221	262	33	1
223	262	33	1
224	262	33	1
226	262	33	1
227	262	33	1
231	262	33	1
239	262	33	2
241	262	33	1
242	262	33	2
243	262	33	1
245	262	33	2
249	262	33	1
183	263	33	2
189	263	33	1
190	263	33	2
191	263	33	1
193	263	33	1
213	263	33	2
217	263	33	2
218	263	33	2
219	263	33	1
220	263	33	1
222	263	33	2
227	263	33	1
228	263	33	3
231	263	33	4
233	263	33	1
236	263	33	1
237	263	33	3
239	263	33	2
243	263	33	1
244	263	33	1
247	263	33	2
251	263	33	4
188	264	33	1
190	264	33	1
192	264	33	1
195	264	33	1
199	264	33	4
209	264	33	3
215	264	33	3
216	264	33	1
218	264	33	3
221	264	33	2
223	264	33	1
226	264	33	1
228	264	33	2
229	264	33	2
233	264	33	2
235	264	33	1
237	264	33	1
242	264	33	1
245	264	33	4
246	264	33	2
247	264	33	2
249	264	33	3
250	264	33	3
185	265	33	2
186	265	33	1
189	265	33	1
191	265	33	3
192	265	33	2
194	265	33	2
195	265	33	1
202	265	33	3
207	265	33	1
212	265	33	2
213	265	33	2
217	265	33	1
218	265	33	2
219	265	33	1
220	265	33	1
221	265	33	1
222	265	33	2
223	265	33	1
224	265	33	2
225	265	33	3
226	265	33	1
229	265	33	2
233	265	33	1
239	265	33	2
244	265	33	1
245	265	33	1
247	265	33	1
184	266	33	3
185	266	33	1
186	266	33	1
187	266	33	1
188	266	33	2
189	266	33	1
190	266	33	2
191	266	33	3
192	266	33	2
195	266	33	1
197	266	33	3
204	266	33	1
208	266	33	1
211	266	33	3
213	266	33	1
215	266	33	1
217	266	33	2
218	266	33	2
219	266	33	1
222	266	33	1
225	266	33	3
237	266	33	1
239	266	33	3
240	266	33	1
241	266	33	2
246	266	33	3
247	266	33	1
249	266	33	1
250	266	33	1
182	267	33	1
184	267	33	3
188	267	33	2
191	267	33	1
194	267	33	1
197	267	33	2
202	267	33	1
209	267	33	2
210	267	33	1
212	267	33	2
215	267	33	1
216	267	33	1
217	267	33	1
220	267	33	1
221	267	33	1
225	267	33	1
226	267	33	1
228	267	33	1
231	267	33	1
240	267	33	2
241	267	33	1
242	267	33	2
245	267	33	1
247	267	33	2
248	267	33	1
250	267	33	1
252	267	33	1
253	267	33	1
183	268	33	1
191	268	33	1
192	268	33	2
195	268	33	4
196	268	33	3
206	268	33	1
208	268	33	1
209	268	33	1
210	268	33	3
214	268	33	1
215	268	33	1
216	268	33	1
218	268	33	1
219	268	33	1
220	268	33	1
225	268	33	2
226	268	33	1
231	268	33	1
235	268	33	1
242	268	33	1
243	268	33	1
245	268	33	1
249	268	33	2
250	268	33	1
252	268	33	1
184	269	33	1
185	269	33	1
187	269	33	1
188	269	33	1
194	269	33	1
195	269	33	2
198	269	33	1
201	269	33	1
208	269	33	1
209	269	33	2
211	269	33	1
212	269	33	3
216	269	33	1
219	269	33	2
224	269	33	2
227	269	33	3
232	269	33	1
234	269	33	1
235	269	33	2
240	269	33	1
241	269	33	2
243	269	33	1
250	269	33	2
251	269	33	1
183	270	33	2
184	270	33	1
185	270	33	1
187	270	33	2
188	270	33	1
206	270	33	2
207	270	33	2
210	270	33	2
213	270	33	1
215	270	33	2
216	270	33	1
231	270	33	3
233	270	33	1
234	270	33	1
239	270	33	2
240	270	33	1
244	270	33	1
245	270	33	3
248	270	33	5
249	270	33	1
251	270	33	1
173	271	33	2
175	271	33	1
178	271	33	1
179	271	33	1
180	271	33	3
181	271	33	2
185	271	33	2
186	271	33	1
187	271	33	2
190	271	33	4
192	271	33	1
205	271	33	1
206	271	33	3
208	271	33	2
209	271	33	1
210	271	33	1
211	271	33	1
214	271	33	1
215	271	33	1
216	271	33	1
217	271	33	2
224	271	33	1
233	271	33	2
237	271	33	2
239	271	33	3
240	271	33	2
242	271	33	3
245	271	33	1
246	271	33	2
253	271	33	2
172	272	33	2
176	272	33	4
178	272	33	1
180	272	33	5
183	272	33	1
184	272	33	1
185	272	33	1
186	272	33	1
187	272	33	4
203	272	33	2
204	272	33	1
205	272	33	1
207	272	33	1
208	272	33	4
215	272	33	5
216	272	33	3
217	272	33	2
225	272	33	1
231	272	33	1
234	272	33	1
239	272	33	2
240	272	33	1
241	272	33	2
244	272	33	3
245	272	33	1
247	272	33	1
250	272	33	4
254	272	33	1
173	273	33	1
174	273	33	1
176	273	33	2
181	273	33	3
182	273	33	1
184	273	33	1
186	273	33	1
189	273	33	1
190	273	33	3
201	273	33	1
202	273	33	3
203	273	33	2
209	273	33	1
210	273	33	2
211	273	33	1
213	273	33	2
214	273	33	2
217	273	33	1
227	273	33	2
235	273	33	3
238	273	33	3
240	273	33	1
241	273	33	2
243	273	33	1
247	273	33	2
248	273	33	1
249	273	33	1
253	273	33	2
170	274	33	1
174	274	33	3
176	274	33	1
181	274	33	1
183	274	33	1
185	274	33	1
190	274	33	3
193	274	33	3
201	274	33	2
202	274	33	1
204	274	33	3
205	274	33	1
206	274	33	3
208	274	33	1
212	274	33	2
214	274	33	3
217	274	33	1
226	274	33	3
229	274	33	1
232	274	33	2
236	274	33	3
237	274	33	3
238	274	33	2
240	274	33	1
242	274	33	1
244	274	33	1
245	274	33	1
250	274	33	4
175	275	33	2
183	275	33	1
184	275	33	1
185	275	33	2
200	275	33	1
202	275	33	1
207	275	33	2
209	275	33	4
210	275	33	2
211	275	33	1
212	275	33	1
214	275	33	1
215	275	33	1
216	275	33	1
217	275	33	3
227	275	33	1
237	275	33	1
242	275	33	2
243	275	33	1
244	275	33	2
250	275	33	1
174	276	33	1
186	276	33	3
189	276	33	1
192	276	33	1
201	276	33	1
205	276	33	1
207	276	33	1
214	276	33	2
232	276	33	1
235	276	33	3
236	276	33	4
237	276	33	1
240	276	33	1
242	276	33	1
244	276	33	2
173	277	33	2
174	277	33	2
183	277	33	1
205	277	33	2
207	277	33	1
208	277	33	2
210	277	33	2
215	277	33	2
216	277	33	1
224	277	33	2
232	277	33	1
236	277	33	1
237	277	33	1
239	277	33	1
242	277	33	1
243	277	33	2
244	277	33	3
247	277	33	2
174	278	33	2
176	278	33	1
177	278	33	1
178	278	33	1
191	278	33	1
204	278	33	2
207	278	33	3
209	278	33	1
210	278	33	1
211	278	33	2
235	278	33	1
238	278	33	2
239	278	33	2
243	278	33	1
245	278	33	1
246	278	33	3
168	279	33	3
175	279	33	1
181	279	33	1
201	279	33	1
207	279	33	2
208	279	33	2
210	279	33	4
220	279	33	1
222	279	33	1
243	279	33	2
248	279	33	2
251	279	33	1
174	280	33	3
175	280	33	2
176	280	33	5
180	280	33	1
187	280	33	4
191	280	33	2
203	280	33	1
206	280	33	1
207	280	33	3
208	280	33	2
209	280	33	1
217	280	33	3
220	280	33	1
223	280	33	2
224	280	33	1
237	280	33	1
239	280	33	1
242	280	33	2
246	280	33	2
247	280	33	3
248	280	33	1
249	280	33	2
251	280	33	1
173	281	33	1
175	281	33	4
178	281	33	3
179	281	33	1
180	281	33	1
186	281	33	4
204	281	33	1
206	281	33	2
207	281	33	1
208	281	33	2
209	281	33	1
221	281	33	2
223	281	33	3
224	281	33	1
225	281	33	3
230	281	33	1
232	281	33	1
233	281	33	1
234	281	33	1
241	281	33	1
243	281	33	1
244	281	33	1
245	281	33	1
247	281	33	2
248	281	33	2
249	281	33	1
250	281	33	1
177	282	33	1
179	282	33	1
185	282	33	2
188	282	33	1
190	282	33	1
205	282	33	1
207	282	33	2
210	282	33	2
211	282	33	2
212	282	33	2
214	282	33	1
218	282	33	3
220	282	33	1
222	282	33	1
223	282	33	1
224	282	33	4
225	282	33	1
226	282	33	1
229	282	33	3
232	282	33	1
233	282	33	3
235	282	33	2
237	282	33	1
238	282	33	3
241	282	33	3
243	282	33	1
244	282	33	1
245	282	33	1
247	282	33	3
248	282	33	1
251	282	33	1
174	283	33	1
179	283	33	1
181	283	33	2
189	283	33	2
206	283	33	1
209	283	33	2
211	283	33	1
215	283	33	1
220	283	33	1
221	283	33	1
226	283	33	1
230	283	33	4
232	283	33	1
233	283	33	1
236	283	33	1
237	283	33	1
238	283	33	1
239	283	33	3
240	283	33	1
241	283	33	3
243	283	33	3
246	283	33	1
247	283	33	2
176	284	33	2
184	284	33	1
186	284	33	2
187	284	33	1
188	284	33	1
207	284	33	2
208	284	33	1
209	284	33	2
210	284	33	2
221	284	33	2
226	284	33	1
231	284	33	1
233	284	33	1
234	284	33	1
236	284	33	2
237	284	33	2
240	284	33	1
242	284	33	3
243	284	33	2
248	284	33	2
249	284	33	1
252	284	33	1
254	284	33	3
176	285	33	1
202	285	33	1
208	285	33	1
212	285	33	1
219	285	33	1
223	285	33	3
224	285	33	1
225	285	33	2
226	285	33	3
227	285	33	1
228	285	33	1
232	285	33	2
233	285	33	1
234	285	33	2
236	285	33	3
237.5	285.5	33.5	3
241	285	33	4
242	285	33	2
243	285	33	1
245	285	33	1
247	285	33	3
248	285	33	3
253	285	33	1
178	286	33	1
185	286	33	1
188	286	33	1
203	286	33	1
204	286	33	1
207	286	33	1
208	286	33	1
209	286	33	2
218	286	33	2
221	286	33	1
223	286	33	2
225	286	33	2
228	286	33	3
235	286	33	2
237	286	33	1
238	286	33	1
