x	y	z	DNA Replication
242	296	31	1
247	296	31	1
252	296	31	1
195	297	31	1
227	297	31	1
236	297	31	2
241	297	31	2
242	297	31	1
246	297	31	1
252	297	31	1
255	297	31	1
205	298	31	1
232	298	31	1
239	298	31	1
248	298	31	2
249	298	31	1
250	298	31	1
233	299	31	2
237	299	31	1
240	299	31	1
243	299	31	1
251	299	31	1
229	300	31	2
231	300	31	1
232	300	31	1
238	300	31	1
241	300	31	1
244	300	31	1
249	300	31	1
216	301	31	2
225	301	31	1
230	301	31	1
234	301	31	1
241	301	31	2
245	301	31	1
246	301	31	1
248	301	31	1
222	302	31	1
226	302	31	1
236	302	31	1
245	302	31	2
246	302	31	2
248	302	31	1
223	303	31	2
233	303	31	1
239	303	31	1
243	303	31	1
244	303	31	1
246	303	31	1
235	304	31	1
238	304	31	2
234	305	31	1
236	305	31	1
242	305	31	1
223	306	31	4
231	306	31	2
224	307	31	1
234	307	31	1
226	309	31	1
226	250	32	1
226	251	32	1
227	251	32	1
228	251	32	1
216	252	32	1
217	252	32	2
226	252	32	1
227	252	32	2
235	252	32	1
193	253	32	1
218	253	32	1
224	253	32	1
229	253	32	1
237	253	32	1
240	253	32	1
215	254	32	1
227	254	32	1
232	254	32	1
188	255	32	1
215	255	32	2
224	255	32	1
234	255	32	1
235	255	32	1
236	255	32	1
240	255	32	1
210	256	32	1
237	256	32	1
242	256	32	2
202	257	32	1
203	257	32	1
219	257	32	1
228	257	32	1
229	257	32	1
240	257	32	1
192	258	32	1
207	258	32	1
213	258	32	2
214	258	32	2
215	258	32	1
217	258	32	2
226	258	32	1
230	258	32	1
233	258	32	1
237	258	32	1
240	258	32	1
188	259	32	1
209	259	32	2
214	259	32	1
227	259	32	1
229	259	32	2
240	259	32	2
243	259	32	1
182	260	32	1
192	260	32	1
203	260	32	1
211	260	32	1
216	260	32	1
230	260	32	1
236	260	32	1
237	260	32	1
248	260	32	1
194	261	32	1
210	261	32	1
216	261	32	1
217	261	32	1
226	261	32	1
230	261	32	2
231	261	32	1
186	262	32	1
194	262	32	1
207	262	32	1
209	262	32	2
210	262	32	1
216	262	32	1
217	262	32	1
218	262	32	1
224	262	32	2
230	262	32	1
235	262	32	1
236	262	32	1
240	262	32	2
242	262	32	1
243	262	32	1
244	262	32	2
249	262	32	1
200	263	32	1
212	263	32	1
215	263	32	1
218	263	32	1
227	263	32	1
230	263	32	1
231	263	32	3
232	263	32	1
242	263	32	1
243	263	32	1
192	264	32	1
194	264	32	1
210	264	32	1
215	264	32	1
216	264	32	1
221	264	32	1
222	264	32	1
227	264	32	1
228	264	32	1
230	264	32	1
238	264	32	1
247	264	32	1
184	265	32	2
191	265	32	1
198	265	32	1
204	265	32	1
206	265	32	2
213	265	32	1
218	265	32	1
224	265	32	1
226	265	32	1
229	265	32	2
230	265	32	2
235	265	32	1
243	265	32	1
244	265	32	1
248	265	32	1
195	266	32	1
203	266	32	1
212	266	32	1
214	266	32	1
217	266	32	1
218	266	32	1
220	266	32	4
224	266	32	2
232	266	32	1
234	266	32	2
236	266	32	1
241	266	32	1
248	266	32	1
182	267	32	1
191	267	32	1
197	267	32	1
209	267	32	1
215	267	32	1
216	267	32	1
225	267	32	1
229	267	32	1
237	267	32	1
239	267	32	1
240	267	32	1
242	267	32	1
247	267	32	1
248	267	32	1
252	267	32	1
183	268	32	2
193	268	32	1
195	268	32	1
212	268	32	1
219	268	32	1
231	268	32	1
233	268	32	1
253	268	32	1
176	269	32	1
180	269	32	1
186	269	32	1
196	269	32	1
210	269	32	1
211	269	32	1
213	269	32	1
214	269	32	1
222	269	32	3
228	269	32	1
233	269	32	1
239	269	32	1
242	269	32	1
244	269	32	1
245	269	32	1
249	269	32	2
250	269	32	2
251	269	32	1
252	269	32	1
187	270	32	1
197	270	32	2
206	270	32	2
216	270	32	1
222	270	32	1
227	270	32	1
232	270	32	1
247	270	32	1
248	270	32	1
173	271	32	2
176	271	32	1
207	271	32	1
214	271	32	1
215	271	32	1
216	271	32	1
227	271	32	1
231	271	32	1
234	271	32	1
235	271	32	1
237	271	32	1
238	271	32	1
239	271	32	1
250	271	32	1
251	271	32	1
177	272	32	1
181	272	32	1
182	272	32	2
183	272	32	1
185	272	32	1
198	272	32	1
207	272	32	1
208	272	32	1
212	272	32	1
214	272	32	1
227	272	32	1
230	272	32	1
240	272	32	1
249	272	32	1
251	272	32	1
174	273	32	1
181	273	32	1
185	273	32	1
201	273	32	1
204	273	32	1
206	273	32	1
207	273	32	1
211	273	32	1
212	273	32	2
225	273	32	1
245	273	32	1
173	274	32	1
181	274	32	1
184	274	32	2
185	274	32	1
204	274	32	1
205	274	32	1
208	274	32	1
240	274	32	2
246	274	32	1
252	274	32	2
202	275	32	1
208	275	32	1
210	275	32	1
211	275	32	1
213	275	32	1
215	275	32	2
235	275	32	1
236	275	32	1
240	275	32	1
247	275	32	1
249	275	32	2
174	276	32	1
205	276	32	1
215	276	32	1
233	276	32	1
241	276	32	1
243	276	32	2
205	277	32	1
215	277	32	1
216	277	32	1
236	277	32	1
238	277	32	1
241	277	32	2
244	277	32	1
249	277	32	1
250	277	32	1
177	278	32	1
184	278	32	1
239	278	32	1
240	278	32	1
249	278	32	2
175	279	32	1
179	279	32	2
205	279	32	2
207	279	32	1
223	279	32	2
241	279	32	1
245	279	32	1
176	280	32	1
177	280	32	1
178	280	32	1
205	280	32	1
208	280	32	1
232	280	32	1
238	280	32	2
249	280	32	1
175	281	32	1
179	281	32	1
182	281	32	1
226	281	32	1
231	281	32	1
233	281	32	2
252	281	32	1
254	281	32	1
173	282	32	1
174	282	32	1
204	282	32	2
221	282	32	2
223	282	32	1
224	282	32	1
229	282	32	1
244	282	32	1
246	282	32	1
248	282	32	2
251	282	32	1
253	282	32	1
254	282	32	1
256	282	32	2
173	283	32	1
176	283	32	2
178	283	32	1
179	283	32	2
181	283	32	1
208	283	32	3
222	283	32	1
224	283	32	1
226	283	32	1
230	283	32	1
236	283	32	1
242	283	32	1
245	283	32	2
248	283	32	2
249	283	32	2
253	283	32	2
178	284	32	2
179	284	32	1
184	284	32	1
205	284	32	1
225	284	32	1
226	284	32	2
227	284	32	1
233	284	32	1
237	284	32	1
242	284	32	1
248	284	32	2
257	284	32	1
179	285	32	1
182	285	32	1
185	285	32	1
205	285	32	1
208	285	32	1
219	285	32	1
220	285	32	1
221	285	32	1
223	285	32	1
230	285	32	2
231	285	32	1
233	285	32	1
234	285	32	1
238	285	32	1
246	285	32	2
249	285	32	1
252	285	32	1
175	286	32	1
177	286	32	2
178	286	32	1
206	286	32	1
222	286	32	1
237	286	32	1
246	286	32	1
247	286	32	1
248	286	32	1
249	286	32	1
252	286	32	1
256	286	32	2
176	287	32	1
207	287	32	1
219	287	32	1
225	287	32	1
227	287	32	1
230	287	32	1
240	287	32	1
244	287	32	1
245	287	32	2
246	287	32	1
249	287	32	2
250	287	32	1
255	287	32	1
256	287	32	1
201	288	32	2
223	288	32	1
225	288	32	1
226	288	32	1
227	288	32	2
229	288	32	1
237	288	32	2
242	288	32	1
248	288	32	2
253	288	32	1
185	289	32	1
201	289	32	1
222	289	32	1
226	289	32	2
227	289	32	3
234	289	32	2
235	289	32	2
239	289	32	1
242	289	32	1
243	289	32	1
248	289	32	1
187	290	32	1
206	290	32	2
220	290	32	1
224	290	32	1
235	290	32	2
239	290	32	1
241	290	32	1
248	290	32	2
250	290	32	2
253	290	32	1
255	290	32	1
224	291	32	1
235	291	32	2
238	291	32	1
242	291	32	1
243	291	32	2
248	291	32	1
250	291	32	1
198	292	32	1
201	292	32	3
204	292	32	1
221	292	32	1
223	292	32	1
225	292	32	1
236.75	292.75	33	1
242	292	32	1
243	292	32	1
247	292	32	1
251	292	32	1
254	292	32	1
255	292	32	1
256	292	32	4
197	293	32	1
199	293	32	1
228	293	32	1
229	293	32	2
230	293	32	1
237	293	32	1
242	293	32	1
244	293	32	1
247	293	32	1
248	293	32	1
250	293	32	1
251	293	32	2
199	294	32	1
223	294	32	1
230	294	32	3
238	294	32	1
242	294	32	2
252	294	32	1
195	295	32	3
200	295	32	1
224	295	32	1
228	295	32	1
230	295	32	2
231	295	32	1
232	295	32	1
243	295	32	1
245	295	32	1
247	295	32	1
249	295	32	1
198	296	32	1
202	296	32	1
218	296	32	1
226	296	32	1
234	296	32	1
235	296	32	1
241	296	32	2
245	296	32	1
247	296	32	1
199	297	32	1
225	297	32	1
227	297	32	1
230	297	32	1
234	297	32	1
241	297	32	1
242	297	32	1
243	297	32	1
247	297	32	1
250	297	32	1
221	298	32	1
230	298	32	1
236	298	32	1
241	298	32	1
244	298	32	1
248	298	32	1
197	299	32	1
228	299	32	2
235	299	32	2
236	299	32	2
240	299	32	1
241	299	32	1
242	299	32	1
248	299	32	2
249	299	32	2
185	300	32	1
197	300	32	1
237	300	32	1
239	300	32	1
245	300	32	1
248	300	32	1
221	301	32	1
223	301	32	1
231	301	32	2
232	301	32	1
236	301	32	1
240	301	32	1
245	301	32	1
246	301	32	1
248	301	32	1
223	302	32	1
231	302	32	1
233	302	32	1
236	302	32	1
245	302	32	1
247	302	32	1
249	302	32	1
232	303	32	3
234	303	32	1
241	303	32	1
242	303	32	1
244	303	32	1
231	304	32	1
235	304	32	2
241	304	32	1
243	304	32	2
204	305	32	1
222	305	32	1
235	305	32	1
237	305	32	1
224	306	32	1
230	306	32	1
236	306	32	2
241	306	32	2
242	306	32	2
221	307	32	1
225	307	32	1
226	307	32	1
236	307	32	1
237	307	32	1
220	308	32	1
221	308	32	2
229	308	32	1
235	308	32	1
227	309	32	1
228	309	32	1
231	309	32	1
234	309	32	1
225	310	32	1
227	310	32	1
227	312	32	1
229	312	32	1
228	250	33	1
228	251	33	1
231	252	33	1
216	253	33	3
218	253	33	1
231	253	33	1
193	254	33	1
226	254	33	1
230	254	33	1
231	254	33	1
236	254	33	1
239	254	33	2
218	255	33	2
224	255	33	2
236	255	33	2
237	255	33	1
215	256	33	1
221	256	33	1
225	256	33	1
230	256	33	1
238	256	33	1
222	257	33	1
235	257	33	1
215	258	33	1
216	258	33	1
221	258	33	2
230	258	33	2
231	258	33	1
234	258	33	1
239	258	33	1
213	259	33	1
215	259	33	1
216	259	33	1
223	259	33	2
224	259	33	1
229	259	33	1
231	259	33	2
192	260	33	1
208	260	33	1
212	260	33	1
215	260	33	1
229	260	33	1
230	260	33	1
239	260	33	1
182	261	33	1
193	261	33	1
208	261	33	1
211	261	33	1
216	261	33	1
217.5	261.5	33.5	1
224	261	33	1
226	261	33	2
227	261	33	2
228	261	33	1
229	261	33	2
232	261	33	1
234	261	33	2
236	261	33	1
238	261	33	2
242	261	33	1
245	261	33	1
247	261	33	1
209	262	33	2
210	262	33	2
211	262	33	1
214	262	33	1
221	262	33	1
223	262	33	1
226	262	33	1
230	262	33	3
231	262	33	1
233	262	33	1
236	262	33	2
239	262	33	1
240	262	33	1
242	262	33	1
245	262	33	2
183	263	33	1
185	263	33	1
188	263	33	1
190	263	33	1
194	263	33	1
200	263	33	1
211	263	33	1
213	263	33	1
214	263	33	1
219	263	33	1
220	263	33	2
224	263	33	2
233	263	33	1
247	263	33	2
248	263	33	1
249	263	33	2
251	263	33	1
189	264	33	2
190	264	33	2
193	264	33	1
195	264	33	1
209	264	33	1
210	264	33	1
211	264	33	1
223	264	33	1
225	264	33	1
229	264	33	2
231	264	33	1
242	264	33	1
247	264	33	1
191	265	33	1
195	265	33	1
208	265	33	2
211	265	33	1
213	265	33	1
233	265	33	1
237	265	33	1
242	265	33	1
243	265	33	1
244	265	33	1
245	265	33	2
251	265	33	1
252	265	33	1
186	266	33	2
192	266	33	1
193	266	33	1
195	266	33	1
196	266	33	1
208	266	33	2
213	266	33	1
214	266	33	1
217	266	33	1
220	266	33	1
221	266	33	3
224	266	33	1
228	266	33	1
239	266	33	2
247	266	33	1
182	267	33	1
183	267	33	2
184	267	33	1
192	267	33	2
200	267	33	1
212	267	33	1
214	267	33	1
220	267	33	1
223	267	33	1
226	267	33	2
228	267	33	1
231	267	33	1
235	267	33	1
240	267	33	1
245	267	33	1
246	267	33	1
193	268	33	1
206	268	33	1
208	268	33	1
226	268	33	1
231	268	33	1
232	268	33	1
241	268	33	1
249	268	33	1
250	268	33	1
188	269	33	1
194	269	33	1
195	269	33	1
217	269	33	3
219	269	33	1
232	269	33	1
240	269	33	1
184	270	33	1
187	270	33	2
198	270	33	1
205	270	33	1
209	270	33	1
212	270	33	1
214	270	33	1
231	270	33	1
233	270	33	1
234	270	33	1
239	270	33	1
241	270	33	1
243	270	33	1
245	270	33	1
185	271	33	1
186	271	33	1
187	271	33	1
208	271	33	1
216	271	33	1
217	271	33	2
224	271	33	2
231	271	33	1
233	271	33	1
239	271	33	1
242	271	33	1
243	271	33	1
245	271	33	2
248	271	33	2
253	271	33	1
177	272	33	1
178	272	33	1
182	272	33	1
186	272	33	1
187	272	33	1
189	272	33	1
203	272	33	1
205	272	33	1
207	272	33	1
210	272	33	3
213	272	33	1
233	272	33	1
237	272	33	1
241	272	33	1
244	272	33	1
171	273	33	1
173	273	33	2
174	273	33	1
181	273	33	1
183	273	33	1
186	273	33	3
188	273	33	1
190	273	33	1
196	273	33	1
204	273	33	1
211	273	33	1
214	273	33	1
226	273	33	1
230	273	33	1
235	273	33	1
241	273	33	2
243	273	33	1
247	273	33	1
249	273	33	2
174	274	33	2
176	274	33	2
182	274	33	1
185	274	33	1
206	274	33	1
209	274	33	1
210	274	33	1
226	274	33	1
232	274	33	1
236	274	33	1
237	274	33	1
238	274	33	2
244	274	33	2
176	275	33	1
183	275	33	1
186	275	33	2
200	275	33	1
206	275	33	2
210	275	33	2
211	275	33	1
212	275	33	2
213	275	33	1
215	275	33	2
217	275	33	1
244	275	33	1
246	275	33	1
189	276	33	1
190	276	33	1
206	276	33	1
207	276	33	1
208	276	33	1
240	276	33	1
180	277	33	2
187	277	33	1
207	277	33	1
208	277	33	2
210	277	33	1
215	277	33	2
232	277	33	1
234	277	33	1
236	277	33	1
237	277	33	1
238	277	33	2
242	277	33	3
243	277	33	1
244	277	33	1
176	278	33	4
191	278	33	3
235	278	33	1
238	278	33	1
244	278	33	1
245	278	33	1
246	278	33	1
168	279	33	1
181	279	33	3
208	279	33	1
210	279	33	2
220	279	33	1
222	279	33	2
240	279	33	2
241	279	33	1
249	279	33	1
251	279	33	1
176	280	33	1
180	280	33	2
203	280	33	1
207	280	33	1
220	280	33	1
226	280	33	1
229	280	33	1
237	280	33	1
239	280	33	1
242	280	33	2
246	280	33	1
247	280	33	1
248	280	33	1
173	281	33	1
176	281	33	1
178	281	33	1
179	281	33	1
204	281	33	1
206	281	33	1
209	281	33	1
217	281	33	1
219	281	33	1
222	281	33	1
224	281	33	1
234	281	33	1
239	281	33	1
241	281	33	2
243	281	33	1
185	282	33	1
188	282	33	1
190	282	33	1
205	282	33	3
209	282	33	1
212	282	33	1
218	282	33	1
226	282	33	1
229	282	33	1
232	282	33	3
235	282	33	1
244	282	33	1
250	282	33	1
251	282	33	1
176	283	33	1
181	283	33	1
189	283	33	1
207	283	33	2
209	283	33	1
212	283	33	1
229	283	33	1
232	283	33	1
236	283	33	2
242	283	33	1
243	283	33	1
246	283	33	1
249	283	33	1
250	283	33	1
180	284	33	1
186	284	33	1
187	284	33	1
205	284	33	2
207	284	33	1
208	284	33	1
221	284	33	2
224	284	33	1
229	284	33	1
233	284	33	1
236	284	33	3
237	284	33	1
241	284	33	1
242	284	33	2
243	284	33	1
244	284	33	1
246	284	33	1
247	284	33	2
248	284	33	2
249	284	33	2
175	285	33	1
178	285	33	1
202	285	33	2
204	285	33	1
222	285	33	1
226	285	33	1
228	285	33	1
236	285	33	1
241	285	33	3
188	286	33	2
201	286	33	2
204	286	33	1
207	286	33	2
211	286	33	1
219	286	33	1
228	286	33	2
230	286	33	1
235	286	33	1
238	286	33	1
241.5	286.5	33.5	2
255	286	33	1
185	287	33	2
219	287	33	1
220	287	33	1
224	287	33	1
228	287	33	2
230	287	33	1
233	287	33	1
242	287	33	1
244	287	33	1
247	287	33	2
184	288	33	1
187	288	33	1
223	288	33	1
226	288	33	1
230	288	33	1
231	288	33	1
236	288	33	1
239	288	33	1
244	288	33	1
247	288	33	1
202	289	33	1
203	289	33	1
222	289	33	1
224	289	33	1
245	289	33	1
246	289	33	1
247	289	33	2
250	289	33	2
253	289	33	1
187	290	33	1
223	290	33	2
231	290	33	3
232	290	33	1
234	290	33	1
235	290	33	1
241	290	33	1
248	290	33	1
250	290	33	1
186	291	33	2
197	291	33	1
198	291	33	1
225	291	33	2
226	291	33	1
231	291	33	1
233	291	33	1
240	291	33	1
245	291	33	1
247	291	33	1
248	291	33	2
257	291	33	1
221	292	33	1
225	292	33	1
229	292	33	1
239	292	33	1
249	292	33	2
254	292	33	1
188	293	33	1
199	293	33	2
223	293	33	2
228	293	33	1
230	293	33	2
237	293	33	1
240	293	33	2
248	293	33	2
195	294	33	1
213	294	33	1
228	294	33	1
229	294	33	1
231	294	33	1
235	294	33	1
239	294	33	1
244	294	33	2
252	294	33	1
197	295	33	2
220	295	33	1
229	295	33	1
231	295	33	1
232	295	33	1
243	295	33	1
245	295	33	2
247	295	33	1
253	295	33	1
194	296	33	2
195	296	33	1
199	296	33	1
220	296	33	1
223	296	33	1
225	296	33	2
230	296	33	1
231	296	33	2
235	296	33	2
243	296	33	1
195	297	33	2
198	297	33	2
232	297	33	1
233	297	33	1
240	297	33	1
242	297	33	1
245	297	33	2
223	298	33	3
236	298	33	1
238	298	33	1
239	298	33	1
245	298	33	1
246	298	33	1
196	299	33	1
229	299	33	1
230	299	33	2
232	299	33	1
234	299	33	1
235	299	33	1
236	299	33	1
240	299	33	1
241	299	33	1
243	299	33	1
197	300	33	1
227	300	33	1
230	300	33	1
231	300	33	1
238	300	33	2
246	300	33	1
196	301	33	1
224	301	33	1
225	301	33	1
226	301	33	1
228	301	33	1
236	301	33	2
241	301	33	1
243	301	33	2
246	301	33	1
209	302	33	1
211	302	33	1
223	302	33	1
228	302	33	1
234	302	33	1
236	302	33	1
222	303	33	1
231	303	33	2
220	304	33	1
235	304	33	1
237	304	33	1
238	304	33	1
243	304	33	2
227	305	33	1
233	305	33	1
237	305	33	1
222	307	33	1
227	307	33	1
241	307	33	1
220	308	33	1
222	308	33	1
227	308	33	1
229	308	33	1
240	308	33	1
224	309	33	2
228	309	33	1
233	309	33	2
221	310	33	1
225	310	33	1
229	310	33	1
233	310	33	1
218	311	33	1
230	311	33	1
232	311	33	1
234	311	33	1
222	312	33	1
231	312	33	1
236	313	33	1
230	315	33	1
230	318	33	1
226	250	34	1
225	252	34	1
225	253	34	1
217	254	34	1
226	254	34	1
227	254	34	1
235	254	34	1
220	255	34	2
221	255	34	1
223	255	34	1
224	255	34	1
227	255	34	1
230	255	34	1
242	255	34	1
218	256	34	2
219	256	34	1
225	256	34	1
232	256	34	1
243	256	34	1
219	257	34	1
220	257	34	1
225	257	34	1
227	257	34	3
235	257	34	1
201	258	34	2
212	258	34	1
216	258	34	1
221	258	34	1
223	258	34	1
224	258	34	1
226	258	34	1
228	258	34	1
233	258	34	1
237	258	34	1
239	258	34	1
240	258	34	2
189	259	34	1
220	259	34	1
223	259	34	1
228	259	34	1
230	259	34	1
234	259	34	1
238	259	34	1
242	259	34	2
244	259	34	1
192	260	34	1
216	260	34	1
217	260	34	2
219	260	34	1
220	260	34	1
221	260	34	1
228	260	34	1
236	260	34	1
237	260	34	2
238	260	34	1
244	260	34	1
245	260	34	1
190	261	34	1
211	261	34	1
219	261	34	1
221	261	34	3
223	261	34	1
228	261	34	1
229	261	34	1
231	261	34	1
246	261	34	2
192	262	34	2
193	262	34	1
220	262	34	2
223	262	34	1
228	262	34	1
229	262	34	1
234	262	34	1
244	262	34	1
245	262	34	2
250	262	34	1
193	263	34	1
218	263	34	1
223	263	34	2
224	263	34	1
228	263	34	1
229	263	34	1
231	263	34	1
233	263	34	1
234	263	34	1
235	263	34	1
240	263	34	1
250	263	34	1
251	263	34	1
187	264	34	1
189	264	34	1
193	264	34	1
209	264	34	1
213	264	34	1
214	264	34	3
216	264	34	1
218	264	34	1
219	264	34	1
220	264	34	1
222	264	34	2
223	264	34	1
227	264	34	1
228	264	34	1
229	264	34	1
233	264	34	1
235	264	34	1
237	264	34	1
239	264	34	2
245	264	34	1
247	264	34	1
188	265	34	1
190	265	34	2
193	265	34	1
194	265	34	1
196	265	34	1
205	265	34	1
210	265	34	1
213	265	34	3
217	265	34	1
221	265	34	1
226	265	34	1
233	265	34	1
234	265	34	1
239	265	34	1
241	265	34	1
249	265	34	1
175	266	34	1
186	266	34	1
193	266	34	2
196	266	34	1
204	266	34	1
227	266	34	1
229	266	34	2
237	266	34	1
241	266	34	1
242	266	34	1
243	266	34	1
244	266	34	1
250	266	34	1
251	266	34	1
252	266	34	2
183	267	34	1
188	267	34	1
189	267	34	1
193	267	34	2
194	267	34	1
196	267	34	1
206	267	34	1
209	267	34	1
214	267	34	1
216	267	34	1
218	267	34	1
220	267	34	1
235	267	34	2
239	267	34	1
246	267	34	1
248	267	34	2
249	267	34	1
176	268	34	2
183	268	34	1
195	268	34	2
210	268	34	1
214	268	34	1
215	268	34	1
216	268	34	1
221	268	34	1
222	268	34	1
227	268	34	1
240	268	34	2
244	268	34	1
245	268	34	1
246	268	34	1
249	268	34	1
251	268	34	1
176	269	34	1
187	269	34	1
189	269	34	1
193	269	34	1
198	269	34	1
204	269	34	1
208	269	34	2
213	269	34	1
216	269	34	1
220	269	34	1
231	269	34	1
242	269	34	2
249	269	34	1
251	269	34	2
175	270	34	2
179	270	34	2
183	270	34	1
187	270	34	1
188	270	34	1
195	270	34	1
201	270	34	2
203	270	34	1
209	270	34	1
214	270	34	1
216	270	34	1
218	270	34	1
221	270	34	1
223	270	34	1
240	270	34	1
241	270	34	2
242	270	34	1
243	270	34	1
244	270	34	2
252	270	34	1
173	271	34	1
187	271	34	1
205	271	34	1
210	271	34	1
214	271	34	1
215	271	34	1
218	271	34	3
221	271	34	1
231	271	34	2
234	271	34	1
240	271	34	1
245	271	34	1
250	271	34	1
175	272	34	1
177	272	34	3
179	272	34	1
186	272	34	1
198	272	34	1
205	272	34	1
207	272	34	2
212	272	34	1
216	272	34	1
218	272	34	1
228	272	34	1
230	272	34	2
232	272	34	1
237	272	34	1
238	272	34	2
241	272	34	1
170	273	34	1
173	273	34	2
181	273	34	1
182	273	34	2
184	273	34	1
197	273	34	1
204	273	34	2
212	273	34	1
215	273	34	1
218	273	34	1
229	273	34	1
231	273	34	1
236	273	34	1
245	273	34	1
248	273	34	1
170	274	34	1
182	274	34	1
197	274	34	1
204	274	34	1
206	274	34	1
210	274	34	1
212	274	34	1
213	274	34	1
215	274	34	1
229	274	34	2
235	274	34	1
236	274	34	1
238	274	34	1
240	274	34	1
181	275	34	1
184	275	34	1
185	275	34	1
208	275	34	1
213	275	34	1
214	275	34	1
216	275	34	1
219	275	34	1
227	275	34	1
238	275	34	1
239	275	34	1
245	275	34	1
174	276	34	1
175	276	34	2
202	276	34	2
208	276	34	1
209	276	34	1
214	276	34	1
229	276	34	2
237	276	34	1
239	276	34	1
240	276	34	1
241	276	34	1
175	277	34	1
176	277	34	1
186	277	34	1
203	277	34	1
205	277	34	1
208	277	34	1
209	277	34	1
215	277	34	1
234	277	34	2
245	277	34	2
175	278	34	1
186	278	34	1
201	278	34	1
207	278	34	1
209	278	34	2
226	278	34	1
231	278	34	1
236	278	34	1
239	278	34	1
243	278	34	2
175	279	34	1
180	279	34	2
192	279	34	1
214	279	34	1
241	279	34	2
243	279	34	1
245	279	34	1
246	279	34	1
174	280	34	1
180	280	34	2
204	280	34	1
207	280	34	1
208	280	34	1
210	280	34	1
221	280	34	2
234	280	34	1
239	280	34	1
240	280	34	1
248	280	34	1
174	281	34	1
180	281	34	1
189	281	34	1
191	281	34	1
204	281	34	2
210	281	34	1
221	281	34	1
222	281	34	1
232	281	34	2
233	281	34	3
248	281	34	1
187	282	34	1
188	282	34	1
189	282	34	1
208	282	34	2
209	282	34	1
218	282	34	1
220	282	34	1
222	282	34	1
223	282	34	1
224	282	34	1
229	282	34	1
230	282	34	1
233	282	34	1
234	282	34	1
240	282	34	1
247	282	34	1
251	282	34	2
175	283	34	1
187	283	34	1
207	283	34	1
208	283	34	1
209	283	34	1
210	283	34	1
222	283	34	2
224	283	34	2
226	283	34	1
228	283	34	2
230	283	34	1
231	283	34	1
233	283	34	1
237	283	34	2
243	283	34	1
250	283	34	1
251	283	34	1
253	283	34	1
176	284	34	1
191	284	34	1
208	284	34	3
210	284	34	1
214	284	34	2
220	284	34	1
222	284	34	1
226	284	34	1
227	284	34	1
233	284	34	1
234	284	34	1
236	284	34	1
238	284	34	2
241	284	34	2
248	284	34	1
181	285	34	1
202	285	34	1
203	285	34	1
220	285	34	1
221	285	34	1
224	285	34	1
229	285	34	2
233	285	34	1
237	285	34	1
243	285	34	1
246	285	34	1
176	286	34	1
188	286	34	1
202	286	34	2
203	286	34	1
208	286	34	1
218	286	34	2
228	286	34	1
239	286	34	1
248	286	34	2
184	287	34	1
190	287	34	1
199	287	34	1
207	287	34	1
208	287	34	1
219	287	34	1
223	287	34	1
224	287	34	3
225	287	34	2
230	287	34	1
233	287	34	1
235	287	34	1
247	287	34	1
252	287	34	1
176	288	34	1
185	288	34	1
203	288	34	1
204	288	34	3
206	288	34	1
209	288	34	1
229	288	34	1
230	288	34	2
231	288	34	1
249	288	34	1
253	288	34	1
175	289	34	1
185	289	34	1
198	289	34	2
199	289	34	1
200	289	34	1
203	289	34	1
224	289	34	1
246	289	34	1
248	289	34	1
187	290	34	1
220	290	34	1
224	290	34	1
232	290	34	1
239	290	34	1
240	290	34	1
247	290	34	3
182	291	34	1
185	291	34	1
202	291	34	1
203	291	34	1
222	291	34	1
232	291	34	1
241	291	34	1
242	291	34	1
244	291	34	1
249	291	34	1
196	292	34	1
199	292	34	1
200	292	34	1
202	292	34	1
203	292	34	1
225	292	34	2
229	292	34	1
230	292	34	1
232	292	34	1
234	292	34	2
237	292	34	2
241	292	34	1
242	292	34	1
182	293	34	1
197	293	34	1
223	293	34	1
230	293	34	1
231	293	34	1
235	293	34	1
238	293	34	1
243	293	34	1
251	293	34	1
183	294	34	1
195	294	34	1
198	294	34	1
199	294	34	2
201	294	34	4
206	294	34	1
217	294	34	2
221	294	34	1
224	294	34	1
225	294	34	1
229	294	34	1
245	294	34	1
192	295	34	1
204	295	34	1
220	295	34	1
222	295	34	1
228	295	34	2
231	295	34	1
194	296	34	1
196	296	34	1
201	296	34	2
205	296	34	1
217	296	34	1
225	296	34	2
230	296	34	1
234	296	34	1
236	296	34	1
237	296	34	1
238	296	34	1
240	296	34	1
243	296	34	1
245	296	34	1
179	297	34	1
195	297	34	1
200	297	34	1
223	297	34	1
227	297	34	1
229	297	34	1
231	297	34	1
235	297	34	2
182	298	34	1
196	298	34	1
200	298	34	1
220	298	34	1
223	298	34	2
228	298	34	1
234	298	34	1
235	298	34	1
242	298	34	1
248	298	34	1
180	299	34	1
182	299	34	1
196	299	34	1
197	299	34	1
200	299	34	1
203	299	34	1
207	299	34	1
227	299	34	1
236	299	34	1
247	299	34	1
225	300	34	2
228	300	34	1
229	300	34	1
233	300	34	1
236	300	34	1
237	300	34	1
238	300	34	3
239	300	34	1
241	300	34	1
242	300	34	1
243	300	34	1
197	301	34	1
198	301	34	1
224	301	34	2
225	301	34	2
227	301	34	1
229	301	34	1
231	301	34	1
233	301	34	2
240	301	34	2
241	301	34	1
242	301	34	1
243	301	34	2
223	302	34	1
226	302	34	2
228	302	34	1
242	302	34	1
231	303	34	1
235	303	34	1
236	303	34	1
240	303	34	1
194	304	34	1
199	304	34	2
226	304	34	1
230	304	34	1
235	304	34	1
