x	y	z	Detoxification of Reactive Oxygen Species
151	279	34	1
161	290	34	1
120	294	34	1
120	296	34	1
121	296	34	1
120	297	34	2
118	298	34	2
170	298	34	1
173	301	34	1
118	302	34	2
248	302	34	1
116	306	34	1
140	306	34	1
182	306	34	1
118	308	34	1
112	309	34	1
116	309	34	1
187	309	34	1
193	309	34	2
195	309	34	1
244	309	34	1
112	310	34	2
252	310	34	1
115	311	34	1
110	312	34	1
194	312	34	1
113	316	34	3
242	316	34	1
245	317	34	1
241	318	34	1
201	322	34	1
239	323	34	1
236	324	34	2
239	324	34	1
242	324	34	1
100	330	34	2
189	331	34	3
100	332	34	1
101	332	34	2
98	333	34	3
195	333	34	1
189	334	34	1
193	334	34	1
201	334	34	1
192	335	34	1
211	340	34	1
211	342	34	2
205	346	34	1
211	346	34	1
214	346	34	1
192	347	34	1
196	347	34	1
208	347	34	1
182	348	34	1
185	348	34	1
186	348	34	2
207	348	34	2
212	348	34	1
215	348	34	2
188	349	34	1
198	349	34	1
208	349	34	1
196	350	34	1
179	352	34	1
187	352	34	1
200	352	34	1
204	352	34	1
213	352	34	2
207	353	34	1
206	354	34	1
181	355	34	1
180	360	34	1
218	362	34	1
113	226	35	1
121	234	35	1
123	235	35	2
117	236	35	1
129	236	35	1
129	238	35	1
143	240	35	1
139	241	35	1
172	244	35	3
130	252	35	1
134	252	35	2
133	253	35	2
135	253	35	1
149	253	35	1
138	255	35	1
134	257	35	1
138	257	35	1
136	259	35	1
255	259	35	1
143	260	35	1
131	261	35	1
126	262	35	1
127	264	35	1
130	264	35	2
264	265	35	1
126	266	35	1
265	266	35	1
263	267	35	2
130	268	35	1
156	271	35	1
132	272	35	1
159	273	35	2
164	273	35	1
140	274	35	1
159	274	35	1
166	274	35	1
162	278	35	1
161	279	35	1
164	280	35	1
125	282	35	1
262	282	35	1
123	285	35	1
146	285	35	2
125	289	35	1
123	290	35	1
121	294	35	2
120	295	35	1
122	295	35	2
255	295	35	1
122	298	35	1
170	298	35	1
121	299	35	1
171	299	35	1
247	299	35	1
174	300	35	1
118	302	35	1
121	305	35	1
246	306	35	1
120	307	35	1
187	308	35	1
188	309	35	1
245	309	35	1
190	310	35	1
193	310	35	1
184	311	35	1
190	311	35	1
191	311	35	2
196	311	35	1
197	311	35	1
198	311	35	2
112	314	35	1
244	316	35	1
202	319	35	2
242	319	35	1
201	321	35	1
127	322	35	1
237	322	35	1
236	325	35	1
242	325	35	1
200	331	35	1
196	335	35	1
194	336	35	2
195	336	35	1
192	337	35	1
213	339	35	1
189	341	35	1
212	341	35	3
212	342	35	2
199	345	35	1
211	346	35	1
186	347	35	1
186	348	35	1
190	348	35	1
193	349	35	1
215	349	35	1
212	350	35	2
193	351	35	1
212	351	35	1
213	351	35	1
180	352	35	1
209	352	35	2
183	353	35	1
198	353	35	1
207	353	35	1
210	353	35	2
212	353	35	1
185	354	35	1
205	354	35	3
178	355	35	2
204	356	35	1
113	227	36	1
125	235	36	1
136	236	36	1
140	238	36	1
138	240	36	1
141	240	36	1
141	241	36	3
171	245	36	1
137	252	36	1
141	254	36	1
130	256	36	1
129	257	36	1
135	257	36	1
253	258	36	1
259	258	36	1
127	261	36	1
131	261	36	1
265	261	36	1
265	263	36	1
155	264	36	1
263	264	36	1
155	265	36	1
262	265	36	1
265	265	36	2
153	266	36	3
146	267	36	1
160	269	36	1
146	274	36	2
257	274	36	2
166	275	36	1
175	276	36	1
162	277	36	1
149	282	36	1
258	283	36	4
158	286	36	1
159	286	36	1
145	288	36	1
152	288	36	1
126	292	36	1
159	292	36	2
120	298	36	1
175	301	36	1
177	302	36	1
249	305	36	1
115	306	36	1
121	306	36	1
115	309	36	1
115	310	36	1
185	310	36	1
252	311	36	1
126	316	36	1
130	322	36	2
238	322	36	1
186	324	36	2
94	327	36	1
233	327	36	1
97	328	36	1
184	332	36	1
182	333	36	1
148	337	36	1
199	337	36	2
209	340	36	1
211	340	36	1
189	346	36	2
197	348	36	1
214	348	36	1
209	349	36	1
217	349	36	1
211	350	36	1
210	352	36	1
185	354	36	1
176	357	36	1
177	357	36	1
123	225	37	1
116	228	37	1
124	230	37	1
116	232	37	1
172	232	37	2
123	233	37	1
127	233	37	2
125	234	37	1
134	235	37	1
134	236	37	1
118	237	37	1
138	237	37	1
138	238	37	1
167	239	37	1
167	240	37	2
141	241	37	1
169	241	37	1
173	241	37	1
165	242	37	1
124	243	37	1
141	243	37	2
170	244	37	1
136	249	37	1
139	253	37	1
144	253	37	1
145	253	37	1
132	254	37	1
144	254	37	1
134	256	37	2
148	256	37	1
129	258	37	1
130	260	37	1
209	260	37	1
129	261	37	1
131	263	37	1
263	263	37	1
143	264	37	1
144	264	37	1
128	265	37	1
144	265	37	1
155	265	37	1
128	268	37	1
154	268	37	1
151	269	37	2
162	269	37	1
162	272	37	1
251	272	37	2
132	274	37	2
160	274	37	1
163	275	37	3
162	276	37	1
161	281	37	1
258	281	37	1
125	283	37	3
128	283	37	1
127	284	37	1
128	284	37	1
146	286	37	1
160	286	37	1
153	288	37	1
148	289	37	1
121	293	37	1
256	293	37	1
254	294	37	2
259	294	37	1
260	297	37	2
175	300	37	1
250	302	37	1
114	304	37	1
261	304	37	2
188	309	37	1
195	311	37	1
194	312	37	1
119	314	37	1
148	315	37	1
117	317	37	1
121	317	37	1
135	317	37	1
119	318	37	1
148	318	37	1
115	319	37	1
116	319	37	1
117	319	37	1
139	322	37	1
240	323	37	1
192	324	37	1
221	331	37	2
180	332	37	3
181	333	37	1
185	333	37	1
195	335	37	1
175	339	37	2
212	339	37	1
211	340	37	1
210	342	37	1
192	344	37	1
200	344	37	1
208	344	37	1
189	346	37	1
203	346	37	1
213	347	37	1
212	348	37	1
212	349	37	1
211	350	37	1
205	354	37	1
208	356	37	1
206	357	37	1
114	218	38	2
126	225	38	1
140	231	38	2
138	232	38	1
117	233	38	1
135	233	38	1
134	234	38	1
117	235	38	1
197	235	38	1
143	237	38	2
136	238	38	1
143	238	38	1
144	238	38	1
197	238	38	1
166	239	38	1
168	239	38	1
138	240	38	1
166	240	38	1
128	241	38	1
166	242	38	1
124	243	38	1
174	243	38	1
121	244	38	1
168	245	38	1
169	246	38	1
140	248	38	1
169	248	38	1
233	252	38	1
135	253	38	1
148	253	38	2
151	253	38	1
134	255	38	1
138	255	38	1
150	255	38	1
151	255	38	1
132	256	38	1
151	256	38	1
158	256	38	2
139	258	38	2
166	258	38	1
252	259	38	1
130	260	38	1
134	260	38	1
130	261	38	1
260	261	38	1
264	261	38	1
140	262	38	1
143	262	38	1
167	263	38	1
263	263	38	1
131	264	38	1
143	264	38	1
151	264	38	1
163	264	38	1
146	265	38	2
156	265	38	1
151	266	38	1
143	267	38	2
143	268	38	1
136	269	38	2
140	271	38	1
247	271	38	1
133	272	38	1
137	272	38	1
147	272	38	3
253	272	38	1
254	272	38	1
139	273	38	1
144	273	38	1
250	274	38	1
252	274	38	3
140	277	38	1
152	277	38	1
161	277	38	1
129	280	38	1
140	280	38	1
164	280	38	1
139	281	38	1
161	281	38	1
127	282	38	1
135	283	38	1
125	284	38	1
140	284	38	1
149	285	38	1
126	287	38	1
156	288	38	2
156	289	38	1
155	295	38	2
156	295	38	1
254	295	38	1
157	296	38	1
259	297	38	1
170	298	38	2
259	298	38	1
175	302	38	2
125	303	38	1
260	303	38	1
174	304	38	1
176	304	38	1
257	307	38	1
118	316	38	1
145	316	38	1
114	317	38	1
117	317	38	1
119	318	38	1
121	318	38	2
140	318	38	1
151	318	38	1
117	319	38	1
144	319	38	1
146	320	38	2
150	320	38	1
137	323	38	2
181	324	38	1
239	324	38	1
237	325	38	1
242	325	38	2
219	331	38	1
147	333	38	1
155	334	38	1
179	334	38	1
186	334	38	1
189	334	38	1
215	339	38	1
191	343	38	1
209	344	38	1
192	345	38	1
212	345	38	1
190	346	38	1
248	346	38	1
216	351	38	1
211	352	38	2
212	354	38	1
211	355	38	1
180	356	38	1
176	357	38	1
181	357	38	1
207	358	38	2
201	361	38	1
191	362	38	1
113	219	39	2
122	223	39	2
125	223	39	1
126	226	39	1
136	226	39	2
146	226	39	1
124	227	39	1
123	230	39	1
201	233	39	1
130	234	39	1
195	234	39	1
202	234	39	1
140	235	39	1
154	235	39	1
168	235	39	1
137	236	39	1
142	236	39	1
198	236	39	1
161	237	39	1
142	238	39	1
135	239	39	1
139	239	39	1
161	239	39	1
127	240	39	1
166	240	39	1
125	241	39	1
145	241	39	1
127	242	39	1
165	242	39	1
169	242	39	1
171	242	39	1
134	243	39	1
166	243	39	1
171	243	39	1
141	244	39	1
142	244	39	2
176	244	39	1
168	245	39	1
127	246	39	1
172	246	39	1
173	246	39	2
125	247	39	1
173	248	39	1
135	249	39	1
122	250	39	2
135	250	39	1
136	251	39	1
136	252	39	1
127	253	39	1
132	253	39	1
135	253	39	1
136	253	39	1
124	254	39	1
134	254	39	1
138	254	39	1
140	254	39	1
136	255	39	2
152	255	39	1
155	255	39	1
156	256	39	2
155	258	39	1
136	259	39	1
138	259	39	1
255	259	39	1
150	260	39	2
130	261	39	1
150	261	39	2
205	261	39	1
131	262	39	2
132	262	39	1
262	262	39	1
131	263	39	1
139	263	39	2
154	263	39	1
158	263	39	1
142	264	39	1
144	264	39	1
145	264	39	1
153	264	39	1
154	264	39	1
165	264	39	1
129	265	39	1
147	265	39	2
147	266	39	1
142	267	39	1
256	267	39	1
132	270	39	2
145	270	39	1
245	270	39	1
144	271	39	1
134	272	39	1
166	272	39	1
251	272	39	1
142	273	39	1
132	274	39	2
142	274	39	1
143	274	39	1
129	275	39	1
130	275	39	1
133	275	39	1
135	275	39	1
132	276	39	1
133	276	39	1
145	276	39	1
148	276	39	1
164	276	39	1
233	276	39	1
145	277	39	1
129	278	39	1
147	278	39	1
164	278	39	1
136	279	39	1
152	279	39	1
163	279	39	1
135	280	39	1
137	280	39	1
138	281	39	1
141	281	39	1
151	281	39	2
127	282	39	1
136	282	39	1
127	283	39	1
142	283	39	1
138	284	39	2
134	285	39	1
169	285	39	1
134	287	39	1
158	290	39	1
139	293	39	4
248	293	39	1
159	294	39	1
258	294	39	1
161	295	39	2
121	297	39	1
133	297	39	1
171	297	39	1
134	298	39	1
171	298	39	1
261	298	39	2
174	299	39	1
249	299	39	2
174	300	39	1
261	300	39	1
120	301	39	2
121	301	39	2
173	302	39	1
178	302	39	1
259	302	39	2
124	303	39	1
259	304	39	1
174	305	39	2
260	305	39	1
125	306	39	1
115	307	39	1
145	314	39	1
146	316	39	1
119	317	39	1
113	318	39	1
137	318	39	2
139	318	39	1
150	318	39	1
136	319	39	2
117	320	39	1
144	320	39	1
149	321	39	1
242	323	39	1
181	324	39	1
241	324	39	1
242	325	39	1
241	328	39	1
242	328	39	1
157	329	39	1
152	330	39	1
189	330	39	1
219	331	39	1
153	332	39	1
152	333	39	1
161	333	39	2
155	334	39	1
160	334	39	1
156	335	39	1
156	336	39	3
215	341	39	1
191	344	39	1
208	344	39	1
211	344	39	1
202	345	39	2
191	346	39	1
190	347	39	1
191	347	39	2
248	347	39	1
194	348	39	2
211	348	39	1
213	348	39	1
217	349	39	1
213	352	39	1
215	353	39	1
205	357	39	1
192	359	39	1
192	361	39	1
201	362	39	1
191	363	39	1
195	363	39	1
113	220	40	1
111	221	40	2
122	224	40	1
141	229	40	2
142	229	40	1
136	230	40	1
137	231	40	1
141	231	40	1
136	232	40	1
198	233	40	1
141	234	40	1
199	234	40	1
140	235	40	1
144	235	40	1
202	235	40	1
201	236	40	1
202	236	40	1
197	237	40	1
198	237	40	2
142	238	40	1
162	238	40	1
203	238	40	1
204	238	40	1
126	240	40	1
143	240	40	1
165	240	40	2
125	242	40	1
133	242	40	2
134	242	40	1
127	243	40	1
141	243	40	1
142	243	40	1
165	243	40	1
176	244	40	2
125	245	40	1
128	245	40	1
140	245	40	1
126	248	40	1
137	248	40	1
133	250	40	3
135	250	40	1
137	250	40	1
132	253	40	1
139	253	40	1
138	254	40	2
139	254	40	1
154	254	40	1
134	255	40	1
137	255	40	1
146	257	40	1
154	257	40	1
147	259	40	1
157	259	40	1
160	259	40	1
162	259	40	2
254	259	40	1
142	260	40	1
148	260	40	2
149	260	40	2
205	260	40	1
136	261	40	2
250	261	40	1
252	261	40	1
136	262	40	1
143	262	40	1
154	262	40	1
159	262	40	1
248	262	40	1
249	262	40	1
143	263	40	1
150	263	40	2
159	263	40	1
166	263	40	1
167	263	40	1
158	264	40	1
156	265	40	1
142	266	40	3
157	266	40	1
256	266	40	1
258	267	40	2
150	268	40	1
154	268	40	1
165	269	40	1
134	270	40	1
136	270	40	1
137	270	40	1
142	270	40	1
145	270	40	1
146	270	40	1
150	270	40	1
249	270	40	1
137	271	40	1
146	271	40	1
148	271	40	1
147	272	40	1
231	272	40	1
131	273	40	1
142	273	40	1
164	273	40	1
145	274	40	3
247	274	40	1
137	275	40	1
139	275	40	1
142	275	40	1
150	275	40	1
136	276	40	2
144	276	40	1
147	276	40	1
155	276	40	1
136	277	40	2
161	278	40	2
149	279	40	1
152	279	40	3
134	280	40	1
142	280	40	1
133	281	40	1
142	281	40	2
133	283	40	1
134	283	40	1
158	284	40	1
137	286	40	1
154	286	40	1
137	287	40	1
135	288	40	1
139	291	40	1
257	291	40	1
133	292	40	1
125	293	40	1
160	294	40	1
163	294	40	1
254	294	40	1
162	295	40	1
252	295	40	1
130	296	40	2
121	297	40	1
133	297	40	2
136	298	40	1
169	298	40	1
260	298	40	1
168	299	40	1
169	299	40	1
260	300	40	2
133	301	40	1
172	301	40	1
130	302	40	1
143	302	40	1
133	303	40	1
181	303	40	2
259	303	40	1
130	304	40	1
126	305	40	1
140	305	40	1
181	306	40	1
182	307	40	1
183	307	40	1
124	309	40	1
123	310	40	1
121	312	40	1
147	315	40	1
148	315	40	1
150	315	40	1
145	316	40	1
143	317	40	1
138	318	40	1
116	319	40	1
117	319	40	2
174	326	40	1
176	326	40	1
186	327	40	1
151	328	40	1
178	330	40	1
243	330	40	1
177	331	40	1
241	331	40	1
157	332	40	2
174	332	40	1
180	332	40	2
218	332	40	1
221	332	40	2
146	333	40	1
150	333	40	1
176	333	40	2
179	333	40	2
219	333	40	1
240	333	40	2
156	334	40	1
156	335	40	1
244	335	40	1
153	336	40	1
153	338	40	2
156	339	40	2
213	341	40	1
220	342	40	2
196	343	40	2
208	343	40	1
195	344	40	1
203	345	40	1
204	345	40	1
209	345	40	1
211	347	40	1
236	349	40	1
235	350	40	1
182	351	40	1
235	351	40	1
207	357	40	1
172	358	40	1
173	360	40	1
172	361	40	1
206	361	40	1
113	220	41	1
141	226	41	1
135	227	41	1
137	227	41	1
136	229	41	2
138	231	41	1
139	231	41	1
140	234	41	1
142	234	41	1
146	235	41	1
142	236	41	1
151	236	41	1
165	236	41	1
204	236	41	1
141	237	41	1
142	237	41	1
158	237	41	1
160	237	41	1
163	237	41	1
202	237	41	1
144	239	41	1
161	239	41	1
201	239	41	3
162	240	41	1
168	241	41	1
135	242	41	1
137	242	41	1
169	243	41	1
168	244	41	1
128	246	41	1
166	246	41	1
179	247	41	1
181	247	41	1
231	250	41	3
230	251	41	1
123	252	41	1
143	252	41	1
142	253	41	1
143	253	41	1
228	253	41	1
232	253	41	2
144	254	41	1
243	254	41	1
141	255	41	1
120	256	41	1
143	256	41	1
210	256	41	1
146	258	41	1
153	258	41	1
155	258	41	1
211	258	41	1
215	258	41	1
140	259	41	1
144	259	41	1
146	259	41	2
205	259	41	1
208	259	41	2
150	260	41	1
154	260	41	1
176	260	41	1
144	261	41	1
146	261	41	1
151	261	41	1
174	261	41	1
210	261	41	2
144	262	41	1
159	262	41	3
162	263	41	1
201	263	41	1
234	263	41	2
145	264	41	1
149	264	41	1
171	264	41	1
209	264	41	3
210	264	41	1
249	264	41	1
124	265	41	1
144	265	41	1
149	265	41	1
120	266	41	1
142	266	41	1
143	266	41	1
145	266	41	1
149	266	41	1
132	267	41	1
135	267	41	1
148	267	41	1
146	268	41	1
147	268	41	1
153	268	41	1
248	268	41	1
254	269	41	1
135	270	41	1
137	270	41	1
140	270	41	2
142	270	41	2
149	270	41	1
247	270	41	1
144	271	41	1
146	271	41	2
148	271	41	1
140	272	41	1
149	272	41	1
152	272	41	2
163	272	41	1
165	272	41	3
157	273	41	1
134	274	41	2
153	274	41	1
157	274	41	1
130	275	41	1
132	275	41	1
136	275	41	1
147	276	41	3
245	276	41	1
246	276	41	2
135	278	41	1
142	278	41	1
155	278	41	1
164	278	41	3
247	278	41	2
129	279	41	5
139	279	41	1
133	280	41	2
150	280	41	1
162	280	41	1
145	281	41	2
152	281	41	1
137	282	41	1
134	283	41	1
155	284	41	1
156	284	41	1
218	285	41	1
135	286	41	1
135	287	41	2
136	287	41	1
139	287	41	2
156	287	41	2
155	289	41	1
257	292	41	1
132	293	41	2
160	294	41	1
131	295	41	1
135	295	41	2
252	296	41	1
162	297	41	1
171	297	41	1
130	298	41	1
128	299	41	1
129	299	41	1
149	299	41	1
166	299	41	1
168	299	41	1
130	300	41	1
249	300	41	1
172	301	41	1
250	301	41	1
138	303	41	1
144	303	41	1
170	303	41	1
177	303	41	1
179	303	41	4
128	304	41	1
170	304	41	1
127	305	41	1
172	305	41	1
259	305	41	1
123	306	41	2
130	306	41	2
122	307	41	1
129	307	41	1
130	307	41	1
119	314	41	1
119	315	41	1
140	315	41	1
114	316	41	1
141	321	41	1
137	322	41	1
249	322	41	1
111	323	41	2
179	324	41	1
149	325	41	1
181	325	41	1
134	326	41	2
167	328	41	1
148	329	41	1
167	329	41	1
179	329	41	1
126	330	41	2
147	330	41	1
155	330	41	1
175	330	41	1
178	330	41	2
182	330	41	1
184	330	41	2
240	330	41	1
242	330	41	2
154	331	41	1
158	331	41	1
173	331	41	1
174	331	41	1
238	331	41	1
243	331	41	1
157	332	41	1
240	332	41	1
241	332	41	1
134	333	41	1
151	333	41	2
187	333	41	1
220	333	41	1
154	334	41	1
216	334	41	1
242	334	41	1
244	334	41	1
150	335	41	1
154	335	41	1
152	336	41	1
251	337	41	3
156	338	41	2
166	338	41	1
222	338	41	1
250	338	41	1
214	339	41	1
216	340	41	1
213	341	41	1
220	341	41	1
210	342	41	1
208	343	41	1
216	343	41	2
207	344	41	2
210	346	41	1
221	347	41	1
195	349	41	1
233	349	41	1
237	350	41	1
233	351	41	1
209	352	41	1
169	359	41	1
171	359	41	1
199	363	41	1
200	363	41	1
138	227	42	2
138	228	42	3
134	230	42	1
138	230	42	1
135	232	42	1
147	234	42	1
140	235	42	1
141	235	42	1
156	235	42	1
165	235	42	1
202	235	42	1
143	236	42	1
144	236	42	1
156	236	42	2
164	236	42	2
199	236	42	1
139	237	42	1
158	237	42	1
166	238	42	1
136	239	42	1
137	239	42	1
167	239	42	1
143	240	42	1
166	240	42	2
129	243	42	1
184	244	42	1
181	245	42	1
126	247	42	3
177	252	42	1
178	252	42	1
138	254	42	2
176	254	42	1
120	256	42	1
151	256	42	1
213	256	42	1
147	257	42	1
151	257	42	1
212	257	42	1
173	258	42	1
212	258	42	1
145	259	42	1
154	259	42	1
157	260	42	1
213	260	42	1
153	261	42	1
168	261	42	2
174	261	42	1
175	261	42	1
177	261	42	2
163	262	42	3
209	262	42	2
163	263	42	1
155	264	42	1
252	264	42	1
145	265	42	1
152	265	42	2
147	267	42	1
149	267	42	1
250	269	42	1
132	270	42	1
145	271	42	2
156	271	42	1
132	272	42	1
145	272	42	1
131	273	42	1
147	273	42	2
142	274	42	1
250	274	42	1
143	275	42	1
153	275	42	1
250	275	42	1
143	276	42	1
151	276	42	1
154	276	42	2
156	276	42	1
134	277	42	1
131	278	42	1
132	278	42	1
155	278	42	1
137	279	42	1
152	279	42	1
141	280	42	2
145	280	42	1
151	280	42	1
160	280	42	1
143	281	42	1
151	281	42	1
162	282	42	1
141	283	42	1
152	283	42	1
154	285	42	1
140	287	42	1
134	288	42	3
133	291	42	1
135	291	42	2
138	293	42	1
142	293	42	1
131	294	42	1
135	294	42	2
152	294	42	1
150	297	42	1
94	299	42	1
126	299	42	1
169	299	42	2
129	300	42	1
153	300	42	1
249	300	42	1
124	301	42	1
130	301	42	1
137	301	42	2
138	302	42	3
165	302	42	1
126	303	42	1
139	303	42	1
134	305	42	1
128	306	42	1
170	306	42	1
140	314	42	1
141	316	42	2
139	318	42	1
140	319	42	1
179	323	42	1
183	323	42	1
253	323	42	1
133	324	42	1
183	325	42	1
176	328	42	1
186	328	42	1
150	329	42	2
150	330	42	1
179	330	42	1
184	330	42	1
154	331	42	2
187	331	42	1
133	332	42	1
150	332	42	2
165	332	42	2
166	332	42	2
189	332	42	1
242	332	42	1
176	333	42	1
183	333	42	2
189	333	42	1
133	334	42	1
188	334	42	1
245	334	42	1
151	335	42	1
218	335	42	1
128	336	42	1
126	337	42	1
127	337	42	2
192	337	42	1
216	337	42	2
155	338	42	2
195	340	42	1
195	341	42	1
215	341	42	1
211	342	42	1
211	344	42	1
212	344	42	1
213	345	42	4
230	346	42	1
212	348	42	1
206	350	42	1
233	350	42	1
183	361	42	1
205	361	42	1
137	227	43	1
138	229	43	2
139	229	43	1
157	230	43	1
139	231	43	1
203	234	43	1
163	235	43	1
136	236	43	1
136	237	43	1
166	238	43	1
143	240	43	1
179	246	43	1
210	256	43	1
143	257	43	1
155	257	43	1
174	257	43	2
215	257	43	1
144	259	43	1
160	260	43	1
172	260	43	1
178	260	43	1
145	261	43	1
152	262	43	1
160	262	43	1
154	263	43	1
147	264	43	1
257	264	43	1
144	265	43	1
151	265	43	1
145	266	43	1
149	266	43	1
143	267	43	1
142	270	43	1
150	270	43	1
151	270	43	1
134	271	43	1
143	272	43	1
148	272	43	1
149	272	43	1
143	273	43	1
147	273	43	2
141	274	43	2
214	274	43	3
255	274	43	1
144	275	43	1
148	275	43	1
148	277	43	1
164	277	43	2
132	278	43	1
162	278	43	1
142	279	43	2
150	279	43	1
152	280	43	1
142	281	43	1
158	281	43	1
141	282	43	1
143	282	43	1
144	282	43	2
158	282	43	2
149	283	43	1
150	283	43	1
152	283	43	1
153	283	43	1
250	283	43	1
148	284	43	1
150	284	43	2
151	285	43	1
152	285	43	1
215	285	43	2
137	286	43	1
154	286	43	1
216	286	43	1
138	288	43	1
140	288	43	1
134	289	43	1
134	291	43	1
146	293	43	1
255	293	43	1
134	295	43	1
254	295	43	1
137	296	43	1
149	297	43	1
209	298	43	1
141	299	43	1
140	301	43	1
142	301	43	1
129	302	43	1
131	302	43	1
169	302	43	1
130	303	43	2
138	303	43	2
135	304	43	1
131	305	43	1
168	305	43	2
148	306	43	1
141	309	43	1
144	312	43	1
143	314	43	1
140	317	43	1
135	325	43	1
249	326	43	1
136	327	43	1
156	328	43	1
177	329	43	1
133	332	43	1
179	333	43	1
188	333	43	1
216	333	43	1
181	334	43	1
222	334	43	1
131	335	43	2
220	336	43	2
245	336	43	1
247	338	43	1
232	345	43	2
211	346	43	1
212	346	43	1
211	347	43	1
231	347	43	1
232	349	43	1
206	350	43	1
235	351	43	1
231	352	43	1
206	353	43	2
207	353	43	1
206	358	43	1
206	359	43	1
204	360	43	1
209	361	43	1
206	363	43	1
137	228	44	1
138	228	44	1
141	229	44	1
137	231	44	1
164	232	44	1
164	237	44	1
139	238	44	1
141	239	44	1
150	260	44	1
176	260	44	1
147	261	44	1
174	261	44	1
154	262	44	1
160	262	44	1
156	263	44	1
157	263	44	1
146	264	44	1
152	264	44	1
149	265	44	1
149	266	44	1
149	267	44	1
143	269	44	1
144	271	44	1
148	272	44	1
142	273	44	1
181	274	44	1
154	276	44	1
156	276	44	1
145	277	44	1
147	278	44	1
149	278	44	1
160	278	44	1
155	279	44	1
161	279	44	2
164	279	44	1
147	280	44	1
155	280	44	1
148	281	44	1
143	282	44	1
142	283	44	1
148	283	44	1
137	287	44	1
121	290	44	1
136	291	44	1
139	291	44	1
144	291	44	1
252	292	44	1
223	293	44	1
132	294	44	1
143	294	44	1
137	299	44	1
139	299	44	2
128	300	44	1
142	300	44	1
136	301	44	1
142	302	44	1
144	303	44	1
139	304	44	1
131	306	44	1
144	306	44	1
174	309	44	2
143	310	44	1
141	315	44	1
142	316	44	1
113	322	44	1
182	325	44	1
133	326	44	2
131	328	44	1
182	332	44	2
136	334	44	1
128	335	44	1
242	335	44	1
213	338	44	1
247	339	44	2
234	347	44	1
211	348	44	2
211	349	44	1
208	354	44	1
192	361	44	1
176	258	45	1
158	262	45	1
153	265	45	1
148	269	45	1
143	270	45	1
148	270	45	1
151	272	45	1
141	275	45	1
144	282	45	1
152	282	45	1
206	286	45	1
244	302	45	1
132	304	45	2
140	304	45	1
143	308	45	1
186	326	45	1
187	329	45	1
189	331	45	1
193	333	45	1
214	339	45	2
217	344	45	1
211	345	45	2
217	345	45	1
210	347	45	1
206	351	45	1
155	233	46	1
173	255	46	1
159	263	46	1
157	265	46	1
147	266	46	1
161	277	46	1
150	279	46	1
155	279	46	1
158	280	46	1
151	283	46	2
120	285	46	2
140	285	46	1
146	285	46	1
201	292	46	1
148	293	46	1
139	295	46	1
140	298	46	1
143	299	46	1
144	299	46	1
136	301	46	1
130	302	46	1
143	302	46	1
244	302	46	2
129	303	46	2
136	303	46	3
139	303	46	1
194	315	46	1
176	323	46	2
182	326	46	1
183	326	46	1
174	327	46	1
188	328	46	1
131	330	46	2
217	335	46	1
217	342	46	1
222	342	46	1
222	343	46	1
141	227	47	2
146	270	47	1
147	285	47	1
146	289	47	2
139	298	47	1
136	299	47	1
179	322	47	1
186	329	47	1
230	353	47	1
159	279	48	1
142	300	48	1
157	325	48	1
216	342	48	1
140	224	49	1
170	228	49	1
147	245	49	1
151	248	49	1
154	248	49	1
173	256	49	1
171	260	49	1
145	262	49	1
139	263	49	3
191	267	49	1
167	269	49	1
146	276	49	1
155	276	49	1
145	279	49	1
157	279	49	2
134	280	49	1
214	282	49	1
144	284	49	1
132	285	49	1
132	287	49	1
142	291	49	1
133	295	49	1
133	299	49	1
139	299	49	1
131	300	49	1
225	300	49	1
133	303	49	1
152	304	49	1
126	305	49	2
169	308	49	1
213	311	49	1
178	322	49	1
139	326	49	2
138	333	49	2
239	344	49	1
224	346	49	1
179	349	49	1
184	352	49	2
206	353	49	1
203	355	49	1
131	229	50	1
183	230	50	2
155	263	50	1
130	265	50	1
134	267	50	1
154	270	50	1
134	275	50	1
160	275	50	1
150	283	50	1
146	289	50	1
143	291	50	2
131	294	50	1
237	300	50	1
193	307	50	2
157	313	50	2
179	329	50	1
225	341	50	1
