x	y	z	The NLRP3 inflammasome
225	306	35	1
228	306	35	1
230	306	35	1
235	306	35	1
236	306	35	2
240	306	35	1
242	306	35	2
227	307	35	1
235	307	35	1
238	307	35	1
243	307	35	1
221	308	35	2
228	309	35	1
221	310	35	1
225	310	35	1
215	311	35	1
241	311	35	1
238	313	35	1
228	314	35	1
230	314	35	1
237	314	35	1
239	317	35	1
228	253	36	1
225	257	36	1
226	258	36	1
227	258	36	1
223	259	36	1
225	259	36	2
228	259	36	1
212	260	36	1
223	260	36	1
218	261	36	1
219	261	36	1
226	261	36	1
243	261	36	1
246	261	36	1
217	262	36	1
228	262	36	1
231	262	36	1
211	263	36	1
229	263	36	1
244	263	36	1
223	264	36	1
240	264	36	1
196	265	36	2
233	265	36	1
235	265	36	1
237	265	36	1
245	265	36	1
186	266	36	1
189	266	36	1
191	266	36	1
220	266	36	1
229	266	36	1
234	266	36	1
248	266	36	1
233	267	36	1
191	268	36	1
210	268	36	1
222	268	36	1
235	268	36	1
238	268	36	1
245	268	36	1
236	269	36	1
230	270	36	2
248	270	36	1
178	271	36	1
191	271	36	1
213	271	36	1
225	271	36	1
233	271	36	1
239	271	36	1
248	271	36	1
179	272	36	1
193	272	36	1
203	272	36	1
208	272	36	1
211	272	36	1
230	272	36	1
233	272	36	1
235	272	36	1
198	273	36	1
216	273	36	2
232	273	36	2
211	274	36	2
205	275	36	1
209	275	36	1
210	275	36	1
186	276	36	1
203	276	36	1
204	276	36	1
217	276	36	1
240	276	36	1
204	277	36	1
223	277	36	1
232	277	36	1
239	278	36	1
211	279	36	2
231	279	36	1
234	279	36	2
191	280	36	1
206	280	36	1
208	280	36	1
223	280	36	1
234	280	36	1
176	281	36	1
206	281	36	1
229	281	36	1
214	282	36	1
220	282	36	1
189	283	36	1
208	283	36	1
215	283	36	1
216	283	36	1
241	283	36	1
188	284	36	1
205	284	36	1
209	284	36	1
232	284	36	1
239	284	36	1
245	284	36	1
207	285	36	1
221	285	36	1
240	285	36	1
241	285	36	1
242	285	36	1
189	286	36	1
198	286	36	1
211	286	36	1
229	286	36	1
238	286	36	1
243	286	36	1
202	287	36	1
214	287	36	1
221	287	36	1
245	287	36	1
248	287	36	1
220	288	36	1
221	288	36	1
224	288	36	1
239	288	36	1
244	288	36	1
227	289	36	1
231	289	36	1
187	290	36	1
200	290	36	1
201	290	36	1
220	290	36	1
225	290	36	1
239	290	36	2
243	290	36	1
197	291	36	1
199	291	36	1
202	291	36	1
204	291	36	1
221	291	36	1
204	292	36	1
219	292	36	1
226	292	36	1
231	292	36	1
244	292	36	1
245	292	36	2
239	293	36	1
242	293	36	1
182	294	36	1
225	294	36	1
231	294	36	1
202	295	36	1
231	295	36	1
237	295	36	1
194	296	36	1
236	296	36	1
237	296	36	1
195	297	36	1
202	297	36	1
234	297	36	1
238	297	36	1
241	297	36	1
233	298	36	1
244	298	36	1
225	300	36	1
242	300	36	1
198	301	36	1
223	301	36	1
226	301	36	1
243	301	36	1
223	302	36	1
232	303	36	1
233	304	36	1
228	305	36	1
223	306	36	1
224	306	36	1
241	306	36	1
222	307	36	1
222	308	36	1
223	308	36	1
223	309	36	1
230	309	36	2
236	309	36	2
216	310	36	2
223	310	36	1
228	310	36	2
231	310	36	1
211	311	36	1
235	312	36	1
240	312	36	1
226	314	36	1
232	314	36	1
241	314	36	1
242	315	36	1
233	318	36	1
238	319	36	1
227	258	37	1
227	259	37	1
242	260	37	1
216	262	37	1
224	262	37	1
217	263	37	1
189	264	37	1
238	264	37	1
245	264	37	1
215	265	37	1
188	267	37	1
229	267	37	1
237	267	37	2
220	268	37	1
210	269	37	1
237	269	37	2
192	270	37	1
194	270	37	1
235	270	37	1
187	271	37	1
213	272	37	1
214	272	37	1
208	275	37	1
213	275	37	2
208	276	37	1
210	277	37	1
218	277	37	1
195	278	37	1
215	279	37	1
210	280	37	1
189	281	37	1
192	281	37	1
237	283	37	1
186	284	37	1
195	285	37	1
187	286	37	1
211	286	37	1
220	286	37	1
239	286	37	1
188	287	37	1
194	287	37	1
195	288	37	1
240	288	37	1
200	289	37	1
236	289	37	1
203	291	37	1
232	291	37	1
240	291	37	1
232	292	37	1
185	293	37	1
205	293	37	1
223	293	37	1
239	293	37	1
240	293	37	1
223	294	37	1
224	294	37	1
233	294	37	1
204	295	37	1
220	297	37	1
243	297	37	1
245	298	37	1
243	299	37	1
227	300	37	1
229	300	37	1
235	300	37	1
240	300	37	1
232	302	37	1
236	303	37	1
229	305	37	1
236	305	37	2
234	306	37	1
242	306	37	1
226	307	37	1
241	307	37	1
243	307	37	1
235	308	37	1
228	310	37	1
214	311	37	1
219	311	37	1
217	312	37	1
216	313	37	1
217	313	37	1
227	313	37	1
236	313	37	1
219	314	37	2
232	314	37	1
235	314	37	1
237	314	37	1
235	318	37	3
228	261	38	1
238	261	38	1
238	262	38	1
211	266	38	1
214	266	38	1
217	266	38	2
193	270	38	1
188	271	38	1
215	271	38	1
209	273	38	1
218	274	38	1
211	276	38	1
213	277	38	1
215	277	38	1
220	277	38	1
206	278	38	1
208	278	38	1
212	278	38	1
206	279	38	1
210	280	38	1
192	281	38	1
211	281	38	1
214	282	38	2
214	284	38	1
215	284	38	1
192	285	38	2
205	286	38	2
211	286	38	1
193	287	38	1
202	287	38	1
190	288	38	1
186	289	38	1
217	289	38	1
234	289	38	1
200	290	38	1
207	290	38	1
202	291	38	1
203	291	38	1
206	291	38	1
211	291	38	1
232	291	38	1
201	292	38	1
206	292	38	2
208	292	38	1
232	292	38	1
234	292	38	1
199	293	38	1
202	293	38	2
204	293	38	1
224	293	38	1
227	293	38	1
238	293	38	1
240	293	38	1
202	294	38	1
228	294	38	2
220	295	38	1
244	295	38	1
198	296	38	1
201	296	38	1
225	297	38	1
231	297	38	1
234	297	38	1
244	297	38	1
231	298	38	1
233	298	38	1
243	298	38	1
214	299	38	1
218	300	38	1
233	300	38	1
239	300	38	1
226	302	38	2
237	302	38	1
233	303	38	1
243	304	38	1
246	304	38	1
226	305	38	1
232	305	38	1
233	305	38	1
232	306	38	1
246	306	38	1
224	307	38	1
246	307	38	1
223	308	38	1
242	308	38	1
221	310	38	1
222	310	38	1
228	310	38	1
236	310	38	1
218	311	38	1
222	311	38	1
226	311	38	1
218	312	38	1
219	312	38	4
227	312	38	1
221	313	38	1
229	313	38	1
217	314	38	1
232	314	38	1
225	315	38	1
236	316	38	1
227	317	38	1
242	317	38	1
231	318	38	1
230	319	38	1
232	319	38	1
238	319	38	1
229	321	38	1
233	322	38	1
232	323	38	1
214	274	39	1
213	275	39	2
214	275	39	1
212	277	39	1
214	277	39	1
208	278	39	1
221	278	39	1
226	282	39	1
190	283	39	1
192	285	39	1
187	286	39	2
201	286	39	1
187	287	39	1
222	287	39	1
187	288	39	1
195	289	39	1
201	289	39	1
192	290	39	1
191	291	39	1
213	291	39	2
214	291	39	1
235	291	39	1
238	291	39	1
211	292	39	1
213	292	39	1
236	292	39	1
240	292	39	1
199	293	39	1
207	293	39	1
220	293	39	2
235	294	39	1
226	295	39	1
227	295	39	1
240	295	39	1
241	295	39	1
234	296	39	2
195	297	39	1
196	297	39	1
200	297	39	1
216	297	39	2
236	297	39	1
240	297	39	2
241	297	39	1
243	297	39	1
213	298	39	1
219	298	39	1
232	298	39	1
233	298	39	1
233	299	39	1
229	300	39	1
233	301	39	2
231	302	39	1
233	302	39	1
240	302	39	1
224	305	39	1
230	305	39	1
229	306	39	1
213	307	39	1
212	309	39	1
220	309	39	1
234	309	39	1
195	310	39	1
219	310	39	1
224	310	39	1
206	311	39	1
244	311	39	1
213	312	39	1
217	312	39	1
221	313	39	1
238	317	39	1
244	317	39	1
229	318	39	1
234	320	39	1
193	281	40	1
190	283	40	1
206	286	40	1
206	288	40	1
191	291	40	1
191	292	40	1
212	292	40	1
204	293	40	1
234	293	40	1
238	294	40	1
227	295	40	1
203	296	40	1
241	297	40	1
223	298	40	2
226	298	40	1
222	299	40	1
236	299	40	1
225	300	40	1
237	301	40	1
214	305	40	1
232	305	40	1
194	307	40	1
242	307	40	1
233	308	40	1
195	309	40	1
217	310	40	1
221	310	40	1
217	311	40	1
215	313	40	1
216	313	40	1
217	313	40	1
234	313	40	1
239	314	40	1
236	316	40	1
237	316	40	1
242	316	40	1
207	317	40	1
227	317	40	1
235	317	40	1
236	317	40	1
231	318	40	1
241	318	40	1
232	319	40	2
240	321	40	1
228	323	40	1
225	294	41	1
214	298	41	1
227	299	41	1
220	304	41	1
229	305	41	1
224	306	41	1
225	308	41	1
229	308	41	1
220	310	41	1
224	310	41	1
225	312	41	1
240	312	41	1
242	312	41	1
241	313	41	1
228	314	41	2
249	316	41	1
245	317	41	1
229	318	41	1
245	318	41	1
229	321	41	1
231	321	41	1
236	323	41	1
231	300	42	1
221	307	42	1
223	308	42	1
223	309	42	1
224	309	42	2
242	311	42	1
221	312	42	1
241	312	42	1
224	313	42	1
244	313	42	1
230	315	42	2
240	315	42	2
223	317	42	1
240	318	42	1
246	318	42	1
241	319	42	1
219	304	43	1
222	310	43	1
225	311	43	1
238	311	43	1
211	312	43	1
229	315	43	2
238	315	43	1
238	317	43	1
227	320	43	1
219	306	44	1
225	311	44	1
219	313	44	1
229	313	44	1
241	314	44	1
220	315	44	1
238	315	44	1
204	316	44	1
230	317	44	1
242	317	44	1
