x	y	z	Circadian Clock
251	294	33	1
252	294	33	3
256	294	33	2
198	295	33	1
199	295	33	1
229	295	33	1
231	295	33	2
232	295	33	2
233	295	33	1
237	295	33	1
243	295	33	1
180	296	33	1
191	296	33	2
194	296	33	1
199	296	33	1
200	296	33	1
201	296	33	1
220	296	33	1
222	296	33	1
225	296	33	1
228	296	33	2
229	296	33	1
233	296	33	1
236	296	33	1
237	296	33	1
202	297	33	1
223	297	33	1
227	297	33	1
231	297	33	2
233	297	33	1
235	297	33	1
245	297	33	3
182	298	33	2
194	298	33	1
195	298	33	1
220	298	33	1
223	298	33	2
231	298	33	1
233	298	33	2
242	298	33	4
243	298	33	1
244	298	33	3
196	299	33	1
223	299	33	1
228	299	33	1
230	299	33	1
232	299	33	1
235	299	33	1
241	299	33	2
243	299	33	1
196	300	33	2
197	300	33	2
225	300	33	1
227	300	33	1
228	300	33	1
236	300	33	1
240	300	33	1
246	300	33	2
247	300	33	1
223	301	33	1
224	301	33	1
239	301	33	1
246	301	33	1
249	301	33	1
211	302	33	1
223	302	33	1
232	302	33	2
236	302	33	2
240	302	33	1
246	302	33	2
222	303	33	1
225	303	33	1
228	303	33	1
231	303	33	3
234	303	33	1
235	303	33	1
243	303	33	1
209	304	33	1
223	304	33	1
227	304	33	1
229	304	33	1
230	304	33	2
233	304	33	1
235	304	33	2
236	304	33	2
238	304	33	1
239	304	33	2
222	305	33	1
235	305	33	1
199	306	33	1
224	306	33	3
236	306	33	1
206	307	33	1
224	307	33	2
226	307	33	4
227	307	33	2
234	307	33	1
217	308	33	1
220	308	33	2
223	308	33	2
233	308	33	1
239	308	33	1
221	309	33	1
222	309	33	1
224	309	33	2
234	309	33	1
237	309	33	1
224	310	33	1
225	310	33	1
227	310	33	2
234	310	33	3
238	310	33	1
224	311	33	2
227	311	33	1
230	311	33	1
231	311	33	2
232	311	33	4
234	311	33	1
225	312	33	2
232	312	33	1
234	313	33	3
237	313	33	2
235	314	33	1
228	251	34	1
229	251	34	1
227	252	34	1
228	252	34	6
216	253	34	2
227	253	34	1
228	253	34	2
217	254	34	1
227	254	34	1
228	254	34	2
233	254	34	1
239	254	34	2
241	254	34	1
223	255	34	1
224	255	34	1
226	255	34	1
230	255	34	1
237	255	34	1
242	255	34	1
190	256	34	2
216	256	34	1
237	256	34	1
243	256	34	2
221	257	34	1
225	257	34	1
227	257	34	1
228	257	34	1
237	257	34	2
201	258	34	2
212	258	34	2
216	258	34	1
217	258	34	2
218	258	34	1
222	258	34	2
224	258	34	1
225	258	34	1
226	258	34	1
227	258	34	2
235	258	34	1
242	258	34	1
211	259	34	1
218	259	34	1
220	259	34	1
223	259	34	1
226	259	34	1
229	259	34	1
231	259	34	1
232	259	34	1
234	259	34	1
238	259	34	1
241	259	34	1
244	259	34	2
211	260	34	1
212	260	34	1
215	260	34	1
216	260	34	1
217	260	34	1
223	260	34	1
224	260	34	1
228	260	34	1
229	260	34	1
230	260	34	1
236	260	34	1
190	261	34	3
204	261	34	1
214	261	34	1
216	261	34	2
225	261	34	1
226	261	34	2
228	261	34	1
230	261	34	1
242	261	34	1
246	261	34	2
190	262	34	2
210	262	34	1
211	262	34	1
219	262	34	2
223	262	34	1
224	262	34	2
226	262	34	1
230	262	34	1
233	262	34	1
234	262	34	1
235	262	34	1
238	262	34	2
240	262	34	1
241	262	34	2
243	262	34	1
185	263	34	1
197	263	34	1
204	263	34	1
206	263	34	1
207	263	34	2
211	263	34	1
213	263	34	1
216	263	34	1
225	263	34	1
233	263	34	1
240	263	34	1
241	263	34	1
244	263	34	1
249	263	34	1
186	264	34	2
187	264	34	1
191	264	34	1
192	264	34	4
200	264	34	2
206	264	34	1
209	264	34	2
210	264	34	1
214	264	34	1
215	264	34	1
220	264	34	1
222	264	34	1
233	264	34	1
236	264	34	2
239	264	34	1
244	264	34	1
189	265	34	1
192	265	34	1
193	265	34	1
194	265	34	1
207	265	34	2
210	265	34	1
217	265	34	1
219	265	34	1
222	265	34	2
226	265	34	2
229	265	34	1
232	265	34	1
244	265	34	3
249	265	34	1
251	265	34	1
175	266	34	1
184	266	34	1
194	266	34	1
195	266	34	3
197	266	34	1
230	266	34	2
237	266	34	2
240	266	34	1
243	266	34	1
246	266	34	1
251	266	34	1
182	267	34	1
189	267	34	1
192	267	34	1
196	267	34	2
197	267	34	1
208	267	34	1
209	267	34	1
215	267	34	2
217	267	34	1
224	267	34	1
230	267	34	1
231	267	34	2
235	267	34	1
239	267	34	1
240	267	34	1
242	267	34	2
248	267	34	2
176	268	34	3
188	268	34	1
189	268	34	1
191	268	34	1
195	268	34	1
210	268	34	2
217	268	34	3
218	268	34	2
220	268	34	2
221	268	34	1
222	268	34	1
233	268	34	1
244	268	34	2
245	268	34	1
246	268	34	3
250	268	34	1
171	269	34	3
176	269	34	1
182	269	34	1
184	269	34	2
185	269	34	1
191	269	34	1
192	269	34	1
193	269	34	1
194	269	34	1
209	269	34	1
212	269	34	2
216	269	34	2
218	269	34	2
219	269	34	2
220	269	34	1
241	269	34	1
244	269	34	1
248	269	34	1
249	269	34	2
254	269	34	1
184	270	34	1
188	270	34	1
194	270	34	1
195	270	34	2
196	270	34	1
201	270	34	1
214	270	34	1
215	270	34	1
228	270	34	1
233	270	34	1
245	270	34	1
249	270	34	2
251	270	34	1
177	271	34	1
185	271	34	1
188	271	34	1
206	271	34	1
211	271	34	2
212	271	34	1
215	271	34	1
226	271	34	1
230	271	34	1
240	271	34	1
241	271	34	1
244	271	34	1
245	271	34	2
250	271	34	1
173	272	34	1
177	272	34	1
181	272	34	1
188	272	34	1
197	272	34	1
203	272	34	2
205	272	34	1
206	272	34	3
214	272	34	1
226	272	34	1
227	272	34	1
229	272	34	1
236	272	34	1
241	272	34	2
249	272	34	1
173	273	34	1
181	273	34	1
188	273	34	1
201	273	34	1
209	273	34	1
210	273	34	1
213	273	34	1
214	273	34	2
216	273	34	2
233	273	34	1
241	273	34	1
243	273	34	2
249	273	34	1
174	274	34	2
178	274	34	1
179	274	34	2
183	274	34	2
185	274	34	2
186	274	34	1
197	274	34	1
204	274	34	2
206	274	34	2
207	274	34	1
209	274	34	1
210	274	34	1
211	274	34	2
212	274	34	2
213	274	34	1
216	274	34	1
217	274	34	1
218	274	34	1
226	274	34	1
235	274	34	1
238	274	34	1
240	274	34	1
246	274	34	1
250	274	34	2
184	275	34	1
185	275	34	3
189	275	34	1
206	275	34	2
213	275	34	2
216	275	34	1
219	275	34	1
226	275	34	3
227	275	34	1
231	275	34	1
233	275	34	1
235	275	34	2
239	275	34	3
246	275	34	1
175	276	34	1
177	276	34	1
184	276	34	2
219	276	34	3
235	276	34	3
250	276	34	1
175	277	34	1
183	277	34	1
204	277	34	2
205	277	34	2
207	277	34	1
211	277	34	1
213	277	34	1
215	277	34	1
229	277	34	1
234	277	34	1
237	277	34	2
238	277	34	1
241	277	34	2
244	277	34	1
175	278	34	1
178	278	34	2
188	278	34	1
190	278	34	1
202	278	34	1
208	278	34	1
212	278	34	1
214	278	34	1
231	278	34	1
236	278	34	1
175	279	34	1
176	279	34	1
179	279	34	1
181	279	34	3
192	279	34	1
203	279	34	1
204	279	34	1
209	279	34	1
214	279	34	1
217	279	34	1
219	279	34	2
227	279	34	1
231	279	34	1
232	279	34	1
241	279	34	1
248	279	34	1
249	279	34	1
173	280	34	1
175	280	34	2
178	280	34	1
187	280	34	1
206	280	34	1
209	280	34	1
224	280	34	1
233	280	34	1
234	280	34	2
236	280	34	1
238	280	34	3
240	280	34	1
247	280	34	1
175	281	34	1
176	281	34	1
177	281	34	2
191	281	34	2
203	281	34	1
206	281	34	1
210	281	34	1
213	281	34	1
221	281	34	1
222	281	34	1
226	281	34	1
232	281	34	1
233	281	34	2
250	281	34	1
181	282	34	1
187	282	34	1
188	282	34	1
206	282	34	2
207	282	34	2
208	282	34	2
210	282	34	1
213	282	34	1
220	282	34	1
230	282	34	1
232	282	34	1
234	282	34	1
247	282	34	1
248	282	34	1
251	282	34	2
179	283	34	1
204	283	34	1
209	283	34	1
211	283	34	2
215	283	34	1
224	283	34	1
228	283	34	2
230	283	34	1
234	283	34	1
237	283	34	2
239	283	34	1
243	283	34	1
245	283	34	1
176	284	34	1
177	284	34	1
184	284	34	1
185	284	34	1
186	284	34	1
203	284	34	1
206	284	34	2
207	284	34	1
209	284	34	2
219	284	34	1
223	284	34	1
231	284	34	1
233	284	34	2
235	284	34	1
236	284	34	2
241	284	34	1
254	284	34	2
176	285	34	2
179	285	34	2
204	285	34	1
205	285	34	1
208	285	34	1
211	285	34	1
223	285	34	1
229	285	34	1
230	285	34	1
231	285	34	1
232	285	34	1
233	285	34	2
237	285	34	1
246	285	34	1
199	286	34	2
203	286	34	1
204	286	34	1
205	286	34	1
207	286	34	1
209	286	34	1
213	286	34	2
220	286	34	1
223	286	34	1
229	286	34	2
240	286	34	1
242	286	34	1
254	286	34	1
255	286	34	1
188	287	34	4
190	287	34	2
207	287	34	1
208	287	34	1
219	287	34	1
223	287	34	2
224	287	34	1
226	287	34	2
229	287	34	1
230	287	34	2
231	287	34	1
235	287	34	1
238	287	34	1
239	287	34	1
245	287	34	1
247	287	34	1
251	287	34	1
177	288	34	1
184	288	34	1
187	288	34	1
190	288	34	1
200	288	34	1
201	288	34	1
202	288	34	1
203	288	34	2
205	288	34	1
222	288	34	1
224	288	34	1
226	288	34	1
227	288	34	1
230	288	34	2
233	288	34	1
235	288	34	1
238	288	34	1
246	288	34	1
249	288	34	1
175	289	34	1
185	289	34	1
186	289	34	1
198	289	34	2
219	289	34	1
224	289	34	2
226	289	34	1
235	289	34	1
245	289	34	1
246	289	34	1
176	290	34	1
186	290	34	1
197	290	34	2
199	290	34	1
222	290	34	1
225	290	34	1
230	290	34	2
243	290	34	1
246	290	34	2
185	291	34	2
200	291	34	1
202	291	34	4
203	291	34	1
221	291	34	2
222	291	34	1
235	291	34	1
239	291	34	1
241	291	34	2
242	291	34	1
244	291	34	1
245	291	34	2
246	291	34	1
198	292	34	1
199	292	34	1
202	292	34	1
203	292	34	3
222	292	34	1
225	292	34	1
228	292	34	1
230	292	34	1
235	292	34	1
241	292	34	1
244	292	34	2
247	292	34	2
252	292	34	1
182	293	34	2
190	293	34	1
194	293	34	1
207	293	34	1
222	293	34	1
223	293	34	1
224	293	34	1
225	293	34	1
235	293	34	1
241	293	34	1
242	293	34	1
243	293	34	1
251	293	34	1
190	294	34	2
195	294	34	1
198	294	34	1
201	294	34	1
217	294	34	1
220	294	34	1
224	294	34	2
226	294	34	1
229	294	34	1
242	294	34	1
243	294	34	1
246	294	34	1
197	295	34	1
204	295	34	1
222	295	34	1
224	295	34	1
225	295	34	1
231	295	34	4
233	295	34	1
238	295	34	1
239	295	34	1
182	296	34	1
183	296	34	1
184	296	34	1
194	296	34	1
200	296	34	1
201	296	34	1
222	296	34	1
228	296	34	1
230	296	34	1
238	296	34	1
240	296	34	4
194	297	34	1
199	297	34	2
204	297	34	1
227	297	34	1
232	297	34	2
233	297	34	1
235	297	34	1
237	297	34	2
244	297	34	1
245	297	34	1
182	298	34	1
196	298	34	1
197	298	34	1
224	298	34	1
239	298	34	1
241	298	34	1
242	298	34	1
244	298	34	1
246	298	34	2
248	298	34	1
251	298	34	2
182	299	34	1
197	299	34	1
198	299	34	1
207	299	34	1
227	299	34	2
228	299	34	1
232	299	34	2
242	299	34	1
225	300	34	2
226	300	34	1
228	300	34	1
241	300	34	1
246	300	34	1
196	301	34	2
207	301	34	1
229	301	34	1
241	301	34	1
226	302	34	1
228	302	34	1
232	302	34	1
236	302	34	1
237	302	34	1
242	302	34	1
243	302	34	2
227	303	34	1
229	303	34	1
235	303	34	1
236	303	34	1
237	303	34	2
243	303	34	2
194	304	34	1
230	304	34	1
235	304	34	1
241	304	34	1
244	304	34	1
222	305	34	1
227	305	34	1
228	305	34	2
232	305	34	1
233	305	34	1
235	305	34	1
237	305	34	1
239	305	34	2
240	305	34	1
198	306	34	1
203	306	34	1
223	306	34	1
224	306	34	1
227	306	34	1
228	306	34	3
230	306	34	1
233	306	34	1
235	306	34	2
236	306	34	1
244	306	34	2
225	307	34	1
226	307	34	1
230	307	34	3
232	307	34	1
234	307	34	1
240	307	34	1
242	307	34	1
224	308	34	1
225	308	34	1
226	308	34	1
229	308	34	2
232	308	34	1
233	308	34	1
237	308	34	1
241	308	34	2
242	308	34	1
223	309	34	1
225	309	34	1
228	309	34	1
229	309	34	1
234	309	34	1
237	309	34	1
216	310	34	2
221	310	34	1
222	310	34	2
229	310	34	2
232	310	34	1
233	310	34	1
236	310	34	1
218	311	34	2
222	311	34	1
224	311	34	1
227	311	34	2
228	311	34	1
231	311	34	2
236	311	34	2
221	312	34	4
224	312	34	1
225	312	34	1
232	312	34	1
235	312	34	1
212	313	34	2
228	313	34	1
233	313	34	1
234	313	34	3
235	313	34	1
232	314	34	1
227	315	34	1
231	315	34	1
233	315	34	1
226	316	34	2
234	316	34	1
232	317	34	1
233	317	34	4
211	318	34	2
237	318	34	1
230	248	35	1
224	251	35	1
227	251	35	1
228	251	35	2
226	252	35	1
219	253	35	1
224	253	35	1
225	253	35	1
226	253	35	1
223	254	35	1
225	254	35	1
226	254	35	3
230	254	35	1
231	254	35	1
235	254	35	1
240	254	35	1
220	255	35	1
222	255	35	1
223	255	35	1
224	255	35	2
231	255	35	1
221	256	35	4
222	256	35	1
223	256	35	1
228	256	35	1
229	256	35	1
241	256	35	1
210	257	35	1
215	257	35	1
218	257	35	2
223	257	35	1
224	257	35	1
225	257	35	1
230	257	35	1
240	257	35	1
241	257	35	1
216	258	35	1
217	258	35	1
222	258	35	2
224	258	35	1
225	258	35	1
228	258	35	2
239	258	35	1
240	258	35	1
242	258	35	1
190	259	35	1
201	259	35	1
210	259	35	1
211	259	35	2
217	259	35	2
229	259	35	1
238	259	35	1
244	259	35	1
212	260	35	1
214	260	35	1
216	260	35	1
220	260	35	1
221	260	35	1
224	260	35	2
228	260	35	1
229	260	35	1
230	260	35	2
234	260	35	1
235	260	35	2
236	260	35	2
238	260	35	2
240	260	35	1
242	260	35	1
243	260	35	1
244	260	35	2
189	261	35	1
193	261	35	3
194	261	35	1
212	261	35	1
215	261	35	2
216	261	35	1
218	261	35	1
221	261	35	1
222	261	35	1
223	261	35	1
226	261	35	1
228	261	35	1
231	261	35	1
232	261	35	2
233	261	35	4
234	261	35	1
235	261	35	2
236	261	35	1
237	261	35	2
240	261	35	1
243	261	35	2
245	261	35	1
246	261	35	1
189	262	35	1
193	262	35	1
206	262	35	3
207	262	35	1
211	262	35	2
215	262	35	1
219	262	35	1
221	262	35	1
228	262	35	1
233	262	35	2
236	262	35	2
239	262	35	1
240	262	35	1
245	262	35	1
248	262	35	1
188	263	35	1
189	263	35	2
190	263	35	2
192	263	35	1
214	263	35	1
216	263	35	1
218	263	35	1
219	263	35	1
221	263	35	1
224	263	35	1
227	263	35	1
228	263	35	1
236	263	35	1
237	263	35	1
241	263	35	1
244	263	35	1
247	263	35	1
249	263	35	1
250	263	35	2
188	264	35	1
211	264	35	1
213	264	35	2
216	264	35	3
218	264	35	1
219	264	35	3
220	264	35	1
221	264	35	2
227	264	35	1
228	264	35	1
229	264	35	1
234	264	35	1
236	264	35	1
239	264	35	1
240	264	35	2
243	264	35	1
187	265	35	1
195	265	35	1
196	265	35	1
205	265	35	1
207	265	35	1
208	265	35	1
209	265	35	1
214	265	35	1
221	265	35	1
222	265	35	1
228	265	35	1
231	265	35	1
232	265	35	1
241	265	35	1
247	265	35	1
249	265	35	1
188	266	35	2
191	266	35	1
192	266	35	1
194	266	35	2
195	266	35	3
204	266	35	1
206	266	35	2
208	266	35	2
209	266	35	1
210	266	35	2
220	266	35	1
226	266	35	1
234	266	35	3
242	266	35	1
246	266	35	2
184	267	35	1
185	267	35	2
186	267	35	1
189	267	35	1
190	267	35	2
191	267	35	1
194	267	35	1
196	267	35	1
212	267	35	3
215	267	35	2
218	267	35	1
219	267	35	1
220	267	35	2
222	267	35	1
223	267	35	1
225	267	35	2
226	267	35	1
227	267	35	1
228	267	35	1
229	267	35	2
232	267	35	1
233	267	35	2
235	267	35	1
238	267	35	1
239	267	35	5
242	267	35	1
245	267	35	1
248	267	35	2
249	267	35	1
250	267	35	2
193	268	35	2
196	268	35	1
202	268	35	1
206	268	35	1
207	268	35	2
210	268	35	1
214	268	35	2
215	268	35	2
216	268	35	1
222	268	35	2
234	268	35	1
240	268	35	1
243	268	35	2
245	268	35	1
246	268	35	1
248	268	35	1
249	268	35	1
250	268	35	2
172	269	35	1
174	269	35	1
197	269	35	1
202	269	35	3
215	269	35	1
218	269	35	3
220	269	35	1
222	269	35	1
224	269	35	1
234	269	35	1
247	269	35	1
248	269	35	1
249	269	35	1
250	269	35	1
176	270	35	1
185	270	35	1
186	270	35	2
188	270	35	1
189	270	35	1
190	270	35	2
193	270	35	2
198	270	35	1
212	270	35	1
213	270	35	1
214	270	35	2
216	270	35	1
220	270	35	1
223	270	35	2
233	270	35	1
238	270	35	1
240	270	35	3
246	270	35	1
247	270	35	1
171	271	35	1
173	271	35	1
177	271	35	1
179	271	35	1
180	271	35	2
181	271	35	1
188	271	35	1
190	271	35	1
195	271	35	2
199	271	35	1
205	271	35	2
212	271	35	1
213	271	35	1
214	271	35	1
220	271	35	1
231	271	35	1
233	271	35	1
234	271	35	2
240	271	35	2
242	271	35	1
245	271	35	3
248	271	35	1
249	271	35	1
250	271	35	1
174	272	35	1
178	272	35	1
179	272	35	1
180	272	35	1
182	272	35	1
183	272	35	1
184	272	35	2
189	272	35	1
190	272	35	3
191	272	35	1
192	272	35	1
202	272	35	2
203	272	35	1
205	272	35	1
208	272	35	1
209	272	35	1
210	272	35	1
217	272	35	1
218	272	35	1
222	272	35	3
232	272	35	1
233	272	35	2
234	272	35	1
240	272	35	1
243	272	35	1
244	272	35	1
173	273	35	1
182	273	35	1
183	273	35	1
184	273	35	1
185	273	35	1
187	273	35	1
205	273	35	2
215	273	35	1
216	273	35	2
227	273	35	1
230	273	35	1
231	273	35	1
232	273	35	1
234	273	35	1
238	273	35	1
239	273	35	1
242	273	35	2
248	273	35	2
250	273	35	1
173	274	35	2
178	274	35	1
179	274	35	2
181	274	35	1
186	274	35	1
187	274	35	1
202	274	35	1
203	274	35	2
207	274	35	1
211	274	35	2
212	274	35	1
213	274	35	1
217	274	35	1
223	274	35	2
231	274	35	1
233	274	35	1
234	274	35	1
243	274	35	1
250	274	35	1
176	275	35	1
178	275	35	2
184	275	35	1
203	275	35	2
205	275	35	1
210	275	35	2
213	275	35	1
214	275	35	1
218	275	35	2
219	275	35	1
225	275	35	3
231	275	35	1
235	275	35	2
237	275	35	1
239	275	35	1
240	275	35	1
187	276	35	1
188	276	35	1
202	276	35	1
206	276	35	1
209	276	35	1
211	276	35	1
212	276	35	1
219	276	35	2
221	276	35	2
222	276	35	1
230	276	35	1
232	276	35	3
233	276	35	1
237	276	35	2
243	276	35	1
244	276	35	1
173	277	35	1
175	277	35	1
176	277	35	2
204	277	35	1
210	277	35	3
215	277	35	1
232	277	35	1
236	277	35	1
237	277	35	1
244	277	35	1
248	277	35	1
174	278	35	2
183	278	35	1
190	278	35	1
202	278	35	2
203	278	35	1
205	278	35	1
210	278	35	2
215	278	35	2
221	278	35	1
225	278	35	1
227	278	35	2
229	278	35	1
231	278	35	1
234	278	35	1
243	278	35	2
244	278	35	1
194	279	35	4
195	279	35	1
203	279	35	1
204	279	35	1
205	279	35	1
207	279	35	1
209	279	35	2
210	279	35	1
221	279	35	2
234	279	35	1
236	279	35	1
237	279	35	1
238	279	35	1
241	279	35	2
245	279	35	1
246	279	35	3
173	280	35	2
180	280	35	1
191	280	35	1
193	280	35	3
206	280	35	1
211	280	35	1
212	280	35	1
219	280	35	1
223	280	35	1
224	280	35	1
226	280	35	1
232	280	35	1
237	280	35	2
245	280	35	2
173	281	35	1
182	281	35	3
187	281	35	1
203	281	35	1
207	281	35	2
213	281	35	1
214	281	35	1
229	281	35	2
230	281	35	2
232	281	35	2
234	281	35	1
239	281	35	1
173	282	35	1
186	282	35	1
187	282	35	1
202	282	35	1
203	282	35	2
205	282	35	1
213	282	35	1
218	282	35	2
220	282	35	1
221	282	35	1
224	282	35	2
225	282	35	2
226	282	35	2
229	282	35	1
232	282	35	1
242	282	35	1
244	282	35	2
173	283	35	1
175	283	35	1
180	283	35	1
181	283	35	1
187	283	35	2
188	283	35	1
190	283	35	2
191	283	35	1
202	283	35	1
207	283	35	1
209	283	35	1
210	283	35	1
215	283	35	2
221	283	35	1
229	283	35	2
232	283	35	1
241	283	35	1
243	283	35	1
245	283	35	1
246	283	35	1
177	284	35	1
180	284	35	1
181	284	35	1
187	284	35	1
191	284	35	1
200	284	35	2
204	284	35	2
205	284	35	1
207	284	35	1
208	284	35	1
214	284	35	1
218	284	35	1
221	284	35	1
222	284	35	1
226	284	35	1
229	284	35	1
230	284	35	1
233	284	35	1
237	284	35	1
238	284	35	1
241	284	35	1
242	284	35	1
244	284	35	1
246	284	35	2
247	284	35	1
249	284	35	2
177	285	35	2
180	285	35	1
182	285	35	1
187	285	35	1
188	285	35	1
189	285	35	1
208	285	35	1
209	285	35	1
218	285	35	1
225	285	35	4
226	285	35	1
234	285	35	1
236	285	35	1
240	285	35	1
241	285	35	2
242	285	35	1
248	285	35	3
174	286	35	1
178	286	35	1
183	286	35	1
185	286	35	4
188	286	35	1
199	286	35	2
201	286	35	1
202	286	35	1
205	286	35	1
215	286	35	1
220	286	35	1
221	286	35	1
223	286	35	1
227	286	35	3
234	286	35	2
236	286	35	2
238	286	35	1
243	286	35	1
246	286	35	1
249	286	35	1
186	287	35	1
187	287	35	1
188	287	35	2
190	287	35	1
196	287	35	1
208	287	35	1
220	287	35	2
223	287	35	1
228	287	35	1
229	287	35	2
239	287	35	2
242	287	35	1
243	287	35	2
183	288	35	1
188	288	35	1
195	288	35	1
204	288	35	1
219	288	35	1
222	288	35	1
224	288	35	1
230	288	35	3
175	289	35	1
184	289	35	1
185	289	35	1
193	289	35	3
205	289	35	1
220	289	35	1
222	289	35	1
225	289	35	1
226	289	35	1
228	289	35	1
237	289	35	1
239	289	35	1
247	289	35	1
250	289	35	1
184	290	35	1
187	290	35	2
195	290	35	1
200	290	35	1
205	290	35	1
222	290	35	1
223	290	35	1
224	290	35	1
227	290	35	1
234	290	35	1
238	290	35	1
241	290	35	1
242	290	35	1
245	290	35	1
247	290	35	1
176	291	35	1
187	291	35	1
191	291	35	1
199	291	35	1
205	291	35	1
206	291	35	1
222	291	35	2
224	291	35	2
229	291	35	2
231	291	35	1
234	291	35	1
241	291	35	1
244	291	35	1
182	292	35	1
185	292	35	1
186	292	35	2
187	292	35	2
188	292	35	1
193	292	35	1
200	292	35	1
201	292	35	1
204	292	35	2
205	292	35	1
221	292	35	1
222	292	35	1
231	292	35	2
232	292	35	1
238	292	35	2
250	292	35	1
181	293	35	2
195	293	35	1
197	293	35	1
201	293	35	1
204	293	35	1
222	293	35	1
229	293	35	1
185	294	35	1
187	294	35	1
190	294	35	1
195	294	35	1
199	294	35	1
204	294	35	1
221	294	35	1
222	294	35	1
228	294	35	1
236	294	35	1
237	294	35	1
239	294	35	1
202	295	35	2
204	295	35	2
223	295	35	1
224	295	35	1
226	295	35	1
230	295	35	1
233	295	35	1
245	295	35	1
247	295	35	1
181	296	35	1
193	296	35	1
195	296	35	1
197	296	35	1
202	296	35	1
204	296	35	1
217	296	35	2
221	296	35	1
228	296	35	1
229	296	35	1
235	296	35	1
236	296	35	1
242	296	35	1
243	296	35	1
245	296	35	1
194	297	35	1
196	297	35	2
200	297	35	2
219	297	35	1
225	297	35	2
227	297	35	1
228	297	35	1
229	297	35	1
230	297	35	2
232	297	35	1
237	297	35	2
238	297	35	2
240	297	35	2
244	297	35	1
248	297	35	1
181	298	35	1
196	298	35	1
200	298	35	1
203	298	35	1
220	298	35	1
221	298	35	1
228	298	35	1
236	298	35	1
246	298	35	1
196	299	35	1
200	299	35	1
202	299	35	1
240	299	35	2
242	299	35	1
195	300	35	1
208	300	35	2
224	300	35	1
225	300	35	1
227	300	35	1
228	300	35	1
233	300	35	1
236	300	35	1
241	300	35	1
198	301	35	1
224	301	35	2
228	301	35	1
236	301	35	2
237	301	35	1
239	301	35	2
241	301	35	1
244	301	35	1
245	301	35	1
199	302	35	1
223	302	35	1
228	302	35	1
231	302	35	1
236	302	35	1
238	302	35	1
242	302	35	1
244	302	35	1
199	303	35	1
223	303	35	2
227	303	35	1
233	303	35	1
238	303	35	1
242	303	35	1
221	304	35	2
228	304	35	1
232	304	35	1
234	304	35	2
239	304	35	1
240	304	35	1
241	304	35	3
243	304	35	1
244	304	35	1
207	305	35	1
222	305	35	2
227	305	35	1
234	305	35	1
238	305	35	3
241	305	35	2
242	305	35	1
220	306	35	1
228	306	35	1
236	306	35	1
242	306	35	1
195	307	35	1
227	307	35	4
232	307	35	1
233	307	35	2
236	307	35	1
238	307	35	1
239	307	35	1
240	307	35	1
242	307	35	1
243	307	35	1
220	308	35	1
221	308	35	1
232	308	35	1
236	308	35	1
237	308	35	2
202	309	35	1
223	309	35	1
228	309	35	1
229	309	35	1
234	309	35	1
235	309	35	1
238	309	35	1
242	309	35	1
218	310	35	1
219	310	35	1
223	310	35	1
225	310	35	1
230	310	35	2
231	310	35	2
234	310	35	1
235	310	35	1
213	311	35	2
214	311	35	1
216	311	35	2
220	311	35	2
223	311	35	3
230	311	35	2
234	311	35	1
238	311	35	1
240	311	35	1
225	312	35	1
237	312	35	1
221	313	35	1
223	313	35	2
226	313	35	1
228	313	35	1
232	313	35	4
235	313	35	1
237	313	35	1
238	313	35	2
241	313	35	3
221	314	35	1
225	314	35	1
232	314	35	1
235	314	35	1
236	314	35	2
226	315	35	1
230	315	35	1
233	315	35	1
234	315	35	1
236	315	35	2
237	315	35	1
238	315	35	1
240	315	35	1
234	317	35	1
238	317	35	1
240	317	35	1
212	318	35	1
231	318	35	1
237	318	35	1
232	319	35	1
233	319	35	2
229	252	36	2
222	253	36	1
224	253	36	1
225	253	36	1
228	253	36	1
223	255	36	1
218	256	36	1
223	256	36	1
216	257	36	1
217	257	36	2
218	257	36	1
219	257	36	3
226	257	36	1
227	257	36	1
228	257	36	2
216	258	36	1
218	258	36	1
221	258	36	1
224	258	36	2
226	258	36	1
227	258	36	1
232	258	36	1
219	259	36	1
221	259	36	1
222	259	36	1
228	259	36	1
229	259	36	2
230	259	36	1
233	259	36	1
228	260	36	1
232	260	36	1
235	260	36	1
211	261	36	2
216	261	36	1
230	261	36	2
232	261	36	1
234	261	36	1
243	261	36	1
190	262	36	1
192	262	36	2
210	262	36	1
212	262	36	2
214	262	36	1
223	262	36	3
224	262	36	1
227	262	36	1
228	262	36	2
230	262	36	1
242	262	36	1
244	262	36	1
193	263	36	2
210	263	36	1
211	263	36	2
219	263	36	1
226	263	36	1
234	263	36	1
235	263	36	1
236	263	36	1
242	263	36	1
245	263	36	1
212	264	36	3
213	264	36	1
214	264	36	2
220	264	36	2
222	264	36	1
223	264	36	1
225	264	36	1
226	264	36	1
232	264	36	2
234	264	36	2
243	264	36	1
250	264	36	1
185	265	36	1
188	265	36	4
207	265	36	1
209	265	36	1
211	265	36	2
230	265	36	1
231	265	36	1
232	265	36	1
235	265	36	1
242	265	36	1
245	265	36	2
247	265	36	1
186	266	36	1
187	266	36	1
189	266	36	1
196	266	36	2
207	266	36	1
216	266	36	1
217	266	36	1
221	266	36	1
223	266	36	1
228	266	36	1
229	266	36	1
234	266	36	1
235	266	36	2
241	266	36	1
192	267	36	1
194	267	36	1
202	267	36	1
210	267	36	1
212	267	36	1
219	267	36	1
229	267	36	1
232	267	36	1
236	267	36	1
240	267	36	2
249	267	36	1
188	268	36	2
191	268	36	1
