x	y	z	Hemostasis
220	285	32	2
222	285	32	1
225	285	32	1
234	285	32	2
235	285	32	1
241	285	32	1
243	285	32	4
244	285	32	3
245	285	32	1
246	285	32	1
253	285	32	1
254	285	32	1
255	285	32	1
174	286	32	2
175	286	32	1
177	286	32	1
183	286	32	3
206	286	32	2
209	286	32	1
218	286	32	1
219	286	32	1
222	286	32	1
229	286	32	1
231	286	32	1
237	286	32	2
239	286	32	1
243	286	32	1
246	286	32	1
247	286	32	2
250	286	32	1
252	286	32	1
256	286	32	1
176	287	32	2
177	287	32	2
187	287	32	1
207	287	32	2
208	287	32	1
221	287	32	1
224	287	32	2
228	287	32	1
230	287	32	2
233	287	32	3
234	287	32	1
237	287	32	2
240	287	32	2
244	287	32	1
245	287	32	1
246	287	32	1
248	287	32	1
250	287	32	1
255	287	32	1
202	288	32	1
220	288	32	1
221	288	32	1
223	288	32	2
226	288	32	1
231	288	32	1
235	288	32	1
236	288	32	2
239	288	32	1
240	288	32	1
242	288	32	2
244	288	32	2
246	288	32	1
247	288	32	1
248	288	32	1
249	288	32	3
250	288	32	1
253	288	32	1
258	288	32	1
185	289	32	1
187	289	32	1
224	289	32	2
227	289	32	1
230	289	32	1
233	289	32	2
234	289	32	1
237	289	32	1
238	289	32	1
239	289	32	2
242	289	32	1
243	289	32	1
244	289	32	1
253	289	32	2
256	289	32	1
187	290	32	1
199	290	32	2
200	290	32	3
206	290	32	2
220	290	32	1
221	290	32	2
224	290	32	1
225	290	32	1
226	290	32	2
229	290	32	1
230	290	32	1
232	290	32	2
234	290	32	1
236	290	32	1
241	290	32	1
243	290	32	1
244	290	32	1
245	290	32	3
246	290	32	1
247	290	32	1
248	290	32	1
252	290	32	1
253	290	32	1
197	291	32	3
200	291	32	1
222	291	32	1
223	291	32	2
226	291	32	1
231	291	32	1
233.333333333333	291.333333333333	33	1
235	291	32	2
236	291	32	2
242	291	32	1
243	291	32	1
244	291	32	3
245	291	32	1
246	291	32	1
248	291	32	1
254	291	32	1
255	291	32	1
256	291	32	2
197	292	32	1
198	292	32	2
201	292	32	1
203	292	32	2
204	292	32	1
221	292	32	2
225	292	32	2
227	292	32	1
233	292	32	1
236.75	292.75	33	1
238	292	32	2
242	292	32	1
243	292	32	2
246	292	32	1
249	292	32	4
250	292	32	2
254	292	32	1
255	292	32	2
256	292	32	1
197	293	32	1
199	293	32	2
200	293	32	1
207	293	32	2
220	293	32	2
222	293	32	1
225	293	32	1
227	293	32	2
229	293	32	1
233	293	32	2
234	293	32	1
236	293	32	1
242	293	32	1
245	293	32	2
247	293	32	1
248	293	32	1
249	293	32	2
256	293	32	1
180	294	32	2
199	294	32	1
204	294	32	1
221	294	32	1
228	294	32	2
230	294	32	1
235	294	32	1
236	294	32	1
245	294	32	1
246	294	32	4
251	294	32	2
256	294	32	1
195	295	32	1
217	295	32	1
220	295	32	1
223	295	32	1
224	295	32	1
225	295	32	2
226	295	32	2
227	295	32	1
230	295	32	1
231	295	32	1
236	295	32	1
239	295	32	1
240	295	32	2
241	295	32	1
244	295	32	2
245	295	32	1
248	295	32	1
251	295	32	1
253	295	32	1
197	296	32	1
198	296	32	1
202	296	32	1
226	296	32	1
229	296	32	1
230	296	32	1
231	296	32	1
233	296	32	1
235	296	32	1
237	296	32	1
241	296	32	2
242	296	32	1
243	296	32	1
244	296	32	1
251	296	32	1
252	296	32	1
255	296	32	3
183	297	32	1
199	297	32	1
219	297	32	1
221	297	32	2
226	297	32	1
237	297	32	1
243	297	32	1
244	297	32	2
252	297	32	1
197	298	32	1
198	298	32	2
199	298	32	1
202	298	32	1
228	298	32	2
230	298	32	1
233	298	32	1
236	298	32	1
237	298	32	2
239	298	32	1
240	298	32	1
244	298	32	1
247	298	32	1
249	298	32	1
251	298	32	2
253	298	32	1
196	299	32	2
197	299	32	1
227	299	32	1
228	299	32	1
235	299	32	1
236	299	32	2
241	299	32	1
242	299	32	2
247	299	32	1
249	299	32	2
185	300	32	3
228	300	32	2
232	300	32	1
235	300	32	2
237	300	32	1
245	300	32	1
248	300	32	1
196	301	32	1
210	301	32	2
221	301	32	3
223	301	32	1
225	301	32	1
231	301	32	3
232	301	32	1
233	301	32	2
234	301	32	1
236	301	32	5
237	301	32	4
239	301	32	1
241	301	32	1
243	301	32	2
244	301	32	1
245	301	32	1
246	301	32	1
248	301	32	1
249	301	32	1
223	302	32	2
224	302	32	4
229	302	32	1
230	302	32	1
231	302	32	1
234	302	32	1
236	302	32	1
238	302	32	1
240	302	32	2
241	302	32	4
247	302	32	1
249	302	32	1
207	303	32	2
222	303	32	1
225	303	32	1
226	303	32	2
234	303	32	2
235	303	32	1
239	303	32	2
242	303	32	1
244	303	32	2
220	304	32	3
225	304	32	1
230	304	32	2
233	304	32	3
234	304	32	3
237	304	32	1
241	304	32	3
244	304	32	1
245	304	32	2
204	305	32	1
221	305	32	2
222	305	32	2
234	305	32	1
238	305	32	1
222	306	32	1
224	306	32	1
230	306	32	1
233	306	32	2
234	306	32	1
236	306	32	1
237	306	32	1
206	307	32	1
222	307	32	1
225	307	32	1
226	307	32	1
234	307	32	1
235	307	32	1
237	307	32	2
220	308	32	1
221	308	32	1
223	308	32	2
225	308	32	2
227	308	32	1
229	308	32	1
235	308	32	2
220	309	32	1
224	309	32	1
227	309	32	1
228	309	32	1
232	309	32	1
234	309	32	2
235	309	32	3
230	310	32	2
233	310	32	2
225	311	32	1
232	312	32	1
230	313	32	3
235	313	32	1
228	250	33	2
226	251	33	1
227	251	33	2
228	251	33	1
230	251	33	3
226	252	33	1
227	252	33	2
229	252	33	1
240	252	33	1
218	253	33	2
224	253	33	1
228	253	33	1
232	253	33	1
237	253	33	3
240	253	33	2
241	253	33	2
217	254	33	1
223	254	33	2
226	254	33	1
227	254	33	2
232	254	33	2
239	254	33	3
240	254	33	1
241	254	33	2
217	255	33	1
219	255	33	1
221	255	33	2
224	255	33	2
226	255	33	1
231	255	33	1
235	255	33	1
237	255	33	1
225	256	33	1
227	256	33	1
230	256	33	1
232	256	33	2
237	256	33	1
214	257	33	3
219	257	33	1
220	257	33	2
221	257	33	1
224	257	33	2
230	257	33	1
235	257	33	2
215	258	33	1
217	258	33	1
218	258	33	1
220	258	33	1
222	258	33	1
226	258	33	1
233	258	33	3
239	258	33	3
243	258	33	1
189	259	33	1
194	259	33	3
209	259	33	2
211	259	33	1
213	259	33	2
217	259	33	2
220	259	33	1
224	259	33	1
226	259	33	2
228	259	33	1
229	259	33	1
231	259	33	2
232	259	33	1
233	259	33	1
235	259	33	2
246	259	33	1
217	260	33	1
224	260	33	1
237	260	33	3
239	260	33	1
241	260	33	1
246	260	33	1
188	261	33	1
211	261	33	1
216	261	33	1
217.5	261.5	33.5	3
219	261	33	1
222	261	33	1
224	261	33	2
225	261	33	1
226	261	33	1
229	261	33	1
230	261	33	1
241	261	33	1
244	261	33	4
245	261	33	1
191	262	33	1
196	262	33	1
210	262	33	1
215	262	33	1
219	262	33	2
221	262	33	3
223	262	33	3
224	262	33	3
226	262	33	2
227	262	33	1
228	262	33	2
230	262	33	1
231	262	33	3
233	262	33	4
239	262	33	2
243	262	33	2
246	262	33	1
248	262	33	4
188	263	33	1
190	263	33	1
193	263	33	2
198	263	33	1
211	263	33	1
213	263	33	2
214	263	33	1
215	263	33	1
217	263	33	1
220	263	33	1
222	263	33	2
223	263	33	1
224	263	33	3
228	263	33	3
236	263	33	1
237	263	33	3
240	263	33	1
245	263	33	2
248	263	33	1
186	264	33	2
187	264	33	1
188	264	33	1
191	264	33	1
194	264	33	2
209	264	33	1
210	264	33	3
211	264	33	1
216	264	33	1
218	264	33	2
220	264	33	1
225	264	33	3
226	264	33	1
228	264	33	1
231	264	33	1
233	264	33	1
239	264	33	1
242	264	33	1
246	264	33	2
247	264	33	1
248	264	33	1
188	265	33	1
189	265	33	1
192	265	33	2
202	265	33	1
207	265	33	3
210	265	33	1
211	265	33	1
213	265	33	1
219	265	33	3
221	265	33	2
225	265	33	2
226	265	33	2
233	265	33	1
235	265	33	1
242	265	33	1
244	265	33	3
251	265	33	1
184	266	33	2
185	266	33	1
186	266	33	3
187	266	33	2
188	266	33	2
189	266	33	2
190	266	33	1
195	266	33	2
196	266	33	1
204	266	33	3
211	266	33	1
213	266	33	1
214	266	33	2
215	266	33	2
216	266	33	1
219	266	33	1
224	266	33	1
225	266	33	1
237	266	33	1
242	266	33	1
192	267	33	2
193	267	33	1
196	267	33	1
197	267	33	1
200	267	33	1
202	267	33	1
205	267	33	2
210	267	33	1
214	267	33	1
215	267	33	1
217	267	33	2
219	267	33	1
220	267	33	2
221	267	33	3
223	267	33	1
226	267	33	2
227	267	33	1
229	267	33	1
231	267	33	1
242	267	33	1
245	267	33	1
247	267	33	1
248	267	33	2
253	267	33	1
189	268	33	1
192	268	33	1
193	268	33	1
196	268	33	1
206	268	33	3
207	268	33	3
208	268	33	1
210	268	33	1
213	268	33	2
214	268	33	1
215	268	33	1
216	268	33	1
220	268	33	1
224	268	33	3
225	268	33	1
231	268	33	3
232	268	33	2
235	268	33	2
240	268	33	1
241	268	33	4
245	268	33	1
252	268	33	1
184	269	33	1
185	269	33	2
187	269	33	4
188	269	33	2
191	269	33	1
192	269	33	2
194	269	33	2
195	269	33	1
196	269	33	1
198	269	33	4
204	269	33	3
209	269	33	1
212	269	33	1
215	269	33	1
216	269	33	2
224	269	33	1
227	269	33	1
232	269	33	1
234	269	33	2
235	269	33	1
239	269	33	1
241	269	33	2
243	269	33	1
250	269	33	1
251	269	33	2
183	270	33	3
184	270	33	2
185	270	33	1
186	270	33	5
187	270	33	1
209	270	33	1
212	270	33	1
231	270	33	1
233	270	33	2
241	270	33	1
242	270	33	2
243	270	33	1
244	270	33	1
245	270	33	1
249	270	33	1
175	271	33	1
177	271	33	1
178	271	33	1
180	271	33	1
181	271	33	2
187	271	33	2
192	271	33	1
205	271	33	2
208	271	33	1
211	271	33	1
215	271	33	2
216	271	33	2
217	271	33	2
224	271	33	1
225	271	33	1
226	271	33	1
229	271	33	1
231	271	33	1
235	271	33	1
237	271	33	1
238	271	33	2
239	271	33	1
240	271	33	1
242	271	33	2
243	271	33	2
245	271	33	1
246	271	33	1
247	271	33	2
248	271	33	1
253	271	33	2
172	272	33	1
175	272	33	1
178	272	33	1
180	272	33	1
183	272	33	1
185	272	33	3
186	272	33	3
187	272	33	1
201	272	33	1
208	272	33	1
210	272	33	4
213	272	33	1
215	272	33	1
217	272	33	2
225	272	33	1
231	272	33	1
232	272	33	1
234	272	33	1
239	272	33	1
241	272	33	2
242	272	33	1
244	272	33	1
246	272	33	1
251	272	33	1
254	272	33	2
171	273	33	1
173	273	33	1
181	273	33	2
184	273	33	1
185	273	33	3
186	273	33	3
189	273	33	1
196	273	33	1
205	273	33	1
226	273	33	3
227	273	33	3
238	273	33	1
239	273	33	2
240	273	33	1
241	273	33	1
243	273	33	2
247	273	33	1
253	273	33	1
169	274	33	3
170	274	33	1
181	274	33	1
186	274	33	1
190	274	33	1
193	274	33	1
201	274	33	3
202	274	33	3
204	274	33	1
205	274	33	1
206	274	33	1
207	274	33	1
209	274	33	1
210	274	33	1
211	274	33	1
214	274	33	1
217	274	33	1
227	274	33	2
229	274	33	2
232	274	33	1
235	274	33	3
236	274	33	1
237	274	33	1
242	274	33	1
244	274	33	1
175	275	33	1
176	275	33	1
183	275	33	4
184	275	33	1
185	275	33	2
186	275	33	2
202	275	33	1
210	275	33	1
212	275	33	2
214	275	33	1
215	275	33	2
216	275	33	2
227	275	33	1
241	275	33	3
243	275	33	2
244	275	33	2
176	276	33	3
177	276	33	3
189	276	33	1
190	276	33	1
201	276	33	1
205	276	33	2
208	276	33	2
214	276	33	1
232	276	33	2
235	276	33	2
237	276	33	2
240	276	33	1
241	276	33	1
173	277	33	1
174	277	33	1
180	277	33	2
183	277	33	1
187	277	33	3
202	277	33	1
205	277	33	3
206	277	33	1
210	277	33	3
211	277	33	2
224	277	33	1
227	277	33	2
232	277	33	1
234	277	33	2
236	277	33	1
237	277	33	1
238	277	33	2
245	277	33	2
246	277	33	1
247	277	33	1
176	278	33	1
177	278	33	1
178	278	33	3
191	278	33	3
204	278	33	1
207	278	33	1
210	278	33	2
211	278	33	2
232	278	33	2
235	278	33	2
239	278	33	1
240	278	33	1
244	278	33	2
246	278	33	1
175	279	33	2
176	279	33	2
181	279	33	2
207	279	33	3
208	279	33	1
210	279	33	1
220	279	33	1
222	279	33	1
234	279	33	1
241	279	33	2
243	279	33	1
244	279	33	1
245	279	33	2
248	279	33	1
249	279	33	1
175	280	33	1
187	280	33	1
191	280	33	1
203	280	33	2
207	280	33	3
210	280	33	1
211	280	33	2
214	280	33	2
217	280	33	2
220	280	33	1
221	280	33	2
223	280	33	2
224	280	33	1
225	280	33	3
226	280	33	1
229	280	33	2
232	280	33	1
249	280	33	1
175	281	33	1
176	281	33	1
186	281	33	1
207	281	33	1
209	281	33	2
217	281	33	2
221	281	33	1
222	281	33	1
225	281	33	2
230	281	33	2
232	281	33	1
233	281	33	1
234	281	33	1
243	281	33	2
244	281	33	1
247	281	33	1
250	281	33	2
177	282	33	1
179	282	33	1
209	282	33	1
210	282	33	1
212	282	33	2
213	282	33	1
214	282	33	2
218	282	33	2
224	282	33	3
225	282	33	1
230	282	33	2
232	282	33	2
234	282	33	2
235	282	33	1
238	282	33	1
243	282	33	2
244	282	33	1
247	282	33	3
248	282	33	1
250	282	33	2
251	282	33	1
176	283	33	2
179	283	33	1
181	283	33	1
185	283	33	1
189	283	33	1
204	283	33	1
206	283	33	1
207	283	33	1
212	283	33	2
215	283	33	2
218	283	33	2
220	283	33	2
226	283	33	1
229	283	33	1
233	283	33	1
236	283	33	1
238	283	33	2
240	283	33	1
242	283	33	2
243	283	33	2
246	283	33	2
253	283	33	1
176	284	33	2
184	284	33	1
186	284	33	1
187	284	33	1
188	284	33	1
207	284	33	1
209	284	33	4
211	284	33	1
219	284	33	2
220	284	33	1
221	284	33	1
222	284	33	3
224	284	33	1
229	284	33	1
230	284	33	2
233	284	33	1
234	284	33	1
235	284	33	1
236	284	33	1
240	284	33	1
241	284	33	1
242	284	33	1
247	284	33	2
254	284	33	1
176	285	33	1
202	285	33	1
206	285	33	1
208	285	33	4
212	285	33	2
219	285	33	2
223	285	33	1
224	285	33	1
225	285	33	5
226	285	33	1
227	285	33	1
228	285	33	1
230	285	33	1
232	285	33	1
233	285	33	2
234	285	33	1
236	285	33	3
237.5	285.5	33.5	1
240	285	33	1
241	285	33	2
242	285	33	1
243	285	33	1
248	285	33	1
253	285	33	1
178	286	33	1
188	286	33	1
203	286	33	1
208	286	33	1
218	286	33	1
219	286	33	1
221	286	33	1
223	286	33	2
225	286	33	2
226	286	33	2
228	286	33	1
229	286	33	1
230	286	33	2
235	286	33	2
236	286	33	1
237	286	33	1
238	286	33	1
239	286	33	1
242	286	33	1
245	286	33	1
246	286	33	2
248	286	33	1
249	286	33	2
255	286	33	2
179	287	33	1
199	287	33	1
204	287	33	1
220	287	33	2
221	287	33	1
228	287	33	2
230	287	33	1
234	287	33	1
235	287	33	2
236	287	33	2
243	287	33	2
244	287	33	2
247	287	33	1
186	288	33	1
196	288	33	1
230	288	33	1
231	288	33	1
233	288	33	2
234	288	33	3
236	288	33	1
239	288	33	1
245	288	33	1
246	288	33	1
247	288	33	1
248	288	33	3
249	288	33	2
250	288	33	2
257	288	33	1
184	289	33	1
200	289	33	2
201	289	33	1
202	289	33	1
203	289	33	2
205	289	33	2
223	289	33	1
230	289	33	2
232	289	33	2
235	289	33	1
237	289	33	3
241.5	289.5	33.5	3
244	289	33	1
245	289	33	1
247	289	33	1
249	289	33	1
250	289	33	1
184	290	33	1
197	290	33	1
207	290	33	1
225	290	33	1
228	290	33	1
230	290	33	1
232	290	33	2
238	290	33	3
239	290	33	1
241	290	33	1
248	290	33	1
185	291	33	1
186	291	33	1
197	291	33	2
199	291	33	1
203	291	33	4
223	291	33	4
226	291	33	2
233	291	33	1
234	291	33	1
236	291	33	1
238	291	33	2
246	291	33	1
248	291	33	1
197	292	33	1
202	292	33	1
221	292	33	2
223	292	33	1
227	292	33	1
228	292	33	1
233	292	33	2
235	292	33	1
236	292	33	1
237	292	33	1
238	292	33	2
246	292	33	2
248	292	33	1
254	292	33	1
256	292	33	1
177	293	33	1
185	293	33	2
188	293	33	1
197	293	33	2
199	293	33	1
223	293	33	1
224	293	33	2
225	293	33	1
228	293	33	1
229	293	33	2
233	293	33	2
234	293	33	2
237	293	33	1
239	293	33	1
241	293	33	1
246	293	33	2
248	293	33	1
252	293	33	1
254	293	33	1
180	294	33	1
199	294	33	3
202	294	33	2
204	294	33	1
227	294	33	1
228	294	33	1
229	294	33	2
235	294	33	1
236	294	33	1
237	294	33	1
238	294	33	1
243	294	33	4
246	294	33	1
251	294	33	1
182	295	33	1
198	295	33	2
201	295	33	1
218	295	33	2
220	295	33	1
225	295	33	2
229	295	33	2
231	295	33	2
235	295	33	1
243	295	33	3
245	295	33	1
246	295	33	1
248	295	33	2
253	295	33	1
254	295	33	1
194	296	33	1
199	296	33	1
200	296	33	1
220	296	33	2
223	296	33	4
225	296	33	2
228	296	33	1
229	296	33	1
230	296	33	1
237	296	33	1
241	296	33	2
242	296	33	1
245	296	33	3
255	296	33	1
198	297	33	2
202	297	33	3
224	297	33	1
225	297	33	3
226	297	33	1
227	297	33	1
228	297	33	1
232	297	33	2
233	297	33	3
236	297	33	1
241	297	33	2
242	297	33	1
246	297	33	1
182	298	33	3
195	298	33	1
200	298	33	1
226	298	33	3
228	298	33	1
231	298	33	2
234	298	33	1
236	298	33	1
239	298	33	1
240	298	33	2
243	298	33	1
245	298	33	2
248	298	33	2
195	299	33	1
201	299	33	2
224	299	33	2
230	299	33	3
232	299	33	1
234	299	33	1
236	299	33	2
239	299	33	1
243	299	33	1
246	299	33	2
247	299	33	1
196	300	33	2
226	300	33	2
227	300	33	2
228	300	33	1
229	300	33	1
230	300	33	1
231	300	33	1
236	300	33	1
244	300	33	1
246	300	33	4
224	301	33	1
226	301	33	1
227	301	33	1
228	301	33	1
229	301	33	4
234	301	33	1
235	301	33	2
237	301	33	2
238	301	33	1
242	301	33	1
243	301	33	1
244	301	33	1
246	301	33	1
249	301	33	2
225	302	33	1
227	302	33	2
229	302	33	1
230	302	33	2
231	302	33	2
232	302	33	1
243	302	33	2
244	302	33	1
207	303	33	2
222	303	33	1
224	303	33	2
228	303	33	2
229	303	33	1
231	303	33	2
232	303	33	1
233	303	33	1
235	303	33	2
236	303	33	1
237	303	33	1
240	303	33	2
241	303	33	1
206	304	33	2
209	304	33	2
220	304	33	1
227	304	33	2
230	304	33	4
231	304	33	1
233	304	33	1
236	304	33	2
237	304	33	1
238	304	33	1
242	304	33	1
208	305	33	3
222	305	33	1
225	305	33	2
227	305	33	3
230	305	33	2
233	305	33	1
234	305	33	1
237	305	33	1
238	305	33	3
240	305	33	1
220	306	33	3
232	306	33	1
236	306	33	2
237	306	33	1
238	306	33	2
242	306	33	1
206	307	33	1
221	307	33	1
222	307	33	1
227	307	33	1
233	307	33	1
234	307	33	1
235	307	33	2
217	308	33	5
220	308	33	3
222	308	33	1
223	308	33	1
233	308	33	1
237	308	33	2
239	308	33	4
223	309	33	3
224	309	33	1
225	309	33	1
228	309	33	1
229	309	33	1
232	309	33	1
233	309	33	2
234	309	33	1
235	309	33	2
237	309	33	3
221	310	33	2
223	310	33	1
224	310	33	1
225	310	33	1
226	310	33	2
227	310	33	1
228	310	33	2
233	310	33	2
230	311	33	1
231	311	33	2
232	311	33	1
233	311	33	1
235	311	33	3
238	311	33	1
225	312	33	1
226	312	33	2
232	312	33	1
228	313	33	1
235	313	33	1
230	314	33	1
232	314	33	1
236	314	33	3
230	315	33	1
226	250	34	1
228	251	34	1
229	251	34	1
224	252	34	1
225	252	34	3
226	252	34	1
225	253	34	1
226	253	34	1
227	253	34	1
229	253	34	1
232	253	34	1
219	254	34	2
225	254	34	2
228	254	34	1
231	254	34	1
235	254	34	1
239	254	34	1
241	254	34	2
218	255	34	1
221	255	34	2
223	255	34	2
226	255	34	4
230	255	34	2
237	255	34	1
216	256	34	3
218	256	34	2
219	256	34	1
221	256	34	3
223	256	34	1
225	256	34	2
226	256	34	1
237	256	34	1
210	257	34	1
216	257	34	1
218	257	34	1
220	257	34	1
221	257	34	1
228	257	34	1
235	257	34	2
242	257	34	3
200	258	34	1
201	258	34	1
212	258	34	1
216	258	34	1
217	258	34	1
219	258	34	2
220	258	34	2
222	258	34	1
223	258	34	2
228	258	34	1
232	258	34	1
233	258	34	1
235	258	34	2
237	258	34	2
241	258	34	1
242	258	34	1
244	258	34	1
189	259	34	1
209	259	34	1
211	259	34	2
216	259	34	1
217	259	34	1
218	259	34	1
223	259	34	1
228	259	34	1
231	259	34	1
233	259	34	1
234	259	34	1
237	259	34	1
242	259	34	2
192	260	34	1
211	260	34	2
212	260	34	2
214	260	34	2
215	260	34	1
216	260	34	1
218	260	34	1
219	260	34	1
220	260	34	2
221	260	34	1
229	260	34	1
230	260	34	2
235	260	34	1
237	260	34	1
238	260	34	1
240	260	34	1
243	260	34	2
244	260	34	1
195	261	34	1
214	261	34	1
216	261	34	1
217	261	34	1
220	261	34	1
221	261	34	2
222	261	34	1
225	261	34	1
226	261	34	2
228	261	34	2
230	261	34	1
235	261	34	1
241	261	34	1
242	261	34	1
192	262	34	1
210	262	34	1
219	262	34	2
224	262	34	1
228	262	34	5
229	262	34	2
230	262	34	1
233	262	34	2
234	262	34	1
236	262	34	1
238	262	34	1
240	262	34	2
242	262	34	1
243	262	34	2
245	262	34	4
246	262	34	1
247	262	34	1
189	263	34	1
192	263	34	3
206	263	34	1
207	263	34	1
216	263	34	1
220	263	34	2
224	263	34	2
225	263	34	1
227	263	34	1
232	263	34	1
233	263	34	1
234	263	34	1
236	263	34	1
238	263	34	1
240	263	34	1
244	263	34	2
248	263	34	1
249	263	34	1
250	263	34	3
252	263	34	1
186	264	34	1
188	264	34	1
191	264	34	1
192	264	34	1
193	264	34	1
200	264	34	1
203	264	34	1
205	264	34	1
206	264	34	2
214	264	34	1
219	264	34	1
221	264	34	1
224	264	34	1
227	264	34	1
229	264	34	2
233	264	34	2
235	264	34	1
236	264	34	4
237	264	34	1
240	264	34	1
245	264	34	2
248	264	34	2
176	265	34	1
187	265	34	1
190	265	34	5
192	265	34	1
194	265	34	1
196	265	34	1
207	265	34	1
209	265	34	1
210	265	34	1
213	265	34	1
217	265	34	2
218	265	34	2
219	265	34	1
220	265	34	1
221	265	34	2
223	265	34	3
229	265	34	1
230	265	34	1
232	265	34	1
233	265	34	2
243	265	34	1
248	265	34	1
249	265	34	2
250	265	34	2
251	265	34	1
184	266	34	1
194	266	34	1
196	266	34	1
197	266	34	1
211	266	34	2
214	266	34	1
217	266	34	1
220	266	34	1
229	266	34	2
237	266	34	1
238	266	34	1
241	266	34	1
242	266	34	1
246	266	34	1
250	266	34	1
251	266	34	1
252	266	34	1
182	267	34	1
186	267	34	2
191	267	34	1
194	267	34	1
195	267	34	1
197	267	34	1
209	267	34	1
210	267	34	3
211	267	34	1
215	267	34	1
217	267	34	1
220	267	34	1
223	267	34	2
224	267	34	1
235	267	34	1
245	267	34	3
246	267	34	1
247	267	34	1
248	267	34	2
249	267	34	1
250	267	34	1
173	268	34	1
183	268	34	2
189	268	34	1
194	268	34	1
195	268	34	2
207	268	34	1
208	268	34	1
210	268	34	1
214	268	34	1
217	268	34	3
221	268	34	1
222	268	34	1
227	268	34	1
231	268	34	3
233	268	34	2
246	268	34	2
249	268	34	1
250	268	34	1
251	268	34	1
171	269	34	1
175	269	34	1
183	269	34	1
187	269	34	2
191	269	34	1
193	269	34	1
196	269	34	3
197	269	34	2
208	269	34	2
209	269	34	2
212	269	34	1
216	269	34	1
220	269	34	1
222	269	34	1
231	269	34	2
235	269	34	1
242	269	34	1
244	269	34	2
248	269	34	1
250	269	34	1
253	269	34	1
254	269	34	1
175	270	34	1
180	270	34	2
184	270	34	1
185	270	34	1
187	270	34	2
192	270	34	2
197	270	34	2
201	270	34	2
203	270	34	1
206	270	34	2
214	270	34	1
215	270	34	1
221	270	34	2
228	270	34	1
231	270	34	1
233	270	34	1
239	270	34	2
242	270	34	1
244	270	34	1
246	270	34	1
248	270	34	2
251	270	34	2
175	271	34	3
177	271	34	1
178	271	34	2
180	271	34	1
181	271	34	2
187	271	34	1
205	271	34	2
206	271	34	1
211	271	34	1
213	271	34	1
214	271	34	2
215	271	34	1
216	271	34	1
217	271	34	1
218	271	34	1
220	271	34	1
221	271	34	2
226	271	34	1
230	271	34	2
231	271	34	1
234	271	34	2
235	271	34	2
237	271	34	1
239	271	34	4
240	271	34	1
241	271	34	1
242	271	34	3
243	271	34	1
246	271	34	1
248	271	34	2
176	272	34	2
179	272	34	1
181	272	34	1
184	272	34	1
185	272	34	1
188	272	34	1
190	272	34	2
203	272	34	5
205	272	34	2
207	272	34	1
211	272	34	2
212	272	34	1
213	272	34	1
214	272	34	2
216	272	34	1
225	272	34	1
227	272	34	1
228	272	34	1
230	272	34	1
235	272	34	2
236	272	34	1
238	272	34	1
239	272	34	1
248	272	34	1
176	273	34	2
182	273	34	1
186	273	34	1
204	273	34	1
205	273	34	2
207	273	34	1
209	273	34	2
211	273	34	1
212	273	34	1
214	273	34	1
215	273	34	2
216	273	34	3
229	273	34	3
233	273	34	2
239	273	34	1
241	273	34	1
248	273	34	2
249	273	34	1
170	274	34	1
174	274	34	1
176	274	34	1
180	274	34	2
182	274	34	1
185	274	34	1
187	274	34	1
197	274	34	1
207	274	34	2
211	274	34	1
212	274	34	2
215	274	34	1
226	274	34	2
234	274	34	1
235	274	34	1
238	274	34	1
239	274	34	1
240	274	34	1
250	274	34	1
184	275	34	1
189	275	34	3
201	275	34	1
203	275	34	1
207	275	34	2
208	275	34	1
209	275	34	1
212	275	34	2
213	275	34	1
214	275	34	2
217	275	34	1
227	275	34	1
231	275	34	2
235	275	34	1
237	275	34	2
240	275	34	1
245	275	34	1
246	275	34	1
175	276	34	1
177	276	34	1
180	276	34	1
203	276	34	1
206	276	34	1
207	276	34	1
208	276	34	1
209	276	34	1
211	276	34	1
212	276	34	4
214	276	34	1
229	276	34	1
233	276	34	1
239	276	34	1
240	276	34	1
242	276	34	1
243	276	34	3
244	276	34	1
245	276	34	1
250	276	34	1
175	277	34	1
189	277	34	1
205	277	34	2
211	277	34	1
212	277	34	1
215	277	34	1
236	277	34	3
237	277	34	2
238	277	34	1
241	277	34	1
245	277	34	1
175	278	34	2
176	278	34	1
186	278	34	1
188	278	34	1
190	278	34	2
193	278	34	2
201	278	34	1
202	278	34	1
203	278	34	1
204	278	34	1
207	278	34	1
208	278	34	1
209	278	34	2
211	278	34	3
232	278	34	1
234	278	34	2
243	278	34	1
175	279	34	2
177	279	34	2
180	279	34	1
181	279	34	1
192	279	34	2
203	279	34	2
207	279	34	3
208	279	34	1
209	279	34	2
215	279	34	3
223	279	34	1
231	279	34	3
238	279	34	4
243	279	34	1
244	279	34	2
245	279	34	1
246	279	34	1
247	279	34	1
249	279	34	2
173	280	34	1
174	280	34	1
176	280	34	1
178	280	34	2
193	280	34	3
204	280	34	1
205	280	34	2
209	280	34	1
210	280	34	1
221	280	34	1
224	280	34	1
233	280	34	1
234	280	34	1
236	280	34	1
239	280	34	1
240	280	34	3
242	280	34	1
245	280	34	1
247	280	34	2
248	280	34	2
174	281	34	1
175	281	34	1
176	281	34	1
177	281	34	1
179	281	34	1
192	281	34	3
203	281	34	1
206	281	34	2
207	281	34	1
208	281	34	1
210	281	34	4
213	281	34	1
221	281	34	1
222	281	34	3
226	281	34	1
227	281	34	2
230	281	34	1
231	281	34	3
232	281	34	1
233	281	34	1
237	281	34	1
244	281	34	1
