x	y	z	STING mediated induction of host immune responses
219	289	34	3
230	289	34	1
233	289	34	1
238	289	34	1
242	289	34	1
245	289	34	1
246	289	34	1
248	289	34	1
257	289	34	1
176	290	34	2
187	290	34	1
198	290	34	1
199	290	34	1
203	290	34	1
204	290	34	1
220	290	34	3
223	290	34	1
225	290	34	2
233	290	34	1
235	290	34	1
239	290	34	1
243	290	34	1
248	290	34	1
253	290	34	1
185	291	34	1
224	291	34	2
225	291	34	1
231	291	34	1
234	291	34	1
242	291	34	2
187	292	34	1
198	292	34	2
230	292	34	2
233	292	34	1
234	292	34	2
235	292	34	1
236	292	34	1
242	292	34	1
244	292	34	1
247	292	34	1
182	293	34	1
196	293	34	2
197	293	34	1
202	293	34	1
204	293	34	1
205	293	34	3
225	293	34	1
227	293	34	1
230	293	34	2
235	293	34	2
242	293	34	1
247	293	34	2
251	293	34	1
182	294	34	1
183	294	34	1
197	294	34	1
198	294	34	1
201	294	34	1
224	294	34	1
229	294	34	1
236	294	34	1
246	294	34	1
192	295	34	1
202	295	34	1
203	295	34	1
218	295	34	2
224	295	34	1
228	295	34	2
230	295	34	1
232	295	34	1
239	295	34	1
244	295	34	1
183	296	34	1
194	296	34	3
196	296	34	1
201	296	34	2
202	296	34	1
222	296	34	1
223	296	34	1
225	296	34	2
234	296	34	1
243	296	34	1
244	296	34	2
194	297	34	1
195	297	34	1
219	297	34	2
220	297	34	1
221	297	34	1
225	297	34	1
233	297	34	1
234	297	34	1
236	297	34	1
238	297	34	1
239	297	34	1
245	297	34	1
197	298	34	1
200	298	34	1
220	298	34	1
236	298	34	1
239	298	34	1
241	298	34	1
242	298	34	2
246	298	34	1
251	298	34	1
196	299	34	1
197	299	34	1
198	299	34	1
224	299	34	1
226	299	34	1
229	299	34	1
232	299	34	1
241	299	34	1
242	299	34	1
247	299	34	1
225	300	34	2
226	300	34	1
236	300	34	1
241	300	34	1
243	300	34	1
244	300	34	1
198	301	34	1
207	301	34	1
231	301	34	1
242	301	34	1
246	301	34	1
237	302	34	1
239	302	34	1
243	302	34	1
225	303	34	1
231	303	34	1
232	303	34	1
233	303	34	1
235	303	34	1
236	303	34	2
239	303	34	1
241	303	34	1
243	303	34	1
245	303	34	2
194	304	34	1
199	304	34	1
226	304	34	1
230	304	34	1
237	304	34	1
241	304	34	2
244	304	34	1
199	305	34	2
223	305	34	1
227	305	34	1
235	305	34	1
237	305	34	2
239	305	34	2
203	306	34	1
222	306	34	1
223	306	34	1
227	306	34	1
228	306	34	1
235	306	34	2
241	306	34	1
242	306	34	1
201	307	34	2
225	307	34	2
226	307	34	1
236	307	34	2
240	307	34	1
222	308	34	1
240	308	34	1
241	308	34	1
242	308	34	1
243	308	34	1
221	309	34	1
222	309	34	2
232	309	34	1
216	310	34	1
221	310	34	1
224	310	34	1
227	310	34	1
228	310	34	1
232	310	34	1
233	310	34	1
236	310	34	1
238	310	34	1
240	310	34	1
222	311	34	1
224	311	34	1
227	311	34	2
230	311	34	1
216	312	34	1
222	312	34	1
224	312	34	1
232	312	34	2
235	312	34	1
231	313	34	1
232	313	34	1
233	313	34	2
234	313	34	1
235	313	34	2
229	314	34	1
227	315	34	1
231	315	34	1
230	316	34	1
232	316	34	1
231	317	34	1
235	318	34	1
224	251	35	1
226	252	35	1
219	253	35	1
221	253	35	1
223	253	35	1
223	254	35	1
231	254	35	1
209	255	35	1
221	255	35	1
222	255	35	1
227	255	35	1
229	255	35	1
216	256	35	1
220	256	35	1
223	256	35	1
225	256	35	1
240	256	35	1
243	256	35	1
209	257	35	1
210	257	35	1
218	257	35	1
224	257	35	1
230	257	35	4
240	257	35	1
243	257	35	1
217	258	35	1
218	258	35	1
221	258	35	1
223	258	35	1
225	258	35	1
232	258	35	1
237	258	35	1
240	258	35	1
215	259	35	2
219	259	35	1
220	259	35	1
221	259	35	1
224	259	35	2
227	259	35	2
228	259	35	1
231	259	35	1
234	259	35	1
238	259	35	1
239	259	35	2
241	259	35	1
242	259	35	1
244	259	35	1
210	260	35	1
212	260	35	1
216	260	35	1
220	260	35	1
222	260	35	1
223	260	35	1
224	260	35	1
229	260	35	2
233	260	35	2
236	260	35	1
237	260	35	1
239	260	35	1
188	261	35	2
191	261	35	1
193	261	35	1
208	261	35	1
210	261	35	2
211	261	35	1
213	261	35	1
215	261	35	1
218	261	35	1
222	261	35	2
224	261	35	1
226	261	35	1
232	261	35	1
235	261	35	2
242	261	35	2
189	262	35	1
190	262	35	1
193	262	35	1
207	262	35	1
210	262	35	1
218	262	35	1
219	262	35	1
228	262	35	2
231	262	35	2
232	262	35	1
245	262	35	1
188	263	35	1
190	263	35	1
196	263	35	1
205	263	35	1
209	263	35	1
214	263	35	1
220	263	35	3
235	263	35	1
237	263	35	1
240	263	35	1
247	263	35	1
249	263	35	1
190	264	35	3
216	264	35	1
217	264	35	1
223	264	35	1
224	264	35	2
225	264	35	1
227	264	35	1
229	264	35	1
230	264	35	1
231	264	35	1
233	264	35	1
235	264	35	1
240	264	35	1
242	264	35	1
245	264	35	1
185	265	35	2
187	265	35	1
188	265	35	1
193	265	35	2
196	265	35	1
204	265	35	1
209	265	35	1
212	265	35	1
214	265	35	1
217	265	35	2
218	265	35	1
219	265	35	1
221	265	35	2
224	265	35	1
225	265	35	2
226	265	35	1
228	265	35	1
231	265	35	1
233	265	35	1
234	265	35	1
238	265	35	1
242	265	35	1
245	265	35	1
249	265	35	1
183	266	35	2
186	266	35	1
195	266	35	1
197	266	35	1
205	266	35	1
208	266	35	2
209	266	35	1
210	266	35	1
219	266	35	3
221	266	35	1
223	266	35	1
228	266	35	1
233	266	35	3
240	266	35	1
243	266	35	1
250	266	35	1
185	267	35	1
186	267	35	2
189	267	35	1
190	267	35	1
191	267	35	2
192	267	35	1
194	267	35	1
196	267	35	1
207	267	35	1
209	267	35	1
210	267	35	1
212	267	35	1
214	267	35	2
223	267	35	1
225	267	35	1
226	267	35	1
227	267	35	1
229	267	35	1
233	267	35	1
235	267	35	1
239	267	35	1
242	267	35	1
243	267	35	1
249	267	35	1
250	267	35	1
177	268	35	1
183	268	35	1
187	268	35	1
194	268	35	1
203	268	35	1
205	268	35	2
206	268	35	1
207	268	35	1
208	268	35	1
209	268	35	1
210	268	35	1
219	268	35	1
232	268	35	1
234	268	35	2
239	268	35	2
241	268	35	1
245	268	35	2
248	268	35	1
172	269	35	1
178	269	35	1
186	269	35	1
188	269	35	1
197	269	35	1
201	269	35	1
202	269	35	1
213	269	35	1
216	269	35	1
218	269	35	1
224	269	35	2
234	269	35	1
240	269	35	1
247	269	35	1
248	269	35	1
250	269	35	2
172	270	35	1
176	270	35	1
181	270	35	1
185	270	35	2
186	270	35	1
193	270	35	2
206	270	35	1
207	270	35	1
212	270	35	1
216	270	35	1
218	270	35	1
223	270	35	2
241	270	35	1
243	270	35	1
245	270	35	2
250	270	35	1
171	271	35	1
173	271	35	1
177	271	35	1
178	271	35	1
183	271	35	1
185	271	35	2
186	271	35	1
190	271	35	1
194	271	35	1
195	271	35	1
196	271	35	1
198	271	35	1
199	271	35	1
201	271	35	2
205	271	35	1
206	271	35	4
209	271	35	1
210	271	35	1
212	271	35	1
213	271	35	1
216	271	35	1
236	271	35	1
241	271	35	1
248	271	35	1
249	271	35	1
182	272	35	1
184	272	35	1
189	272	35	2
190	272	35	1
191	272	35	1
192	272	35	1
193	272	35	1
205	272	35	2
209	272	35	1
216	272	35	1
229	272	35	1
233	272	35	1
235	272	35	1
237	272	35	1
238	272	35	2
239	272	35	1
243	272	35	1
178	273	35	2
181	273	35	1
185	273	35	1
187	273	35	1
205	273	35	1
206	273	35	1
218	273	35	1
227	273	35	1
230	273	35	1
231	273	35	1
232	273	35	1
250	273	35	1
171	274	35	1
184	274	35	1
185	274	35	1
202	274	35	2
210	274	35	3
211	274	35	1
212	274	35	1
213	274	35	1
215	274	35	1
223	274	35	1
224	274	35	1
235	274	35	1
238	274	35	2
241	274	35	1
245	274	35	2
250	274	35	1
184	275	35	1
185	275	35	1
189	275	35	1
205	275	35	1
209	275	35	1
210	275	35	1
212	275	35	1
213	275	35	1
218	275	35	1
231	275	35	1
235	275	35	1
239	275	35	1
245	275	35	2
175	276	35	2
178	276	35	1
187	276	35	2
202	276	35	1
203	276	35	1
243	276	35	2
244	276	35	1
178	277	35	1
182	277	35	1
188	277	35	1
202	277	35	1
204	277	35	1
205	277	35	2
206	277	35	2
210	277	35	1
211	277	35	1
213	277	35	1
215	277	35	1
218	277	35	1
220	277	35	1
230	277	35	2
244	277	35	1
248	277	35	2
174	278	35	1
187	278	35	1
188	278	35	1
195	278	35	1
203	278	35	1
210	278	35	1
222	278	35	1
223	278	35	1
231	278	35	1
234	278	35	2
195	279	35	1
201	279	35	1
204	279	35	2
212	279	35	2
222	279	35	1
227	279	35	1
232	279	35	1
241	279	35	1
246	279	35	1
180	280	35	1
193	280	35	1
199	280	35	1
205	280	35	1
206	280	35	2
211	280	35	2
212	280	35	1
217	280	35	1
221	280	35	1
224	280	35	1
173	281	35	1
179	281	35	1
182	281	35	1
187	281	35	1
206	281	35	1
210	281	35	2
211	281	35	1
229	281	35	1
232	281	35	1
245	281	35	1
173	282	35	1
187	282	35	1
189	282	35	1
190	282	35	2
202	282	35	1
208	282	35	2
209	282	35	1
210	282	35	1
216	282	35	1
219	282	35	1
220	282	35	2
224	282	35	1
227	282	35	1
229	282	35	1
232	282	35	1
233	282	35	1
242	282	35	1
244	282	35	1
190	283	35	1
191	283	35	1
204	283	35	1
207	283	35	1
209	283	35	1
212	283	35	1
220	283	35	1
221	283	35	1
222	283	35	1
226	283	35	1
228	283	35	1
232	283	35	1
243	283	35	3
245	283	35	1
246	283	35	1
247	283	35	2
185	284	35	1
186	284	35	2
205	284	35	1
212	284	35	1
222	284	35	1
224	284	35	1
230	284	35	1
234	284	35	2
235	284	35	2
236	284	35	1
237	284	35	1
241	284	35	1
243	284	35	1
246	284	35	1
249	284	35	1
176	285	35	1
180	285	35	1
182	285	35	1
187	285	35	1
189	285	35	1
206	285	35	3
207	285	35	1
208	285	35	1
209	285	35	2
217	285	35	2
218	285	35	2
225	285	35	1
231	285	35	1
232	285	35	1
234	285	35	1
241	285	35	1
242	285	35	1
246	285	35	1
181	286	35	1
185	286	35	2
191	286	35	1
200	286	35	2
202	286	35	2
205	286	35	1
207	286	35	1
219	286	35	1
220	286	35	1
225	286	35	1
229	286	35	1
234	286	35	2
238	286	35	1
243	286	35	1
244	286	35	1
189	287	35	2
199	287	35	1
200	287	35	1
204	287	35	2
205	287	35	2
219	287	35	1
221	287	35	1
225	287	35	1
226	287	35	1
243	287	35	1
244	287	35	2
246	287	35	1
183	288	35	1
186	288	35	1
189	288	35	1
218	288	35	2
230	288	35	1
232	288	35	2
236	288	35	1
237	288	35	1
238	288	35	1
247	288	35	1
177	289	35	1
185	289	35	1
187	289	35	1
188	289	35	2
189	289	35	1
190	289	35	2
199	289	35	1
204	289	35	2
222	289	35	1
224	289	35	1
226	289	35	1
230	289	35	2
235	289	35	1
243	289	35	1
246	289	35	1
250	289	35	1
184	290	35	1
185	290	35	2
190	290	35	1
198	290	35	1
199	290	35	1
203	290	35	1
231	290	35	2
232	290	35	1
238	290	35	1
243	290	35	1
244	290	35	1
176	291	35	1
183	291	35	1
187	291	35	1
195	291	35	1
205	291	35	1
222	291	35	2
223	291	35	1
230	291	35	1
231	291	35	1
232	291	35	1
241	291	35	1
244	291	35	1
247	291	35	1
185	292	35	1
187	292	35	1
188	292	35	2
199	292	35	3
200	292	35	1
204	292	35	1
222	292	35	1
224	292	35	1
225	292	35	1
230	292	35	1
233	292	35	1
235	292	35	1
243	292	35	1
247	292	35	1
250	292	35	2
185	293	35	2
195	293	35	2
196	293	35	1
200	293	35	1
204	293	35	1
223	293	35	2
227	293	35	1
230	293	35	1
232	293	35	1
235	293	35	2
236	293	35	1
239	293	35	2
190	294	35	1
197	294	35	2
198	294	35	1
199	294	35	1
201	294	35	1
218	294	35	1
223	294	35	1
226	294	35	3
241	294	35	1
244	294	35	1
181	295	35	1
184	295	35	1
202	295	35	1
223	295	35	1
225	295	35	1
233	295	35	1
244	295	35	1
177	296	35	1
182	296	35	1
197	296	35	2
199	296	35	1
201	296	35	1
221	296	35	1
236	296	35	2
238	296	35	1
241	296	35	1
243	296	35	1
196	297	35	2
198	297	35	1
202	297	35	1
225	297	35	1
227	297	35	1
228	297	35	2
230	297	35	1
233	297	35	1
236	297	35	2
238	297	35	1
247	297	35	1
248	297	35	1
191	298	35	1
196	298	35	2
197	298	35	2
220	298	35	1
221	298	35	1
222	298	35	1
244	298	35	1
228	299	35	2
235	299	35	1
236	299	35	1
194	300	35	1
195	300	35	1
225	300	35	1
229	300	35	1
236	300	35	1
237	300	35	1
239	300	35	1
231	301	35	1
233	301	35	1
235	301	35	1
237	301	35	1
241	301	35	1
243	301	35	1
200	302	35	1
224	302	35	1
225	302	35	2
227	302	35	1
228	302	35	1
229	302	35	1
230	302	35	1
236	302	35	1
244	302	35	1
199	303	35	2
226	303	35	2
230	303	35	2
233	303	35	1
236	303	35	1
241	303	35	1
242	303	35	1
226	304	35	1
227	304	35	2
233	304	35	1
235	304	35	1
243	304	35	1
244	304	35	2
222	305	35	1
225	305	35	1
229	305	35	1
230	305	35	1
232	305	35	1
233	305	35	3
234	305	35	2
237	305	35	1
238	305	35	1
240	305	35	1
199	306	35	1
224	306	35	1
225	306	35	1
229	306	35	1
230	306	35	1
236	306	35	1
242	306	35	1
198	307	35	2
207	307	35	2
221	307	35	1
223	307	35	1
226	307	35	1
231	307	35	1
232	307	35	2
233	307	35	2
234	307	35	1
238	307	35	1
240	307	35	1
242	307	35	1
224	308	35	2
227	308	35	1
228	308	35	1
229	308	35	1
232	308	35	1
239	308	35	1
240	308	35	1
202	309	35	2
223	309	35	1
229	309	35	1
234	309	35	2
219	310	35	1
223	310	35	2
229	310	35	1
230	310	35	2
232	310	35	1
238	310	35	1
215	311	35	2
220	311	35	2
221	311	35	1
223	311	35	1
224	311	35	1
236	311	35	1
241	311	35	1
225	312	35	1
237	312	35	1
242	312	35	1
217	313	35	1
221	313	35	1
223	313	35	1
226	313	35	1
228	313	35	1
230	313	35	2
236	313	35	1
237	313	35	1
240	313	35	2
241	313	35	1
228	314	35	2
235	314	35	1
226	315	35	1
233	315	35	1
234	315	35	2
236	315	35	1
237	315	35	1
240	315	35	1
233	317	35	1
234	317	35	2
235	317	35	1
239	317	35	1
231	318	35	2
236	318	35	2
237	318	35	1
238	318	35	1
240	319	35	1
222	253	36	1
225	253	36	2
228	253	36	1
226	255	36	1
219	256	36	1
218	257	36	1
219	257	36	1
224	257	36	2
225	257	36	1
228	257	36	2
220	258	36	1
222	258	36	1
223	258	36	1
227	258	36	1
231	258	36	1
217	259	36	1
220	259	36	2
221	259	36	1
223	259	36	1
228	259	36	2
237	259	36	1
212	260	36	1
216	260	36	1
217	260	36	3
225	260	36	1
229	260	36	2
211	261	36	1
218	261	36	1
222	261	36	2
224	261	36	1
226	261	36	1
234	261	36	2
237	261	36	2
238	261	36	2
242	261	36	1
243	261	36	1
246	261	36	1
190	262	36	1
212	262	36	2
222	262	36	2
227	262	36	1
230	262	36	1
240	262	36	1
242	262	36	1
193	263	36	1
216	263	36	1
229	263	36	1
235	263	36	2
249	263	36	1
191	264	36	1
206	264	36	1
217	264	36	1
218	264	36	2
232	264	36	1
234	264	36	1
240	264	36	1
242	264	36	1
246	264	36	1
249	264	36	1
188	265	36	1
194	265	36	1
207	265	36	2
211	265	36	1
216	265	36	1
230	265	36	1
233	265	36	1
237	265	36	1
242	265	36	1
248	265	36	1
187	266	36	1
188	266	36	1
189	266	36	1
195	266	36	1
205	266	36	1
207	266	36	2
208	266	36	1
215	266	36	1
217	266	36	1
221	266	36	1
229	266	36	1
232	266	36	1
234	266	36	1
237	266	36	1
238	266	36	1
244	266	36	1
248	266	36	1
189	267	36	1
192	267	36	1
194	267	36	1
196	267	36	1
209	267	36	1
210	267	36	1
212	267	36	2
214	267	36	1
217	267	36	2
221	267	36	1
229	267	36	1
232	267	36	1
233	267	36	1
236	267	36	1
239	267	36	1
242	267	36	1
249	267	36	2
188	268	36	1
191	268	36	1
193	268	36	1
196	268	36	2
197	268	36	1
211	268	36	1
213	268	36	2
233	268	36	1
234	268	36	1
236	268	36	1
240	268	36	1
241	268	36	1
243	268	36	1
247	268	36	1
185	269	36	1
186	269	36	1
188	269	36	1
194	269	36	1
211	269	36	1
215	269	36	1
216	269	36	1
218	269	36	1
225	269	36	1
237	269	36	1
185	270	36	1
188	270	36	3
191	270	36	1
196	270	36	1
198	270	36	4
206	270	36	1
211	270	36	1
213	270	36	1
214	270	36	1
216	270	36	1
231	270	36	1
232	270	36	2
238	270	36	1
239	270	36	1
248	270	36	2
176	271	36	1
181	271	36	1
188	271	36	1
189	271	36	1
192	271	36	1
206	271	36	1
215	271	36	1
236	271	36	1
238	271	36	1
178	272	36	1
185	272	36	1
203	272	36	2
214	272	36	1
215	272	36	2
230	272	36	1
186	273	36	1
190	273	36	1
191	273	36	2
205	273	36	1
207	273	36	1
210	273	36	1
211	273	36	1
217	273	36	1
236	273	36	1
238	273	36	2
241	273	36	1
176	274	36	1
185	274	36	1
204	274	36	1
208	274	36	2
211	274	36	1
212	274	36	2
216	274	36	1
218	274	36	1
220	274	36	1
240	274	36	2
175	275	36	3
205	275	36	1
211	275	36	1
217	275	36	1
231	275	36	1
243	275	36	2
181	276	36	1
186	276	36	1
206	276	36	2
207	276	36	1
208	276	36	1
212	276	36	1
214	276	36	1
215	276	36	1
216	276	36	1
217	276	36	1
222	276	36	2
240	276	36	2
241	276	36	1
189	277	36	1
206	277	36	1
207	277	36	1
208	277	36	1
209	277	36	1
210	277	36	1
215	277	36	1
217	277	36	1
181	278	36	1
188	278	36	3
202	278	36	1
210	278	36	1
211	278	36	1
213	278	36	1
224	278	36	2
204	279	36	2
206	279	36	2
211	279	36	1
215	279	36	1
220	279	36	1
223	279	36	1
207	280	36	2
209	280	36	1
210	280	36	1
212	280	36	1
215	280	36	1
219	280	36	2
232	280	36	2
173	281	36	1
187	281	36	2
191	281	36	1
193	281	36	2
200	281	36	1
209	281	36	1
217	281	36	2
222	281	36	1
223	281	36	2
230	281	36	2
175	282	36	1
189	282	36	1
190	282	36	1
191	282	36	1
212	282	36	1
213	282	36	1
220	282	36	2
207	283	36	2
208	283	36	1
211	283	36	1
214	283	36	1
216	283	36	1
230	283	36	1
176	284	36	2
201	284	36	1
203	284	36	1
206	284	36	1
210	284	36	1
213	284	36	1
214	284	36	1
221	284	36	2
224	284	36	1
225	284	36	1
226	284	36	1
232	284	36	1
239	284	36	1
240	284	36	1
242	284	36	1
200	285	36	1
204	285	36	1
210	285	36	1
215	285	36	1
226	285	36	1
227	285	36	1
231	285	36	1
233	285	36	1
236	285	36	1
240	285	36	1
243	285	36	1
188	286	36	2
189	286	36	1
198	286	36	1
207	286	36	1
227	286	36	2
229	286	36	1
235	286	36	1
238	286	36	1
243	286	36	2
244	286	36	1
176	287	36	1
177	287	36	1
185	287	36	1
200	287	36	2
203	287	36	1
221	287	36	1
227	287	36	1
231	287	36	1
233	287	36	3
236	287	36	1
243	287	36	1
246	287	36	1
186	288	36	2
192	288	36	1
202	288	36	1
203	288	36	1
219	288	36	1
220	288	36	1
221	288	36	1
230	288	36	1
234	288	36	1
241	288	36	2
243	288	36	1
184	289	36	3
185	289	36	4
196	289	36	1
198	289	36	2
200	289	36	1
217	289	36	1
227	289	36	1
237	289	36	3
240	289	36	1
195	290	36	1
202	290	36	1
206	290	36	2
220	290	36	1
234	290	36	1
241	290	36	1
242	290	36	2
186	291	36	1
194	291	36	1
195	291	36	1
197	291	36	1
199	291	36	1
204	291	36	1
224	291	36	2
231	291	36	1
232	291	36	1
233	291	36	1
238	291	36	1
239	291	36	1
241	291	36	1
242	291	36	2
244	291	36	1
174	292	36	1
189	292	36	1
194	292	36	1
196	292	36	1
200	292	36	1
204	292	36	1
206	292	36	1
207	292	36	1
219	292	36	1
224	292	36	1
226	292	36	1
228	292	36	2
235	292	36	1
238	292	36	1
239	292	36	1
188	293	36	1
196	293	36	1
197	293	36	1
201	293	36	1
202	293	36	1
206	293	36	1
227	293	36	1
229	293	36	1
231	293	36	1
236	293	36	2
241	293	36	2
242	293	36	2
182	294	36	2
190	294	36	1
198	294	36	1
202	294	36	1
229	294	36	2
230	294	36	1
235	294	36	1
241	294	36	1
243	294	36	2
198	295	36	1
207	295	36	2
220	295	36	1
223	295	36	1
230	295	36	1
233	295	36	1
234	295	36	1
238	295	36	1
239	295	36	2
240	295	36	1
242	295	36	1
245	295	36	1
199	296	36	1
201	296	36	1
227	296	36	1
230	296	36	1
231	296	36	1
234	296	36	1
238	296	36	2
239	296	36	1
245	296	36	1
195	297	36	2
198	297	36	2
199	297	36	1
204	297	36	1
205	297	36	1
219	297	36	1
227	297	36	2
244	297	36	1
245	297	36	1
199	298	36	1
202	298	36	2
205	298	36	1
230	298	36	1
239	298	36	1
240	298	36	1
241	298	36	1
243	298	36	1
245	298	36	1
200	299	36	1
204	299	36	1
229	299	36	1
233	299	36	1
237	299	36	1
239	299	36	1
240	299	36	1
241	299	36	1
245	299	36	1
226	300	36	2
229	300	36	2
230	300	36	1
232	300	36	2
240	300	36	1
241	300	36	1
242	300	36	1
228	301	36	1
229	301	36	1
233	301	36	3
234	301	36	1
235	301	36	1
236	301	36	1
245	301	36	1
233	302	36	1
226	303	36	1
228	303	36	1
234	303	36	1
225	304	36	2
227	304	36	1
232	304	36	1
225	305	36	1
226	305	36	1
229	305	36	1
234	305	36	1
242	305	36	2
222	306	36	1
226	306	36	1
244	306	36	1
222	307	36	1
224	307	36	1
234	307	36	1
222	308	36	1
223	308	36	2
239	308	36	1
242	308	36	1
243	308	36	1
223	309	36	1
228	309	36	1
230	309	36	1
233	309	36	1
236	309	36	2
216	310	36	1
228	310	36	1
234	310	36	1
236	310	36	1
243	310	36	2
211	311	36	1
213	311	36	4
220	311	36	1
225	311	36	1
228	311	36	1
230	311	36	1
232	311	36	1
234	311	36	1
218	312	36	2
220	312	36	2
221	312	36	2
226	312	36	1
244	312	36	2
216	313	36	2
217	313	36	1
226	313	36	2
227	313	36	1
232	313	36	1
235	313	36	1
236	313	36	1
238	313	36	1
225	314	36	1
226	314	36	1
228	314	36	1
230	314	36	1
235	314	36	2
241	314	36	1
214	315	36	1
232	316	36	1
236	316	36	1
238	316	36	1
227	317	36	1
237	317	36	1
230	318	36	1
238	318	36	1
240	318	36	2
231	319	36	1
232	319	36	1
239	319	36	1
227	258	37	1
228	258	37	1
226	259	37	1
226	260	37	1
228	260	37	2
234	260	37	2
217	261	37	1
228	261	37	1
229	261	37	1
230	261	37	2
220	262	37	1
230	262	37	2
189	264	37	1
211	264	37	2
224	264	37	1
238	264	37	1
207	265	37	1
228	265	37	1
246	265	37	1
188	266	37	1
193	266	37	1
212	266	37	1
189	267	37	1
210	267	37	1
211	267	37	1
214	267	37	1
219	267	37	2
229	267	37	2
236	267	37	1
238	267	37	1
239	267	37	1
188	268	37	1
193	268	37	2
219	268	37	2
220	268	37	1
235	268	37	1
238	268	37	1
241	268	37	1
194	269	37	1
211	269	37	1
239	269	37	1
192	270	37	1
196	270	37	1
197	270	37	1
212	270	37	1
215	270	37	1
232	270	37	2
235	270	37	1
192	271	37	1
194	271	37	1
213	271	37	1
218	271	37	1
219	271	37	2
215	272	37	1
213	273	37	1
216	273	37	1
212	274	37	2
213	274	37	1
216	274	37	1
231	274	37	2
205	275	37	1
207	275	37	2
213	275	37	2
215	275	37	2
216	275	37	1
219	275	37	1
209	276	37	1
206	277	37	1
210	277	37	2
181	278	37	2
205	278	37	1
206	278	37	2
211	278	37	1
215	279	37	1
216	279	37	2
208	280	37	1
210	280	37	1
175	281	37	1
191	281	37	1
210	281	37	1
212	281	37	2
213	281	37	1
215	281	37	1
223	281	37	1
208	282	37	1
211	282	37	1
212	282	37	1
221	282	37	1
204	283	37	1
186	284	37	1
195	284	37	1
202	284	37	1
205	284	37	2
206	284	37	1
186	285	37	2
202	285	37	1
204	285	37	2
237	285	37	2
239	285	37	1
241	285	37	2
188	286	37	1
189	286	37	1
199	286	37	1
200	286	37	1
203	286	37	1
205	286	37	1
220	286	37	1
225	286	37	1
239	286	37	2
241	286	37	1
187	287	37	1
194	287	37	2
202	287	37	2
220	287	37	1
231	287	37	1
239	287	37	1
240	287	37	1
248	287	37	2
186	288	37	1
194	288	37	1
195	288	37	2
201	288	37	1
204	288	37	1
205	288	37	1
210	288	37	1
237	288	37	2
240	288	37	1
195	289	37	1
200	289	37	1
201	289	37	1
202	289	37	1
221	289	37	1
223	289	37	1
224	289	37	2
230	289	37	1
233	289	37	1
197	290	37	1
200	290	37	2
202	290	37	1
206	290	37	1
222	290	37	1
232	290	37	1
234	290	37	1
188	291	37	1
195	291	37	1
224	291	37	2
233	291	37	1
235	291	37	1
240	291	37	1
208	292	37	2
231	292	37	2
234	292	37	3
235	292	37	1
238	292	37	1
242	292	37	2
193	293	37	1
199	293	37	1
204	293	37	1
238	293	37	1
240	293	37	1
190	294	37	1
204	294	37	1
223	294	37	1
233	294	37	3
237	294	37	1
242	294	37	1
245	294	37	2
229	295	37	2
232	295	37	1
237	295	37	1
240	295	37	2
244	295	37	1
198	296	37	1
199	296	37	1
201	296	37	1
203	296	37	1
204	296	37	1
215	296	37	2
217	296	37	1
244	296	37	1
194	297	37	1
196	297	37	1
198	297	37	1
218	297	37	2
231	297	37	2
232	297	37	2
235	297	37	1
239	297	37	1
242	297	37	1
243	297	37	1
244	297	37	1
199	298	37	2
238	298	37	1
240	298	37	1
242	298	37	1
244	298	37	3
245	298	37	2
228	299	37	1
241	299	37	1
233	300	37	1
241	300	37	1
242	300	37	1
244	300	37	1
230	301	37	1
241	301	37	2
242	301	37	1
232	302	37	1
236	302	37	1
236	303	37	1
227	304	37	1
229	305	37	2
238	305	37	1
223	306	37	1
198	307	37	1
239	307	37	1
240	308	37	1
241	308	37	1
220	309	37	1
224	309	37	1
226	309	37	1
233	309	37	2
216	310	37	1
228	310	37	2
214	311	37	2
221	311	37	1
222	311	37	1
225	311	37	1
228	311	37	1
232	311	37	1
218	312	37	1
221	312	37	2
228	312	37	1
242	312	37	1
212	313	37	1
216	313	37	1
221	313	37	1
228	313	37	1
229	313	37	1
237	313	37	1
221	314	37	1
234	314	37	1
235	314	37	1
238	314	37	1
211	315	37	2
237	316	37	2
240	316	37	1
211	317	37	1
236	318	37	1
238	261	38	1
232	263	38	1
237	265	38	1
217	266	38	1
231	266	38	1
237	266	38	2
219	267	38	1
188	268	38	1
218	269	38	1
217	270	38	1
232	270	38	1
193	271	38	1
211	271	38	2
216	271	38	1
211	272	38	2
201	273	38	1
209	273	38	1
214	273	38	2
215	273	38	1
240	274	38	1
191	276	38	1
207	276	38	1
210	276	38	2
211	276	38	1
213	278	38	1
210	279	38	1
212	279	38	2
214	279	38	1
218	279	38	1
210	280	38	1
211	280	38	1
192	281	38	2
208	281	38	2
210	281	38	1
216	281	38	1
189	282	38	1
191	282	38	1
208	282	38	1
211	282	38	2
212	282	38	1
213	282	38	1
214	282	38	1
215	282	38	1
222	282	38	2
189	283	38	1
207	283	38	1
216	283	38	1
217	283	38	1
191	284	38	1
195	284	38	1
211	284	38	1
215	284	38	1
216	284	38	1
188	285	38	1
195	285	38	1
202	285	38	1
208	285	38	1
198	286	38	2
203	286	38	1
204	286	38	1
205	286	38	2
206	286	38	1
211	286	38	1
221	286	38	2
230	286	38	1
232	286	38	1
237	286	38	2
188	287	38	1
202	287	38	1
204	287	38	1
222	287	38	1
232	287	38	1
189	288	38	1
192	288	38	1
197	288	38	1
214	288	38	1
219	288	38	1
236	288	38	2
