x	y	z	CREB1 phosphorylation through the activation of Adenylate Cyclase
215	267	33	1
217	267	33	1
220	267	33	1
223	267	33	1
225	267	33	1
226	267	33	1
242	267	33	1
250	267	33	1
253	267	33	1
189	268	33	2
195	268	33	1
196	268	33	1
207	268	33	2
232	268	33	1
240	268	33	1
242	268	33	1
188	269	33	1
208	269	33	1
215	269	33	1
219	269	33	1
235	269	33	1
239	269	33	1
210	270	33	2
212	270	33	1
223	270	33	1
233	270	33	1
241	270	33	1
248	270	33	1
185	271	33	1
211	271	33	1
214	271	33	1
217	271	33	1
224	271	33	1
225	271	33	1
235	271	33	2
246	271	33	1
182	272	33	1
184	272	33	1
203	272	33	1
208	272	33	1
233	272	33	1
234	272	33	1
237	272	33	2
249	272	33	1
171	273	33	1
173	273	33	1
182	273	33	1
189	273	33	1
196	273	33	1
209	273	33	1
213	273	33	1
226	273	33	1
227	273	33	3
240	273	33	1
241	273	33	1
247	273	33	1
248	273	33	1
170	274	33	1
176	274	33	1
185	274	33	1
193	274	33	1
203	274	33	1
210	274	33	1
211	274	33	1
212	274	33	1
226	274	33	1
227	274	33	2
176	275	33	1
237	275	33	1
176	276	33	1
232	276	33	1
235	276	33	1
237	276	33	1
242	276	33	1
244	276	33	1
183	277	33	1
208	277	33	1
210	277	33	3
224	277	33	1
241	277	33	1
242	277	33	1
247	277	33	1
177	278	33	1
209	278	33	1
235	278	33	1
238	278	33	1
240	278	33	2
243	278	33	1
244	278	33	1
175	279	33	1
241	279	33	1
180	280	33	1
209	280	33	1
210	280	33	1
221	280	33	1
223	280	33	1
226	280	33	1
241	280	33	1
249	280	33	1
250	280	33	1
176	281	33	1
219	281	33	2
224	281	33	1
233	281	33	1
234	281	33	1
243	281	33	1
250	281	33	1
175	282	33	1
207	282	33	1
210	282	33	1
212	282	33	1
213	282	33	1
218	282	33	1
221	282	33	1
225	282	33	1
226	282	33	1
230	282	33	1
233	282	33	1
234	282	33	1
235	282	33	1
242	282	33	1
244	282	33	1
253	282	33	1
211	283	33	1
212	283	33	1
215	283	33	1
225	283	33	1
236	283	33	1
237	283	33	2
241	283	33	1
186	284	33	1
187	284	33	1
188	284	33	1
205	284	33	2
209	284	33	1
211	284	33	1
219	284	33	1
220	284	33	2
225	284	33	1
237	284	33	1
241	284	33	1
243	284	33	1
247	284	33	1
248	284	33	2
252	284	33	1
176	285	33	1
222	285	33	1
234	285	33	1
241	285	33	3
243	285	33	1
254	285	33	2
188	286	33	1
204	286	33	1
211	286	33	1
219	286	33	1
220	286	33	1
223	286	33	1
252	286	33	1
255	286	33	2
198	287	33	1
222	287	33	1
227	287	33	1
234	287	33	2
245	287	33	1
196	288	33	1
230	288	33	1
234	288	33	1
247	288	33	1
250	288	33	1
201	289	33	2
203	289	33	1
223	289	33	1
244	289	33	1
246	289	33	1
202	290	33	1
225	290	33	1
233	290	33	2
246	290	33	1
199	291	33	1
201	291	33	2
229	291	33	2
233	291	33	1
241	291	33	1
242	291	33	1
248	291	33	1
249	291	33	1
257	291	33	1
200	292	33	1
223	292	33	1
226	292	33	1
227	292	33	1
245	292	33	2
246	292	33	1
220	293	33	1
223	293	33	1
226	293	33	1
237	293	33	1
195	294	33	1
223	294	33	1
227	294	33	1
239	294	33	1
243	294	33	1
245	294	33	1
246	294	33	1
252	294	33	1
197	295	33	1
199	295	33	2
232	295	33	1
237	295	33	1
253	295	33	1
254	295	33	1
179	296	33	1
180	296	33	1
233	296	33	1
236	296	33	1
237	296	33	1
252	296	33	1
255	296	33	1
195	297	33	1
196	297	33	1
198	297	33	1
202	297	33	1
224	297	33	1
228	297	33	1
232	297	33	1
236	297	33	1
241	297	33	1
182	298	33	1
198	298	33	1
226	298	33	1
236	298	33	1
238	298	33	1
244	298	33	1
248	298	33	1
195	299	33	1
197	299	33	1
222	299	33	1
227	299	33	1
239	299	33	1
240	299	33	1
247	299	33	1
229	300	33	1
230	300	33	1
235	300	33	1
237	300	33	2
240	300	33	1
227	301	33	1
237	301	33	1
238	301	33	1
244	301	33	1
246	301	33	1
223	302	33	1
228	302	33	1
230	302	33	1
236	302	33	1
237	302	33	2
207	303	33	1
222	303	33	2
232	303	33	2
241	303	33	1
206	304	33	2
220	304	33	1
225	305	33	1
227	305	33	1
231	306	33	1
232	306	33	1
238	306	33	1
242	306	33	1
206	307	33	1
227	307	33	1
217	308	33	2
221	308	33	1
222	308	33	1
233	308	33	2
235	308	33	1
237	308	33	1
239	308	33	1
242	308	33	1
222	309	33	1
224	309	33	1
235	309	33	1
228	310	33	1
227	311	33	1
236	311	33	1
230	313	33	1
233	313	33	1
234	313	33	1
237	313	33	1
228	314	33	1
230	314	33	1
235	314	33	1
230	315	33	1
228	251	34	1
225	252	34	1
226	252	34	1
227	253	34	1
228	253	34	1
226	254	34	3
220	255	34	1
225	255	34	1
226	255	34	1
215	256	34	1
225	256	34	1
233	256	34	1
210	257	34	1
225	257	34	1
241	257	34	1
242	257	34	1
201	258	34	1
223	258	34	1
227	258	34	2
242	258	34	1
244	258	34	2
217	259	34	1
218	259	34	2
233	259	34	1
216	260	34	1
221	260	34	1
225	260	34	1
244	260	34	1
188	261	34	1
190	261	34	1
215	261	34	1
216	261	34	1
219	261	34	1
227	261	34	1
228	261	34	1
231	261	34	1
244	261	34	1
246	261	34	1
189	262	34	1
214	262	34	1
240	262	34	1
243	262	34	1
244	262	34	1
246	262	34	1
185	263	34	1
188	263	34	1
197	263	34	1
224	263	34	1
226	263	34	1
228	263	34	2
244	263	34	1
251	263	34	1
252	263	34	1
187	264	34	2
188	264	34	1
201	264	34	3
212	264	34	1
213	264	34	2
215	264	34	1
217	264	34	2
222	264	34	1
227	264	34	2
237	264	34	1
245	264	34	2
247	264	34	2
249	264	34	1
187	265	34	1
188	265	34	1
193	265	34	1
196	265	34	1
205	265	34	1
232	265	34	1
178	266	34	1
194	266	34	1
196	266	34	1
208	266	34	1
211	266	34	1
220	266	34	1
228	266	34	1
229	266	34	2
230	266	34	1
240	266	34	1
241	266	34	1
244	266	34	1
246	266	34	1
249	266	34	1
250	266	34	1
252	266	34	3
183	267	34	1
191	267	34	1
194	267	34	1
197	267	34	1
208	267	34	1
209	267	34	1
211	267	34	1
214	267	34	1
220	267	34	1
231	267	34	1
235	267	34	1
188	268	34	1
193	268	34	1
195	268	34	1
214	268	34	1
216	268	34	1
231	268	34	1
240	268	34	1
242	268	34	1
246	268	34	1
250	268	34	1
171	269	34	1
176	269	34	1
187	269	34	1
188	269	34	1
189	269	34	1
191	269	34	1
197	269	34	1
210	269	34	1
212	269	34	2
218	269	34	1
231	269	34	1
233	269	34	2
234	269	34	1
244	269	34	1
175	270	34	1
188	270	34	1
189	270	34	1
197	270	34	2
203	270	34	1
205	270	34	2
215	270	34	1
221	270	34	1
245	270	34	1
251	270	34	1
177	271	34	1
187	271	34	1
201	271	34	1
214	271	34	1
226	271	34	1
230	271	34	1
234	271	34	1
240	271	34	1
243	271	34	1
244	271	34	1
245	271	34	1
249	271	34	1
198	272	34	1
205	272	34	1
206	272	34	1
218	272	34	1
225	272	34	1
228	272	34	1
229	272	34	1
230	272	34	1
239	272	34	1
181	273	34	2
182	273	34	1
184	273	34	1
188	273	34	1
211	273	34	1
212	273	34	1
215	273	34	1
230	273	34	1
248	273	34	1
174	274	34	1
179	274	34	1
180	274	34	1
182	274	34	1
187	274	34	1
203	274	34	1
206	274	34	1
207	274	34	1
218	274	34	1
235	274	34	1
238	274	34	1
239	274	34	1
226	275	34	1
227	275	34	1
239	275	34	1
212	276	34	1
233	276	34	1
243	276	34	1
202	277	34	1
203	277	34	1
207	277	34	2
208	277	34	1
238	277	34	1
176	278	34	1
178	278	34	1
188	278	34	1
190	278	34	1
209	278	34	1
211	278	34	1
239	278	34	1
244	278	34	1
174	279	34	1
175	279	34	1
181	279	34	1
192	279	34	2
208	279	34	1
214	279	34	1
231	279	34	1
248	279	34	1
177	280	34	1
178	280	34	1
193	280	34	1
233	280	34	1
235	280	34	1
236	280	34	1
249	280	34	1
191	281	34	1
210	281	34	1
221	281	34	1
223	281	34	1
227	281	34	1
231	281	34	1
178	282	34	2
187	282	34	1
188	282	34	1
211	282	34	1
212	282	34	1
214	282	34	1
223	282	34	1
229	282	34	1
232	282	34	2
233	282	34	1
247	282	34	1
248	282	34	1
249	282	34	1
176	283	34	1
187	283	34	1
204	283	34	1
207	283	34	1
210	283	34	1
218	283	34	2
223	283	34	1
237	283	34	1
240	283	34	1
243	283	34	1
249	283	34	1
250	283	34	1
253	283	34	1
185	284	34	1
191	284	34	1
203	284	34	1
206	284	34	1
207	284	34	1
209	284	34	1
212	284	34	1
214	284	34	1
237	284	34	1
241	284	34	1
246	284	34	1
247	284	34	1
248	284	34	1
254	284	34	1
177	285	34	1
185	285	34	1
187	285	34	2
188	285	34	2
204	285	34	1
210	285	34	1
220	285	34	1
221	285	34	1
229	285	34	1
232	285	34	1
243	285	34	1
245	285	34	1
247	285	34	1
177	286	34	1
186	286	34	1
189	286	34	1
199	286	34	1
208	286	34	2
240	286	34	1
242	286	34	1
187	287	34	1
188	287	34	2
199	287	34	1
219	287	34	1
223	287	34	1
226	287	34	1
229	287	34	2
231	287	34	1
235	287	34	1
243	287	34	1
245	287	34	1
247	287	34	1
190	288	34	1
199	288	34	1
205	288	34	1
228	288	34	1
237	288	34	1
248	288	34	2
184	289	34	1
186	289	34	1
199	289	34	1
200	289	34	1
230	289	34	1
232	289	34	1
249	289	34	1
182	290	34	1
203	290	34	1
240	290	34	1
253	290	34	2
223	291	34	1
229	291	34	1
236	291	34	1
237	291	34	1
244	291	34	1
255	291	34	1
187	292	34	1
202	292	34	2
203	292	34	1
204	292	34	1
222	292	34	1
225	292	34	1
226	292	34	1
247	292	34	1
182	293	34	1
190	293	34	1
222	293	34	1
224	293	34	1
237	293	34	1
247	293	34	1
197	294	34	1
224	294	34	2
246	294	34	1
194	295	34	1
222	295	34	1
225	295	34	1
229	295	34	1
233	295	34	1
236	295	34	1
196	296	34	1
199	296	34	1
202	296	34	1
205	296	34	1
217	296	34	1
226	296	34	1
230	296	34	1
236	296	34	1
244	296	34	1
179	297	34	1
199	297	34	2
225	297	34	2
233	297	34	1
237	297	34	1
244	297	34	2
245	297	34	1
182	298	34	1
197	298	34	1
203	298	34	2
223	298	34	1
246	298	34	1
251	298	34	1
195	299	34	1
199	299	34	1
226	299	34	1
245	299	34	1
225	300	34	1
228	300	34	1
230	300	34	1
196	301	34	1
197	301	34	1
207	301	34	3
242	301	34	1
223	302	34	2
232	302	34	1
236	302	34	1
243	302	34	1
229	303	34	1
231	303	34	2
232	303	34	1
233	303	34	2
199	304	34	1
227	304	34	1
230	304	34	1
236	304	34	1
237	304	34	1
241	304	34	1
222	305	34	1
227	305	34	1
236	305	34	2
222	306	34	1
225	306	34	1
232	306	34	1
236	306	34	1
206	307	34	1
230	307	34	1
237	307	34	1
242	307	34	1
224	308	34	1
225	308	34	2
233	308	34	1
241	308	34	1
221	309	34	1
223	309	34	2
232	309	34	1
234	309	34	1
235	309	34	1
239	310	34	1
240	310	34	1
241	310	34	1
231	311	34	1
229	312	34	2
232	312	34	1
237	312	34	1
224	313	34	1
236	313	34	2
228	314	34	1
234	314	34	1
238	315	34	1
234	316	34	1
233	317	34	1
228	250	35	1
225	251	35	1
227	251	35	1
219	253	35	1
230	254	35	1
222	255	35	1
229	255	35	1
218	256	35	1
221	256	35	1
223	256	35	1
225	256	35	1
228	256	35	1
230	256	35	1
215	257	35	1
216	257	35	2
218	257	35	1
221	257	35	1
224	257	35	1
225	257	35	2
239	257	35	1
241	257	35	1
217	258	35	1
223	258	35	1
224	258	35	1
227	258	35	1
229	258	35	1
182	259	35	2
215	259	35	1
220	259	35	1
225	259	35	2
230	259	35	1
231	259	35	1
238	259	35	1
241	259	35	2
242	259	35	1
244	259	35	1
214	260	35	1
230	260	35	1
233	260	35	1
235	260	35	1
237	260	35	1
238	260	35	2
245	260	35	1
247	260	35	1
191	261	35	1
193	261	35	1
208	261	35	1
221	261	35	1
226	261	35	1
227	261	35	1
241	261	35	1
242	261	35	1
244	261	35	1
246	261	35	2
206	262	35	2
207	262	35	1
228	262	35	1
230	262	35	1
239	262	35	1
188	263	35	1
190	263	35	1
196	263	35	1
214	263	35	1
216	263	35	2
220	263	35	1
221	263	35	1
227	263	35	1
228	263	35	1
231	263	35	1
235	263	35	1
237	263	35	1
244	263	35	1
190	264	35	1
191	264	35	1
209	264	35	1
211	264	35	1
216	264	35	1
220	264	35	1
223	264	35	1
236	264	35	2
238	264	35	1
245	264	35	1
250	264	35	1
184	265	35	1
187	265	35	1
193	265	35	1
209	265	35	1
216	265	35	1
228	265	35	1
231	265	35	1
238	265	35	1
241	265	35	2
245	265	35	1
178	266	35	1
183	266	35	1
194	266	35	1
195	266	35	1
204	266	35	1
208	266	35	1
219	266	35	1
224	266	35	1
243	266	35	1
250	266	35	1
251	266	35	1
187	267	35	1
189	267	35	1
191	267	35	1
196	267	35	1
209	267	35	1
212	267	35	1
215	267	35	2
218	267	35	1
220	267	35	1
223	267	35	1
229	267	35	1
232	267	35	1
250	267	35	1
183	268	35	1
186	268	35	1
194	268	35	1
203	268	35	1
206	268	35	1
208	268	35	1
219	268	35	1
222	268	35	1
225	268	35	4
240	268	35	1
245	268	35	1
246	268	35	1
247	268	35	1
250	268	35	1
178	269	35	1
186	269	35	1
191	269	35	1
193	269	35	1
194	269	35	1
196	269	35	1
201	269	35	1
212	269	35	1
214	269	35	1
178	270	35	1
179	270	35	1
187	270	35	1
188	270	35	1
190	270	35	1
194	270	35	1
223	270	35	1
231	270	35	1
237	270	35	1
239	270	35	1
240	270	35	1
243	270	35	1
176	271	35	1
180	271	35	1
181	271	35	1
187	271	35	1
188	271	35	1
195	271	35	1
198	271	35	1
201	271	35	1
205	271	35	1
209	271	35	1
213	271	35	1
220	271	35	1
234	271	35	1
237	271	35	1
238	271	35	1
179	272	35	1
182	272	35	2
185	272	35	1
197	272	35	1
201	272	35	1
202	272	35	1
206	272	35	1
217	272	35	1
234	272	35	1
235	272	35	2
243	272	35	1
244	272	35	1
183	273	35	1
204	273	35	1
206	273	35	1
209	273	35	1
212	273	35	1
228	273	35	1
231	273	35	1
238	273	35	2
239	273	35	1
170	274	35	1
178	274	35	1
181	274	35	1
186	274	35	1
190	274	35	1
205	275	35	1
207	275	35	1
237	275	35	1
239	275	35	1
202	276	35	1
211	276	35	1
219	276	35	1
220	276	35	1
230	276	35	1
239	276	35	1
242	276	35	1
173	277	35	1
175	277	35	1
182	277	35	1
185	277	35	1
219	277	35	2
235	277	35	1
237	277	35	2
238	277	35	1
241	277	35	1
248	277	35	1
174	278	35	1
178	278	35	1
195	278	35	1
213	278	35	1
230	278	35	2
192	279	35	1
201	279	35	1
203	279	35	1
209	279	35	1
210	279	35	1
214	279	35	1
221	279	35	1
227	279	35	1
229	279	35	2
232	279	35	1
238	279	35	1
245	279	35	2
179	280	35	1
193	280	35	1
211	280	35	1
246	280	35	1
174	281	35	1
182	281	35	2
205	281	35	1
207	281	35	1
212	281	35	1
213	281	35	1
216	281	35	1
219	281	35	1
223	281	35	1
235	281	35	1
244	281	35	1
186	282	35	1
189	282	35	1
207	282	35	1
210	282	35	1
216	282	35	1
220	282	35	1
222	282	35	2
232	282	35	1
245	282	35	1
175	283	35	1
180	283	35	1
188	283	35	2
207	283	35	1
209	283	35	1
220	283	35	1
233	283	35	1
240	283	35	1
247	283	35	1
189	284	35	2
203	284	35	2
204	284	35	1
205	284	35	1
206	284	35	1
207	284	35	1
216	284	35	1
229	284	35	1
232	284	35	1
233	284	35	1
237	284	35	1
241	284	35	1
242	284	35	1
247	284	35	2
177	285	35	1
182	285	35	1
203	285	35	1
208	285	35	1
209	285	35	1
220	285	35	1
221	285	35	1
222	285	35	2
229	285	35	2
230	285	35	2
234	285	35	1
236	285	35	1
240	285	35	1
241	285	35	1
242	285	35	1
243	285	35	3
246	285	35	1
185	286	35	2
187	286	35	1
191	286	35	1
198	286	35	1
200	286	35	1
201	286	35	1
205	286	35	1
215	286	35	1
219	286	35	1
220	286	35	1
221	286	35	1
224	286	35	1
229	286	35	3
233	286	35	1
234	286	35	1
236	286	35	1
238	286	35	1
246	286	35	1
248	286	35	1
188	287	35	1
196	287	35	1
199	287	35	1
200	287	35	1
204	287	35	1
205	287	35	1
208	287	35	2
221	287	35	2
226	287	35	1
229	287	35	1
230	287	35	1
242	287	35	1
243	287	35	2
246	287	35	1
190	288	35	1
194	288	35	1
196	288	35	1
201	288	35	2
204	288	35	1
223	288	35	1
230	288	35	2
238	288	35	1
242	288	35	2
174	289	35	1
185	289	35	2
186	289	35	1
205	289	35	1
207	289	35	1
237	289	35	1
244	289	35	1
186	290	35	1
187	290	35	1
197	290	35	1
200	290	35	2
203	290	35	1
224	290	35	1
235	290	35	1
242	290	35	1
247	290	35	1
191	291	35	1
199	291	35	1
206	291	35	1
223	291	35	1
225	291	35	2
226	291	35	1
234	291	35	1
236	291	35	1
241	291	35	1
242	291	35	2
244	291	35	1
247	291	35	1
185	292	35	2
199	292	35	2
225	292	35	1
233	292	35	1
235	292	35	1
238	292	35	1
245	292	35	2
247	292	35	1
185	293	35	1
200	293	35	1
206	293	35	2
223	293	35	2
231	293	35	1
234	293	35	1
181	294	35	1
183	294	35	1
198	294	35	1
201	294	35	1
224	294	35	1
225	294	35	1
237	294	35	2
244	294	35	1
184	295	35	1
197	295	35	2
226	295	35	1
230	295	35	1
236	295	35	1
238	295	35	1
244	295	35	1
247	295	35	1
177	296	35	1
180	296	35	2
181	296	35	1
193	296	35	1
195	296	35	1
196	296	35	1
198	296	35	1
202	296	35	2
204	296	35	1
221	296	35	1
228	296	35	1
241	296	35	1
196	297	35	1
197	297	35	1
221	297	35	1
222	297	35	2
233	297	35	1
236	297	35	1
247	297	35	2
181	298	35	2
198	298	35	1
236	298	35	1
246	298	35	1
235	299	35	1
236	299	35	1
238	299	35	1
240	299	35	1
197	300	35	1
229	300	35	1
194	301	35	1
236	301	35	1
244	301	35	1
199	302	35	1
222	302	35	1
225	302	35	2
233	302	35	1
244	302	35	2
226	303	35	1
227	303	35	1
229	303	35	1
241	303	35	1
243	303	35	1
207	304	35	1
225	304	35	1
227	304	35	1
232	304	35	1
234	304	35	1
244	304	35	1
234	305	35	1
235	305	35	2
230	306	35	1
232	306	35	2
233	306	35	1
242	306	35	1
207	307	35	1
222	307	35	1
224	307	35	2
227	307	35	1
232	307	35	1
234	307	35	1
235	307	35	1
236	307	35	1
237	307	35	1
239	307	35	1
240	307	35	1
243	307	35	1
222	308	35	2
224	308	35	1
226	308	35	3
223	309	35	1
234	309	35	1
222	310	35	1
230	310	35	1
236	311	35	2
213	312	35	2
226	312	35	1
226	313	35	1
228	313	35	1
230	313	35	1
237	313	35	1
236	314	35	1
226	315	35	1
230	315	35	1
237	315	35	1
232	316	35	1
234	316	35	1
238	316	35	1
230	317	35	1
238	317	35	1
239	317	35	1
233	318	35	2
237	318	35	1
238	318	35	1
225	253	36	1
223	255	36	1
224	255	36	1
226	257	36	2
216	258	36	2
222	258	36	1
223	259	36	1
226	259	36	1
232	259	36	1
212	260	36	1
230	260	36	1
237	260	36	2
224	261	36	1
226	261	36	1
237	261	36	1
243	261	36	1
190	262	36	1
192	262	36	1
217	262	36	1
222	262	36	1
224	262	36	1
240	262	36	1
244	262	36	1
210	263	36	1
214	263	36	1
221	263	36	1
225	263	36	1
235	263	36	1
240	263	36	1
220	264	36	1
226	264	36	1
232	264	36	1
234	264	36	2
239	264	36	1
249	264	36	1
207	265	36	1
222	265	36	1
230	265	36	1
231	265	36	1
187	266	36	2
188	266	36	1
193	266	36	1
208	266	36	1
211	266	36	2
219	266	36	1
222	266	36	1
223	266	36	1
229	266	36	1
231	266	36	2
238	266	36	1
241	266	36	1
195	267	36	2
208	267	36	1
212	267	36	1
217	267	36	1
229	267	36	1
233	267	36	1
239	267	36	1
241	267	36	1
249	267	36	1
191	268	36	1
193	268	36	1
195	268	36	1
196	268	36	1
206	268	36	1
209	268	36	1
214	268	36	1
222	268	36	1
233	268	36	1
238	268	36	1
243	268	36	1
219	269	36	1
234	269	36	1
237	269	36	1
194	270	36	1
213	270	36	1
220	270	36	1
231	270	36	1
238	270	36	2
181	271	36	1
191	271	36	1
206	271	36	1
211	271	36	1
215	271	36	1
217	271	36	1
238	271	36	1
248	271	36	2
179	272	36	1
193	272	36	1
211	272	36	1
217	272	36	1
218	272	36	1
222	272	36	2
231	272	36	1
235	272	36	1
236	272	36	1
186	273	36	1
191	273	36	1
205	273	36	1
212	273	36	1
216	273	36	1
235	273	36	1
241	273	36	2
205	274	36	3
206	274	36	1
208	274	36	1
211	274	36	1
212	274	36	1
215	274	36	1
217	274	36	1
220	274	36	1
239	274	36	1
250	274	36	1
210	275	36	1
212	275	36	1
220	275	36	1
186	276	36	1
206	276	36	1
208	276	36	1
212	276	36	1
213	276	36	1
215	276	36	1
219	276	36	2
175	277	36	1
206	277	36	2
215	277	36	1
226	277	36	1
181	278	36	1
202	278	36	1
218	278	36	1
193	279	36	1
212	279	36	1
223	279	36	1
215	280	36	1
173	281	36	1
179	281	36	1
187	281	36	1
191	281	36	1
192	281	36	1
193	281	36	1
208	281	36	1
209	281	36	1
211	281	36	1
217	281	36	2
175	282	36	1
181	282	36	1
201	282	36	1
209	282	36	1
220	282	36	2
189	283	36	2
202	283	36	1
205	283	36	1
225	283	36	2
239	283	36	1
196	284	36	1
201	284	36	1
206	284	36	1
224	284	36	1
231	284	36	2
233	284	36	1
240	284	36	1
190	285	36	1
199	285	36	1
200	285	36	2
201	285	36	1
227	285	36	1
234	285	36	1
237	285	36	1
243	285	36	1
247	285	36	1
202	286	36	2
207	286	36	1
211	286	36	2
218	286	36	1
225	286	36	1
227	286	36	1
231	286	36	1
234	286	36	1
190	287	36	1
191	287	36	1
198	287	36	1
201	287	36	1
203	287	36	1
219	287	36	1
220	287	36	1
228	287	36	1
230	287	36	1
239	287	36	2
241	287	36	1
184	288	36	1
194	288	36	1
203	288	36	1
204	288	36	1
233	288	36	1
238	288	36	1
239	288	36	1
198	289	36	1
199	289	36	1
200	289	36	1
201	289	36	1
206	289	36	1
235	289	36	1
240	289	36	1
198	290	36	1
201	290	36	1
202	290	36	1
220	290	36	1
223	290	36	2
234	290	36	1
242	290	36	1
247	290	36	1
186	291	36	1
194	291	36	1
196	291	36	1
231	291	36	1
234	291	36	2
240	291	36	1
241	291	36	1
242	291	36	1
245	291	36	1
196	292	36	1
230	292	36	1
244	292	36	1
197	293	36	1
201	293	36	1
205	293	36	1
222	293	36	1
225	293	36	1
231	293	36	1
234	293	36	1
235	293	36	1
240	293	36	1
202	294	36	1
224	294	36	1
227	294	36	1
234	294	36	1
197	295	36	1
204	295	36	1
229	295	36	2
233	295	36	1
235	295	36	1
236	295	36	1
238	295	36	1
199	296	36	1
235	296	36	1
236	296	36	1
237	296	36	1
238	296	36	1
239	296	36	1
245	296	36	1
233	297	36	1
236	297	36	1
239	297	36	1
226	298	36	1
233	298	36	1
240	298	36	1
196	299	36	2
228	299	36	1
241	299	36	1
242	299	36	1
244	299	36	1
228	300	36	1
240	300	36	2
241	300	36	1
244	300	36	2
198	301	36	1
223	301	36	1
226	301	36	1
236	301	36	1
226	302	36	1
237	302	36	2
233	303	36	1
234	303	36	1
235	303	36	1
241	303	36	1
242	303	36	1
225	304	36	1
227	304	36	1
241	306	36	1
243	306	36	1
242	307	36	1
242	308	36	1
220	309	36	1
227	309	36	1
234	309	36	1
221	310	36	1
224	310	36	1
226	310	36	1
229	310	36	1
240	310	36	1
217	311	36	3
220	311	36	1
222	311	36	1
231	311	36	1
231	312	36	1
232	312	36	1
235	312	36	1
216	313	36	1
230	313	36	1
234	313	36	1
225	314	36	1
230	314	36	1
232	314	36	4
235	314	36	1
236	314	36	1
220	315	36	2
233	315	36	1
235	315	36	1
236	315	36	1
235	317	36	1
230	318	36	1
238	319	36	3
227	257	37	1
228	258	37	2
230	259	37	2
235	260	37	2
226	261	37	1
228	261	37	2
230	261	37	1
216	262	37	1
229	262	37	1
231	262	37	1
211	264	37	1
215	264	37	2
215	265	37	1
228	265	37	1
193	266	37	1
183	267	37	1
189	267	37	1
214	267	37	1
236	267	37	1
188	268	37	1
217	268	37	2
235	268	37	1
216	269	37	1
236	269	37	1
237	269	37	1
190	270	37	1
192	270	37	1
235	270	37	1
187	271	37	1
192	271	37	3
213	271	37	1
218	271	37	1
221	271	37	1
213	272	37	1
214	272	37	1
209	273	37	1
211	273	37	1
213	273	37	1
208	274	37	1
215	274	37	1
207	275	37	1
219	275	37	2
208	276	37	1
217	276	37	1
206	277	37	1
211	277	37	1
195	278	37	2
206	278	37	1
211	278	37	1
215	278	37	1
195	279	37	1
207	279	37	1
214	279	37	1
212	280	37	1
208	281	37	1
208	282	37	1
211	282	37	1
214	282	37	1
219	282	37	1
228	283	37	2
237	283	37	1
196	284	37	1
203	284	37	1
186	285	37	2
187	285	37	2
237	285	37	1
241	285	37	1
203	286	37	1
204	286	37	1
205	286	37	1
241	286	37	1
188	287	37	1
191	287	37	1
220	287	37	1
230	287	37	1
236	287	37	1
237	287	37	1
238	287	37	1
248	287	37	1
193	288	37	2
194	288	37	1
202	288	37	2
210	288	37	1
221	288	37	1
232	288	37	1
238	288	37	1
241	288	37	2
224	289	37	1
233	289	37	1
230	290	37	1
234	290	37	1
236	290	37	1
237	290	37	1
236	291	37	3
240	291	37	1
200	292	37	1
204	292	37	2
225	292	37	1
226	292	37	1
233	292	37	1
235	292	37	1
236	292	37	1
193	293	37	1
201	293	37	1
202	293	37	1
204	293	37	1
205	293	37	1
225	293	37	1
224	294	37	1
225	294	37	1
228	294	37	1
232	294	37	1
237	294	37	1
239	294	37	2
237	295	37	1
245	295	37	1
201	296	37	1
228	296	37	1
235	296	37	1
198	297	37	1
199	298	37	1
229	298	37	2
231	298	37	1
233	298	37	1
238	298	37	1
240	298	37	1
244	298	37	2
228	299	37	1
231	299	37	1
233	299	37	1
240	299	37	1
241	299	37	1
245	299	37	2
227	300	37	1
230	300	37	1
233	300	37	1
235	300	37	1
241	300	37	1
242	300	37	1
244	300	37	1
233	301	37	3
226	302	37	1
233	302	37	1
226	305	37	1
229	305	37	1
242	305	37	1
229	308	37	1
221	309	37	1
224	309	37	1
229	309	37	1
227	310	37	1
228	310	37	1
229	310	37	1
228	311	37	1
234	311	37	1
237	311	37	1
229	312	37	1
240	312	37	1
242	312	37	1
216	313	37	1
218	313	37	1
227	313	37	1
229	313	37	1
236	313	37	1
221	314	37	1
228	314	37	1
232	314	37	1
235	314	37	2
236	314	37	1
230	315	37	1
240	316	37	1
232	318	37	1
238	319	37	1
233	322	37	1
226	259	38	1
226	260	38	1
228	260	38	1
227	261	38	1
232	264	38	1
226	265	38	1
237	266	38	2
209	269	38	1
211	269	38	2
218	270	38	1
232	270	38	1
214	272	38	1
217	272	38	1
232	272	38	2
215	273	38	1
209	274	38	1
212	274	38	2
203	275	38	1
206	275	38	1
213	275	38	1
209	277	38	1
213	277	38	2
206	278	38	1
208	278	38	3
212	278	38	1
213	278	38	1
217	278	38	1
221	278	38	1
212	279	38	1
217	279	38	1
209	280	38	1
211	280	38	1
208	281	38	1
216	281	38	1
192	282	38	1
193	282	38	1
211	282	38	1
214	282	38	1
215	282	38	1
222	282	38	1
185	284	38	1
188	284	38	1
191	284	38	1
193	284	38	1
214	284	38	1
188	285	38	1
190	285	38	1
205	286	38	1
208	286	38	1
218	286	38	1
221	286	38	1
202	287	38	2
204	287	38	1
207	287	38	2
219	287	38	1
238	287	38	1
188	288	38	1
193	288	38	1
205	288	38	1
187	289	38	2
192	289	38	1
207	289	38	2
188	290	38	1
193	290	38	1
203	290	38	1
