x	y	z	CREB1 phosphorylation through the activation of Adenylate Cyclase
235	297	39	1
236	297	39	1
202	298	39	1
213	298	39	1
214	298	39	1
215	298	39	1
219	298	39	2
223	298	39	1
228	298	39	1
229	298	39	1
230	298	39	1
233	298	39	2
239	298	39	1
242	298	39	1
214	299	39	1
225	299	39	2
236	299	39	2
237	299	39	2
241	299	39	1
214	300	39	1
235	300	39	1
240	300	39	1
224	301	39	1
233	301	39	1
226	302	39	1
229	302	39	1
227	303	39	1
233	303	39	1
227	304	39	1
228	304	39	1
230	304	39	1
231	304	39	1
233	304	39	2
243	304	39	1
225	306	39	1
227	306	39	1
230	306	39	1
198	307	39	1
214	307	39	1
221	308	39	1
223	308	39	3
225	308	39	1
229	308	39	1
195	309	39	1
218	309	39	1
220	309	39	1
233	309	39	1
239	309	39	1
196	310	39	1
198	310	39	2
217	310	39	1
218	310	39	1
220	310	39	1
223	310	39	1
228	310	39	1
234	310	39	1
239	310	39	1
229	311	39	1
230	311	39	1
232	311	39	1
196	312	39	2
213	312	39	1
230	312	39	1
217	313	39	1
220	313	39	1
234	314	39	1
225	315	39	1
229	315	39	1
237	315	39	1
242	315	39	1
233	316	39	1
236	316	39	1
239	316	39	1
242	316	39	1
231	318	39	1
237	319	39	1
218	321	39	2
234	321	39	1
220	324	39	1
212	327	39	1
193	280	40	1
193	281	40	1
195	284	40	1
197	284	40	1
196	286	40	1
206	286	40	1
194	287	40	1
210	288	40	1
218	290	40	1
206	291	40	1
209	292	40	1
236	292	40	1
192	293	40	1
207	293	40	1
213	293	40	1
214	293	40	1
225	293	40	1
229	293	40	1
209	294	40	1
237	294	40	1
241	295	40	1
203	296	40	1
205	296	40	1
215	296	40	1
234	296	40	1
188	297	40	1
207	297	40	1
216	297	40	1
212	298	40	1
228	298	40	1
222	299	40	1
230	299	40	1
237	299	40	1
228	301	40	1
230	301	40	1
224	302	40	1
232	302	40	1
229	304	40	1
243	304	40	1
245	304	40	2
214	305	40	2
223	305	40	1
229	305	40	1
242	305	40	1
212	306	40	1
224	306	40	1
226	306	40	1
230	306	40	1
239	306	40	2
192	307	40	1
226	307	40	1
240	307	40	1
243	307	40	1
241	308	40	1
232	309	40	1
233	309	40	1
217	310	40	1
231	310	40	1
241	310	40	1
219	311	40	1
220	311	40	1
234	311	40	2
235	311	40	1
240	311	40	1
216	312	40	1
220	313	40	3
221	313	40	2
236	313	40	1
239	314	40	2
217	315	40	1
229	315	40	1
241	315	40	1
242	315	40	1
237	316	40	1
207	317	40	1
218	317	40	1
219	317	40	1
220	318	40	1
231	318	40	2
236	318	40	1
238	318	40	1
218	319	40	1
216	321	40	1
227	321	40	1
230	321	40	1
226	292	41	1
225	293	41	1
195	294	41	1
217	294	41	1
225	294	41	1
205	296	41	1
213	297	41	1
222	303	41	1
220	304	41	1
227	304	41	1
228	304	41	1
223	305	41	1
224	305	41	2
228	305	41	2
224	306	41	1
211	308	41	2
222	308	41	1
226	308	41	1
241	308	41	1
243	308	41	3
196	309	41	1
220	309	41	1
240	309	41	1
221	310	41	1
223	310	41	1
236	310	41	1
216	312	41	1
240	312	41	1
242	312	41	1
239	313	41	1
249	314	41	1
230	315	41	1
216	316	41	1
219	316	41	1
236	316	41	1
244	317	41	1
240	318	41	1
243	318	41	1
245	318	41	1
240	320	41	2
228	322	41	2
228	299	42	1
231	300	42	1
221	302	42	1
220	304	42	1
212	305	42	1
220	305	42	2
224	305	42	1
229	305	42	1
220	306	42	1
240	308	42	1
226	309	42	1
239	310	42	1
220	311	42	1
238	311	42	1
218	312	42	1
242	312	42	1
243	312	42	1
223	313	42	1
224	313	42	1
240	313	42	1
226	314	42	1
236	314	42	1
217	315	42	2
230	315	42	1
227	316	42	1
228	316	42	1
240	316	42	2
219	318	42	1
229	318	42	2
240	318	42	1
247	318	42	1
231	319	42	1
232	319	42	1
228	320	42	1
230	320	42	1
231	322	42	1
221	307	43	1
242	309	43	2
217	310	43	1
222	310	43	1
219	311	43	1
236	313	43	2
223	315	43	1
230	315	43	2
238	315	43	1
204	316	43	1
241	316	43	1
218	318	43	1
217	319	43	1
244	319	43	1
227	321	43	1
229	321	43	1
215	324	43	1
219	306	44	2
220	308	44	4
219	310	44	2
224	310	44	1
219	311	44	1
223	313	44	1
237	314	44	1
225	317	44	2
227	317	44	1
243	318	44	1
223	319	44	1
242	319	44	1
228	320	44	2
229	321	44	1
230	321	44	2
224	322	44	1
220	312	45	1
