x	y	z	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)
217	281	33	1
225	281	33	1
245	281	33	1
248	281	33	1
175	282	33	1
177	282	33	1
185	282	33	1
190	282	33	1
207	282	33	1
212	282	33	2
218	282	33	1
222	282	33	1
233	282	33	1
248	282	33	1
251	282	33	1
179	283	33	1
209	283	33	1
212	283	33	1
218	283	33	1
230	283	33	4
232	283	33	1
240	283	33	1
241	283	33	4
250	283	33	1
176	284	33	1
233	284	33	1
235	284	33	1
237	284	33	1
242	284	33	1
246	284	33	1
178	285	33	1
204	285	33	2
220	285	33	1
222	285	33	3
227	285	33	1
234	285	33	1
240	285	33	2
245	285	33	1
247	285	33	2
253	285	33	1
178	286	33	1
185	286	33	1
203	286	33	2
204	286	33	1
206	286	33	1
223	286	33	1
229	286	33	1
230	286	33	1
242	286	33	1
198	287	33	1
221	287	33	1
225	287	33	2
228	287	33	1
235	287	33	1
187	288	33	1
219	288	33	1
220	288	33	1
231	288	33	2
236	288	33	1
244	288	33	1
245	288	33	2
257	288	33	1
202	289	33	1
205	289	33	1
230	289	33	1
231	289	33	1
234	289	33	1
237	289	33	1
241.5	289.5	33.5	2
184	290	33	1
230	290	33	1
236	290	33	1
239	290	33	1
243	290	33	1
255	290	33	1
201	291	33	1
203	291	33	1
231	291	33	1
228	292	33	1
229	292	33	1
236	292	33	1
237	292	33	1
238	292	33	2
246	292	33	1
220	293	33	1
228	293	33	1
246	293	33	1
248	293	33	1
251	293	33	1
227	294	33	1
237	294	33	1
238	294	33	1
243	294	33	2
199	295	33	1
228	295	33	1
233	295	33	1
245	295	33	1
250	295	33	1
191	296	33	1
195	296	33	3
199	296	33	1
235	296	33	1
237	296	33	2
224	297	33	1
234	297	33	1
240	297	33	1
245	297	33	1
194	298	33	1
223	298	33	2
226	298	33	2
245	298	33	2
246	298	33	1
248	298	33	1
195	299	33	1
196	299	33	1
229	299	33	1
230	299	33	1
239	299	33	1
226	300	33	1
240	300	33	1
246	300	33	1
247	300	33	1
196	301	33	1
225	301	33	1
228	301	33	1
240	301	33	1
242	301	33	1
245	301	33	1
228	302	33	1
243	302	33	1
245	302	33	1
246	302	33	1
222	303	33	1
225	303	33	2
237	303	33	1
209	304	33	1
227	304	33	1
238	304	33	1
208	305	33	1
225	305	33	1
235	305	33	1
220	306	33	1
242	306	33	1
226	307	33	1
234	307	33	1
235	307	33	1
229	308	33	1
239	308	33	1
223	309	33	1
226	309	33	1
229	309	33	1
232	309	33	1
234	309	33	1
223	310	33	2
225	310	33	1
229	310	33	1
227	311	33	1
230	311	33	1
231	311	33	1
228	313	33	2
230	313	33	1
234	314	33	1
230	315	33	1
224	252	34	1
226	254	34	1
228	254	34	1
231	254	34	1
237	255	34	1
226	256	34	1
233	256	34	1
243	256	34	1
235	257	34	1
241	257	34	2
200	258	34	1
216	258	34	1
223	258	34	1
225	258	34	2
227	258	34	1
232	258	34	1
235	258	34	1
241	258	34	1
244	258	34	1
211	259	34	1
216	259	34	1
228	259	34	1
232	259	34	2
241	259	34	2
244	259	34	1
211	260	34	1
217	260	34	2
218	260	34	2
220	260	34	1
223	260	34	1
226	260	34	1
229	260	34	1
238	260	34	1
204	261	34	1
211	261	34	1
221	261	34	1
223	261	34	1
244	261	34	1
193	262	34	1
214	262	34	1
216	262	34	1
229	262	34	1
235	262	34	1
238	262	34	1
240	262	34	1
247	262	34	1
189	263	34	1
220	263	34	1
231	263	34	1
232	263	34	1
233	263	34	2
236	263	34	1
238	263	34	1
241	263	34	1
251	263	34	1
252	263	34	1
189	264	34	1
192	264	34	1
201	264	34	1
206	264	34	1
213	264	34	1
218	264	34	1
229	264	34	2
232	264	34	1
233	264	34	2
237	264	34	1
249	264	34	1
176	265	34	2
191	265	34	2
192	265	34	2
193	265	34	1
196	265	34	1
204	265	34	2
205	265	34	1
207	265	34	3
211	265	34	1
219	265	34	1
223	265	34	1
231	265	34	1
233	265	34	1
245	265	34	1
248	265	34	1
194	266	34	2
208	266	34	2
210	266	34	1
211	266	34	1
229	266	34	1
230	266	34	1
237	266	34	1
249	266	34	2
186	267	34	1
189	267	34	1
193	267	34	1
215	267	34	1
220	267	34	1
224	267	34	1
225	267	34	1
230	267	34	1
235	267	34	1
242	267	34	1
250	267	34	1
183	268	34	1
210	268	34	1
222	268	34	1
242	268	34	1
249	268	34	1
250	268	34	1
252	268	34	1
191	269	34	1
196	269	34	1
197	269	34	1
204	269	34	2
210	269	34	1
217	269	34	1
219	269	34	1
232	269	34	1
235	269	34	2
236	269	34	1
239	269	34	1
245	269	34	1
185	270	34	2
195	270	34	1
215	270	34	1
240	270	34	1
251	270	34	1
180	271	34	1
182	271	34	1
205	271	34	1
211	271	34	1
221	271	34	1
234	271	34	2
239	271	34	1
241	271	34	1
243	271	34	1
214	272	34	1
218	272	34	1
225	272	34	1
240	272	34	1
241	272	34	1
170	273	34	1
184	273	34	1
185	273	34	2
188	273	34	2
203	273	34	1
209	273	34	1
211	273	34	1
212	273	34	1
214	273	34	1
243	273	34	1
249	273	34	1
183	274	34	1
204	274	34	1
207	274	34	1
216	274	34	1
218	274	34	1
226	274	34	1
229	274	34	1
234	274	34	1
236	274	34	1
181	275	34	1
206	275	34	1
208	275	34	2
212	275	34	3
217	275	34	1
219	275	34	1
226	275	34	1
233	275	34	1
175	276	34	1
203	276	34	1
209	276	34	1
214	276	34	1
233	276	34	2
245	276	34	1
250	276	34	1
186	277	34	1
189	277	34	1
209	277	34	2
212	277	34	1
235	277	34	1
241	277	34	1
175	278	34	1
176	278	34	1
190	278	34	1
201	278	34	1
214	278	34	2
175	279	34	1
176	279	34	1
179	279	34	1
205	279	34	1
219	279	34	1
242	279	34	2
246	279	34	1
248	279	34	1
249	279	34	4
173	280	34	1
181	280	34	1
208	280	34	1
209	280	34	2
240	280	34	3
247	280	34	1
173	281	34	1
176	281	34	1
189	281	34	1
191	281	34	1
192	281	34	2
206	281	34	1
209	281	34	2
221	281	34	1
227	281	34	1
230	281	34	1
232	281	34	1
244	281	34	1
248	281	34	1
179	282	34	1
182	282	34	1
187	282	34	1
213	282	34	2
215	282	34	1
220	282	34	1
226	282	34	2
251	282	34	2
175	283	34	1
192	283	34	1
209	283	34	1
211	283	34	1
218	283	34	1
227	283	34	1
243	283	34	1
245	283	34	1
178	284	34	2
191	284	34	1
206	284	34	1
209	284	34	1
220	284	34	3
226	284	34	1
233	284	34	1
234	284	34	1
236	284	34	1
237	284	34	1
242	284	34	1
179	285	34	1
187	285	34	1
202	285	34	1
209	285	34	1
218	285	34	1
222	285	34	1
233	285	34	1
240	285	34	1
247	285	34	1
199	286	34	1
203	286	34	2
205	286	34	1
207	286	34	1
208	286	34	1
227	286	34	1
228	286	34	1
231	286	34	1
239	286	34	1
255	286	34	1
222	287	34	1
224	287	34	1
226	287	34	2
233	287	34	1
235	287	34	1
236	287	34	1
238	287	34	1
241	287	34	1
252	287	34	1
176	288	34	1
187	288	34	1
206	288	34	1
222	288	34	1
224	288	34	1
226	288	34	3
227	288	34	2
229	288	34	2
233	288	34	1
235	288	34	1
237	288	34	1
238	288	34	1
239	288	34	1
249	288	34	1
184	289	34	1
200	289	34	1
224	289	34	1
226	289	34	1
232	289	34	1
238	289	34	2
246	289	34	1
248	289	34	1
186	290	34	1
187	290	34	1
224	290	34	1
229	290	34	1
230	290	34	1
233	290	34	1
235	290	34	3
237	290	34	1
244	290	34	1
253	290	34	1
199	291	34	2
202	291	34	1
221	291	34	1
229	291	34	1
232	291	34	1
236	291	34	1
237	291	34	1
239	291	34	1
244	291	34	1
246	291	34	1
250	291	34	2
187	292	34	1
200	292	34	1
221	292	34	1
225	292	34	1
227	292	34	1
232	292	34	2
233	292	34	1
241	292	34	1
243	292	34	1
247	292	34	1
197	293	34	1
202	293	34	1
224	293	34	1
225	293	34	1
227	293	34	1
233	293	34	1
235	293	34	1
237	293	34	2
243	293	34	1
251	293	34	1
220	294	34	1
225	294	34	1
203	295	34	1
218	295	34	1
225	295	34	1
233	295	34	1
184	296	34	1
194	296	34	1
198	296	34	1
236	296	34	1
237	296	34	1
240	296	34	1
241	296	34	1
242	296	34	1
179	297	34	1
194	297	34	1
202	297	34	2
203	297	34	1
204	297	34	1
219	297	34	1
223	297	34	2
224	297	34	1
229	297	34	1
232	297	34	1
233	297	34	1
197	298	34	1
234	298	34	1
242	298	34	1
246	298	34	2
251	298	34	1
198	299	34	1
207	299	34	1
224	299	34	1
245	299	34	1
230	300	34	1
237	300	34	1
238	300	34	1
242	300	34	1
243	300	34	1
196	301	34	1
198	301	34	1
207	301	34	1
224	301	34	1
231	301	34	1
233	301	34	3
243	301	34	1
245	301	34	1
223	302	34	1
229	302	34	2
232	302	34	1
237	302	34	2
242	302	34	1
225	303	34	1
237	303	34	1
243	303	34	1
194	304	34	2
199	304	34	1
231	304	34	1
232	304	34	1
237	304	34	1
243	304	34	1
244	304	34	1
199	305	34	1
229	305	34	1
230	305	34	2
232	305	34	2
233	305	34	1
236	305	34	1
240	305	34	1
222	306	34	1
236	306	34	1
221	307	34	1
232	307	34	1
234	307	34	1
236	307	34	2
240	307	34	1
242	307	34	1
222	308	34	2
232	308	34	1
222	309	34	1
232	309	34	1
234	309	34	2
221	310	34	1
227	310	34	1
233	310	34	1
236	310	34	1
239	310	34	1
241	310	34	1
222	311	34	1
231	311	34	2
233	311	34	1
236	311	34	2
216	312	34	2
230	312	34	1
235	312	34	1
237	312	34	1
231	313	34	1
232	313	34	1
234	313	34	1
235	313	34	2
226	314	34	2
228	314	34	2
229	315	34	1
232	316	34	1
233	317	34	1
226	250	35	1
223	254	35	1
223	255	35	1
231	255	35	1
228	256	35	1
191	257	35	2
225	257	35	1
237	257	35	1
239	257	35	1
222	258	35	1
223	258	35	1
224	258	35	1
228	258	35	1
235	258	35	2
237	258	35	1
242	258	35	1
190	259	35	1
211	259	35	1
217	259	35	1
220	259	35	1
224	259	35	1
228	259	35	1
231	259	35	1
233	259	35	2
215	260	35	1
217	260	35	2
220	260	35	1
221	260	35	1
224	260	35	1
227	260	35	1
228	260	35	1
230	260	35	3
237	260	35	1
238	260	35	1
239	260	35	1
240	260	35	1
242	260	35	1
188	261	35	1
223	261	35	1
238	261	35	1
243	261	35	2
206	262	35	1
221	262	35	1
222	262	35	1
238	262	35	1
243	262	35	1
188	263	35	2
189	263	35	1
196	263	35	1
205	263	35	1
212	263	35	2
216	263	35	2
222	263	35	1
224	263	35	1
240	263	35	1
190	264	35	1
200	264	35	1
219	264	35	1
223	264	35	1
224	264	35	1
226	264	35	1
239	264	35	3
243	264	35	1
178	265	35	1
185	265	35	1
191	265	35	1
196	265	35	1
212	265	35	1
213	265	35	1
217	265	35	1
218	265	35	1
220	265	35	2
223	265	35	1
224	265	35	1
233	265	35	1
234	265	35	1
242	265	35	1
191	266	35	1
194	266	35	1
195	266	35	1
205	266	35	1
219	266	35	1
233	266	35	2
236	266	35	1
238	266	35	1
240	266	35	1
246	266	35	1
250	266	35	1
251	266	35	1
187	267	35	1
207	267	35	1
210	267	35	1
216	267	35	2
220	267	35	1
222	267	35	1
239	267	35	1
185	268	35	1
193	268	35	1
196	268	35	1
202	268	35	1
210	268	35	1
216	268	35	1
219	268	35	1
229	268	35	1
233	268	35	1
234	268	35	1
239	268	35	2
252	268	35	1
178	269	35	1
185	269	35	2
202	269	35	1
213	269	35	1
224	269	35	1
235	269	35	1
238	269	35	1
239	269	35	1
244	269	35	1
246	269	35	1
248	269	35	1
250	269	35	1
172	270	35	1
173	270	35	1
181	270	35	1
188	270	35	1
210	270	35	1
212	270	35	1
243	270	35	1
244	270	35	1
247	270	35	1
173	271	35	2
178	271	35	1
183	271	35	1
186	271	35	1
190	271	35	1
194	271	35	1
196	271	35	1
201	271	35	1
216	271	35	1
220	271	35	1
236	271	35	1
240	271	35	2
241	271	35	1
243	271	35	1
248	271	35	1
249	271	35	1
178	272	35	1
180	272	35	1
182	272	35	1
183	272	35	2
185	272	35	2
197	272	35	1
206	272	35	1
207	272	35	1
210	272	35	2
214	272	35	1
215	272	35	1
219	272	35	1
222	272	35	1
239	272	35	1
240	272	35	1
243	272	35	1
183	273	35	1
204	273	35	1
205	273	35	1
208	273	35	1
230	273	35	1
234	273	35	1
238	273	35	1
241	273	35	1
242	273	35	2
248	273	35	1
181	274	35	1
182	274	35	1
183	274	35	1
218	274	35	1
225	274	35	1
228	274	35	1
232	274	35	1
235	274	35	1
244	274	35	2
207	275	35	1
210	275	35	1
212	275	35	2
213	275	35	1
225	275	35	1
235	275	35	1
243	275	35	1
204	276	35	1
210	276	35	1
218	276	35	1
230	276	35	1
233	276	35	1
237	276	35	1
239	276	35	2
175	277	35	3
176	277	35	1
183	277	35	2
188	277	35	2
208	277	35	1
213	277	35	1
215	277	35	1
218	277	35	1
229	277	35	1
188	278	35	1
210	278	35	1
215	278	35	1
224	278	35	1
229	278	35	1
231	278	35	1
209	279	35	1
214	279	35	2
217	279	35	1
235	279	35	2
237	279	35	1
238	279	35	1
241	279	35	1
246	279	35	1
173	280	35	1
189	280	35	1
193	280	35	1
219	280	35	1
223	280	35	1
233	280	35	2
245	280	35	1
173	281	35	1
203	281	35	1
208	281	35	1
210	281	35	2
221	281	35	1
222	281	35	1
230	281	35	2
234	281	35	1
235	281	35	1
245	281	35	1
248	281	35	1
179	282	35	1
213	282	35	1
218	282	35	1
180	283	35	1
191	283	35	1
202	283	35	1
203	283	35	1
207	283	35	1
209	283	35	1
220	283	35	1
221	283	35	1
223	283	35	1
229	283	35	1
232	283	35	1
241	283	35	1
246	283	35	1
176	284	35	1
188	284	35	1
203	284	35	1
208	284	35	1
218	284	35	1
220	284	35	1
225	284	35	1
230	284	35	1
238	284	35	1
243	284	35	1
176	285	35	1
182	285	35	1
185	285	35	1
225	285	35	1
231	285	35	1
236	285	35	1
250	285	35	1
181	286	35	1
185	286	35	1
186	286	35	2
188	286	35	1
215	286	35	1
218	286	35	1
225	286	35	1
227	286	35	1
233	286	35	1
238	286	35	1
194	287	35	1
198	287	35	2
206	287	35	1
220	287	35	1
225	287	35	1
226	287	35	1
229	287	35	1
230	287	35	2
237	287	35	1
239	287	35	1
242	287	35	1
243	287	35	2
244	287	35	1
186	288	35	1
190	288	35	1
192	288	35	1
199	288	35	1
232	288	35	1
238	288	35	1
174	289	35	1
176	289	35	1
187	289	35	1
220	289	35	1
224	289	35	1
228	289	35	1
238	289	35	1
246	289	35	1
187	290	35	1
197	290	35	2
199	290	35	1
205	290	35	1
206	290	35	1
220	290	35	1
222	290	35	1
223	290	35	1
224	290	35	1
232	290	35	1
241	290	35	1
183	291	35	1
187	291	35	1
194	291	35	1
195	291	35	1
199	291	35	1
216	291	35	2
229	291	35	3
239	291	35	1
241	291	35	1
244	291	35	2
182	292	35	1
187	292	35	1
200	292	35	1
205	292	35	1
223	292	35	1
226	292	35	1
228	292	35	1
229	292	35	1
233	292	35	1
238	292	35	1
243	292	35	2
245	292	35	1
182	293	35	1
195	293	35	1
200	293	35	1
203	293	35	1
228	293	35	1
229	293	35	1
239	293	35	2
183	294	35	2
185	294	35	1
218	294	35	1
193	295	35	1
194	295	35	1
226	295	35	1
230	295	35	1
231	295	35	1
240	295	35	1
248	295	35	1
241	296	35	1
202	297	35	1
219	297	35	1
226	297	35	1
235	297	35	1
191	298	35	1
197	298	35	1
203	298	35	1
221	298	35	1
223	298	35	1
236	298	35	1
239	298	35	1
246	298	35	1
228	299	35	1
236	299	35	2
245	299	35	1
194	300	35	2
208	300	35	1
225	300	35	1
233	300	35	1
241	300	35	1
228	301	35	2
233	301	35	1
236	301	35	1
242	301	35	2
222	302	35	1
226	302	35	1
230	302	35	1
238	302	35	2
239	302	35	1
244	302	35	1
226	303	35	1
232	303	35	1
233	303	35	1
238	303	35	1
241	303	35	1
243	303	35	1
244	303	35	1
226	304	35	1
228	304	35	1
232	304	35	1
234	304	35	1
240	304	35	1
241	304	35	1
244	304	35	1
222	305	35	2
233	305	35	1
241	305	35	2
222	306	35	1
224	306	35	1
225	306	35	1
229	306	35	1
198	307	35	1
224	307	35	1
237	307	35	1
238	307	35	1
240	307	35	1
203	308	35	1
221	308	35	1
228	308	35	1
229	308	35	1
232	308	35	1
236	308	35	1
228	309	35	3
235	309	35	2
238	309	35	1
218	310	35	1
219	310	35	1
230	310	35	1
232	310	35	1
234	310	35	1
219	311	35	1
220	311	35	1
222	311	35	1
224	311	35	1
232	311	35	1
237	311	35	1
213	312	35	1
229	313	35	2
234	313	35	1
237	313	35	1
238	313	35	1
241	313	35	1
235	315	35	2
238	317	35	1
212	318	35	1
237	318	35	1
222	253	36	1
224	253	36	1
226	255	36	1
218	256	36	1
223	256	36	1
217	257	36	1
226	257	36	1
227	257	36	1
216	258	36	1
220	258	36	1
221	258	36	1
224	258	36	1
232	258	36	1
218	259	36	1
222	259	36	1
224	259	36	1
230	259	36	1
233	259	36	1
216	260	36	1
228	260	36	1
229	260	36	1
230	260	36	1
232	260	36	1
237	260	36	1
211	261	36	1
220	261	36	1
226	261	36	1
229	261	36	1
242	261	36	1
190	262	36	1
192	262	36	1
217	262	36	1
224	262	36	1
228	262	36	2
231	262	36	1
244	262	36	1
189	263	36	1
191	263	36	2
210	263	36	1
214	263	36	1
239	263	36	1
242	263	36	1
213	264	36	1
217	264	36	1
226	264	36	1
232	264	36	1
233	264	36	1
243	264	36	2
185	265	36	1
208	265	36	1
234	265	36	1
246	265	36	1
247	265	36	1
207	266	36	1
219	266	36	2
222	266	36	1
223	266	36	1
228	266	36	1
234	266	36	1
237	266	36	1
241	266	36	1
186	267	36	1
189	267	36	2
208	267	36	1
216	267	36	1
229	267	36	2
239	267	36	1
242	267	36	1
209	268	36	2
211	268	36	1
213	268	36	1
214	268	36	1
233	268	36	1
241	268	36	2
243	268	36	1
247	268	36	2
194	269	36	2
222	269	36	1
234	269	36	1
238	269	36	1
249	269	36	1
172	270	36	1
195	270	36	1
206	270	36	1
214	270	36	1
220	270	36	1
230	270	36	1
238	270	36	1
246	270	36	1
181	271	36	1
191	271	36	2
177	272	36	2
178	272	36	1
181	272	36	1
219	272	36	1
235	272	36	1
239	272	36	1
185	273	36	1
210	273	36	1
212	273	36	1
217	273	36	1
235	273	36	1
201	274	36	1
206	274	36	1
209	274	36	1
220	274	36	1
240	274	36	1
209	275	36	1
243	275	36	1
177	276	36	1
180	276	36	1
181	276	36	2
203	276	36	2
206	276	36	1
212	276	36	1
216	276	36	1
232	276	36	1
204	277	36	1
209	277	36	2
204	278	36	1
224	278	36	1
234	278	36	1
173	279	36	1
179	279	36	1
206	279	36	1
212	279	36	1
215	279	36	1
220	279	36	1
204	280	36	1
212	280	36	1
232	280	36	1
176	281	36	1
191	281	36	2
193	281	36	1
204	281	36	2
211	281	36	1
221	281	36	1
229	281	36	2
190	282	36	1
205	282	36	1
208	282	36	1
213	282	36	1
208	283	36	1
226	283	36	1
230	283	36	1
231	283	36	1
241	283	36	1
177	284	36	1
187	284	36	1
202	284	36	2
203	284	36	1
225	284	36	1
226	284	36	1
231	284	36	1
233	284	36	1
239	284	36	1
242	284	36	1
199	285	36	1
201	285	36	1
210	285	36	1
212	285	36	1
215	285	36	1
231	285	36	1
237	285	36	1
242	285	36	1
244	285	36	1
247	285	36	1
200	286	36	1
203	286	36	1
213	286	36	1
218	286	36	1
224	286	36	1
230	286	36	1
239	286	36	1
219	287	36	1
220	287	36	1
221	287	36	1
225	287	36	1
228	287	36	1
229	287	36	1
238	287	36	1
245	287	36	1
248	287	36	1
192	288	36	1
219	288	36	1
230	288	36	1
195	289	36	1
206	289	36	1
219	289	36	1
237	289	36	1
201	290	36	1
203	290	36	1
223	290	36	2
238	290	36	1
240	290	36	1
241	290	36	1
201	291	36	1
221	291	36	1
222	291	36	1
233	291	36	1
220	292	36	1
226	292	36	1
239	292	36	1
200	293	36	1
208	293	36	1
229	293	36	1
232	293	36	1
234	293	36	1
235	293	36	1
182	294	36	1
188	294	36	1
227	294	36	1
229	294	36	1
235	294	36	1
238	294	36	1
196	295	36	1
202	295	36	1
221	295	36	1
223	295	36	1
236	295	36	1
239	295	36	1
242	295	36	1
196	296	36	1
198	296	36	1
222	296	36	1
227	296	36	1
230	296	36	1
238	296	36	1
219	297	36	1
227	297	36	1
231	297	36	1
234	297	36	2
236	297	36	1
241	297	36	1
202	298	36	1
236	298	36	1
239	298	36	1
241	298	36	1
196	299	36	1
238	299	36	1
237	300	36	3
245	300	36	1
198	301	36	1
225	301	36	1
230	301	36	1
235	301	36	1
236	301	36	1
243	301	36	1
244	302	36	1
242	303	36	2
199	305	36	1
223	305	36	1
228	305	36	1
223	306	36	1
224	306	36	1
194	307	36	1
222	307	36	1
228	308	36	1
243	308	36	1
220	309	36	1
224	309	36	1
225	309	36	1
229	310	36	2
231	310	36	2
220	311	36	1
216	312	36	2
218	312	36	1
220	312	36	1
236	313	36	1
238	313	36	1
228	314	36	1
234	314	36	2
228	315	36	3
236	315	36	1
243	315	36	2
231	316	36	1
236	317	36	1
231	319	36	1
227	257	37	1
227	258	37	1
228	259	37	4
234	260	37	2
227	261	37	1
230	261	37	1
232	262	37	1
222	263	37	2
224	264	37	1
238	264	37	1
246	265	37	1
193	266	37	1
215	266	37	1
230	266	37	2
193	267	37	1
211	267	37	1
229	267	37	1
236	267	37	1
189	268	37	1
211	268	37	2
218	269	37	1
237	269	37	1
239	269	37	1
217	270	37	1
221	270	37	1
232	270	37	1
235	270	37	1
237	270	37	1
187	271	37	1
215	271	37	1
218	271	37	1
219	271	37	1
208	273	37	1
210	273	37	1
211	273	37	2
215	273	37	2
217	273	37	1
236	273	37	1
208	274	37	1
206	275	37	2
208	275	37	1
207	276	37	2
214	276	37	3
217	276	37	1
214	277	37	1
217	277	37	2
181	278	37	1
195	278	37	1
208	278	37	1
191	279	37	1
206	279	37	1
212	279	37	1
209	280	37	1
215	280	37	1
175	281	37	1
214	281	37	1
215	281	37	1
223	281	37	1
191	282	37	1
211	282	37	1
211	283	37	1
215	283	37	1
228	283	37	1
195	284	37	1
205	284	37	1
187	285	37	2
201	285	37	1
187	286	37	1
188	286	37	1
215	286	37	1
226	286	37	1
230	286	37	1
193	287	37	1
202	287	37	1
220	287	37	1
221	287	37	2
233	287	37	1
236	287	37	1
196	288	37	1
203	288	37	1
224	288	37	1
195	289	37	1
205	289	37	1
223	289	37	1
230	289	37	1
195	290	37	1
197	290	37	2
199	290	37	1
200	290	37	1
204	290	37	1
233	290	37	1
234	290	37	1
195	291	37	1
200	292	37	1
226	292	37	1
231	292	37	1
236	292	37	1
240	292	37	1
243	292	37	1
201	293	37	1
204	293	37	1
241	293	37	1
240	294	37	1
245	294	37	1
202	295	37	2
225	295	37	1
235	295	37	2
240	295	37	1
245	295	37	1
223	296	37	1
237	296	37	1
240	296	37	2
241	296	37	1
230	297	37	1
234	297	37	1
241	297	37	2
231	298	37	2
240	298	37	1
245	299	37	1
241	300	37	1
227	301	37	1
232	301	37	1
244	302	37	1
228	303	37	1
235	303	37	2
234	305	37	1
225	307	37	1
243	307	37	2
224	309	37	2
216	310	37	1
217	310	37	1
228	310	37	1
214	311	37	1
221	311	37	1
227	311	37	1
232	311	37	2
225	312	37	1
229	312	37	1
230	312	37	1
232	312	37	1
235	312	37	2
242	312	37	1
212	313	37	1
227	313	37	1
230	313	37	1
236	313	37	3
228	314	37	1
229	314	37	1
236	314	37	1
211	315	37	1
236	316	37	1
232	318	37	1
237	318	37	1
238	318	37	1
237	319	37	1
231	322	37	1
233	322	37	1
224	262	38	1
238	262	38	1
219	264	38	3
223	264	38	1
189	266	38	2
219	267	38	1
209	269	38	1
211	269	38	2
240	269	38	2
192	270	38	1
217	270	38	1
218	270	38	1
217	271	38	1
211	272	38	1
209	273	38	1
213	273	38	1
210	274	38	1
213	274	38	1
207	275	38	1
217	275	38	1
207	277	38	1
211	278	38	1
212	278	38	1
215	278	38	1
217	278	38	1
211	279	38	2
210	280	38	1
214	280	38	1
208	281	38	1
191	282	38	1
215	282	38	1
223	282	38	1
207	283	38	2
214	283	38	1
217	283	38	1
193	284	38	1
199	284	38	2
215	284	38	1
188	285	38	1
193	285	38	1
205	285	38	1
212	285	38	1
188	286	38	1
196	286	38	1
204	286	38	1
205	286	38	2
233	286	38	1
237	286	38	1
222	287	38	2
238	287	38	1
189	288	38	1
202	288	38	1
207	288	38	1
219	288	38	1
236	288	38	1
189	289	38	1
204	289	38	1
219	289	38	2
232	289	38	1
234	289	38	1
192	290	38	2
207	290	38	1
224	290	38	1
192	291	38	1
200	291	38	1
214	291	38	1
234	291	38	1
197	292	38	1
199	292	38	1
221	292	38	1
198	293	38	1
200	293	38	1
217	293	38	1
220	293	38	2
237	293	38	1
239	293	38	1
240	293	38	1
217	294	38	1
240	294	38	2
243	294	38	1
198	295	38	1
207	295	38	1
216	295	38	1
218	295	38	1
227	295	38	1
238	295	38	1
197	296	38	1
200	296	38	1
201	296	38	1
217	296	38	3
234	296	38	1
227	297	38	1
236	297	38	1
239	297	38	1
240	297	38	1
200	298	38	1
225	298	38	1
230	298	38	1
234	298	38	1
237	298	38	1
240	298	38	2
243	298	38	1
196	299	38	1
214	299	38	1
228	299	38	1
232	299	38	1
236	299	38	1
241	299	38	1
218	300	38	1
241	300	38	1
227	301	38	1
228	301	38	2
229	301	38	1
231	302	38	2
237	302	38	1
227	303	38	1
228	304	38	1
231	304	38	1
232	304	38	1
233	304	38	1
234	304	38	1
240	304	38	1
245	304	38	1
226	305	38	2
229	305	38	2
234	305	38	1
245	305	38	1
242	306	38	1
193	307	38	3
223	307	38	1
244	307	38	1
228	309	38	1
229	309	38	2
241	309	38	1
243	309	38	1
244	309	38	1
219	310	38	1
220	310	38	1
227	310	38	1
214	311	38	2
218	311	38	2
227	311	38	2
230	311	38	1
217	312	38	1
223	312	38	2
226	312	38	1
227	312	38	1
232	312	38	1
234	312	38	1
239	312	38	1
216	313	38	1
228	313	38	1
234	313	38	1
235	313	38	2
236	313	38	1
217	314	38	2
226	314	38	1
230	314	38	1
232	314	38	1
237	314	38	1
241	314	38	1
242	314	38	1
227	315	38	1
235	315	38	1
226	316	38	1
242	316	38	1
211	317	38	1
230	317	38	1
237	317	38	1
242	317	38	1
212	318	38	1
237	318	38	1
240	318	38	1
243	318	38	1
234	319	38	1
241	319	38	1
229	320	38	1
231	320	38	1
229	321	38	1
231	322	38	1
219	323	38	1
232	323	38	1
233	324	38	1
217	268	39	1
194	270	39	1
201	270	39	2
216	270	39	1
210	278	39	1
216	278	39	1
221	278	39	1
206	279	39	1
217	279	39	3
221	280	39	1
191	283	39	1
202	283	39	1
215	283	39	1
237	283	39	1
200	284	39	1
201	286	39	2
203	286	39	2
205	286	39	2
221	286	39	1
233	286	39	2
198	287	39	1
217	288	39	1
193	289	39	1
192	290	39	1
197	290	39	1
204	290	39	1
210	290	39	1
211	290	39	1
191	291	39	1
206	291	39	1
214	291	39	1
242	292	39	1
197	293	39	1
207	293	39	1
225	293	39	1
241	293	39	1
200	294	39	1
202	294	39	1
205	294	39	1
206	294	39	1
225	294	39	1
234	294	39	1
237	294	39	1
238	294	39	1
240	294	39	1
242	294	39	1
203	295	39	1
220	295	39	1
223	295	39	1
229	295	39	1
236	295	39	1
238	295	39	1
241	295	39	1
197	296	39	1
202	296	39	1
222	296	39	1
223	296	39	2
226	296	39	1
196	297	39	1
199	297	39	1
220	297	39	1
225	297	39	1
236	297	39	2
202	298	39	1
213	298	39	1
224	298	39	1
226	298	39	1
229	298	39	2
224	299	39	2
227	299	39	1
237	299	39	1
242	299	39	1
214	300	39	1
227	300	39	1
224	301	39	1
229	301	39	1
230	301	39	1
231	302	39	1
233	302	39	1
240	302	39	1
230	303	39	1
233	303	39	2
227	304	39	1
228	304	39	2
233	304	39	1
