x	y	z	STING mediated induction of host immune responses
197	293	39	1
200	293	39	1
227	293	39	1
229	293	39	1
240	293	39	1
204	294	39	1
225	294	39	1
235	294	39	1
236	294	39	1
240	294	39	1
204	295	39	2
225	295	39	2
206	296	39	1
215	296	39	1
219	296	39	1
222	296	39	1
223	296	39	1
234	296	39	1
235	296	39	1
200	297	39	2
230	297	39	1
236	297	39	1
213	298	39	1
215	298	39	1
219	298	39	1
225	298	39	1
242	298	39	2
222	299	39	2
237	299	39	1
227	300	39	1
230	300	39	1
231	300	39	1
224	301	39	1
228	302	39	2
240	302	39	1
239	303	39	1
225	304	39	1
233	304	39	1
234	304	39	2
235	304	39	1
194	305	39	1
223	305	39	1
228	305	39	1
241	305	39	1
242	305	39	1
211	306	39	1
223	306	39	1
241	306	39	1
198	307	39	1
224	307	39	1
220	308	39	1
223	308	39	1
227	308	39	1
229	308	39	1
227	309	39	1
228	309	39	1
232	309	39	1
219	310	39	1
224	310	39	1
234	310	39	1
239	310	39	1
228	311	39	1
233	311	39	1
236	311	39	1
240	311	39	1
246	311	39	2
213	312	39	1
229	312	39	1
238	312	39	1
241	312	39	1
242	312	39	1
218	313	39	1
235	313	39	1
241	313	39	1
218	314	39	2
240	314	39	1
242	314	39	1
245	315	39	1
229	316	39	1
211	317	39	1
225	317	39	2
235	317	39	1
242	317	39	3
244	317	39	1
238	318	39	1
233	319	39	1
229	321	39	1
233	321	39	1
230	322	39	1
220	324	39	1
208	327	39	1
201	278	40	1
193	281	40	1
192	283	40	1
195	284	40	1
204	285	40	2
196	286	40	2
204	287	40	1
210	288	40	1
193	290	40	1
206	292	40	1
221	292	40	1
192	293	40	1
209	293	40	1
223	293	40	1
234	293	40	1
209	294	40	1
227	294	40	1
220	295	40	1
203	296	40	1
206	296	40	1
235	296	40	1
203	298	40	1
212	298	40	2
216	298	40	1
226	298	40	1
214	299	40	1
212	300	40	1
236	300	40	1
237	300	40	1
230	301	40	1
237	301	40	1
231	302	40	1
237	302	40	1
210	306	40	1
213	306	40	1
214	306	40	1
228	306	40	1
229	306	40	1
242	306	40	2
215	307	40	2
223	307	40	1
224	308	40	1
233	308	40	1
241	308	40	1
222	309	40	1
223	309	40	1
228	309	40	1
240	309	40	2
219	310	40	1
221	310	40	1
242	310	40	1
217	311	40	1
219	311	40	1
221	311	40	2
225	311	40	1
237	311	40	4
242	311	40	1
235	312	40	3
243	312	40	1
215	313	40	1
236	313	40	1
238	313	40	1
241	313	40	1
242	314	40	1
243	314	40	1
220	315	40	1
221	315	40	1
239	315	40	1
242	315	40	1
243	315	40	1
236	317	40	1
220	318	40	1
230	319	40	1
238	319	40	1
243	319	40	1
241	320	40	1
230	323	40	1
208	330	40	1
197	282	41	2
192	292	41	1
193	293	41	1
209	294	41	2
217	294	41	1
214	298	41	2
231	300	41	1
229	302	41	1
243	304	41	1
224	305	41	1
228	305	41	2
230	305	41	1
231	305	41	1
222	306	41	1
223	306	41	1
219	307	41	1
224	308	41	1
225	308	41	2
229	308	41	1
223	309	41	1
225	309	41	1
240	309	41	2
196	310	41	1
211	310	41	1
219	310	41	1
221	310	41	1
234	312	41	1
241	312	41	1
245	313	41	2
220	314	41	1
219	316	41	1
238	316	41	1
240	316	41	2
221	317	41	1
240	317	41	1
245	317	41	1
240	318	41	1
245	318	41	1
217	319	41	1
223	319	41	1
243	319	41	1
231	321	41	1
228	322	41	1
236	323	41	1
214	326	41	1
215	297	42	1
213	302	42	1
223	302	42	1
220	304	42	1
212	305	42	1
220	305	42	1
224	305	42	1
229	305	42	1
231	306	42	1
227	307	42	2
223	308	42	1
223	309	42	1
224	309	42	1
226	309	42	3
236	309	42	1
239	310	42	1
241	310	42	1
222	311	42	1
239	311	42	1
221	312	42	1
218	313	42	1
221	313	42	1
226	313	42	1
242	314	42	1
240	315	42	1
221	316	42	1
231	316	42	1
238	316	42	1
243	316	42	1
218	317	42	1
223	317	42	2
226	317	42	1
239	317	42	2
220	318	42	1
246	318	42	1
224	319	42	2
226	322	42	1
222	308	43	1
242	309	43	1
234	310	43	1
241	316	43	1
228	318	43	1
229	318	43	1
215	324	43	1
219	306	44	1
225	311	44	1
235	311	44	1
223	312	44	2
229	313	44	1
227	317	44	1
230	318	44	1
242	319	44	1
229	321	44	1
224	322	44	1
220	312	45	1
