x	y	z	Deposition of new CENPA-containing nucleosomes at the centromere
235	286	36	1
236	286	36	1
240	286	36	1
242	286	36	2
191	287	36	1
204	287	36	1
205	287	36	1
227	287	36	1
228	287	36	1
229	287	36	1
230	287	36	1
231	287	36	1
239	287	36	1
240	287	36	1
243	287	36	2
245	287	36	1
248	287	36	1
186	288	36	1
192	288	36	2
194	288	36	2
221	288	36	1
234	288	36	1
240	288	36	1
241	288	36	1
187	289	36	2
195	289	36	1
201	289	36	1
203	289	36	1
217	289	36	1
232	289	36	2
240	289	36	1
242	289	36	1
198	290	36	2
200	290	36	1
201	290	36	1
202	290	36	1
226	290	36	1
231	290	36	1
232	290	36	1
234	290	36	1
238	290	36	1
241	290	36	1
247	290	36	1
195	291	36	1
199	291	36	2
221	291	36	1
231	291	36	1
234	291	36	1
237	291	36	1
239	291	36	1
241	291	36	1
244	291	36	2
187	292	36	3
189	292	36	1
198	292	36	1
219	292	36	1
221	292	36	1
229	292	36	1
233	292	36	1
238	292	36	1
195	293	36	1
202	293	36	1
205	293	36	2
208	293	36	1
222	293	36	2
236	293	36	2
239	293	36	1
242	293	36	2
182	294	36	1
187	294	36	1
190	294	36	1
238	294	36	2
241	294	36	1
196	295	36	1
199	295	36	1
221	295	36	1
226	295	36	1
235	295	36	1
238	295	36	1
241	295	36	1
244	295	36	1
245	295	36	1
194	296	36	1
196	296	36	1
200	296	36	1
205	296	36	1
229	296	36	2
236	296	36	2
238	296	36	1
198	297	36	1
199	297	36	1
202	297	36	2
204	297	36	1
217	297	36	1
233	297	36	1
234	297	36	1
238	297	36	2
242	297	36	1
203	298	36	1
233	298	36	2
196	299	36	1
238	299	36	1
245	299	36	1
228	300	36	2
233	300	36	1
240	300	36	1
241	300	36	1
242	300	36	1
244	300	36	1
198	301	36	1
229	301	36	1
231	302	36	1
232	302	36	1
233	302	36	1
235	302	36	1
244	302	36	1
228	303	36	2
235	303	36	1
232	304	36	1
199	305	36	1
223	305	36	1
226	305	36	2
228	305	36	1
242	305	36	1
224	306	36	1
226	306	36	1
228	306	36	2
235	306	36	1
239	306	36	1
224	307	36	1
234	307	36	1
240	307	36	3
241	307	36	1
243	307	36	1
222	308	36	2
237	308	36	1
239	308	36	1
242	308	36	1
220	309	36	1
228	309	36	1
230	309	36	1
234	309	36	1
236	309	36	1
222	310	36	1
211	311	36	1
221	311	36	1
222	311	36	1
228	311	36	1
233	311	36	1
234	311	36	1
235	311	36	1
216	312	36	1
221	312	36	1
226	312	36	1
230	312	36	2
231	312	36	1
232	312	36	1
244	312	36	1
226	313	36	1
227	313	36	1
232	313	36	1
238	313	36	2
230	314	36	1
232	314	36	1
235	314	36	1
242	314	36	1
228	315	36	1
236	315	36	1
243	315	36	1
232	316	36	1
234	316	36	1
236	316	36	1
237	316	36	1
238	316	36	1
240	316	36	1
242	316	36	1
227	317	36	1
230	318	36	1
237	318	36	1
238	318	36	1
240	318	36	1
238	319	36	1
228	257	37	2
235	260	37	1
229	262	37	2
189	264	37	1
211	264	37	1
246	265	37	1
212	266	37	1
230	266	37	1
189	267	37	1
238	267	37	1
211	268	37	1
215	268	37	1
219	268	37	1
240	268	37	1
210	269	37	2
219	269	37	1
210	270	37	1
212	270	37	3
215	270	37	1
232	270	37	1
196	271	37	2
213	271	37	2
215	271	37	1
221	271	37	2
196	272	37	1
210	273	37	1
217	273	37	1
219	273	37	1
236	273	37	1
208	274	37	1
216	274	37	1
214	275	37	1
208	276	37	1
204	277	37	1
210	277	37	1
212	278	37	1
214	278	37	1
191	279	37	1
195	279	37	1
215	279	37	1
217	279	37	1
209	280	37	1
208	281	37	1
213	281	37	1
191	282	37	1
192	282	37	1
211	282	37	1
207	283	37	1
228	283	37	1
205	284	37	1
206	284	37	1
187	285	37	1
202	285	37	1
237	285	37	1
200	286	37	2
215	286	37	1
220	286	37	1
234	286	37	1
239	286	37	1
188	287	37	1
194	287	37	2
220	287	37	1
233	287	37	1
239	287	37	1
186	288	37	1
190	288	37	1
195	288	37	1
202	288	37	1
195	289	37	2
201	289	37	3
221	289	37	1
224	289	37	1
232	289	37	1
204	290	37	1
206	290	37	1
204	291	37	1
224	291	37	1
201	292	37	1
226	292	37	1
238	292	37	1
243	292	37	2
201	293	37	1
206	293	37	2
223	293	37	1
225	293	37	1
241	293	37	2
190	294	37	2
223	294	37	1
224	294	37	2
225	294	37	1
228	294	37	2
230	294	37	1
239	294	37	1
242	294	37	1
199	296	37	1
223	296	37	2
234	296	37	1
244	296	37	1
245	296	37	2
194	297	37	1
218	297	37	1
229	297	37	2
231	297	37	1
241	297	37	1
199	298	37	1
232	298	37	1
242	298	37	1
228	299	37	1
233	299	37	1
241	299	37	1
242	299	37	1
244	299	37	1
226	300	37	1
233	300	37	1
239	300	37	1
240	300	37	1
241	300	37	1
244	301	37	1
232	302	37	2
226	305	37	1
227	305	37	1
236	305	37	1
224	306	37	1
234	306	37	1
198	307	37	1
227	308	37	1
240	308	37	1
224	309	37	1
229	309	37	1
239	309	37	1
224	311	37	1
225	311	37	1
217	312	37	1
225	312	37	1
227	312	37	2
229	312	37	2
232	312	37	1
235	312	37	1
227	313	37	1
228	313	37	2
219	314	37	1
229	314	37	1
234	314	37	1
236	314	37	1
238	314	37	2
238	315	37	1
236	316	37	1
237	316	37	1
230	317	37	2
236	317	37	2
237	317	37	1
238	317	37	2
235	318	37	1
240	318	37	1
232	319	37	1
233	322	37	1
226	259	38	1
228	260	38	1
228	261	38	2
238	261	38	1
227	262	38	1
238	262	38	1
231	264	38	1
230	265	38	1
237	265	38	1
237	266	38	2
211	268	38	1
193	271	38	2
211	272	38	2
214	272	38	1
215	272	38	1
209	273	38	1
214	273	38	1
210	274	38	1
213	274	38	1
189	275	38	1
207	275	38	1
216	275	38	1
217	275	38	1
191	276	38	1
207	276	38	1
219	276	38	1
209	277	38	1
212	278	38	1
214	278	38	1
215	278	38	1
206	279	38	1
220	279	38	1
193	280	38	1
192	281	38	1
208	281	38	1
216	281	38	1
189	282	38	1
191	282	38	1
193	282	38	1
214	282	38	1
189	283	38	2
203	283	38	2
214	283	38	1
216	283	38	1
219	283	38	1
191	284	38	1
196	284	38	1
201	284	38	1
216	284	38	1
190	285	38	1
195	285	38	1
202	285	38	1
215	285	38	1
216	285	38	1
196	286	38	1
206	286	38	1
218	286	38	1
188	287	38	1
195	287	38	1
204	287	38	1
205	287	38	1
219	287	38	1
222	287	38	1
232	287	38	1
238	287	38	1
187	288	38	2
188	288	38	3
189	288	38	2
197	288	38	1
207	288	38	1
214	288	38	1
218	288	38	1
224	288	38	1
185	289	38	1
190	289	38	1
193	289	38	1
203	289	38	1
219	289	38	1
232	289	38	1
236	289	38	1
211	290	38	1
220	290	38	1
191	291	38	2
200	291	38	2
207	291	38	1
232	291	38	1
192	292	38	1
197	292	38	1
206	292	38	1
221	292	38	2
229	292	38	1
232	292	38	1
234	292	38	1
200	293	38	1
206	293	38	1
208	293	38	1
229	293	38	1
239	293	38	1
202	294	38	1
204	294	38	1
211	294	38	1
213	294	38	1
228	294	38	2
236	294	38	1
237	294	38	2
239	294	38	1
243	294	38	1
192	295	38	1
197	295	38	1
220	295	38	1
221	295	38	1
229	295	38	1
233	295	38	1
238	295	38	1
244	295	38	1
198	296	38	1
217	296	38	1
235	296	38	1
237	296	38	1
243	296	38	1
199	297	38	1
224	297	38	2
229	297	38	3
244	297	38	1
216	298	38	1
244	298	38	1
232	299	38	1
237	299	38	1
241	299	38	2
244	299	38	1
245	299	38	3
218	300	38	1
233	300	38	3
240	300	38	1
229	301	38	1
234	301	38	1
236	301	38	2
238	301	38	2
227	302	38	2
232	302	38	2
233	302	38	1
239	302	38	1
245	302	38	1
233	303	38	1
227	304	38	1
229	304	38	2
230	304	38	1
237	304	38	1
246	304	38	1
226	305	38	1
232	305	38	1
236	305	38	1
241	305	38	1
245	305	38	1
236	306	38	2
193	307	38	1
225	307	38	1
226	307	38	2
227	307	38	1
237	307	38	1
242	308	38	1
228	309	38	2
243	309	38	1
219	310	38	1
214	311	38	1
218	311	38	2
227	311	38	1
231	311	38	1
220	312	38	1
222	312	38	1
227	312	38	1
228	312	38	2
242	312	38	2
219	313	38	1
245	313	38	1
226	314	38	1
237	314	38	1
220	315	38	1
229	315	38	1
235	315	38	1
237	315	38	1
234	316	38	1
238	316	38	1
219	317	38	1
221	317	38	1
235	317	38	1
243	317	38	2
230	318	38	1
231	318	38	1
232	318	38	2
233	318	38	1
237	318	38	1
232	319	38	1
237	319	38	2
238	319	38	1
239	319	38	1
241	319	38	3
242	319	38	1
229	320	38	1
231	320	38	1
221	321	38	1
231	321	38	1
233	321	38	1
231	322	38	1
233	322	38	1
219	323	38	1
220	323	38	2
233	324	38	1
215	265	39	1
237	265	39	1
191	268	39	1
217	268	39	1
188	269	39	1
219	269	39	1
192	270	39	1
201	270	39	1
189	273	39	1
213	274	39	1
218	276	39	1
213	277	39	1
201	278	39	1
220	278	39	1
215	279	39	1
215	280	39	1
204	281	39	1
217	281	39	2
190	283	39	1
201	283	39	1
237	283	39	1
193	284	39	1
205	284	39	1
206	284	39	2
207	284	39	1
216	284	39	1
191	285	39	1
201	286	39	3
188	287	39	1
206	288	39	1
218	288	39	1
189	289	39	1
190	289	39	1
204	290	39	1
207	290	39	1
215	290	39	3
190	291	39	1
193	291	39	1
206	291	39	1
213	291	39	1
233	291	39	1
239	291	39	1
199	292	39	1
212	292	39	1
221	292	39	1
234	292	39	1
240	292	39	1
242	292	39	1
200	293	39	2
220	293	39	3
238	293	39	1
202	294	39	1
206	294	39	1
228	294	39	1
230	294	39	1
235	294	39	1
220	295	39	1
225	295	39	1
227	295	39	2
229	295	39	1
219	296	39	1
234	296	39	2
204	297	39	1
223	297	39	1
224	297	39	2
230	297	39	1
231	297	39	2
235	297	39	2
241	297	39	1
203	298	39	1
223	298	39	1
226	298	39	1
232	298	39	1
233	298	39	1
231	299	39	1
239	299	39	1
241	299	39	1
214	300	39	1
227	300	39	1
230	300	39	1
231	300	39	1
229	301	39	1
229	302	39	1
231	302	39	1
228	303	39	1
230	303	39	1
233	303	39	2
230	304	39	1
244	304	39	2
212	305	39	1
236	305	39	1
211	306	39	2
227	306	39	1
236	306	39	1
242	306	39	1
198	307	39	2
213	307	39	1
227	307	39	1
227	308	39	1
233	308	39	1
243	308	39	1
216	309	39	1
220	309	39	1
228	309	39	1
229	309	39	1
233	309	39	1
234	309	39	1
239	309	39	1
221	310	39	1
223	310	39	1
224	310	39	1
225	310	39	1
226	310	39	1
228	310	39	1
242	310	39	1
211	311	39	1
217	311	39	1
218	311	39	1
221	311	39	1
222	311	39	2
226	311	39	1
230	311	39	1
231	311	39	1
232	311	39	1
233	311	39	1
235	311	39	2
196	312	39	1
218	312	39	1
229	312	39	1
231	312	39	1
238	312	39	1
242	312	39	1
244	312	39	1
217	313	39	1
221	313	39	2
235	313	39	1
239	313	39	1
242	313	39	2
243	313	39	1
216	314	39	1
217	314	39	1
228	314	39	1
234	314	39	1
236	314	39	1
230	315	39	1
229	316	39	2
233	316	39	2
238	316	39	1
241	316	39	1
232	317	39	1
235	317	39	1
237	317	39	1
240	317	39	1
242	317	39	1
223	319	39	1
230	319	39	1
231	320	39	1
241	320	39	2
218	321	39	2
229	321	39	1
232	321	39	1
211	324	39	2
212	324	39	1
212	325	39	1
197	283	40	1
195	284	40	1
197	284	40	3
191	285	40	1
206	285	40	1
196	286	40	1
206	286	40	2
193	288	40	1
211	288	40	2
192	289	40	1
193	290	40	1
208	291	40	1
189	292	40	1
193	292	40	1
209	292	40	1
236	292	40	2
242	292	40	2
192	293	40	1
223	293	40	1
234	293	40	1
210	294	40	1
227	294	40	1
239	294	40	1
197	295	40	1
220	295	40	1
225	295	40	1
241	295	40	1
198	296	40	1
200	296	40	1
203	296	40	1
217	296	40	1
234	296	40	1
241	297	40	1
215	298	40	2
214	299	40	1
230	299	40	1
236	299	40	1
225	300	40	1
228	301	40	1
230	301	40	1
224	302	40	2
232	302	40	1
228	303	40	1
234	303	40	1
243	304	40	1
229	305	40	1
242	305	40	1
212	306	40	1
214	306	40	1
239	306	40	1
202	307	40	1
215	307	40	1
224	308	40	1
233	308	40	1
239	308	40	1
240	308	40	1
215	309	40	1
223	309	40	1
228	309	40	1
194	310	40	3
217	310	40	1
221	310	40	1
224	310	40	2
225	310	40	1
226	310	40	1
234	310	40	1
241	310	40	1
196	311	40	1
219	311	40	1
237	311	40	1
241	311	40	1
242	311	40	1
221	312	40	1
242	312	40	1
243	312	40	1
216	313	40	1
217	313	40	1
219	313	40	1
221	313	40	1
223	313	40	1
243	313	40	1
220	314	40	1
239	314	40	1
242	314	40	1
220	315	40	1
235	315	40	1
242	315	40	1
242	316	40	1
236	317	40	1
236	318	40	2
240	318	40	1
241	318	40	1
246	318	40	1
221	319	40	1
230	319	40	1
237	319	40	1
238	319	40	1
240	319	40	2
241	319	40	1
243	319	40	1
230	320	40	1
227	321	40	1
240	321	40	1
230	322	40	1
229	324	40	1
197	282	41	1
209	294	41	1
213	294	41	1
199	296	41	1
214	298	41	1
227	299	41	1
237	299	41	1
231	300	41	1
222	303	41	1
228	304	41	1
221	305	41	1
223	305	41	1
227	305	41	1
228	305	41	1
230	305	41	1
231	305	41	1
224	306	41	1
230	306	41	1
211	308	41	1
225	308	41	1
239	308	41	1
243	308	41	1
220	309	41	2
240	309	41	2
221	310	41	1
223	310	41	1
222	311	41	2
223	311	41	1
241	311	41	1
222	313	41	1
239	313	41	1
220	314	41	1
235	314	41	1
238	314	41	1
243	314	41	1
218	315	41	1
238	315	41	1
216	316	41	1
220	316	41	2
243	316	41	1
249	316	41	1
242	317	41	1
244	317	41	1
217	318	41	1
219	318	41	1
217	319	41	1
241	320	41	1
214	326	41	1
231	300	42	1
221	301	42	1
222	303	42	1
220	305	42	1
229	305	42	1
223	306	42	1
239	306	42	1
227	308	42	1
241	308	42	3
226	309	42	1
236	309	42	1
222	310	42	1
239	310	42	1
223	311	42	2
236	311	42	1
214	312	42	1
220	312	42	1
242	312	42	1
217	313	42	1
224	313	42	1
234	313	42	1
240	313	42	1
226	314	42	1
242	314	42	1
217	315	42	1
220	315	42	1
222	315	42	1
226	315	42	1
231	316	42	1
238	316	42	1
240	316	42	1
241	316	42	1
221	317	42	2
238	317	42	1
240	317	42	1
217	318	42	1
229	318	42	1
245	318	42	1
230	319	42	1
232	319	42	1
226	320	42	2
231	320	42	1
218	321	42	2
231	322	42	1
227	304	43	1
221	305	43	1
228	305	43	1
220	308	43	1
219	310	43	1
225	311	43	1
239	311	43	1
220	312	43	1
240	313	43	1
223	316	43	1
227	317	43	1
228	318	43	1
217	319	43	1
227	319	43	1
242	319	43	1
229	321	43	1
220	304	44	1
220	305	44	1
224	310	44	1
234	310	44	1
211	314	44	1
221	314	44	1
237	314	44	1
238	315	44	2
223	318	44	2
230	318	44	2
228	320	44	1
224	322	44	2
