x	y	z	Leading Strand Synthesis
242	275	33	1
244	275	33	2
176	276	33	2
189	276	33	1
190	276	33	1
192	276	33	1
201	276	33	1
236	276	33	1
237	276	33	1
240	276	33	1
242	276	33	1
173	277	33	1
174	277	33	2
187	277	33	1
215	277	33	1
224	277	33	2
236	277	33	2
237	277	33	1
244	277	33	1
247	277	33	2
207	278	33	1
223	278	33	1
239	278	33	1
244	278	33	1
245	278	33	1
246	278	33	2
175	279	33	1
176	279	33	1
178	279	33	1
181	279	33	1
208	279	33	1
245	279	33	1
177	280	33	1
187	280	33	1
207	280	33	2
225	280	33	1
237	280	33	1
242	280	33	2
251	280	33	2
176	281	33	1
219	281	33	1
221	281	33	1
232	281	33	1
234	281	33	1
243	281	33	1
250	281	33	1
179	282	33	1
185	282	33	2
205	282	33	1
207	282	33	1
211	282	33	1
233	282	33	1
234	282	33	1
237	282	33	1
242	282	33	1
248	282	33	1
250	282	33	1
251	282	33	1
253	282	33	1
174	283	33	1
181	283	33	1
204	283	33	1
209	283	33	1
215	283	33	1
220	283	33	3
221	283	33	1
230	283	33	1
237	283	33	1
243	283	33	1
247	283	33	1
186	284	33	1
187	284	33	1
210	284	33	2
211	284	33	1
220	284	33	1
221	284	33	2
226	284	33	1
233	284	33	1
243	284	33	2
254	284	33	1
176	285	33	1
204	285	33	3
223	285	33	1
225	285	33	1
226	285	33	1
229	285	33	1
232	285	33	1
234	285	33	1
241	285	33	1
178	286	33	1
204	286	33	1
207	286	33	2
211	286	33	1
223	286	33	1
235	286	33	1
236	286	33	2
237	286	33	1
243	286	33	1
245	286	33	1
185	287	33	1
208	287	33	1
224	287	33	1
226	287	33	1
243	287	33	1
245	287	33	1
247	287	33	1
231	288	33	1
233	288	33	1
239	288	33	1
245	288	33	1
250	288	33	1
255	288	33	1
184	289	33	1
200	289	33	1
202	289	33	2
222	289	33	2
237	289	33	1
184	290	33	1
207	290	33	1
225	290	33	1
230	290	33	1
236	290	33	2
242	290	33	1
248	290	33	1
199	291	33	1
203	291	33	2
223	291	33	1
225	291	33	1
226	291	33	1
249	291	33	1
221	292	33	1
233	292	33	1
237	292	33	1
254	292	33	1
185	293	33	1
188	293	33	1
223	293	33	2
225	293	33	1
237	293	33	1
244	293	33	1
247	293	33	1
251	293	33	1
254	293	33	1
228	294	33	1
229	294	33	1
235	294	33	2
236	294	33	1
239	294	33	1
245	294	33	1
251	294	33	1
256	294	33	1
220	295	33	2
225	295	33	1
246	295	33	1
194	296	33	1
201	296	33	2
228	296	33	1
231	296	33	1
237	296	33	1
245	296	33	1
197	297	33	2
223	297	33	2
224	297	33	1
241	297	33	1
245	297	33	1
246	297	33	1
196	298	33	1
220	298	33	1
223	298	33	1
228	298	33	1
239	298	33	1
242	298	33	1
244	298	33	1
245	298	33	1
248	298	33	1
223	299	33	1
227	299	33	1
246	299	33	2
247	299	33	1
225	300	33	1
229	300	33	1
235	301	33	1
243	301	33	1
244	301	33	1
209	302	33	1
226	302	33	1
233	302	33	2
244	302	33	1
207	303	33	1
222	303	33	1
235	303	33	1
206	304	33	1
220	304	33	1
230	304	33	1
233	304	33	1
236	304	33	1
234	305	33	1
224	306	33	1
235	306	33	2
237	306	33	1
206	307	33	1
221	307	33	1
224	307	33	1
235	307	33	1
221	308	33	1
222	308	33	1
237	308	33	2
224	309	33	1
229	309	33	1
233	309	33	2
217	310	33	1
229	310	33	1
231	310	33	1
225	312	33	1
231	312	33	2
230	313	33	2
233	313	33	1
235	314	33	1
230	318	33	2
225	252	34	1
227	253	34	1
228	253	34	1
217	254	34	1
219	254	34	1
235	254	34	1
239	254	34	1
223	255	34	1
216	256	34	1
218	256	34	1
223	256	34	1
227	256	34	2
233	256	34	2
219	258	34	1
224	258	34	1
225	258	34	1
235	258	34	1
241	258	34	1
242	258	34	1
244	258	34	1
223	259	34	2
230	259	34	1
233	259	34	1
241	259	34	1
244	259	34	2
230	260	34	1
244	260	34	1
216	261	34	1
220	261	34	1
226	261	34	1
232	261	34	1
235	261	34	1
189	262	34	1
210	262	34	1
224	262	34	1
234	262	34	1
235	262	34	3
240	262	34	1
242	262	34	1
243	262	34	1
245	262	34	1
246	262	34	1
192	263	34	1
210	263	34	3
211	263	34	1
231	263	34	2
235	263	34	1
236	263	34	1
249	263	34	1
252	263	34	1
191	264	34	1
200	264	34	1
205	264	34	1
214	264	34	1
217	264	34	1
219	264	34	1
226	264	34	2
235	264	34	1
236	264	34	2
240	264	34	1
245	264	34	1
247	264	34	1
187	265	34	1
188	265	34	2
193	265	34	1
194	265	34	1
203	265	34	1
204	265	34	1
207	265	34	1
219	265	34	1
221	265	34	1
228	265	34	1
229	265	34	1
233	265	34	1
244	265	34	1
248	265	34	1
175	266	34	2
186	266	34	1
188	266	34	1
214	266	34	1
229	266	34	1
230	266	34	1
237	266	34	1
244	266	34	2
250	266	34	1
186	267	34	1
191	267	34	1
194	267	34	2
206	267	34	1
214	267	34	1
218	267	34	1
228	267	34	1
173	268	34	1
207	268	34	2
216	268	34	2
231	268	34	1
233	268	34	1
240	268	34	1
247	268	34	1
182	269	34	1
183	269	34	1
187	269	34	2
188	269	34	1
191	269	34	1
196	269	34	1
215	269	34	1
235	269	34	1
236	269	34	1
241	269	34	1
242	269	34	1
249	269	34	1
254	269	34	2
185	270	34	1
194	270	34	1
197	270	34	1
201	270	34	1
218	270	34	1
228	270	34	1
231	270	34	1
239	270	34	1
242	270	34	2
173	271	34	1
201	271	34	1
206	271	34	1
209	271	34	1
220	271	34	1
226	271	34	1
247	271	34	1
176	272	34	2
185	272	34	1
226	272	34	1
235	272	34	1
170	273	34	1
176	273	34	1
182	273	34	1
188	273	34	1
197	273	34	1
203	273	34	2
208	273	34	1
209	273	34	2
215	273	34	1
233	273	34	1
239	273	34	1
241	273	34	1
243	273	34	1
249	273	34	1
170	274	34	1
179	274	34	1
182	274	34	1
187	274	34	1
196	274	34	1
212	274	34	1
215	274	34	1
216	274	34	1
235	274	34	1
239	274	34	1
241	274	34	1
176	275	34	1
208	275	34	1
216	275	34	1
219	275	34	2
239	275	34	1
174	276	34	1
175	276	34	1
177	276	34	1
180	276	34	1
206	276	34	1
207	276	34	1
237	276	34	1
202	277	34	1
208	277	34	1
209	277	34	1
241	277	34	1
245	277	34	1
201	278	34	1
231	278	34	1
244	278	34	2
176	279	34	1
177	279	34	2
210	279	34	1
231	279	34	1
232	279	34	1
238	279	34	1
243	279	34	1
244	279	34	1
181	280	34	1
206	280	34	3
208	280	34	1
210	280	34	1
215	280	34	1
238	280	34	1
177	281	34	1
209	281	34	1
213	281	34	1
222	281	34	1
229	281	34	1
230	281	34	2
208	282	34	1
209	282	34	1
213	282	34	1
215	282	34	1
220	282	34	2
222	282	34	1
223	282	34	1
226	282	34	1
230	282	34	2
233	282	34	1
235	282	34	1
245	282	34	1
247	282	34	2
248	282	34	2
249	282	34	1
175	283	34	1
187	283	34	2
210	283	34	1
218	283	34	1
219	283	34	1
234	283	34	1
238	283	34	1
239	283	34	1
240	283	34	1
247	283	34	1
251	283	34	1
178	284	34	1
191	284	34	1
210	284	34	2
225	284	34	1
237	284	34	1
243	284	34	1
202	285	34	1
205	285	34	1
211	285	34	1
231	285	34	1
233	285	34	2
242	285	34	1
245	285	34	1
247	285	34	1
248	285	34	1
188	286	34	1
205	286	34	1
218	286	34	1
224	286	34	1
226	286	34	2
229	286	34	1
231	286	34	1
242	286	34	1
247	286	34	1
190	287	34	1
223	287	34	1
226	287	34	1
235	287	34	3
251	287	34	1
199	288	34	1
204	288	34	1
205	288	34	2
226	288	34	1
228	288	34	1
240	288	34	1
246	288	34	1
249	288	34	1
185	289	34	2
186	289	34	1
198	289	34	1
199	289	34	2
226	289	34	1
230	289	34	1
235	289	34	1
248	289	34	1
187	290	34	1
224	290	34	1
232	290	34	1
237	290	34	1
240	290	34	1
244	290	34	1
247	290	34	1
253	290	34	1
203	291	34	1
221	291	34	1
223	291	34	1
235	291	34	1
237	291	34	1
247	291	34	1
201	292	34	1
225	292	34	1
229	292	34	1
238	292	34	1
182	293	34	1
194	293	34	1
202	293	34	1
204	293	34	1
207	293	34	1
227	293	34	1
233	293	34	1
235	293	34	1
248	293	34	1
206	294	34	1
235	294	34	1
192	295	34	2
196	295	34	1
197	295	34	1
202	295	34	2
220	295	34	1
222	295	34	1
230	295	34	1
240	295	34	1
182	296	34	1
217	296	34	1
223	296	34	1
230	296	34	1
240	296	34	1
242	296	34	2
244	296	34	1
194	297	34	1
195	297	34	1
220	297	34	1
232	297	34	1
235	297	34	1
236	297	34	1
237	297	34	1
245	298	34	1
246	298	34	1
248	298	34	1
195	299	34	1
196	299	34	1
247	299	34	1
225	300	34	1
226	300	34	1
243	300	34	1
244	300	34	1
207	301	34	1
244	301	34	1
236	302	34	1
239	302	34	2
226	303	34	1
229	303	34	1
236	303	34	2
243	303	34	2
245	303	34	1
227	304	34	1
230	304	34	1
244	304	34	1
227	305	34	1
228	305	34	1
229	305	34	1
230	305	34	1
235	305	34	1
237	305	34	1
239	305	34	1
203	306	34	1
222	306	34	1
234	306	34	1
242	306	34	1
223	307	34	1
224	307	34	1
225	307	34	1
236	307	34	1
241	307	34	1
224	308	34	1
225	308	34	1
232	308	34	1
236	308	34	1
234	309	34	1
216	310	34	1
230	310	34	1
237	310	34	1
232	311	34	1
222	312	34	1
228	312	34	1
229	312	34	1
212	313	34	1
233	313	34	1
234	313	34	1
236	313	34	1
234	314	34	1
228	315	34	1
228	316	34	1
232	316	34	1
231	317	34	1
233	317	34	2
235	318	34	2
237	318	34	1
230	248	35	1
225	251	35	1
227	251	35	1
229	252	35	1
221	253	35	2
224	253	35	1
225	253	35	1
226	253	35	2
219	254	35	1
224	254	35	1
227	254	35	2
231	254	35	1
235	254	35	1
240	254	35	1
221	255	35	1
223	255	35	1
224	255	35	1
226	255	35	1
227	255	35	1
215	256	35	1
222	256	35	1
223	256	35	1
240	256	35	1
191	257	35	1
215	257	35	1
227	257	35	1
230	257	35	2
241	257	35	1
243	257	35	1
203	258	35	1
217	258	35	1
242	258	35	1
244	258	35	1
211	259	35	1
225	259	35	1
240	259	35	1
241	259	35	1
212	260	35	1
234	260	35	1
237	260	35	2
238	260	35	1
215	261	35	1
217	261	35	1
226	261	35	1
232	261	35	1
237	261	35	1
240	261	35	1
241	261	35	1
203	262	35	1
221	262	35	1
239	262	35	1
241	262	35	1
196	263	35	1
213	263	35	1
218	263	35	1
224	263	35	1
226	263	35	1
234	263	35	1
236	263	35	2
237	263	35	1
241	263	35	1
245	263	35	1
247	263	35	1
250	263	35	1
188	264	35	1
212	264	35	1
213	264	35	1
216	264	35	1
218	264	35	1
220	264	35	1
221	264	35	1
227	264	35	2
228	264	35	1
231	264	35	1
232	264	35	1
242	264	35	1
243	264	35	1
250	264	35	1
189	265	35	1
195	265	35	1
204	265	35	1
213	265	35	1
218	265	35	1
220	265	35	1
221	265	35	1
223	265	35	1
231	265	35	1
234	265	35	1
239	265	35	1
241	265	35	1
242	265	35	1
186	266	35	1
188	266	35	1
190	266	35	1
191	266	35	1
194	266	35	1
206	266	35	1
234	266	35	1
185	267	35	1
187	267	35	1
188	267	35	1
190	267	35	1
191	267	35	1
194	267	35	1
196	267	35	2
217	267	35	1
223	267	35	1
225	267	35	1
226	267	35	2
229	267	35	1
233	267	35	1
243	267	35	1
192	268	35	1
194	268	35	1
195	268	35	1
196	268	35	1
202	268	35	1
206	268	35	1
207	268	35	1
210	268	35	2
215	268	35	1
217	268	35	1
220	268	35	1
241	268	35	1
246	268	35	1
247	268	35	2
248	268	35	1
249	268	35	1
178	269	35	1
186	269	35	1
188	269	35	1
202	269	35	1
212	269	35	1
220	269	35	1
222	269	35	1
238	269	35	2
244	269	35	2
248	269	35	1
185	270	35	1
188	270	35	1
189	270	35	1
191	270	35	1
193	270	35	1
199	270	35	1
202	270	35	1
211	270	35	1
218	270	35	1
220	270	35	1
238	270	35	1
243	270	35	1
246	270	35	1
250	270	35	1
173	271	35	1
176	271	35	1
179	271	35	2
186	271	35	1
187	271	35	1
196	271	35	1
201	271	35	1
206	271	35	1
212	271	35	1
217	271	35	1
219	271	35	1
220	271	35	1
225	271	35	1
233	271	35	1
240	271	35	1
241	271	35	1
242	271	35	1
248	271	35	1
180	272	35	1
183	272	35	1
185	272	35	1
193	272	35	1
207	272	35	1
209	272	35	1
213	272	35	1
215	272	35	1
222	272	35	1
179	273	35	1
181	273	35	1
183	273	35	2
238	273	35	1
250	273	35	1
184	274	35	1
187	274	35	1
190	274	35	1
201	274	35	1
203	274	35	1
207	274	35	1
211	274	35	2
213	274	35	1
217	274	35	1
224	274	35	1
228	274	35	1
232	274	35	1
234	274	35	1
235	274	35	1
242	274	35	1
245	274	35	1
185	275	35	1
189	275	35	1
200	275	35	1
205	275	35	1
209	275	35	1
219	275	35	1
237	275	35	1
239	275	35	1
245	275	35	2
178	276	35	1
187	276	35	3
202	276	35	1
210	276	35	1
220	276	35	1
233	276	35	1
237	276	35	1
239	276	35	1
243	276	35	1
173	277	35	1
187	277	35	1
188	277	35	1
219	277	35	2
237	277	35	2
242	277	35	1
244	277	35	1
187	278	35	1
190	278	35	1
195	278	35	1
222	278	35	1
223	278	35	1
225	278	35	1
229	278	35	1
235	278	35	1
236	278	35	2
243	278	35	1
177	279	35	1
184	279	35	1
203	279	35	1
204	279	35	1
205	279	35	1
211	279	35	2
221	279	35	1
227	279	35	1
236	279	35	1
238	279	35	1
245	279	35	1
174	280	35	1
175	280	35	1
179	280	35	1
189	280	35	1
221	280	35	2
237	280	35	1
238	280	35	1
245	280	35	1
174	281	35	2
204	281	35	3
205	281	35	1
208	281	35	1
222	281	35	1
226	281	35	1
229	281	35	1
230	281	35	1
189	282	35	2
190	282	35	1
203	282	35	1
205	282	35	1
221	282	35	1
227	282	35	1
232	282	35	1
244	282	35	1
175	283	35	1
180	283	35	1
203	283	35	1
226	283	35	1
227	283	35	1
238	283	35	1
241	283	35	1
245	283	35	1
176	284	35	1
177	284	35	1
205	284	35	1
218	284	35	1
219	284	35	2
220	284	35	2
222	284	35	1
233	284	35	1
237	284	35	1
238	284	35	1
248	284	35	1
249	284	35	1
187	285	35	1
198	285	35	1
206	285	35	1
207	285	35	1
208	285	35	1
217	285	35	1
220	285	35	1
224	285	35	1
226	285	35	1
234	285	35	1
240	285	35	1
245	285	35	1
246	285	35	1
248	285	35	1
175	286	35	1
181	286	35	1
202	286	35	1
205	286	35	1
207	286	35	1
208	286	35	1
216	286	35	1
220	286	35	2
221	286	35	1
228	286	35	1
234	286	35	1
238	286	35	1
244	286	35	1
247	286	35	1
248	286	35	1
249	286	35	1
174	287	35	1
175	287	35	1
185	287	35	2
187	287	35	1
188	287	35	1
194	287	35	2
198	287	35	1
199	287	35	1
204	287	35	1
229	287	35	1
236	287	35	1
237	287	35	1
243	287	35	1
176	288	35	1
183	288	35	1
188	288	35	1
204	288	35	1
222	288	35	1
224	288	35	1
230	288	35	1
237	288	35	1
238	288	35	1
247	288	35	1
175	289	35	1
187	289	35	1
199	289	35	1
204	289	35	1
238	289	35	1
244	289	35	1
248	289	35	1
190	290	35	2
198	290	35	1
200	290	35	1
204	290	35	1
205	290	35	1
206	290	35	1
223	290	35	1
231	290	35	1
241	290	35	1
247	290	35	1
176	291	35	1
185	291	35	1
191	291	35	1
201	291	35	1
202	291	35	1
204	291	35	1
222	291	35	1
234	291	35	1
237	291	35	1
182	292	35	1
183	292	35	1
188	292	35	1
194	292	35	2
197	292	35	1
201	292	35	2
204	292	35	1
248	292	35	1
198	293	35	1
200	293	35	2
201	293	35	1
223	293	35	1
225	293	35	1
232	293	35	1
233	293	35	1
198	294	35	1
220	294	35	1
221	294	35	1
225	294	35	1
226	294	35	1
239	294	35	2
244	294	35	1
245	294	35	1
218	295	35	2
223	295	35	1
224	295	35	1
233	295	35	1
249	295	35	1
195	296	35	1
198	296	35	1
202	296	35	2
238	296	35	1
241	296	35	2
198	297	35	1
225	297	35	1
226	297	35	1
232	297	35	1
233	297	35	1
238	297	35	1
243	297	35	1
194	298	35	1
197	298	35	1
219	298	35	1
220	298	35	1
223	298	35	1
229	298	35	1
241	298	35	1
247	298	35	1
199	299	35	1
202	299	35	2
227	299	35	2
194	300	35	1
197	300	35	1
228	300	35	1
229	300	35	1
235	300	35	1
237	300	35	1
194	301	35	1
196	301	35	2
228	301	35	1
235	301	35	1
236	301	35	1
242	301	35	1
244	301	35	1
245	301	35	1
199	302	35	1
200	302	35	1
222	302	35	1
224	302	35	1
230	302	35	1
234	302	35	1
226	303	35	2
231	303	35	1
232	303	35	1
241	303	35	1
207	304	35	2
228	304	35	1
235	304	35	2
240	304	35	1
225	305	35	1
237	305	35	1
228	306	35	1
230	306	35	1
231	306	35	1
239	306	35	1
198	307	35	1
222	307	35	1
225	307	35	1
232	307	35	1
233	307	35	1
234	307	35	1
239	307	35	1
240	307	35	1
203	308	35	1
220	308	35	1
232	308	35	1
221	310	35	1
222	310	35	2
232	310	35	1
235	310	35	1
236	310	35	1
213	311	35	1
219	311	35	1
230	311	35	1
236	311	35	2
234	312	35	1
236	313	35	1
221	314	35	1
233	314	35	1
234	315	35	1
235	315	35	1
240	315	35	1
233	317	35	1
231	318	35	1
233	318	35	1
238	318	35	1
240	319	35	1
225	253	36	1
228	253	36	2
223	256	36	1
225	256	36	1
216	257	36	1
224	257	36	1
217	258	36	1
222	258	36	1
229	258	36	1
231	258	36	1
219	259	36	1
222	259	36	1
224	259	36	1
228	259	36	1
216	260	36	4
219	260	36	1
224	260	36	1
216	261	36	1
218	261	36	1
219	261	36	1
226	261	36	1
237	261	36	1
190	262	36	1
227	262	36	1
210	263	36	1
219	263	36	2
221	263	36	1
229	263	36	2
233	263	36	2
240	263	36	1
242	263	36	1
245	263	36	1
249	263	36	1
220	264	36	1
222	264	36	2
232	264	36	1
243	264	36	1
233	265	36	2
246	265	36	1
186	266	36	1
215	266	36	1
221	266	36	1
237	266	36	1
243	266	36	1
192	267	36	2
193	267	36	1
196	267	36	1
202	267	36	1
216	267	36	1
217	267	36	1
236	267	36	1
239	267	36	1
241	267	36	1
249	267	36	1
189	268	36	1
197	268	36	1
209	268	36	1
214	268	36	1
232	268	36	2
239	268	36	2
194	269	36	1
215	269	36	1
217	269	36	1
234	269	36	2
237	269	36	1
192	270	36	1
194	270	36	1
196	270	36	1
203	270	36	1
211	270	36	1
232	270	36	1
235	270	36	1
238	270	36	1
241	270	36	1
178	271	36	1
192	271	36	1
193	271	36	1
214	271	36	1
215	271	36	1
218	271	36	1
220	271	36	1
223	271	36	1
214	272	36	2
215	272	36	1
219	272	36	1
230	272	36	1
236	272	36	1
178	273	36	1
190	273	36	1
205	273	36	1
212	273	36	1
235	273	36	1
178	274	36	2
206	274	36	1
214	274	36	1
221	274	36	1
236	274	36	2
239	274	36	2
175	275	36	1
184	275	36	1
206	275	36	1
210	275	36	1
211	275	36	1
217	275	36	1
243	275	36	1
177	276	36	1
181	276	36	1
186	276	36	1
214	276	36	1
217	276	36	1
222	276	36	1
240	276	36	1
208	277	36	1
209	277	36	1
226	277	36	1
181	278	36	1
201	278	36	1
208	278	36	1
210	278	36	1
213	278	36	1
219	278	36	1
234	279	36	1
174	280	36	1
207	280	36	1
211	280	36	1
212	280	36	1
213	280	36	1
224	280	36	1
179	281	36	1
222	281	36	1
223	281	36	1
181	282	36	1
189	282	36	1
221	282	36	1
231	282	36	1
187	283	36	1
202	283	36	1
208	283	36	2
219	283	36	1
176	284	36	1
179	284	36	1
188	284	36	1
196	284	36	1
206	284	36	1
208	284	36	1
225	284	36	1
226	284	36	1
242	284	36	1
190	285	36	1
200	285	36	1
207	285	36	1
208	285	36	1
215	285	36	2
218	285	36	1
223	285	36	2
224	285	36	1
227	285	36	2
234	285	36	1
241	285	36	1
244	285	36	1
245	285	36	1
213	286	36	1
230	286	36	1
239	286	36	1
242	286	36	1
190	287	36	1
200	287	36	1
201	287	36	1
203	287	36	1
205	287	36	2
220	287	36	1
222	287	36	1
236	287	36	1
243	287	36	2
248	287	36	1
188	288	36	1
202	288	36	1
206	288	36	1
224	288	36	1
230	288	36	1
234	288	36	1
238	288	36	1
240	288	36	1
242	288	36	1
193	289	36	1
206	289	36	1
227	289	36	1
234	289	36	1
235	289	36	1
243	289	36	1
222	290	36	1
223	290	36	2
241	290	36	1
184	291	36	1
186	291	36	2
221	291	36	1
224	291	36	2
231	291	36	1
233	291	36	1
234	291	36	1
242	291	36	1
244	291	36	1
196	292	36	1
220	292	36	1
224	292	36	1
226	292	36	1
231	292	36	1
232	292	36	1
238	292	36	2
242	292	36	1
244	292	36	1
182	293	36	2
195	293	36	1
196	293	36	1
201	293	36	1
206	293	36	1
231	293	36	1
241	293	36	2
198	294	36	2
204	294	36	1
223	294	36	1
229	294	36	1
237	294	36	1
196	295	36	1
198	295	36	1
201	295	36	1
204	295	36	2
223	295	36	2
225	295	36	1
235	295	36	1
241	295	36	1
227	296	36	1
244	296	36	1
199	297	36	1
202	297	36	1
204	297	36	1
217	297	36	1
228	297	36	1
234	297	36	1
235	297	36	1
236	297	36	1
229	298	36	1
236	298	36	1
240	298	36	1
243	298	36	1
245	298	36	2
199	299	36	1
228	299	36	1
240	299	36	1
229	300	36	1
241	300	36	1
198	301	36	1
226	302	36	1
231	302	36	1
227	303	36	1
228	303	36	1
199	305	36	1
223	305	36	1
225	305	36	1
228	305	36	1
234	305	36	1
242	305	36	1
224	306	36	1
222	307	36	1
223	307	36	1
224	307	36	1
225	309	36	1
227	309	36	1
230	309	36	1
219	310	36	1
222	310	36	1
224	310	36	1
228	310	36	1
229	310	36	1
234	310	36	2
243	310	36	1
231	311	36	1
238	311	36	1
216	312	36	1
236	312	36	1
240	312	36	1
244	312	36	1
216	313	36	1
235	313	36	1
226	314	36	1
232	314	36	1
228	315	36	1
233	315	36	1
232	316	36	1
233	318	36	1
232	319	36	2
238	319	36	1
239	319	36	1
226	259	37	2
228	259	37	1
216	262	37	1
227	262	37	1
229	262	37	1
232	262	37	1
214	263	37	1
209	264	37	1
238	264	37	1
194	266	37	1
212	266	37	1
193	267	37	1
214	267	37	1
219	267	37	1
238	267	37	1
188	268	37	2
189	268	37	1
211	268	37	1
235	268	37	4
238	268	37	1
194	269	37	1
216	269	37	1
236	269	37	3
188	270	37	1
190	270	37	1
212	270	37	1
215	270	37	2
216	270	37	2
217	270	37	1
237	270	37	1
196	271	37	1
213	271	37	1
218	271	37	1
219	271	37	1
196	272	37	1
214	272	37	1
215	272	37	3
208	273	37	1
210	273	37	1
214	273	37	1
236	273	37	2
210	274	37	1
213	274	37	2
216	274	37	2
206	275	37	1
211	275	37	1
215	275	37	1
209	276	37	1
211	276	37	1
217	276	37	1
195	278	37	1
208	278	37	2
214	278	37	3
195	279	37	1
210	279	37	1
212	279	37	2
231	279	37	1
208	280	37	2
208	281	37	1
212	281	37	1
214	281	37	1
191	282	37	1
212	282	37	1
214	282	37	1
193	283	37	1
202	284	37	1
206	284	37	1
197	285	37	1
198	285	37	1
204	285	37	1
200	286	37	1
202	286	37	1
204	286	37	2
211	286	37	1
215	286	37	1
216	286	37	1
220	286	37	1
232	286	37	1
207	287	37	1
208	287	37	1
219	287	37	1
234	287	37	1
236	287	37	1
239	287	37	1
203	288	37	1
210	288	37	1
232	288	37	1
234	288	37	1
201	289	37	1
202	289	37	1
223	289	37	1
232	289	37	1
235	289	37	1
199	290	37	1
230	290	37	1
232	290	37	1
236	290	37	1
237	290	37	1
243	290	37	1
240	291	37	1
204	292	37	1
226	292	37	1
238	292	37	2
242	292	37	1
190	293	37	1
202	293	37	1
207	293	37	1
223	293	37	1
225	294	37	1
234	294	37	1
235	294	37	1
239	294	37	1
197	295	37	1
202	295	37	1
217	295	37	1
225	295	37	1
231	295	37	1
235	295	37	2
240	295	37	1
200	296	37	1
222	296	37	1
234	296	37	1
240	296	37	1
244	296	37	1
196	297	37	1
220	297	37	1
227	297	37	1
230	298	37	1
245	298	37	2
225	300	37	1
239	300	37	2
241	300	37	1
242	300	37	2
244	300	37	2
244	301	37	1
232	302	37	1
233	302	37	1
236	302	37	1
244	302	37	1
228	304	37	1
226	305	37	1
234	305	37	1
242	306	37	2
198	307	37	1
241	307	37	1
223	308	37	1
225	308	37	1
235	308	37	1
227	309	37	1
229	309	37	1
224	310	37	2
227	310	37	1
216	311	37	1
222	311	37	2
226	311	37	1
217	312	37	2
225	312	37	1
228	312	37	1
235	312	37	1
240	312	37	2
229	313	37	1
236	313	37	1
229	314	37	1
211	315	37	1
238	315	37	1
236	316	37	1
211	317	37	2
232	318	37	1
235	318	37	1
237	318	37	2
238	318	37	1
228	320	37	1
233	322	37	1
224	262	38	1
227	262	38	1
238	262	38	1
237	266	38	1
211	269	38	1
217	269	38	1
218	270	38	1
215	272	38	1
218	272	38	1
236	272	38	2
208	273	38	2
210	274	38	1
212	274	38	1
213	274	38	1
240	274	38	1
189	275	38	1
215	275	38	1
208	276	38	1
213	276	38	1
207	277	38	1
210	277	38	1
220	277	38	1
209	278	38	1
221	278	38	1
222	278	38	1
211	279	38	1
212	279	38	1
220	279	38	1
193	280	38	1
215	280	38	1
221	280	38	1
212	281	38	1
216	281	38	1
208	282	38	1
213	282	38	1
203	283	38	1
207	283	38	2
216	283	38	2
193	284	38	1
215	284	38	2
216	284	38	3
190	285	38	2
212	285	38	1
216	285	38	1
232	285	38	1
193	286	38	1
206	286	38	2
221	286	38	1
233	286	38	1
207	287	38	1
230	287	38	1
202	288	38	1
218	288	38	1
236	288	38	1
185	289	38	1
186	289	38	1
187	289	38	1
193	289	38	1
195	289	38	1
201	289	38	1
231	289	38	1
211	290	38	1
216	290	38	1
237	290	38	1
189	291	38	1
192	291	38	1
202	291	38	2
204	291	38	1
210	291	38	1
199	292	38	1
208	292	38	1
199	293	38	1
208	293	38	1
223	293	38	1
225	293	38	1
230	293	38	1
231	293	38	1
234	293	38	1
238	293	38	1
204	294	38	1
211	294	38	1
226	294	38	1
243	294	38	1
207	295	38	1
220	295	38	1
244	295	38	1
233	296	38	1
241	296	38	1
195	297	38	1
201	297	38	2
204	297	38	1
225	297	38	1
226	297	38	1
234	297	38	1
236	297	38	1
237	297	38	1
242	297	38	1
216	298	38	1
227	298	38	1
230	298	38	1
244	298	38	1
193	299	38	1
204	299	38	1
214	299	38	1
229	299	38	1
232	299	38	1
236	299	38	1
240	299	38	1
204	300	38	1
225	300	38	2
231	300	38	1
234	300	38	1
234	301	38	1
228	302	38	1
233	302	38	1
235	302	38	1
245	302	38	1
229	303	38	1
234	303	38	1
227	304	38	1
230	304	38	1
236	304	38	1
243	304	38	1
244	304	38	2
227	305	38	1
232	305	38	1
241	305	38	1
227	306	38	1
236	306	38	2
242	306	38	1
223	307	38	1
241	307	38	1
246	307	38	2
220	309	38	1
223	309	38	1
227	309	38	1
241	309	38	1
217	310	38	1
221	310	38	1
226	310	38	1
230	310	38	1
233	310	38	1
221	311	38	1
226	311	38	1
220	312	38	1
223	312	38	1
229	312	38	2
230	312	38	1
239	312	38	1
241	312	38	1
217	313	38	1
234	313	38	1
219	314	38	1
221	314	38	1
230	314	38	1
237	314	38	1
240	314	38	1
241	314	38	1
214	315	38	1
230	315	38	1
237	315	38	1
243	315	38	1
234	316	38	1
236	316	38	2
214	317	38	1
231	317	38	1
235	317	38	1
239	317	38	1
240	317	38	1
233	318	38	1
235	318	38	2
236	318	38	1
234	319	38	1
237	319	38	1
239	319	38	2
191	268	39	1
217	268	39	1
188	269	39	1
216	270	39	1
217	270	39	1
214	274	39	1
216	275	39	1
218	276	39	1
213	277	39	1
214	277	39	1
195	278	39	2
210	278	39	1
221	278	39	1
215	280	39	1
212	282	39	1
193	284	39	1
205	284	39	1
195	285	39	2
206	286	39	1
196	287	39	2
