x	y	z	Factors involved in megakaryocyte development and platelet production
213	271	35	1
214	271	35	3
217	271	35	1
218	271	35	2
219	271	35	1
220	271	35	1
225	271	35	1
231	271	35	1
233	271	35	2
236	271	35	1
238	271	35	1
240	271	35	1
241	271	35	1
245	271	35	2
247	271	35	1
248	271	35	1
249	271	35	1
173	272	35	1
176	272	35	1
179	272	35	2
180	272	35	1
182	272	35	1
183	272	35	2
184	272	35	1
185	272	35	2
189	272	35	1
191	272	35	3
193	272	35	2
197	272	35	1
201	272	35	1
203	272	35	1
207	272	35	2
208	272	35	1
213	272	35	1
214	272	35	1
222	272	35	1
234	272	35	1
237	272	35	1
238	272	35	1
239	272	35	2
240	272	35	1
241	272	35	2
243	272	35	1
244	272	35	1
246	272	35	1
173	273	35	1
178	273	35	2
184	273	35	1
187	273	35	1
205	273	35	1
206	273	35	1
209	273	35	1
216	273	35	1
217	273	35	1
218	273	35	1
227	273	35	2
230	273	35	1
232	273	35	2
235	273	35	1
238	273	35	1
245	273	35	1
171	274	35	1
176	274	35	1
178	274	35	2
181	274	35	1
182	274	35	1
184	274	35	1
190	274	35	2
201	274	35	2
202	274	35	1
207	274	35	1
210	274	35	2
212	274	35	1
215	274	35	1
218	274	35	2
223	274	35	2
224	274	35	1
225	274	35	2
231	274	35	2
232	274	35	2
233	274	35	1
234	274	35	3
235	274	35	1
239	274	35	1
242	274	35	2
245	274	35	2
176	275	35	1
178	275	35	2
186	275	35	1
205	275	35	1
214	275	35	3
218	275	35	1
220	275	35	2
225	275	35	1
231	275	35	1
235	275	35	1
238	275	35	1
240	275	35	1
242	275	35	1
243	275	35	2
245	275	35	1
175	276	35	1
178	276	35	1
187	276	35	1
188	276	35	2
203	276	35	1
209	276	35	1
210	276	35	2
211	276	35	1
212	276	35	1
221	276	35	2
222	276	35	1
232	276	35	1
233	276	35	1
242	276	35	2
244	276	35	1
182	277	35	1
185	277	35	1
206	277	35	1
210	277	35	1
218	277	35	4
230	277	35	1
232	277	35	1
235	277	35	1
237	277	35	1
238	277	35	1
242	277	35	1
175	278	35	1
176	278	35	1
183	278	35	2
187	278	35	1
190	278	35	1
203	278	35	2
204	278	35	1
205	278	35	5
210	278	35	1
214	278	35	2
221	278	35	2
223	278	35	1
224	278	35	1
227	278	35	1
229	278	35	1
244	278	35	1
245	278	35	1
247	278	35	1
177	279	35	1
192	279	35	1
194	279	35	1
195	279	35	1
201	279	35	1
203	279	35	1
204	279	35	4
214	279	35	1
217	279	35	3
221	279	35	1
222	279	35	1
227	279	35	2
236	279	35	1
238	279	35	1
246	279	35	1
172	280	35	1
174	280	35	2
175	280	35	1
177	280	35	1
179	280	35	3
189	280	35	1
190	280	35	1
193	280	35	2
194	280	35	2
199	280	35	1
206	280	35	1
207	280	35	1
215	280	35	1
217	280	35	1
219	280	35	1
224	280	35	1
226	280	35	1
234	280	35	1
237	280	35	1
238	280	35	1
248	280	35	3
173	281	35	1
174	281	35	2
180	281	35	2
182	281	35	1
187	281	35	1
191	281	35	2
205	281	35	2
208	281	35	1
213	281	35	1
214	281	35	1
219	281	35	1
223	281	35	4
228	281	35	1
232	281	35	1
234	281	35	1
235	281	35	1
239	281	35	2
240	281	35	1
248	281	35	1
173	282	35	1
175	282	35	2
186	282	35	1
190	282	35	2
203	282	35	1
205	282	35	1
210	282	35	2
213	282	35	2
214	282	35	3
215	282	35	1
216	282	35	1
219	282	35	1
222	282	35	1
223	282	35	1
224	282	35	1
225	282	35	1
226	282	35	1
227	282	35	1
229	282	35	2
231	282	35	1
232	282	35	2
233	282	35	2
180	283	35	2
183	283	35	1
188	283	35	1
190	283	35	1
191	283	35	1
205	283	35	2
209	283	35	2
215	283	35	1
221	283	35	2
226	283	35	2
227	283	35	1
228	283	35	1
229	283	35	3
233	283	35	2
236	283	35	2
243	283	35	1
246	283	35	1
247	283	35	2
176	284	35	3
180	284	35	1
181	284	35	2
191	284	35	1
205	284	35	2
206	284	35	2
219	284	35	2
220	284	35	2
222	284	35	1
224	284	35	1
225	284	35	1
226	284	35	1
233	284	35	2
234	284	35	1
237	284	35	2
242	284	35	1
178	285	35	1
180	285	35	1
187	285	35	1
189	285	35	2
198	285	35	1
200	285	35	1
201	285	35	1
203	285	35	1
205	285	35	1
207	285	35	1
209	285	35	1
217	285	35	1
218	285	35	1
220	285	35	2
222	285	35	1
225	285	35	1
229	285	35	1
232	285	35	2
240	285	35	2
246	285	35	2
248	285	35	1
250	285	35	1
178	286	35	2
183	286	35	1
185	286	35	2
186	286	35	1
188	286	35	1
191	286	35	1
196	286	35	1
198	286	35	1
201	286	35	1
204	286	35	1
208	286	35	2
209	286	35	1
211	286	35	2
215	286	35	1
224	286	35	1
225	286	35	2
227	286	35	1
231	286	35	1
233	286	35	2
234	286	35	1
238	286	35	2
243	286	35	1
246	286	35	1
247	286	35	1
248	286	35	1
187	287	35	2
188	287	35	1
190	287	35	1
194	287	35	2
198	287	35	1
199	287	35	1
200	287	35	2
202	287	35	3
203	287	35	1
204	287	35	1
206	287	35	1
219	287	35	1
223	287	35	1
225	287	35	1
236	287	35	2
237	287	35	1
243	287	35	1
244	287	35	1
247	287	35	1
183	288	35	1
185	288	35	2
187	288	35	1
188	288	35	1
189	288	35	1
190	288	35	1
195	288	35	1
218	288	35	1
219	288	35	1
220	288	35	4
221	288	35	1
222	288	35	3
228	288	35	1
230	288	35	1
232	288	35	2
237	288	35	2
238	288	35	1
239	288	35	1
246	288	35	1
174	289	35	1
176	289	35	1
184	289	35	1
185	289	35	2
186	289	35	1
188	289	35	1
195	289	35	1
199	289	35	1
200	289	35	1
207	289	35	1
221	289	35	1
225	289	35	1
237	289	35	1
238	289	35	1
243	289	35	2
244	289	35	1
184	290	35	1
185	290	35	1
187	290	35	2
190	290	35	2
197	290	35	1
201	290	35	1
203	290	35	1
204	290	35	1
205	290	35	1
220	290	35	1
222	290	35	2
225	290	35	1
227	290	35	1
231	290	35	2
238	290	35	1
244	290	35	1
245	290	35	1
179	291	35	2
194	291	35	1
195	291	35	2
196	291	35	2
199	291	35	1
201	291	35	2
202	291	35	1
204	291	35	1
205	291	35	1
206	291	35	1
216	291	35	1
223	291	35	1
226	291	35	1
231	291	35	1
232	291	35	1
234	291	35	1
236	291	35	1
237	291	35	1
242	291	35	1
247	291	35	1
174	292	35	3
185	292	35	2
188	292	35	1
197	292	35	2
198	292	35	1
201	292	35	1
203	292	35	1
220	292	35	1
221	292	35	3
222	292	35	1
225	292	35	1
230	292	35	1
231	292	35	2
232	292	35	2
233	292	35	1
235	292	35	2
238	292	35	1
248	292	35	3
250	292	35	1
181	293	35	1
195	293	35	3
196	293	35	1
198	293	35	1
200	293	35	1
204	293	35	1
206	293	35	1
222	293	35	1
223	293	35	1
228	293	35	1
229	293	35	1
230	293	35	1
232	293	35	1
235	293	35	3
239	293	35	1
242	293	35	1
246	293	35	1
187	294	35	1
190	294	35	2
195	294	35	3
222	294	35	1
224	294	35	1
228	294	35	1
231	294	35	2
234	294	35	1
236	294	35	1
239	294	35	1
241	294	35	2
244	294	35	1
197	295	35	1
202	295	35	1
204	295	35	1
218	295	35	1
227	295	35	1
230	295	35	1
240	295	35	2
241	295	35	1
242	295	35	1
249	295	35	2
177	296	35	2
180	296	35	1
196	296	35	1
199	296	35	1
201	296	35	1
203	296	35	1
204	296	35	1
217	296	35	1
219	296	35	3
220	296	35	1
221	296	35	2
222	296	35	1
228	296	35	2
236	296	35	1
237	296	35	1
238	296	35	3
245	296	35	1
196	297	35	1
197	297	35	1
199	297	35	1
200	297	35	2
219	297	35	2
227	297	35	3
228	297	35	1
233	297	35	1
235	297	35	1
237	297	35	1
240	297	35	1
242	297	35	1
243	297	35	2
244	297	35	2
245	297	35	2
181	298	35	2
191	298	35	1
196	298	35	2
198	298	35	1
200	298	35	1
203	298	35	2
219	298	35	3
221	298	35	2
222	298	35	1
229	298	35	1
234	298	35	1
236	298	35	2
239	298	35	1
246	298	35	1
196	299	35	2
200	299	35	1
202	299	35	1
227	299	35	1
228	299	35	1
235	299	35	2
238	299	35	1
239	299	35	2
240	299	35	1
241	299	35	2
242	299	35	1
245	299	35	1
194	300	35	1
197	300	35	1
224	300	35	1
233	300	35	3
194	301	35	1
196	301	35	1
198	301	35	1
227	301	35	1
228	301	35	1
231	301	35	1
236	301	35	2
239	301	35	1
241	301	35	3
228	302	35	1
229	302	35	1
231	302	35	1
234	302	35	1
238	302	35	1
242	302	35	1
231	303	35	1
234	303	35	1
236	303	35	2
238	303	35	1
241	303	35	1
242	303	35	2
226	304	35	1
227	304	35	1
233	304	35	1
234	304	35	2
235	304	35	1
243	304	35	1
244	304	35	1
227	305	35	2
229	305	35	1
230	305	35	3
233	305	35	4
234	305	35	3
235	305	35	3
240	305	35	1
242	305	35	1
223	306	35	2
224	306	35	2
227	306	35	1
229	306	35	1
230	306	35	1
231	306	35	1
233	306	35	1
239	306	35	1
195	307	35	2
198	307	35	3
221	307	35	1
222	307	35	1
224	307	35	1
227	307	35	2
233	307	35	2
234	307	35	3
235	307	35	1
237	307	35	1
239	307	35	1
241	307	35	2
243	307	35	1
221	308	35	1
226	308	35	2
227	308	35	1
228	308	35	1
229	308	35	3
231	308	35	2
232	308	35	1
236	308	35	3
239	308	35	1
241	308	35	3
228	309	35	2
234	309	35	1
235	309	35	2
237	309	35	1
242	309	35	1
219	310	35	1
220	310	35	1
222	310	35	1
223	310	35	1
227	310	35	1
230	310	35	1
232	310	35	1
234	310	35	1
238	310	35	1
220	311	35	1
221	311	35	1
224	311	35	2
228	311	35	2
229	311	35	2
232	311	35	2
234	311	35	1
236	311	35	1
237	311	35	2
225	312	35	2
236	312	35	2
221	313	35	3
226	313	35	1
229	313	35	1
230	313	35	2
235	313	35	2
236	313	35	1
240	313	35	2
225	314	35	2
228	314	35	1
230	314	35	1
233	314	35	2
235	314	35	1
230	315	35	2
235	315	35	2
236	315	35	1
210	316	35	2
232	316	35	1
238	316	35	2
227	317	35	1
233	317	35	1
238	317	35	1
240	317	35	2
240	319	35	1
224	253	36	1
225	253	36	1
229	254	36	1
224	255	36	1
226	255	36	2
218	256	36	2
226	256	36	1
218	257	36	1
226	257	36	2
228	257	36	1
217	258	36	1
218	258	36	1
220	258	36	2
225	258	36	3
226	258	36	1
227	258	36	1
229	258	36	1
231	258	36	1
219	259	36	1
223	259	36	2
228	259	36	1
230	259	36	1
232	259	36	1
212	260	36	1
216	260	36	1
217	260	36	1
219	260	36	1
235	260	36	1
211	261	36	1
218	261	36	1
219	261	36	1
222	261	36	1
223	261	36	1
227	261	36	2
230	261	36	1
234	261	36	1
238	261	36	2
239	261	36	2
243	261	36	2
190	262	36	1
210	262	36	1
212	262	36	1
221	262	36	1
223	262	36	3
224	262	36	2
228	262	36	1
229	262	36	1
231	262	36	1
232	262	36	2
240	262	36	1
245	262	36	2
189	263	36	1
193	263	36	1
221	263	36	1
225	263	36	1
227	263	36	1
235	263	36	1
239	263	36	1
240	263	36	1
242	263	36	1
245	263	36	1
188	264	36	4
191	264	36	1
206	264	36	1
209	264	36	2
213	264	36	2
215	264	36	3
218	264	36	2
222	264	36	1
225	264	36	2
230	264	36	1
231	264	36	1
239	264	36	1
240	264	36	1
242	264	36	3
243	264	36	2
250	264	36	2
191	265	36	1
196	265	36	1
215	265	36	1
216	265	36	1
222	265	36	1
237	265	36	2
240	265	36	1
242	265	36	2
245	265	36	1
247	265	36	1
191	266	36	1
207	266	36	1
211	266	36	1
215	266	36	1
217	266	36	1
220	266	36	1
221	266	36	1
223	266	36	1
226	266	36	4
228	266	36	1
230	266	36	1
232	266	36	1
234	266	36	1
243	266	36	1
186	267	36	3
193	267	36	2
194	267	36	1
196	267	36	1
202	267	36	2
208	267	36	1
209	267	36	2
211	267	36	3
212	267	36	1
216	267	36	1
218	267	36	1
229	267	36	1
240	267	36	1
249	267	36	1
188	268	36	1
189	268	36	1
194	268	36	1
195	268	36	2
197	268	36	1
205	268	36	1
206	268	36	1
209	268	36	2
219	268	36	1
233	268	36	1
236	268	36	1
241	268	36	4
247	268	36	1
250	268	36	3
186	269	36	2
191	269	36	1
193	269	36	1
200	269	36	1
210	269	36	2
213	269	36	1
214	269	36	1
216	269	36	1
217	269	36	1
225	269	36	2
229	269	36	1
233	269	36	1
236	269	36	2
238	269	36	2
240	269	36	2
187	270	36	1
191	270	36	1
193	270	36	1
206	270	36	2
211	270	36	1
212	270	36	3
213	270	36	2
214	270	36	1
216	270	36	1
217	270	36	2
220	270	36	1
221	270	36	2
230	270	36	1
235	270	36	1
244	270	36	1
176	271	36	1
189	271	36	1
192	271	36	1
193	271	36	1
206	271	36	1
207	271	36	1
212	271	36	1
213	271	36	1
217	271	36	1
218	271	36	1
225	271	36	1
239	271	36	1
248	271	36	1
177	272	36	2
178	272	36	3
179	272	36	1
181	272	36	1
185	272	36	1
190	272	36	1
193	272	36	1
197	272	36	1
211	272	36	1
213	272	36	1
215	272	36	1
217	272	36	1
218	272	36	1
219	272	36	1
230	272	36	1
232	272	36	1
233	272	36	1
235	272	36	1
178	273	36	1
181	273	36	1
185	273	36	1
204	273	36	2
207	273	36	4
209	273	36	1
216	273	36	1
217	273	36	1
232	273	36	1
176	274	36	1
203	274	36	1
204	274	36	1
206	274	36	2
208	274	36	1
211	274	36	1
212	274	36	1
213	274	36	2
215	274	36	2
216	274	36	2
217	274	36	1
220	274	36	1
233	274	36	1
236	274	36	2
239	274	36	1
240	274	36	1
250	274	36	1
208	275	36	2
211	275	36	3
216	275	36	2
218	275	36	2
219	275	36	1
220	275	36	2
231	275	36	2
243	275	36	1
180	276	36	2
203	276	36	1
212	276	36	1
215	276	36	2
217	276	36	2
219	276	36	1
220	276	36	2
232	276	36	1
189	277	36	1
204	277	36	1
206	277	36	2
207	277	36	1
208	277	36	2
209	277	36	2
210	277	36	1
214	277	36	2
234	277	36	1
204	278	36	1
205	278	36	2
218	278	36	1
219	278	36	2
231	278	36	2
173	279	36	2
179	279	36	2
187	279	36	1
193	279	36	1
206	279	36	1
209	279	36	1
212	279	36	1
223	279	36	2
173	280	36	2
180	280	36	1
191	280	36	1
192	280	36	1
193	280	36	2
199	280	36	1
204	280	36	1
205	280	36	1
208	280	36	1
210	280	36	2
211	280	36	1
212	280	36	1
213	280	36	2
215	280	36	1
224	280	36	2
226	280	36	1
234	280	36	1
173	281	36	1
176	281	36	1
178	281	36	2
179	281	36	1
189	281	36	2
190	281	36	2
191	281	36	1
192	281	36	1
193	281	36	1
204	281	36	2
206	281	36	1
207	281	36	2
214	281	36	1
217	281	36	2
222	281	36	2
228	281	36	1
172	282	36	1
208	282	36	2
209	282	36	4
212	282	36	1
213	282	36	1
215	282	36	1
220	282	36	1
221	282	36	2
222	282	36	1
231	282	36	1
181	283	36	2
187	283	36	1
202	283	36	2
204	283	36	2
208	283	36	1
210	283	36	1
212	283	36	2
215	283	36	3
216	283	36	1
225	283	36	1
230	283	36	1
239	283	36	1
241	283	36	1
176	284	36	2
179	284	36	1
187	284	36	1
188	284	36	1
199	284	36	1
208	284	36	1
213	284	36	2
219	284	36	3
224	284	36	1
226	284	36	1
239	284	36	2
240	284	36	3
242	284	36	1
245	284	36	2
176	285	36	3
191	285	36	1
199	285	36	2
200	285	36	2
201	285	36	1
202	285	36	1
208	285	36	1
212	285	36	1
218	285	36	1
220	285	36	1
231	285	36	1
233	285	36	2
235	285	36	1
238	285	36	1
240	285	36	1
242	285	36	2
244	285	36	2
245	285	36	1
188	286	36	1
198	286	36	2
200	286	36	1
201	286	36	1
203	286	36	1
205	286	36	1
208	286	36	2
209	286	36	1
224	286	36	1
228	286	36	1
231	286	36	1
234	286	36	1
236	286	36	1
237	286	36	2
238	286	36	1
244	286	36	3
176	287	36	1
177	287	36	1
185	287	36	1
198	287	36	2
199	287	36	1
201	287	36	2
202	287	36	1
203	287	36	1
207	287	36	2
214	287	36	1
222	287	36	1
224	287	36	1
225	287	36	1
228	287	36	3
230	287	36	1
233	287	36	2
238	287	36	1
241	287	36	1
243	287	36	2
176	288	36	1
187	288	36	1
192	288	36	1
199	288	36	1
202	288	36	1
203	288	36	1
204	288	36	1
206	288	36	1
219	288	36	2
220	288	36	1
223	288	36	1
229	288	36	1
231	288	36	1
233	288	36	1
237	288	36	1
238	288	36	2
241	288	36	1
243	288	36	1
245	288	36	3
199	289	36	1
200	289	36	2
201	289	36	1
203	289	36	1
206	289	36	1
217	289	36	1
219	289	36	2
233	289	36	1
234	289	36	2
240	289	36	1
242	289	36	1
243	289	36	1
187	290	36	1
195	290	36	2
198	290	36	1
200	290	36	3
203	290	36	1
204	290	36	1
223	290	36	1
232	290	36	2
233	290	36	3
236	290	36	1
237	290	36	2
238	290	36	1
239	290	36	1
240	290	36	1
241	290	36	1
243	290	36	2
186	291	36	1
194	291	36	1
195	291	36	1
199	291	36	2
201	291	36	1
203	291	36	1
204	291	36	2
221	291	36	1
222	291	36	2
231	291	36	1
232	291	36	2
234	291	36	2
238	291	36	1
239	291	36	1
244	291	36	3
245	291	36	1
200	292	36	1
208	292	36	1
219	292	36	1
221	292	36	2
224	292	36	1
226	292	36	1
227	292	36	1
230	292	36	1
238	292	36	1
239	292	36	1
242	292	36	1
195	293	36	1
197	293	36	1
199	293	36	1
200	293	36	3
202	293	36	1
205	293	36	1
207	293	36	1
224	293	36	1
226	293	36	1
229	293	36	2
231	293	36	2
234	293	36	1
235	293	36	1
242	293	36	2
182	294	36	3
187	294	36	1
188	294	36	1
190	294	36	1
195	294	36	1
199	294	36	1
202	294	36	1
224	294	36	1
229	294	36	2
230	294	36	1
232	294	36	2
234	294	36	3
235	294	36	1
237	294	36	1
238	294	36	3
243	294	36	1
244	294	36	1
198	295	36	2
199	295	36	1
202	295	36	1
207	295	36	1
220	295	36	1
225	295	36	1
226	295	36	1
229	295	36	1
230	295	36	1
233	295	36	1
237	295	36	1
240	295	36	1
242	295	36	2
196	296	36	1
199	296	36	3
201	296	36	1
202	296	36	1
222	296	36	1
229	296	36	1
231	296	36	1
234	296	36	1
236	296	36	1
237	296	36	1
239	296	36	1
241	296	36	1
243	296	36	1
244	296	36	3
245	296	36	1
195	297	36	2
199	297	36	1
201	297	36	1
204	297	36	2
205	297	36	2
229	297	36	1
233	297	36	1
236	297	36	4
242	297	36	1
245	297	36	2
199	298	36	1
203	298	36	1
226	298	36	1
234	298	36	1
236	298	36	1
240	298	36	1
241	298	36	2
244	298	36	1
196	299	36	3
228	299	36	2
230	299	36	1
233	299	36	2
238	299	36	1
240	299	36	2
241	299	36	2
244	299	36	1
245	299	36	1
225	300	36	2
229	300	36	1
237	300	36	1
242	300	36	1
245	300	36	1
198	301	36	1
223	301	36	4
225	301	36	1
226	301	36	2
227	301	36	1
232	301	36	1
234	301	36	1
245	301	36	1
225	302	36	3
226	302	36	1
227	302	36	1
229	302	36	1
232	302	36	1
243	302	36	1
244	302	36	1
227	303	36	1
231	303	36	1
233	303	36	1
242	303	36	1
245	303	36	3
223	304	36	2
227	304	36	2
230	304	36	1
232	304	36	1
235	304	36	2
199	305	36	1
223	305	36	1
225	305	36	2
224	306	36	3
226	306	36	1
228	306	36	2
241	306	36	2
243	306	36	1
194	307	36	1
222	307	36	2
226	307	36	1
240	307	36	3
243	307	36	1
222	308	36	1
224	308	36	1
239	308	36	1
242	308	36	4
243	308	36	2
225	309	36	1
227	309	36	1
230	309	36	2
233	309	36	1
242	309	36	1
222	310	36	1
223	310	36	1
224	310	36	1
226	310	36	1
228	310	36	1
229	310	36	1
211	311	36	1
213	311	36	2
220	311	36	2
222	311	36	2
223	311	36	1
229	311	36	1
230	311	36	1
234	311	36	1
235	311	36	1
236	311	36	1
238	311	36	3
242	311	36	3
216	312	36	1
218	312	36	1
220	312	36	1
230	312	36	1
240	312	36	1
244	312	36	3
216	313	36	1
217	313	36	1
229	313	36	3
236	313	36	1
225	314	36	1
226	314	36	1
230	314	36	1
234	314	36	1
235	314	36	1
236	314	36	1
238	314	36	3
241	314	36	2
214	315	36	3
230	315	36	1
233	315	36	2
242	315	36	1
228	316	36	2
231	316	36	1
232	316	36	2
238	316	36	1
242	316	36	1
232	317	36	1
235	317	36	1
236	317	36	1
230	318	36	2
233	318	36	1
238	318	36	1
238	319	36	1
227	257	37	1
228	257	37	1
227	258	37	2
228	258	37	1
230	259	37	1
226	260	37	1
227	260	37	1
228	260	37	1
242	260	37	1
226	261	37	3
227	261	37	1
228	261	37	2
230	261	37	1
216	262	37	5
227	262	37	2
229	262	37	1
230	262	37	1
217	263	37	1
222	263	37	2
231	263	37	1
209	264	37	1
211	264	37	2
215	264	37	1
236	264	37	1
238	264	37	1
228	265	37	1
232	265	37	1
188	266	37	2
194	266	37	1
212	266	37	1
191	267	37	2
193	267	37	2
210	267	37	1
211	267	37	1
214	267	37	2
238	267	37	2
241	267	37	2
189	268	37	2
217	268	37	1
235	268	37	1
236	268	37	2
238	268	37	1
241	268	37	2
193	269	37	2
210	269	37	1
211	269	37	1
218	269	37	1
236	269	37	1
237	269	37	1
188	270	37	1
190	270	37	2
192	270	37	2
194	270	37	1
196	270	37	1
210	270	37	1
220	270	37	1
195	271	37	2
196	271	37	2
207	271	37	1
213	271	37	1
215	271	37	1
220	271	37	1
221	271	37	1
207	272	37	1
215	272	37	1
208	273	37	1
209	273	37	1
211	273	37	1
216	273	37	1
219	273	37	1
206	275	37	1
207	275	37	1
208	275	37	2
214	275	37	1
215	275	37	1
216	275	37	2
219	275	37	2
208	276	37	1
209	276	37	2
211	276	37	1
214	276	37	1
215	276	37	1
217	276	37	1
211	277	37	1
214	277	37	1
217	277	37	1
206	278	37	1
212	278	37	1
214	278	37	1
215	278	37	1
191	279	37	1
195	279	37	2
207	279	37	1
214	279	37	4
216	279	37	2
217	279	37	1
208	280	37	1
209	280	37	2
210	280	37	1
212	280	37	1
215	280	37	1
189	281	37	2
193	281	37	1
208	281	37	1
215	281	37	1
189	282	37	1
208	282	37	1
212	282	37	1
214	282	37	1
219	282	37	2
221	282	37	2
189	283	37	1
193	283	37	1
201	283	37	3
204	283	37	2
211	283	37	2
214	283	37	2
215	283	37	3
228	283	37	1
230	283	37	1
186	284	37	1
195	284	37	1
196	284	37	1
206	284	37	1
237	284	37	2
195	285	37	2
201	285	37	2
204	285	37	1
205	285	37	1
226	285	37	1
237	285	37	1
239	285	37	1
188	286	37	1
199	286	37	1
200	286	37	1
203	286	37	1
204	286	37	2
205	286	37	1
207	286	37	2
211	286	37	1
216	286	37	2
219	286	37	1
220	286	37	2
226	286	37	1
241	286	37	1
194	287	37	1
207	287	37	1
220	287	37	2
222	287	37	1
230	287	37	2
231	287	37	2
234	287	37	2
238	287	37	1
239	287	37	1
240	287	37	2
190	288	37	1
203	288	37	1
204	288	37	1
205	288	37	3
221	288	37	1
232	288	37	1
233	288	37	1
237	288	37	1
238	288	37	1
240	288	37	2
191	289	37	2
201	289	37	1
203	289	37	1
208	289	37	2
219	289	37	1
230	289	37	1
232	289	37	1
233	289	37	2
236	289	37	1
186	290	37	1
195	290	37	1
197	290	37	1
199	290	37	2
200	290	37	1
222	290	37	1
230	290	37	1
232	290	37	1
236	290	37	2
243	290	37	1
188	291	37	2
204	291	37	1
224	291	37	2
234	291	37	1
235	291	37	2
238	291	37	1
239	291	37	1
198	292	37	1
203	292	37	1
204	292	37	1
208	292	37	1
225	292	37	1
231	292	37	2
236	292	37	1
240	292	37	1
242	292	37	2
199	293	37	2
202	293	37	1
204	293	37	1
223	293	37	1
225	293	37	1
230	293	37	3
238	293	37	2
239	293	37	2
241	293	37	1
190	294	37	2
223	294	37	1
230	294	37	2
232	294	37	1
233	294	37	1
235	294	37	1
239	294	37	1
245	294	37	2
204	295	37	2
225	295	37	1
234	295	37	1
235	295	37	2
236	295	37	1
244	295	37	1
245	295	37	1
198	296	37	1
202	296	37	1
205	296	37	1
215	296	37	2
228	296	37	1
229	296	37	2
234	296	37	1
237	296	37	1
239	296	37	1
240	296	37	2
242	296	37	1
244	296	37	2
245	296	37	1
194	297	37	2
218	297	37	1
231	297	37	1
234	297	37	4
235	297	37	1
241	297	37	1
242	297	37	2
243	297	37	1
244	297	37	1
202	298	37	1
230	298	37	1
231	298	37	1
232	298	37	1
233	298	37	2
237	298	37	2
238	298	37	4
242	298	37	3
243	298	37	2
244	298	37	2
245	298	37	2
231	299	37	1
242	299	37	1
243	299	37	1
244	299	37	2
245	299	37	1
227	300	37	2
229	300	37	1
230	300	37	2
231	300	37	1
240	300	37	1
241	300	37	1
244	300	37	2
226	302	37	1
232	302	37	1
233	302	37	2
244	302	37	2
230	303	37	2
236	303	37	1
227	304	37	1
228	304	37	1
226	305	37	1
227	305	37	2
228	305	37	1
236	305	37	1
238	305	37	3
242	305	37	2
223	306	37	2
224	306	37	2
234	306	37	1
242	306	37	1
198	307	37	1
226	307	37	1
239	307	37	3
241	307	37	1
243	307	37	1
223	308	37	1
224	308	37	2
225	308	37	2
226	308	37	2
227	308	37	1
235	308	37	1
243	308	37	2
220	309	37	1
224	309	37	1
226	309	37	1
227	309	37	2
239	309	37	1
216	310	37	1
224	310	37	1
225	310	37	2
227	310	37	2
229	310	37	1
214	311	37	1
219	311	37	2
221	311	37	1
227	311	37	1
232	311	37	2
234	311	37	1
237	311	37	1
218	312	37	2
227	312	37	2
228	312	37	1
229	312	37	2
232	312	37	1
240	312	37	1
242	312	37	1
221	313	37	2
225	313	37	4
227	313	37	3
228	313	37	1
238	313	37	1
219	314	37	2
221	314	37	2
228	314	37	2
229	314	37	3
230	314	37	1
238	314	37	1
242	314	37	1
227	315	37	2
230	315	37	1
236	315	37	1
238	315	37	1
239	315	37	1
240	316	37	1
241	316	37	1
211	317	37	1
230	317	37	1
235	317	37	1
236	317	37	1
237	317	37	2
238	317	37	1
238	318	37	2
232	319	37	1
233	322	37	1
226	259	38	1
226	260	38	1
216	261	38	2
225	261	38	1
228	261	38	1
224	262	38	1
219	264	38	2
238	264	38	1
226	265	38	1
189	266	38	1
229	266	38	2
231	266	38	4
193	267	38	1
219	267	38	2
211	268	38	1
187	269	38	1
194	269	38	1
211	269	38	1
240	269	38	1
192	270	38	1
211	270	38	3
232	270	38	1
218	271	38	1
193	272	38	1
211	272	38	1
215	272	38	1
217	272	38	1
201	273	38	1
210	273	38	2
217	273	38	1
206	274	38	2
210	274	38	3
212	274	38	1
216	274	38	1
217	274	38	1
218	274	38	1
189	275	38	2
206	275	38	2
213	275	38	1
191	276	38	1
213	276	38	1
209	277	38	1
212	277	38	1
206	278	38	1
208	278	38	2
209	278	38	1
211	278	38	1
213	278	38	1
215	278	38	1
217	278	38	1
221	278	38	2
230	278	38	2
177	279	38	1
194	279	38	2
206	279	38	3
208	279	38	1
209	279	38	1
210	279	38	1
211	279	38	1
212	279	38	1
217	279	38	3
220	279	38	1
193	280	38	1
208	280	38	1
209	280	38	3
210	280	38	1
211	280	38	1
189	282	38	1
192	282	38	1
210	282	38	1
214	282	38	2
189	283	38	1
216	283	38	2
219	283	38	1
229	283	38	1
185	284	38	1
191	284	38	1
195	284	38	1
211	284	38	1
216	284	38	1
188	285	38	1
192	285	38	1
195	285	38	1
202	285	38	1
204	285	38	1
232	285	38	3
188	286	38	1
193	286	38	2
204	286	38	1
205	286	38	2
211	286	38	1
216	286	38	1
218	286	38	1
219	286	38	2
221	286	38	1
230	286	38	1
232	286	38	1
188	287	38	1
192	287	38	1
195	287	38	2
198	287	38	3
219	287	38	1
220	287	38	1
222	287	38	1
232	287	38	1
238	287	38	2
189	288	38	2
192	288	38	1
197	288	38	3
205	288	38	1
206	288	38	3
209	288	38	1
214	288	38	1
219	288	38	1
220	288	38	1
224	288	38	1
236	288	38	4
185	289	38	1
187	289	38	1
192	289	38	1
193	289	38	1
195	289	38	1
203	289	38	1
207	289	38	1
