x	y	z	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells
219	267	37	2
233	267	37	1
189	268	37	1
193	268	37	1
217	268	37	1
219	268	37	1
220	268	37	1
238	268	37	2
240	268	37	1
210	269	37	1
218	269	37	1
188	270	37	1
196	270	37	1
215	270	37	1
207	271	37	1
215	271	37	1
221	271	37	4
213	272	37	1
214	272	37	1
208	273	37	1
211	273	37	1
210	274	37	1
212	274	37	1
206	275	37	1
208	275	37	1
215	275	37	1
219	275	37	1
207	276	37	1
208	276	37	1
214	276	37	2
219	276	37	1
188	277	37	1
214	277	37	2
206	278	37	1
211	278	37	1
195	279	37	1
217	279	37	1
210	280	37	1
191	281	37	1
192	281	37	1
213	281	37	1
214	281	37	1
208	282	37	1
215	282	37	1
201	283	37	1
214	283	37	1
215	283	37	1
230	283	37	1
203	284	37	1
206	284	37	1
237	284	37	1
187	285	37	1
195	285	37	1
205	285	37	1
239	285	37	1
207	286	37	1
211	286	37	2
215	286	37	1
216	286	37	1
230	286	37	1
239	286	37	1
191	287	37	2
207	287	37	1
220	287	37	1
221	287	37	1
233	287	37	1
236	287	37	1
239	287	37	1
240	287	37	2
194	288	37	1
195	288	37	1
201	288	37	1
202	288	37	1
224	288	37	2
233	288	37	1
234	288	37	1
238	288	37	1
241	288	37	1
195	289	37	1
202	289	37	2
223	289	37	2
233	289	37	1
239	289	37	2
199	290	37	2
204	290	37	1
232	290	37	1
233	290	37	1
204	291	37	1
234	291	37	1
239	291	37	1
203	292	37	1
204	292	37	1
208	292	37	1
231	292	37	1
232	292	37	1
234	292	37	1
242	292	37	1
197	293	37	1
207	293	37	1
223	293	37	2
225	293	37	2
226	293	37	1
239	293	37	1
240	293	37	1
201	294	37	2
205	294	37	2
223	294	37	1
228	294	37	2
230	294	37	1
237	294	37	1
245	294	37	1
204	295	37	1
235	295	37	2
241	295	37	1
243	295	37	1
198	296	37	1
200	296	37	1
202	296	37	1
217	296	37	1
223	296	37	1
241	296	37	1
242	296	37	1
243	296	37	1
198	297	37	2
218	297	37	1
220	297	37	1
235	297	37	2
237	298	37	1
243	298	37	1
231	299	37	1
232	299	37	1
233	299	37	1
240	299	37	1
244	299	37	1
236	300	37	1
239	300	37	2
241	300	37	1
232	301	37	1
226	302	37	1
230	303	37	1
227	304	37	1
228	304	37	2
227	305	37	1
229	305	37	1
234	305	37	1
238	305	37	1
242	306	37	1
241	307	37	1
223	308	37	1
220	309	37	1
221	309	37	1
227	310	37	2
229	310	37	1
216	311	37	1
219	311	37	1
221	311	37	1
222	311	37	1
226	311	37	1
218	312	37	1
221	312	37	1
240	312	37	1
217	313	37	2
228	313	37	1
229	313	37	1
230	313	37	1
221	314	37	1
237	314	37	1
238	314	37	1
230	315	37	1
237	316	37	1
238	316	37	1
240	316	37	1
235	317	37	1
226	259	38	1
228	260	38	1
216	261	38	2
227	261	38	2
225	262	38	1
238	264	38	2
230	265	38	1
211	266	38	1
214	266	38	1
211	268	38	1
213	268	38	1
219	269	38	2
192	270	38	1
218	271	38	3
214	272	38	1
232	272	38	1
217	274	38	2
206	275	38	2
207	275	38	2
215	275	38	1
217	275	38	1
205	277	38	1
206	277	38	1
211	277	38	1
214	277	38	2
215	277	38	1
209	278	38	2
211	278	38	1
212	278	38	1
215	278	38	1
206	279	38	1
209	279	38	1
212	279	38	1
220	279	38	1
215	280	38	1
210	281	38	1
189	282	38	1
192	282	38	1
208	282	38	3
222	282	38	1
223	282	38	1
216	283	38	1
188	284	38	1
201	284	38	2
215	284	38	1
222	284	38	1
195	285	38	1
202	285	38	1
208	285	38	1
188	286	38	1
196	286	38	1
203	286	38	1
204	286	38	1
216	286	38	3
193	287	38	1
198	287	38	1
222	287	38	1
230	287	38	1
188	288	38	1
207	288	38	1
214	288	38	1
235	288	38	1
185	289	38	1
187	289	38	1
204	289	38	1
207	289	38	2
208	289	38	1
215	289	38	1
217	289	38	1
223	289	38	1
232	289	38	1
236	289	38	1
198	290	38	1
206	290	38	2
209	290	38	2
218	290	38	1
238	290	38	1
191	291	38	1
202	291	38	1
210	291	38	1
220	291	38	1
222	291	38	1
234	291	38	1
189	292	38	1
197	292	38	1
206	292	38	1
207	292	38	1
238	292	38	1
202	293	38	1
205	293	38	1
231	293	38	1
233	293	38	2
237	293	38	1
240	293	38	1
202	294	38	1
205	294	38	1
211	294	38	1
212	294	38	1
213	294	38	1
217	294	38	1
221	294	38	1
234	294	38	1
239	294	38	2
243	294	38	1
202	295	38	1
207	295	38	1
216	295	38	1
218	295	38	1
233	295	38	1
241	295	38	1
244	295	38	1
201	296	38	1
205	296	38	1
228	296	38	1
232	296	38	1
236	296	38	1
242	296	38	1
243	296	38	2
199	297	38	1
203	297	38	1
226	297	38	1
229	297	38	1
234	297	38	1
241	297	38	1
192	298	38	1
200	298	38	1
231	298	38	1
243	298	38	1
204	299	38	1
229	299	38	1
232	299	38	1
239	299	38	1
241	299	38	1
243	299	38	2
245	299	38	1
227	300	38	1
241	300	38	2
228	301	38	1
229	301	38	1
235	301	38	1
239	301	38	1
231	302	38	1
232	302	38	1
234	302	38	1
239	302	38	1
245	302	38	1
229	303	38	4
233	303	38	1
228	304	38	2
232	304	38	1
244	304	38	1
227	305	38	1
232	305	38	1
234	305	38	1
226	306	38	1
239	306	38	2
226	307	38	1
234	307	38	1
243	307	38	1
222	308	38	1
195	309	38	1
223	309	38	2
224	309	38	1
228	309	38	1
242	309	38	1
243	309	38	1
244	309	38	1
221	310	38	1
223	310	38	1
230	310	38	1
219	311	38	1
220	311	38	1
222	311	38	1
244	311	38	1
218	312	38	1
220	312	38	1
226	312	38	1
242	312	38	1
217	313	38	1
228	313	38	1
234	313	38	1
236	313	38	1
240	313	38	1
200	314	38	1
217	314	38	1
226	314	38	1
239	314	38	1
211	315	38	1
214	315	38	1
223	315	38	1
230	315	38	1
238	315	38	1
238	316	38	1
227	317	38	1
232	317	38	2
238	317	38	1
240	317	38	1
220	318	38	1
218	319	38	1
230	319	38	1
221	321	38	1
231	321	38	1
236	322	38	1
232	323	38	1
233	324	38	2
191	268	39	1
194	270	39	2
201	270	39	1
216	270	39	1
218	271	39	1
204	277	39	1
213	277	39	1
201	278	39	1
214	278	39	1
216	278	39	1
220	278	39	1
215	280	39	2
218	280	39	1
190	282	39	1
214	282	39	1
219	282	39	1
226	282	39	1
190	283	39	1
191	283	39	1
237	283	39	1
205	284	39	1
206	284	39	1
216	284	39	1
197	285	39	1
199	285	39	1
205	286	39	1
206	286	39	2
187	287	39	1
188	287	39	1
215	287	39	2
195	288	39	1
205	288	39	2
190	289	39	1
211	289	39	2
192	290	39	1
195	290	39	1
191	291	39	1
214	291	39	1
217	291	39	1
238	291	39	1
197	292	39	2
199	292	39	1
211	292	39	1
212	292	39	1
230	292	39	1
234	292	39	1
239	292	39	1
197	293	39	1
207	293	39	1
224	293	39	1
200	294	39	2
204	294	39	1
205	294	39	1
206	294	39	1
213	294	39	1
207	295	39	1
220	295	39	1
224	295	39	1
226	295	39	1
238	295	39	1
241	295	39	1
243	295	39	1
202	296	39	1
237	296	39	1
195	297	39	1
203	297	39	1
206	297	39	1
221	297	39	1
223	297	39	1
236	297	39	1
240	297	39	1
243	297	39	1
203	298	39	1
221	298	39	1
225	299	39	1
243	299	39	1
227	300	39	1
231	300	39	1
233	300	39	1
240	300	39	1
228	302	39	1
227	303	39	1
210	304	39	1
233	304	39	1
212	305	39	1
228	305	39	1
230	305	39	2
236	305	39	1
223	306	39	1
227	306	39	1
198	307	39	1
213	307	39	1
229	307	39	2
222	308	39	1
226	308	39	1
229	308	39	2
235	308	39	1
240	308	39	1
215	309	39	1
232	309	39	1
234	309	39	1
235	309	39	1
240	309	39	1
195	310	39	1
217	310	39	2
218	310	39	1
219	310	39	1
221	310	39	1
222	310	39	1
224	310	39	2
226	310	39	1
228	310	39	1
234	310	39	1
239	310	39	1
206	311	39	1
217	311	39	1
224	311	39	1
225	311	39	1
227	311	39	2
230	311	39	1
231	311	39	2
233	311	39	1
218	312	39	1
222	312	39	1
228	312	39	1
230	312	39	2
218	313	39	1
228	313	39	1
238	313	39	1
241	313	39	1
242	313	39	1
216	314	39	2
218	314	39	1
220	314	39	1
229	314	39	1
236	314	39	1
242	314	39	1
220	315	39	1
230	315	39	1
237	315	39	1
239	315	39	1
240	315	39	1
242	315	39	1
217	316	39	1
229	316	39	1
236	316	39	1
242	316	39	1
236	317	39	1
237	317	39	1
217	320	39	1
229	320	39	1
230	320	39	1
241	320	39	1
229	321	39	1
212	325	39	1
193	281	40	1
197	284	40	1
194	285	40	1
196	286	40	1
193	288	40	1
202	288	40	1
192	289	40	1
191	291	40	1
212	292	40	1
236	292	40	1
192	293	40	1
213	293	40	1
229	293	40	1
207	294	40	1
210	294	40	2
227	294	40	1
237	294	40	1
197	295	40	1
220	295	40	1
198	296	40	2
234	296	40	1
236	296	40	1
205	297	40	1
215	297	40	1
229	297	40	1
203	298	40	1
222	298	40	1
230	298	40	1
234	298	40	1
214	299	40	1
242	299	40	2
227	300	40	1
237	300	40	1
236	301	40	1
231	302	40	1
233	302	40	2
229	304	40	1
243	304	40	1
223	305	40	1
234	305	40	1
210	306	40	1
225	306	40	1
215	307	40	1
226	307	40	1
241	307	40	1
243	307	40	1
223	308	40	2
224	308	40	1
233	308	40	1
227	309	40	1
232	309	40	1
240	309	40	2
194	310	40	1
218	310	40	2
226	310	40	1
229	310	40	1
196	311	40	1
219	311	40	1
234	311	40	1
216	312	40	1
242	312	40	1
217	313	40	1
220	313	40	2
221	313	40	3
223	313	40	1
220	314	40	1
225	314	40	1
237	314	40	2
238	314	40	1
239	314	40	1
241	315	40	1
242	315	40	1
217	316	40	1
220	316	40	1
236	316	40	1
237	316	40	1
240	316	40	1
219	317	40	1
236	317	40	1
242	317	40	1
240	318	40	2
240	319	40	1
241	320	40	1
227	321	40	1
228	323	40	1
213	329	40	1
193	280	41	1
192	292	41	1
226	292	41	2
195	294	41	1
217	294	41	1
214	298	41	1
227	299	41	1
235	300	41	1
234	301	41	1
220	304	41	1
227	304	41	1
243	304	41	1
221	305	41	1
222	306	41	1
230	306	41	1
223	307	41	1
222	308	41	1
224	308	41	1
226	308	41	1
220	309	41	1
223	309	41	1
240	309	41	1
211	310	41	1
219	310	41	1
220	310	41	1
231	310	41	1
236	310	41	1
223	311	41	1
233	311	41	1
216	312	41	1
221	312	41	1
234	312	41	1
241	312	41	1
219	313	41	2
238	314	41	1
249	314	41	1
237	316	41	1
246	316	41	1
242	317	41	1
244	317	41	2
217	318	41	1
230	318	41	1
241	318	41	2
243	318	41	1
245	319	41	1
231	320	41	1
240	320	41	1
216	321	41	1
228	322	41	1
230	323	41	1
231	300	42	1
221	301	42	2
214	305	42	1
224	305	42	1
229	305	42	1
232	306	42	1
227	307	42	2
239	308	42	1
240	308	42	1
236	309	42	2
222	310	42	1
238	310	42	1
240	310	42	1
241	310	42	1
220	312	42	1
241	312	42	1
218	313	42	1
225	314	42	2
226	314	42	1
242	314	42	1
217	315	42	1
219	315	42	1
230	315	42	1
221	316	42	1
225	316	42	1
242	316	42	1
221	317	42	1
224	317	42	1
227	317	42	1
240	317	42	1
219	318	42	1
229	318	42	1
243	318	42	1
224	319	42	1
227	319	42	1
230	319	42	1
241	319	42	1
230	320	42	1
241	320	42	1
239	321	42	1
226	322	42	3
219	304	43	1
221	305	43	1
211	308	43	1
242	309	43	1
217	310	43	1
219	311	43	1
211	312	43	1
242	312	43	1
245	315	43	1
238	317	43	1
226	322	43	1
215	324	43	1
220	305	44	1
219	306	44	1
223	308	44	1
219	311	44	1
243	312	44	1
223	313	44	1
221	314	44	2
241	314	44	1
230	315	44	1
238	315	44	1
204	316	44	2
222	316	44	1
227	317	44	1
226	320	44	1
228	320	44	1
224	322	44	1
