x	y	z	Cholesterol biosynthesis
185	293	37	1
197	293	37	1
201	293	37	2
204	293	37	1
223	293	37	1
190	294	37	1
204	294	37	1
224	294	37	1
225	294	37	1
228	294	37	1
235	294	37	1
239	294	37	1
245	294	37	1
202	295	37	1
235	295	37	1
236	295	37	1
241	295	37	3
243	295	37	1
244	295	37	1
198	296	37	1
200	296	37	1
201	296	37	1
203	296	37	1
215	296	37	1
222	296	37	1
235	296	37	1
240	296	37	1
244	296	37	2
194	297	37	3
198	297	37	1
204	297	37	1
218	297	37	2
220	297	37	1
227	297	37	1
230	297	37	2
231	297	37	1
232	297	37	2
235	297	37	2
239	297	37	2
229	298	37	1
233	298	37	2
244	298	37	1
245	298	37	2
228	299	37	1
231	299	37	2
240	299	37	1
242	299	37	1
244	299	37	1
245	299	37	1
225	300	37	1
227	300	37	1
230	300	37	1
231	300	37	1
240	300	37	1
242	300	37	1
227	301	37	1
233	301	37	1
244	301	37	2
236	302	37	1
232	303	37	1
236	303	37	1
227	304	37	1
228	305	37	1
229	305	37	3
238	305	37	1
242	305	37	1
198	307	37	1
223	308	37	1
229	308	37	1
240	308	37	1
241	308	37	2
224	309	37	1
227	309	37	2
229	309	37	2
233	309	37	1
239	309	37	2
216	310	37	1
224	310	37	1
225	310	37	1
221	311	37	1
222	311	37	1
226	311	37	1
227	311	37	2
228	311	37	1
229	312	37	2
230	312	37	2
235	312	37	1
236	312	37	1
240	312	37	2
217	313	37	1
230	313	37	2
236	313	37	2
237	313	37	1
219	314	37	2
230	314	37	2
232	314	37	1
234	314	37	1
236	314	37	1
237	314	37	1
238	314	37	3
242	314	37	1
211	315	37	1
239	315	37	1
238	316	37	1
211	317	37	1
230	317	37	1
235	317	37	1
236	317	37	2
237	317	37	1
237	319	37	2
231	322	37	1
226	259	38	1
226	260	38	1
225	261	38	1
228	261	38	1
224	262	38	1
229	263	38	2
232	263	38	2
232	264	38	1
230	265	38	3
217	266	38	1
237	266	38	1
219	267	38	1
194	269	38	1
211	269	38	1
219	269	38	1
211	270	38	1
218	270	38	1
232	270	38	1
188	271	38	1
193	271	38	1
217	271	38	1
203	272	38	1
211	272	38	1
215	272	38	1
232	272	38	2
236	272	38	1
201	273	38	2
208	273	38	1
210	273	38	1
213	273	38	1
215	273	38	1
217	273	38	3
206	274	38	1
211	274	38	1
213	274	38	1
216	274	38	1
216	275	38	1
207	276	38	2
208	276	38	1
213	276	38	1
219	276	38	1
206	277	38	1
209	277	38	1
210	277	38	2
211	277	38	1
214	277	38	2
219	277	38	1
220	277	38	1
203	278	38	1
206	278	38	1
211	278	38	2
212	278	38	1
215	278	38	1
217	278	38	1
230	278	38	1
210	279	38	2
211	279	38	1
220	279	38	2
208	280	38	2
210	280	38	1
190	281	38	1
191	281	38	2
192	281	38	1
193	281	38	1
210	281	38	2
212	281	38	1
216	281	38	1
193	282	38	3
211	282	38	1
214	282	38	1
222	282	38	1
189	283	38	1
203	283	38	1
214	283	38	1
191	284	38	1
195	284	38	1
199	284	38	3
211	284	38	1
188	285	38	1
190	285	38	1
193	285	38	1
205	285	38	2
216	285	38	1
217	285	38	1
232	285	38	1
193	286	38	1
206	286	38	1
211	286	38	1
221	286	38	2
230	286	38	1
237	286	38	1
202	287	38	1
204	287	38	1
205	287	38	1
220	287	38	1
238	287	38	2
187	288	38	2
192	288	38	1
193	288	38	1
202	288	38	1
205	288	38	1
206	288	38	2
207	288	38	3
220	288	38	2
186	289	38	1
187	289	38	1
190	289	38	1
195	289	38	1
200	289	38	1
201	289	38	2
217	289	38	1
223	289	38	1
233	289	38	2
234	289	38	1
188	290	38	2
191	290	38	1
192	290	38	1
193	290	38	1
207	290	38	1
209	290	38	1
218	290	38	2
224	290	38	2
189	291	38	1
191	291	38	1
192	291	38	1
200	291	38	1
202	291	38	2
203	291	38	1
206	291	38	1
220	291	38	1
233	291	38	1
189	292	38	1
192	292	38	2
194	292	38	1
197	292	38	1
199	292	38	1
207	292	38	1
221	292	38	1
236	292	38	2
238	292	38	2
240	292	38	1
198	293	38	1
205	293	38	1
206	293	38	2
208	293	38	2
217	293	38	1
225	293	38	1
227	293	38	2
229	293	38	1
234	293	38	2
237	293	38	1
238	293	38	1
239	293	38	1
204	294	38	1
210	294	38	2
212	294	38	1
213	294	38	2
217	294	38	1
221	294	38	1
225	294	38	1
235	294	38	1
242	294	38	1
192	295	38	1
204	295	38	1
216	295	38	2
229	295	38	1
231	295	38	1
233	295	38	1
238	295	38	1
240	295	38	2
241	295	38	2
244	295	38	1
197	296	38	2
198	296	38	2
202	296	38	1
205	296	38	1
217	296	38	2
221	296	38	1
228	296	38	1
234	296	38	2
236	296	38	1
240	296	38	1
241	296	38	2
195	297	38	3
199	297	38	1
203	297	38	1
225	297	38	1
226	297	38	1
230	297	38	2
231	297	38	1
237	297	38	1
240	297	38	1
192	298	38	1
215	298	38	1
225	298	38	2
226	298	38	1
230	298	38	1
231	298	38	1
233	298	38	2
237	298	38	1
240	298	38	3
243	298	38	1
244	298	38	2
196	299	38	1
226	299	38	2
229	299	38	2
239	299	38	2
244	299	38	1
245	299	38	1
225	300	38	2
233	300	38	1
242	300	38	1
228	301	38	2
230	301	38	1
233	301	38	1
234	301	38	2
235	301	38	1
235	302	38	1
228	303	38	1
229	303	38	1
231	303	38	1
233	303	38	1
234	303	38	1
241	303	38	2
228	304	38	1
232	304	38	1
234	304	38	1
236	304	38	1
245	304	38	1
226	305	38	1
227	305	38	1
229	305	38	3
226	306	38	1
229	306	38	1
224	307	38	1
225	307	38	1
234	307	38	1
246	307	38	1
226	308	38	2
240	308	38	1
243	308	38	2
195	309	38	1
206	309	38	1
220	309	38	1
222	309	38	1
223	309	38	1
225	309	38	1
227	309	38	1
229	309	38	1
244	309	38	1
220	310	38	1
223	310	38	1
224	310	38	1
226	310	38	1
228	310	38	1
219	311	38	1
220	311	38	3
224	311	38	1
231	311	38	2
244	311	38	2
219	312	38	1
227	312	38	1
229	312	38	1
231	312	38	2
232	312	38	1
234	312	38	1
219	313	38	2
221	313	38	1
228	313	38	1
235	313	38	1
238	313	38	1
240	313	38	1
242	313	38	1
245	313	38	2
200	314	38	2
221	314	38	1
232	314	38	1
237	314	38	1
238	314	38	1
241	314	38	1
220	315	38	1
221	315	38	2
223	315	38	2
230	315	38	1
235	315	38	1
237	315	38	1
243	315	38	3
226	316	38	1
239	316	38	1
240	316	38	1
244	316	38	1
221	317	38	1
227	317	38	1
230	317	38	1
231	317	38	1
235	317	38	1
236	317	38	1
237	317	38	1
239	317	38	1
240	317	38	1
242	317	38	1
243	317	38	1
212	318	38	1
230	318	38	1
231	318	38	2
232	318	38	1
233	318	38	1
237	318	38	1
218	319	38	1
230	319	38	1
231	319	38	3
234	319	38	2
212	321	38	1
221	321	38	1
229	321	38	1
219	323	38	3
235	323	38	2
215	265	39	1
191	268	39	1
217	268	39	2
217	270	39	1
189	273	39	1
218	276	39	1
213	277	39	1
208	278	39	1
210	278	39	1
214	278	39	1
220	278	39	1
215	279	39	2
216	279	39	1
217	279	39	1
218	280	39	2
204	281	39	1
223	281	39	2
215	282	39	1
190	283	39	2
191	283	39	1
215	283	39	2
237	283	39	1
193	284	39	1
205	284	39	2
216	284	39	1
192	285	39	1
187	286	39	1
196	286	39	1
201	286	39	2
203	286	39	1
233	286	39	2
190	287	39	2
191	287	39	1
196	287	39	1
215	287	39	1
219	287	39	1
239	287	39	1
187	288	39	1
193	288	39	1
195	288	39	1
204	288	39	1
218	288	39	1
190	289	39	1
191	289	39	2
211	289	39	2
190	290	39	1
192	290	39	1
197	290	39	2
200	290	39	2
207	290	39	2
218	290	39	1
191	291	39	1
206	291	39	1
207	291	39	2
225	291	39	1
233	291	39	1
235	291	39	1
240	291	39	1
197	292	39	1
210	292	39	1
221	292	39	2
225	292	39	2
230	292	39	1
232	292	39	1
235	292	39	2
236	292	39	3
237	292	39	1
239	292	39	1
242	292	39	1
197	293	39	2
201	293	39	2
220	293	39	2
240	293	39	1
201	294	39	1
206	294	39	1
213	294	39	1
233	294	39	1
234	294	39	1
216	295	39	2
220	295	39	1
223	295	39	1
225	295	39	2
232	295	39	1
234	295	39	1
202	296	39	1
205	296	39	2
215	296	39	1
220	296	39	1
234	296	39	1
235	296	39	1
240	296	39	2
197	297	39	2
198	297	39	1
204	297	39	2
216	297	39	3
225	297	39	1
230	297	39	1
234	297	39	1
213	298	39	1
214	298	39	1
223	298	39	1
226	298	39	1
229	298	39	2
230	298	39	2
233	298	39	1
239	298	39	3
242	298	39	2
226	299	39	2
230	299	39	1
231	299	39	1
236	299	39	1
237	299	39	2
214	300	39	1
227	300	39	2
228	300	39	1
231	300	39	2
233	300	39	1
224	301	39	2
230	301	39	1
233	301	39	1
229	302	39	3
233	302	39	1
230	303	39	1
231	303	39	1
235	303	39	1
225	304	39	1
230	304	39	1
237	304	39	2
243	304	39	2
226	305	39	1
227	305	39	1
228	305	39	1
229	305	39	1
240	305	39	1
210	306	39	3
235	306	39	1
240	306	39	1
198	307	39	1
214	307	39	2
227	307	39	1
241	307	39	3
225	308	39	1
229	308	39	1
233	308	39	1
235	308	39	1
240	308	39	1
242	308	39	1
195	309	39	2
215	309	39	1
216	309	39	1
218	309	39	1
222	309	39	1
224	309	39	1
229	309	39	1
232	309	39	1
233	309	39	2
240	309	39	1
242	309	39	2
219	310	39	1
221	310	39	1
222	310	39	1
211	311	39	1
220	311	39	1
222	311	39	2
224	311	39	1
225	311	39	1
236	311	39	2
244	311	39	1
196	312	39	2
211	312	39	1
213	312	39	1
217	312	39	1
232	312	39	1
240	312	39	1
235	313	39	2
241	313	39	1
242	313	39	1
218	314	39	1
234	314	39	2
240	314	39	1
242	314	39	2
217	315	39	2
220	315	39	1
229	315	39	1
237	315	39	1
238	315	39	2
239	315	39	2
240	315	39	2
217	316	39	1
225	316	39	1
229	316	39	1
238	316	39	1
242	316	39	3
235	317	39	2
236	317	39	1
237	317	39	1
238	317	39	1
244	317	39	1
229	318	39	1
237	318	39	2
233	319	39	1
240	319	39	1
214	320	39	1
217	320	39	1
226	320	39	1
230	321	39	1
232	321	39	1
233	322	39	1
220	324	39	1
193	280	40	1
193	281	40	1
192	283	40	1
197	283	40	2
195	284	40	2
191	285	40	2
198	286	40	2
202	288	40	1
210	288	40	4
192	289	40	1
193	289	40	1
193	290	40	1
211	290	40	1
218	290	40	1
196	291	40	1
225	291	40	1
193	292	40	1
209	292	40	1
210	292	40	1
221	292	40	1
235	292	40	1
236	292	40	1
194	293	40	2
204	293	40	1
229	293	40	1
210	294	40	1
238	294	40	1
239	294	40	1
234	295	40	1
241	295	40	1
200	296	40	1
215	296	40	1
235	296	40	1
188	297	40	1
205	297	40	1
207	297	40	1
215	297	40	1
236	297	40	1
203	298	40	1
212	298	40	1
223	298	40	1
225	298	40	1
230	298	40	2
199	299	40	1
214	299	40	2
224	299	40	2
229	299	40	1
231	299	40	1
242	299	40	1
215	301	40	1
232	302	40	3
233	302	40	1
237	302	40	2
243	302	40	1
228	303	40	1
234	303	40	2
229	304	40	1
241	304	40	1
223	305	40	1
232	305	40	3
234	305	40	1
242	305	40	2
210	306	40	1
226	306	40	1
228	306	40	1
229	306	40	1
241	306	40	2
242	306	40	1
234	307	40	1
241	307	40	1
242	307	40	1
243	307	40	1
223	308	40	3
224	308	40	1
228	308	40	2
239	308	40	2
241	308	40	1
203	309	40	2
215	309	40	2
224	309	40	1
226	309	40	1
227	309	40	1
228	309	40	1
218	310	40	1
221	310	40	1
224	310	40	1
231	310	40	1
241	310	40	1
219	311	40	2
220	311	40	2
225	311	40	1
234	311	40	1
240	311	40	1
242	311	40	1
217	312	40	1
232	312	40	1
240	312	40	1
242	312	40	1
213	313	40	1
217	313	40	1
219	313	40	1
220	313	40	2
221	313	40	1
223	313	40	3
234	313	40	1
240	313	40	1
219	314	40	2
225	314	40	1
237	314	40	1
242	314	40	2
219	315	40	1
239	315	40	2
240	315	40	1
242	315	40	1
243	315	40	1
245	315	40	1
221	316	40	1
240	316	40	1
243	316	40	1
207	317	40	1
235	317	40	2
220	318	40	2
229	318	40	1
238	318	40	1
240	318	40	1
241	318	40	1
246	318	40	1
215	319	40	1
218	319	40	1
240	319	40	2
241	319	40	1
243	319	40	2
217	320	40	1
221	320	40	1
232	320	40	1
240	320	40	3
241	320	40	1
216	321	40	1
229	322	40	1
213	329	40	1
193	280	41	1
197	282	41	1
192	292	41	2
217	292	41	1
213	297	41	1
214	298	41	1
226	298	41	1
227	299	41	1
237	299	41	1
230	300	41	1
234	301	41	3
235	301	41	2
229	302	41	1
232	304	41	1
222	306	41	1
228	306	41	1
219	307	41	1
225	307	41	2
227	307	41	1
211	308	41	2
224	308	41	1
241	308	41	1
220	309	41	1
223	309	41	2
225	309	41	1
239	309	41	2
240	309	41	2
196	310	41	1
211	310	41	1
221	310	41	3
224	310	41	1
231	310	41	1
239	310	41	1
222	311	41	3
233	311	41	3
221	312	41	1
235	312	41	2
241	312	41	1
244	313	41	1
228	314	41	1
235	314	41	1
238	314	41	1
239	314	41	1
230	315	41	1
220	316	41	2
237	316	41	1
241	316	41	1
249	316	41	1
218	317	41	1
223	317	41	1
235	317	41	1
240	317	41	1
242	317	41	1
245	317	41	3
218	318	41	1
230	318	41	1
243	318	41	1
246	318	41	1
243	319	41	1
245	319	41	1
241	320	41	1
231	321	41	1
230	322	41	1
228	323	41	1
231	300	42	1
221	301	42	2
220	304	42	1
214	305	42	2
224	305	42	1
220	306	42	1
239	306	42	1
221	307	42	1
223	308	42	1
225	309	42	1
235	309	42	1
242	309	42	1
238	310	42	1
241	310	42	1
221	311	42	1
239	311	42	1
240	311	42	1
214	312	42	1
218	312	42	2
222	312	42	1
223	312	42	2
241	312	42	1
242	312	42	3
244	312	42	1
218	313	42	2
221	313	42	1
223	313	42	1
226	313	42	1
217	315	42	2
221	315	42	1
222	315	42	1
226	315	42	1
220	316	42	1
221	316	42	2
225	316	42	1
227	316	42	1
228	316	42	1
239	316	42	1
243	316	42	1
223	317	42	1
224	317	42	1
226	317	42	1
217	318	42	1
220	318	42	1
243	318	42	1
245	318	42	1
247	318	42	1
226	319	42	1
231	319	42	1
232	319	42	2
241	319	42	1
242	319	42	1
226	320	42	2
229	320	42	1
241	320	42	1
218	321	42	1
239	321	42	1
231	322	42	2
225	303	43	1
220	305	43	1
221	305	43	1
221	307	43	1
220	308	43	1
219	310	43	1
222	310	43	1
221	311	43	1
222	311	43	1
225	311	43	1
236	311	43	1
241	311	43	1
238	313	43	1
240	313	43	1
238	314	43	2
223	315	43	2
238	315	43	1
245	315	43	1
204	316	43	1
219	316	43	1
241	316	43	1
227	317	43	1
229	318	43	1
227	320	43	2
227	321	43	1
229	321	43	2
220	306	44	1
220	308	44	1
223	309	44	1
211	310	44	1
219	310	44	1
239	311	44	2
223	312	44	1
231	312	44	1
219	313	44	1
223	313	44	3
229	313	44	1
211	314	44	2
241	314	44	2
222	315	44	1
230	315	44	1
222	316	44	1
225	317	44	2
227	317	44	1
238	317	44	1
243	318	44	1
223	319	44	1
226	320	44	1
231	320	44	1
220	312	45	1
