x	y	z	Interleukin-1 signaling
184	287	34	2
187	287	34	1
188	287	34	1
190	287	34	2
199	287	34	2
220	287	34	1
222	287	34	1
224	287	34	1
225	287	34	1
226	287	34	1
233	287	34	1
234	287	34	1
238	287	34	1
239	287	34	1
243	287	34	1
186	288	34	1
190	288	34	1
201	288	34	1
202	288	34	1
205	288	34	1
206	288	34	1
209	288	34	1
220	288	34	1
221	288	34	1
224	288	34	1
226	288	34	1
230	288	34	1
231	288	34	1
235	288	34	2
237	288	34	1
238	288	34	1
240	288	34	3
253	288	34	2
255	288	34	1
175	289	34	1
202	289	34	1
228	289	34	2
238	289	34	1
241	289	34	1
242	289	34	1
257	289	34	1
176	290	34	2
187	290	34	2
220	290	34	1
229	290	34	2
233	290	34	1
240	290	34	3
243	290	34	1
247	290	34	1
182	291	34	1
185	291	34	1
199	291	34	2
200	291	34	1
223	291	34	1
225	291	34	1
232	291	34	1
235	291	34	1
241	291	34	2
247	291	34	1
248	291	34	1
249	291	34	1
250	291	34	2
255	291	34	1
202	292	34	1
204	292	34	3
222	292	34	1
223	292	34	3
225	292	34	1
234	292	34	1
241	292	34	1
242	292	34	1
247	292	34	1
252	292	34	1
190	293	34	1
196	293	34	1
223	293	34	2
224	293	34	1
225	293	34	1
231	293	34	2
232	293	34	1
241	293	34	1
247	293	34	1
182	294	34	1
199	294	34	1
225	294	34	1
235	294	34	1
242	294	34	1
243	294	34	2
246	294	34	1
192	295	34	1
196	295	34	1
203	295	34	2
218	295	34	1
224	295	34	1
228	295	34	1
230	295	34	1
231	295	34	2
184	296	34	1
191	296	34	1
194	296	34	1
202	296	34	1
205	296	34	1
228	296	34	1
236	296	34	1
245	296	34	1
179	297	34	1
194	297	34	1
203	297	34	1
204	297	34	2
221	297	34	1
223	297	34	1
224	297	34	1
231	297	34	3
232	297	34	1
233	297	34	2
235	297	34	1
243	297	34	1
247	297	34	2
182	298	34	1
196	298	34	1
203	298	34	1
220	298	34	2
233	298	34	1
234	298	34	1
236	298	34	3
242	298	34	1
180	299	34	1
196	299	34	1
197	299	34	1
198	299	34	1
203	299	34	1
207	299	34	1
227	299	34	1
229	299	34	2
232	299	34	1
236	299	34	1
239	299	34	1
241	299	34	1
242	299	34	1
245	299	34	2
225	300	34	1
228	300	34	1
230	300	34	1
233	300	34	1
239	300	34	1
197	301	34	1
224	301	34	2
229	301	34	1
233	301	34	1
240	301	34	2
241	301	34	1
244	301	34	2
246	301	34	1
228	302	34	1
230	302	34	1
232	302	34	1
235	302	34	1
237	302	34	1
243	302	34	1
227	303	34	1
229	303	34	1
231	303	34	1
236	303	34	1
239	303	34	1
240	303	34	2
241	303	34	1
226	304	34	1
227	304	34	1
231	304	34	1
232	304	34	1
235	304	34	1
237	304	34	2
240	304	34	4
222	305	34	1
223	305	34	1
225	305	34	2
235	305	34	1
237	305	34	1
198	306	34	1
226	306	34	1
228	306	34	2
233	306	34	1
236	306	34	1
206	307	34	1
221	307	34	1
223	307	34	1
226	307	34	1
241	307	34	1
243	307	34	1
224	308	34	1
225	308	34	1
227	308	34	1
233	308	34	1
241	308	34	1
243	308	34	1
223	309	34	2
224	309	34	1
225	309	34	1
229	309	34	3
232	309	34	1
233	309	34	1
237	309	34	1
216	310	34	1
222	310	34	2
229	310	34	1
231	310	34	2
234	310	34	1
236	310	34	4
237	310	34	2
238	310	34	1
239	310	34	1
240	310	34	1
241	310	34	1
218	311	34	1
224	311	34	1
228	311	34	2
230	311	34	1
231	311	34	1
236	311	34	1
231	313	34	1
232	313	34	1
226	314	34	2
229	314	34	1
227	315	34	2
228	315	34	1
229	315	34	1
230	315	34	1
230	316	34	2
232	316	34	1
234	316	34	1
230	248	35	1
229	250	35	1
224	251	35	1
227	251	35	1
228	251	35	1
223	252	35	1
219	253	35	1
232	253	35	1
219	254	35	1
221	254	35	2
223	254	35	1
224	254	35	2
225	254	35	1
209	255	35	1
218	255	35	2
222	255	35	1
225	255	35	1
227	255	35	1
230	255	35	1
231	255	35	1
215	256	35	1
216	256	35	2
218	256	35	1
223	256	35	1
225	256	35	1
226	256	35	1
230	256	35	1
241	256	35	1
209	257	35	1
223	257	35	1
224	257	35	2
241	257	35	1
243	257	35	1
203	258	35	1
217	258	35	1
218	258	35	1
227	258	35	1
229	258	35	3
230	258	35	3
237	258	35	1
239	258	35	1
240	258	35	1
215	259	35	2
217	259	35	1
218	259	35	1
221	259	35	2
223	259	35	4
227	259	35	1
229	259	35	1
233	259	35	1
234	259	35	1
242	259	35	2
214	260	35	2
215	260	35	1
224	260	35	1
227	260	35	1
228	260	35	2
234	260	35	1
235	260	35	1
240	260	35	1
242	260	35	1
243	260	35	1
247	260	35	2
189	261	35	1
191	261	35	2
193	261	35	1
210	261	35	1
216	261	35	1
217	261	35	1
218	261	35	1
220	261	35	1
221	261	35	1
222	261	35	1
223	261	35	1
226	261	35	1
234	261	35	1
235	261	35	1
242	261	35	1
245	261	35	1
189	262	35	1
203	262	35	1
207	262	35	1
208	262	35	1
211	262	35	2
213	262	35	1
215	262	35	1
231	262	35	1
237	262	35	1
248	262	35	1
189	263	35	1
208	263	35	1
209	263	35	1
217	263	35	1
218	263	35	1
219	263	35	1
225	263	35	1
227	263	35	1
230	263	35	1
231	263	35	1
243	263	35	1
247	263	35	1
249	263	35	1
188	264	35	1
190	264	35	1
213	264	35	1
214	264	35	1
218	264	35	1
220	264	35	1
225	264	35	1
230	264	35	2
231	264	35	1
232	264	35	1
234	264	35	2
239	264	35	1
243	264	35	1
250	264	35	2
178	265	35	1
184	265	35	5
187	265	35	2
190	265	35	1
193	265	35	1
194	265	35	1
200	265	35	1
204	265	35	1
205	265	35	2
214	265	35	1
217	265	35	1
220	265	35	1
221	265	35	1
222	265	35	1
232	265	35	1
233	265	35	1
234	265	35	1
245	265	35	2
184	266	35	2
186	266	35	1
188	266	35	1
194	266	35	1
196	266	35	1
204	266	35	1
208	266	35	1
209	266	35	1
219	266	35	2
224	266	35	1
226	266	35	1
228	266	35	1
230	266	35	2
236	266	35	1
238	266	35	3
247	266	35	1
250	266	35	1
185	267	35	1
186	267	35	1
187	267	35	1
189	267	35	1
191	267	35	1
194	267	35	1
195	267	35	1
196	267	35	1
206	267	35	1
210	267	35	1
216	267	35	2
218	267	35	1
220	267	35	1
226	267	35	1
229	267	35	1
235	267	35	3
242	267	35	1
243	267	35	1
246	267	35	1
247	267	35	1
248	267	35	1
177	268	35	1
183	268	35	1
185	268	35	2
188	268	35	1
189	268	35	1
194	268	35	1
195	268	35	1
196	268	35	1
202	268	35	2
205	268	35	2
208	268	35	1
209	268	35	1
223	268	35	1
225	268	35	2
242	268	35	1
245	268	35	3
246	268	35	1
249	268	35	1
172	269	35	1
176	269	35	1
180	269	35	1
185	269	35	1
186	269	35	2
196	269	35	1
201	269	35	2
202	269	35	1
210	269	35	1
212	269	35	1
216	269	35	1
222	269	35	1
232	269	35	1
234	269	35	1
238	269	35	1
240	269	35	1
247	269	35	1
189	270	35	3
193	270	35	1
195	270	35	2
202	270	35	1
211	270	35	1
216	270	35	4
217	270	35	2
220	270	35	1
221	270	35	1
227	270	35	1
235	270	35	1
238	270	35	1
247	270	35	1
248	270	35	1
171	271	35	1
190	271	35	1
198	271	35	1
199	271	35	2
205	271	35	1
210	271	35	2
218	271	35	3
219	271	35	1
220	271	35	1
231	271	35	4
240	271	35	1
250	271	35	1
173	272	35	1
174	272	35	1
179	272	35	1
185	272	35	1
190	272	35	1
192	272	35	1
197	272	35	1
202	272	35	1
203	272	35	1
206	272	35	1
207	272	35	1
209	272	35	1
210	272	35	1
215	272	35	1
217	272	35	1
218	272	35	1
219	272	35	2
231	272	35	1
234	272	35	1
238	272	35	1
246	272	35	2
181	273	35	3
182	273	35	1
184	273	35	1
206	273	35	1
208	273	35	1
212	273	35	1
227	273	35	2
228	273	35	1
230	273	35	1
232	273	35	2
234	273	35	2
235	273	35	1
239	273	35	1
241	273	35	1
170	274	35	1
176	274	35	2
183	274	35	1
211	274	35	1
215	274	35	2
218	274	35	1
223	274	35	1
231	274	35	1
232	274	35	1
233	274	35	1
234	274	35	1
235	274	35	1
238	274	35	1
244	274	35	1
245	274	35	2
176	275	35	2
178	275	35	1
184	275	35	1
189	275	35	1
191	275	35	1
200	275	35	1
205	275	35	1
207	275	35	1
210	275	35	1
212	275	35	1
220	275	35	2
237	275	35	1
240	275	35	1
245	275	35	1
177	276	35	1
186	276	35	3
203	276	35	1
206	276	35	1
209	276	35	2
217	276	35	1
218	276	35	1
219	276	35	1
220	276	35	1
221	276	35	1
222	276	35	1
230	276	35	1
232	276	35	1
237	276	35	1
239	276	35	2
242	276	35	2
248	276	35	2
182	277	35	1
183	277	35	1
202	277	35	1
208	277	35	1
210	277	35	1
213	277	35	2
215	277	35	1
218	277	35	2
224	277	35	2
230	277	35	2
232	277	35	1
178	278	35	1
179	278	35	1
187	278	35	2
198	278	35	1
202	278	35	2
204	278	35	1
210	278	35	2
213	278	35	2
216	278	35	1
222	278	35	2
225	278	35	1
229	278	35	1
231	278	35	1
234	278	35	1
235	278	35	1
236	278	35	1
238	278	35	2
243	278	35	1
247	278	35	1
172	279	35	1
179	279	35	1
184	279	35	1
190	279	35	1
206	279	35	1
207	279	35	3
210	279	35	1
211	279	35	1
227	279	35	1
234	279	35	1
241	279	35	1
246	279	35	1
174	280	35	1
180	280	35	2
190	280	35	1
199	280	35	1
206	280	35	1
207	280	35	1
210	280	35	1
212	280	35	1
217	280	35	1
219	280	35	2
220	280	35	2
223	280	35	1
226	280	35	1
232	280	35	1
233	280	35	1
246	280	35	1
205	281	35	1
212	281	35	1
216	281	35	1
217	281	35	3
222	281	35	1
224	281	35	2
226	281	35	1
228	281	35	1
230	281	35	1
232	281	35	1
173	282	35	1
179	282	35	1
202	282	35	1
205	282	35	1
208	282	35	1
223	282	35	2
226	282	35	1
227	282	35	1
229	282	35	1
245	282	35	1
175	283	35	1
188	283	35	1
190	283	35	1
202	283	35	1
208	283	35	1
209	283	35	1
214	283	35	1
221	283	35	1
222	283	35	1
223	283	35	2
229	283	35	1
232	283	35	1
240	283	35	2
243	283	35	1
244	283	35	1
245	283	35	2
250	283	35	2
176	284	35	1
180	284	35	1
186	284	35	3
188	284	35	1
189	284	35	1
204	284	35	2
208	284	35	1
212	284	35	1
215	284	35	2
218	284	35	1
219	284	35	1
222	284	35	1
229	284	35	1
234	284	35	1
235	284	35	1
237	284	35	1
247	284	35	1
248	284	35	1
178	285	35	1
182	285	35	1
185	285	35	3
187	285	35	1
189	285	35	1
200	285	35	1
224	285	35	2
226	285	35	2
229	285	35	1
230	285	35	1
231	285	35	1
236	285	35	1
241	285	35	1
242	285	35	1
245	285	35	1
248	285	35	1
181	286	35	1
185	286	35	1
186	286	35	1
187	286	35	1
191	286	35	1
199	286	35	1
200	286	35	2
209	286	35	1
215	286	35	2
216	286	35	2
224	286	35	1
225	286	35	1
228	286	35	1
234	286	35	1
238	286	35	1
243	286	35	1
244	286	35	2
247	286	35	1
249	286	35	4
185	287	35	1
187	287	35	1
200	287	35	1
202	287	35	2
204	287	35	1
205	287	35	1
220	287	35	1
221	287	35	1
223	287	35	1
228	287	35	1
233	287	35	1
236	287	35	1
237	287	35	1
242	287	35	1
247	287	35	1
176	288	35	1
192	288	35	1
194	288	35	1
199	288	35	1
205	288	35	1
221	288	35	1
224	288	35	1
236	288	35	1
237	288	35	1
239	288	35	1
174	289	35	2
177	289	35	2
188	289	35	1
190	289	35	1
195	289	35	1
207	289	35	1
239	289	35	1
244	289	35	2
246	289	35	1
248	289	35	1
190	290	35	1
197	290	35	1
198	290	35	1
201	290	35	1
203	290	35	3
204	290	35	1
222	290	35	1
223	290	35	1
227	290	35	1
231	290	35	2
238	290	35	1
247	290	35	1
185	291	35	2
187	291	35	1
194	291	35	1
204	291	35	1
216	291	35	2
222	291	35	1
223	291	35	1
225	291	35	1
230	291	35	2
236	291	35	2
237	291	35	1
174	292	35	2
182	292	35	1
183	292	35	1
186	292	35	2
198	292	35	1
200	292	35	1
201	292	35	1
205	292	35	2
221	292	35	1
222	292	35	2
223	292	35	1
225	292	35	2
226	292	35	1
228	292	35	1
231	292	35	1
233	292	35	1
238	292	35	1
245	292	35	1
248	292	35	1
250	292	35	1
181	293	35	1
203	293	35	1
206	293	35	1
225	293	35	1
227	293	35	1
228	293	35	2
232	293	35	2
242	293	35	1
187	294	35	2
195	294	35	2
219	294	35	1
220	294	35	1
221	294	35	1
222	294	35	1
236	294	35	1
237	294	35	1
203	295	35	1
223	295	35	1
230	295	35	1
238	295	35	1
241	295	35	2
242	295	35	1
244	295	35	1
247	295	35	1
181	296	35	1
193	296	35	1
195	296	35	2
196	296	35	1
197	296	35	1
199	296	35	1
200	296	35	1
201	296	35	1
202	296	35	1
217	296	35	1
220	296	35	1
221	296	35	1
241	296	35	1
242	296	35	2
243	296	35	1
198	297	35	3
199	297	35	2
222	297	35	1
225	297	35	1
227	297	35	1
229	297	35	1
230	297	35	1
233	297	35	1
237	297	35	1
238	297	35	2
239	297	35	1
244	297	35	1
181	298	35	1
198	298	35	2
219	298	35	2
220	298	35	1
222	298	35	1
229	298	35	1
239	298	35	1
244	298	35	1
202	299	35	1
227	299	35	1
228	299	35	1
238	299	35	2
239	299	35	2
242	299	35	1
245	299	35	1
195	300	35	1
197	300	35	1
208	300	35	1
224	300	35	1
227	300	35	1
233	300	35	1
239	300	35	1
241	300	35	1
198	301	35	2
228	301	35	2
231	301	35	1
235	301	35	2
237	301	35	1
238	301	35	1
243	301	35	1
244	301	35	1
199	302	35	1
225	302	35	1
229	302	35	1
231	302	35	2
233	302	35	1
234	302	35	1
236	302	35	1
239	302	35	1
240	302	35	2
225	303	35	1
226	303	35	1
227	303	35	1
230	303	35	2
231	303	35	1
232	303	35	2
233	303	35	1
234	303	35	2
238	303	35	2
242	303	35	1
191	304	35	1
207	304	35	1
221	304	35	1
223	304	35	1
226	304	35	1
227	304	35	1
232	304	35	1
235	304	35	1
243	304	35	1
225	305	35	1
234	305	35	2
235	305	35	1
236	305	35	1
241	305	35	1
199	306	35	1
204	306	35	1
220	306	35	2
223	306	35	1
228	306	35	1
239	306	35	2
242	306	35	1
195	307	35	1
198	307	35	2
222	307	35	1
223	307	35	1
234	307	35	1
235	307	35	1
237	307	35	1
239	307	35	1
243	307	35	1
226	308	35	1
237	308	35	1
241	308	35	2
222	309	35	1
228	309	35	1
235	309	35	3
240	309	35	1
223	310	35	1
227	310	35	1
229	310	35	1
231	310	35	1
232	310	35	1
235	310	35	1
236	310	35	1
213	311	35	1
215	311	35	1
221	311	35	1
224	311	35	1
228	311	35	1
230	311	35	1
232	311	35	1
234	311	35	1
237	311	35	1
241	311	35	1
213	312	35	1
214	312	35	1
225	312	35	1
229	312	35	2
237	312	35	1
217	313	35	2
226	313	35	1
235	313	35	1
238	313	35	1
221	314	35	1
234	314	35	1
226	315	35	1
230	315	35	1
232	316	35	1
236	316	35	1
238	316	35	1
227	317	35	1
233	317	35	1
237	317	35	1
238	317	35	1
233	318	35	2
237	318	35	2
232	319	35	2
222	253	36	1
228	253	36	1
219	256	36	1
227	257	36	1
220	258	36	1
221	258	36	1
223	258	36	1
224	258	36	1
228	258	36	1
218	259	36	1
222	259	36	1
224	259	36	1
228	259	36	2
230	259	36	1
237	259	36	1
228	260	36	1
229	260	36	2
235	260	36	1
237	260	36	1
238	260	36	2
240	260	36	1
219	261	36	1
222	261	36	1
223	261	36	2
224	261	36	1
230	261	36	1
237	261	36	1
243	261	36	1
246	261	36	1
212	262	36	1
217	262	36	1
219	262	36	1
221	262	36	1
226	262	36	2
229	262	36	1
231	262	36	1
238	262	36	1
240	262	36	2
245	262	36	1
189	263	36	1
191	263	36	1
210	263	36	1
222	263	36	1
225	263	36	1
226	263	36	1
229	263	36	3
235	263	36	1
237	263	36	2
240	263	36	2
244	263	36	1
245	263	36	3
186	264	36	1
188	264	36	1
191	264	36	2
209	264	36	1
223	264	36	1
226	264	36	1
230	264	36	1
233	264	36	1
234	264	36	3
250	264	36	1
215	265	36	1
222	265	36	1
226	265	36	1
231	265	36	1
235	265	36	2
237	265	36	1
245	265	36	1
246	265	36	2
188	266	36	1
189	266	36	1
196	266	36	3
215	266	36	1
216	266	36	1
217	266	36	1
219	266	36	1
222	266	36	1
223	266	36	2
229	266	36	1
244	266	36	2
248	266	36	1
186	267	36	1
192	267	36	2
196	267	36	1
209	267	36	2
210	267	36	1
211	267	36	1
212	267	36	1
217	267	36	2
218	267	36	1
233	267	36	1
240	267	36	1
188	268	36	1
189	268	36	1
194	268	36	1
196	268	36	1
206	268	36	1
209	268	36	2
213	268	36	1
214	268	36	1
215	268	36	1
232	268	36	1
233	268	36	1
234	268	36	1
235	268	36	1
236	268	36	1
239	268	36	1
245	268	36	1
210	269	36	1
211	269	36	2
214	269	36	1
215	269	36	1
216	269	36	1
217	269	36	1
219	269	36	1
225	269	36	1
229	269	36	2
240	269	36	1
248	269	36	1
249	269	36	1
172	270	36	1
185	270	36	1
187	270	36	1
189	270	36	1
191	270	36	1
192	270	36	1
193	270	36	1
194	270	36	1
203	270	36	1
206	270	36	1
212	270	36	1
213	270	36	1
221	270	36	2
230	270	36	1
237	270	36	1
239	270	36	2
240	270	36	1
188	271	36	1
191	271	36	1
198	271	36	1
208	271	36	1
211	271	36	1
214	271	36	1
215	271	36	1
216	271	36	1
223	271	36	1
177	272	36	1
178	272	36	1
185	272	36	1
193	272	36	1
197	272	36	1
203	272	36	1
213	272	36	2
215	272	36	1
217	272	36	1
231	272	36	1
240	272	36	1
190	273	36	2
208	273	36	1
209	273	36	2
210	273	36	1
212	273	36	1
232	273	36	1
236	273	36	1
238	273	36	1
185	274	36	3
201	274	36	1
205	274	36	1
208	274	36	3
212	274	36	1
213	274	36	1
216	274	36	2
217	274	36	3
218	274	36	2
236	274	36	1
240	274	36	1
207	275	36	1
209	275	36	1
210	275	36	3
211	275	36	2
214	275	36	1
216	275	36	1
217	275	36	1
218	275	36	2
220	275	36	1
231	275	36	1
243	275	36	1
181	276	36	1
186	276	36	1
203	276	36	1
207	276	36	2
219	276	36	1
220	276	36	2
228	276	36	3
241	276	36	1
204	277	36	1
208	277	36	1
210	277	36	1
215	277	36	1
226	277	36	1
232	277	36	2
234	277	36	2
207	278	36	1
208	278	36	1
211	278	36	1
213	278	36	2
223	278	36	1
224	278	36	1
239	278	36	2
173	279	36	1
179	279	36	1
192	279	36	1
206	279	36	1
209	279	36	1
212	279	36	2
214	279	36	1
231	279	36	1
174	280	36	1
180	280	36	1
191	280	36	1
204	280	36	1
205	280	36	1
206	280	36	2
211	280	36	1
213	280	36	1
224	280	36	1
232	280	36	2
173	281	36	1
190	281	36	1
192	281	36	1
200	281	36	1
204	281	36	1
208	281	36	2
209	281	36	1
212	281	36	2
214	281	36	1
224	281	36	1
230	281	36	1
243	281	36	1
181	282	36	2
189	282	36	1
190	282	36	1
231	282	36	1
181	283	36	1
187	283	36	1
189	283	36	1
202	283	36	1
205	283	36	1
209	283	36	2
212	283	36	1
222	283	36	1
225	283	36	1
226	283	36	1
233	283	36	1
188	284	36	2
196	284	36	3
201	284	36	1
202	284	36	1
208	284	36	1
211	284	36	2
214	284	36	1
219	284	36	1
224	284	36	2
231	284	36	2
233	284	36	1
239	284	36	1
242	284	36	1
199	285	36	3
201	285	36	1
202	285	36	1
204	285	36	1
223	285	36	2
231	285	36	1
237	285	36	1
242	285	36	1
243	285	36	2
244	285	36	1
245	285	36	2
247	285	36	1
187	286	36	1
188	286	36	1
198	286	36	1
202	286	36	1
204	286	36	1
208	286	36	1
211	286	36	1
222	286	36	1
225	286	36	1
234	286	36	1
235	286	36	1
237	286	36	1
238	286	36	1
241	286	36	1
243	286	36	2
202	287	36	1
204	287	36	2
207	287	36	1
208	287	36	1
214	287	36	1
220	287	36	1
222	287	36	1
224	287	36	1
229	287	36	3
231	287	36	2
233	287	36	1
236	287	36	1
238	287	36	1
239	287	36	1
240	287	36	1
243	287	36	1
244	287	36	1
245	287	36	1
248	287	36	1
184	288	36	1
185	288	36	1
186	288	36	1
187	288	36	2
188	288	36	1
192	288	36	1
199	288	36	1
202	288	36	1
203	288	36	1
204	288	36	1
219	288	36	1
220	288	36	2
233	288	36	1
237	288	36	1
243	288	36	2
245	288	36	3
185	289	36	2
193	289	36	2
196	289	36	1
201	289	36	1
219	289	36	1
232	289	36	1
234	289	36	1
240	289	36	1
242	289	36	1
244	289	36	1
197	290	36	1
200	290	36	3
202	290	36	1
206	290	36	1
222	290	36	1
223	290	36	1
225	290	36	1
232	290	36	1
233	290	36	1
234	290	36	1
238	290	36	1
239	290	36	1
240	290	36	1
243	290	36	1
186	291	36	1
201	291	36	1
203	291	36	1
204	291	36	1
221	291	36	1
238	291	36	1
239	291	36	1
242	291	36	2
187	292	36	1
200	292	36	1
203	292	36	1
206	292	36	1
220	292	36	1
221	292	36	1
225	292	36	1
226	292	36	2
229	292	36	1
238	292	36	1
239	292	36	1
242	292	36	1
244	292	36	2
245	292	36	1
188	293	36	2
195	293	36	1
196	293	36	1
202	293	36	1
225	293	36	1
226	293	36	1
227	293	36	1
236	293	36	2
237	293	36	2
239	293	36	2
240	293	36	1
241	293	36	1
242	293	36	2
182	294	36	1
199	294	36	1
202	294	36	1
223	294	36	2
225	294	36	1
227	294	36	1
229	294	36	2
230	294	36	1
232	294	36	1
197	295	36	1
201	295	36	1
204	295	36	1
220	295	36	1
225	295	36	2
230	295	36	1
239	295	36	1
240	295	36	1
241	295	36	1
196	296	36	1
201	296	36	1
227	296	36	1
229	296	36	1
230	296	36	1
235	296	36	2
238	296	36	1
243	296	36	1
198	297	36	1
201	297	36	1
204	297	36	2
217	297	36	1
219	297	36	1
228	297	36	1
233	297	36	1
234	297	36	1
235	297	36	1
238	297	36	1
239	297	36	1
241	297	36	1
242	297	36	1
201	298	36	2
203	298	36	1
236	298	36	1
243	298	36	1
244	298	36	1
245	298	36	2
196	299	36	1
199	299	36	1
204	299	36	1
232	299	36	1
236	299	36	1
242	299	36	1
244	299	36	1
245	299	36	1
229	300	36	1
240	300	36	1
242	300	36	1
244	300	36	1
228	301	36	1
230	301	36	2
234	301	36	1
236	301	36	1
244	301	36	1
223	302	36	2
225	302	36	1
226	302	36	1
232	302	36	1
233	302	36	1
243	302	36	1
244	302	36	2
226	303	36	1
231	303	36	1
232	303	36	2
233	303	36	1
235	303	36	1
236	303	36	1
242	303	36	2
223	304	36	1
230	304	36	1
232	304	36	1
233	304	36	1
235	304	36	1
199	305	36	1
234	305	36	1
222	306	36	1
223	306	36	1
235	306	36	1
244	306	36	1
194	307	36	3
222	307	36	3
224	307	36	2
227	307	36	1
234	307	36	1
235	307	36	1
240	307	36	1
242	307	36	1
225	308	36	2
237	308	36	1
242	308	36	1
225	309	36	1
227	309	36	2
228	309	36	2
230	309	36	2
232	309	36	2
236	309	36	1
242	309	36	2
224	310	36	1
226	310	36	1
227	310	36	1
229	310	36	1
240	310	36	1
223	311	36	1
226	311	36	1
230	311	36	2
232	311	36	1
233	311	36	1
234	311	36	1
238	311	36	1
242	311	36	2
216	312	36	1
217	312	36	1
218	312	36	1
221	312	36	1
230	312	36	1
231	312	36	1
232	312	36	3
235	312	36	1
217	313	36	1
225	313	36	1
226	313	36	2
227	313	36	1
230	313	36	1
234	313	36	1
236	313	36	2
235	314	36	1
238	314	36	1
241	314	36	1
242	314	36	1
214	315	36	1
220	315	36	2
228	315	36	1
230	315	36	1
233	315	36	1
236	315	36	1
238	315	36	3
242	315	36	4
234	316	36	1
237	316	36	1
240	316	36	3
235	317	36	1
236	317	36	1
237	317	36	2
236	318	36	2
240	318	36	2
231	319	36	2
228	257	37	1
227	258	37	1
228	258	37	1
226	259	37	2
228	259	37	1
227	260	37	2
234	260	37	1
242	260	37	3
227	261	37	3
228	261	37	2
230	261	37	1
230	262	37	1
231	262	37	1
222	263	37	1
224	264	37	2
229	264	37	2
231	264	37	2
236	264	37	1
238	264	37	1
245	264	37	1
228	265	37	2
246	265	37	1
194	266	37	1
212	266	37	1
230	266	37	1
183	267	37	1
188	267	37	1
193	267	37	1
236	267	37	1
241	267	37	1
220	268	37	1
236	268	37	2
241	268	37	1
210	269	37	1
216	269	37	1
218	269	37	1
219	269	37	1
239	269	37	1
188	270	37	1
190	270	37	2
196	270	37	1
197	270	37	1
215	270	37	1
216	270	37	1
217	270	37	2
220	270	37	1
232	270	37	1
238	270	37	1
192	271	37	1
196	271	37	1
214	271	37	1
218	271	37	1
221	271	37	1
213	272	37	1
215	272	37	1
208	273	37	1
213	273	37	1
214	273	37	1
216	273	37	1
219	273	37	1
211	274	37	1
212	274	37	1
213	274	37	2
231	274	37	3
206	275	37	1
207	275	37	1
219	275	37	1
209	276	37	1
217	276	37	1
217	277	37	1
215	278	37	1
195	279	37	2
214	279	37	2
216	279	37	1
231	279	37	2
209	280	37	1
212	280	37	1
175	281	37	1
189	281	37	1
212	281	37	1
189	282	37	1
212	282	37	1
223	282	37	1
189	283	37	1
201	283	37	1
207	283	37	1
227	283	37	2
228	283	37	1
195	284	37	1
212	284	37	1
187	285	37	1
197	285	37	2
202	285	37	2
204	285	37	1
226	285	37	2
237	285	37	1
187	286	37	1
203	286	37	1
204	286	37	1
207	286	37	1
211	286	37	1
215	286	37	1
220	286	37	1
207	287	37	1
219	287	37	1
220	287	37	1
221	287	37	1
234	287	37	1
236	287	37	1
237	287	37	1
238	287	37	1
240	287	37	1
194	288	37	1
196	288	37	1
203	288	37	1
205	288	37	1
210	288	37	1
232	288	37	1
237	288	37	1
241	288	37	1
191	289	37	1
200	289	37	1
201	289	37	1
203	289	37	1
219	289	37	1
232	289	37	2
235	289	37	2
236	289	37	2
237	289	37	1
197	290	37	2
199	290	37	1
230	290	37	1
237	290	37	1
232	291	37	2
233	291	37	2
235	291	37	1
238	291	37	2
239	291	37	1
200	292	37	1
203	292	37	2
231	292	37	1
232	292	37	1
233	292	37	2
234	292	37	1
238	292	37	1
190	293	37	1
206	293	37	1
230	293	37	2
239	293	37	1
190	294	37	1
205	294	37	1
224	294	37	1
228	294	37	1
232	294	37	1
234	294	37	1
203	295	37	1
225	295	37	2
231	295	37	1
234	295	37	4
237	295	37	2
240	295	37	1
198	296	37	1
199	296	37	1
200	296	37	2
201	296	37	1
202	296	37	3
203	296	37	1
204	296	37	1
215	296	37	1
217	296	37	1
229	296	37	1
234	296	37	1
235	296	37	2
240	296	37	1
242	296	37	1
245	296	37	1
194	297	37	1
198	297	37	1
218	297	37	2
220	297	37	1
229	297	37	2
232	297	37	1
239	297	37	2
241	297	37	2
243	297	37	1
202	298	37	1
229	298	37	1
231	298	37	1
232	299	37	1
244	299	37	2
227	300	37	1
232	300	37	2
239	300	37	1
240	300	37	2
241	300	37	1
230	301	37	2
241	301	37	1
242	301	37	1
232	302	37	1
236	302	37	1
244	302	37	2
232	303	37	1
228	304	37	1
227	305	37	1
228	305	37	1
236	305	37	2
224	306	37	1
240	306	37	1
225	307	37	1
241	308	37	1
221	309	37	1
229	309	37	1
228	310	37	1
228	311	37	1
234	311	37	1
218	312	37	2
221	312	37	1
227	312	37	1
230	312	37	2
236	312	37	1
212	313	37	1
216	313	37	1
229	313	37	1
221	314	37	2
228	314	37	1
236	314	37	2
238	314	37	1
211	315	37	1
229	315	37	1
239	315	37	1
236	316	37	1
237	316	37	1
211	317	37	1
230	317	37	1
232	318	37	2
235	318	37	2
238	318	37	1
240	318	37	1
237	319	37	1
238	319	37	1
231	322	37	1
233	322	37	2
226	259	38	1
225	262	38	1
229	263	38	1
232	263	38	1
219	264	38	1
231	264	38	1
238	264	38	1
189	266	38	1
211	266	38	2
214	266	38	2
217	266	38	1
193	267	38	1
219	267	38	2
211	268	38	1
217	269	38	1
