x	y	z	DNA Replication
233	308	34	2
239	308	34	1
240	308	34	1
242	308	34	1
243	308	34	3
221	309	34	1
223	309	34	1
224	309	34	2
227	309	34	1
229	309	34	1
234	309	34	1
242	309	34	1
226	310	34	1
231	310	34	3
218	311	34	1
224	311	34	1
228	311	34	1
230	311	34	2
231	311	34	2
232	311	34	1
233	311	34	1
221	312	34	2
224	312	34	1
225	312	34	2
229	312	34	1
230	312	34	2
232	312	34	1
227	313	34	1
233	313	34	1
226	314	34	1
228	314	34	1
232	314	34	1
227	315	34	2
231	315	34	2
228	316	34	2
233	316	34	1
234	316	34	2
227	317	34	1
232	317	34	1
233	317	34	1
211	318	34	1
226	250	35	1
229	250	35	2
224	251	35	2
226	252	35	1
219	253	35	1
221	253	35	2
225	253	35	1
219	254	35	1
225	254	35	2
226	254	35	1
230	254	35	1
235	254	35	1
240	254	35	1
219	255	35	3
221	255	35	1
222	255	35	1
227	255	35	1
230	255	35	1
215	256	35	1
220	256	35	1
221	256	35	2
222	256	35	1
223	256	35	2
229	256	35	1
241	256	35	2
191	257	35	1
223	257	35	2
224	257	35	1
230	257	35	1
241	257	35	2
217	258	35	1
223	258	35	1
228	258	35	1
190	259	35	1
217	259	35	2
219	259	35	1
225	259	35	1
228	259	35	1
233	259	35	1
234	259	35	1
241	259	35	1
242	259	35	1
190	260	35	1
210	260	35	2
214	260	35	1
215	260	35	1
218	260	35	1
221	260	35	1
223	260	35	2
228	260	35	1
230	260	35	1
234	260	35	1
235	260	35	1
237	260	35	1
238	260	35	1
242	260	35	2
245	260	35	2
247	260	35	1
188	261	35	2
210	261	35	2
215	261	35	1
216	261	35	2
217	261	35	1
222	261	35	1
224	261	35	1
226	261	35	1
227	261	35	1
231	261	35	3
232	261	35	1
235	261	35	1
238	261	35	2
240	261	35	3
244	261	35	1
190	262	35	1
193	262	35	2
211	262	35	1
213	262	35	1
215	262	35	2
219	262	35	1
223	262	35	1
226	262	35	2
231	262	35	1
241	262	35	1
191	263	35	1
196	263	35	1
208	263	35	1
210	263	35	1
214	263	35	1
216	263	35	1
226	263	35	1
228	263	35	1
230	263	35	1
231	263	35	1
233	263	35	1
234	263	35	1
237	263	35	2
241	263	35	1
243	263	35	2
249	263	35	1
188	264	35	1
212	264	35	3
214	264	35	1
216	264	35	1
217	264	35	1
223	264	35	1
224	264	35	2
227	264	35	1
230	264	35	1
231	264	35	2
236	264	35	2
237	264	35	1
239	264	35	1
243	264	35	2
245	264	35	3
249	264	35	1
187	265	35	2
189	265	35	1
191	265	35	1
193	265	35	1
195	265	35	1
200	265	35	1
202	265	35	2
211	265	35	1
214	265	35	1
217	265	35	1
225	265	35	2
226	265	35	1
229	265	35	1
232	265	35	1
239	265	35	1
241	265	35	1
243	265	35	1
245	265	35	1
247	265	35	1
178	266	35	2
183	266	35	1
187	266	35	1
188	266	35	2
190	266	35	1
192	266	35	1
194	266	35	1
197	266	35	1
204	266	35	2
206	266	35	2
209	266	35	1
210	266	35	2
211	266	35	1
219	266	35	1
220	266	35	1
228	266	35	1
234	266	35	1
238	266	35	2
240	266	35	1
242	266	35	1
243	266	35	1
245	266	35	1
247	266	35	1
176	267	35	1
218	267	35	1
220	267	35	1
226	267	35	1
227	267	35	2
235	267	35	1
239	267	35	1
245	267	35	1
246	267	35	1
247	267	35	1
249	267	35	2
177	268	35	1
188	268	35	2
193	268	35	1
195	268	35	1
196	268	35	3
203	268	35	1
207	268	35	1
208	268	35	1
209	268	35	1
215	268	35	1
216	268	35	1
217	268	35	1
223	268	35	1
225	268	35	1
229	268	35	2
232	268	35	1
233	268	35	1
239	268	35	1
245	268	35	1
246	268	35	1
174	269	35	1
180	269	35	1
181	269	35	1
193	269	35	1
194	269	35	1
212	269	35	1
213	269	35	1
215	269	35	2
216	269	35	1
217	269	35	1
220	269	35	1
222	269	35	1
224	269	35	1
239	269	35	1
249	269	35	1
176	270	35	1
179	270	35	1
181	270	35	1
185	270	35	1
189	270	35	1
191	270	35	1
193	270	35	1
195	270	35	1
217	270	35	1
221	270	35	1
233	270	35	1
237	270	35	1
238	270	35	3
241	270	35	2
245	270	35	1
176	271	35	1
177	271	35	1
181	271	35	2
183	271	35	1
188	271	35	1
201	271	35	1
210	271	35	1
213	271	35	2
214	271	35	1
217	271	35	1
219	271	35	1
225	271	35	1
234	271	35	1
236	271	35	1
240	271	35	1
241	271	35	1
242	271	35	1
247	271	35	1
248	271	35	1
250	271	35	2
176	272	35	1
178	272	35	1
185	272	35	2
192	272	35	1
203	272	35	3
209	272	35	1
222	272	35	1
234	272	35	1
240	272	35	1
176	273	35	1
178	273	35	1
182	273	35	2
183	273	35	1
185	273	35	1
186	273	35	2
205	273	35	1
215	273	35	2
216	273	35	1
218	273	35	2
227	273	35	1
230	273	35	2
234	273	35	1
238	273	35	1
239	273	35	3
250	273	35	1
170	274	35	1
171	274	35	1
187	274	35	1
201	274	35	1
202	274	35	1
204	274	35	1
211	274	35	1
212	274	35	1
232	274	35	1
236	274	35	1
242	274	35	1
245	274	35	1
178	275	35	1
185	275	35	1
209	275	35	1
218	275	35	1
225	275	35	1
231	275	35	1
240	275	35	1
243	275	35	2
186	276	35	1
202	276	35	1
203	276	35	1
204	276	35	1
206	276	35	1
209	276	35	3
210	276	35	1
211	276	35	1
221	276	35	1
222	276	35	1
233	276	35	1
242	276	35	2
244	276	35	1
175	277	35	1
176	277	35	1
183	277	35	1
185	277	35	1
204	277	35	1
219	277	35	3
224	277	35	1
230	277	35	1
232	277	35	1
235	277	35	1
236	277	35	1
238	277	35	1
242	277	35	1
244	277	35	1
171	278	35	2
176	278	35	1
178	278	35	1
187	278	35	1
203	278	35	1
204	278	35	1
214	278	35	1
215	278	35	1
224	278	35	1
235	278	35	1
236	278	35	1
238	278	35	2
243	278	35	1
192	279	35	1
193	279	35	1
203	279	35	2
207	279	35	2
209	279	35	1
210	279	35	3
211	279	35	1
214	279	35	1
217	279	35	1
221	279	35	2
233	279	35	1
234	279	35	1
236	279	35	2
237	279	35	1
245	279	35	1
172	280	35	1
173	280	35	1
174	280	35	1
179	280	35	2
189	280	35	1
190	280	35	2
205	280	35	2
207	280	35	1
210	280	35	1
214	280	35	1
219	280	35	1
221	280	35	1
232	280	35	1
238	280	35	1
245	280	35	1
246	280	35	1
248	280	35	3
174	281	35	1
179	281	35	1
191	281	35	1
203	281	35	1
211	281	35	1
213	281	35	1
214	281	35	2
190	282	35	2
210	282	35	1
213	282	35	1
215	282	35	1
219	282	35	1
227	282	35	1
175	283	35	2
180	283	35	1
181	283	35	1
183	283	35	2
187	283	35	1
190	283	35	1
203	283	35	1
204	283	35	1
208	283	35	2
214	283	35	1
216	283	35	1
222	283	35	1
226	283	35	3
228	283	35	1
229	283	35	2
232	283	35	1
233	283	35	1
238	283	35	1
245	283	35	1
189	284	35	2
191	284	35	1
205	284	35	1
208	284	35	1
209	284	35	2
218	284	35	1
219	284	35	2
221	284	35	1
222	284	35	1
230	284	35	1
232	284	35	1
233	284	35	1
235	284	35	1
243	284	35	1
244	284	35	1
247	284	35	1
176	285	35	2
180	285	35	1
198	285	35	1
201	285	35	1
217	285	35	1
221	285	35	1
222	285	35	1
224	285	35	1
226	285	35	1
234	285	35	1
240	285	35	1
245	285	35	1
248	285	35	1
250	285	35	1
175	286	35	1
181	286	35	1
183	286	35	1
199	286	35	1
200	286	35	1
201	286	35	1
205	286	35	2
216	286	35	1
218	286	35	1
227	286	35	1
228	286	35	1
229	286	35	1
233	286	35	1
243	286	35	1
244	286	35	1
246	286	35	1
190	287	35	1
203	287	35	1
205	287	35	1
206	287	35	1
221	287	35	1
225	287	35	1
226	287	35	1
229	287	35	1
242	287	35	1
244	287	35	1
176	288	35	1
183	288	35	1
187	288	35	2
188	288	35	1
200	288	35	1
222	288	35	1
223	288	35	2
228	288	35	1
237	288	35	1
239	288	35	1
245	288	35	1
174	289	35	1
185	289	35	1
200	289	35	1
205	289	35	1
221	289	35	1
222	289	35	2
228	289	35	1
239	289	35	1
244	289	35	1
245	289	35	1
247	289	35	1
184	290	35	1
186	290	35	1
198	290	35	1
200	290	35	1
201	290	35	1
224	290	35	2
231	290	35	2
238	290	35	2
242	290	35	1
243	290	35	1
244	290	35	1
247	290	35	1
248	290	35	1
185	291	35	1
195	291	35	1
199	291	35	2
202	291	35	1
205	291	35	2
224	291	35	1
239	291	35	1
244	291	35	1
174	292	35	1
186	292	35	1
194	292	35	2
198	292	35	1
199	292	35	1
204	292	35	2
205	292	35	1
220	292	35	1
224	292	35	1
226	292	35	2
229	292	35	1
232	292	35	1
235	292	35	1
238	292	35	1
248	292	35	1
196	293	35	1
200	293	35	1
201	293	35	1
206	293	35	1
218	293	35	1
223	293	35	1
225	293	35	1
227	293	35	1
228	293	35	1
229	293	35	1
230	293	35	1
231	293	35	1
181	294	35	2
183	294	35	1
185	294	35	1
187	294	35	1
188	294	35	2
197	294	35	1
221	294	35	2
226	294	35	1
231	294	35	1
234	294	35	1
236	294	35	1
244	294	35	2
245	294	35	1
181	295	35	1
193	295	35	1
204	295	35	1
226	295	35	1
227	295	35	1
230	295	35	1
233	295	35	1
240	295	35	1
241	295	35	1
245	295	35	2
249	295	35	1
177	296	35	1
195	296	35	2
196	296	35	1
199	296	35	1
200	296	35	1
201	296	35	1
202	296	35	1
204	296	35	1
223	296	35	1
228	296	35	1
237	296	35	2
242	296	35	1
196	297	35	2
197	297	35	2
198	297	35	1
199	297	35	1
202	297	35	1
226	297	35	1
229	297	35	1
239	297	35	2
221	298	35	1
222	298	35	2
228	298	35	2
229	298	35	2
234	298	35	2
236	298	35	2
246	298	35	1
247	298	35	1
228	299	35	1
235	299	35	2
195	300	35	1
226	300	35	1
227	300	35	1
233	300	35	1
236	300	35	1
194	301	35	1
196	301	35	2
198	301	35	2
224	301	35	1
227	301	35	1
235	301	35	1
239	301	35	1
242	301	35	1
199	302	35	2
200	302	35	1
222	302	35	1
223	302	35	1
224	302	35	1
225	302	35	2
227	302	35	1
228	302	35	1
234	302	35	1
240	302	35	1
199	303	35	1
226	303	35	2
229	303	35	1
233	303	35	1
242	303	35	2
243	303	35	1
207	304	35	1
221	304	35	1
227	304	35	1
228	304	35	1
239	304	35	3
240	304	35	1
243	304	35	1
207	305	35	2
227	305	35	1
229	305	35	2
240	305	35	1
199	306	35	1
228	306	35	1
232	306	35	1
235	306	35	1
240	306	35	1
198	307	35	1
238	307	35	1
243	307	35	1
222	308	35	1
224	308	35	1
226	308	35	1
229	308	35	1
231	308	35	1
241	308	35	1
222	309	35	1
235	309	35	2
240	309	35	1
242	309	35	1
218	310	35	1
222	310	35	1
223	310	35	1
229	310	35	1
237	310	35	1
238	310	35	3
213	311	35	2
214	311	35	1
221	311	35	1
223	311	35	1
228	311	35	2
229	311	35	1
234	311	35	1
236	311	35	1
237	311	35	2
241	311	35	1
213	312	35	1
217	312	35	1
225	312	35	2
232	312	35	1
236	312	35	2
221	313	35	1
228	313	35	1
229	313	35	3
236	313	35	1
237	313	35	1
240	313	35	1
225	314	35	1
227	314	35	1
228	314	35	1
234	315	35	1
232	316	35	1
234	317	35	1
235	317	35	1
237	317	35	1
212	318	35	2
231	318	35	2
238	318	35	2
222	253	36	1
219	256	36	1
224	257	36	1
218	258	36	1
220	258	36	1
221	258	36	1
222	258	36	2
224	258	36	2
225	258	36	1
226	258	36	1
231	258	36	1
228	259	36	2
232	259	36	1
212	260	36	1
216	260	36	1
228	260	36	1
230	260	36	1
238	260	36	1
240	260	36	1
217	261	36	1
218	261	36	1
223	261	36	1
229	261	36	1
232	261	36	1
238	261	36	2
242	261	36	1
243	261	36	1
210	262	36	1
212	262	36	1
214	262	36	1
217	262	36	2
222	262	36	1
223	262	36	1
232	262	36	2
238	262	36	1
191	263	36	1
193	263	36	1
211	263	36	2
221	263	36	1
225	263	36	1
231	263	36	2
236	263	36	1
239	263	36	1
242	263	36	1
244	263	36	1
191	264	36	2
206	264	36	1
209	264	36	1
210	264	36	1
212	264	36	1
214	264	36	1
216	264	36	1
217	264	36	1
220	264	36	2
222	264	36	1
225	264	36	1
230	264	36	1
231	264	36	3
233	264	36	1
238	264	36	2
246	264	36	1
249	264	36	1
188	265	36	1
189	265	36	1
207	265	36	1
208	265	36	1
216	265	36	1
222	265	36	1
224	265	36	1
232	265	36	2
233	265	36	2
242	265	36	2
243	265	36	2
245	265	36	1
188	266	36	1
189	266	36	2
193	266	36	1
195	266	36	1
207	266	36	1
208	266	36	2
211	266	36	1
216	266	36	1
221	266	36	2
226	266	36	1
231	266	36	2
241	266	36	1
243	266	36	2
244	266	36	1
189	267	36	2
210	267	36	1
211	267	36	1
212	267	36	2
217	267	36	1
218	267	36	2
229	267	36	1
236	267	36	1
239	267	36	1
240	267	36	1
189	268	36	2
195	268	36	2
205	268	36	1
215	268	36	1
223	268	36	1
232	268	36	3
235	268	36	3
236	268	36	2
239	268	36	1
243	268	36	1
247	268	36	2
250	268	36	1
185	269	36	2
194	269	36	1
211	269	36	1
213	269	36	1
215	269	36	1
217	269	36	1
218	269	36	1
222	269	36	1
225	269	36	1
233	269	36	1
240	269	36	1
248	269	36	1
249	269	36	1
189	270	36	1
191	270	36	1
193	270	36	1
194	270	36	1
195	270	36	1
198	270	36	1
203	270	36	1
221	270	36	1
230	270	36	1
232	270	36	1
238	270	36	1
239	270	36	1
241	270	36	1
244	270	36	1
189	271	36	1
191	271	36	1
207	271	36	2
208	271	36	2
212	271	36	3
213	271	36	1
216	271	36	2
217	271	36	1
223	271	36	1
225	271	36	1
233	271	36	1
236	271	36	1
178	272	36	1
185	272	36	1
203	272	36	1
208	272	36	2
215	272	36	1
219	272	36	1
222	272	36	2
233	272	36	1
191	273	36	1
204	273	36	1
212	273	36	1
217	273	36	1
176	274	36	1
178	274	36	1
179	274	36	1
201	274	36	1
206	274	36	1
208	274	36	1
210	274	36	1
213	274	36	1
215	274	36	1
221	274	36	1
250	274	36	1
175	275	36	1
184	275	36	2
205	275	36	1
212	275	36	1
214	275	36	1
217	275	36	1
218	275	36	1
231	275	36	2
206	276	36	1
208	276	36	1
211	276	36	1
216	276	36	1
222	276	36	1
228	276	36	1
175	277	36	1
189	277	36	1
205	277	36	1
206	277	36	1
207	277	36	1
211	277	36	1
215	277	36	1
217	277	36	1
220	277	36	1
223	277	36	2
181	278	36	1
202	278	36	2
205	278	36	1
207	278	36	1
208	278	36	1
224	278	36	1
231	278	36	1
234	278	36	1
187	279	36	2
192	279	36	1
209	279	36	1
212	279	36	1
215	279	36	1
219	279	36	1
220	279	36	1
173	280	36	1
174	280	36	1
192	280	36	1
207	280	36	1
210	280	36	1
212	280	36	1
214	280	36	1
219	280	36	1
234	280	36	1
173	281	36	1
176	281	36	1
179	281	36	1
187	281	36	1
189	281	36	1
192	281	36	2
206	281	36	1
207	281	36	1
211	281	36	1
212	281	36	2
217	281	36	2
228	281	36	1
172	282	36	2
189	282	36	1
191	282	36	1
201	282	36	1
231	282	36	1
232	282	36	1
181	283	36	2
187	283	36	1
205	283	36	1
209	283	36	1
212	283	36	1
222	283	36	1
226	283	36	1
227	283	36	2
176	284	36	1
177	284	36	1
187	284	36	1
188	284	36	1
196	284	36	1
199	284	36	1
208	284	36	2
209	284	36	1
231	284	36	2
233	284	36	1
240	284	36	1
191	285	36	1
199	285	36	1
207	285	36	1
223	285	36	1
224	285	36	2
234	285	36	1
235	285	36	1
237	285	36	3
244	285	36	1
245	285	36	1
187	286	36	2
189	286	36	1
198	286	36	3
201	286	36	1
202	286	36	1
204	286	36	1
207	286	36	2
208	286	36	2
211	286	36	1
218	286	36	1
225	286	36	2
227	286	36	1
237	286	36	1
241	286	36	1
242	286	36	1
243	286	36	3
244	286	36	2
190	287	36	1
201	287	36	2
204	287	36	1
207	287	36	1
214	287	36	1
221	287	36	1
224	287	36	1
226	287	36	1
227	287	36	1
228	287	36	1
229	287	36	1
231	287	36	1
233	287	36	2
236	287	36	2
240	287	36	1
248	287	36	1
185	288	36	1
187	288	36	1
194	288	36	1
196	288	36	1
203	288	36	1
219	288	36	1
224	288	36	1
238	288	36	1
239	288	36	1
244	288	36	2
245	288	36	3
184	289	36	2
193	289	36	2
195	289	36	1
203	289	36	1
217	289	36	1
227	289	36	1
232	289	36	1
233	289	36	1
235	289	36	1
242	289	36	1
244	289	36	1
202	290	36	2
204	290	36	1
232	290	36	1
236	290	36	1
240	290	36	1
247	290	36	2
184	291	36	1
186	291	36	2
195	291	36	2
201	291	36	2
202	291	36	1
222	291	36	1
232	291	36	1
233	291	36	1
238	291	36	1
239	291	36	2
240	291	36	1
245	291	36	2
187	292	36	2
196	292	36	1
200	292	36	1
206	292	36	1
208	292	36	1
221	292	36	1
223	292	36	1
226	292	36	2
227	292	36	1
228	292	36	1
232	292	36	2
233	292	36	2
242	292	36	1
182	293	36	1
188	293	36	2
195	293	36	1
197	293	36	1
200	293	36	1
202	293	36	1
207	293	36	3
225	293	36	1
227	293	36	1
228	293	36	1
229	293	36	1
231	293	36	2
237	293	36	1
239	293	36	1
242	293	36	1
190	294	36	1
228	294	36	1
234	294	36	1
237	294	36	2
238	294	36	2
243	294	36	1
197	295	36	1
201	295	36	1
202	295	36	2
221	295	36	1
225	295	36	1
230	295	36	1
232	295	36	1
236	295	36	1
237	295	36	1
239	295	36	1
241	295	36	1
242	295	36	1
198	296	36	2
201	296	36	1
222	296	36	1
228	296	36	1
230	296	36	1
234	296	36	2
235	296	36	1
236	296	36	1
238	296	36	1
243	296	36	1
244	296	36	1
201	297	36	1
204	297	36	1
227	297	36	1
233	297	36	1
235	297	36	2
238	297	36	1
239	297	36	1
241	297	36	3
242	297	36	1
245	297	36	1
199	298	36	1
201	298	36	1
203	298	36	1
205	298	36	2
226	298	36	1
229	298	36	1
236	298	36	2
239	298	36	1
200	299	36	1
204	299	36	1
228	299	36	2
229	299	36	1
233	299	36	1
236	299	36	2
241	299	36	2
242	299	36	1
245	299	36	1
229	300	36	2
232	300	36	1
241	300	36	1
242	300	36	1
245	300	36	1
198	301	36	1
225	301	36	1
228	301	36	2
229	301	36	1
230	301	36	1
232	301	36	2
240	301	36	2
223	302	36	1
225	302	36	1
229	302	36	1
225	303	36	1
227	303	36	3
228	303	36	2
234	303	36	1
235	303	36	1
236	303	36	1
223	304	36	1
230	304	36	1
233	304	36	1
223	305	36	1
228	305	36	1
234	305	36	1
223	306	36	1
242	306	36	2
243	306	36	1
223	307	36	1
224	307	36	1
234	307	36	1
235	307	36	1
241	307	36	1
242	307	36	1
227	308	36	1
237	308	36	1
239	308	36	1
242	308	36	1
223	309	36	1
227	309	36	1
232	309	36	1
224	310	36	2
231	310	36	1
234	310	36	1
220	311	36	1
221	311	36	1
228	311	36	1
229	311	36	1
236	311	36	1
216	312	36	1
217	312	36	1
225	312	36	1
226	312	36	2
244	312	36	1
214	315	36	1
220	315	36	1
233	315	36	1
235	315	36	1
242	315	36	1
228	316	36	1
237	316	36	1
242	316	36	1
236	317	36	2
238	317	36	1
235	318	36	1
236	318	36	1
238	319	36	1
227	257	37	1
227	258	37	2
230	259	37	1
235	260	37	2
228	261	37	1
229	261	37	1
230	261	37	1
224	262	37	1
229	262	37	1
214	263	37	1
231	263	37	1
245	264	37	1
207	265	37	1
246	265	37	1
188	266	37	2
212	266	37	1
230	266	37	1
243	266	37	2
188	267	37	1
211	267	37	2
219	267	37	1
233	267	37	1
237	267	37	2
238	267	37	1
239	267	37	2
241	267	37	1
235	268	37	1
240	268	37	1
204	269	37	1
216	269	37	1
237	269	37	2
192	270	37	1
194	270	37	1
196	270	37	1
210	270	37	1
216	270	37	1
217	270	37	1
232	270	37	1
238	270	37	1
196	271	37	2
207	271	37	2
213	271	37	1
219	271	37	1
207	272	37	1
215	272	37	1
216	272	37	2
210	273	37	1
213	273	37	2
217	273	37	1
219	273	37	1
210	274	37	1
212	274	37	1
215	274	37	1
205	275	37	1
208	275	37	2
220	275	37	2
206	277	37	4
220	277	37	1
211	278	37	1
212	278	37	1
214	278	37	2
206	279	37	1
212	279	37	2
215	279	37	1
216	279	37	1
217	279	37	1
208	280	37	1
209	280	37	1
191	281	37	1
208	281	37	1
213	281	37	1
215	281	37	1
208	282	37	1
215	282	37	1
219	282	37	1
193	283	37	1
201	283	37	2
214	283	37	1
215	283	37	1
196	284	37	1
202	284	37	1
203	284	37	1
186	285	37	1
210	285	37	1
237	285	37	1
241	285	37	1
189	286	37	1
200	286	37	1
203	286	37	2
204	286	37	2
206	286	37	1
211	286	37	2
220	286	37	1
225	286	37	1
226	286	37	1
230	286	37	1
234	286	37	2
187	287	37	1
188	287	37	2
204	287	37	1
207	287	37	1
208	287	37	2
222	287	37	1
231	287	37	1
233	287	37	1
234	287	37	1
236	287	37	2
239	287	37	1
190	288	37	1
193	288	37	1
194	288	37	1
195	288	37	1
202	288	37	1
221	288	37	2
233	288	37	2
234	288	37	1
237	288	37	1
238	288	37	1
240	288	37	1
186	289	37	2
191	289	37	1
221	289	37	1
223	289	37	1
224	289	37	1
230	289	37	2
233	289	37	1
234	289	37	1
235	289	37	2
186	290	37	1
195	290	37	1
197	290	37	1
202	290	37	2
222	290	37	2
230	290	37	1
233	290	37	2
236	290	37	2
237	290	37	1
188	291	37	1
203	291	37	1
234	291	37	3
238	291	37	1
239	291	37	1
226	292	37	1
231	292	37	1
232	292	37	1
233	292	37	1
235	292	37	1
236	292	37	1
238	292	37	2
197	293	37	1
199	293	37	1
204	293	37	1
223	293	37	1
226	293	37	2
240	293	37	1
205	294	37	1
225	294	37	1
232	294	37	1
235	294	37	1
237	294	37	1
229	295	37	1
231	295	37	2
241	295	37	1
201	296	37	1
204	296	37	1
205	296	37	2
225	296	37	1
237	296	37	1
244	296	37	1
245	296	37	1
194	297	37	1
196	297	37	1
198	297	37	1
204	297	37	1
232	297	37	1
235	297	37	1
239	297	37	1
202	298	37	1
229	298	37	1
238	298	37	1
245	298	37	2
231	299	37	2
233	299	37	1
240	299	37	1
242	299	37	1
243	299	37	2
225	300	37	1
226	300	37	1
229	300	37	1
232	300	37	1
244	300	37	1
227	301	37	1
230	301	37	3
244	302	37	1
228	303	37	2
235	303	37	1
238	305	37	1
242	305	37	1
224	306	37	1
234	306	37	2
241	307	37	1
243	307	37	1
223	308	37	1
224	308	37	1
229	308	37	1
220	309	37	1
227	310	37	2
228	310	37	1
214	311	37	1
221	311	37	1
224	311	37	2
234	311	37	1
228	312	37	1
242	312	37	1
218	313	37	2
221	313	37	2
229	313	37	1
238	313	37	1
229	314	37	1
235	314	37	1
230	315	37	2
239	315	37	1
234	316	37	1
236	316	37	1
240	316	37	2
211	317	37	1
230	317	37	1
236	317	37	2
232	318	37	1
226	259	38	2
228	260	38	1
225	261	38	1
224	262	38	1
227	262	38	2
229	263	38	1
219	264	38	1
237	265	38	1
214	266	38	1
229	266	38	1
188	268	38	2
211	268	38	1
194	269	38	1
209	269	38	1
217	269	38	3
218	269	38	2
219	269	38	1
240	269	38	1
193	270	38	1
211	270	38	1
232	270	38	1
193	271	38	1
216	271	38	1
217	271	38	1
203	272	38	1
214	272	38	1
218	272	38	1
232	272	38	1
213	273	38	2
214	273	38	1
212	274	38	1
213	274	38	1
217	274	38	1
206	275	38	3
215	275	38	1
216	275	38	1
207	276	38	1
208	276	38	1
214	276	38	2
206	277	38	1
213	277	38	1
215	277	38	1
220	277	38	1
209	278	38	1
211	278	38	1
212	278	38	1
221	278	38	2
222	278	38	1
177	279	38	1
208	279	38	1
209	279	38	1
214	279	38	1
218	279	38	1
193	280	38	1
208	280	38	1
211	280	38	1
214	280	38	2
215	280	38	1
221	280	38	1
190	281	38	1
191	281	38	1
193	281	38	1
192	282	38	1
211	282	38	1
214	282	38	1
223	282	38	2
189	283	38	2
207	283	38	1
214	283	38	1
216	283	38	1
217	283	38	1
219	283	38	1
229	283	38	1
188	284	38	1
215	284	38	2
191	285	38	1
193	285	38	1
202	285	38	3
217	285	38	1
193	286	38	2
198	286	38	1
208	286	38	1
219	286	38	1
221	286	38	1
230	286	38	1
232	286	38	1
188	287	38	1
195	287	38	1
202	287	38	1
217	287	38	1
222	287	38	1
232	287	38	1
238	287	38	1
187	288	38	2
192	288	38	1
193	288	38	1
206	288	38	2
218	288	38	1
219	288	38	1
220	288	38	1
208	289	38	2
215	289	38	2
231	289	38	1
233	289	38	1
188	290	38	2
198	290	38	2
200	290	38	1
203	290	38	1
207	290	38	1
209	290	38	1
223	290	38	1
224	290	38	1
189	291	38	1
203	291	38	1
210	291	38	1
220	291	38	1
189	292	38	1
194	292	38	1
229	292	38	1
230	292	38	1
238	292	38	1
240	292	38	1
198	293	38	1
202	293	38	1
204	293	38	1
206	293	38	2
224	293	38	1
225	293	38	1
233	293	38	1
234	293	38	1
238	293	38	1
239	293	38	1
199	294	38	1
204	294	38	1
211	294	38	2
213	294	38	1
239	294	38	1
242	294	38	1
243	294	38	1
198	295	38	2
221	295	38	3
231	295	38	1
205	296	38	1
207	296	38	1
228	296	38	1
240	296	38	1
242	296	38	1
201	297	38	1
203	297	38	1
232	297	38	1
237	297	38	2
240	297	38	1
215	298	38	1
216	298	38	1
224	298	38	1
225	298	38	1
227	298	38	2
230	298	38	1
231	298	38	1
234	298	38	1
243	298	38	1
196	299	38	1
203	299	38	1
214	299	38	1
226	299	38	1
227	299	38	1
231	299	38	1
236	299	38	1
242	299	38	1
243	299	38	2
245	299	38	1
225	300	38	1
231	300	38	1
234	300	38	1
239	300	38	1
240	300	38	1
238	301	38	1
239	301	38	1
237	302	38	1
239	302	38	1
231	303	38	2
234	303	38	1
225	304	38	1
228	304	38	1
229	304	38	1
230	304	38	1
231	304	38	1
232	304	38	1
236	304	38	1
237	304	38	1
243	304	38	1
246	304	38	3
229	305	38	1
235	305	38	1
244	305	38	2
245	305	38	1
210	306	38	1
229	306	38	2
236	306	38	1
193	307	38	1
234	307	38	1
241	307	38	1
235	308	38	1
243	308	38	2
195	309	38	1
222	309	38	1
223	309	38	1
226	309	38	1
228	309	38	1
229	309	38	1
233	309	38	1
242	309	38	1
217	310	38	1
221	310	38	1
224	310	38	1
225	310	38	1
226	310	38	1
227	310	38	1
228	310	38	1
241	310	38	1
214	311	38	1
228	311	38	1
230	311	38	1
231	311	38	2
219	312	38	1
221	312	38	1
222	312	38	1
232	312	38	1
240	312	38	1
222	313	38	1
229	313	38	1
234	313	38	1
241	313	38	1
200	314	38	1
221	314	38	1
232	314	38	1
239	314	38	2
242	314	38	1
213	315	38	1
226	315	38	1
229	315	38	1
238	315	38	1
241	315	38	1
243	315	38	1
244	315	38	1
240	316	38	2
211	317	38	1
230	317	38	1
237	317	38	2
238	317	38	2
240	317	38	2
220	318	38	1
230	318	38	1
231	318	38	1
232	318	38	2
235	318	38	1
240	318	38	1
241	318	38	2
243	318	38	2
230	319	38	1
238	319	38	2
231	320	38	1
232	320	38	2
233	320	38	1
221	321	38	2
236	322	38	1
237	265	39	2
191	268	39	1
192	270	39	1
201	270	39	1
189	273	39	1
214	273	39	1
213	274	39	1
214	275	39	1
212	277	39	2
213	277	39	1
214	278	39	1
220	278	39	1
212	279	39	1
215	279	39	1
217	279	39	3
218	280	39	1
204	281	39	1
223	281	39	1
190	282	39	2
214	282	39	1
215	282	39	1
226	282	39	1
196	283	39	1
203	283	39	1
237	283	39	2
193	284	39	1
200	284	39	1
207	284	39	1
199	285	39	1
193	286	39	1
196	286	39	1
199	286	39	2
201	286	39	1
206	286	39	2
216	286	39	1
205	287	39	1
215	287	39	3
219	287	39	1
187	288	39	1
204	288	39	1
206	288	39	1
218	288	39	1
189	289	39	4
191	289	39	3
195	289	39	1
201	289	39	1
192	290	39	2
195	290	39	3
197	290	39	1
200	290	39	1
204	290	39	2
210	290	39	1
233	290	39	1
207	291	39	1
217	291	39	1
222	291	39	1
