x	y	z	The NLRP3 inflammasome
246	287	32	1
250	287	32	1
254	287	32	1
255	287	32	1
202	288	32	2
223	288	32	2
236	288	32	1
244	288	32	1
250	288	32	1
185	289	32	1
230	289	32	1
231	289	32	1
233	289	32	1
235	289	32	1
238	289	32	1
247	289	32	1
256	289	32	1
206	290	32	1
220	290	32	1
224	290	32	1
226	290	32	1
230	290	32	1
234	290	32	1
239	290	32	1
244	290	32	1
246	290	32	1
247	290	32	1
200	291	32	1
222	291	32	1
223	291	32	1
224	291	32	1
235	291	32	1
238	291	32	1
239	291	32	2
241	291	32	1
244	291	32	1
246	291	32	1
247	291	32	1
250	291	32	1
256	291	32	1
203	292	32	1
221	292	32	1
223	292	32	1
246	292	32	1
251	292	32	1
254	292	32	2
255	292	32	1
221	293	32	1
233	293	32	1
237	293	32	1
238	293	32	2
241	293	32	1
242	293	32	2
247	293	32	1
250	293	32	1
251	293	32	1
253	293	32	1
180	294	32	1
202	294	32	1
204	294	32	1
228	294	32	1
235	294	32	1
239	294	32	1
242	294	32	2
244	294	32	1
245	294	32	3
247	294	32	2
252	294	32	1
256	294	32	1
200	295	32	2
218	295	32	1
223	295	32	1
226	295	32	1
230	295	32	1
231	295	32	1
236	295	32	2
247	295	32	1
248	295	32	1
250	295	32	1
232	296	32	1
234	296	32	2
237	296	32	1
241	296	32	1
244	296	32	1
245	296	32	2
255	296	32	1
225	297	32	2
230	297	32	3
243	297	32	1
244	297	32	1
248	297	32	1
198	298	32	1
219	298	32	1
223	298	32	1
233	298	32	1
236	298	32	1
239	298	32	1
251	298	32	1
197	299	32	1
231	299	32	1
236	299	32	1
240	299	32	1
241	299	32	1
244	299	32	1
245	299	32	1
196	300	32	1
228	300	32	1
236	300	32	1
237	300	32	1
240	300	32	1
210	301	32	1
227	301	32	2
241	301	32	1
243	301	32	1
246	301	32	1
224	302	32	1
229	302	32	1
230	302	32	1
231	302	32	2
233	302	32	1
239	302	32	1
245	302	32	1
247	302	32	1
249	302	32	1
207	303	32	1
225	303	32	1
229	303	32	1
232	303	32	1
217	304	32	1
235	304	32	1
236	304	32	2
222	305	32	1
235	305	32	1
208	306	32	1
230	306	32	1
241	306	32	1
242	306	32	1
206	307	32	1
225	307	32	1
226	307	32	1
235	307	32	1
237	307	32	1
225	308	32	1
220	309	32	1
224	309	32	1
226	309	32	1
228	309	32	1
231	309	32	1
234	309	32	1
225	310	32	1
229	310	32	1
233	310	32	1
230	313	32	1
228	249	33	1
226	251	33	2
227	251	33	3
228	251	33	2
230	251	33	1
229	252	33	1
217	253	33	1
224	253	33	1
229	253	33	1
231	253	33	1
232	253	33	1
237	253	33	1
217	254	33	2
241	254	33	2
220	255	33	1
223	255	33	1
224	255	33	1
236	255	33	1
221	256	33	1
214	257	33	1
216	257	33	1
220	257	33	1
221	257	33	1
222	257	33	1
237	257	33	2
239	257	33	1
216	258	33	1
219	258	33	1
189	259	33	1
194	259	33	1
201	259	33	1
227	259	33	1
229	259	33	1
232	259	33	1
235	259	33	1
243	259	33	1
192	260	33	1
212	260	33	1
213	260	33	1
223	260	33	1
224	260	33	2
229	260	33	1
233	260	33	3
236	260	33	1
238	260	33	1
243	260	33	1
193	261	33	1
205	261	33	1
217.5	261.5	33.5	1
224	261	33	1
225	261	33	1
226	261	33	1
234	261	33	1
192	262	33	1
196	262	33	1
215	262	33	1
248	262	33	1
183	263	33	2
189	263	33	1
190	263	33	1
212	263	33	1
215	263	33	1
217	263	33	1
220	263	33	2
224	263	33	1
227	263	33	1
231	263	33	1
240	263	33	1
243	263	33	1
190	264	33	1
194	264	33	1
215	264	33	2
216	264	33	3
220	264	33	2
228	264	33	1
233	264	33	1
235	264	33	1
238	264	33	1
248	264	33	1
188	265	33	1
189	265	33	1
212	265	33	1
214	265	33	1
220	265	33	1
221	265	33	1
226	265	33	1
244	265	33	1
252	265	33	1
190	266	33	1
194	266	33	1
195	266	33	2
204	266	33	1
211	266	33	1
214	266	33	1
215	266	33	1
217	266	33	1
228	266	33	1
242	266	33	1
247	266	33	1
249	266	33	1
186	267	33	1
192	267	33	1
196	267	33	1
200	267	33	1
212	267	33	1
219	267	33	1
220	267	33	2
223	267	33	2
225	267	33	1
226	267	33	1
227	267	33	1
240	267	33	2
244	267	33	1
189	268	33	1
196	268	33	1
206	268	33	1
209	268	33	1
210	268	33	1
217	268	33	1
245	268	33	1
252	268	33	1
185	269	33	2
187	269	33	2
195	269	33	1
196	269	33	1
204	269	33	2
211	269	33	1
215	269	33	1
217	269	33	1
219	269	33	1
234	269	33	1
235	269	33	1
245	269	33	1
246	269	33	1
250	269	33	1
174	270	33	1
212	270	33	2
215	270	33	1
216	270	33	1
240	270	33	2
244	270	33	1
251	270	33	1
179	271	33	1
182	271	33	1
190	271	33	1
192	271	33	3
204	271	33	2
206	271	33	1
210	271	33	1
214	271	33	1
216	271	33	1
229	271	33	1
240	271	33	1
246	271	33	1
247	271	33	1
176	272	33	1
185	272	33	1
207	272	33	1
208	272	33	1
232	272	33	1
245	272	33	1
247	272	33	1
250	272	33	1
182	273	33	1
183	273	33	1
190	273	33	1
202	273	33	1
205	273	33	1
209	273	33	1
213	273	33	1
226	273	33	1
230	273	33	1
235	273	33	1
239	273	33	1
169	274	33	1
182	274	33	1
185	274	33	1
202	274	33	2
203	274	33	1
204	274	33	2
211	274	33	1
226	274	33	1
227	274	33	1
233	274	33	1
238	274	33	2
239	274	33	1
245	274	33	1
184	275	33	1
211	275	33	1
213	275	33	1
235	275	33	1
237	275	33	1
239	275	33	1
243	275	33	2
206	276	33	1
207	276	33	2
244	276	33	1
173	277	33	1
180	277	33	1
208	277	33	1
210	277	33	1
216	277	33	1
238	277	33	1
244	277	33	1
176	278	33	1
178	278	33	2
205	278	33	1
211	278	33	1
237	278	33	2
240	278	33	1
243	278	33	1
245	278	33	3
222	279	33	1
234	279	33	1
241	279	33	1
175	280	33	1
187	280	33	1
191	280	33	1
207	280	33	1
211	280	33	1
224	280	33	1
241	280	33	1
247	280	33	1
248	280	33	1
249	280	33	1
176	281	33	1
180	281	33	1
207	281	33	2
209	281	33	1
217	281	33	1
219	281	33	1
221	281	33	2
230	281	33	1
239	281	33	1
243	281	33	2
212	282	33	1
233	282	33	1
235	282	33	1
237	282	33	1
238	282	33	1
241	282	33	1
245	282	33	1
248	282	33	1
250	282	33	1
251	282	33	1
252	282	33	1
253	282	33	2
174	283	33	2
204	283	33	1
206	283	33	1
207	283	33	1
211	283	33	1
218	283	33	1
220	283	33	1
226	283	33	1
229	283	33	2
233	283	33	1
236	283	33	1
237	283	33	1
239	283	33	1
175	284	33	1
176	284	33	2
206	284	33	1
207	284	33	1
208	284	33	1
225	284	33	2
235	284	33	1
178	285	33	1
206	285	33	2
220	285	33	1
226	285	33	1
230	285	33	1
236	285	33	2
237.5	285.5	33.5	1
238	285	33	1
240	285	33	1
241	285	33	1
243	285	33	2
253	285	33	1
188	286	33	1
204	286	33	1
220	286	33	1
221	286	33	1
225	286	33	2
228	286	33	1
230	286	33	1
236	286	33	1
239	286	33	1
241.5	286.5	33.5	1
243	286	33	1
244	286	33	1
246	286	33	1
252	286	33	1
179	287	33	1
185	287	33	1
198	287	33	1
208	287	33	1
219	287	33	1
220	287	33	1
228	287	33	1
229	287	33	1
233	287	33	1
245	287	33	1
246	287	33	1
251	287	33	2
223	288	33	1
239	288	33	1
184	289	33	2
230	289	33	1
244	289	33	1
249	289	33	1
253	289	33	1
185	290	33	1
187	290	33	1
197	290	33	1
207	290	33	1
233	290	33	1
238	290	33	1
239	290	33	1
242	290	33	1
200	291	33	1
229	291	33	2
200	292	33	1
201	292	33	1
225	292	33	1
228	292	33	1
232	292	33	1
247	292	33	1
188	293	33	1
220	293	33	1
223	293	33	2
225	293	33	1
226	293	33	1
235	293	33	1
241	293	33	1
243	293	33	1
247	293	33	1
248	293	33	1
252	293	33	1
195	294	33	1
213	294	33	1
237	294	33	1
238	294	33	1
243	294	33	2
244	294	33	1
199	295	33	1
204	295	33	1
218	295	33	1
225	295	33	1
229	295	33	1
245	295	33	1
247	295	33	1
201	296	33	1
220	296	33	1
229	296	33	1
230	296	33	1
233	296	33	1
237	296	33	1
243	296	33	1
223	297	33	1
227	297	33	1
232	297	33	1
234	297	33	2
182	298	33	1
234	298	33	1
235	298	33	1
239	298	33	1
248	298	33	1
195	299	33	1
223	299	33	1
227	299	33	1
230	299	33	1
237	299	33	2
242	299	33	1
196	300	33	1
231	300	33	1
247	300	33	1
196	301	33	1
223	301	33	1
226	301	33	1
227	301	33	1
228	301	33	2
238	301	33	2
241	301	33	1
199	302	33	1
223	302	33	1
229	302	33	1
230	302	33	2
231	302	33	1
232	302	33	1
236	302	33	1
240	302	33	1
243	302	33	1
244	302	33	1
207	303	33	1
222	303	33	1
223	303	33	1
224	303	33	1
228	303	33	1
237	303	33	2
206	304	33	1
209	304	33	1
232	304	33	1
235	304	33	1
242	304	33	1
243	304	33	1
222	305	33	1
233	305	33	1
238	305	33	3
223	306	33	1
221	307	33	1
226	307	33	2
241	307	33	1
222	308	33	1
239	308	33	2
234	309	33	1
235	309	33	1
217	310	33	1
223	310	33	1
224	310	33	1
239	310	33	1
230	311	33	1
222	312	33	1
231	312	33	2
223	313	33	1
234	313	33	1
236	314	33	1
230	318	33	1
226	250	34	2
225	252	34	1
216	253	34	1
226	253	34	1
227	253	34	1
229	253	34	1
232	253	34	1
225	254	34	1
235	254	34	1
224	255	34	2
226	255	34	1
227	255	34	1
242	255	34	1
215	256	34	1
224	256	34	1
227	256	34	1
210	257	34	1
218	257	34	2
220	257	34	1
223	257	34	1
228	257	34	2
243	257	34	1
200	258	34	1
212	258	34	1
220	258	34	1
222	258	34	2
225	258	34	1
232	258	34	1
233	258	34	1
189	259	34	1
223	259	34	1
226	259	34	1
228	259	34	1
229	259	34	1
233	259	34	1
234	259	34	1
238	259	34	1
241	259	34	2
211	260	34	1
219	260	34	1
224	260	34	1
226	260	34	1
237	260	34	1
245	260	34	1
211	261	34	1
225	261	34	1
226	261	34	2
228	261	34	1
232	261	34	1
246	261	34	1
211	262	34	1
215	262	34	1
220	262	34	1
223	262	34	4
228	262	34	1
230	262	34	1
241	262	34	1
207	263	34	2
210	263	34	1
223	263	34	1
228	263	34	1
235	263	34	1
244	263	34	1
248	263	34	1
251	263	34	2
186	264	34	1
193	264	34	1
203	264	34	1
209	264	34	1
217	264	34	2
224	264	34	1
227	264	34	1
233	264	34	1
234	264	34	1
237	264	34	1
240	264	34	1
243	264	34	1
194	265	34	2
211	265	34	1
218	265	34	1
220	265	34	1
230	265	34	1
232	265	34	1
241	265	34	2
244	265	34	1
249	265	34	1
175	266	34	1
178	266	34	1
188	266	34	1
208	266	34	1
217	266	34	1
220	266	34	1
225	266	34	1
228	266	34	1
240	266	34	1
250	266	34	1
191	267	34	1
193	267	34	1
194	267	34	1
197	267	34	1
216	267	34	1
217	267	34	1
218	267	34	1
221	267	34	1
229	267	34	1
240	267	34	4
246	267	34	1
248	267	34	1
173	268	34	2
188	268	34	1
214	268	34	1
217	268	34	1
221	268	34	1
246	268	34	1
247	268	34	1
249	268	34	1
193	269	34	1
204	269	34	1
213	269	34	1
218	269	34	1
234	269	34	1
175	270	34	1
183	270	34	1
184	270	34	1
188	270	34	1
194	270	34	1
195	270	34	1
196	270	34	1
197	270	34	1
199	270	34	1
206	270	34	1
209	270	34	1
214	270	34	1
221	270	34	1
228	270	34	1
241	270	34	2
248	270	34	1
251	270	34	3
178	271	34	1
180	271	34	1
181	271	34	1
185	271	34	1
205	271	34	1
212	271	34	1
213	271	34	1
241	271	34	1
242	271	34	2
244	271	34	1
245	271	34	3
248	271	34	1
249	271	34	1
175	272	34	1
176	272	34	2
177	272	34	2
186	272	34	1
198	272	34	2
203	272	34	1
212	272	34	2
213	272	34	1
225	272	34	1
227	272	34	1
235	272	34	1
237	272	34	1
245	272	34	1
249	272	34	1
170	273	34	1
173	273	34	1
181	273	34	1
186	273	34	1
201	273	34	1
203	273	34	2
205	273	34	2
207	273	34	1
209	273	34	1
211	273	34	2
216	273	34	1
219	273	34	1
236	273	34	1
239	273	34	1
241	273	34	2
178	274	34	2
180	274	34	1
197	274	34	1
203	274	34	1
209	274	34	2
210	274	34	1
213	274	34	1
217	274	34	1
231	274	34	1
233	274	34	2
234	274	34	1
176	275	34	1
179	275	34	1
181	275	34	2
183	275	34	1
184	275	34	1
189	275	34	1
216	275	34	1
233	275	34	1
245	275	34	1
174	276	34	1
203	276	34	1
207	276	34	1
208	276	34	1
219	276	34	2
235	276	34	1
237	276	34	1
243	276	34	1
183	277	34	1
202	277	34	1
205	277	34	1
206	277	34	1
207	277	34	1
208	277	34	1
212	277	34	1
229	277	34	1
238	277	34	1
188	278	34	2
190	278	34	1
201	278	34	1
203	278	34	2
204	278	34	1
210	278	34	2
211	278	34	1
212	278	34	1
214	278	34	1
226	278	34	1
231	278	34	1
239	278	34	1
174	279	34	1
176	279	34	2
179	279	34	1
181	279	34	1
203	279	34	1
208	279	34	1
209	279	34	2
215	279	34	2
223	279	34	1
236	279	34	2
237	279	34	1
241	279	34	1
175	280	34	1
188	280	34	1
192	280	34	1
205	280	34	1
206	280	34	1
209	280	34	1
210	280	34	1
221	280	34	1
233	280	34	1
234	280	34	2
238	280	34	2
240	280	34	1
175	281	34	1
177	281	34	1
180	281	34	1
189	281	34	1
192	281	34	1
208	281	34	1
209	281	34	1
222	281	34	1
226	281	34	1
227	281	34	1
230	281	34	1
232	281	34	2
233	281	34	2
244	281	34	1
245	281	34	1
248	281	34	1
250	281	34	1
178	282	34	1
179	282	34	1
190	282	34	1
204	282	34	2
207	282	34	1
209	282	34	1
212	282	34	1
220	282	34	2
222	282	34	1
223	282	34	1
226	282	34	1
232	282	34	2
235	282	34	1
249	282	34	1
175	283	34	2
179	283	34	1
204	283	34	1
206	283	34	1
223	283	34	1
226	283	34	1
231	283	34	1
233	283	34	1
238	283	34	3
240	283	34	1
253	283	34	2
176	284	34	1
178	284	34	1
185	284	34	1
191	284	34	1
206	284	34	1
209	284	34	1
214	284	34	1
219	284	34	2
223	284	34	1
234	284	34	2
237	284	34	1
245	284	34	1
246	284	34	1
249	284	34	1
177	285	34	1
185	285	34	1
188	285	34	1
205	285	34	1
206	285	34	1
218	285	34	1
231	285	34	1
233	285	34	1
237	285	34	1
245	285	34	1
177	286	34	1
186	286	34	1
189	286	34	1
199	286	34	2
207	286	34	1
208	286	34	1
223	286	34	1
224	286	34	1
229	286	34	1
231	286	34	2
254	286	34	2
208	287	34	1
219	287	34	1
229	287	34	1
235	287	34	2
236	287	34	1
243	287	34	2
186	288	34	1
187	288	34	1
199	288	34	1
200	288	34	3
201	288	34	1
202	288	34	1
222	288	34	1
223	288	34	1
228	288	34	1
235	288	34	1
237	288	34	1
245	288	34	1
255	288	34	1
185	289	34	2
200	289	34	1
203	289	34	1
219	289	34	1
224	289	34	1
246	289	34	1
257	289	34	1
203	290	34	1
225	290	34	1
237	290	34	1
240	290	34	1
253	290	34	1
199	291	34	1
203	291	34	1
225	291	34	2
229	291	34	1
235	291	34	1
239	291	34	1
241	291	34	1
245	291	34	1
249	291	34	1
250	291	34	2
255	291	34	1
187	292	34	1
196	292	34	1
198	292	34	1
223	292	34	1
226	292	34	1
230	292	34	2
235	292	34	2
236	292	34	1
241	292	34	1
247	292	34	1
188	293	34	1
190	293	34	1
201	293	34	1
204	293	34	1
207	293	34	1
225	293	34	1
237	293	34	1
251	293	34	1
183	294	34	1
190	294	34	1
197	294	34	1
223	294	34	1
224	294	34	1
226	294	34	1
229	294	34	1
235	294	34	1
245	294	34	1
246	294	34	1
179	295	34	1
198	295	34	1
204	295	34	1
220	295	34	2
224	295	34	1
200	296	34	1
217	296	34	1
236	296	34	1
244	296	34	2
245	296	34	1
179	297	34	2
195	297	34	1
200	297	34	1
203	297	34	1
219	297	34	1
220	297	34	1
224	297	34	1
225	297	34	1
236	297	34	1
238	297	34	1
243	297	34	2
244	297	34	1
245	297	34	1
247	297	34	1
182	298	34	1
220	298	34	1
224	298	34	1
233	298	34	1
234	298	34	2
235	298	34	1
236	298	34	1
239	298	34	1
244	298	34	1
248	298	34	1
203	299	34	1
232	299	34	1
239	299	34	1
242	299	34	1
224	300	34	1
233	300	34	1
236	300	34	2
237	300	34	2
238	300	34	1
239	300	34	1
198	301	34	2
224	301	34	2
227	301	34	1
242	301	34	1
223	302	34	1
229	302	34	1
235	302	34	1
237	302	34	1
243	302	34	1
225	303	34	2
235	303	34	1
245	303	34	1
231	304	34	1
243	304	34	1
236	305	34	1
227	306	34	1
233	306	34	1
235	306	34	1
236	306	34	1
242	306	34	2
201	307	34	1
206	307	34	1
224	307	34	1
232	307	34	1
237	307	34	1
241	307	34	1
242	307	34	1
243	307	34	1
222	308	34	1
241	308	34	2
223	309	34	1
225	309	34	1
233	309	34	1
237	309	34	1
234	310	34	2
237	310	34	1
241	310	34	1
222	311	34	1
230	311	34	1
235	311	34	1
221	312	34	1
222	312	34	1
221	313	34	1
226	313	34	1
227	313	34	2
232	313	34	2
233	313	34	1
236	313	34	1
225	314	34	1
226	314	34	1
226	316	34	1
228	316	34	1
234	316	34	1
233	317	34	2
211	318	34	1
226	250	35	1
229	250	35	1
224	251	35	1
225	251	35	1
219	253	35	1
223	253	35	2
229	253	35	2
224	254	35	1
225	254	35	1
235	254	35	2
218	255	35	1
221	255	35	2
223	255	35	1
227	255	35	3
231	255	35	1
221	256	35	1
222	256	35	1
223	256	35	1
228	256	35	1
229	256	35	1
230	256	35	1
240	256	35	1
209	257	35	1
216	257	35	1
218	257	35	1
221	257	35	1
226	257	35	1
230	257	35	1
216	258	35	1
224	258	35	2
226	258	35	1
230	258	35	1
237	258	35	1
240	258	35	1
201	259	35	1
211	259	35	1
217	259	35	1
220	259	35	1
222	259	35	1
225	259	35	1
239	259	35	1
214	260	35	1
218	260	35	1
221	260	35	1
227	260	35	1
228	260	35	1
239	260	35	1
240	260	35	2
245	260	35	1
247	260	35	1
189	261	35	1
216	261	35	1
224	261	35	1
226	261	35	1
230	261	35	1
232	261	35	1
238	261	35	1
240	261	35	1
241	261	35	2
244	261	35	1
189	262	35	1
193	262	35	1
203	262	35	1
220	262	35	2
221	262	35	1
224	262	35	1
232	262	35	2
233	262	35	2
236	262	35	1
240	262	35	1
243	262	35	1
191	263	35	1
192	263	35	1
208	263	35	1
214	263	35	1
222	263	35	1
226	263	35	1
230	263	35	1
231	263	35	1
237	263	35	1
241	263	35	1
243	263	35	1
244	263	35	1
250	263	35	1
186	264	35	1
190	264	35	2
192	264	35	1
200	264	35	1
217	264	35	1
220	264	35	1
221	264	35	1
223	264	35	1
228	264	35	1
230	264	35	1
234	264	35	1
237	264	35	1
240	264	35	1
242	264	35	1
243	264	35	1
245	264	35	1
187	265	35	1
189	265	35	1
196	265	35	1
202	265	35	2
209	265	35	1
218	265	35	1
219	265	35	1
223	265	35	1
224	265	35	1
225	265	35	1
238	265	35	1
247	265	35	1
249	265	35	1
184	266	35	1
187	266	35	2
195	266	35	2
210	266	35	2
223	266	35	2
224	266	35	1
228	266	35	2
230	266	35	2
234	266	35	1
241	266	35	1
242	266	35	1
247	266	35	1
187	267	35	1
190	267	35	1
191	267	35	1
195	267	35	1
207	267	35	1
209	267	35	1
212	267	35	1
225	267	35	1
186	268	35	3
187	268	35	1
192	268	35	1
194	268	35	1
196	268	35	2
202	268	35	1
203	268	35	1
207	268	35	1
209	268	35	1
210	268	35	1
215	268	35	1
232	268	35	1
233	268	35	1
234	268	35	1
238	268	35	1
245	268	35	1
248	268	35	1
174	269	35	1
178	269	35	1
184	269	35	1
185	269	35	1
191	269	35	1
196	269	35	1
202	269	35	1
232	269	35	1
234	269	35	1
239	269	35	1
244	269	35	2
245	269	35	1
249	269	35	1
250	269	35	1
173	270	35	1
185	270	35	2
189	270	35	3
190	270	35	1
194	270	35	1
199	270	35	1
207	270	35	2
210	270	35	1
216	270	35	2
220	270	35	1
223	270	35	1
231	270	35	1
235	270	35	1
238	270	35	1
240	270	35	2
244	270	35	1
249	270	35	1
181	271	35	1
183	271	35	2
189	271	35	1
194	271	35	1
195	271	35	2
196	271	35	1
199	271	35	1
206	271	35	1
210	271	35	1
212	271	35	1
225	271	35	1
233	271	35	1
234	271	35	2
236	271	35	1
238	271	35	1
241	271	35	2
245	271	35	1
247	271	35	1
248	271	35	1
249	271	35	1
174	272	35	1
176	272	35	1
182	272	35	1
201	272	35	1
206	272	35	1
208	272	35	1
214	272	35	1
232	272	35	1
235	272	35	1
243	272	35	1
244	272	35	1
178	273	35	1
179	273	35	1
186	273	35	1
187	273	35	1
208	273	35	1
212	273	35	1
228	273	35	1
232	273	35	1
239	273	35	1
245	273	35	1
250	273	35	1
179	274	35	1
182	274	35	1
185	274	35	1
187	274	35	2
211	274	35	2
213	274	35	1
215	274	35	1
223	274	35	1
225	274	35	1
231	274	35	1
235	274	35	1
238	274	35	2
242	274	35	1
244	274	35	1
250	274	35	2
191	275	35	1
207	275	35	1
210	275	35	1
225	275	35	1
235	275	35	1
238	275	35	1
206	276	35	1
221	276	35	1
230	276	35	1
233	276	35	1
242	276	35	2
243	276	35	1
244	276	35	1
173	277	35	1
175	277	35	1
178	277	35	1
220	277	35	1
229	277	35	1
232	277	35	1
234	277	35	2
237	277	35	1
238	277	35	1
241	277	35	1
248	277	35	1
174	278	35	1
175	278	35	1
205	278	35	1
210	278	35	1
221	278	35	1
227	278	35	1
230	278	35	2
245	278	35	1
247	278	35	1
179	279	35	1
195	279	35	1
203	279	35	2
206	279	35	2
211	279	35	2
217	279	35	1
229	279	35	2
234	279	35	2
236	279	35	1
238	279	35	2
246	279	35	1
174	280	35	1
177	280	35	1
189	280	35	1
193	280	35	1
203	280	35	1
205	280	35	1
206	280	35	1
207	280	35	1
210	280	35	1
212	280	35	1
214	280	35	1
217	280	35	1
219	280	35	1
237	280	35	1
245	280	35	1
246	280	35	1
173	281	35	1
182	281	35	1
187	281	35	1
191	281	35	1
208	281	35	1
212	281	35	1
213	281	35	1
214	281	35	1
216	281	35	1
219	281	35	1
230	281	35	1
235	281	35	1
239	281	35	1
240	281	35	1
244	281	35	1
186	282	35	1
189	282	35	1
190	282	35	2
207	282	35	1
223	282	35	2
225	282	35	2
226	282	35	1
231	282	35	2
232	282	35	1
242	282	35	1
190	283	35	1
191	283	35	2
202	283	35	2
205	283	35	1
209	283	35	1
212	283	35	1
215	283	35	1
218	283	35	1
222	283	35	1
223	283	35	2
227	283	35	1
229	283	35	1
238	283	35	1
241	283	35	1
243	283	35	1
245	283	35	1
250	283	35	1
176	284	35	1
180	284	35	1
203	284	35	1
204	284	35	1
214	284	35	1
216	284	35	1
220	284	35	1
221	284	35	2
226	284	35	1
232	284	35	1
234	284	35	1
236	284	35	1
238	284	35	1
241	284	35	2
244	284	35	1
245	284	35	1
246	284	35	2
249	284	35	1
180	285	35	1
189	285	35	1
208	285	35	1
224	285	35	1
231	285	35	1
234	285	35	2
236	285	35	2
240	285	35	1
246	285	35	1
178	286	35	1
186	286	35	1
188	286	35	1
215	286	35	1
219	286	35	1
227	286	35	1
228	286	35	2
236	286	35	1
246	286	35	1
187	287	35	1
188	287	35	1
194	287	35	1
198	287	35	2
205	287	35	1
228	287	35	3
233	287	35	1
239	287	35	1
243	287	35	1
246	287	35	1
183	288	35	1
185	288	35	1
186	288	35	1
187	288	35	2
188	288	35	1
189	288	35	2
195	288	35	3
196	288	35	1
204	288	35	1
232	288	35	1
247	288	35	1
176	289	35	1
185	289	35	1
187	289	35	1
193	289	35	1
200	289	35	1
220	289	35	2
221	289	35	1
237	289	35	1
238	289	35	1
245	289	35	1
185	290	35	1
187	290	35	2
203	290	35	1
220	290	35	1
223	290	35	2
224	290	35	1
227	290	35	2
232	290	35	1
235	290	35	1
241	290	35	1
243	290	35	1
176	291	35	1
194	291	35	2
195	291	35	1
196	291	35	1
198	291	35	1
199	291	35	1
225	291	35	1
231	291	35	1
232	291	35	1
234	291	35	1
241	291	35	1
186	292	35	1
188	292	35	1
193	292	35	1
194	292	35	1
201	292	35	1
204	292	35	1
223	292	35	1
225	292	35	1
231	292	35	1
238	292	35	1
182	293	35	1
185	293	35	1
204	293	35	2
230	293	35	1
233	293	35	1
185	294	35	2
187	294	35	1
188	294	35	1
190	294	35	1
197	294	35	2
198	294	35	1
218	294	35	1
219	294	35	1
225	294	35	1
228	294	35	1
236	294	35	1
244	294	35	1
181	295	35	1
184	295	35	1
218	295	35	1
220	295	35	1
224	295	35	1
226	295	35	1
227	295	35	1
233	295	35	1
236	295	35	1
240	295	35	1
241	295	35	1
242	295	35	1
245	295	35	1
181	296	35	2
182	296	35	1
202	296	35	1
217	296	35	1
228	296	35	3
229	296	35	1
238	296	35	1
241	296	35	1
242	296	35	2
245	296	35	1
196	297	35	2
197	297	35	2
198	297	35	2
199	297	35	1
222	297	35	1
226	297	35	1
228	297	35	1
229	297	35	1
240	297	35	1
245	297	35	1
181	298	35	1
191	298	35	3
198	298	35	1
236	298	35	1
241	298	35	1
244	298	35	1
245	298	35	1
228	299	35	1
242	299	35	1
245	299	35	2
235	300	35	1
224	301	35	1
228	301	35	1
239	301	35	1
241	301	35	1
245	301	35	1
200	302	35	1
222	302	35	1
225	302	35	1
238	302	35	1
242	302	35	1
199	303	35	2
231	303	35	1
233	303	35	1
234	303	35	1
243	303	35	1
244	303	35	1
221	304	35	1
226	304	35	2
228	304	35	1
243	304	35	1
195	305	35	2
222	305	35	1
238	305	35	1
240	305	35	1
220	306	35	1
222	306	35	1
224	306	35	1
225	306	35	1
235	306	35	1
198	307	35	1
221	307	35	1
224	307	35	1
226	307	35	1
227	307	35	2
233	307	35	1
240	307	35	1
241	307	35	2
206	308	35	1
221	308	35	1
226	308	35	1
228	308	35	1
222	309	35	1
223	309	35	1
229	309	35	1
229	310	35	2
230	310	35	1
231	310	35	1
238	310	35	1
220	311	35	1
232	311	35	1
238	311	35	1
214	312	35	1
225	312	35	1
231	312	35	1
217	313	35	2
223	313	35	1
226	313	35	1
228	313	35	1
238	313	35	1
240	313	35	1
225	314	35	1
230	314	35	1
237	314	35	1
226	315	35	1
233	315	35	1
240	315	35	1
210	316	35	1
234	316	35	1
230	317	35	1
234	317	35	1
239	317	35	1
233	318	35	2
236	318	35	1
232	319	35	1
228	253	36	1
223	255	36	2
218	256	36	1
219	256	36	2
219	257	36	1
225	257	36	1
226	257	36	1
221	258	36	1
228	258	36	1
217	259	36	1
223	259	36	1
232	259	36	1
219	260	36	1
223	260	36	1
229	260	36	1
230	260	36	1
232	260	36	1
238	260	36	2
240	260	36	1
223	261	36	1
229	261	36	2
232	261	36	1
234	261	36	2
243	261	36	1
219	262	36	1
221	262	36	1
232	262	36	1
245	262	36	2
210	263	36	1
214	263	36	1
222	263	36	1
225	263	36	1
229	263	36	1
244	263	36	1
218	264	36	1
223	264	36	1
225	264	36	1
234	264	36	1
249	264	36	1
250	264	36	2
188	265	36	1
191	265	36	1
194	265	36	1
196	265	36	1
209	265	36	1
226	265	36	2
230	265	36	1
240	265	36	1
248	265	36	1
191	266	36	1
208	266	36	1
221	266	36	1
222	266	36	2
226	266	36	1
232	266	36	1
234	266	36	1
235	266	36	1
241	266	36	1
248	266	36	2
195	267	36	1
196	267	36	1
209	267	36	1
212	267	36	1
218	267	36	1
232	267	36	1
236	267	36	1
188	268	36	1
193	268	36	1
195	268	36	1
205	268	36	1
215	268	36	1
238	268	36	2
245	268	36	1
185	269	36	1
191	269	36	1
194	269	36	1
211	269	36	1
218	269	36	2
225	269	36	1
229	269	36	2
236	269	36	1
238	269	36	2
248	269	36	1
249	269	36	2
185	270	36	1
187	270	36	1
189	270	36	1
191	270	36	1
192	270	36	1
193	270	36	1
195	270	36	1
