x	y	z	Calmodulin induced events
236	274	36	1
211	275	36	1
211	276	36	1
212	276	36	1
214	276	36	1
216	276	36	1
220	276	36	2
222	276	36	1
232	276	36	2
240	276	36	1
189	277	36	1
213	277	36	1
214	277	36	1
220	277	36	1
234	277	36	1
204	278	36	1
207	278	36	2
208	278	36	1
211	278	36	1
213	278	36	2
223	278	36	1
234	278	36	1
239	278	36	1
179	279	36	1
192	279	36	1
204	279	36	1
206	279	36	1
212	279	36	1
231	279	36	1
174	280	36	1
180	280	36	1
205	280	36	1
211	280	36	2
213	280	36	1
223	280	36	1
224	280	36	1
173	281	36	1
190	281	36	1
206	281	36	1
211	281	36	1
213	281	36	1
221	281	36	1
230	281	36	1
243	281	36	2
191	282	36	1
205	282	36	2
208	282	36	1
209	282	36	1
212	282	36	1
220	282	36	1
231	282	36	1
189	283	36	1
214	283	36	1
226	283	36	1
227	283	36	1
239	283	36	1
176	284	36	1
177	284	36	1
179	284	36	1
209	284	36	1
215	284	36	1
226	284	36	1
233	284	36	1
242	284	36	1
190	285	36	1
191	285	36	2
207	285	36	3
215	285	36	1
220	285	36	1
224	285	36	1
226	285	36	1
231	285	36	1
233	285	36	1
234	285	36	1
236	285	36	1
237	285	36	1
242	285	36	1
187	286	36	2
198	286	36	1
201	286	36	1
203	286	36	1
204	286	36	1
207	286	36	2
209	286	36	1
213	286	36	1
228	286	36	1
235	286	36	1
239	286	36	1
240	286	36	2
241	286	36	1
177	287	36	1
190	287	36	1
199	287	36	1
201	287	36	1
202	287	36	1
204	287	36	1
205	287	36	1
214	287	36	2
220	287	36	1
229	287	36	1
230	287	36	1
233	287	36	1
234	287	36	1
238	287	36	1
239	287	36	2
243	287	36	1
246	287	36	1
185	288	36	1
194	288	36	1
221	288	36	1
224	288	36	1
233	288	36	1
238	288	36	1
241	288	36	1
195	289	36	1
199	289	36	1
223	289	36	1
227	289	36	1
232	289	36	1
243	289	36	1
200	290	36	2
204	290	36	1
220	290	36	2
225	290	36	1
236	290	36	1
237	290	36	1
241	290	36	1
243	290	36	1
184	291	36	1
186	291	36	1
196	291	36	1
204	291	36	1
224	291	36	1
234	291	36	1
237	291	36	1
242	291	36	1
198	292	36	1
200	292	36	1
207	292	36	1
220	292	36	1
223	292	36	1
226	292	36	1
229	292	36	1
239	292	36	1
242	292	36	2
195	293	36	1
196	293	36	1
206	293	36	1
207	293	36	1
222	293	36	1
227	293	36	1
237	293	36	1
239	293	36	1
242	293	36	1
190	294	36	1
195	294	36	1
198	294	36	1
201	294	36	2
227	294	36	2
228	294	36	1
229	294	36	2
232	294	36	1
241	294	36	1
243	294	36	1
199	295	36	1
225	295	36	1
229	295	36	1
231	295	36	1
234	295	36	1
235	295	36	1
242	295	36	1
244	295	36	1
196	296	36	1
198	296	36	1
201	296	36	1
227	296	36	2
230	296	36	1
237	296	36	1
238	296	36	1
239	296	36	1
241	296	36	1
244	296	36	1
199	297	36	1
202	297	36	1
217	297	36	1
227	297	36	1
233	297	36	1
199	298	36	1
201	298	36	1
226	298	36	1
233	298	36	1
200	299	36	1
228	299	36	1
236	299	36	1
237	299	36	1
241	299	36	1
226	300	36	2
228	300	36	2
237	300	36	1
242	300	36	1
198	301	36	1
228	301	36	1
229	301	36	1
240	301	36	1
244	301	36	1
226	302	36	1
232	302	36	2
233	302	36	2
226	303	36	1
232	303	36	2
235	303	36	3
225	304	36	1
199	305	36	1
225	305	36	2
234	305	36	1
223	306	36	1
226	306	36	1
228	306	36	1
235	306	36	1
240	306	36	1
194	307	36	1
227	307	36	1
235	307	36	1
224	308	36	1
241	308	36	1
220	309	36	1
229	309	36	1
233	309	36	1
228	310	36	1
215	311	36	1
229	311	36	1
231	311	36	1
232	311	36	1
235	311	36	1
236	311	36	1
216	312	36	1
225	312	36	1
226	312	36	1
230	312	36	1
231	312	36	1
240	312	36	1
244	312	36	1
226	313	36	1
225	314	36	1
226	314	36	2
232	314	36	1
234	314	36	1
242	315	36	1
243	315	36	1
236	316	36	1
242	316	36	1
227	317	36	2
235	318	36	1
236	319	36	1
239	319	36	1
228	257	37	1
226	259	37	1
227	259	37	1
228	259	37	1
227	260	37	1
242	260	37	1
224	262	37	2
227	262	37	1
231	264	37	1
237	264	37	1
228	265	37	1
188	266	37	1
194	266	37	1
188	267	37	1
189	267	37	2
191	267	37	2
210	267	37	1
211	267	37	1
237	267	37	1
189	268	37	1
215	268	37	1
239	269	37	1
190	270	37	1
194	270	37	1
196	270	37	1
210	270	37	1
217	270	37	1
221	270	37	3
238	270	37	1
187	271	37	2
192	271	37	1
195	271	37	1
196	271	37	1
214	271	37	2
215	271	37	1
218	271	37	1
219	271	37	1
221	271	37	1
210	273	37	1
211	273	37	1
213	273	37	1
214	273	37	1
219	273	37	1
236	273	37	1
216	274	37	1
208	275	37	1
214	275	37	3
207	276	37	1
209	276	37	1
217	276	37	1
220	277	37	1
205	278	37	1
208	278	37	1
212	278	37	1
195	279	37	1
209	280	37	1
215	280	37	1
175	281	37	1
210	281	37	1
223	281	37	1
189	282	37	1
201	283	37	2
215	283	37	1
227	283	37	1
186	285	37	1
187	285	37	1
195	285	37	1
197	285	37	1
201	285	37	1
205	285	37	1
206	285	37	1
237	285	37	1
241	285	37	3
189	286	37	1
204	286	37	1
226	286	37	1
230	286	37	1
236	286	37	1
239	286	37	1
241	286	37	1
194	287	37	1
202	287	37	1
204	287	37	1
219	287	37	2
248	287	37	2
186	288	37	1
190	288	37	1
193	288	37	2
194	288	37	1
221	288	37	2
233	288	37	1
240	288	37	1
200	289	37	1
202	289	37	2
219	289	37	1
221	289	37	1
236	289	37	2
186	290	37	1
195	290	37	2
233	290	37	1
195	291	37	1
232	291	37	1
238	291	37	1
200	292	37	1
226	292	37	1
236	292	37	2
243	292	37	1
185	293	37	1
197	293	37	1
199	293	37	1
239	293	37	2
241	293	37	2
205	294	37	2
223	294	37	1
230	294	37	1
232	294	37	2
237	294	37	1
239	294	37	1
242	294	37	1
202	295	37	1
203	295	37	1
229	295	37	1
232	295	37	1
237	295	37	1
240	295	37	1
244	295	37	1
198	296	37	1
200	296	37	1
204	296	37	1
217	296	37	1
228	296	37	1
234	296	37	1
240	296	37	1
241	296	37	1
199	298	37	1
230	298	37	1
232	298	37	1
237	298	37	1
238	298	37	2
228	299	37	2
231	299	37	1
241	299	37	1
245	299	37	1
230	300	37	1
231	300	37	1
236	300	37	1
244	300	37	1
232	301	37	1
244	301	37	1
226	302	37	1
233	302	37	2
235	303	37	1
226	305	37	1
228	305	37	2
234	306	37	1
226	307	37	1
239	307	37	1
224	308	37	1
225	308	37	1
235	308	37	1
220	309	37	1
227	309	37	1
229	309	37	1
233	309	37	1
229	310	37	1
214	311	37	1
227	311	37	1
234	311	37	1
237	311	37	1
217	312	37	1
218	312	37	2
225	312	37	1
231	312	37	3
235	312	37	1
229	313	37	1
237	313	37	1
238	313	37	1
221	314	37	1
235	314	37	1
211	315	37	1
234	316	37	1
211	317	37	1
237	319	37	1
238	319	37	1
228	320	37	1
233	322	37	1
226	260	38	1
238	261	38	1
238	262	38	1
226	265	38	1
229	266	38	1
237	266	38	1
188	268	38	1
213	268	38	1
219	269	38	1
188	271	38	1
193	271	38	1
211	271	38	1
218	271	38	2
211	272	38	2
215	272	38	1
201	273	38	1
208	273	38	1
210	273	38	1
214	273	38	1
215	273	38	1
217	273	38	1
209	274	38	2
210	274	38	1
206	275	38	1
210	276	38	1
211	276	38	1
214	276	38	2
219	276	38	1
211	277	38	1
206	278	38	1
214	278	38	1
215	278	38	1
218	278	38	1
194	279	38	1
208	280	38	2
210	280	38	1
211	280	38	1
191	281	38	1
212	281	38	1
215	281	38	1
189	282	38	1
191	282	38	1
214	282	38	1
207	283	38	1
210	283	38	1
229	283	38	1
193	284	38	4
196	284	38	1
199	284	38	1
201	284	38	1
192	285	38	2
201	285	38	1
208	285	38	2
216	285	38	1
188	286	38	1
198	286	38	1
204	286	38	1
208	286	38	1
216	286	38	1
230	286	38	1
232	286	38	1
233	286	38	1
237	286	38	1
188	287	38	1
193	287	38	1
198	287	38	2
204	287	38	1
205	287	38	1
222	287	38	2
230	287	38	1
238	287	38	1
188	288	38	1
192	288	38	1
205	288	38	1
207	288	38	1
218	288	38	1
224	288	38	2
185	289	38	1
186	289	38	1
192	289	38	1
193	289	38	1
200	289	38	2
201	289	38	1
203	289	38	1
207	289	38	1
217	289	38	2
198	290	38	1
218	290	38	1
191	291	38	2
204	291	38	1
206	291	38	1
207	291	38	1
222	291	38	1
233	291	38	1
238	291	38	1
196	292	38	2
208	292	38	1
223	292	38	1
234	292	38	1
198	293	38	1
199	293	38	1
200	293	38	1
218	293	38	1
231	293	38	1
233	293	38	1
237	293	38	2
240	293	38	1
202	294	38	1
204	294	38	2
205	294	38	1
206	294	38	1
211	294	38	1
212	294	38	1
228	294	38	2
230	294	38	1
237	294	38	1
192	295	38	1
198	295	38	1
221	295	38	1
225	295	38	1
231	295	38	1
244	295	38	1
197	296	38	1
198	296	38	2
200	296	38	2
221	296	38	1
232	296	38	1
234	296	38	1
195	297	38	1
201	297	38	1
226	297	38	1
227	297	38	1
229	297	38	1
232	297	38	1
240	297	38	1
192	298	38	1
226	298	38	1
230	298	38	1
231	298	38	1
240	298	38	1
244	298	38	1
196	299	38	2
229	299	38	1
232	299	38	1
235	299	38	1
242	299	38	1
245	299	38	1
225	300	38	1
230	300	38	1
234	300	38	1
241	300	38	2
230	301	38	1
236	301	38	1
245	302	38	1
234	303	38	2
225	304	38	1
228	304	38	1
231	304	38	1
236	304	38	1
246	304	38	1
228	305	38	1
233	305	38	1
234	305	38	1
245	305	38	1
227	306	38	1
232	306	38	1
242	306	38	1
246	306	38	2
227	307	38	1
243	307	38	2
244	307	38	1
246	307	38	2
241	308	38	1
225	309	38	1
228	309	38	1
241	309	38	1
219	310	38	2
225	310	38	1
229	310	38	1
241	310	38	1
218	311	38	1
219	311	38	2
222	311	38	1
224	311	38	1
244	311	38	1
222	312	38	1
227	312	38	1
228	312	38	1
229	312	38	1
230	312	38	2
239	312	38	1
216	313	38	1
217	313	38	1
228	313	38	1
234	313	38	1
235	313	38	1
236	313	38	2
244	313	38	1
245	313	38	1
200	314	38	1
242	314	38	1
221	315	38	2
225	315	38	1
226	315	38	1
229	315	38	3
230	315	38	1
236	315	38	1
238	315	38	1
241	315	38	1
228	316	38	1
227	317	38	1
231	317	38	1
235	317	38	1
240	317	38	2
230	318	38	1
232	318	38	2
230	319	38	1
231	319	38	1
238	319	38	1
229	320	38	2
231	320	38	2
233	320	38	1
212	321	38	1
221	321	38	1
233	321	38	1
219	323	38	1
220	323	38	1
232	323	38	1
235	323	38	1
215	265	39	1
191	268	39	1
192	270	39	1
194	270	39	1
218	271	39	1
214	274	39	2
204	277	39	1
213	277	39	2
210	278	39	1
215	279	39	1
217	279	39	1
215	280	39	1
221	280	39	1
204	281	39	1
212	282	39	1
226	282	39	1
196	283	39	1
202	283	39	1
237	283	39	1
207	284	39	1
216	284	39	1
193	286	39	2
201	286	39	1
203	286	39	1
205	286	39	2
221	286	39	2
233	286	39	1
188	287	39	3
192	288	39	1
195	288	39	1
210	288	39	1
224	288	39	2
191	289	39	1
200	290	39	2
215	290	39	2
218	290	39	1
191	291	39	1
207	291	39	1
214	291	39	1
235	291	39	1
188	292	39	2
211	292	39	1
212	292	39	1
239	292	39	1
199	293	39	1
200	293	39	1
205	293	39	1
207	293	39	1
208	293	39	1
220	293	39	1
222	293	39	1
225	293	39	1
238	293	39	1
201	294	39	1
230	294	39	1
236	294	39	2
237	294	39	2
240	294	39	2
241	294	39	2
203	295	39	1
204	295	39	1
216	295	39	1
220	295	39	1
226	295	39	2
200	296	39	1
219	296	39	1
220	296	39	1
222	296	39	1
228	296	39	1
236	296	39	1
195	297	39	1
197	297	39	1
200	297	39	2
205	297	39	2
221	297	39	1
225	297	39	1
231	297	39	1
236	297	39	1
200	298	39	1
213	298	39	1
221	298	39	1
223	298	39	1
224	299	39	1
214	300	39	1
228	300	39	1
232	300	39	1
224	301	39	1
234	301	39	2
226	302	39	1
226	303	39	1
228	303	39	1
235	303	39	1
225	304	39	1
228	304	39	1
228	305	39	2
229	305	39	1
210	306	39	1
227	306	39	1
229	306	39	1
230	306	39	1
236	306	39	1
239	306	39	1
240	306	39	1
198	307	39	1
214	307	39	2
235	307	39	1
220	308	39	1
221	308	39	1
233	308	39	1
221	309	39	1
223	309	39	1
226	309	39	2
232	309	39	1
234	309	39	1
223	310	39	1
206	311	39	1
218	311	39	1
222	311	39	1
230	311	39	1
231	311	39	1
240	311	39	2
246	311	39	1
217	312	39	1
228	312	39	1
230	312	39	1
231	312	39	1
217	313	39	1
243	313	39	1
228	314	39	1
238	314	39	1
239	314	39	1
241	314	39	1
217	315	39	2
219	315	39	2
237	315	39	1
239	315	39	2
240	315	39	1
242	315	39	1
225	316	39	1
236	316	39	1
238	316	39	1
240	316	39	1
235	317	39	1
238	317	39	1
240	317	39	1
242	317	39	1
235	318	39	1
238	318	39	1
243	318	39	1
220	319	39	2
226	320	39	1
229	320	39	1
230	320	39	2
231	320	39	1
241	320	39	1
219	321	39	1
233	321	39	1
234	321	39	1
230	322	39	2
212	325	39	1
212	327	39	2
192	283	40	1
191	285	40	1
194	285	40	1
206	286	40	1
202	288	40	2
211	288	40	1
211	290	40	1
225	291	40	1
193	292	40	1
210	292	40	1
194	293	40	1
204	293	40	1
209	293	40	1
214	293	40	1
223	293	40	1
210	294	40	1
225	294	40	1
238	294	40	1
197	295	40	1
204	295	40	2
225	295	40	1
241	295	40	1
234	296	40	1
235	296	40	1
240	296	40	1
229	297	40	1
212	298	40	1
222	298	40	1
226	298	40	1
222	299	40	1
230	299	40	1
231	299	40	1
242	299	40	1
236	300	40	1
215	301	40	1
228	301	40	1
229	301	40	1
230	301	40	1
236	301	40	1
237	301	40	1
219	302	40	3
228	303	40	1
241	303	40	1
210	306	40	1
212	306	40	1
214	306	40	1
225	306	40	1
228	306	40	2
241	306	40	1
242	306	40	1
192	307	40	1
226	307	40	1
240	307	40	1
241	308	40	1
203	309	40	1
215	309	40	1
220	309	40	2
223	309	40	2
226	309	40	1
194	310	40	2
225	310	40	1
234	310	40	1
241	310	40	1
219	311	40	1
220	311	40	1
234	311	40	1
235	311	40	1
238	311	40	1
242	311	40	1
220	312	40	1
235	312	40	1
241	312	40	1
243	312	40	1
219	313	40	1
236	313	40	1
238	313	40	1
219	314	40	1
220	315	40	1
235	315	40	1
237	315	40	2
238	315	40	1
239	315	40	1
241	315	40	1
242	315	40	1
245	315	40	1
216	316	40	1
221	316	40	1
234	316	40	1
236	316	40	1
237	316	40	1
240	316	40	1
243	316	40	1
221	317	40	1
229	318	40	2
236	318	40	1
240	318	40	1
246	318	40	1
218	319	40	1
230	319	40	1
237	319	40	1
239	319	40	1
240	319	40	1
242	319	40	1
217	320	40	1
223	320	40	1
230	320	40	1
232	320	40	1
240	321	40	2
229	322	40	1
230	322	40	1
228	323	40	1
230	323	40	1
208	330	40	1
193	280	41	1
193	293	41	1
209	294	41	1
213	294	41	1
213	297	41	1
224	297	41	1
231	300	41	1
235	301	41	1
220	304	41	1
221	305	41	1
229	305	41	1
217	306	41	1
222	306	41	1
223	306	41	1
224	306	41	2
230	306	41	1
219	307	41	1
227	307	41	1
211	308	41	1
224	308	41	1
241	308	41	1
196	309	41	1
224	309	41	1
240	309	41	1
196	310	41	1
224	310	41	1
240	310	41	1
221	311	41	1
217	312	41	1
240	312	41	1
241	312	41	1
221	313	41	1
222	313	41	1
223	313	41	3
232	314	41	1
238	314	41	1
242	314	41	1
230	315	41	1
216	316	41	1
221	317	41	1
244	317	41	1
245	317	41	1
230	318	41	1
241	318	41	2
243	319	41	1
241	320	41	2
216	321	41	1
240	321	41	2
228	322	41	1
215	297	42	1
231	300	42	1
221	301	42	1
223	302	42	1
220	306	42	1
230	306	42	1
232	306	42	1
221	307	42	1
227	307	42	2
220	308	42	1
227	308	42	1
239	308	42	1
220	309	42	1
225	309	42	1
226	309	42	2
242	309	42	1
219	310	42	1
239	310	42	1
241	310	42	1
220	311	42	1
222	311	42	1
220	312	42	1
223	312	42	1
244	312	42	1
218	313	42	1
222	313	42	1
240	313	42	2
204	315	42	1
221	315	42	1
230	315	42	1
241	315	42	1
221	316	42	1
227	316	42	1
231	316	42	1
221	317	42	2
224	317	42	1
228	318	42	1
204	319	42	1
227	319	42	1
232	319	42	1
242	319	42	1
226	320	42	2
229	320	42	1
218	321	42	1
229	321	42	1
225	303	43	1
219	304	43	1
227	304	43	1
220	308	43	1
218	310	43	1
219	311	43	1
211	312	43	1
220	312	43	1
237	314	43	1
238	315	43	1
245	315	43	2
228	318	43	1
219	306	44	1
223	312	44	2
219	313	44	1
211	314	44	2
241	314	44	1
204	316	44	1
225	317	44	1
242	317	44	1
223	318	44	1
230	318	44	1
231	320	44	1
230	321	44	1
216	316	45	1
