x	y	z	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells
251	294	33	1
256	294	33	1
218	295	33	1
229	295	33	1
233	295	33	1
191	296	33	1
199	296	33	1
220	296	33	1
225	296	33	1
228	296	33	1
235	296	33	1
242	296	33	1
245	296	33	1
255	296	33	1
197	297	33	2
202	297	33	2
231	297	33	1
240	297	33	1
196	298	33	1
233	298	33	1
236	298	33	1
238	298	33	1
223	299	33	1
227	299	33	1
237	299	33	1
225	300	33	1
229	300	33	1
231	300	33	1
238	300	33	1
225	301	33	1
242	301	33	1
199	302	33	1
211	302	33	1
229	302	33	1
225	303	33	2
228	303	33	1
234	303	33	1
236	303	33	1
243	303	33	1
206	304	33	1
209	304	33	1
229	304	33	1
231	304	33	1
233	304	33	1
235	304	33	1
238	304	33	1
242	304	33	1
243	304	33	1
234	305	33	1
199	306	33	1
230	306	33	1
223	307	33	1
225	307	33	2
217	308	33	2
237	308	33	2
239	308	33	1
226	309	33	1
221	310	33	1
224	310	33	1
229	310	33	1
218	311	33	1
226	312	33	1
230	313	33	1
234	313	33	1
236	313	33	1
230	315	33	1
226	253	34	1
232	253	34	1
231	254	34	1
233	254	34	1
235	254	34	1
239	254	34	1
224	255	34	1
225	255	34	1
225	256	34	1
210	257	34	1
218	257	34	2
223	257	34	1
228	257	34	2
235	257	34	1
237	257	34	1
200	258	34	1
222	258	34	1
223	258	34	1
224	258	34	1
226	258	34	1
228	258	34	1
232	258	34	1
234	258	34	1
241	258	34	1
220	259	34	1
222	259	34	1
228	259	34	1
192	260	34	1
216	260	34	1
218	260	34	1
223	260	34	1
224	260	34	1
226	260	34	1
228	260	34	1
237	260	34	1
244	260	34	1
211	261	34	1
217	261	34	1
223	261	34	1
225	261	34	1
235	261	34	1
240	261	34	1
190	262	34	1
194	262	34	1
214	262	34	1
215	262	34	1
217	262	34	2
228	262	34	2
229	262	34	1
230	262	34	1
238	262	34	1
189	263	34	1
197	263	34	1
213	263	34	1
220	263	34	1
225	263	34	2
226	263	34	1
227	263	34	1
228	263	34	1
236	263	34	1
239	263	34	1
240	263	34	2
189	264	34	1
191	264	34	1
192	264	34	1
213	264	34	2
217	264	34	1
219	264	34	1
220	264	34	3
221	264	34	1
226	264	34	1
237	264	34	1
239	264	34	1
188	265	34	1
193	265	34	1
194	265	34	1
196	265	34	1
205	265	34	1
210	265	34	1
232	265	34	1
250	265	34	1
178	266	34	1
196	266	34	1
208	266	34	1
209	266	34	1
214	266	34	1
217	266	34	1
221	266	34	1
225	266	34	1
237	266	34	1
240	266	34	1
252	266	34	1
189	267	34	1
192	267	34	1
194	267	34	1
195	267	34	2
216	267	34	1
229	267	34	2
239	267	34	1
245	267	34	1
247	267	34	1
248	267	34	1
183	268	34	1
193	268	34	1
207	268	34	2
216	268	34	1
218	268	34	1
231	268	34	1
233	268	34	2
247	268	34	1
171	269	34	1
188	269	34	2
191	269	34	1
192	269	34	1
204	269	34	1
213	269	34	1
215	269	34	2
217	269	34	2
218	269	34	1
239	269	34	1
242	269	34	1
243	269	34	1
248	269	34	1
252	269	34	1
175	270	34	1
186	270	34	1
188	270	34	1
194	270	34	1
214	270	34	1
216	270	34	1
218	270	34	2
249	270	34	1
178	271	34	1
180	271	34	1
185	271	34	1
186	271	34	1
188	271	34	1
210	271	34	1
212	271	34	1
213	271	34	1
250	271	34	1
185	272	34	1
190	272	34	1
205	272	34	1
207	272	34	1
216	272	34	1
236	272	34	1
249	272	34	1
184	273	34	1
186	273	34	1
203	273	34	1
207	273	34	1
216	273	34	2
243	273	34	1
179	274	34	1
196	274	34	1
218	274	34	1
226	274	34	1
229	274	34	1
232	274	34	1
250	274	34	1
176	275	34	1
179	275	34	1
181	275	34	1
206	275	34	1
239	275	34	1
240	275	34	2
246	275	34	1
207	276	34	1
208	276	34	1
240	276	34	1
245	276	34	1
250	276	34	1
175	277	34	1
202	277	34	1
205	277	34	1
206	277	34	1
238	277	34	1
202	278	34	2
204	278	34	1
205	278	34	1
234	278	34	1
244	278	34	1
176	279	34	1
180	279	34	1
236	279	34	1
244	279	34	1
247	279	34	1
178	280	34	1
193	280	34	1
210	280	34	1
212	280	34	1
236	280	34	1
238	280	34	2
247	280	34	1
248	280	34	1
249	280	34	1
174	281	34	1
177	281	34	1
204	281	34	1
209	281	34	1
226	281	34	1
229	281	34	1
231	281	34	1
232	281	34	2
233	281	34	1
244	281	34	1
179	282	34	1
181	282	34	1
182	282	34	1
204	282	34	1
212	282	34	1
213	282	34	1
222	282	34	1
233	282	34	1
175	283	34	1
181	283	34	1
192	283	34	1
204	283	34	1
208	283	34	1
211	283	34	1
218	283	34	1
228	283	34	1
237	283	34	1
247	283	34	1
176	284	34	1
178	284	34	1
210	284	34	1
231	284	34	1
234	284	34	1
235	284	34	1
242	284	34	1
243	284	34	1
245	284	34	1
202	285	34	1
211	285	34	1
240	285	34	1
243	285	34	1
248	285	34	1
187	286	34	1
190	286	34	1
203	286	34	1
204	286	34	1
205	286	34	1
209	286	34	1
231	286	34	1
199	287	34	1
208	287	34	1
219	287	34	1
222	287	34	1
225	287	34	1
227	287	34	1
230	287	34	1
239	287	34	1
241	287	34	2
176	288	34	1
186	288	34	1
200	288	34	1
201	288	34	1
220	288	34	1
223	288	34	1
245	288	34	1
249	288	34	1
199	289	34	1
200	289	34	1
228	289	34	1
230	289	34	1
235	289	34	1
242	289	34	1
176	290	34	1
182	290	34	1
225	290	34	1
229	290	34	1
230	290	34	1
233	290	34	1
235	290	34	1
237	290	34	1
239	290	34	1
247	290	34	1
182	291	34	1
199	291	34	1
200	291	34	1
203	291	34	1
221	291	34	1
223	291	34	1
229	291	34	1
249	291	34	1
198	292	34	1
202	292	34	1
203	292	34	1
223	292	34	2
252	292	34	1
224	293	34	1
237	293	34	1
238	293	34	2
242	293	34	1
177	294	34	1
182	294	34	1
183	294	34	1
198	294	34	1
220	294	34	2
242	294	34	1
218	295	34	1
222	295	34	1
229	295	34	1
238	295	34	1
239	295	34	2
198	296	34	1
200	296	34	1
221	296	34	1
243	296	34	2
245	296	34	1
179	297	34	1
194	297	34	1
200	297	34	1
202	297	34	1
203	297	34	1
219	297	34	1
220	297	34	1
221	297	34	1
227	297	34	1
231	297	34	1
239	297	34	1
242	297	34	1
182	298	34	1
200	298	34	1
241	298	34	1
244	298	34	1
199	299	34	1
200	299	34	2
207	299	34	2
224	299	34	1
226	299	34	1
247	299	34	2
236	300	34	1
239	300	34	1
207	301	34	1
231	301	34	2
236	301	34	1
240	301	34	1
241	301	34	1
242	301	34	1
246	301	34	1
228	302	34	1
229	302	34	1
236	302	34	1
242	302	34	1
227	303	34	1
228	303	34	1
229	303	34	1
232	303	34	1
233	303	34	1
240	303	34	1
244	303	34	1
245	303	34	1
194	304	34	1
233	304	34	1
244	304	34	1
199	305	34	1
225	305	34	1
227	305	34	1
233	305	34	1
235	305	34	2
198	306	34	1
203	306	34	2
223	306	34	1
226	306	34	1
234	306	34	1
235	306	34	1
238	306	34	1
201	307	34	1
241	307	34	1
242	307	34	1
222	308	34	2
233	308	34	1
239	308	34	1
242	308	34	1
224	309	34	1
228	309	34	1
229	309	34	1
229	310	34	1
234	310	34	1
237	310	34	1
224	311	34	1
230	311	34	1
228	312	34	1
232	312	34	1
224	313	34	2
231	313	34	1
235	313	34	1
233	315	34	1
233	316	34	1
226	250	35	1
226	251	35	1
223	253	35	1
223	254	35	1
220	255	35	1
218	256	35	1
221	256	35	1
222	256	35	1
226	256	35	1
221	257	35	1
223	257	35	1
243	257	35	1
217	258	35	1
222	258	35	1
229	258	35	1
230	258	35	2
239	258	35	1
190	259	35	1
221	259	35	1
217	260	35	1
228	260	35	2
229	260	35	1
234	260	35	1
208	261	35	1
212	261	35	2
213	261	35	1
215	261	35	1
226	261	35	1
227	261	35	1
231	261	35	1
236	261	35	1
238	261	35	2
241	261	35	1
243	261	35	1
245	261	35	1
208	262	35	1
221	262	35	1
232	262	35	1
237	262	35	1
239	262	35	1
243	262	35	1
189	263	35	1
208	263	35	1
213	263	35	1
221	263	35	1
224	263	35	1
228	263	35	2
231	263	35	1
244	263	35	2
250	263	35	1
190	264	35	1
192	264	35	1
225	264	35	1
226	264	35	1
230	264	35	1
237	264	35	2
242	264	35	1
249	264	35	1
184	265	35	1
185	265	35	2
187	265	35	1
191	265	35	1
193	265	35	1
202	265	35	1
207	265	35	1
221	265	35	2
228	265	35	1
231	265	35	1
247	265	35	2
195	266	35	2
206	266	35	1
219	266	35	1
224	266	35	1
230	266	35	1
234	266	35	1
241	266	35	1
191	267	35	1
194	267	35	2
210	267	35	1
227	267	35	1
229	267	35	1
243	267	35	1
245	267	35	1
177	268	35	2
187	268	35	1
193	268	35	2
194	268	35	1
195	268	35	1
217	268	35	1
220	268	35	1
222	268	35	1
232	268	35	1
238	268	35	1
241	268	35	1
243	268	35	1
249	268	35	1
186	269	35	1
191	269	35	1
213	269	35	1
214	269	35	1
232	269	35	1
248	269	35	1
185	270	35	1
187	270	35	1
199	270	35	1
216	270	35	1
220	270	35	1
233	270	35	1
237	270	35	1
238	270	35	1
239	270	35	1
245	270	35	1
247	270	35	1
249	270	35	1
250	270	35	1
173	271	35	2
179	271	35	2
181	271	35	1
190	271	35	1
192	271	35	1
198	271	35	2
199	271	35	1
205	271	35	1
212	271	35	1
216	271	35	1
228	271	35	1
234	271	35	1
237	271	35	1
242	271	35	1
243	271	35	1
250	271	35	1
179	272	35	1
203	272	35	1
205	272	35	1
207	272	35	1
214	272	35	1
215	272	35	1
219	272	35	1
229	272	35	1
181	273	35	1
185	273	35	2
205	273	35	1
209	273	35	1
212	273	35	2
216	273	35	1
232	273	35	1
235	273	35	1
241	273	35	1
242	273	35	1
250	273	35	1
171	274	35	1
173	274	35	1
187	274	35	2
190	274	35	1
212	274	35	1
218	274	35	1
232	274	35	1
236	274	35	1
241	274	35	1
245	274	35	2
191	275	35	1
203	275	35	1
205	275	35	1
214	275	35	2
219	275	35	2
220	275	35	1
235	275	35	1
175	276	35	1
177	276	35	2
186	276	35	1
202	276	35	1
204	276	35	2
210	276	35	1
211	276	35	1
220	276	35	1
221	276	35	2
248	276	35	1
173	277	35	1
202	277	35	1
205	277	35	1
206	277	35	1
237	277	35	1
238	277	35	1
244	277	35	1
171	278	35	1
175	278	35	1
176	278	35	1
178	278	35	1
179	278	35	2
188	278	35	1
195	278	35	1
198	278	35	1
204	278	35	1
210	278	35	1
214	278	35	1
225	278	35	1
247	278	35	2
172	279	35	1
177	279	35	1
179	279	35	1
184	279	35	2
204	279	35	1
209	279	35	1
229	279	35	1
173	280	35	1
175	280	35	1
179	280	35	1
207	280	35	1
208	280	35	1
214	280	35	2
248	280	35	1
173	281	35	1
182	281	35	1
205	281	35	1
206	281	35	2
208	281	35	1
224	281	35	1
226	281	35	1
239	281	35	1
240	281	35	1
173	282	35	1
175	282	35	1
203	282	35	1
207	282	35	2
214	282	35	1
216	282	35	1
219	282	35	2
220	282	35	1
221	282	35	1
226	282	35	1
233	282	35	1
244	282	35	1
183	283	35	1
202	283	35	1
212	283	35	1
227	283	35	1
236	283	35	1
241	283	35	1
243	283	35	1
176	284	35	1
180	284	35	1
205	284	35	1
215	284	35	1
218	284	35	1
230	284	35	1
236	284	35	1
249	284	35	1
189	285	35	1
200	285	35	1
201	285	35	1
206	285	35	1
209	285	35	1
220	285	35	1
226	285	35	1
246	285	35	1
185	286	35	1
186	286	35	1
188	286	35	1
198	286	35	1
201	286	35	1
209	286	35	3
215	286	35	1
220	286	35	1
229	286	35	1
233	286	35	1
234	286	35	1
247	286	35	1
248	286	35	1
175	287	35	1
185	287	35	1
189	287	35	2
198	287	35	1
204	287	35	1
220	287	35	1
223	287	35	1
236	287	35	2
237	287	35	1
247	287	35	2
188	288	35	1
200	288	35	1
201	288	35	1
204	288	35	1
223	288	35	1
232	288	35	1
237	288	35	1
239	288	35	1
186	289	35	2
190	289	35	1
221	289	35	1
230	289	35	1
244	289	35	1
190	290	35	1
198	290	35	1
206	290	35	2
224	290	35	1
241	290	35	1
247	290	35	1
187	291	35	1
194	291	35	2
198	291	35	1
199	291	35	1
236	291	35	1
241	291	35	1
244	291	35	1
183	292	35	1
188	292	35	1
193	292	35	1
200	292	35	1
203	292	35	1
224	292	35	1
195	293	35	1
200	293	35	1
203	293	35	1
218	293	35	1
223	293	35	1
228	293	35	2
230	293	35	1
235	293	35	1
238	293	35	1
246	293	35	1
190	294	35	1
195	294	35	1
204	294	35	1
220	294	35	1
224	294	35	1
181	295	35	1
220	295	35	1
228	295	35	1
231	295	35	1
240	295	35	1
241	295	35	1
249	295	35	1
193	296	35	1
197	296	35	1
198	296	35	2
199	296	35	2
203	296	35	1
229	296	35	1
235	296	35	1
245	296	35	1
221	297	35	1
222	297	35	1
225	297	35	1
226	297	35	1
232	297	35	1
233	297	35	1
235	297	35	2
239	297	35	1
248	297	35	1
196	298	35	2
200	298	35	1
203	298	35	1
228	298	35	3
227	299	35	2
236	299	35	1
241	299	35	1
245	299	35	1
208	300	35	1
227	300	35	1
229	300	35	1
235	300	35	1
241	300	35	1
194	301	35	1
229	301	35	2
231	301	35	1
245	301	35	1
227	302	35	1
230	302	35	2
231	302	35	1
236	302	35	1
227	303	35	1
229	303	35	2
236	303	35	1
241	303	35	1
242	303	35	1
243	303	35	1
243	304	35	1
195	305	35	1
225	305	35	1
227	305	35	1
241	305	35	1
222	306	35	1
232	306	35	1
233	306	35	1
223	307	35	1
235	307	35	2
238	307	35	1
206	308	35	1
232	308	35	1
202	309	35	1
228	309	35	1
229	309	35	1
234	309	35	1
242	309	35	1
222	310	35	1
223	310	35	1
235	310	35	1
236	310	35	1
228	311	35	1
234	311	35	1
236	311	35	1
237	311	35	3
225	312	35	1
236	312	35	1
217	313	35	1
223	313	35	1
228	313	35	1
229	313	35	1
221	314	35	1
236	314	35	1
226	315	35	1
230	315	35	2
234	315	35	1
238	315	35	1
227	317	35	1
235	317	35	1
238	317	35	1
240	317	35	1
233	318	35	1
218	256	36	1
219	256	36	1
217	257	36	1
224	257	36	1
225	257	36	1
216	258	36	1
218	258	36	1
221	258	36	1
228	258	36	1
229	258	36	2
231	258	36	1
222	259	36	1
228	259	36	1
212	260	36	1
223	260	36	1
218	261	36	2
219	261	36	1
222	261	36	1
223	261	36	1
234	261	36	1
243	261	36	1
192	262	36	1
210	262	36	1
212	262	36	2
223	262	36	1
224	262	36	1
226	262	36	1
240	262	36	1
244	262	36	1
221	263	36	1
237	263	36	1
242	263	36	2
249	263	36	1
215	264	36	1
240	264	36	1
250	264	36	2
191	265	36	1
196	265	36	2
235	265	36	1
246	265	36	1
248	265	36	1
195	266	36	1
196	266	36	2
211	266	36	1
215	266	36	1
228	266	36	1
192	267	36	1
195	267	36	1
218	267	36	1
221	267	36	1
249	267	36	1
188	268	36	1
189	268	36	1
191	268	36	1
205	268	36	2
210	268	36	1
215	268	36	1
219	268	36	1
236	268	36	1
238	268	36	1
240	268	36	1
194	269	36	1
208	269	36	1
218	269	36	1
219	269	36	1
222	269	36	1
236	269	36	1
238	269	36	1
249	269	36	1
192	270	36	1
196	270	36	1
203	270	36	1
206	270	36	1
213	270	36	1
220	270	36	1
221	270	36	1
237	270	36	1
248	270	36	1
176	271	36	1
181	271	36	1
191	271	36	1
193	271	36	1
206	271	36	1
213	271	36	1
178	272	36	2
190	272	36	1
199	272	36	1
206	272	36	1
211	272	36	1
213	272	36	1
233	272	36	1
239	272	36	1
185	273	36	1
186	273	36	1
198	273	36	1
205	273	36	1
208	273	36	1
209	273	36	1
211	273	36	1
238	273	36	1
178	274	36	1
188	274	36	1
205	274	36	1
214	274	36	1
216	274	36	1
217	274	36	1
221	274	36	1
233	274	36	1
236	274	36	1
210	275	36	2
207	276	36	1
211	276	36	1
219	276	36	1
220	276	36	1
222	276	36	1
206	277	36	1
202	278	36	1
214	278	36	1
218	278	36	1
193	279	36	1
201	279	36	1
204	279	36	1
209	279	36	1
223	279	36	1
173	280	36	1
192	280	36	1
206	280	36	1
207	280	36	1
208	280	36	1
209	280	36	1
211	280	36	1
212	280	36	1
213	280	36	1
223	280	36	1
224	280	36	1
179	281	36	1
189	281	36	1
224	281	36	1
243	281	36	1
175	282	36	1
190	282	36	1
191	282	36	1
201	282	36	1
206	282	36	1
213	282	36	3
215	282	36	1
226	282	36	1
204	283	36	1
210	283	36	1
211	283	36	1
188	284	36	1
201	284	36	1
208	284	36	1
211	284	36	1
213	284	36	1
219	284	36	1
221	284	36	1
231	284	36	2
223	285	36	1
241	285	36	1
189	286	36	1
200	286	36	1
201	286	36	1
204	286	36	1
205	286	36	1
211	286	36	1
229	286	36	1
237	286	36	1
239	286	36	1
242	286	36	1
227	287	36	2
240	287	36	1
187	288	36	1
206	288	36	1
220	288	36	1
240	288	36	1
245	288	36	1
187	289	36	2
195	289	36	1
201	289	36	1
206	289	36	1
219	289	36	1
231	289	36	1
232	289	36	2
239	289	36	1
198	290	36	1
201	290	36	1
202	290	36	1
206	290	36	1
220	290	36	1
231	290	36	1
236	290	36	2
237	290	36	1
239	290	36	1
241	290	36	1
222	291	36	1
233	291	36	1
244	291	36	1
194	292	36	1
198	292	36	1
204	292	36	2
206	292	36	1
223	292	36	1
232	292	36	1
195	293	36	1
208	293	36	1
235	293	36	1
240	293	36	1
182	294	36	1
190	294	36	1
228	294	36	1
229	294	36	1
230	294	36	1
198	295	36	1
207	295	36	1
221	295	36	1
226	295	36	1
231	295	36	1
234	295	36	1
236	295	36	1
237	295	36	1
239	295	36	1
244	295	36	1
196	296	36	1
222	296	36	1
204	297	36	1
205	297	36	1
219	297	36	1
230	297	36	1
232	297	36	1
233	297	36	2
235	297	36	1
239	297	36	1
199	298	36	2
203	298	36	1
229	298	36	1
233	298	36	1
234	298	36	1
240	298	36	1
199	299	36	1
200	299	36	1
204	299	36	1
230	299	36	2
233	299	36	1
244	299	36	1
233	300	36	1
244	300	36	1
226	301	36	1
227	301	36	1
228	301	36	1
232	301	36	1
233	301	36	1
240	301	36	1
245	301	36	1
231	302	36	1
237	302	36	1
227	303	36	1
235	303	36	1
235	304	36	1
225	305	36	1
222	306	36	1
224	306	36	2
228	306	36	1
241	306	36	2
242	306	36	2
243	306	36	1
225	308	36	2
225	309	36	1
227	309	36	1
228	309	36	1
230	309	36	1
242	309	36	1
216	310	36	1
219	310	36	1
240	310	36	1
243	310	36	1
220	311	36	1
229	311	36	1
236	311	36	1
242	311	36	1
226	312	36	1
230	312	36	1
231	312	36	1
232	312	36	1
240	312	36	1
234	313	36	1
235	313	36	1
226	314	36	1
228	314	36	1
238	314	36	1
238	315	36	1
243	315	36	1
240	316	36	1
232	317	36	1
238	317	36	2
235	318	36	1
236	318	36	1
237	318	36	1
232	319	36	1
238	319	36	1
230	259	37	1
227	260	37	1
217	261	37	1
220	262	37	1
231	262	37	1
189	264	37	1
209	264	37	1
207	265	37	1
243	266	37	3
189	267	37	1
193	267	37	1
210	267	37	1
211	267	37	1
236	267	37	1
188	268	37	1
219	268	37	1
210	269	37	1
211	269	37	1
236	269	37	2
237	269	37	1
239	269	37	1
210	270	37	1
187	271	37	2
195	271	37	1
213	271	37	1
214	271	37	2
207	272	37	1
209	273	37	1
210	273	37	1
213	273	37	1
216	273	37	2
236	273	37	1
210	274	37	1
212	274	37	1
213	274	37	1
215	274	37	1
206	275	37	1
208	275	37	1
215	275	37	1
216	275	37	1
211	276	37	1
214	276	37	1
220	277	37	1
181	278	37	1
205	278	37	1
191	279	37	1
195	279	37	1
231	279	37	1
191	281	37	1
208	281	37	1
213	281	37	1
189	282	37	1
191	282	37	2
192	282	37	1
208	282	37	1
212	282	37	1
215	282	37	1
219	282	37	1
193	283	37	1
230	283	37	1
237	283	37	1
196	284	37	1
206	284	37	1
197	285	37	1
201	285	37	1
239	285	37	1
189	286	37	1
199	286	37	1
202	286	37	1
207	286	37	1
216	286	37	1
230	286	37	1
187	287	37	1
194	287	37	1
207	287	37	1
230	287	37	1
233	287	37	1
236	287	37	2
239	287	37	1
186	288	37	1
203	288	37	1
224	288	37	1
238	288	37	1
240	288	37	1
191	289	37	1
235	289	37	1
239	289	37	1
186	290	37	1
233	290	37	2
198	292	37	1
226	292	37	1
232	292	37	1
234	292	37	1
235	292	37	1
238	292	37	1
242	292	37	1
197	293	37	1
201	293	37	1
223	293	37	1
226	293	37	1
241	293	37	1
205	294	37	2
228	294	37	1
232	294	37	1
237	294	37	1
240	294	37	1
245	294	37	3
217	295	37	1
231	295	37	1
240	295	37	1
202	296	37	1
204	296	37	1
205	296	37	1
217	296	37	1
223	296	37	1
229	296	37	2
237	296	37	1
196	297	37	1
204	297	37	2
227	297	37	1
229	297	37	1
234	297	37	1
239	297	37	1
230	298	37	1
231	298	37	1
232	298	37	1
233	298	37	1
228	299	37	1
241	299	37	1
243	299	37	1
244	299	37	1
226	300	37	1
241	300	37	1
242	300	37	1
241	301	37	1
242	301	37	1
244	301	37	1
226	302	37	1
232	302	37	1
244	302	37	1
236	305	37	1
242	305	37	1
198	307	37	1
223	308	37	1
225	308	37	1
241	308	37	2
221	309	37	1
226	309	37	1
225	310	37	1
226	311	37	1
232	311	37	1
237	311	37	1
229	312	37	1
240	312	37	2
212	313	37	3
216	313	37	1
218	313	37	1
225	313	37	1
230	313	37	1
232	314	37	1
234	314	37	1
236	314	37	1
227	315	37	1
236	315	37	2
238	316	37	1
241	316	37	1
236	317	37	2
240	318	37	1
225	262	38	1
238	262	38	1
219	264	38	1
231	264	38	3
238	264	38	1
209	269	38	1
193	270	38	1
211	270	38	1
215	271	38	1
215	272	38	1
236	272	38	1
208	273	38	1
209	274	38	2
213	274	38	1
215	274	38	1
240	274	38	1
207	275	38	1
216	275	38	1
207	277	38	1
210	277	38	1
212	277	38	1
220	277	38	1
211	278	38	1
217	278	38	1
218	278	38	1
206	279	38	1
212	279	38	1
217	279	38	1
218	279	38	1
215	280	38	1
221	280	38	1
191	282	38	1
212	282	38	1
196	284	38	1
199	284	38	1
214	284	38	1
202	285	38	2
215	285	38	1
193	286	38	1
206	286	38	1
216	286	38	1
233	286	38	1
237	286	38	1
207	287	38	1
187	288	38	1
188	288	38	1
206	288	38	2
220	288	38	1
236	288	38	1
189	289	38	2
193	289	38	1
195	289	38	1
215	289	38	1
219	289	38	1
233	289	38	1
236	289	38	1
209	290	38	1
220	290	38	1
223	290	38	1
237	290	38	1
202	291	38	1
210	291	38	1
194	292	38	2
201	292	38	1
206	292	38	1
207	292	38	1
213	292	38	1
236	292	38	1
199	293	38	1
200	293	38	1
217	293	38	1
218	293	38	1
220	293	38	1
223	293	38	1
224	293	38	1
234	293	38	1
238	293	38	1
206	294	38	2
211	294	38	1
217	294	38	1
234	294	38	1
242	294	38	1
192	295	38	1
198	295	38	1
203	295	38	1
204	295	38	2
216	295	38	1
218	295	38	1
221	295	38	1
225	295	38	1
231	295	38	1
241	295	38	1
207	296	38	1
235	296	38	1
237	296	38	2
195	297	38	1
203	297	38	1
204	297	38	1
223	297	38	2
224	297	38	1
236	297	38	1
239	297	38	2
244	297	38	1
215	298	38	2
227	298	38	1
231	298	38	1
234	298	38	1
237	298	38	1
227	299	38	2
237	299	38	1
239	299	38	1
233	300	38	2
234	300	38	1
240	300	38	1
230	301	38	1
234	301	38	1
239	301	38	1
234	302	38	2
237	302	38	1
233	303	38	2
229	304	38	1
232	304	38	1
237	304	38	1
240	304	38	1
246	304	38	1
227	305	38	1
230	305	38	2
232	305	38	1
241	305	38	1
244	307	38	1
239	308	38	1
243	308	38	1
227	309	38	1
229	309	38	2
223	310	38	1
229	310	38	1
230	310	38	1
221	311	38	1
228	311	38	1
220	312	38	1
229	312	38	1
220	313	38	1
221	313	38	1
222	313	38	1
228	313	38	2
236	313	38	1
200	314	38	1
226	314	38	1
239	314	38	2
211	315	38	3
220	315	38	1
223	315	38	1
237	315	38	1
243	315	38	1
244	315	38	1
234	316	38	1
221	317	38	1
226	317	38	1
232	317	38	1
237	317	38	1
239	317	38	1
242	317	38	1
220	318	38	1
231	318	38	1
233	318	38	1
243	318	38	1
237	319	38	1
231	322	38	2
219	323	38	1
232	323	38	1
215	265	39	1
217	268	39	1
213	274	39	2
204	277	39	1
212	277	39	2
213	277	39	1
214	278	39	1
216	278	39	2
221	278	39	1
206	279	39	1
215	279	39	1
212	282	39	1
215	282	39	1
237	283	39	1
193	284	39	1
207	284	39	2
191	285	39	1
187	286	39	1
221	286	39	1
233	286	39	1
205	287	39	1
206	288	39	1
224	288	39	1
217	289	39	1
195	290	39	1
204	290	39	1
207	290	39	1
193	291	39	1
225	291	39	1
240	291	39	1
208	292	39	1
221	292	39	2
226	292	39	1
235	292	39	1
237	292	39	1
242	292	39	1
200	293	39	1
201	293	39	1
221	293	39	2
225	293	39	1
227	293	39	1
241	293	39	1
204	294	39	1
205	294	39	1
228	294	39	1
236	294	39	1
241	294	39	1
242	294	39	1
234	295	39	2
240	295	39	1
213	296	39	1
234	296	39	1
199	297	39	1
215	297	39	1
224	297	39	1
234	297	39	1
240	297	39	1
219	298	39	1
221	298	39	1
224	298	39	1
225	298	39	1
226	298	39	1
233	298	39	1
239	298	39	1
242	298	39	1
225	299	39	1
227	299	39	1
228	299	39	1
229	299	39	1
237	299	39	2
242	299	39	1
232	300	39	1
235	300	39	1
240	300	39	1
230	301	39	1
234	301	39	1
228	303	39	1
239	303	39	2
233	304	39	1
223	305	39	1
228	305	39	1
229	305	39	1
238	305	39	2
242	305	39	1
211	306	39	1
227	306	39	1
236	306	39	2
239	306	39	1
241	306	39	1
214	307	39	2
226	307	39	1
235	307	39	1
216	308	39	1
222	308	39	1
225	308	39	1
226	308	39	1
233	308	39	1
215	309	39	1
216	309	39	1
218	309	39	1
220	309	39	2
226	309	39	1
227	309	39	2
235	309	39	1
240	309	39	2
198	310	39	1
220	310	39	1
228	310	39	1
211	311	39	2
228	311	39	2
229	311	39	1
232	311	39	2
218	312	39	2
229	312	39	2
230	312	39	1
232	312	39	1
218	313	39	1
220	313	39	2
227	313	39	1
238	313	39	2
217	314	39	1
239	314	39	1
240	314	39	1
242	314	39	2
217	315	39	1
219	315	39	1
220	315	39	2
229	315	39	1
239	315	39	1
229	316	39	1
211	317	39	1
235	317	39	1
230	318	39	2
231	318	39	1
235	318	39	1
233	319	39	1
240	319	39	1
217	320	39	1
234	322	39	1
192	283	40	1
237	283	40	1
195	284	40	1
191	285	40	1
206	286	40	1
191	291	40	1
192	291	40	1
225	291	40	1
242	292	40	1
225	293	40	1
207	294	40	2
209	294	40	1
203	296	40	1
206	296	40	1
215	296	40	1
207	297	40	1
215	297	40	1
216	297	40	1
212	298	40	2
216	298	40	1
230	298	40	2
231	299	40	1
242	299	40	1
236	301	40	1
243	302	40	1
229	304	40	1
235	304	40	2
243	304	40	1
212	306	40	1
214	306	40	1
224	306	40	1
194	307	40	1
223	307	40	1
242	307	40	1
225	308	40	1
195	309	40	1
203	309	40	1
227	309	40	1
232	309	40	1
218	310	40	1
221	310	40	1
234	310	40	1
241	310	40	1
196	311	40	1
217	311	40	1
219	311	40	2
220	311	40	1
231	311	40	1
234	311	40	1
220	312	40	1
240	312	40	1
242	312	40	2
243	312	40	1
221	313	40	1
235	313	40	1
236	314	40	1
238	314	40	1
243	315	40	2
240	316	40	2
207	317	40	1
218	317	40	1
238	318	40	1
243	318	40	1
218	319	40	1
232	319	40	2
223	320	40	1
230	320	40	1
241	320	40	1
229	322	40	1
233	322	40	1
229	324	40	1
217	292	41	1
210	294	41	3
213	294	41	1
213	297	41	1
230	300	41	2
235	301	41	1
224	305	41	1
223	306	41	1
228	306	41	1
225	307	41	2
227	307	41	1
239	308	41	1
231	310	41	1
236	310	41	1
217	312	41	1
220	314	41	1
238	315	41	1
220	316	41	1
240	316	41	1
