x	y	z	CREB1 phosphorylation through the activation of Adenylate Cyclase
230	318	36	1
233	318	36	2
227	257	37	1
227	259	37	1
228	259	37	1
230	259	37	1
234	260	37	1
235	260	37	1
242	260	37	1
226	261	37	1
220	262	37	1
222	263	37	1
189	264	37	2
211	264	37	1
231	264	37	1
232	265	37	1
212	266	37	1
183	267	37	1
219	267	37	1
237	267	37	1
211	268	37	1
236	268	37	1
240	268	37	1
193	269	37	1
194	269	37	1
210	269	37	1
219	269	37	2
236	269	37	1
188	270	37	1
197	270	37	1
216	270	37	1
221	270	37	1
232	270	37	1
237	270	37	1
238	270	37	1
194	271	37	1
196	271	37	1
215	271	37	2
219	271	37	1
220	271	37	1
221	271	37	1
213	272	37	1
216	272	37	1
215	273	37	1
210	274	37	1
216	274	37	1
205	275	37	1
206	275	37	1
208	275	37	1
211	275	37	1
212	275	37	4
213	275	37	1
214	275	37	2
216	275	37	1
207	276	37	1
208	276	37	1
209	276	37	1
211	277	37	1
217	277	37	1
208	278	37	1
175	279	37	1
207	279	37	1
210	279	37	1
214	279	37	1
192	280	37	1
209	280	37	1
191	281	37	1
193	281	37	1
210	281	37	1
223	281	37	1
192	282	37	2
189	283	37	1
204	283	37	1
207	283	37	1
214	283	37	1
195	284	37	1
206	284	37	1
212	284	37	1
186	285	37	3
187	285	37	1
197	285	37	1
233	285	37	1
188	286	37	1
200	286	37	1
202	286	37	1
204	286	37	1
220	286	37	1
226	286	37	1
234	286	37	1
204	287	37	1
207	287	37	2
220	287	37	1
230	287	37	1
193	288	37	1
205	288	37	1
232	288	37	1
234	288	37	1
202	289	37	1
219	289	37	1
240	289	37	2
200	290	37	1
234	290	37	1
237	290	37	1
188	291	37	2
221	291	37	1
235	291	37	1
200	292	37	2
201	292	37	2
203	292	37	1
231	292	37	1
233	292	37	1
234	292	37	1
238	292	37	1
242	292	37	1
243	292	37	1
199	293	37	1
206	293	37	1
223	293	37	2
226	293	37	1
230	293	37	1
238	293	37	2
223	294	37	1
225	294	37	1
238	294	37	1
204	295	37	1
225	295	37	1
240	295	37	1
244	295	37	1
245	295	37	1
201	296	37	1
203	296	37	2
205	296	37	1
215	296	37	1
222	296	37	1
228	296	37	1
229	296	37	1
239	296	37	3
242	296	37	1
243	296	37	1
218	297	37	1
227	297	37	1
231	297	37	1
202	298	37	1
229	298	37	1
238	298	37	1
228	299	37	1
231	299	37	1
232	299	37	1
233	299	37	1
244	299	37	1
229	300	37	1
236	300	37	1
244	300	37	1
241	301	37	1
244	301	37	1
226	302	37	1
232	302	37	1
233	302	37	1
232	303	37	1
228	304	37	1
227	305	37	1
236	305	37	1
242	305	37	1
198	307	37	1
241	307	37	1
243	307	37	1
225	308	37	1
226	308	37	1
221	309	37	1
224	309	37	1
227	310	37	1
228	310	37	1
216	311	37	1
219	311	37	1
222	311	37	1
224	311	37	1
237	311	37	1
217	312	37	2
221	312	37	1
229	312	37	1
231	312	37	1
232	312	37	2
240	312	37	1
216	313	37	1
217	313	37	1
218	313	37	1
225	313	37	1
238	313	37	1
219	314	37	1
221	314	37	2
228	314	37	1
229	314	37	3
236	315	37	1
238	315	37	1
236	316	37	1
230	317	37	2
236	318	37	2
237	319	37	1
225	262	38	1
238	262	38	1
229	263	38	1
226	265	38	1
230	265	38	1
237	265	38	1
214	266	38	1
217	266	38	1
237	266	38	1
219	267	38	1
188	268	38	3
211	268	38	1
211	269	38	1
211	270	38	1
218	270	38	1
232	270	38	1
216	271	38	1
218	272	38	2
236	272	38	1
209	273	38	1
213	273	38	1
209	274	38	1
211	274	38	1
216	274	38	1
240	274	38	1
203	275	38	2
206	278	38	1
208	278	38	1
209	278	38	1
222	278	38	1
177	279	38	1
194	279	38	1
211	279	38	2
212	279	38	2
217	279	38	1
218	279	38	1
193	280	38	1
208	280	38	1
209	280	38	1
190	281	38	1
191	282	38	1
189	283	38	1
217	283	38	1
219	283	38	1
188	284	38	1
211	284	38	1
215	284	38	1
216	284	38	1
222	284	38	1
216	285	38	1
204	286	38	2
205	286	38	1
221	286	38	1
230	286	38	1
237	286	38	1
188	287	38	1
192	287	38	1
222	287	38	1
238	287	38	1
192	288	38	1
209	288	38	1
185	289	38	1
193	289	38	1
203	289	38	1
207	289	38	1
219	289	38	1
231	289	38	1
236	289	38	1
192	290	38	1
193	290	38	1
200	290	38	1
207	290	38	1
209	290	38	2
216	290	38	2
238	290	38	1
189	291	38	1
211	291	38	1
214	291	38	1
223	291	38	1
194	292	38	1
208	292	38	1
223	292	38	2
230	292	38	1
238	292	38	1
197	293	38	1
198	293	38	1
199	293	38	1
200	293	38	2
205	293	38	2
208	293	38	1
218	293	38	1
226	293	38	1
199	294	38	1
206	294	38	2
210	294	38	2
234	294	38	1
237	294	38	1
198	295	38	1
218	295	38	1
232	295	38	1
234	295	38	1
237	295	38	1
238	295	38	1
240	295	38	1
241	295	38	2
217	296	38	2
221	296	38	2
228	296	38	1
243	296	38	1
199	297	38	1
204	297	38	1
224	297	38	1
225	297	38	2
230	297	38	2
233	297	38	1
237	297	38	1
239	297	38	1
240	297	38	1
243	297	38	1
200	298	38	1
216	298	38	1
224	298	38	2
228	298	38	1
231	298	38	1
234	298	38	1
196	299	38	1
204	299	38	2
227	300	38	1
230	300	38	1
234	300	38	1
239	300	38	2
240	300	38	1
229	301	38	1
233	301	38	1
238	301	38	1
239	301	38	1
226	302	38	1
227	302	38	1
231	302	38	1
239	302	38	1
229	303	38	1
234	303	38	1
241	303	38	1
229	304	38	1
236	304	38	1
232	305	38	2
233	305	38	1
234	305	38	1
241	305	38	1
226	306	38	1
229	306	38	1
237	307	38	2
239	307	38	1
241	307	38	1
244	307	38	1
222	308	38	1
241	308	38	1
242	308	38	1
195	309	38	1
206	309	38	1
220	309	38	1
228	309	38	1
242	309	38	1
244	309	38	1
222	310	38	1
228	310	38	1
230	310	38	1
213	311	38	2
217	311	38	1
219	311	38	1
224	311	38	1
226	311	38	1
230	311	38	1
231	311	38	2
235	311	38	1
244	311	38	1
217	312	38	1
220	312	38	1
228	312	38	2
231	312	38	1
232	312	38	1
242	312	38	1
216	313	38	1
217	313	38	1
218	313	38	1
234	313	38	1
235	313	38	2
221	314	38	1
236	314	38	1
211	315	38	2
214	315	38	1
238	315	38	1
240	316	38	1
244	316	38	1
211	317	38	1
219	317	38	1
231	317	38	1
236	317	38	1
240	317	38	1
243	317	38	1
212	318	38	1
218	319	38	3
234	319	38	2
237	319	38	1
229	320	38	2
212	321	38	2
233	322	38	2
219	323	38	1
235	323	38	1
215	265	39	2
219	269	39	2
194	270	39	1
214	273	39	1
204	277	39	1
201	278	39	1
208	278	39	1
212	279	39	1
221	280	39	1
223	281	39	1
212	282	39	1
190	283	39	1
196	283	39	1
237	283	39	1
203	284	39	1
206	284	39	1
192	285	39	1
193	286	39	2
199	286	39	1
207	287	39	1
215	287	39	3
201	289	39	1
186	290	39	1
200	290	39	1
204	290	39	1
218	290	39	1
191	291	39	1
199	291	39	1
206	291	39	2
207	291	39	1
217	291	39	1
225	291	39	1
233	291	39	1
240	291	39	1
197	292	39	2
199	292	39	1
210	292	39	1
225	292	39	1
232	292	39	1
236	292	39	1
237	292	39	1
200	293	39	1
205	293	39	1
208	293	39	1
224	293	39	1
225	293	39	2
227	293	39	1
229	293	39	1
241	293	39	1
221	294	39	2
228	294	39	1
230	294	39	1
235	294	39	1
237	294	39	2
241	294	39	1
203	295	39	1
220	295	39	1
224	295	39	1
229	295	39	1
232	295	39	1
236	295	39	1
200	296	39	1
220	296	39	1
228	296	39	1
234	296	39	1
235	296	39	1
240	296	39	1
195	297	39	1
197	297	39	3
215	297	39	1
220	297	39	1
224	297	39	1
225	297	39	1
230	297	39	1
236	297	39	1
241	297	39	2
200	298	39	1
203	298	39	1
213	298	39	1
214	298	39	2
215	298	39	1
221	298	39	1
229	298	39	1
240	298	39	1
214	299	39	1
224	299	39	1
227	299	39	1
229	299	39	1
214	300	39	1
235	300	39	1
224	301	39	1
228	301	39	1
229	301	39	1
234	301	39	1
228	302	39	1
240	302	39	1
233	303	39	1
235	303	39	1
225	304	39	1
228	304	39	2
230	304	39	1
231	304	39	1
243	304	39	1
223	305	39	1
224	305	39	1
226	305	39	1
224	306	39	1
227	306	39	1
235	306	39	1
242	306	39	2
223	307	39	1
225	307	39	1
226	307	39	2
229	307	39	1
241	307	39	1
194	308	39	1
229	308	39	1
235	308	39	1
240	308	39	1
212	309	39	2
218	309	39	1
221	309	39	1
222	309	39	2
223	309	39	2
227	309	39	1
242	309	39	1
196	310	39	1
225	310	39	1
217	311	39	2
220	311	39	1
222	311	39	1
224	311	39	2
226	311	39	1
228	311	39	1
229	311	39	1
230	311	39	1
236	311	39	1
244	311	39	1
213	312	39	1
222	312	39	1
229	312	39	1
232	312	39	1
239	312	39	1
241	312	39	1
221	313	39	1
225	313	39	1
230	313	39	1
235	313	39	1
240	313	39	1
217	315	39	1
220	315	39	1
229	315	39	1
237	315	39	1
242	315	39	1
243	315	39	1
245	315	39	3
217	316	39	2
225	316	39	1
236	316	39	1
238	316	39	1
241	316	39	1
244	316	39	1
240	317	39	1
235	318	39	1
217	320	39	1
215	321	39	1
219	321	39	1
230	321	39	1
234	321	39	1
230	322	39	1
232	323	39	1
190	283	40	1
237	283	40	1
206	286	40	1
206	288	40	1
211	288	40	2
192	289	40	1
193	290	40	1
191	291	40	1
206	291	40	1
212	292	40	1
235	292	40	1
242	292	40	1
225	293	40	1
229	293	40	1
207	294	40	1
228	294	40	1
204	295	40	1
188	297	40	1
215	297	40	1
229	297	40	2
236	297	40	1
203	298	40	1
216	298	40	1
222	298	40	1
225	298	40	1
234	298	40	1
235	298	40	1
225	300	40	1
229	300	40	1
232	302	40	3
237	302	40	1
228	303	40	1
241	303	40	1
241	304	40	1
229	305	40	1
234	305	40	1
210	306	40	1
224	306	40	1
226	306	40	1
242	306	40	1
227	307	40	1
228	307	40	2
238	307	40	1
242	307	40	1
225	308	40	1
228	308	40	1
233	308	40	1
239	308	40	1
240	308	40	1
195	309	40	1
222	309	40	1
223	309	40	1
228	309	40	1
194	310	40	1
234	310	40	1
219	311	40	1
220	311	40	2
225	311	40	1
228	311	40	1
238	311	40	1
219	312	40	1
220	312	40	1
232	312	40	1
235	312	40	1
241	312	40	1
216	313	40	1
220	313	40	1
221	313	40	2
223	313	40	1
236	313	40	1
215	314	40	1
219	314	40	1
225	314	40	1
236	314	40	1
239	314	40	1
243	314	40	2
217	315	40	1
220	315	40	1
221	315	40	2
229	315	40	1
245	315	40	1
216	316	40	1
217	316	40	1
220	316	40	1
234	316	40	1
236	316	40	2
238	316	40	1
218	317	40	1
226	317	40	1
235	317	40	1
242	317	40	1
220	318	40	1
231	318	40	1
240	318	40	1
215	319	40	2
218	319	40	1
232	319	40	1
241	319	40	1
230	320	40	1
240	321	40	1
231	322	40	1
228	323	40	1
229	324	40	1
226	292	41	1
210	294	41	1
199	296	41	1
205	296	41	1
227	299	41	2
231	300	41	1
235	301	41	1
227	305	41	1
230	305	41	1
224	306	41	1
227	306	41	2
228	306	41	1
229	307	41	1
220	308	41	1
225	308	41	1
220	309	41	1
224	309	41	1
225	309	41	2
211	310	41	1
236	310	41	1
222	311	41	1
223	311	41	1
233	311	41	1
235	312	41	1
240	312	41	1
241	312	41	1
221	313	41	1
221	314	41	1
228	314	41	1
243	314	41	1
249	314	41	1
243	315	41	1
219	316	41	1
221	316	41	1
236	316	41	1
243	316	41	1
229	318	41	1
230	318	41	1
245	318	41	1
217	319	41	1
228	323	41	1
230	323	41	1
236	323	41	1
221	302	42	1
220	305	42	1
224	305	42	2
220	306	42	2
226	307	42	1
227	308	42	2
239	308	42	1
220	309	42	1
225	309	42	1
222	310	42	1
236	310	42	2
238	310	42	2
239	310	42	1
241	310	42	1
220	311	42	1
221	311	42	1
223	311	42	1
239	311	42	1
240	311	42	1
220	312	42	1
223	312	42	1
243	312	42	1
244	312	42	1
217	313	42	1
244	313	42	1
220	315	42	1
221	315	42	1
241	315	42	1
221	316	42	1
227	316	42	1
228	316	42	1
231	316	42	1
239	316	42	1
241	316	42	2
223	317	42	1
227	317	42	1
219	318	42	1
220	318	42	1
232	319	42	1
226	320	42	1
230	320	42	1
224	321	42	1
229	321	42	1
239	321	42	1
219	304	43	1
227	304	43	1
220	305	43	1
221	305	43	2
228	305	43	2
211	308	43	1
220	309	43	1
242	309	43	3
217	310	43	2
219	310	43	1
234	311	43	1
239	311	43	1
211	312	43	1
236	313	43	1
238	313	43	1
240	313	43	1
245	315	43	2
230	316	43	1
227	317	43	1
229	318	43	2
217	319	43	2
226	322	43	1
220	304	44	1
223	309	44	1
219	310	44	1
234	310	44	1
219	313	44	1
241	314	44	1
238	315	44	1
242	317	44	1
206	319	44	1
224	321	44	1
230	321	44	3
220	312	45	2
216	316	45	1
