x	y	z	Interleukin-1 signaling
243	281	32	1
244	281	32	1
245	281	32	3
246	281	32	1
248	281	32	1
254	281	32	1
173	282	32	1
175	282	32	1
182	282	32	1
187	282	32	1
218	282	32	2
222	282	32	1
224	282	32	1
226	282	32	1
227	282	32	1
229	282	32	1
231	282	32	1
237	282	32	1
240	282	32	1
246	282	32	1
247	282	32	1
249	282	32	1
250	282	32	3
256	282	32	1
173	283	32	2
178	283	32	1
181	283	32	1
207	283	32	1
208	283	32	3
211	283	32	2
221	283	32	1
222	283	32	1
226	283	32	1
236	283	32	1
237	283	32	1
238	283	32	1
239	283	32	3
242	283	32	4
246	283	32	1
248	283	32	2
249	283	32	1
251	283	32	1
253	283	32	3
177	284	32	1
179	284	32	1
181	284	32	1
205	284	32	1
210	284	32	2
219	284	32	2
220	284	32	3
222	284	32	1
225	284	32	1
227	284	32	1
229	284	32	1
234	284	32	1
236	284	32	2
237	284	32	1
241	284	32	1
244	284	32	2
248	284	32	2
249	284	32	1
257	284	32	3
178	285	32	1
179	285	32	2
180	285	32	1
185	285	32	1
206	285	32	2
208	285	32	1
215	285	32	1
218	285	32	1
219	285	32	2
221	285	32	1
223	285	32	1
230	285	32	3
231	285	32	1
232	285	32	2
234	285	32	1
235	285	32	1
241	285	32	1
243	285	32	2
245	285	32	1
246	285	32	5
250	285	32	2
252	285	32	1
174	286	32	1
175	286	32	1
178	286	32	2
180	286	32	1
204	286	32	1
209	286	32	1
218	286	32	3
219	286	32	2
222	286	32	1
223	286	32	1
224	286	32	2
226	286	32	2
227	286	32	2
229	286	32	2
234	286	32	5
236	286	32	2
239	286	32	1
246	286	32	1
247	286	32	2
248	286	32	3
249	286	32	1
250	286	32	1
254	286	32	2
256	286	32	2
176	287	32	1
207	287	32	1
219	287	32	1
221	287	32	1
222	287	32	2
223	287	32	1
225	287	32	1
226	287	32	1
227	287	32	1
228	287	32	1
231	287	32	2
233	287	32	1
236.5	287.5	32.5	1
237	287	32	1
238	287	32	1
240	287	32	2
241	287	32	1
242	287	32	2
244	287	32	3
245	287	32	1
246	287	32	4
247	287	32	3
248	287	32	2
250	287	32	2
254	287	32	1
255	287	32	2
256	287	32	2
202	288	32	2
203	288	32	1
221	288	32	1
223	288	32	1
227	288	32	3
229	288	32	1
231	288	32	1
232	288	32	1
234	288	32	1
235	288	32	1
236	288	32	1
239	288	32	1
242	288	32	2
243	288	32	1
245	288	32	1
246	288	32	3
247	288	32	2
248	288	32	1
253	288	32	2
187	289	32	1
200	289	32	1
201	289	32	2
222	289	32	2
223	289	32	4
226	289	32	1
229	289	32	1
231	289	32	2
233	289	32	1
234	289	32	1
242	289	32	1
244	289	32	2
256	289	32	2
185	290	32	2
187	290	32	1
220	290	32	2
221	290	32	1
222	290	32	1
224	290	32	1
226	290	32	1
229	290	32	2
230	290	32	1
231	290	32	1
234	290	32	3
235	290	32	1
236	290	32	2
237	290	32	1
239	290	32	2
241	290	32	2
244	290	32	3
245	290	32	1
246	290	32	3
247	290	32	1
252	290	32	1
253	290	32	3
255	290	32	1
186	291	32	1
223	291	32	1
231	291	32	1
233.333333333333	291.333333333333	33	1
235	291	32	1
238	291	32	2
239	291	32	1
242	291	32	1
243	291	32	1
247	291	32	1
250	291	32	1
254	291	32	2
256	291	32	1
188	292	32	1
197	292	32	1
201	292	32	1
204	292	32	1
223	292	32	1
224	292	32	2
225	292	32	2
227	292	32	1
228	292	32	1
229	292	32	1
234	292	32	1
236.75	292.75	33	1
238	292	32	1
242	292	32	2
243	292	32	2
248	292	32	2
249	292	32	2
252	292	32	1
255	292	32	2
197	293	32	1
198	293	32	1
207	293	32	1
220	293	32	1
224	293	32	3
227	293	32	1
228	293	32	2
229	293	32	1
232	293	32	1
234	293	32	2
236	293	32	1
237	293	32	1
238	293	32	2
241	293	32	1
244	293	32	1
245	293	32	1
247	293	32	1
249	293	32	1
198	294	32	1
202	294	32	2
227	294	32	1
228	294	32	1
230	295	33	1
230	294	32	2
231	294	32	1
233	294	32	4
235	294	32	3
237	294	32	1
238	294	32	3
239	294	32	3
242	294	32	1
244	294	32	2
245	294	32	1
252	294	32	1
253	294	32	1
192	295	32	2
195	295	32	1
200	295	32	1
217	295	32	1
218	295	32	2
220	295	32	2
225	295	32	1
227	295	32	1
229	295	32	2
230	295	32	1
231	295	32	1
232	295	32	4
236	295	32	1
239	295	32	1
240	295	32	3
241	295	32	1
245	295	32	1
248	295	32	1
249	295	32	1
250	295	32	1
253	295	32	1
187	296	32	1
200	296	32	4
202	296	32	1
218	296	32	1
220	296	32	1
223	296	32	1
225	296	32	3
229	296	32	1
230	296	32	1
232	296	32	2
233	296	32	2
237	296	32	1
241	296	32	2
243	296	32	1
250	296	32	1
251	296	32	1
255	296	32	1
183	297	32	1
198	297	32	3
199	297	32	1
221	297	32	1
225	297	32	1
226	297	32	1
230	297	32	2
233	297	32	2
234	297	32	1
236	297	32	1
237	297	32	2
241	297	32	1
242	297	32	2
243	297	32	2
246	297	32	3
247	297	32	1
249	297	32	2
250	297	32	1
251	297	32	2
252	297	32	1
255	297	32	1
195	298	32	3
219	298	32	2
220	298	32	1
223	298	32	1
228	298	32	2
234	298	32	2
236	298	32	1
238	298	32	2
240	298	32	1
244	298	32	2
247	298	32	2
249	298	32	1
251	298	32	3
252	298	32	1
197	299	32	1
226	299	32	1
228	299	32	1
231	299	32	1
233	299	32	1
241	299	32	2
242	299	32	1
243	299	32	1
244	299	32	1
245	299	32	1
247	299	32	1
248	299	32	1
185	300	32	2
225	300	32	2
228	300	32	3
235	300	32	1
237	300	32	1
239	300	32	1
246	300	32	1
248	300	32	1
196	301	32	1
198	301	32	1
223	301	32	1
224	301	32	2
225	301	32	1
227	301	32	1
232	301	32	1
233	301	32	1
236	301	32	1
237	301	32	1
240	301	32	1
241	301	32	1
243	301	32	2
249	301	32	1
222	302	32	4
223	302	32	1
229	302	32	1
231	302	32	2
233	302	32	1
234	302	32	1
242	302	32	1
247	302	32	1
248	302	32	1
222	303	32	1
223	303	32	1
225	303	32	1
226	303	32	1
229	303	32	3
232	303	32	1
235	303	32	2
241	303	32	2
242	303	32	1
244	303	32	1
225	304	32	1
230	304	32	1
234	304	32	1
236	304	32	2
237	304	32	1
238	304	32	1
239	304	32	2
241	304	32	1
243	304	32	1
221	305	32	1
222	305	32	2
238	305	32	1
222	306	32	1
233	306	32	2
235	306	32	1
236	306	32	1
237	306	32	1
242	306	32	2
221	307	32	1
222	307	32	1
225	307	32	2
226	307	32	2
234	307	32	1
235	307	32	1
236	307	32	1
220	308	32	2
221	308	32	1
223	308	32	2
225	308	32	2
227	308	32	1
236	308	32	1
220	309	32	1
225	309	32	1
226	309	32	2
228	309	32	1
234	309	32	1
227	310	32	1
229	310	32	2
230	310	32	1
233	310	32	2
225	311	32	2
234	311	32	3
227	312	32	1
230	313	32	1
232	249	33	3
228	250	33	1
227	252	33	2
229	252	33	1
231	252	33	2
217	253	33	2
218	253	33	2
222	253	33	4
224	253	33	1
225	253	33	3
231	253	33	1
232	253	33	1
241	253	33	1
193	254	33	1
230	254	33	1
235	254	33	1
236	254	33	1
239	254	33	1
241	254	33	1
217	255	33	1
218	255	33	2
221	255	33	2
223	255	33	1
224	255	33	1
226	255	33	1
235	255	33	1
215	256	33	4
221	256	33	1
227	256	33	1
232	256	33	1
237	256	33	1
238	256	33	1
240	256	33	1
214	257	33	1
215	257	33	3
217	257	33	1
221	257	33	1
222	257	33	2
224	257	33	1
227	257	33	2
216	258	33	2
217	258	33	1
219	258	33	1
221	258	33	2
222	258	33	1
223	258	33	2
226	258	33	1
230	258	33	1
234	258	33	1
235	258	33	1
242	258	33	1
243	258	33	2
244	258	33	1
189	259	33	2
194	259	33	2
209	259	33	1
217	259	33	1
218	259	33	1
222	259	33	1
223	259	33	1
224	259	33	1
225	259	33	3
226	259	33	1
227	259	33	1
229	259	33	2
231	259	33	1
233	259	33	1
235	259	33	2
237	259	33	2
239	259	33	1
242	259	33	1
243	259	33	1
192	260	33	2
208	260	33	1
212	260	33	2
215	260	33	1
219	260	33	1
223	260	33	1
224	260	33	1
230	260	33	1
236	260	33	1
238	260	33	1
240	260	33	1
241	260	33	1
246	260	33	2
182	261	33	1
188	261	33	1
193	261	33	1
195	261	33	2
208	261	33	2
209	261	33	1
211	261	33	4
219	261	33	2
222	261	33	1
224	261	33	1
225	261	33	1
228	261	33	3
229	261	33	1
231	261	33	1
232	261	33	1
237	261	33	1
239	261	33	1
242	261	33	3
247	261	33	1
209	262	33	2
210	262	33	1
211	262	33	1
214	262	33	1
215	262	33	1
216	262	33	2
223	262	33	1
224	262	33	2
226	262	33	1
227	262	33	2
228	262	33	1
229	262	33	1
238	262	33	1
242	262	33	1
245	262	33	2
248	262	33	1
250	262	33	1
183	263	33	1
185	263	33	1
189	263	33	1
190	263	33	1
191	263	33	2
193	263	33	1
194	263	33	1
198	263	33	1
203	263	33	1
211	263	33	1
212	263	33	1
213	263	33	1
214	263	33	1
215	263	33	3
217	263	33	1
222	263	33	5
223	263	33	1
225	263	33	1
227	263	33	2
233	263	33	1
237	263	33	3
238	263	33	1
239	263	33	1
247	263	33	3
248	263	33	1
249	263	33	1
185	264	33	2
186	264	33	2
189	264	33	1
190	264	33	2
192	264	33	1
195	264	33	2
199	264	33	1
212	264	33	2
214	264	33	3
216	264	33	1
218	264	33	2
228	264	33	3
231	264	33	1
237	264	33	1
238	264	33	2
239	264	33	3
242	264	33	2
245	264	33	2
247	264	33	1
248	264	33	2
188	265	33	2
189	265	33	1
191	265	33	1
192	265	33	1
194	265	33	1
202	265	33	1
207	265	33	1
210	265	33	1
211	265	33	2
213	265	33	1
218	265	33	1
220	265	33	1
221	265	33	2
223	265	33	2
225	265	33	1
229	265	33	3
233	265	33	3
237	265	33	2
242	265	33	2
243	265	33	5
244	265	33	4
245	265	33	3
247	265	33	1
186	266	33	1
187	266	33	1
188	266	33	2
190	266	33	3
191	266	33	2
197	266	33	2
204	266	33	1
208	266	33	1
215	266	33	1
216	266	33	1
217	266	33	1
219	266	33	1
220	266	33	2
225	266	33	2
230	266	33	1
237	266	33	1
239	266	33	1
241	266	33	2
242	266	33	1
246	266	33	1
247	266	33	2
249	266	33	1
184	267	33	1
186	267	33	3
191	267	33	1
192	267	33	1
194	267	33	1
197	267	33	1
205	267	33	2
209	267	33	1
210	267	33	1
214	267	33	1
215	267	33	3
216	267	33	1
217	267	33	2
221	267	33	2
223	267	33	1
226	267	33	3
227	267	33	1
240	267	33	1
241	267	33	1
242	267	33	1
244	267	33	1
245	267	33	1
246	267	33	1
247	267	33	1
250	267	33	1
183	268	33	1
192	268	33	2
193	268	33	2
195	268	33	1
196	268	33	2
207	268	33	1
208	268	33	3
210	268	33	1
212	268	33	3
213	268	33	1
214	268	33	1
216	268	33	1
218	268	33	3
225	268	33	1
226	268	33	1
231	268	33	2
241	268	33	2
245	268	33	1
249	268	33	2
250	268	33	1
184	269	33	1
185	269	33	2
187	269	33	1
188	269	33	2
193	269	33	2
194	269	33	1
195	269	33	1
201	269	33	1
204	269	33	1
211	269	33	1
212	269	33	2
215	269	33	2
219	269	33	1
224	269	33	1
232	269	33	3
233	269	33	1
241	269	33	1
243	269	33	1
244	269	33	2
246	269	33	1
250	269	33	2
251	269	33	1
174	270	33	1
183	270	33	1
184	270	33	1
185	270	33	2
188	270	33	1
194	270	33	1
207	270	33	1
209	270	33	1
215	270	33	3
233	270	33	1
240	270	33	1
241	270	33	1
242	270	33	1
244	270	33	1
248	270	33	2
175	271	33	2
177	271	33	1
178	271	33	2
179	271	33	2
181	271	33	3
182	271	33	1
185	271	33	1
187	271	33	2
192	271	33	3
206	271	33	2
208	271	33	3
211	271	33	1
214	271	33	2
215	271	33	1
216	271	33	1
224	271	33	2
229	271	33	1
231	271	33	1
233	271	33	1
235	271	33	1
237	271	33	2
239	271	33	1
241	271	33	3
245	271	33	3
248	271	33	2
172	272	33	1
173	272	33	1
176	272	33	1
177	272	33	1
183	272	33	1
185	272	33	2
186	272	33	2
187	272	33	1
189	272	33	1
201	272	33	1
205	272	33	1
208	272	33	1
210	272	33	2
213	272	33	2
215	272	33	1
217	272	33	1
225	272	33	1
231	272	33	1
234	272	33	1
238	272	33	1
240	272	33	2
242	272	33	2
244	272	33	2
245	272	33	1
247	272	33	2
251	272	33	1
254	272	33	5
174	273	33	1
181	273	33	1
182	273	33	1
185	273	33	3
186	273	33	3
188	273	33	1
190	273	33	1
196	273	33	2
202	273	33	1
203	273	33	1
204	273	33	1
205	273	33	1
210	273	33	1
211	273	33	3
213	273	33	1
215	273	33	1
226	273	33	1
235	273	33	1
238	273	33	1
239	273	33	1
243	273	33	1
248	273	33	1
253	273	33	1
169	274	33	1
170	274	33	2
177	274	33	1
183	274	33	1
185	274	33	1
190	274	33	1
193	274	33	1
202	274	33	1
204	274	33	1
205	274	33	2
206	274	33	2
207	274	33	2
210	274	33	1
211	274	33	1
226	274	33	1
232	274	33	2
235	274	33	2
237	274	33	1
238	274	33	1
239	274	33	1
242	274	33	1
244	274	33	1
176	275	33	1
183	275	33	2
184	275	33	1
185	275	33	2
186	275	33	1
188	275	33	1
200	275	33	1
206	275	33	1
207	275	33	2
209	275	33	1
211	275	33	2
212	275	33	1
213	275	33	1
214	275	33	2
215	275	33	1
227	275	33	1
239	275	33	2
241	275	33	1
246	275	33	1
176	276	33	1
177	276	33	1
186	276	33	2
192	276	33	3
201	276	33	1
205	276	33	1
208	276	33	2
215	276	33	2
232	276	33	1
235	276	33	2
242	276	33	2
244	276	33	1
174	277	33	1
180	277	33	2
183	277	33	1
206	277	33	3
209	277	33	1
210	277	33	1
224	277	33	2
232	277	33	2
234	277	33	1
236	277	33	3
238	277	33	1
242	277	33	1
243	277	33	1
244	277	33	2
246	277	33	1
247	277	33	2
176	278	33	1
178	278	33	1
204	278	33	1
207	278	33	1
210	278	33	2
211	278	33	1
223	278	33	1
232	278	33	1
237	278	33	1
238	278	33	1
239	278	33	1
240	278	33	1
243	278	33	2
245	278	33	1
168	279	33	1
175	279	33	1
176	279	33	2
178	279	33	1
207	279	33	1
220	279	33	1
231	279	33	1
244	279	33	2
248	279	33	1
174	280	33	1
177	280	33	2
180	280	33	5
187	280	33	1
203	280	33	1
206	280	33	1
207	280	33	1
209	280	33	1
214	280	33	3
217	280	33	2
220	280	33	1
224	280	33	1
225	280	33	2
229	280	33	1
237	280	33	2
239	280	33	1
246	280	33	2
247	280	33	3
251	280	33	1
176	281	33	2
186	281	33	1
204	281	33	1
206	281	33	2
207	281	33	1
217	281	33	2
219	281	33	1
221	281	33	2
222	281	33	1
225	281	33	1
230	281	33	2
232	281	33	2
234	281	33	1
239	281	33	1
241	281	33	2
243	281	33	1
249	281	33	4
177	282	33	2
179	282	33	3
205	282	33	1
207	282	33	1
210	282	33	1
211	282	33	1
212	282	33	2
213	282	33	2
214	282	33	2
218	282	33	1
221	282	33	1
223	282	33	1
229	282	33	1
231	282	33	1
232	282	33	1
234	282	33	2
241	282	33	3
242	282	33	1
243	282	33	2
244	282	33	2
245	282	33	2
248	282	33	1
252	282	33	1
253	282	33	1
179	283	33	1
181	283	33	1
183	283	33	1
189	283	33	1
204	283	33	1
206	283	33	1
209	283	33	1
211	283	33	1
215	283	33	1
218	283	33	1
220	283	33	2
225	283	33	1
227	283	33	1
228	283	33	1
230	283	33	1
232	283	33	3
233	283	33	1
236	283	33	1
237	283	33	1
238	283	33	2
240	283	33	2
242	283	33	1
246	283	33	2
247	283	33	1
253	283	33	1
176	284	33	1
180	284	33	2
184	284	33	1
188	284	33	1
205	284	33	1
206	284	33	2
207	284	33	1
208	284	33	2
209	284	33	2
210	284	33	1
220	284	33	1
221	284	33	1
222	284	33	1
224	284	33	2
225	284	33	1
233	284	33	1
234	284	33	2
235	284	33	1
236	284	33	1
237	284	33	2
240	284	33	1
241	284	33	1
242	284	33	1
243	284	33	2
254	284	33	2
175	285	33	1
202	285	33	2
204	285	33	1
206	285	33	1
208	285	33	2
212	285	33	2
219	285	33	1
221	285	33	1
222	285	33	1
223	285	33	2
224	285	33	1
225	285	33	1
226	285	33	1
228	285	33	2
233	285	33	1
236	285	33	1
238	285	33	1
241	285	33	1
243	285	33	1
245	285	33	1
248	285	33	2
253	285	33	3
254	285	33	1
178	286	33	1
201	286	33	1
203	286	33	1
204	286	33	4
206	286	33	1
207	286	33	1
208	286	33	2
218	286	33	1
219	286	33	1
220	286	33	1
221	286	33	1
226	286	33	1
228	286	33	2
229	286	33	3
230	286	33	2
235	286	33	1
236	286	33	2
237	286	33	1
238	286	33	1
239	286	33	1
241.5	286.5	33.5	3
242	286	33	1
243	286	33	1
244	286	33	4
245	286	33	1
248	286	33	1
252	286	33	1
255	286	33	2
179	287	33	2
185	287	33	1
198	287	33	1
199	287	33	1
204	287	33	1
219	287	33	1
220	287	33	1
225	287	33	2
227	287	33	1
228	287	33	1
229	287	33	1
234	287	33	2
235	287	33	1
242	287	33	1
243	287	33	1
245	287	33	1
246	287	33	1
253	287	33	2
196	288	33	1
219	288	33	1
220	288	33	1
226	288	33	1
230	288	33	1
231	288	33	5
234	288	33	1
239	288	33	1
244	288	33	3
245	288	33	1
249	288	33	1
184	289	33	2
200	289	33	2
202	289	33	2
203	289	33	1
222	289	33	1
223	289	33	2
224	289	33	2
231	289	33	2
234	289	33	2
237	289	33	2
241.5	289.5	33.5	1
244	289	33	3
245	289	33	1
250	289	33	1
253	289	33	3
184	290	33	1
185	290	33	2
187	290	33	1
197	290	33	1
200	290	33	2
207	290	33	3
223	290	33	1
234	290	33	1
236	290	33	2
242	290	33	2
243	290	33	1
250	290	33	1
255	290	33	2
257	290	33	2
185	291	33	1
186	291	33	1
201	291	33	1
222	291	33	3
226	291	33	1
231	291	33	1
232	291	33	2
233	291	33	1
234	291	33	2
241	291	33	1
244	291	33	1
245	291	33	2
247	291	33	1
200	292	33	2
221	292	33	2
223	292	33	1
225	292	33	2
226	292	33	1
227	292	33	2
228	292	33	1
232	292	33	1
233	292	33	1
242	292	33	2
246	292	33	2
248	292	33	1
249	292	33	1
254	292	33	1
177	293	33	2
188	293	33	1
199	293	33	1
224	293	33	1
225	293	33	3
228	293	33	1
231	293	33	1
234	293	33	1
237	293	33	1
239	293	33	2
240	293	33	1
241	293	33	1
243	293	33	3
246	293	33	1
247	293	33	1
252	293	33	1
177	294	33	1
199	294	33	2
202	294	33	1
204	294	33	4
213	294	33	1
227	294	33	1
236	294	33	1
243	294	33	1
244	294	33	1
245	294	33	1
256	294	33	1
198	295	33	2
199	295	33	1
220	295	33	1
228	295	33	1
229	295	33	1
231	295	33	1
233	295	33	2
235	295	33	1
237	295	33	2
245	295	33	2
246	295	33	1
250	295	33	1
254	295	33	1
195	296	33	1
198	296	33	2
199	296	33	1
220	296	33	1
222	296	33	1
223	296	33	1
225	296	33	4
228	296	33	2
229	296	33	1
230	296	33	1
231	296	33	1
235	296	33	1
237	296	33	1
241	296	33	1
242	296	33	1
243	296	33	1
252	296	33	1
255	296	33	1
195	297	33	1
202	297	33	1
224	297	33	1
225	297	33	2
226	297	33	2
235	297	33	2
236	297	33	3
240	297	33	2
241	297	33	1
242	297	33	3
246	297	33	1
194	298	33	1
195	298	33	1
196	298	33	2
198	298	33	1
200	298	33	2
220	298	33	1
223	298	33	2
226	298	33	2
231	298	33	2
233	298	33	3
235	298	33	1
238	298	33	1
240	298	33	2
241	298	33	1
243	298	33	1
244	298	33	1
245	298	33	1
246	298	33	1
248	298	33	2
196	299	33	1
198	299	33	1
224	299	33	3
227	299	33	1
228	299	33	1
229	299	33	1
230	299	33	2
232	299	33	1
235	299	33	2
239	299	33	2
240	299	33	2
241	299	33	2
243	299	33	1
245	299	33	2
247	299	33	2
197	300	33	2
225	300	33	1
226	300	33	1
228	300	33	1
230	300	33	2
231	300	33	1
235	300	33	1
240	300	33	1
244	300	33	2
246	300	33	1
223	301	33	1
224	301	33	2
226	301	33	1
227	301	33	1
234	301	33	1
235	301	33	1
237	301	33	1
238	301	33	1
239	301	33	1
240	301	33	2
241	301	33	1
242	301	33	1
243	301	33	2
244	301	33	2
245	301	33	1
249	301	33	1
211	302	33	2
223	302	33	1
225	302	33	1
227	302	33	2
228	302	33	2
229	302	33	1
231	302	33	1
232	302	33	2
233	302	33	2
236	302	33	2
237	302	33	2
240	302	33	1
245	302	33	1
246	302	33	2
223	303	33	1
225	303	33	1
228	303	33	1
229	303	33	3
231	303	33	1
232	303	33	3
235	303	33	1
237	303	33	1
240	303	33	1
243	303	33	2
206	304	33	2
220	304	33	1
223	304	33	3
229	304	33	1
231	304	33	3
232	304	33	2
235	304	33	1
238	304	33	1
242	304	33	2
243	304	33	2
207	305	33	1
208	305	33	1
230	305	33	2
233	305	33	1
234	305	33	1
240	305	33	1
223	306	33	1
230	306	33	1
235	306	33	1
237	306	33	1
242	306	33	1
201	307	33	1
206	307	33	1
223	307	33	1
225	307	33	1
227	307	33	1
233	307	33	1
234	307	33	1
235	307	33	2
241	307	33	1
220	308	33	2
221	308	33	2
222	308	33	1
223	308	33	1
224	308	33	1
229	308	33	2
233	308	33	3
235	308	33	1
242	308	33	3
221	309	33	2
222	309	33	1
225	309	33	1
228	309	33	2
229	309	33	2
232	309	33	2
234	309	33	2
235	309	33	2
217	310	33	1
221	310	33	3
224	310	33	3
225	310	33	1
226	310	33	1
227	310	33	1
228	310	33	1
229	310	33	1
231	310	33	1
238	310	33	1
239	310	33	2
218	311	33	1
224	311	33	1
226	311	33	1
230	311	33	1
232	311	33	1
235	311	33	1
236	311	33	3
238	311	33	2
222	312	33	1
226	312	33	1
232	312	33	1
223	313	33	1
228	313	33	1
229	313	33	3
230	313	33	3
233	313	33	1
234	313	33	1
236	313	33	1
228	314	33	1
236	314	33	1
230	318	33	3
226	250	34	1
224	252	34	1
228	252	34	1
230	252	34	2
232	253	34	1
225	254	34	1
226	254	34	1
228	254	34	2
231	254	34	1
239	254	34	1
241	254	34	1
218	255	34	1
221	255	34	1
223	255	34	1
224	255	34	2
226	255	34	1
230	255	34	1
237	255	34	2
242	255	34	3
190	256	34	1
223	256	34	1
225	256	34	1
226	256	34	1
227	256	34	2
237	256	34	1
241	256	34	2
243	256	34	2
210	257	34	3
216	257	34	2
217	257	34	2
219	257	34	1
227	257	34	1
242	257	34	1
201	258	34	2
212	258	34	1
216	258	34	3
217	258	34	1
218	258	34	1
220	258	34	1
222	258	34	2
224	258	34	1
225	258	34	1
227	258	34	1
228	258	34	3
234	258	34	1
235	258	34	1
237	258	34	1
240	258	34	1
241	258	34	1
189	259	34	1
209	259	34	2
211	259	34	2
218	259	34	2
219	259	34	1
220	259	34	1
222	259	34	2
226	259	34	2
227	259	34	1
228	259	34	1
229	259	34	2
230	259	34	1
231	259	34	1
232	259	34	1
233	259	34	1
234	259	34	1
235	259	34	1
237	259	34	3
238	259	34	2
244	259	34	2
211	260	34	2
214	260	34	2
217	260	34	1
220	260	34	2
221	260	34	1
223	260	34	1
224	260	34	1
228	260	34	3
235	260	34	2
236	260	34	1
237	260	34	1
242	260	34	3
243	260	34	2
244	260	34	1
190	261	34	1
195	261	34	1
204	261	34	1
211	261	34	2
214	261	34	1
216	261	34	1
221	261	34	1
225	261	34	1
226	261	34	2
227	261	34	1
228	261	34	3
232	261	34	1
235	261	34	1
242	261	34	1
244	261	34	2
190	262	34	1
214	262	34	2
219	262	34	1
221	262	34	2
228	262	34	3
229	262	34	1
236	262	34	1
240	262	34	1
241	262	34	1
242	262	34	1
243	262	34	1
244	262	34	1
247	262	34	2
250	262	34	1
185	263	34	1
188	263	34	2
192	263	34	1
193	263	34	1
197	263	34	1
206	263	34	1
207	263	34	2
213	263	34	1
214	263	34	2
216	263	34	2
218	263	34	1
222	263	34	1
225	263	34	1
228	263	34	1
229	263	34	1
231	263	34	1
232	263	34	1
233	263	34	2
236	263	34	2
237	263	34	2
238	263	34	1
239	263	34	1
248	263	34	1
249	263	34	1
251	263	34	1
186	264	34	2
189	264	34	1
191	264	34	1
200	264	34	1
205	264	34	1
206	264	34	1
212	264	34	3
214	264	34	1
215	264	34	2
216	264	34	1
219	264	34	2
220	264	34	1
221	264	34	1
222	264	34	1
224	264	34	3
227	264	34	1
232	264	34	2
233	264	34	2
234	264	34	2
237	264	34	2
242	264	34	1
243	264	34	1
245	264	34	1
248	264	34	1
176	265	34	1
187	265	34	1
188	265	34	2
190	265	34	2
193	265	34	2
203	265	34	1
204	265	34	2
207	265	34	3
209	265	34	1
211	265	34	1
217	265	34	1
218	265	34	1
219	265	34	2
221	265	34	1
222	265	34	1
226	265	34	1
228	265	34	1
229	265	34	1
230	265	34	1
234	265	34	2
239	265	34	1
241	265	34	2
243	265	34	2
245	265	34	1
249	265	34	2
250	265	34	1
175	266	34	1
178	266	34	1
184	266	34	2
188	266	34	1
193	266	34	1
194	266	34	1
196	266	34	2
197	266	34	2
204	266	34	3
209	266	34	1
211	266	34	1
214	266	34	1
220	266	34	1
221	266	34	2
225	266	34	1
228	266	34	1
230	266	34	1
240	266	34	1
242	266	34	3
243	266	34	1
246	266	34	2
252	266	34	1
182	267	34	2
189	267	34	1
192	267	34	1
197	267	34	2
210	267	34	2
211	267	34	3
214	267	34	1
216	267	34	2
217	267	34	1
220	267	34	1
224	267	34	3
225	267	34	2
229	267	34	2
230	267	34	1
231	267	34	2
232	267	34	1
235	267	34	3
240	267	34	1
242	267	34	1
246	267	34	1
249	267	34	2
250	267	34	1
183	268	34	2
188	268	34	1
191	268	34	1
194	268	34	1
210	268	34	1
214	268	34	1
216	268	34	2
217	268	34	1
218	268	34	1
220	268	34	5
222	268	34	2
231	268	34	2
240	268	34	1
242	268	34	1
244	268	34	2
246	268	34	4
247	268	34	1
251	268	34	2
252	268	34	1
171	269	34	1
175	269	34	1
183	269	34	2
184	269	34	1
187	269	34	1
189	269	34	1
191	269	34	1
196	269	34	1
197	269	34	1
198	269	34	1
204	269	34	2
209	269	34	2
212	269	34	2
219	269	34	1
220	269	34	1
232	269	34	1
236	269	34	1
241	269	34	1
243	269	34	1
244	269	34	1
248	269	34	1
249	269	34	1
251	269	34	2
253	269	34	1
254	269	34	1
175	270	34	1
183	270	34	1
184	270	34	2
185	270	34	1
187	270	34	1
188	270	34	1
192	270	34	2
194	270	34	1
197	270	34	1
200	270	34	1
203	270	34	1
205	270	34	1
206	270	34	4
209	270	34	2
214	270	34	1
231	270	34	1
233	270	34	2
239	270	34	1
240	270	34	2
241	270	34	1
243	270	34	2
244	270	34	1
245	270	34	1
172	271	34	3
178	271	34	4
179	271	34	1
180	271	34	2
182	271	34	2
186	271	34	1
188	271	34	1
189	271	34	1
205	271	34	2
209	271	34	1
216	271	34	1
220	271	34	2
234	271	34	1
235	271	34	1
237	271	34	1
240	271	34	1
241	271	34	1
242	271	34	1
243	271	34	1
246	271	34	1
248	271	34	2
249	271	34	1
173	272	34	1
177	272	34	2
179	272	34	1
180	272	34	3
181	272	34	1
182	272	34	1
183	272	34	2
184	272	34	1
185	272	34	1
186	272	34	1
188	272	34	1
190	272	34	1
197	272	34	2
198	272	34	2
203	272	34	1
206	272	34	1
207	272	34	1
212	272	34	1
213	272	34	1
214	272	34	1
216	272	34	1
218	272	34	2
225	272	34	1
226	272	34	1
227	272	34	1
228	272	34	1
235	272	34	1
236	272	34	1
240	272	34	2
245	272	34	3
248	272	34	2
182	273	34	1
184	273	34	2
185	273	34	1
186	273	34	1
188	273	34	2
197	273	34	1
203	273	34	1
205	273	34	1
210	273	34	1
211	273	34	1
212	273	34	2
213	273	34	1
218	273	34	1
219	273	34	1
229	273	34	2
233	273	34	3
243	273	34	1
245	273	34	1
174	274	34	4
179	274	34	1
180	274	34	1
182	274	34	1
183	274	34	1
196	274	34	1
197	274	34	1
203	274	34	2
