x	y	z	RNA Polymerase II Promoter Escape
229	265	32	1
231	265	32	1
233	265	32	1
234	265	32	1
235	265	32	1
238	265	32	2
239	265	32	2
243	265	32	1
244	265	32	3
248	265	32	1
249	265	32	1
251	265	32	1
184	266	32	1
186	266	32	1
188	266	32	1
189	266	32	2
194	266	32	1
197	266	32	2
213	266	32	1
214	266	32	1
216	266	32	1
218	266	32	1
221	266	32	3
222	266	32	2
224	266	32	2
229	266	32	2
230	266	32	1
235	266	32	2
237	266	32	1
238	266	32	1
239	266	32	2
240	266	32	1
245	266	32	1
247	266	32	2
251	266	32	4
252	266	32	1
182	267	32	2
183	267	32	2
184	267	32	1
188	267	32	1
191	267	32	1
192	267	32	1
193	267	32	1
194	267	32	1
196	267	32	1
205	267	32	4
209	267	32	1
214	267	32	2
215	267	32	1
219	267	32	1
225	267	32	2
228	267	32	1
229	267	32	1
230	267	32	2
231	267	32	1
233	267	32	1
237	267	32	1
238	267	32	2
239	267	32	1
240	267	32	1
243	267	32	3
245.5	267.5	32.5	1
246	267	32	2
248	267	32	2
249	267	32	2
183	268	32	1
188	268	32	1
193	268	32	1
195	268	32	2
198	268	32	1
206	268	32	1
207	268	32	1
213	268	32	1
214	268	32	1
215	268	32	1
216	268	32	1
219	268	32	2
220	268	32	1
224	268	32	3
228	268	32	2
231	268	32	1
238	268	32	1
243	268	32	2
248	268	32	2
252	268	32	1
176	269	32	1
177	269	32	2
181	269	32	1
182	269	32	3
184	269	32	1
187	269	32	3
191	269	32	1
193	269	32	2
194	269	32	1
196	269	32	1
209	269	32	1
211	269	32	1
214	269	32	1
215	269	32	1
218	269	32	2
222	269	32	1
223	269	32	2
232	269	32	2
233	269	32	1
240	269	32	1
242	269	32	4
249	269	32	2
251	269	32	2
252	269	32	3
172	270	32	1
174	270	32	1
180	270	32	2
181	270	32	1
184	270	32	1
187	270	32	2
200	270	32	1
203	270	32	2
206	270	32	2
207	270	32	1
210	270	32	1
214	270	32	2
216	270	32	2
222	270	32	3
227	270	32	1
231	270	32	3
232	270	32	2
233	270	32	1
234	270	32	1
239	270	32	1
241	270	32	1
243	270	32	2
244	270	32	1
247	270	32	2
250	270	32	2
173	271	32	1
174	271	32	1
177	271	32	3
180	271	32	1
183	271	32	2
202	271	32	1
206	271	32	2
208	271	32	2
209	271	32	1
210	271	32	1
211	271	32	1
213	271	32	2
215	271	32	2
216	271	32	2
227	271	32	1
228	271	32	1
233	271	32	1
234	271	32	1
235	271	32	2
238	271	32	1
239	271	32	1
240	271	32	1
244	271	32	1
249	271	32	1
250	271	32	2
251	271	32	3
173	272	32	1
176	272	32	3
177	272	32	1
181	272	32	2
182	272	32	1
183	272	32	1
184	272	32	3
185	272	32	1
198	272	32	1
200	272	32	2
201	272	32	1
206	272	32	2
210	272	32	1
212	272	32	1
225	272	32	1
226	272	32	1
227	272	32	2
234	272	32	2
235	272	32	1
238	272	32	1
239	272	32	1
240	272	32	1
241	272	32	1
243	272	32	1
244	272	32	1
245	272	32	1
246	272	32	2
248	272	32	3
249	272	32	3
250	272	32	2
251	272	32	1
255	272	32	1
174	273	32	2
182	273	32	1
185	273	32	1
186	273	32	2
205	273	32	2
206	273	32	1
207	273	32	1
209	273	32	1
210	273	32	3
211	273	32	1
214	273	32	1
215	273	32	1
225	273	32	1
229	273	32	1
238	273	32	1
239	273	32	2
241	273	32	1
243	273	32	2
245	273	32	3
250	273	32	1
254	273	32	1
173	274	32	1
174	274	32	4
179	274	32	1
182	274	32	1
183	274	32	1
184	274	32	1
202	274	32	2
203	274	32	1
205	274	32	1
208	274	32	1
210	274	32	3
211	274	32	2
213	274	32	3
214	274	32	1
215	274	32	1
233	274	32	1
235	274	32	2
237	274	32	2
240	274	32	1
250	274	32	1
181	275	32	2
183	275	32	2
186	275	32	1
203	275	32	1
208	275	32	3
210	275	32	2
213	275	32	2
215	275	32	1
226	275	32	1
237	275	32	2
247	275	32	2
250	275	32	1
174	276	32	1
175	276	32	3
204	276	32	4
206	276	32	2
210	276	32	1
215	276	32	3
228	276	32	1
234	276	32	1
235	276	32	1
238	276	32	1
242	276	32	2
175	277	32	1
176	277	32	1
210	277	32	3
214	277	32	1
215	277	32	3
216	277	32	1
236	277	32	2
237	277	32	1
238	277	32	1
239	277	32	3
241	277	32	1
242	277	32	1
247	277	32	2
249	277	32	2
176	278	32	1
203	278	32	1
204	278	32	1
220	278	32	1
224	278	32	1
225	278	32	2
234	278	32	1
235	278	32	1
236	278	32	1
237	278	32	1
239	278	32	1
241	278	32	1
243	278	32	1
244	278	32	1
245	278	32	3
246	278	32	1
248	278	32	2
249	278	32	1
250	278	32	2
255	278	32	1
175	279	32	2
177	279	32	1
178	279	32	2
179	279	32	2
205	279	32	1
207	279	32	1
214	279	32	1
223	279	32	1
234	279	32	1
239	279	32	1
240	279	32	1
243	279	32	1
244	279	32	1
246	279	32	1
247	279	32	1
255	279	32	3
175	280	32	2
177	280	32	4
178	280	32	1
180	280	32	1
189	280	32	4
219	280	32	1
220	280	32	2
222	280	32	1
229	280	32	1
232	280	32	3
237	280	32	1
239	280	32	1
240	280	32	1
241	280	32	1
242	280	32	3
248	280	32	2
249	280	32	1
173	281	32	2
175	281	32	2
176	281	32	2
179	281	32	2
181	281	32	2
182	281	32	1
186	281	32	2
210	281	32	1
211	281	32	3
217	281	32	1
220	281	32	1
221	281	32	1
222	281	32	2
223	281	32	2
232	281	32	1
234	281	32	1
237	281	32	1
240	281	32	3
241	281	32	1
244	281	32	2
245	281	32	2
246	281	32	3
248	281	32	1
250	281	32	3
251	281	32	2
252	281	32	1
173	282	32	1
179	282	32	1
182	282	32	1
187	282	32	1
188	282	32	1
204	282	32	4
222	282	32	2
223	282	32	1
224	282	32	1
227	282	32	1
231	282	32	2
232	282	32	4
233	282	32	1
240	282	32	1
244	282	32	1
245	282	32	2
246	282	32	1
248	282	32	1
249	282	32	3
250	282	32	1
251	282	32	3
254	282	32	1
173	283	32	2
175	283	32	1
178	283	32	2
179	283	32	1
183	283	32	1
208	283	32	1
211	283	32	2
222	283	32	1
224	283	32	1
230	283	32	1
236	283	32	1
239	283	32	1
241	283	32	2
242	283	32	1
244	283	32	2
246	283	32	1
248	283	32	1
251	283	32	1
177	284	32	2
186	284	32	7
205	284	32	1
208	284	32	2
209	284	32	1
219	284	32	1
221	284	32	1
222	284	32	3
225	284	32	1
229	284	32	1
230	284	32	1
233	284	32	1
234	284	32	2
236	284	32	1
237	284	32	2
240	284	32	2
241	284	32	1
244	284	32	1
247	284	32	2
248	284	32	3
251	284	32	1
254	284	32	2
176	285	32	1
178	285	32	1
179	285	32	2
180	285	32	1
182	285	32	2
206	285	32	2
208	285	32	1
215	285	32	1
218	285	32	1
219	285	32	1
220	285	32	2
222	285	32	1
223	285	32	1
229	285	32	2
230	285	32	1
232	285	32	1
233	285	32	2
234	285	32	3
235	285	32	1
236	285	32	1
237	285	32	2
238	285	32	4
240	285	32	2
241	285	32	2
244	285	32	2
249	285	32	2
253	285	32	1
254	285	32	2
174	286	32	2
175	286	32	1
177	286	32	1
178	286	32	1
180	286	32	2
183	286	32	2
204	286	32	3
207	286	32	4
209	286	32	1
218	286	32	1
221	286	32	1
222	286	32	2
224	286	32	2
226	286	32	2
227	286	32	1
228	286	32	1
231	286	32	2
234	286	32	1
236	286	32	4
237	286	32	1
239	286	32	3
242	286	32	3
247	286	32	3
250	286	32	1
252	286	32	1
176	287	32	1
177	287	32	1
187	287	32	1
220	287	32	2
221	287	32	1
222	287	32	2
224	287	32	1
225	287	32	2
231	287	32	2
233	287	32	2
234	287	32	2
240	287	32	2
241	287	32	1
242	287	32	1
243	287	32	1
244	287	32	2
248	287	32	1
250	287	32	3
255	287	32	4
256	287	32	1
201	288	32	1
202	288	32	1
203	288	32	1
221	288	32	2
223	288	32	3
225	288	32	4
226	288	32	1
227	288	32	1
229	288	32	2
232	288	32	1
236	288	32	1
237	288	32	1
245	288	32	1
247	288	32	1
248	288	32	2
250	288	32	1
258	288	32	1
185	289	32	4
224	289	32	1
227	289	32	1
233	289	32	1
234	289	32	1
235	289	32	1
238	289	32	1
239	289	32	3
242	289	32	2
243	289	32	2
247	289	32	2
185	290	32	1
199	290	32	2
200	290	32	1
206	290	32	1
220	290	32	1
225	290	32	3
226	290	32	1
230	290	32	2
231	290	32	3
232	290	32	2
233	290	32	1
234	290	32	1
237	290	32	1
239	290	32	1
241	290	32	1
244	290	32	1
245	290	32	1
246	290	32	1
248	290	32	2
250	290	32	1
252	290	32	1
253	290	32	3
255	290	32	2
186	291	32	1
197	291	32	4
198	291	32	2
200	291	32	3
222	291	32	1
224	291	32	1
226	291	32	1
229	291	32	1
231	291	32	1
233.333333333333	291.333333333333	33	1
235	291	32	1
236	291	32	1
239	291	32	1
243	291	32	1
244	291	32	1
247	291	32	1
248	291	32	1
250	291	32	2
254	291	32	1
255	291	32	1
203	292	32	1
204	292	32	2
218	292	32	1
221	292	32	1
222	292	32	1
223	292	32	1
225	292	32	2
227	292	32	2
228	292	32	3
229	292	32	4
234	292	32	2
236.75	292.75	33	1
238	292	32	2
243	292	32	1
246	292	32	5
247	292	32	2
248	292	32	1
250	292	32	1
252	292	32	2
255	292	32	1
256	292	32	1
257	292	32	2
198	293	32	1
207	293	32	1
216	293	32	1
218	293	32	1
220	293	32	1
221	293	32	1
222	293	32	1
223	293	32	2
228	293	32	3
230	293	32	1
233	293	32	2
234	293	32	2
237	293	32	3
238	293	32	3
241	293	32	2
244	293	32	1
245	293	32	2
247	293	32	1
249	293	32	3
253	293	32	1
180	294	32	3
197	294	32	2
198	294	32	1
199	294	32	2
202	294	32	1
228	294	32	1
230	295	33	1
231	294	32	2
235	294	32	1
237	294	32	1
238	294	32	1
239	294	32	1
242	294	32	1
246	294	32	1
247	294	32	2
251	294	32	2
252	294	32	1
253	294	32	1
256	294	32	1
181	295	32	1
192	295	32	1
195	295	32	1
200	295	32	1
217	295	32	2
220	295	32	1
223	295	32	1
224	295	32	1
225	295	32	2
227	295	32	1
228	295	32	2
229	295	32	3
230	295	32	1
231	295	32	1
232	295	32	3
239	295	32	2
243	295	32	1
244	295	32	1
247	295	32	2
249	295	32	2
250	295	32	1
251	295	32	1
253	295	32	1
187	296	32	1
197	296	32	2
220	296	32	1
223	296	32	2
225	296	32	1
226	296	32	3
228	296	32	2
231	296	32	1
233	296	32	1
234	296	32	1
237	296	32	1
241	296	32	1
243	296	32	3
247	296	32	1
250	296	32	1
251	296	32	3
255	296	32	1
183	297	32	1
198	297	32	3
225	297	32	2
226	297	32	1
227	297	32	1
234	297	32	1
236	297	32	1
237	297	32	2
243	297	32	1
244	297	32	1
246	297	32	2
247	297	32	3
248	297	32	1
249	297	32	1
250	297	32	1
254	297	32	2
195	298	32	1
199	298	32	1
202	298	32	3
227	298	32	1
232	298	32	2
236	298	32	2
237	298	32	6
238	298	32	2
239	298	32	1
240	298	32	1
241	298	32	4
246	298	32	1
250	298	32	1
252	298	32	1
227	299	32	1
228	299	32	1
235	299	32	1
236	299	32	2
237	299	32	1
240	299	32	1
242	299	32	1
243	299	32	1
244	299	32	1
248	299	32	2
249	299	32	1
196	300	32	2
225	300	32	2
228	300	32	1
235	300	32	2
236	300	32	1
237	300	32	1
239	300	32	1
244	300	32	2
245	300	32	1
248	300	32	2
198	301	32	1
210	301	32	1
221	301	32	1
223	301	32	1
224	301	32	2
225	301	32	2
227	301	32	3
229	301	32	1
231	301	32	1
232	301	32	2
233	301	32	1
234	301	32	1
235	301	32	2
236	301	32	1
237	301	32	1
239	301	32	1
241	301	32	4
246	301	32	3
248	301	32	1
223	302	32	3
230	302	32	2
231	302	32	1
233	302	32	1
239	302	32	3
241	302	32	1
243	302	32	1
245	302	32	3
247	302	32	1
207	303	32	1
222	303	32	3
223	303	32	2
226	303	32	2
232	303	32	1
235	303	32	1
241	303	32	2
242	303	32	1
244	303	32	3
245	303	32	2
217	304	32	2
220	304	32	2
230	304	32	1
231	304	32	1
233	304	32	3
234	304	32	2
236	304	32	1
237	304	32	2
239	304	32	2
241	304	32	4
244	304	32	4
234	305	32	1
238	305	32	1
208	306	32	4
230	306	32	1
235	306	32	1
237	306	32	1
241	306	32	2
242	306	32	2
206	307	32	2
222	307	32	1
225	307	32	2
226	307	32	2
235	307	32	2
220	308	32	1
221	308	32	3
225	308	32	2
235	308	32	2
236	308	32	1
220	309	32	3
225	309	32	1
232	309	32	1
235	309	32	1
225	310	32	1
227	310	32	2
229	310	32	1
230	310	32	2
225	311	32	1
234	311	32	1
227	312	32	1
229	312	32	3
232	312	32	1
230	313	32	2
235	313	32	1
232	249	33	1
226	251	33	2
227	251	33	1
228	251	33	2
223	252	33	2
226	252	33	2
227	252	33	1
231	252	33	1
216	253	33	1
218	253	33	1
221	253	33	1
222	253	33	2
225	253	33	1
228	253	33	1
229	253	33	1
231	253	33	1
240	253	33	1
241	253	33	1
193	254	33	3
217	254	33	4
223	254	33	1
226	254	33	1
227	254	33	1
230	254	33	2
231	254	33	2
232	254	33	1
235	254	33	1
236	254	33	1
239	254	33	1
240	254	33	1
241	254	33	1
217	255	33	1
220	255	33	1
221	255	33	2
223	255	33	2
224	255	33	1
226	255	33	1
235	255	33	1
215	256	33	2
216	256	33	1
222	256	33	1
223	256	33	1
225	256	33	1
230	256	33	1
237	256	33	1
238	256	33	1
240	256	33	3
241	256	33	1
215	257	33	2
216	257	33	2
217	257	33	3
218	257	33	2
219	257	33	1
220	257	33	2
222	257	33	1
227	257	33	1
230	257	33	1
235	257	33	3
237	257	33	2
239	257	33	2
215	258	33	3
216	258	33	1
218	258	33	1
219	258	33	2
220	258	33	1
221	258	33	2
222	258	33	2
223	258	33	1
226	258	33	3
231	258	33	1
234	258	33	2
235	258	33	1
239	258	33	1
242	258	33	3
243	258	33	2
244	258	33	1
194	259	33	2
209	259	33	1
211	259	33	1
213	259	33	1
215	259	33	1
216	259	33	2
217	259	33	4
218	259	33	1
220	259	33	1
222	259	33	1
223	259	33	1
224	259	33	2
225	259	33	1
226	259	33	1
228	259	33	2
229	259	33	2
231	259	33	5
232	259	33	2
233	259	33	1
235	259	33	1
237	259	33	1
239	259	33	1
242	259	33	1
246	259	33	2
212	260	33	2
213	260	33	1
215	260	33	2
223	260	33	2
224	260	33	1
230	260	33	2
233	260	33	3
236	260	33	1
239	260	33	3
240	260	33	2
241	260	33	1
243	260	33	1
246	260	33	1
182	261	33	1
188	261	33	3
193	261	33	2
195	261	33	1
208	261	33	1
209	261	33	1
211	261	33	2
214	261	33	2
216	261	33	2
217.5	261.5	33.5	1
218	261	33	3
219	261	33	2
222	261	33	1
225	261	33	1
228	261	33	1
229	261	33	3
231	261	33	3
234	261	33	1
236	261	33	3
237	261	33	1
238	261	33	1
239	261	33	1
240	261	33	3
242	261	33	1
244	261	33	3
191	262	33	2
192	262	33	1
196	262	33	1
210	262	33	1
211	262	33	1
212	262	33	1
214	262	33	2
215	262	33	1
216	262	33	2
218	262	33	1
219	262	33	1
221	262	33	3
224	262	33	1
230	262	33	3
236	262	33	1
239	262	33	1
241	262	33	3
242	262	33	1
243	262	33	3
245	262	33	2
246	262	33	2
249	262	33	1
250	262	33	2
185	263	33	1
189	263	33	2
191	263	33	1
193	263	33	1
198	263	33	1
199	263	33	1
200	263	33	2
203	263	33	1
211	263	33	1
212	263	33	1
213	263	33	1
217	263	33	1
218	263	33	3
219	263	33	2
220	263	33	1
224	263	33	1
225	263	33	1
231	263	33	1
236	263	33	3
237	263	33	1
239	263	33	1
240	263	33	1
243	263	33	1
244	263	33	3
245	263	33	2
249	263	33	2
251	263	33	4
187	264	33	2
188	264	33	1
189	264	33	2
190	264	33	2
195	264	33	2
209	264	33	2
211	264	33	1
212	264	33	3
214	264	33	1
215	264	33	3
223	264	33	1
224	264	33	1
225	264	33	2
228	264	33	3
229	264	33	1
233	264	33	1
235	264	33	1
237	264	33	2
238	264	33	3
239	264	33	1
242	264	33	4
247	264	33	3
249	264	33	2
250	264	33	1
185	265	33	1
186	265	33	1
188	265	33	2
189	265	33	1
191	265	33	1
192	265	33	1
194	265	33	1
195	265	33	2
207	265	33	2
208	265	33	1
211	265	33	1
223	265	33	5
226	265	33	1
233	265	33	2
237	265	33	1
239	265	33	2
242	265	33	1
243	265	33	1
244	265	33	1
245	265	33	3
247	265	33	1
248	265	33	3
251	265	33	3
252	265	33	1
185	266	33	3
187	266	33	1
188	266	33	2
189	266	33	1
190	266	33	1
191	266	33	2
192	266	33	1
193	266	33	1
195	266	33	2
196	266	33	2
197	266	33	1
204	266	33	3
208	266	33	3
211	266	33	3
215	266	33	1
216	266	33	1
217	266	33	3
220	266	33	1
221	266	33	2
222	266	33	2
224	266	33	1
225	266	33	2
230	266	33	1
237	266	33	1
239	266	33	1
240	266	33	1
241	266	33	2
242	266	33	1
246	266	33	1
249	266	33	2
250	266	33	1
182	267	33	2
183	267	33	1
184	267	33	1
188	267	33	1
191	267	33	2
192	267	33	2
194	267	33	2
196	267	33	2
197	267	33	1
200	267	33	2
205	267	33	1
209	267	33	1
210	267	33	1
212	267	33	1
214	267	33	1
215	267	33	2
217	267	33	1
219	267	33	2
220	267	33	2
221	267	33	1
226	267	33	3
227	267	33	2
228	267	33	1
229	267	33	1
235	267	33	4
240	267	33	1
241	267	33	1
242	267	33	1
244	267	33	1
245	267	33	2
246	267	33	2
247	267	33	2
248	267	33	1
250	267	33	1
253	267	33	2
183	268	33	3
189	268	33	1
191	268	33	2
192	268	33	1
195	268	33	2
206	268	33	1
207	268	33	2
208	268	33	1
210	268	33	1
213	268	33	2
215	268	33	3
216	268	33	2
232	268	33	1
235	268	33	1
240	268	33	1
243	268	33	3
245	268	33	1
249	268	33	1
250	268	33	2
252	268	33	1
187	269	33	2
188	269	33	2
191	269	33	1
192	269	33	1
193	269	33	1
196	269	33	1
198	269	33	1
201	269	33	2
208	269	33	1
209	269	33	2
216	269	33	2
219	269	33	1
224	269	33	1
232	269	33	2
233	269	33	1
235	269	33	1
239	269	33	2
240	269	33	1
241	269	33	2
246	269	33	1
250	269	33	1
251	269	33	1
174	270	33	1
178	270	33	2
179	270	33	4
183	270	33	1
184	270	33	2
194	270	33	3
198	270	33	1
205	270	33	3
207	270	33	1
209	270	33	1
210	270	33	2
212	270	33	1
214	270	33	1
216	270	33	1
223	270	33	1
231	270	33	1
239	270	33	2
241	270	33	4
247	270	33	2
173	271	33	1
175	271	33	2
179	271	33	1
180	271	33	1
181	271	33	2
182	271	33	1
186	271	33	1
190	271	33	1
192	271	33	1
204	271	33	1
205	271	33	2
214	271	33	2
215	271	33	5
216	271	33	1
224	271	33	4
225	271	33	1
226	271	33	1
229	271	33	1
231	271	33	2
233	271	33	2
235	271	33	1
239	271	33	1
240	271	33	2
241	271	33	3
242	271	33	1
244	271	33	2
245	271	33	3
248	271	33	1
177	272	33	1
180	272	33	2
183	272	33	2
184	272	33	2
187	272	33	1
201	272	33	1
203	272	33	1
205	272	33	2
207	272	33	3
210	272	33	1
213	272	33	1
225	272	33	1
231	272	33	1
233	272	33	2
234	272	33	3
235	272	33	1
237	272	33	1
238	272	33	3
240	272	33	1
241	272	33	1
242	272	33	1
244	272	33	1
245	272	33	1
249	272	33	2
250	272	33	1
251	272	33	2
254	272	33	1
171	273	33	3
181	273	33	1
182	273	33	1
183	273	33	1
184	273	33	1
185	273	33	2
189	273	33	1
190	273	33	2
203	273	33	1
205	273	33	4
209	273	33	2
210	273	33	1
211	273	33	1
213	273	33	2
214	273	33	1
215	273	33	2
216	273	33	1
217	273	33	1
226	273	33	2
230	273	33	1
235	273	33	2
240	273	33	2
243	273	33	1
247	273	33	3
170	274	33	2
174	274	33	2
176	274	33	2
182	274	33	2
183	274	33	3
185	274	33	2
186	274	33	1
190	274	33	2
193	274	33	1
202	274	33	2
203	274	33	1
204	274	33	1
206	274	33	1
207	274	33	1
208	274	33	2
209	274	33	2
210	274	33	2
211	274	33	3
212	274	33	2
214	274	33	1
217	274	33	2
226	274	33	4
227	274	33	2
229	274	33	1
233	274	33	2
236	274	33	3
237	274	33	2
239	274	33	2
240	274	33	1
243	274	33	1
244	274	33	3
245	274	33	2
250	274	33	1
176	275	33	1
185	275	33	1
188	275	33	1
200	275	33	1
202	275	33	2
206	275	33	1
207	275	33	3
211	275	33	1
212	275	33	1
213	275	33	2
215	275	33	2
217	275	33	1
235	275	33	1
237	275	33	2
241	275	33	1
242	275	33	1
244	275	33	4
246	275	33	1
250	275	33	1
174	276	33	1
176	276	33	1
177	276	33	1
189	276	33	1
190	276	33	1
192	276	33	1
201	276	33	1
206	276	33	3
207	276	33	1
214	276	33	1
215	276	33	1
235	276	33	1
237	276	33	3
239	276	33	2
240	276	33	1
242	276	33	2
243	276	33	1
176	277	33	1
178	277	33	1
180	277	33	2
183	277	33	3
187	277	33	2
205	277	33	2
206	277	33	1
208	277	33	2
209	277	33	1
210	277	33	1
211	277	33	2
215	277	33	2
216	277	33	2
224	277	33	2
232	277	33	2
234	277	33	1
237	277	33	1
239	277	33	1
241	277	33	2
242	277	33	1
243	277	33	2
244	277	33	3
245	277	33	1
246	277	33	1
176	278	33	1
177	278	33	1
178	278	33	1
191	278	33	1
204	278	33	1
209	278	33	1
211	278	33	2
223	278	33	1
234	278	33	1
237	278	33	1
238	278	33	1
239	278	33	1
240	278	33	1
243	278	33	3
244	278	33	1
245	278	33	1
168	279	33	1
175	279	33	2
201	279	33	1
210	279	33	1
222	279	33	1
241	279	33	1
244	279	33	2
245	279	33	1
251	279	33	3
174	280	33	1
177	280	33	2
187	280	33	3
206	280	33	1
207	280	33	1
209	280	33	1
210	280	33	3
214	280	33	1
221	280	33	1
223	280	33	1
224	280	33	2
225	280	33	2
226	280	33	1
229	280	33	2
232	280	33	1
237	280	33	3
241	280	33	1
247	280	33	2
248	280	33	1
250	280	33	1
251	280	33	2
175	281	33	1
176	281	33	2
180	281	33	3
206	281	33	2
207	281	33	2
208	281	33	1
209	281	33	1
217	281	33	2
219	281	33	1
221	281	33	2
225	281	33	3
232	281	33	1
233	281	33	3
234	281	33	1
244	281	33	1
245	281	33	2
247	281	33	1
248	281	33	3
249	281	33	1
250	281	33	2
175	282	33	1
177	282	33	2
185	282	33	2
188	282	33	2
205	282	33	3
209	282	33	1
211	282	33	1
212	282	33	1
218	282	33	3
220	282	33	1
221	282	33	2
222	282	33	1
223	282	33	1
224	282	33	2
225	282	33	3
230	282	33	1
232	282	33	1
233	282	33	2
235	282	33	1
237	282	33	3
238	282	33	2
241	282	33	2
243	282	33	2
244	282	33	1
250	282	33	3
251	282	33	1
253	282	33	1
174	283	33	4
179	283	33	1
183	283	33	1
185	283	33	1
189	283	33	1
204	283	33	2
206	283	33	2
207	283	33	1
209	283	33	1
211	283	33	1
212	283	33	1
215	283	33	4
220	283	33	2
221	283	33	1
225	283	33	1
228	283	33	1
229	283	33	2
230	283	33	2
232	283	33	2
238	283	33	1
240	283	33	1
242	283	33	1
243	283	33	2
247	283	33	1
249	283	33	1
250	283	33	1
175	284	33	2
176	284	33	3
184	284	33	2
187	284	33	3
205	284	33	1
206	284	33	1
209	284	33	2
219	284	33	1
221	284	33	1
222	284	33	1
229	284	33	1
230	284	33	2
231	284	33	2
233	284	33	1
234	284	33	1
236	284	33	1
241	284	33	1
247	284	33	2
249	284	33	3
254	284	33	3
202	285	33	4
204	285	33	1
208	285	33	2
212	285	33	1
219	285	33	4
220	285	33	3
223	285	33	4
224	285	33	2
225	285	33	2
226	285	33	1
228	285	33	1
232	285	33	1
234	285	33	3
236	285	33	2
237.5	285.5	33.5	1
243	285	33	2
248	285	33	1
254	285	33	1
188	286	33	1
203	286	33	1
207	286	33	1
209	286	33	2
211	286	33	3
218	286	33	2
219	286	33	1
221	286	33	1
223	286	33	1
229	286	33	2
230	286	33	2
235	286	33	3
236	286	33	1
237	286	33	1
238	286	33	1
239	286	33	1
245	286	33	1
246	286	33	3
249	286	33	1
255	286	33	3
179	287	33	1
185	287	33	1
219	287	33	1
221	287	33	1
222	287	33	2
223	287	33	1
224	287	33	1
225	287	33	1
228	287	33	2
229	287	33	1
230	287	33	1
233	287	33	2
234	287	33	1
235	287	33	1
236	287	33	1
242	287	33	2
243	287	33	1
244	287	33	1
245	287	33	1
251	287	33	3
253	287	33	1
184	288	33	1
186	288	33	2
187	288	33	1
196	288	33	1
202	288	33	2
219	288	33	1
230	288	33	3
233	288	33	1
234	288	33	2
236	288	33	1
239	288	33	2
245	288	33	2
246	288	33	1
249	288	33	1
250	288	33	3
255	288	33	2
184	289	33	1
186	289	33	1
200	289	33	1
202	289	33	1
205	289	33	2
222	289	33	1
224	289	33	1
230	289	33	4
231	289	33	1
232	289	33	1
234	289	33	1
235	289	33	2
237	289	33	2
241.5	289.5	33.5	2
246	289	33	1
247	289	33	4
250	289	33	2
253	289	33	3
184	290	33	1
185	290	33	1
187	290	33	2
197	290	33	3
199	290	33	1
200	290	33	1
202	290	33	2
207	290	33	3
222	290	33	1
225	290	33	1
228	290	33	2
230	290	33	1
231	290	33	1
232	290	33	2
234	290	33	2
235	290	33	3
243	290	33	1
250	290	33	1
255	290	33	1
257	290	33	1
185	291	33	1
200	291	33	1
201	291	33	1
203	291	33	1
222	291	33	1
223	291	33	1
225	291	33	1
226	291	33	2
232	291	33	1
233	291	33	2
236	291	33	2
237	291	33	1
238	291	33	1
240	291	33	1
242	291	33	1
244	291	33	2
245	291	33	3
246	291	33	4
247	291	33	2
257	291	33	1
183	292	33	1
201	292	33	1
221	292	33	1
223	292	33	1
225	292	33	1
228	292	33	2
232	292	33	1
233	292	33	1
235	292	33	2
239	292	33	1
246	292	33	1
253	292	33	1
177	293	33	3
185	293	33	1
197	293	33	2
199	293	33	2
220	293	33	2
224	293	33	2
225	293	33	2
228	293	33	1
229	293	33	1
230	293	33	2
231	293	33	1
234	293	33	1
237	293	33	2
239	293	33	1
241	293	33	4
243	293	33	1
246	293	33	1
247	293	33	2
252	293	33	1
187	294	33	1
195	294	33	1
202	294	33	1
223	294	33	2
227	294	33	1
228	294	33	1
229	294	33	2
231	294	33	1
235	294	33	1
236	294	33	1
237	294	33	1
238	294	33	1
239	294	33	1
243	294	33	1
246	294	33	1
252	294	33	1
256	294	33	1
182	295	33	1
197	295	33	1
198	295	33	3
199	295	33	1
204	295	33	1
220	295	33	2
225	295	33	3
231	295	33	2
233	295	33	2
235	295	33	1
238	295	33	1
243	295	33	2
246	295	33	3
247	295	33	1
250	295	33	2
191	296	33	1
194	296	33	2
195	296	33	1
198	296	33	2
199	296	33	1
200	296	33	1
201	296	33	1
220	296	33	2
223	296	33	2
226	296	33	2
228	296	33	2
231	296	33	1
233	296	33	1
235	296	33	1
237	296	33	1
242	296	33	1
243	296	33	2
246	296	33	1
195	297	33	1
196	297	33	3
197	297	33	1
198	297	33	1
202	297	33	3
224	297	33	2
225	297	33	2
226	297	33	1
227	297	33	2
228	297	33	1
232	297	33	3
234	297	33	1
235	297	33	1
240	297	33	1
242	297	33	1
245	297	33	1
246	297	33	1
182	298	33	1
194	298	33	1
195	298	33	1
196	298	33	4
198	298	33	1
223	298	33	2
226	298	33	2
228	298	33	1
231	298	33	2
235	298	33	1
236	298	33	2
238	298	33	1
240	298	33	1
243	298	33	2
244	298	33	1
246	298	33	2
248	298	33	1
195	299	33	1
196	299	33	3
197	299	33	2
198	299	33	1
201	299	33	1
222	299	33	2
224	299	33	5
228	299	33	1
229	299	33	2
232	299	33	1
234	299	33	1
237	299	33	1
240	299	33	2
241	299	33	3
242	299	33	3
245	299	33	1
246	299	33	1
196	300	33	1
197	300	33	1
225	300	33	1
228	300	33	1
229	300	33	1
230	300	33	2
235	300	33	3
236	300	33	2
237	300	33	1
238	300	33	2
240	300	33	1
247	300	33	1
196	301	33	1
224	301	33	1
