x	y	z	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells
248	291	34	1
198	292	34	1
199	292	34	1
203	292	34	1
204	292	34	1
221	292	34	1
222	292	34	1
229	292	34	1
235	292	34	1
236	292	34	1
241	292	34	1
244	292	34	1
247	292	34	2
230	293	34	1
231	293	34	2
233	293	34	1
177	294	34	1
198	294	34	1
225	294	34	1
229	294	34	1
245	294	34	1
192	295	34	1
202	295	34	1
220	295	34	1
225	295	34	1
228	295	34	1
230	295	34	1
239	295	34	1
183	296	34	1
191	296	34	1
198	296	34	1
221	296	34	1
222	296	34	1
240	296	34	1
242	296	34	1
195	297	34	1
200	297	34	1
202	297	34	1
224	297	34	1
229	297	34	1
232	297	34	1
233	297	34	1
236	297	34	2
243	297	34	1
247	297	34	2
195	299	34	1
239	300	34	1
197	301	34	1
227	301	34	1
243	301	34	1
228	302	34	1
229	302	34	1
232	302	34	1
239	302	34	1
242	302	34	1
199	304	34	1
204	305	34	1
233	305	34	1
203	306	34	1
223	306	34	1
235	306	34	1
241	306	34	1
206	307	34	2
234	307	34	1
240	307	34	1
242	307	34	1
241	308	34	1
222	309	34	1
232	309	34	1
216	310	34	1
227	310	34	1
222	311	34	1
227	311	34	1
228	311	34	1
231	311	34	1
232	311	34	1
225	312	34	1
229	312	34	1
212	313	34	1
225	313	34	1
226	313	34	1
231	313	34	2
225	314	34	1
229	314	34	1
229	250	35	1
226	253	35	1
229	253	35	2
227	254	35	1
219	255	35	1
223	255	35	1
225	255	35	1
215	256	35	1
228	256	35	1
210	257	35	1
215	257	35	1
223	257	35	1
241	257	35	1
218	258	35	1
227	258	35	1
218	259	35	1
225	259	35	1
240	259	35	1
210	260	35	1
212	260	35	1
218	260	35	1
221	260	35	1
226	260	35	1
228	260	35	1
231	260	35	1
234	260	35	1
241	260	35	1
242	260	35	1
189	261	35	1
191	261	35	1
211	261	35	2
220	261	35	1
226	261	35	1
229	261	35	1
230	261	35	2
231	261	35	2
235	261	35	1
236	261	35	1
207	262	35	1
210	262	35	1
228	262	35	1
243	262	35	1
189	263	35	1
209	263	35	1
212	263	35	1
216	263	35	1
220	263	35	1
221	263	35	1
227	263	35	1
234	263	35	1
238	263	35	1
243	263	35	1
246	263	35	1
186	264	35	1
220	264	35	1
227	264	35	1
229	264	35	1
242	264	35	2
185	265	35	1
213	265	35	1
229	265	35	1
242	265	35	1
243	265	35	1
245	265	35	1
247	265	35	1
249	265	35	1
195	266	35	1
226	266	35	1
234	266	35	1
238	266	35	1
251	266	35	1
186	267	35	1
187	267	35	1
190	267	35	1
194	267	35	1
207	267	35	1
214	267	35	1
216	267	35	1
223	267	35	1
226	267	35	1
228	267	35	1
232	267	35	1
245	267	35	1
247	267	35	1
249	267	35	1
250	267	35	2
205	268	35	1
207	268	35	1
214	268	35	1
215	268	35	1
219	268	35	1
232	268	35	1
239	268	35	1
240	268	35	1
250	268	35	1
252	268	35	1
176	269	35	1
178	269	35	1
184	269	35	1
193	269	35	1
213	269	35	1
218	269	35	1
232	269	35	1
234	269	35	1
235	269	35	1
240	269	35	1
247	269	35	1
173	270	35	1
176	270	35	1
185	270	35	1
188	270	35	1
193	270	35	1
217	270	35	1
237	270	35	1
238	270	35	1
240	270	35	1
247	270	35	1
248	270	35	1
250	270	35	1
173	271	35	1
217	271	35	1
218	271	35	1
220	271	35	1
228	271	35	1
234	271	35	1
185	272	35	1
189	272	35	1
191	272	35	1
213	272	35	1
218	272	35	3
246	272	35	1
182	273	35	2
187	273	35	2
227	273	35	1
234	273	35	1
203	274	35	1
234	274	35	1
244	274	35	1
178	275	35	1
220	275	35	1
225	275	35	1
237	275	35	1
186	276	35	1
211	276	35	1
220	276	35	1
221	276	35	1
244	276	35	1
175	277	35	1
205	277	35	1
206	277	35	1
219	277	35	1
235	277	35	1
190	278	35	1
214	278	35	1
215	278	35	1
221	278	35	1
223	278	35	1
224	278	35	1
225	278	35	1
193	279	35	1
201	279	35	1
203	279	35	1
212	279	35	1
233	279	35	1
246	279	35	1
172	280	35	1
174	280	35	1
177	280	35	1
189	280	35	1
207	280	35	1
214	280	35	1
233	280	35	1
234	280	35	1
237	280	35	3
245	280	35	1
174	281	35	1
180	281	35	1
182	281	35	1
210	281	35	1
216	281	35	1
217	281	35	1
219	281	35	1
226	281	35	1
230	281	35	1
248	281	35	1
175	282	35	1
209	282	35	1
213	282	35	1
220	282	35	1
225	282	35	1
226	282	35	1
173	283	35	2
187	283	35	1
215	283	35	1
216	283	35	1
218	283	35	1
221	283	35	1
222	283	35	1
250	283	35	1
184	284	35	1
188	284	35	1
214	284	35	1
226	284	35	1
237	284	35	1
244	284	35	1
246	284	35	1
218	285	35	1
222	285	35	1
224	285	35	1
231	285	35	1
175	286	35	1
178	286	35	2
200	286	35	1
202	286	35	1
213	286	35	1
224	286	35	1
228	286	35	1
236	286	35	1
185	287	35	1
198	287	35	1
200	287	35	1
203	287	35	1
206	287	35	1
219	287	35	1
223	287	35	1
228	287	35	1
233	287	35	1
236	287	35	1
246	287	35	1
185	288	35	1
187	288	35	1
188	288	35	1
192	288	35	2
205	288	35	1
218	288	35	1
219	288	35	1
245	288	35	1
174	289	35	2
175	289	35	1
193	289	35	1
235	289	35	1
239	289	35	1
245	289	35	1
184	290	35	1
185	290	35	1
187	290	35	1
205	290	35	1
206	290	35	1
220	290	35	2
223	290	35	1
224	290	35	1
232	290	35	2
245	290	35	2
179	291	35	1
183	291	35	1
194	291	35	1
202	291	35	1
204	291	35	1
224	291	35	1
225	291	35	1
226	291	35	1
239	291	35	1
244	291	35	1
174	292	35	1
197	292	35	1
222	292	35	1
225	292	35	1
230	292	35	1
232	292	35	1
200	293	35	1
203	293	35	1
204	293	35	1
225	293	35	2
230	293	35	2
197	294	35	1
219	294	35	1
224	294	35	1
236	294	35	1
220	295	35	1
224	295	35	1
242	295	35	1
244	295	35	1
247	295	35	1
177	296	35	1
200	296	35	1
201	296	35	1
217	296	35	1
219	296	35	2
221	296	35	1
228	296	35	1
245	296	35	1
228	297	35	1
236	297	35	2
194	298	35	1
223	298	35	1
228	298	35	1
245	298	35	1
240	299	35	1
245	299	35	2
195	300	35	1
226	300	35	1
228	300	35	1
239	300	35	1
196	301	35	1
226	302	35	1
229	302	35	1
240	302	35	1
223	303	35	1
244	303	35	1
223	304	35	1
228	304	35	1
241	304	35	1
234	305	35	1
224	306	35	1
225	306	35	1
229	306	35	2
236	306	35	2
239	306	35	1
240	306	35	1
221	307	35	1
226	307	35	1
231	307	35	1
238	307	35	1
241	307	35	1
243	307	35	1
206	308	35	1
232	308	35	1
237	308	35	1
222	309	35	1
228	309	35	1
218	310	35	2
220	310	35	1
231	310	35	1
235	310	35	1
213	311	35	1
216	311	35	1
230	311	35	1
240	311	35	1
237	312	35	1
230	313	35	1
240	313	35	1
227	314	35	1
232	314	35	1
234	314	35	1
235	314	35	1
237	314	35	1
227	317	35	1
233	318	35	1
223	255	36	1
219	256	36	1
224	257	36	1
226	257	36	1
217	259	36	1
220	259	36	1
222	259	36	2
224	259	36	1
216	260	36	1
226	260	36	2
229	260	36	1
237	260	36	1
238	260	36	2
216	261	36	1
223	261	36	1
228	261	36	1
232	261	36	1
190	262	36	1
224	262	36	1
226	262	36	1
191	263	36	1
193	263	36	1
214	263	36	1
222	263	36	1
236	263	36	1
237	263	36	1
249	263	36	1
188	264	36	1
191	264	36	1
214	264	36	1
215	264	36	1
217	264	36	1
226	264	36	1
230	264	36	1
238	264	36	1
242	264	36	1
249	264	36	1
185	265	36	1
211	265	36	1
216	265	36	1
232	265	36	2
242	265	36	1
217	266	36	1
220	266	36	1
221	266	36	1
223	266	36	1
228	266	36	1
232	266	36	1
241	266	36	1
244	266	36	1
248	266	36	2
192	267	36	1
209	267	36	1
211	267	36	1
206	268	36	1
214	268	36	1
232	268	36	1
185	269	36	1
186	269	36	1
191	269	36	1
193	269	36	1
210	269	36	1
211	269	36	2
215	269	36	1
218	269	36	1
219	269	36	1
234	269	36	1
248	269	36	1
196	270	36	1
206	270	36	2
237	270	36	1
244	270	36	1
181	271	36	1
192	271	36	1
198	271	36	1
213	271	36	1
225	271	36	1
248	271	36	1
206	272	36	1
207	272	36	1
211	272	36	1
232	272	36	1
235	273	36	1
179	274	36	1
185	274	36	1
233	274	36	1
236	274	36	1
206	275	36	1
211	275	36	1
212	275	36	1
214	275	36	1
231	275	36	1
180	276	36	1
186	276	36	1
213	276	36	1
220	276	36	1
232	276	36	1
237	276	36	1
204	277	36	1
205	277	36	1
209	277	36	1
213	277	36	1
234	277	36	1
210	278	36	1
211	278	36	1
214	278	36	1
219	278	36	1
224	278	36	1
179	279	36	1
214	279	36	1
219	279	36	1
214	280	36	1
215	280	36	1
226	280	36	1
212	281	36	2
172	282	36	1
201	282	36	1
215	282	36	1
187	283	36	1
226	283	36	1
231	283	36	1
188	284	36	1
220	284	36	2
221	284	36	1
224	284	36	1
242	284	36	1
212	285	36	1
215	285	36	2
217	285	36	1
221	285	36	1
227	285	36	1
237	285	36	1
242	285	36	1
198	286	36	1
204	286	36	1
207	286	36	1
211	286	36	3
213	286	36	2
224	286	36	1
225	286	36	1
229	286	36	2
230	286	36	1
231	286	36	1
237	286	36	1
243	286	36	1
190	287	36	1
205	287	36	1
214	287	36	1
233	287	36	1
243	287	36	1
246	287	36	1
185	288	36	1
206	288	36	1
210	288	36	1
219	288	36	1
221	288	36	1
223	288	36	2
234	288	36	1
237	288	36	2
239	288	36	2
240	288	36	1
199	289	36	1
227	289	36	1
231	289	36	1
235	289	36	1
237	289	36	1
240	289	36	1
206	290	36	1
220	290	36	2
231	290	36	1
234	290	36	1
240	290	36	1
247	290	36	1
197	291	36	1
221	291	36	1
222	291	36	1
232	291	36	2
239	291	36	1
240	291	36	2
242	291	36	1
225	292	36	1
231	292	36	1
197	293	36	1
205	293	36	2
222	293	36	1
237	293	36	1
201	294	36	1
227	294	36	1
228	294	36	1
229	294	36	1
234	294	36	1
243	294	36	1
196	295	36	1
201	295	36	1
229	295	36	2
230	295	36	1
231	295	36	1
233	295	36	1
234	295	36	1
198	296	36	1
202	296	36	1
230	296	36	1
236	296	36	1
241	296	36	2
243	296	36	1
244	296	36	1
195	297	36	1
202	297	36	1
217	297	36	1
228	297	36	1
239	297	36	1
244	297	36	1
203	298	36	2
233	298	36	1
245	298	36	1
200	299	36	2
230	300	36	1
232	300	36	1
237	300	36	1
245	303	36	1
230	304	36	1
235	306	36	1
234	307	36	1
241	307	36	1
225	308	36	1
227	308	36	1
220	309	36	1
223	309	36	1
221	310	36	1
231	310	36	1
234	310	36	1
221	311	36	1
223	311	36	1
235	311	36	1
213	312	36	1
218	312	36	1
225	312	36	1
233	312	36	1
229	313	36	1
230	314	36	1
241	314	36	1
242	314	36	1
233	315	36	1
236	315	36	1
243	315	36	1
228	316	36	1
232	317	36	2
235	318	36	1
238	318	36	1
232	319	36	1
226	260	37	1
227	261	37	1
229	261	37	1
231	262	37	1
231	263	37	1
237	264	37	1
232	265	37	1
246	265	37	1
188	266	37	1
188	267	37	1
211	267	37	1
233	267	37	1
236	267	37	1
238	267	37	1
238	268	37	1
218	269	37	1
192	270	37	1
196	270	37	1
212	270	37	1
237	270	37	1
214	271	37	2
215	271	37	2
219	271	37	1
220	271	37	1
213	272	37	1
213	273	37	1
231	274	37	1
206	275	37	1
215	275	37	1
214	276	37	1
217	277	37	1
195	278	37	1
205	278	37	1
207	279	37	1
217	279	37	1
231	279	37	1
192	280	37	1
209	280	37	1
212	281	37	1
223	282	37	1
237	283	37	1
186	284	37	1
206	284	37	1
226	285	37	1
233	285	37	1
189	286	37	1
215	286	37	1
220	286	37	1
230	286	37	2
241	286	37	1
191	287	37	1
194	287	37	2
222	287	37	1
240	287	37	1
196	288	37	1
201	288	37	1
221	288	37	1
241	288	37	1
233	289	37	1
235	289	37	1
239	289	37	1
199	290	37	1
232	290	37	1
234	290	37	1
236	290	37	1
243	290	37	1
203	291	37	1
233	291	37	1
200	292	37	1
201	292	37	1
225	292	37	1
233	292	37	1
185	293	37	1
202	293	37	1
207	293	37	1
225	293	37	1
230	294	37	1
240	294	37	1
203	295	37	1
229	295	37	1
236	295	37	1
237	295	37	1
240	295	37	1
245	295	37	2
217	296	37	1
222	296	37	3
237	296	37	1
240	296	37	1
218	297	37	1
232	297	37	1
239	297	37	1
243	297	37	2
199	298	37	1
229	298	37	1
230	298	37	1
242	298	37	1
226	300	37	1
231	300	37	1
233	300	37	1
232	301	37	1
233	301	37	1
232	302	37	1
236	302	37	1
234	305	37	2
224	306	37	1
242	306	37	2
198	307	37	1
226	307	37	1
239	307	37	1
224	308	37	1
243	308	37	1
220	309	37	1
242	309	37	2
214	311	37	1
219	311	37	1
225	311	37	1
228	311	37	1
232	311	37	1
234	311	37	1
221	312	37	1
232	312	37	1
235	312	37	1
236	312	37	1
240	312	37	1
217	313	37	1
225	313	37	1
228	313	37	1
236	313	37	1
232	314	37	1
238	315	37	1
239	315	37	1
236	316	37	1
238	316	37	1
230	317	37	2
238	318	37	2
228	260	38	1
227	261	38	1
219	264	38	1
189	266	38	1
192	270	38	1
193	270	38	1
193	271	38	1
203	272	38	1
211	272	38	1
214	272	38	1
215	272	38	1
201	273	38	1
209	274	38	1
210	274	38	1
189	275	38	1
203	275	38	1
206	275	38	1
207	276	38	1
211	276	38	1
214	276	38	1
205	277	38	1
213	277	38	1
222	278	38	1
217	279	38	1
218	279	38	1
210	280	38	1
211	280	38	1
213	281	38	1
222	282	38	1
223	282	38	2
185	284	38	1
201	284	38	1
215	284	38	1
216	284	38	1
188	285	38	1
192	285	38	1
193	285	38	1
212	285	38	1
215	285	38	1
188	287	38	1
205	287	38	1
232	287	38	1
238	287	38	1
188	288	38	1
190	288	38	1
193	288	38	1
214	288	38	1
203	289	38	1
219	289	38	1
234	289	38	1
193	290	38	1
198	290	38	1
203	290	38	1
218	290	38	1
197	291	38	1
206	292	38	1
207	292	38	1
229	292	38	1
206	293	38	1
208	293	38	1
218	293	38	1
220	293	38	1
226	293	38	1
239	293	38	2
211	294	38	2
240	294	38	1
218	295	38	1
234	295	38	1
238	295	38	1
241	295	38	1
200	296	38	1
202	296	38	1
204	297	38	1
200	298	38	1
225	298	38	1
226	298	38	2
228	298	38	1
237	298	38	1
196	299	38	1
226	299	38	1
227	299	38	1
204	300	38	1
225	300	38	1
239	300	38	1
242	300	38	1
234	302	38	1
239	302	38	1
229	303	38	2
231	304	38	1
226	305	38	1
227	305	38	1
232	305	38	1
241	305	38	1
210	306	38	1
226	307	38	1
237	307	38	1
239	307	38	1
243	307	38	1
235	308	38	1
195	309	38	1
222	309	38	1
224	309	38	1
244	309	38	1
227	310	38	1
228	310	38	1
222	311	38	1
226	311	38	1
231	311	38	1
220	312	38	1
239	312	38	1
220	313	38	1
238	313	38	1
241	313	38	1
219	314	38	1
230	314	38	1
211	315	38	1
225	315	38	1
226	315	38	1
235	318	38	1
212	321	38	1
233	321	38	1
219	323	38	1
235	323	38	1
219	269	39	1
194	270	39	1
195	270	39	1
214	273	39	1
213	274	39	1
218	280	39	1
212	282	39	1
226	282	39	2
203	284	39	1
206	284	39	2
191	285	39	1
197	285	39	1
199	285	39	1
199	286	39	1
187	288	39	1
217	288	39	1
218	288	39	2
186	290	39	1
190	290	39	1
197	290	39	1
238	290	39	1
206	291	39	1
212	292	39	1
225	292	39	1
199	293	39	1
201	293	39	1
220	293	39	1
225	293	39	2
227	293	39	1
229	293	39	1
228	294	39	1
237	294	39	1
238	294	39	1
240	294	39	1
197	295	39	2
207	295	39	1
224	295	39	1
236	295	39	1
240	295	39	1
197	296	39	1
202	296	39	1
222	296	39	1
235	296	39	1
237	296	39	2
206	297	39	1
231	297	39	1
240	297	39	1
243	297	39	1
213	298	39	1
225	298	39	1
230	298	39	1
240	298	39	2
214	299	39	1
225	299	39	1
226	299	39	1
236	299	39	2
230	300	39	1
232	300	39	1
230	301	39	1
238	301	39	1
230	305	39	1
227	306	39	1
230	306	39	1
236	306	39	1
242	306	39	1
213	307	39	1
223	307	39	1
232	309	39	1
233	309	39	1
235	309	39	2
239	309	39	1
223	310	39	1
226	310	39	1
221	311	39	1
228	311	39	2
230	311	39	1
231	311	39	1
213	312	39	1
229	312	39	1
241	312	39	1
217	313	39	1
227	313	39	1
229	313	39	1
239	313	39	2
242	313	39	1
218	314	39	1
229	314	39	1
241	314	39	1
229	315	39	1
230	315	39	1
242	315	39	1
233	316	39	1
236	317	39	1
242	317	39	2
229	318	39	1
231	318	39	1
237	318	39	1
237	319	39	1
229	320	39	1
229	321	39	1
234	321	39	1
230	322	39	2
192	283	40	1
237	283	40	1
206	286	40	1
192	289	40	1
218	290	40	1
191	291	40	2
192	291	40	1
196	291	40	1
212	292	40	1
221	292	40	1
227	292	40	2
236	292	40	1
204	293	40	1
223	293	40	1
225	293	40	1
217	294	40	1
227	294	40	1
237	294	40	2
239	294	40	1
215	296	40	1
236	296	40	1
188	297	40	1
207	297	40	1
229	297	40	1
236	297	40	1
228	298	40	1
234	298	40	1
214	299	40	2
231	299	40	1
236	299	40	1
237	299	40	1
229	300	40	2
237	300	40	1
228	301	40	1
232	302	40	1
235	304	40	1
243	304	40	1
231	305	40	1
223	307	40	1
223	308	40	2
224	308	40	1
228	309	40	2
218	310	40	1
234	310	40	1
239	310	40	2
196	311	40	2
217	311	40	1
219	311	40	1
220	311	40	1
235	311	40	1
221	312	40	1
235	312	40	2
241	312	40	1
220	313	40	1
221	313	40	1
239	314	40	1
230	315	40	1
216	316	40	1
221	316	40	1
236	316	40	1
237	316	40	2
240	316	40	2
242	316	40	1
218	317	40	1
219	317	40	1
238	318	40	1
218	319	40	1
223	320	40	1
227	321	40	1
208	330	40	1
210	294	41	1
213	294	41	1
237	299	41	1
231	300	41	1
235	300	41	1
243	304	41	1
230	305	41	2
231	305	41	1
227	306	41	1
219	307	41	1
225	308	41	1
226	308	41	1
243	308	41	1
223	309	41	1
239	309	41	1
224	310	41	1
240	310	41	1
223	311	41	1
225	312	41	1
235	312	41	1
221	313	41	2
244	313	41	2
237	316	41	1
249	316	41	1
223	317	41	1
235	317	41	1
240	317	41	1
241	318	41	1
223	319	41	1
243	319	41	1
231	300	42	2
224	305	42	1
241	308	42	1
235	309	42	2
236	310	42	1
238	310	42	1
240	310	42	1
221	311	42	1
223	311	42	1
236	311	42	1
238	311	42	1
218	312	42	1
243	312	42	1
224	313	42	1
234	313	42	1
240	313	42	1
230	315	42	1
241	315	42	1
225	316	42	1
239	316	42	1
219	317	42	1
224	317	42	2
220	318	42	1
240	318	42	1
230	319	42	1
242	319	42	2
228	320	42	1
230	320	42	1
225	303	43	1
220	308	43	1
222	310	43	2
222	311	43	1
234	311	43	1
239	311	43	1
220	312	43	1
223	315	43	1
238	317	43	1
227	319	43	1
239	311	44	1
243	312	44	1
222	315	44	1
227	317	44	1
216	316	45	1
