x	y	z	DNA Damage/Telomere Stress Induced Senescence
218	274	36	1
236	274	36	1
239	274	36	2
250	274	36	1
206	275	36	1
208	275	36	1
210	275	36	1
216	275	36	1
218	275	36	1
219	275	36	1
231	275	36	1
181	276	36	1
186	276	36	2
206	276	36	2
212	276	36	1
215	276	36	2
219	276	36	1
228	276	36	1
237	276	36	1
241	276	36	3
204	277	36	3
205	277	36	1
207	277	36	1
215	277	36	1
188	278	36	1
202	278	36	1
211	278	36	2
213	278	36	1
223	278	36	2
234	278	36	1
239	278	36	3
173	279	36	1
179	279	36	1
187	279	36	1
193	279	36	2
215	279	36	1
223	279	36	1
231	279	36	1
180	280	36	1
191	280	36	1
207	280	36	1
214	280	36	1
223	280	36	2
232	280	36	1
234	280	36	2
190	281	36	1
191	281	36	1
200	281	36	1
209	281	36	1
228	281	36	1
189	282	36	1
205	282	36	1
209	282	36	1
212	282	36	1
214	282	36	2
181	283	36	1
189	283	36	1
204	283	36	1
205	283	36	2
208	283	36	1
209	283	36	1
215	283	36	2
216	283	36	1
218	283	36	1
219	283	36	1
241	283	36	1
188	284	36	1
196	284	36	1
205	284	36	1
206	284	36	2
220	284	36	1
231	284	36	2
240	284	36	4
245	284	36	1
190	285	36	1
191	285	36	1
207	285	36	1
208	285	36	1
218	285	36	2
220	285	36	1
226	285	36	1
234	285	36	1
247	285	36	2
202	286	36	2
207	286	36	1
208	286	36	1
213	286	36	1
231	286	36	1
234	286	36	2
235	286	36	1
237	286	36	1
176	287	36	1
190	287	36	1
199	287	36	1
203	287	36	1
208	287	36	1
214	287	36	1
225	287	36	1
238	287	36	1
239	287	36	4
244	287	36	1
245	287	36	2
176	288	36	1
184	288	36	1
202	288	36	1
204	288	36	1
206	288	36	1
210	288	36	1
219	288	36	1
220	288	36	2
231	288	36	1
244	288	36	1
187	289	36	1
195	289	36	1
196	289	36	1
200	289	36	1
201	289	36	1
203	289	36	1
223	289	36	1
227	289	36	1
232	289	36	1
241	289	36	1
242	289	36	1
200	290	36	1
206	290	36	1
222	290	36	2
231	290	36	1
239	290	36	1
196	291	36	2
197	291	36	2
201	291	36	1
204	291	36	1
224	291	36	2
231	291	36	1
232	291	36	2
237	291	36	1
240	291	36	1
242	291	36	2
202	292	36	1
227	292	36	1
244	292	36	1
182	293	36	2
188	293	36	1
197	293	36	1
207	293	36	1
208	293	36	1
222	293	36	1
229	293	36	1
232	293	36	1
236	293	36	1
198	294	36	1
225	294	36	1
230	294	36	1
233	294	36	1
237	294	36	1
244	294	36	1
202	295	36	1
207	295	36	1
218	295	36	2
220	295	36	1
223	295	36	1
229	295	36	1
232	295	36	1
239	295	36	1
240	295	36	1
244	295	36	1
194	296	36	1
196	296	36	1
200	296	36	1
202	296	36	1
230	296	36	1
231	296	36	2
235	296	36	1
236	296	36	1
237	296	36	1
238	296	36	1
239	296	36	1
241	296	36	1
195	297	36	1
199	297	36	1
205	297	36	1
217	297	36	1
227	297	36	1
230	297	36	1
234	297	36	1
239	297	36	1
203	298	36	1
205	298	36	1
229	298	36	1
233	298	36	1
234	298	36	1
241	298	36	2
199	299	36	1
204	299	36	1
230	299	36	1
242	299	36	2
232	300	36	1
237	300	36	1
198	301	36	1
233	301	36	1
236	301	36	1
245	301	36	1
235	302	36	1
225	303	36	1
232	303	36	2
234	303	36	1
238	303	36	1
241	303	36	2
225	304	36	1
227	304	36	1
235	304	36	1
199	305	36	1
226	305	36	1
234	305	36	1
222	306	36	1
228	306	36	1
242	306	36	1
222	307	36	1
224	308	36	1
227	308	36	2
239	308	36	1
242	308	36	1
243	308	36	1
227	309	36	1
236	309	36	1
222	310	36	1
223	310	36	1
226	310	36	1
234	310	36	1
240	310	36	1
243	310	36	1
214	311	36	1
222	311	36	1
223	311	36	1
231	311	36	1
232	311	36	1
233	311	36	1
234	311	36	2
216	312	36	1
220	312	36	1
225	312	36	1
226	312	36	1
230	312	36	1
233	312	36	1
235	312	36	1
216	313	36	1
229	313	36	1
231	313	36	1
232	313	36	1
234	313	36	1
238	314	36	1
242	314	36	1
230	315	36	1
236	315	36	1
238	315	36	1
243	315	36	1
232	316	36	3
234	316	36	1
237	317	36	1
238	317	36	2
233	318	36	1
236	318	36	1
232	319	36	1
228	258	37	1
226	259	37	1
228	259	37	1
230	259	37	1
226	260	37	1
242	260	37	1
229	261	37	1
216	262	37	1
220	262	37	2
230	262	37	1
231	262	37	1
217	263	37	1
224	264	37	1
229	264	37	1
245	264	37	2
246	265	37	1
194	266	37	1
215	266	37	1
243	266	37	1
210	267	37	1
214	267	37	1
219	267	37	1
233	267	37	1
189	268	37	1
236	268	37	1
238	268	37	1
194	269	37	1
237	269	37	1
239	269	37	2
188	270	37	2
215	270	37	1
238	270	37	1
192	271	37	1
214	271	37	1
215	271	37	1
220	271	37	1
207	272	37	1
213	272	37	1
216	273	37	2
219	273	37	1
210	274	37	1
213	274	37	1
206	275	37	1
207	275	37	1
208	275	37	1
213	275	37	1
219	275	37	1
220	275	37	1
217	276	37	2
188	277	37	1
210	277	37	1
218	277	37	1
195	278	37	1
211	278	37	1
214	278	37	1
216	279	37	1
217	279	37	1
192	281	37	1
193	281	37	1
208	281	37	1
214	281	37	1
211	282	37	1
214	282	37	1
203	284	37	1
187	285	37	1
226	285	37	1
241	285	37	2
187	286	37	2
199	286	37	1
200	286	37	2
204	286	37	1
206	286	37	1
211	286	37	1
219	286	37	1
234	286	37	2
187	287	37	1
194	287	37	1
208	287	37	1
222	287	37	1
231	287	37	1
233	287	37	1
239	287	37	1
240	287	37	2
186	288	37	1
190	288	37	1
194	288	37	1
202	288	37	1
221	288	37	1
233	288	37	1
238	288	37	1
191	289	37	1
200	289	37	1
232	289	37	1
236	289	37	1
237	289	37	1
240	289	37	1
230	290	37	1
242	290	37	1
188	291	37	2
224	291	37	2
232	291	37	1
233	291	37	3
235	291	37	1
238	291	37	1
231	292	37	1
236	292	37	1
238	292	37	2
240	292	37	1
242	292	37	1
185	293	37	1
205	293	37	1
238	293	37	1
201	294	37	1
225	294	37	1
237	294	37	2
197	295	37	1
217	295	37	1
225	295	37	1
234	295	37	1
236	295	37	1
243	295	37	3
198	296	37	1
200	296	37	1
201	296	37	1
204	296	37	2
215	296	37	2
229	296	37	1
239	296	37	1
242	296	37	1
243	296	37	1
245	296	37	1
196	297	37	1
204	297	37	1
230	297	37	1
231	297	37	1
242	297	37	1
229	298	37	2
237	298	37	1
244	298	37	1
245	298	37	1
231	299	37	2
245	299	37	1
225	300	37	1
227	300	37	1
230	300	37	1
239	300	37	1
227	301	37	1
230	301	37	1
232	301	37	1
241	301	37	1
232	303	37	2
226	305	37	2
227	305	37	2
236	305	37	1
223	306	37	1
226	307	37	1
239	307	37	1
223	308	37	1
227	308	37	2
229	308	37	1
235	308	37	1
241	308	37	1
243	308	37	1
220	309	37	1
221	309	37	2
224	309	37	1
226	309	37	1
217	310	37	1
225	310	37	2
229	310	37	1
221	311	37	1
227	311	37	2
228	311	37	1
217	312	37	1
218	312	37	2
221	312	37	2
225	312	37	1
228	312	37	1
235	312	37	1
212	313	37	2
225	313	37	1
228	313	37	1
221	314	37	2
228	314	37	1
238	314	37	1
242	314	37	1
236	316	37	1
237	316	37	1
240	316	37	1
211	317	37	1
230	317	37	1
236	317	37	1
232	319	37	1
237	319	37	1
228	320	37	1
225	261	38	1
228	261	38	1
225	262	38	2
219	264	38	1
232	264	38	1
226	265	38	1
237	265	38	1
188	268	38	1
194	269	38	1
211	269	38	1
217	269	38	1
219	269	38	1
193	270	38	1
218	270	38	1
188	271	38	1
215	271	38	1
216	271	38	1
193	272	38	1
203	272	38	1
214	272	38	3
201	273	38	1
215	273	38	1
217	273	38	1
210	274	38	1
212	274	38	1
189	275	38	1
203	275	38	1
211	276	38	1
213	276	38	1
205	277	38	2
206	277	38	1
212	277	38	1
214	277	38	2
215	277	38	2
219	277	38	1
214	278	38	1
230	278	38	1
209	279	38	1
217	279	38	1
190	281	38	1
191	281	38	1
208	281	38	1
210	281	38	1
213	281	38	1
215	281	38	1
189	282	38	1
223	282	38	1
189	283	38	2
203	283	38	1
210	283	38	2
217	283	38	1
185	284	38	1
188	284	38	1
215	284	38	1
222	284	38	1
188	285	38	1
190	285	38	1
191	285	38	1
192	285	38	1
195	285	38	1
204	285	38	1
205	285	38	1
208	285	38	1
232	285	38	1
193	286	38	1
196	286	38	1
208	286	38	1
202	287	38	1
204	287	38	1
207	287	38	1
215	287	38	2
219	287	38	2
220	287	38	1
230	287	38	1
232	287	38	1
238	287	38	1
187	288	38	1
197	288	38	1
206	288	38	1
218	288	38	2
220	288	38	1
189	289	38	1
192	289	38	1
201	289	38	1
204	289	38	1
207	289	38	1
219	289	38	1
223	289	38	1
233	289	38	1
236	289	38	1
206	290	38	2
216	290	38	1
223	290	38	1
238	290	38	1
189	291	38	1
202	291	38	1
203	291	38	1
204	291	38	1
233	291	38	1
238	291	38	1
189	292	38	1
207	292	38	1
213	292	38	1
220	292	38	1
202	293	38	1
204	293	38	1
218	293	38	1
220	293	38	1
223	293	38	1
225	293	38	2
227	293	38	1
229	293	38	1
231	293	38	1
234	293	38	1
239	293	38	1
199	294	38	1
205	294	38	2
212	294	38	2
230	294	38	1
234	294	38	1
235	294	38	1
240	294	38	1
202	295	38	2
216	295	38	1
225	295	38	1
231	295	38	2
244	295	38	1
197	296	38	2
201	296	38	1
207	296	38	1
217	296	38	1
234	296	38	1
237	296	38	1
240	296	38	3
243	296	38	3
201	297	38	1
205	297	38	1
223	297	38	1
227	297	38	1
236	297	38	1
237	297	38	1
200	298	38	1
216	298	38	1
227	298	38	1
234	298	38	1
204	299	38	1
231	299	38	1
232	299	38	1
236	299	38	1
239	299	38	1
231	300	38	2
233	300	38	1
229	301	38	1
227	302	38	1
245	302	38	1
227	303	38	1
241	303	38	1
227	304	38	1
228	304	38	1
230	304	38	1
232	304	38	1
240	304	38	1
244	304	38	1
245	304	38	1
230	305	38	1
233	305	38	1
236	305	38	1
241	305	38	1
245	305	38	2
232	306	38	1
239	306	38	1
246	306	38	1
224	307	38	1
226	307	38	1
237	307	38	1
241	307	38	1
243	307	38	1
222	308	38	1
229	308	38	2
235	308	38	1
220	309	38	2
223	309	38	1
225	309	38	1
219	310	38	1
221	310	38	1
227	310	38	1
232	310	38	2
236	310	38	1
213	311	38	1
220	311	38	1
224	311	38	1
225	311	38	1
227	311	38	1
235	311	38	1
220	312	38	2
228	312	38	2
239	312	38	1
242	312	38	1
217	313	38	1
218	313	38	1
223	313	38	2
228	313	38	1
234	313	38	2
236	313	38	2
219	314	38	1
230	314	38	1
232	314	38	1
237	314	38	1
241	314	38	1
213	315	38	1
244	315	38	1
242	316	38	1
219	317	38	2
236	317	38	1
212	318	38	1
231	318	38	1
235	318	38	1
238	319	38	2
242	319	38	1
230	320	38	1
221	321	38	1
229	321	38	1
231	321	38	1
233	322	38	1
237	265	39	2
188	269	39	1
201	270	39	2
189	273	39	1
215	273	39	1
212	277	39	1
215	279	39	1
218	280	39	2
217	281	39	2
214	282	39	1
215	282	39	2
219	282	39	1
196	283	39	1
201	283	39	1
237	283	39	1
200	284	39	1
203	284	39	1
205	284	39	1
207	284	39	1
191	285	39	1
193	286	39	1
196	286	39	1
203	286	39	1
205	286	39	1
206	286	39	2
221	286	39	1
233	286	39	1
196	287	39	2
207	287	39	1
215	287	39	1
222	287	39	1
224	288	39	2
191	289	39	1
203	289	39	1
188	290	39	2
192	290	39	1
197	290	39	1
215	290	39	1
190	291	39	1
202	291	39	1
214	291	39	1
217	291	39	1
240	291	39	1
197	292	39	1
199	292	39	1
208	292	39	1
221	292	39	1
235	292	39	1
240	292	39	1
242	292	39	1
197	293	39	1
207	293	39	1
221	293	39	2
227	293	39	1
201	294	39	1
202	294	39	1
206	294	39	1
228	294	39	1
230	294	39	1
235	294	39	1
236	294	39	1
242	294	39	1
216	295	39	1
240	295	39	1
202	296	39	1
205	296	39	1
206	296	39	2
215	296	39	1
223	296	39	1
240	296	39	1
196	297	39	1
197	297	39	1
199	297	39	1
223	297	39	1
224	297	39	1
225	297	39	1
231	297	39	1
233	297	39	1
234	297	39	1
235	297	39	2
201	298	39	1
214	298	39	1
229	298	39	1
230	298	39	1
226	299	39	1
242	299	39	1
228	300	39	1
233	300	39	2
229	301	39	1
233	301	39	2
234	301	39	2
226	302	39	2
233	302	39	1
226	303	39	2
230	303	39	1
231	303	39	1
233	303	39	1
235	303	39	1
228	304	39	1
230	304	39	2
233	304	39	1
234	304	39	1
235	304	39	2
244	304	39	1
212	305	39	1
226	305	39	1
236	305	39	1
211	306	39	2
224	306	39	1
225	306	39	1
230	306	39	1
235	306	39	2
240	306	39	1
241	306	39	1
213	307	39	1
226	307	39	1
235	307	39	1
241	307	39	1
194	308	39	2
216	308	39	1
223	308	39	1
226	309	39	1
239	309	39	2
240	309	39	1
196	310	39	1
220	310	39	1
218	311	39	2
219	311	39	2
221	311	39	1
225	311	39	1
228	311	39	2
240	311	39	1
244	311	39	1
246	311	39	1
229	312	39	1
242	312	39	1
228	313	39	1
243	313	39	1
218	314	39	1
220	314	39	1
234	314	39	1
235	314	39	1
238	314	39	1
239	314	39	1
240	314	39	1
219	315	39	2
230	315	39	1
237	315	39	2
239	315	39	1
240	315	39	1
233	316	39	1
244	317	39	1
238	318	39	1
223	319	39	1
228	319	39	1
229	320	39	1
241	320	39	1
232	321	39	1
230	322	39	1
234	323	39	1
211	324	39	1
220	324	39	3
201	278	40	1
193	280	40	2
190	283	40	1
191	285	40	1
204	285	40	1
204	287	40	1
193	288	40	1
210	288	40	1
192	289	40	1
192	291	40	2
206	292	40	1
221	292	40	1
194	293	40	2
207	293	40	3
229	293	40	1
238	294	40	1
239	294	40	1
227	295	40	1
205	296	40	1
211	296	40	2
235	296	40	1
205	297	40	1
229	297	40	1
230	297	40	2
236	297	40	2
241	297	40	1
212	298	40	1
215	298	40	1
222	298	40	1
235	298	40	1
224	299	40	1
242	299	40	3
212	300	40	1
224	302	40	1
228	303	40	1
229	304	40	1
243	304	40	1
214	305	40	1
231	305	40	1
210	306	40	1
214	306	40	1
241	306	40	1
215	307	40	1
223	307	40	1
241	307	40	1
242	307	40	2
224	308	40	1
241	308	40	1
218	309	40	1
222	309	40	1
226	309	40	1
226	310	40	1
229	310	40	1
241	310	40	1
221	311	40	1
237	311	40	1
217	312	40	1
218	312	40	1
232	312	40	1
235	312	40	2
240	312	40	1
241	312	40	1
213	313	40	2
219	313	40	1
236	313	40	1
243	313	40	1
220	314	40	1
238	314	40	1
230	315	40	1
241	315	40	1
243	315	40	1
245	315	40	1
216	316	40	1
217	316	40	1
219	316	40	1
221	316	40	1
237	316	40	1
221	317	40	1
227	317	40	1
236	317	40	2
242	317	40	1
229	318	40	1
238	318	40	2
243	318	40	1
218	319	40	1
221	319	40	1
232	319	40	1
239	319	40	3
241	319	40	1
221	320	40	1
232	320	40	1
227	321	40	1
230	321	40	1
240	321	40	1
229	322	40	1
230	322	40	1
233	322	40	3
230	323	40	2
212	325	40	1
208	330	40	2
197	282	41	1
226	292	41	1
217	294	41	1
225	294	41	2
224	297	41	1
214	298	41	2
237	299	41	1
230	300	41	1
231	300	41	1
235	301	41	1
228	305	41	1
217	306	41	1
223	306	41	1
228	306	41	1
229	307	41	1
220	308	41	1
224	310	41	1
239	310	41	2
240	310	41	1
222	311	41	1
221	312	41	1
240	312	41	1
238	313	41	1
220	314	41	1
228	314	41	1
235	314	41	1
242	314	41	2
249	314	41	1
230	315	41	1
243	315	41	1
243	316	41	1
246	316	41	1
249	316	41	1
240	317	41	1
244	317	41	2
245	317	41	1
230	318	41	1
243	318	41	1
243	319	41	2
231	320	41	1
216	321	41	2
230	321	41	1
236	323	41	2
214	326	41	1
215	297	42	2
228	299	42	1
221	301	42	1
220	303	42	1
222	303	42	1
227	305	42	1
220	306	42	1
230	306	42	1
223	308	42	1
227	308	42	1
239	308	42	1
221	311	42	1
239	311	42	1
240	311	42	1
218	312	42	1
242	312	42	2
223	313	42	1
234	313	42	1
240	313	42	1
244	313	42	1
221	314	42	1
217	315	42	1
222	315	42	1
226	315	42	1
240	315	42	2
226	316	42	1
228	316	42	1
242	316	42	1
243	316	42	1
218	317	42	1
221	317	42	1
227	317	42	1
240	317	42	1
229	318	42	1
231	318	42	1
245	318	42	2
246	318	42	1
204	319	42	1
227	319	42	1
241	319	42	1
242	319	42	1
218	321	42	1
226	322	42	1
231	322	42	1
221	305	43	2
228	305	43	1
220	309	43	1
219	310	43	1
234	310	43	3
234	311	43	1
239	311	43	1
211	312	43	1
242	312	43	1
238	313	43	1
240	313	43	1
238	314	43	1
229	315	43	2
230	315	43	1
223	316	43	1
244	319	43	1
219	306	44	1
220	306	44	2
224	310	44	1
234	310	44	1
235	311	44	1
239	311	44	1
243	312	44	1
223	313	44	1
211	314	44	1
204	316	44	1
227	317	44	2
242	317	44	1
223	318	44	1
242	319	44	1
231	320	44	1
222	317	45	1
