x	y	z	Post NMDA receptor activation events
177	281	34	2
179	281	34	3
189	281	34	4
192	281	34	1
203	281	34	2
204	281	34	1
206	281	34	3
208	281	34	1
209	281	34	1
213	281	34	3
221	281	34	2
222	281	34	2
226	281	34	2
228	281	34	2
230	281	34	1
232	281	34	2
233	281	34	1
241	281	34	1
244	281	34	1
250	281	34	1
175	282	34	1
179	282	34	1
181	282	34	1
187	282	34	1
190	282	34	3
206	282	34	1
207	282	34	1
209	282	34	1
213	282	34	1
229	282	34	1
233	282	34	1
234	282	34	2
235	282	34	1
240	282	34	2
248	282	34	1
176	283	34	2
187	283	34	2
192	283	34	2
204	283	34	2
207	283	34	2
210	283	34	2
215	283	34	1
218	283	34	4
223	283	34	3
224	283	34	4
226	283	34	1
227	283	34	1
228	283	34	1
230	283	34	1
231	283	34	1
234	283	34	2
235	283	34	1
237	283	34	4
239	283	34	1
247	283	34	1
249	283	34	1
250	283	34	2
251	283	34	1
253	283	34	2
177	284	34	1
178	284	34	1
184	284	34	1
185	284	34	3
186	284	34	2
191	284	34	1
203	284	34	1
206	284	34	2
207	284	34	1
208	284	34	1
209	284	34	1
210	284	34	1
212	284	34	2
214	284	34	1
215	284	34	1
219	284	34	2
220	284	34	1
222	284	34	1
225	284	34	2
226	284	34	1
227	284	34	2
229	284	34	1
233	284	34	1
234	284	34	1
236	284	34	1
243	284	34	1
245	284	34	1
247	284	34	1
249	284	34	2
254	284	34	1
176	285	34	3
179	285	34	2
181	285	34	3
187	285	34	1
203	285	34	2
204	285	34	1
205	285	34	1
206	285	34	1
208	285	34	2
210	285	34	3
219	285	34	1
220	285	34	1
221	285	34	2
223	285	34	1
226	285	34	1
229	285	34	3
231	285	34	2
232	285	34	1
233	285	34	4
237	285	34	1
238	285	34	2
240	285	34	1
243	285	34	3
245	285	34	1
247	285	34	3
176	286	34	3
177	286	34	2
186	286	34	1
187	286	34	1
188	286	34	1
189	286	34	1
190	286	34	2
203	286	34	1
204	286	34	1
205	286	34	1
207	286	34	1
208	286	34	1
209	286	34	1
213	286	34	1
220	286	34	2
222	286	34	1
223	286	34	1
226	286	34	1
227	286	34	1
228	286	34	1
234	286	34	2
240	286	34	1
242	286	34	1
243	286	34	2
246	286	34	1
254	286	34	2
255	286	34	1
187	287	34	1
199	287	34	2
208	287	34	1
219	287	34	1
222	287	34	1
223	287	34	1
224	287	34	2
227	287	34	1
228	287	34	3
229	287	34	2
230	287	34	1
231	287	34	2
233	287	34	2
234	287	34	1
235	287	34	1
239	287	34	2
245	287	34	1
251	287	34	1
176	288	34	1
177	288	34	1
199	288	34	1
200	288	34	4
201	288	34	2
204	288	34	2
205	288	34	1
206	288	34	1
209	288	34	1
221	288	34	2
223	288	34	1
224	288	34	1
226	288	34	1
229	288	34	1
231	288	34	1
233	288	34	1
237	288	34	1
238	288	34	1
239	288	34	2
240	288	34	1
246	288	34	2
247	288	34	1
248	288	34	2
249	288	34	1
186	289	34	1
203	289	34	1
226	289	34	1
228	289	34	1
230	289	34	2
233	289	34	2
235	289	34	1
248	289	34	2
249	289	34	2
257	289	34	2
185	290	34	2
186	290	34	1
187	290	34	2
198	290	34	2
203	290	34	2
204	290	34	2
220	290	34	1
222	290	34	1
223	290	34	1
224	290	34	2
229	290	34	1
235	290	34	3
244	290	34	1
253	290	34	2
182	291	34	1
186	291	34	2
199	291	34	4
200	291	34	1
203	291	34	3
221	291	34	1
222	291	34	3
223	291	34	1
225	291	34	1
229	291	34	1
232	291	34	1
237	291	34	2
241	291	34	2
245	291	34	2
248	291	34	2
249	291	34	2
187	292	34	1
196	292	34	1
198	292	34	1
199	292	34	1
200	292	34	1
201	292	34	3
203	292	34	1
204	292	34	1
221	292	34	1
223	292	34	2
226	292	34	2
227	292	34	2
229	292	34	3
230	292	34	1
231	292	34	1
232	292	34	2
233	292	34	1
234	292	34	1
236	292	34	1
238	292	34	3
241	292	34	1
243	292	34	2
244	292	34	2
182	293	34	4
188	293	34	2
222	293	34	2
224	293	34	1
225	293	34	1
227	293	34	2
231	293	34	3
232	293	34	1
233	293	34	2
235	293	34	1
238	293	34	2
241	293	34	1
242	293	34	1
243	293	34	1
244	293	34	1
247	293	34	1
251	293	34	1
177	294	34	3
190	294	34	2
195	294	34	2
197	294	34	2
198	294	34	3
199	294	34	1
220	294	34	1
221	294	34	2
225	294	34	1
229	294	34	1
236	294	34	1
242	294	34	1
184	295	34	1
196	295	34	2
197	295	34	1
202	295	34	2
203	295	34	1
218	295	34	1
224	295	34	2
225	295	34	4
228	295	34	2
229	295	34	1
230	295	34	1
231	295	34	1
238	295	34	1
240	295	34	4
182	296	34	1
184	296	34	1
191	296	34	1
194	296	34	1
198	296	34	2
202	296	34	2
217	296	34	3
222	296	34	2
225	296	34	1
229	296	34	1
230	296	34	2
234	296	34	2
236	296	34	2
237	296	34	1
238	296	34	1
239	296	34	3
242	296	34	2
244	296	34	1
245	296	34	1
179	297	34	1
196	297	34	2
199	297	34	1
200	297	34	1
202	297	34	1
219	297	34	1
220	297	34	2
223	297	34	1
224	297	34	2
227	297	34	1
231	297	34	2
232	297	34	1
234	297	34	3
235	297	34	1
236	297	34	1
238	297	34	2
239	297	34	1
242	297	34	1
243	297	34	1
245	297	34	1
196	298	34	1
200	298	34	1
203	298	34	1
228	298	34	1
233	298	34	1
234	298	34	1
236	298	34	1
242	298	34	1
244	298	34	1
245	298	34	1
246	298	34	1
248	298	34	1
251	298	34	1
180	299	34	2
197	299	34	1
198	299	34	1
199	299	34	2
200	299	34	1
224	299	34	1
226	299	34	2
227	299	34	1
228	299	34	1
229	299	34	1
236	299	34	2
239	299	34	1
241	299	34	1
242	299	34	1
243	299	34	2
224	300	34	2
228	300	34	1
230	300	34	1
236	300	34	1
237	300	34	2
238	300	34	2
239	300	34	2
241	300	34	1
242	300	34	1
243	300	34	1
244	300	34	2
207	301	34	2
227	301	34	2
233	301	34	3
240	301	34	2
241	301	34	1
243	301	34	1
244	301	34	1
245	301	34	2
246	301	34	1
223	302	34	2
228	302	34	1
229	302	34	4
237	302	34	2
239	302	34	1
242	302	34	1
225	303	34	3
227	303	34	1
229	303	34	1
231	303	34	2
239	303	34	1
240	303	34	1
243	303	34	1
244	303	34	1
245	303	34	2
194	304	34	1
199	304	34	1
230	304	34	1
232	304	34	1
233	304	34	1
235	304	34	1
237	304	34	2
240	304	34	1
243	304	34	1
244	304	34	1
222	305	34	2
223	305	34	1
225	305	34	2
226	305	34	1
227	305	34	1
229	305	34	2
232	305	34	1
233	305	34	1
235	305	34	1
237	305	34	1
240	305	34	1
203	306	34	1
223	306	34	1
224	306	34	2
225	306	34	1
232	306	34	1
235	306	34	2
236	306	34	1
238	306	34	1
241	306	34	1
242	306	34	1
244	306	34	4
201	307	34	1
206	307	34	1
225	307	34	1
226	307	34	2
230	307	34	1
232	307	34	2
236	307	34	2
237	307	34	1
240	307	34	1
241	307	34	1
243	307	34	1
225	308	34	1
227	308	34	4
232	308	34	2
233	308	34	1
239	308	34	3
242	308	34	1
220	309	34	1
221	309	34	1
222	309	34	2
224	309	34	1
225	309	34	1
232	309	34	1
233	309	34	2
234	309	34	1
235	309	34	1
221	310	34	1
222	310	34	1
224	310	34	1
228	310	34	2
232	310	34	1
233	310	34	1
237	310	34	1
238	310	34	2
239	310	34	1
240	310	34	2
241	310	34	1
222	311	34	1
231	311	34	1
232	311	34	3
235	311	34	1
236	311	34	1
222	312	34	1
224	312	34	1
226	312	34	2
232	312	34	2
212	313	34	1
221	313	34	1
224	313	34	1
225	313	34	2
228	313	34	2
232	313	34	1
233	313	34	1
234	313	34	3
235	313	34	1
236	313	34	1
225	314	34	1
228	314	34	1
232	314	34	2
227	315	34	1
230	315	34	1
231	315	34	1
228	316	34	4
230	316	34	1
232	316	34	1
233	316	34	1
234	316	34	1
233	317	34	1
226	250	35	1
228	250	35	1
229	250	35	1
224	251	35	2
225	251	35	1
223	252	35	1
226	252	35	2
219	253	35	1
221	253	35	1
224	253	35	2
226	253	35	1
229	253	35	1
232	253	35	1
219	254	35	1
221	254	35	1
224	254	35	1
227	254	35	1
230	254	35	1
231	254	35	3
209	255	35	1
219	255	35	1
224	255	35	1
225	255	35	1
226	255	35	2
231	255	35	1
215	256	35	1
216	256	35	1
218	256	35	1
221	256	35	1
222	256	35	2
223	256	35	1
226	256	35	3
228	256	35	1
229	256	35	1
230	256	35	4
240	256	35	2
241	256	35	1
243	256	35	1
191	257	35	2
209	257	35	1
210	257	35	1
215	257	35	2
216	257	35	2
221	257	35	3
225	257	35	1
227	257	35	2
243	257	35	2
217	258	35	1
218	258	35	2
221	258	35	1
222	258	35	1
223	258	35	1
225	258	35	3
226	258	35	2
228	258	35	1
230	258	35	1
232	258	35	1
234	258	35	1
235	258	35	2
240	258	35	1
244	258	35	1
190	259	35	1
201	259	35	2
215	259	35	1
217	259	35	1
219	259	35	2
221	259	35	1
224	259	35	1
225	259	35	1
230	259	35	1
231	259	35	1
233	259	35	3
238	259	35	1
239	259	35	1
241	259	35	1
190	260	35	1
212	260	35	4
214	260	35	2
215	260	35	1
216	260	35	1
218	260	35	1
220	260	35	3
221	260	35	2
222	260	35	1
224	260	35	1
226	260	35	2
227	260	35	1
228	260	35	3
229	260	35	1
230	260	35	3
231	260	35	2
233	260	35	1
235	260	35	1
236	260	35	1
237	260	35	2
241	260	35	1
245	260	35	3
247	260	35	3
189	261	35	3
191	261	35	2
208	261	35	1
210	261	35	1
211	261	35	1
215	261	35	1
216	261	35	1
217	261	35	3
220	261	35	1
222	261	35	2
224	261	35	1
226	261	35	1
230	261	35	1
233	261	35	2
235	261	35	1
237	261	35	1
240	261	35	1
241	261	35	1
189	262	35	1
193	262	35	3
203	262	35	2
208	262	35	1
215	262	35	1
220	262	35	1
221	262	35	1
228	262	35	3
230	262	35	1
231	262	35	3
236	262	35	1
237	262	35	1
238	262	35	1
239	262	35	1
245	262	35	1
248	262	35	1
189	263	35	2
190	263	35	1
205	263	35	1
210	263	35	2
211	263	35	2
212	263	35	1
213	263	35	1
216	263	35	1
218	263	35	2
219	263	35	1
221	263	35	1
222	263	35	1
224	263	35	2
225	263	35	3
228	263	35	1
230	263	35	1
231	263	35	2
233	263	35	1
234	263	35	1
235	263	35	1
236	263	35	3
240	263	35	1
243	263	35	3
247	263	35	2
248	263	35	1
249	263	35	1
250	263	35	2
186	264	35	2
192	264	35	1
200	264	35	1
209	264	35	1
211	264	35	1
213	264	35	1
214	264	35	1
216	264	35	1
217	264	35	1
218	264	35	3
219	264	35	1
221	264	35	2
223	264	35	2
227	264	35	1
230	264	35	2
231	264	35	1
232	264	35	1
233	264	35	1
234	264	35	1
236	264	35	1
239	264	35	1
242	264	35	1
245	264	35	1
248	264	35	1
249	264	35	1
250	264	35	1
187	265	35	3
188	265	35	2
193	265	35	2
194	265	35	1
195	265	35	2
202	265	35	2
204	265	35	1
207	265	35	2
211	265	35	1
214	265	35	2
216	265	35	2
219	265	35	5
222	265	35	1
228	265	35	1
231	265	35	2
232	265	35	2
233	265	35	2
238	265	35	1
241	265	35	3
242	265	35	1
247	265	35	1
184	266	35	1
187	266	35	1
188	266	35	1
190	266	35	1
191	266	35	2
192	266	35	1
194	266	35	1
195	266	35	4
197	266	35	1
205	266	35	1
206	266	35	1
208	266	35	2
210	266	35	2
219	266	35	1
220	266	35	1
221	266	35	1
223	266	35	1
224	266	35	3
228	266	35	1
229	266	35	2
233	266	35	2
234	266	35	1
238	266	35	1
239	266	35	1
241	266	35	1
243	266	35	1
245	266	35	3
250	266	35	1
251	266	35	3
176	267	35	1
184	267	35	1
185	267	35	2
186	267	35	1
187	267	35	1
189	267	35	1
191	267	35	2
195	267	35	1
207	267	35	2
210	267	35	1
212	267	35	1
214	267	35	1
219	267	35	1
220	267	35	2
228	267	35	1
231	267	35	4
233	267	35	1
242	267	35	1
243	267	35	1
246	267	35	1
248	267	35	1
177	268	35	1
183	268	35	2
188	268	35	1
189	268	35	1
192	268	35	1
193	268	35	1
195	268	35	3
202	268	35	1
203	268	35	1
205	268	35	2
207	268	35	2
208	268	35	1
214	268	35	1
217	268	35	2
219	268	35	1
222	268	35	2
225	268	35	1
229	268	35	2
232	268	35	1
238	268	35	2
239	268	35	1
240	268	35	1
242	268	35	2
243	268	35	1
246	268	35	2
247	268	35	1
249	268	35	3
250	268	35	1
252	268	35	1
172	269	35	1
174	269	35	2
178	269	35	1
180	269	35	2
184	269	35	1
193	269	35	1
196	269	35	1
197	269	35	1
201	269	35	2
202	269	35	2
212	269	35	1
214	269	35	2
216	269	35	1
217	269	35	1
218	269	35	1
222	269	35	3
224	269	35	3
232	269	35	2
234	269	35	1
235	269	35	1
238	269	35	1
239	269	35	1
240	269	35	1
244	269	35	1
245	269	35	1
249	269	35	1
250	269	35	1
172	270	35	1
176	270	35	1
186	270	35	1
187	270	35	1
189	270	35	1
195	270	35	1
196	270	35	2
198	270	35	2
206	270	35	2
207	270	35	1
210	270	35	5
211	270	35	1
216	270	35	1
217	270	35	1
218	270	35	2
220	270	35	1
221	270	35	1
231	270	35	1
233	270	35	1
236	270	35	1
238	270	35	2
239	270	35	1
240	270	35	2
241	270	35	1
244	270	35	2
246	270	35	1
247	270	35	2
248	270	35	1
249	270	35	2
171	271	35	1
176	271	35	1
181	271	35	1
183	271	35	1
185	271	35	2
186	271	35	2
187	271	35	2
188	271	35	1
189	271	35	1
192	271	35	2
195	271	35	2
196	271	35	1
207	271	35	3
209	271	35	1
210	271	35	2
213	271	35	1
214	271	35	1
216	271	35	1
225	271	35	1
233	271	35	3
234	271	35	1
236	271	35	1
237	271	35	1
242	271	35	1
243	271	35	2
245	271	35	1
247	271	35	2
249	271	35	1
250	271	35	3
173	272	35	1
174	272	35	2
176	272	35	2
179	272	35	1
180	272	35	1
185	272	35	1
191	272	35	2
192	272	35	3
193	272	35	1
197	272	35	1
201	272	35	1
202	272	35	1
203	272	35	2
205	272	35	3
206	272	35	1
208	272	35	1
209	272	35	2
210	272	35	1
211	272	35	1
215	272	35	1
216	272	35	1
217	272	35	1
218	272	35	5
219	272	35	1
232	272	35	1
234	272	35	2
235	272	35	1
237	272	35	2
238	272	35	2
241	272	35	1
243	272	35	2
244	272	35	1
246	272	35	1
178	273	35	2
179	273	35	2
181	273	35	2
182	273	35	1
184	273	35	1
185	273	35	2
186	273	35	3
187	273	35	1
204	273	35	2
205	273	35	2
206	273	35	1
209	273	35	4
212	273	35	1
215	273	35	1
216	273	35	2
217	273	35	1
228	273	35	3
231	273	35	2
234	273	35	1
239	273	35	2
242	273	35	2
178	274	35	2
179	274	35	1
181	274	35	1
182	274	35	1
183	274	35	2
184	274	35	2
186	274	35	3
187	274	35	1
196	274	35	1
201	274	35	2
202	274	35	2
204	274	35	1
210	274	35	2
212	274	35	1
215	274	35	3
217	274	35	1
218	274	35	1
225	274	35	1
231	274	35	2
232	274	35	2
233	274	35	1
234	274	35	1
235	274	35	2
239	274	35	1
241	274	35	2
242	274	35	2
243	274	35	1
244	274	35	1
245	274	35	1
250	274	35	1
176	275	35	1
178	275	35	2
184	275	35	2
185	275	35	3
186	275	35	1
189	275	35	2
200	275	35	1
207	275	35	1
209	275	35	1
210	275	35	1
212	275	35	1
213	275	35	1
214	275	35	2
218	275	35	1
220	275	35	1
235	275	35	1
238	275	35	2
239	275	35	1
240	275	35	2
243	275	35	1
245	275	35	2
177	276	35	1
178	276	35	1
186	276	35	1
188	276	35	2
203	276	35	2
209	276	35	1
211	276	35	1
212	276	35	1
218	276	35	1
219	276	35	2
220	276	35	1
221	276	35	3
222	276	35	1
230	276	35	1
233	276	35	1
239	276	35	3
240	276	35	2
242	276	35	1
244	276	35	2
248	276	35	2
175	277	35	1
176	277	35	1
183	277	35	1
187	277	35	1
188	277	35	1
202	277	35	3
204	277	35	1
213	277	35	2
218	277	35	1
219	277	35	1
220	277	35	2
224	277	35	2
229	277	35	1
232	277	35	1
234	277	35	1
235	277	35	1
236	277	35	1
237	277	35	1
244	277	35	1
171	278	35	1
174	278	35	1
176	278	35	1
178	278	35	1
183	278	35	1
195	278	35	1
203	278	35	1
204	278	35	2
213	278	35	2
214	278	35	1
216	278	35	1
221	278	35	1
222	278	35	1
223	278	35	1
225	278	35	1
227	278	35	1
231	278	35	2
233	278	35	2
234	278	35	1
238	278	35	1
243	278	35	1
245	278	35	2
177	279	35	2
179	279	35	2
184	279	35	1
194	279	35	1
195	279	35	1
201	279	35	3
203	279	35	1
204	279	35	1
205	279	35	1
206	279	35	3
210	279	35	2
211	279	35	1
214	279	35	2
217	279	35	1
227	279	35	1
232	279	35	1
233	279	35	1
238	279	35	2
245	279	35	1
172	280	35	1
173	280	35	1
174	280	35	3
175	280	35	1
177	280	35	2
190	280	35	1
193	280	35	1
194	280	35	1
199	280	35	1
205	280	35	3
206	280	35	2
207	280	35	2
208	280	35	2
211	280	35	1
212	280	35	1
214	280	35	1
219	280	35	1
220	280	35	1
221	280	35	2
223	280	35	2
226	280	35	1
234	280	35	1
237	280	35	3
246	280	35	1
173	281	35	1
174	281	35	2
179	281	35	1
180	281	35	1
187	281	35	2
191	281	35	1
206	281	35	1
210	281	35	2
211	281	35	1
212	281	35	1
213	281	35	1
214	281	35	1
216	281	35	2
219	281	35	1
223	281	35	2
224	281	35	1
226	281	35	1
229	281	35	3
230	281	35	1
234	281	35	1
235	281	35	1
239	281	35	1
240	281	35	1
244	281	35	1
248	281	35	3
173	282	35	3
175	282	35	1
179	282	35	1
186	282	35	1
187	282	35	2
190	282	35	1
202	282	35	3
205	282	35	1
208	282	35	3
214	282	35	2
215	282	35	2
219	282	35	1
220	282	35	1
223	282	35	1
225	282	35	1
226	282	35	1
232	282	35	2
233	282	35	1
242	282	35	2
245	282	35	2
171	283	35	1
173	283	35	2
175	283	35	1
180	283	35	1
187	283	35	2
189	283	35	1
190	283	35	2
191	283	35	2
203	283	35	1
204	283	35	2
209	283	35	2
211	283	35	1
212	283	35	1
214	283	35	2
215	283	35	1
216	283	35	2
218	283	35	2
220	283	35	1
221	283	35	1
223	283	35	2
226	283	35	2
227	283	35	1
228	283	35	1
233	283	35	2
236	283	35	1
245	283	35	2
176	284	35	1
180	284	35	1
181	284	35	2
185	284	35	1
188	284	35	1
200	284	35	1
203	284	35	1
205	284	35	2
209	284	35	1
212	284	35	2
214	284	35	1
215	284	35	3
219	284	35	2
222	284	35	1
224	284	35	3
229	284	35	1
230	284	35	1
233	284	35	2
234	284	35	1
237	284	35	1
238	284	35	2
242	284	35	1
247	284	35	3
248	284	35	1
177	285	35	1
182	285	35	1
185	285	35	1
198	285	35	1
200	285	35	4
203	285	35	1
205	285	35	1
207	285	35	1
208	285	35	3
217	285	35	1
221	285	35	1
222	285	35	2
224	285	35	2
229	285	35	2
231	285	35	1
240	285	35	1
241	285	35	2
243	285	35	1
250	285	35	1
174	286	35	1
175	286	35	2
181	286	35	1
186	286	35	1
188	286	35	1
191	286	35	1
196	286	35	1
199	286	35	1
201	286	35	2
202	286	35	2
204	286	35	2
207	286	35	2
211	286	35	1
213	286	35	2
216	286	35	1
218	286	35	1
219	286	35	3
220	286	35	2
224	286	35	1
225	286	35	1
227	286	35	1
228	286	35	1
229	286	35	1
233	286	35	1
236	286	35	1
238	286	35	1
244	286	35	3
246	286	35	1
247	286	35	2
248	286	35	1
249	286	35	1
182	287	35	1
186	287	35	1
188	287	35	1
189	287	35	2
190	287	35	1
196	287	35	1
200	287	35	3
204	287	35	1
205	287	35	1
208	287	35	1
219	287	35	4
223	287	35	2
225	287	35	2
230	287	35	2
233	287	35	2
236	287	35	5
239	287	35	2
244	287	35	1
247	287	35	1
176	288	35	2
183	288	35	2
185	288	35	1
187	288	35	1
188	288	35	2
189	288	35	1
194	288	35	1
196	288	35	2
199	288	35	1
200	288	35	1
205	288	35	1
219	288	35	2
220	288	35	2
221	288	35	1
223	288	35	1
230	288	35	1
236	288	35	1
238	288	35	1
247	288	35	1
174	289	35	2
175	289	35	3
176	289	35	1
177	289	35	1
184	289	35	1
186	289	35	1
187	289	35	1
189	289	35	2
193	289	35	3
199	289	35	1
200	289	35	2
220	289	35	1
221	289	35	1
225	289	35	2
228	289	35	1
236	289	35	1
237	289	35	2
238	289	35	1
239	289	35	2
241	289	35	2
243	289	35	1
245	289	35	3
246	289	35	1
248	289	35	1
250	289	35	1
184	290	35	2
187	290	35	1
190	290	35	1
195	290	35	2
197	290	35	1
198	290	35	3
199	290	35	1
200	290	35	2
201	290	35	2
204	290	35	2
205	290	35	3
206	290	35	1
220	290	35	1
223	290	35	2
224	290	35	2
227	290	35	1
231	290	35	3
235	290	35	1
241	290	35	2
243	290	35	1
247	290	35	1
176	291	35	1
183	291	35	1
195	291	35	1
198	291	35	1
199	291	35	1
200	291	35	1
204	291	35	1
205	291	35	1
206	291	35	2
222	291	35	1
224	291	35	1
225	291	35	1
226	291	35	1
229	291	35	5
230	291	35	4
231	291	35	1
232	291	35	1
236	291	35	1
241	291	35	2
174	292	35	1
182	292	35	1
185	292	35	1
187	292	35	1
188	292	35	2
194	292	35	1
200	292	35	2
205	292	35	2
221	292	35	1
222	292	35	1
228	292	35	1
231	292	35	1
232	292	35	2
235	292	35	1
250	292	35	3
181	293	35	2
182	293	35	3
185	293	35	1
195	293	35	1
196	293	35	1
198	293	35	1
201	293	35	1
203	293	35	1
204	293	35	2
206	293	35	1
218	293	35	1
222	293	35	3
227	293	35	1
228	293	35	2
229	293	35	1
230	293	35	2
231	293	35	1
232	293	35	2
233	293	35	2
234	293	35	1
235	293	35	1
238	293	35	1
239	293	35	1
181	294	35	2
183	294	35	1
185	294	35	1
187	294	35	1
190	294	35	1
197	294	35	2
198	294	35	1
199	294	35	1
204	294	35	1
219	294	35	1
220	294	35	2
221	294	35	1
223	294	35	2
228	294	35	3
234	294	35	1
236	294	35	1
241	294	35	1
245	294	35	1
181	295	35	1
194	295	35	2
204	295	35	1
220	295	35	2
223	295	35	1
226	295	35	1
227	295	35	2
228	295	35	1
231	295	35	1
233	295	35	2
236	295	35	3
238	295	35	1
242	295	35	1
244	295	35	2
247	295	35	1
249	295	35	2
177	296	35	1
180	296	35	3
181	296	35	1
182	296	35	1
193	296	35	1
195	296	35	1
197	296	35	1
198	296	35	2
202	296	35	1
203	296	35	2
219	296	35	1
220	296	35	1
222	296	35	3
223	296	35	1
236	296	35	2
238	296	35	1
243	296	35	4
202	297	35	1
222	297	35	2
232	297	35	1
233	297	35	1
235	297	35	1
240	297	35	1
242	297	35	1
243	297	35	2
191	298	35	1
196	298	35	2
197	298	35	1
198	298	35	1
219	298	35	1
220	298	35	4
221	298	35	1
228	298	35	1
234	298	35	2
241	298	35	3
244	298	35	2
245	298	35	1
246	298	35	1
195	299	35	2
196	299	35	1
200	299	35	1
202	299	35	1
235	299	35	1
236	299	35	2
238	299	35	2
239	299	35	1
240	299	35	1
241	299	35	1
242	299	35	1
194	300	35	2
195	300	35	1
197	300	35	1
208	300	35	1
226	300	35	2
227	300	35	1
228	300	35	1
229	300	35	2
233	300	35	1
237	300	35	2
241	300	35	1
242	300	35	2
194	301	35	1
198	301	35	1
224	301	35	1
228	301	35	3
233	301	35	1
238	301	35	2
239	301	35	1
240	301	35	1
241	301	35	1
242	301	35	3
243	301	35	1
199	302	35	1
225	302	35	5
226	302	35	1
227	302	35	3
228	302	35	3
229	302	35	1
230	302	35	2
231	302	35	1
234	302	35	1
240	302	35	2
242	302	35	2
244	302	35	2
223	303	35	1
225	303	35	1
229	303	35	2
230	303	35	1
232	303	35	1
233	303	35	1
234	303	35	2
241	303	35	1
221	304	35	1
223	304	35	1
228	304	35	1
235	304	35	1
240	304	35	2
241	304	35	2
243	304	35	1
244	304	35	1
195	305	35	1
223	305	35	2
225	305	35	2
229	305	35	1
235	305	35	2
241	305	35	1
242	305	35	1
199	306	35	1
204	306	35	1
222	306	35	1
223	306	35	1
224	306	35	2
227	306	35	2
228	306	35	2
232	306	35	1
235	306	35	1
236	306	35	1
239	306	35	1
240	306	35	1
198	307	35	1
207	307	35	1
222	307	35	1
223	307	35	1
224	307	35	1
227	307	35	1
232	307	35	2
234	307	35	2
235	307	35	1
237	307	35	2
238	307	35	1
239	307	35	2
240	307	35	4
241	307	35	1
243	307	35	1
221	308	35	1
222	308	35	1
224	308	35	1
227	308	35	1
228	308	35	1
229	308	35	2
231	308	35	1
232	308	35	4
236	308	35	2
237	308	35	1
239	308	35	3
241	308	35	1
202	309	35	1
222	309	35	2
223	309	35	1
228	309	35	1
234	309	35	1
240	309	35	1
242	309	35	1
218	310	35	1
221	310	35	3
222	310	35	2
223	310	35	1
225	310	35	1
234	310	35	1
214	311	35	1
215	311	35	1
216	311	35	2
219	311	35	2
223	311	35	1
224	311	35	1
228	311	35	5
230	311	35	1
232	311	35	3
234	311	35	1
240	311	35	1
241	311	35	1
214	312	35	1
226	312	35	1
231	312	35	2
232	312	35	2
234	312	35	1
236	312	35	2
237	312	35	2
217	313	35	1
221	313	35	1
232	313	35	1
234	313	35	2
235	313	35	3
238	313	35	1
240	313	35	1
228	314	35	1
233	314	35	1
234	314	35	1
236	314	35	1
230	315	35	1
234	315	35	1
235	315	35	1
236	315	35	1
237	315	35	2
232	316	35	1
234	316	35	1
230	317	35	2
233	317	35	1
234	317	35	1
237	317	35	1
239	317	35	1
212	318	35	1
233	318	35	2
237	318	35	1
238	318	35	1
233	319	35	3
224	253	36	1
229	254	36	1
223	255	36	1
218	256	36	1
225	256	36	1
226	256	36	1
216	257	36	4
217	257	36	1
218	257	36	1
227	257	36	1
217	258	36	2
218	258	36	1
221	258	36	2
222	258	36	1
223	258	36	1
224	258	36	2
225	258	36	1
227	258	36	1
229	258	36	1
231	258	36	2
217	259	36	1
220	259	36	1
225	259	36	1
226	259	36	2
227	259	36	2
228	259	36	1
229	259	36	1
230	259	36	1
232	259	36	1
233	259	36	2
219	260	36	1
223	260	36	1
226	260	36	1
230	260	36	2
232	260	36	1
235	260	36	1
237	260	36	1
211	261	36	1
217	261	36	1
218	261	36	1
220	261	36	3
222	261	36	1
223	261	36	1
227	261	36	1
229	261	36	1
232	261	36	1
234	261	36	2
237	261	36	1
243	261	36	1
246	261	36	1
190	262	36	1
212	262	36	2
215	262	36	2
222	262	36	1
224	262	36	1
229	262	36	1
230	262	36	1
238	262	36	2
240	262	36	1
244	262	36	2
245	262	36	2
189	263	36	1
191	263	36	1
193	263	36	2
211	263	36	1
219	263	36	1
222	263	36	1
225	263	36	2
227	263	36	1
229	263	36	1
231	263	36	1
233	263	36	2
234	263	36	1
235	263	36	1
239	263	36	1
242	263	36	1
244	263	36	2
249	263	36	2
188	264	36	1
191	264	36	1
209	264	36	1
212	264	36	1
216	264	36	1
217	264	36	3
220	264	36	2
222	264	36	1
230	264	36	2
231	264	36	2
233	264	36	1
234	264	36	1
239	264	36	2
242	264	36	1
243	264	36	2
246	264	36	1
250	264	36	2
191	265	36	1
194	265	36	1
196	265	36	2
207	265	36	2
216	265	36	1
222	265	36	1
226	265	36	1
230	265	36	2
233	265	36	1
234	265	36	2
237	265	36	3
240	265	36	1
242	265	36	2
246	265	36	1
193	266	36	1
196	266	36	1
207	266	36	2
211	266	36	2
215	266	36	1
216	266	36	2
217	266	36	1
220	266	36	1
221	266	36	1
222	266	36	2
223	266	36	3
229	266	36	1
233	266	36	2
235	266	36	1
241	266	36	1
244	266	36	2
248	266	36	2
186	267	36	2
189	267	36	1
196	267	36	3
208	267	36	1
211	267	36	3
212	267	36	1
216	267	36	1
218	267	36	2
221	267	36	2
232	267	36	1
239	267	36	2
240	267	36	2
241	267	36	1
242	267	36	1
249	267	36	1
188	268	36	1
189	268	36	1
191	268	36	1
194	268	36	2
195	268	36	1
196	268	36	1
197	268	36	2
209	268	36	1
210	268	36	1
211	268	36	1
