x	y	z	Calmodulin induced events
229	286	34	1
237	286	34	1
247	286	34	1
187	287	34	2
207	287	34	1
209	287	34	2
220	287	34	1
221	287	34	1
222	287	34	1
223	287	34	1
225	287	34	1
227	287	34	1
230	287	34	1
231	287	34	1
233	287	34	1
236	287	34	2
251	287	34	1
252	287	34	1
176	288	34	1
177	288	34	1
200	288	34	1
201	288	34	1
205	288	34	2
206	288	34	1
222	288	34	1
223	288	34	1
228	288	34	1
230	288	34	1
231	288	34	1
233	288	34	1
240	288	34	1
245	288	34	1
246	288	34	2
247	288	34	1
248	288	34	1
219	289	34	1
226	289	34	1
228	289	34	1
232	289	34	1
235	289	34	2
241	289	34	2
242	289	34	1
246	289	34	1
248	289	34	1
249	289	34	1
198	290	34	1
199	290	34	2
224	290	34	1
232	290	34	1
247	290	34	1
248	290	34	1
253	290	34	1
200	291	34	1
229	291	34	1
231	291	34	1
232	291	34	1
235	291	34	2
236	291	34	1
239	291	34	1
248	291	34	1
187	292	34	1
198	292	34	1
200	292	34	1
203	292	34	3
221	292	34	2
222	292	34	1
225	292	34	1
226	292	34	2
228	292	34	1
229	292	34	1
232	292	34	1
235	292	34	1
236	292	34	1
241	292	34	1
242	292	34	1
243	292	34	1
244	292	34	1
252	292	34	2
188	293	34	2
190	293	34	1
196	293	34	1
197	293	34	1
201	293	34	1
204	293	34	1
222	293	34	1
225	293	34	1
227	293	34	1
229	293	34	1
231	293	34	1
232	293	34	2
241	293	34	1
243	293	34	4
247	293	34	1
183	294	34	1
190	294	34	1
217	294	34	1
220	294	34	1
225	294	34	1
226	294	34	1
236	294	34	1
243	294	34	2
245	294	34	1
179	295	34	1
184	295	34	1
194	295	34	1
196	295	34	2
203	295	34	3
204	295	34	1
222	295	34	2
224	295	34	1
229	295	34	1
238	295	34	1
239	295	34	1
240	295	34	2
183	296	34	1
191	296	34	1
225	296	34	1
228	296	34	1
229	296	34	1
234	296	34	1
237	296	34	1
238	296	34	1
240	296	34	1
242	296	34	1
179	297	34	1
196	297	34	2
199	297	34	1
200	297	34	2
221	297	34	1
229	297	34	1
231	297	34	1
232	297	34	1
234	297	34	1
235	297	34	1
236	297	34	1
242	297	34	1
244	297	34	1
245	297	34	1
194	298	34	1
200	298	34	1
224	298	34	1
233	298	34	2
245	298	34	1
180	299	34	2
195	299	34	1
196	299	34	1
226	299	34	2
236	299	34	1
241	299	34	1
243	299	34	2
244	299	34	1
236	300	34	1
239	300	34	2
241	300	34	1
243	300	34	1
198	301	34	1
227	301	34	2
229	301	34	1
231	301	34	1
233	301	34	1
236	301	34	1
240	301	34	1
243	301	34	1
246	301	34	1
223	302	34	1
228	302	34	1
243	302	34	2
225	303	34	1
229	303	34	1
233	303	34	1
237	303	34	1
243	303	34	1
245	303	34	1
232	304	34	2
233	304	34	1
240	304	34	2
204	305	34	1
228	305	34	1
229	305	34	2
230	305	34	1
232	305	34	2
235	305	34	1
236	305	34	1
237	305	34	1
198	306	34	1
223	306	34	1
224	306	34	1
226	306	34	1
235	306	34	1
236	306	34	1
238	306	34	2
242	306	34	1
244	306	34	1
224	307	34	1
225	307	34	1
236	307	34	1
240	307	34	2
222	308	34	1
224	308	34	2
225	308	34	2
226	308	34	1
227	308	34	2
229	308	34	2
233	308	34	1
239	308	34	1
240	308	34	1
241	308	34	1
243	308	34	1
227	309	34	1
228	309	34	1
237	309	34	1
221	310	34	1
222	310	34	1
226	310	34	2
228	310	34	1
236	310	34	1
237	310	34	1
240	310	34	1
222	311	34	2
228	311	34	1
230	311	34	1
216	312	34	1
225	312	34	1
226	312	34	2
230	312	34	1
212	313	34	1
225	313	34	1
231	313	34	3
232	313	34	1
233	313	34	1
226	314	34	1
228	314	34	2
230	314	34	2
227	315	34	1
230	315	34	2
233	315	34	3
238	315	34	1
227	317	34	1
231	317	34	1
211	318	34	1
235	318	34	1
237	318	34	2
226	252	35	2
229	252	35	1
226	253	35	1
221	254	35	1
227	254	35	1
235	254	35	1
240	254	35	2
219	255	35	2
222	255	35	1
223	255	35	1
231	255	35	1
218	256	35	1
222	256	35	1
226	256	35	3
230	256	35	1
240	256	35	2
241	256	35	1
243	256	35	1
210	257	35	1
215	257	35	1
216	257	35	3
224	257	35	1
226	257	35	1
239	257	35	1
243	257	35	2
222	258	35	2
225	258	35	1
226	258	35	2
229	258	35	1
232	258	35	1
234	258	35	1
235	258	35	1
237	258	35	1
240	258	35	1
201	259	35	1
211	259	35	1
215	259	35	1
218	259	35	1
223	259	35	2
225	259	35	1
227	259	35	1
228	259	35	1
231	259	35	1
238	259	35	1
240	259	35	1
242	259	35	1
190	260	35	1
216	260	35	2
217	260	35	1
220	260	35	2
221	260	35	1
222	260	35	1
223	260	35	2
227	260	35	1
230	260	35	1
235	260	35	1
238	260	35	1
244	260	35	1
189	261	35	2
216	261	35	1
218	261	35	1
219	261	35	1
220	261	35	2
224	261	35	2
231	261	35	2
232	261	35	1
236	261	35	1
237	261	35	1
238	261	35	1
242	261	35	2
246	261	35	1
208	262	35	1
219	262	35	1
222	262	35	2
223	262	35	1
228	262	35	1
236	262	35	1
239	262	35	1
240	262	35	1
243	262	35	1
245	262	35	1
248	262	35	1
188	263	35	2
189	263	35	1
190	263	35	1
192	263	35	1
209	263	35	1
210	263	35	2
212	263	35	2
214	263	35	1
224	263	35	1
226	263	35	1
228	263	35	1
231	263	35	2
233	263	35	1
235	263	35	1
238	263	35	1
240	263	35	2
243	263	35	1
245	263	35	1
246	263	35	1
250	263	35	1
186	264	35	1
188	264	35	1
191	264	35	1
209	264	35	1
213	264	35	2
214	264	35	1
217	264	35	1
219	264	35	1
221	264	35	1
222	264	35	1
223	264	35	1
226	264	35	1
227	264	35	1
228	264	35	1
231	264	35	2
235	264	35	1
236	264	35	1
238	264	35	1
242	264	35	1
243	264	35	1
249	264	35	1
250	264	35	1
185	265	35	1
189	265	35	1
191	265	35	1
194	265	35	1
195	265	35	2
196	265	35	1
202	265	35	1
207	265	35	2
209	265	35	1
213	265	35	1
216	265	35	1
220	265	35	2
221	265	35	1
228	265	35	1
232	265	35	1
233	265	35	2
239	265	35	2
242	265	35	1
245	265	35	1
183	266	35	1
184	266	35	1
188	266	35	1
192	266	35	2
206	266	35	1
208	266	35	2
211	266	35	1
221	266	35	1
224	266	35	2
228	266	35	1
229	266	35	1
233	266	35	1
234	266	35	1
238	266	35	1
239	266	35	1
241	266	35	1
250	266	35	3
251	266	35	2
184	267	35	2
189	267	35	1
196	267	35	1
206	267	35	1
207	267	35	1
210	267	35	1
218	267	35	1
223	267	35	1
227	267	35	1
231	267	35	1
233	267	35	1
239	267	35	1
245	267	35	1
247	267	35	1
249	267	35	1
177	268	35	2
183	268	35	1
186	268	35	2
188	268	35	1
192	268	35	1
193	268	35	1
195	268	35	1
207	268	35	1
209	268	35	1
214	268	35	1
219	268	35	1
220	268	35	1
232	268	35	1
233	268	35	1
239	268	35	3
245	268	35	1
250	268	35	1
252	268	35	1
176	269	35	1
186	269	35	1
191	269	35	2
194	269	35	1
197	269	35	1
201	269	35	3
216	269	35	1
224	269	35	1
232	269	35	1
234	269	35	1
235	269	35	1
246	269	35	1
248	269	35	1
249	269	35	1
176	270	35	1
178	270	35	1
179	270	35	1
186	270	35	1
188	270	35	1
213	270	35	1
216	270	35	2
218	270	35	1
231	270	35	1
240	270	35	1
245	270	35	3
247	270	35	1
171	271	35	1
178	271	35	1
185	271	35	1
186	271	35	1
192	271	35	1
199	271	35	2
207	271	35	1
212	271	35	1
216	271	35	1
218	271	35	1
219	271	35	1
220	271	35	1
225	271	35	1
233	271	35	1
237	271	35	1
240	271	35	2
242	271	35	1
243	271	35	1
247	271	35	2
248	271	35	2
250	271	35	1
179	272	35	1
184	272	35	1
190	272	35	1
193	272	35	1
205	272	35	2
206	272	35	1
207	272	35	1
210	272	35	2
211	272	35	1
215	272	35	1
219	272	35	1
222	272	35	1
233	272	35	1
234	272	35	2
237	272	35	1
238	272	35	1
243	272	35	1
246	272	35	1
176	273	35	1
178	273	35	2
183	273	35	1
184	273	35	1
185	273	35	2
186	273	35	1
205	273	35	1
209	273	35	1
215	273	35	1
218	273	35	1
227	273	35	1
231	273	35	2
235	273	35	1
239	273	35	1
241	273	35	2
248	273	35	2
250	273	35	1
170	274	35	2
176	274	35	1
178	274	35	1
185	274	35	3
203	274	35	1
210	274	35	1
213	274	35	1
215	274	35	1
217	274	35	1
224	274	35	1
231	274	35	1
232	274	35	1
233	274	35	1
236	274	35	3
239	274	35	1
244	274	35	1
207	275	35	1
212	275	35	2
213	275	35	1
214	275	35	1
220	275	35	2
231	275	35	1
238	275	35	1
239	275	35	2
240	275	35	1
242	275	35	4
243	275	35	1
175	276	35	1
186	276	35	1
202	276	35	3
203	276	35	1
206	276	35	1
219	276	35	1
232	276	35	1
233	276	35	1
239	276	35	1
243	276	35	1
244	276	35	2
175	277	35	2
178	277	35	1
182	277	35	1
185	277	35	1
188	277	35	1
202	277	35	1
205	277	35	1
211	277	35	2
213	277	35	1
219	277	35	1
229	277	35	1
230	277	35	1
234	277	35	1
237	277	35	2
242	277	35	1
244	277	35	1
174	278	35	1
175	278	35	1
178	278	35	1
187	278	35	2
198	278	35	1
202	278	35	3
203	278	35	1
213	278	35	1
216	278	35	1
225	278	35	1
230	278	35	1
234	278	35	1
236	278	35	1
243	278	35	1
244	278	35	1
172	279	35	1
184	279	35	2
190	279	35	1
193	279	35	1
204	279	35	1
205	279	35	3
207	279	35	1
210	279	35	1
212	279	35	1
214	279	35	1
217	279	35	1
221	279	35	1
222	279	35	2
229	279	35	1
246	279	35	1
173	280	35	1
174	280	35	1
175	280	35	1
180	280	35	1
190	280	35	1
193	280	35	1
194	280	35	1
205	280	35	1
206	280	35	1
212	280	35	1
214	280	35	1
220	280	35	2
226	280	35	2
238	280	35	1
248	280	35	1
173	281	35	2
203	281	35	1
204	281	35	1
207	281	35	1
210	281	35	2
211	281	35	1
213	281	35	1
216	281	35	1
221	281	35	1
222	281	35	1
223	281	35	1
226	281	35	1
229	281	35	1
239	281	35	2
240	281	35	1
173	282	35	3
186	282	35	1
187	282	35	1
189	282	35	1
190	282	35	1
203	282	35	1
207	282	35	1
209	282	35	1
214	282	35	1
216	282	35	2
220	282	35	1
221	282	35	1
222	282	35	1
223	282	35	1
231	282	35	1
242	282	35	1
171	283	35	1
175	283	35	1
190	283	35	1
203	283	35	1
207	283	35	1
209	283	35	2
210	283	35	1
212	283	35	1
218	283	35	1
220	283	35	1
221	283	35	1
222	283	35	1
223	283	35	1
232	283	35	1
233	283	35	1
241	283	35	1
243	283	35	1
246	283	35	1
176	284	35	1
203	284	35	1
207	284	35	1
219	284	35	1
220	284	35	1
222	284	35	1
224	284	35	1
233	284	35	1
235	284	35	3
237	284	35	1
243	284	35	1
244	284	35	1
247	284	35	2
249	284	35	1
177	285	35	1
185	285	35	1
188	285	35	2
189	285	35	1
200	285	35	1
207	285	35	1
217	285	35	2
218	285	35	1
221	285	35	2
222	285	35	1
226	285	35	2
229	285	35	1
234	285	35	1
183	286	35	1
188	286	35	1
200	286	35	1
204	286	35	3
205	286	35	1
208	286	35	1
211	286	35	1
213	286	35	1
215	286	35	1
216	286	35	2
218	286	35	2
220	286	35	1
227	286	35	1
228	286	35	1
236	286	35	1
246	286	35	1
174	287	35	1
182	287	35	2
185	287	35	1
187	287	35	1
200	287	35	2
202	287	35	2
220	287	35	2
223	287	35	1
224	287	35	1
226	287	35	1
233	287	35	1
236	287	35	1
239	287	35	1
185	288	35	1
187	288	35	3
194	288	35	1
204	288	35	1
205	288	35	1
219	288	35	3
221	288	35	1
224	288	35	1
230	288	35	4
232	288	35	1
236	288	35	1
237	288	35	1
242	288	35	1
176	289	35	2
177	289	35	2
188	289	35	1
190	289	35	1
204	289	35	1
207	289	35	2
221	289	35	4
222	289	35	1
224	289	35	1
236	289	35	1
239	289	35	1
243	289	35	2
247	289	35	1
190	290	35	1
199	290	35	1
201	290	35	1
205	290	35	1
220	290	35	2
222	290	35	2
224	290	35	2
225	290	35	1
227	290	35	1
231	290	35	1
242	290	35	1
244	290	35	1
245	290	35	1
247	290	35	1
183	291	35	1
185	291	35	4
191	291	35	1
195	291	35	2
198	291	35	2
200	291	35	1
204	291	35	1
206	291	35	1
216	291	35	1
223	291	35	1
225	291	35	1
230	291	35	1
236	291	35	1
239	291	35	1
241	291	35	3
174	292	35	1
194	292	35	1
203	292	35	1
204	292	35	1
230	292	35	1
238	292	35	1
247	292	35	3
218	293	35	1
222	293	35	1
225	293	35	1
227	293	35	1
229	293	35	1
230	293	35	1
231	293	35	1
233	293	35	2
234	293	35	1
236	293	35	1
239	293	35	1
181	294	35	1
188	294	35	1
204	294	35	1
218	294	35	1
221	294	35	1
226	294	35	1
228	294	35	1
236	294	35	2
244	294	35	1
181	295	35	1
193	295	35	1
197	295	35	1
204	295	35	3
224	295	35	1
228	295	35	1
236	295	35	1
238	295	35	2
245	295	35	1
247	295	35	2
248	295	35	1
195	296	35	3
197	296	35	1
198	296	35	1
199	296	35	1
200	296	35	1
202	296	35	1
217	296	35	1
219	296	35	1
238	296	35	1
196	297	35	1
198	297	35	1
200	297	35	2
221	297	35	1
225	297	35	1
226	297	35	1
229	297	35	1
230	297	35	1
232	297	35	1
233	297	35	1
235	297	35	2
236	297	35	1
237	297	35	3
242	297	35	2
244	297	35	1
247	297	35	1
194	298	35	2
196	298	35	1
200	298	35	1
219	298	35	1
220	298	35	1
236	298	35	1
245	298	35	1
246	298	35	2
195	299	35	1
200	299	35	1
227	299	35	1
235	299	35	1
238	299	35	1
240	299	35	1
241	299	35	1
195	300	35	1
208	300	35	1
225	300	35	1
226	300	35	1
227	300	35	1
228	300	35	1
235	300	35	1
237	300	35	1
241	300	35	1
198	301	35	3
227	301	35	1
229	301	35	1
231	301	35	1
233	301	35	1
237	301	35	1
242	301	35	1
223	302	35	1
231	302	35	1
238	302	35	1
239	302	35	1
242	302	35	1
244	302	35	1
225	303	35	1
227	303	35	2
229	303	35	1
230	303	35	1
232	303	35	1
234	303	35	1
236	303	35	1
243	303	35	1
226	304	35	1
233	304	35	3
234	304	35	2
239	304	35	1
243	304	35	1
195	305	35	1
207	305	35	2
222	305	35	1
223	305	35	1
225	305	35	2
204	306	35	1
227	306	35	1
228	306	35	1
239	306	35	1
242	306	35	1
195	307	35	1
198	307	35	2
226	307	35	1
233	307	35	1
237	307	35	1
239	307	35	1
240	307	35	1
241	307	35	1
203	308	35	1
222	308	35	1
224	308	35	1
226	308	35	1
228	308	35	1
229	308	35	1
232	308	35	1
222	309	35	1
229	309	35	1
234	309	35	1
237	309	35	2
242	309	35	1
220	310	35	2
229	310	35	1
236	310	35	3
215	311	35	1
216	311	35	2
219	311	35	2
220	311	35	2
221	311	35	1
222	311	35	1
228	311	35	1
229	311	35	1
234	311	35	1
213	312	35	1
217	312	35	1
226	312	35	1
229	312	35	1
232	312	35	1
234	312	35	1
236	312	35	1
221	313	35	1
223	313	35	1
228	313	35	1
229	313	35	1
234	313	35	2
235	313	35	1
241	313	35	1
225	314	35	1
228	314	35	1
237	314	35	3
233	315	35	1
234	315	35	1
237	315	35	1
232	316	35	1
234	316	35	1
227	317	35	1
233	317	35	1
235	317	35	1
239	317	35	1
212	318	35	2
232	319	35	1
233	319	35	1
240	319	35	1
222	253	36	1
225	253	36	1
226	255	36	1
218	256	36	1
226	256	36	1
216	257	36	1
217	257	36	1
219	257	36	1
224	257	36	2
226	257	36	2
227	257	36	2
216	258	36	1
223	258	36	1
224	258	36	1
225	258	36	2
226	258	36	2
232	258	36	1
217	259	36	1
219	259	36	1
225	259	36	1
229	259	36	1
232	259	36	2
237	259	36	1
216	260	36	1
217	260	36	1
225	260	36	1
228	260	36	1
211	261	36	1
217	261	36	1
218	261	36	1
222	261	36	2
237	261	36	1
242	261	36	1
192	262	36	1
212	262	36	1
215	262	36	1
223	262	36	1
231	262	36	1
232	262	36	2
238	262	36	1
242	262	36	2
244	262	36	1
245	262	36	1
189	263	36	1
219	263	36	1
222	263	36	1
226	263	36	2
231	263	36	1
233	263	36	1
235	263	36	1
237	263	36	2
240	263	36	1
242	263	36	2
188	264	36	1
209	264	36	1
220	264	36	1
222	264	36	2
230	264	36	1
231	264	36	1
233	264	36	1
239	264	36	1
243	264	36	1
185	265	36	1
188	265	36	1
189	265	36	2
196	265	36	1
207	265	36	1
208	265	36	1
209	265	36	1
216	265	36	2
222	265	36	2
230	265	36	1
235	265	36	1
237	265	36	3
245	265	36	1
246	265	36	2
187	266	36	3
189	266	36	1
195	266	36	1
215	266	36	1
233	266	36	1
235	266	36	1
189	267	36	1
202	267	36	1
208	267	36	1
209	267	36	1
211	267	36	1
216	267	36	1
218	267	36	2
219	267	36	1
221	267	36	1
229	267	36	1
233	267	36	1
241	267	36	1
191	268	36	1
193	268	36	2
194	268	36	1
196	268	36	1
205	268	36	1
210	268	36	2
214	268	36	1
219	268	36	1
222	268	36	1
234	268	36	1
236	268	36	1
239	268	36	1
240	268	36	2
185	269	36	2
186	269	36	1
193	269	36	1
194	269	36	1
208	269	36	1
210	269	36	1
213	269	36	2
215	269	36	2
216	269	36	1
218	269	36	1
222	269	36	1
225	269	36	1
238	269	36	1
172	270	36	1
188	270	36	1
195	270	36	1
198	270	36	1
211	270	36	1
214	270	36	1
220	270	36	1
230	270	36	1
244	270	36	2
188	271	36	1
189	271	36	1
191	271	36	1
207	271	36	1
217	271	36	1
218	271	36	2
223	271	36	1
239	271	36	2
248	271	36	1
249	271	36	1
175	272	36	1
178	272	36	1
179	272	36	1
181	272	36	1
190	272	36	1
193	272	36	1
199	272	36	1
203	272	36	1
215	272	36	1
219	272	36	1
231	272	36	1
239	272	36	1
181	273	36	1
205	273	36	1
207	273	36	2
209	273	36	1
216	273	36	1
176	274	36	1
178	274	36	1
236	274	36	2
205	275	36	1
206	275	36	2
211	275	36	1
212	275	36	1
214	275	36	1
219	275	36	1
220	275	36	1
231	275	36	1
243	275	36	1
207	276	36	1
216	276	36	2
217	276	36	1
219	276	36	1
220	276	36	1
228	276	36	1
232	276	36	1
240	276	36	1
241	276	36	1
175	277	36	1
189	277	36	1
205	277	36	1
207	277	36	2
211	277	36	1
215	277	36	3
217	277	36	1
220	277	36	1
226	277	36	1
232	277	36	1
201	278	36	1
204	278	36	1
205	278	36	1
218	278	36	1
219	278	36	1
231	278	36	1
239	278	36	1
187	279	36	1
192	279	36	1
204	279	36	2
206	279	36	1
208	279	36	1
212	279	36	1
174	280	36	2
180	280	36	1
191	280	36	1
192	280	36	1
199	280	36	1
206	280	36	1
207	280	36	1
215	280	36	2
224	280	36	1
226	280	36	2
187	281	36	2
191	281	36	2
192	281	36	1
200	281	36	1
217	281	36	1
230	281	36	1
172	282	36	1
175	282	36	1
181	282	36	1
189	282	36	1
201	282	36	2
206	282	36	1
208	282	36	1
209	282	36	1
214	282	36	1
220	282	36	1
187	283	36	1
189	283	36	1
202	283	36	1
207	283	36	1
208	283	36	1
212	283	36	1
214	283	36	1
216	283	36	2
219	283	36	1
222	283	36	2
239	283	36	2
241	283	36	1
179	284	36	1
188	284	36	1
196	284	36	1
201	284	36	2
202	284	36	1
221	284	36	1
225	284	36	1
233	284	36	1
239	284	36	2
240	284	36	1
200	285	36	2
201	285	36	1
217	285	36	1
226	285	36	2
227	285	36	1
233	285	36	1
243	285	36	2
244	285	36	1
245	285	36	1
247	285	36	1
202	286	36	1
203	286	36	1
208	286	36	1
216	286	36	1
230	286	36	1
234	286	36	1
238	286	36	3
239	286	36	2
241	286	36	1
243	286	36	2
176	287	36	2
199	287	36	1
204	287	36	1
219	287	36	1
220	287	36	1
226	287	36	1
230	287	36	1
231	287	36	1
233	287	36	1
236	287	36	1
238	287	36	2
241	287	36	1
176	288	36	1
185	288	36	1
194	288	36	1
196	288	36	2
199	288	36	1
206	288	36	1
221	288	36	1
224	288	36	1
229	288	36	2
234	288	36	1
238	288	36	1
239	288	36	1
241	288	36	1
242	288	36	1
244	288	36	1
185	289	36	1
196	289	36	2
198	289	36	1
201	289	36	1
223	289	36	1
230	289	36	1
233	289	36	1
234	289	36	1
239	289	36	2
240	289	36	1
195	290	36	1
197	290	36	1
201	290	36	1
203	290	36	1
204	290	36	1
206	290	36	1
225	290	36	1
226	290	36	1
231	290	36	1
233	290	36	2
242	290	36	2
184	291	36	1
186	291	36	1
195	291	36	1
196	291	36	1
201	291	36	1
202	291	36	1
245	291	36	1
189	292	36	1
194	292	36	1
196	292	36	1
203	292	36	1
208	292	36	1
219	292	36	1
221	292	36	1
223	292	36	1
229	292	36	1
239	292	36	1
182	293	36	1
202	293	36	1
208	293	36	2
227	293	36	1
231	293	36	1
235	293	36	1
237	293	36	1
242	293	36	2
188	294	36	1
199	294	36	3
202	294	36	2
224	294	36	1
232	294	36	1
235	294	36	2
243	294	36	2
196	295	36	1
199	295	36	1
220	295	36	3
223	295	36	1
226	295	36	1
235	295	36	1
238	295	36	2
241	295	36	2
196	296	36	2
198	296	36	1
199	296	36	2
200	296	36	1
201	296	36	1
227	296	36	1
230	296	36	1
239	296	36	1
241	296	36	2
245	296	36	2
201	297	36	1
202	297	36	1
205	297	36	2
229	297	36	1
233	297	36	1
234	297	36	1
236	297	36	1
241	297	36	1
245	297	36	1
201	298	36	2
202	298	36	1
230	298	36	1
244	298	36	1
245	298	36	1
204	299	36	1
232	299	36	1
240	299	36	1
241	299	36	1
242	299	36	2
229	300	36	3
225	301	36	2
226	301	36	1
227	301	36	1
228	301	36	1
236	301	36	2
240	301	36	2
245	301	36	1
223	302	36	1
226	302	36	1
227	302	36	1
233	302	36	2
235	302	36	1
237	302	36	1
243	302	36	1
231	303	36	1
234	303	36	1
236	303	36	1
238	303	36	2
223	304	36	2
225	304	36	1
227	304	36	1
199	305	36	1
228	305	36	1
234	305	36	1
242	305	36	1
226	306	36	1
228	306	36	1
223	307	36	1
224	307	36	1
227	307	36	1
235	307	36	1
243	307	36	1
222	308	36	2
223	308	36	2
227	308	36	1
228	308	36	1
239	308	36	1
220	309	36	2
224	309	36	1
230	309	36	1
232	309	36	1
221	310	36	1
228	310	36	2
229	310	36	1
211	311	36	1
215	311	36	1
225	311	36	1
229	311	36	1
231	311	36	1
232	311	36	1
235	311	36	2
236	311	36	1
213	312	36	1
218	312	36	1
225	312	36	1
226	312	36	2
231	312	36	2
244	312	36	1
230	313	36	3
232	313	36	2
235	313	36	1
236	313	36	1
238	313	36	1
234	314	36	1
236	314	36	2
220	315	36	1
228	315	36	1
242	315	36	1
231	316	36	1
240	316	36	1
242	316	36	2
232	317	36	1
236	317	36	2
238	317	36	1
238	318	36	1
227	257	37	1
227	259	37	1
230	259	37	1
224	260	37	1
226	260	37	1
230	260	37	1
227	261	37	1
228	261	37	1
224	262	37	2
230	262	37	1
231	262	37	1
222	263	37	1
229	264	37	2
236	264	37	1
237	264	37	2
245	264	37	1
207	265	37	2
228	265	37	1
194	266	37	1
215	266	37	1
243	266	37	1
183	267	37	1
193	267	37	1
233	267	37	1
237	267	37	1
211	268	37	3
219	268	37	1
220	268	37	1
235	268	37	1
238	268	37	1
240	268	37	1
241	268	37	1
194	269	37	2
204	269	37	1
216	269	37	1
218	269	37	1
236	269	37	1
196	270	37	1
210	270	37	3
212	270	37	1
216	270	37	1
221	270	37	1
237	270	37	1
196	271	37	2
207	271	37	1
213	271	37	1
215	271	37	2
219	271	37	1
196	272	37	2
207	272	37	1
208	273	37	1
211	273	37	1
212	273	37	1
208	274	37	2
211	274	37	1
215	274	37	2
216	274	37	1
206	275	37	1
207	275	37	2
207	276	37	1
208	276	37	2
209	276	37	1
211	276	37	1
217	276	37	1
219	276	37	1
210	277	37	1
218	277	37	1
220	277	37	1
195	278	37	1
206	278	37	1
208	278	37	1
211	278	37	1
212	278	37	1
215	278	37	2
175	279	37	1
214	279	37	1
215	279	37	1
216	279	37	1
217	279	37	3
209	280	37	1
215	280	37	1
212	281	37	2
214	281	37	1
215	281	37	1
189	282	37	1
208	282	37	1
213	282	37	1
219	282	37	2
223	282	37	2
193	283	37	1
204	283	37	1
227	283	37	1
237	283	37	1
186	285	37	1
197	285	37	1
198	285	37	1
202	285	37	3
204	285	37	1
205	285	37	1
210	285	37	2
237	285	37	1
241	285	37	1
187	286	37	1
200	286	37	1
202	286	37	1
203	286	37	1
204	286	37	1
205	286	37	1
207	286	37	2
220	286	37	1
226	286	37	1
230	286	37	1
241	286	37	1
194	287	37	1
202	287	37	1
208	287	37	1
220	287	37	1
222	287	37	2
230	287	37	2
234	287	37	2
236	287	37	1
186	288	37	1
194	288	37	1
202	288	37	1
204	288	37	1
221	288	37	1
234	288	37	1
237	288	37	1
240	288	37	1
195	289	37	1
208	289	37	1
219	289	37	2
223	289	37	1
232	289	37	1
235	289	37	1
237	289	37	1
186	290	37	1
195	290	37	1
197	290	37	1
234	290	37	2
237	290	37	1
188	291	37	1
221	291	37	2
229	291	37	1
232	291	37	1
234	291	37	1
235	291	37	2
238	291	37	1
239	291	37	1
200	292	37	1
201	292	37	1
225	292	37	1
226	292	37	1
231	292	37	1
233	292	37	1
235	292	37	2
236	292	37	1
242	292	37	1
190	293	37	1
207	293	37	1
225	293	37	1
226	293	37	1
239	293	37	1
190	294	37	1
223	294	37	1
228	294	37	1
230	294	37	1
235	294	37	1
237	294	37	2
240	294	37	1
202	295	37	2
217	295	37	1
225	295	37	1
229	295	37	2
231	295	37	1
234	295	37	1
235	295	37	1
236	295	37	1
240	295	37	1
243	295	37	1
245	295	37	1
198	296	37	2
203	296	37	1
204	296	37	2
205	296	37	1
223	296	37	1
225	296	37	1
234	296	37	1
235	296	37	3
237	296	37	1
241	296	37	1
243	296	37	2
194	297	37	2
227	297	37	1
231	297	37	1
232	297	37	1
234	297	37	1
244	297	37	1
245	298	37	1
231	299	37	2
233	299	37	1
244	299	37	1
245	299	37	4
225	300	37	1
232	300	37	1
235	300	37	1
239	300	37	1
240	300	37	2
244	300	37	1
227	301	37	1
232	301	37	2
226	302	37	1
236	302	37	1
232	303	37	1
236	303	37	1
227	304	37	1
226	305	37	1
227	305	37	1
229	305	37	1
224	306	37	1
234	306	37	1
242	306	37	1
225	307	37	2
226	307	37	1
241	307	37	1
224	308	37	1
226	308	37	1
220	309	37	2
221	309	37	1
226	309	37	3
242	309	37	2
222	311	37	1
226	311	37	1
227	311	37	1
232	311	37	1
234	311	37	1
225	312	37	1
228	312	37	1
230	312	37	2
212	313	37	1
221	313	37	1
225	313	37	1
238	314	37	1
234	316	37	1
236	316	37	1
237	316	37	1
240	316	37	1
236	317	37	1
237	317	37	1
235	318	37	1
236	318	37	2
237	318	37	2
238	318	37	1
240	318	37	1
228	320	37	1
228	260	38	1
216	261	38	1
228	261	38	1
238	261	38	1
224	262	38	2
227	262	38	3
219	264	38	1
223	264	38	1
230	265	38	1
211	266	38	2
214	266	38	1
217	266	38	3
229	266	38	1
188	268	38	1
211	268	38	1
209	269	38	1
219	269	38	1
192	270	38	2
217	270	38	1
217	271	38	1
193	272	38	3
211	272	38	1
208	273	38	1
209	273	38	1
210	273	38	1
213	273	38	1
214	273	38	1
215	273	38	1
210	274	38	1
211	274	38	1
213	274	38	1
217	274	38	2
218	274	38	1
207	275	38	1
215	275	38	2
207	276	38	2
208	276	38	1
211	276	38	1
213	276	38	1
205	277	38	2
206	277	38	2
207	277	38	1
219	277	38	1
209	278	38	1
211	278	38	1
213	278	38	1
217	278	38	2
221	278	38	1
230	278	38	2
177	279	38	1
194	279	38	1
209	279	38	1
210	279	38	1
211	279	38	1
214	280	38	1
221	280	38	1
191	281	38	2
211	281	38	3
212	281	38	1
216	281	38	1
191	282	38	1
213	282	38	2
189	283	38	2
203	283	38	1
207	283	38	1
210	283	38	1
216	283	38	1
219	283	38	1
188	284	38	1
196	284	38	1
