x	y	z	Death Receptor Signalling
229	286	34	1
239	286	34	1
242	286	34	1
243	286	34	1
255	286	34	1
184	287	34	1
190	287	34	1
199	287	34	1
208	287	34	2
221	287	34	1
222	287	34	1
223	287	34	1
224	287	34	1
225	287	34	3
226	287	34	3
228	287	34	1
229	287	34	1
234	287	34	2
235	287	34	1
236	287	34	1
241	287	34	1
243	287	34	1
247	287	34	1
252	287	34	2
176	288	34	1
177	288	34	3
184	288	34	1
185	288	34	1
186	288	34	1
202	288	34	2
203	288	34	2
205	288	34	1
206	288	34	2
209	288	34	1
224	288	34	1
226	288	34	2
229	288	34	1
231	288	34	2
233	288	34	1
235	288	34	2
238	288	34	1
240	288	34	2
245	288	34	1
247	288	34	1
248	288	34	1
253	288	34	3
175	289	34	2
184	289	34	2
186	289	34	1
199	289	34	1
200	289	34	1
219	289	34	2
223	289	34	2
224	289	34	2
232	289	34	1
235	289	34	1
238	289	34	1
245	289	34	2
246	289	34	4
257	289	34	1
185	290	34	2
187	290	34	2
197	290	34	3
198	290	34	1
203	290	34	2
225	290	34	2
233	290	34	1
237	290	34	1
239	290	34	2
244	290	34	1
246	290	34	1
247	290	34	1
182	291	34	1
186	291	34	2
200	291	34	4
203	291	34	1
223	291	34	2
224	291	34	2
225	291	34	1
232	291	34	1
235	291	34	1
242	291	34	2
244	291	34	1
245	291	34	1
246	291	34	2
249	291	34	2
187	292	34	1
196	292	34	2
201	292	34	1
203	292	34	1
223	292	34	3
226	292	34	2
227	292	34	1
228	292	34	1
229	292	34	1
230	292	34	1
232	292	34	1
234	292	34	1
235	292	34	1
236	292	34	1
237	292	34	1
241	292	34	1
243	292	34	3
247	292	34	1
252	292	34	1
182	293	34	1
197	293	34	1
201	293	34	1
204	293	34	1
205	293	34	1
207	293	34	1
222	293	34	1
224	293	34	2
225	293	34	2
227	293	34	1
230	293	34	1
238	293	34	1
244	293	34	1
247	293	34	1
251	293	34	1
182	294	34	1
197	294	34	1
198	294	34	1
199	294	34	2
220	294	34	1
221	294	34	4
225	294	34	2
229	294	34	1
235	294	34	1
245	294	34	1
197	295	34	1
198	295	34	1
204	295	34	1
218	295	34	1
220	295	34	1
222	295	34	1
225	295	34	1
229	295	34	2
233	295	34	1
236	295	34	1
239	295	34	1
183	296	34	1
194	296	34	1
198	296	34	4
202	296	34	1
205	296	34	3
222	296	34	1
223	296	34	1
225	296	34	1
226	296	34	1
228	296	34	3
230	296	34	1
237	296	34	1
242	296	34	2
244	296	34	1
179	297	34	3
194	297	34	2
195	297	34	1
200	297	34	1
219	297	34	1
220	297	34	1
221	297	34	1
227	297	34	2
233	297	34	1
234	297	34	1
235	297	34	1
237	297	34	1
238	297	34	1
239	297	34	1
243	297	34	1
245	297	34	1
247	297	34	1
196	298	34	1
200	298	34	1
203	298	34	2
220	298	34	1
224	298	34	1
228	298	34	1
233	298	34	1
234	298	34	1
235	298	34	2
237	298	34	2
245	298	34	2
182	299	34	1
195	299	34	2
198	299	34	1
199	299	34	1
203	299	34	1
207	299	34	2
226	299	34	1
229	299	34	1
236	299	34	2
239	299	34	1
243	299	34	1
244	299	34	1
228	300	34	2
230	300	34	1
236	300	34	1
239	300	34	1
241	300	34	1
243	300	34	1
244	300	34	1
246	300	34	1
224	301	34	1
225	301	34	1
227	301	34	1
231	301	34	2
236	301	34	1
241	301	34	1
244	301	34	1
245	301	34	2
246	301	34	2
226	302	34	3
228	302	34	1
230	302	34	1
232	302	34	2
235	302	34	2
236	302	34	2
237	302	34	3
242	302	34	3
243	302	34	2
226	303	34	2
227	303	34	1
231	303	34	2
232	303	34	1
239	303	34	2
240	303	34	1
241	303	34	1
244	303	34	1
245	303	34	1
227	304	34	1
231	304	34	1
233	304	34	3
244	304	34	2
222	305	34	1
225	305	34	1
226	305	34	1
227	305	34	2
228	305	34	1
229	305	34	2
230	305	34	1
232	305	34	1
236	305	34	1
239	305	34	1
198	306	34	1
203	306	34	1
222	306	34	2
225	306	34	1
226	306	34	1
227	306	34	2
228	306	34	1
230	306	34	1
232	306	34	1
233	306	34	3
234	306	34	2
238	306	34	2
242	306	34	1
201	307	34	1
206	307	34	2
221	307	34	2
224	307	34	1
230	307	34	2
234	307	34	1
235	307	34	1
236	307	34	1
241	307	34	1
242	307	34	1
222	308	34	1
225	308	34	2
226	308	34	1
229	308	34	1
233	308	34	1
236	308	34	1
237	308	34	1
239	308	34	1
240	308	34	2
241	308	34	1
243	308	34	1
222	309	34	1
223	309	34	1
225	309	34	1
229	309	34	1
234	309	34	1
242	309	34	1
216	310	34	1
221	310	34	2
222	310	34	1
226	310	34	1
228	310	34	1
229	310	34	1
230	310	34	2
231	310	34	2
232	310	34	2
236	310	34	2
238	310	34	1
240	310	34	1
241	310	34	1
218	311	34	2
222	311	34	1
224	311	34	2
227	311	34	1
228	311	34	2
232	311	34	2
233	311	34	1
225	312	34	1
228	312	34	1
229	312	34	2
232	312	34	1
237	312	34	2
224	313	34	3
226	313	34	3
227	313	34	3
228	313	34	2
234	313	34	2
235	313	34	1
225	314	34	1
226	314	34	1
230	314	34	1
232	314	34	1
227	315	34	2
228	315	34	3
229	315	34	1
231	315	34	2
228	316	34	2
232	316	34	2
233	316	34	2
234	316	34	1
227	317	34	1
231	317	34	1
237	318	34	1
230	248	35	2
226	250	35	2
224	251	35	1
227	251	35	1
223	252	35	1
229	252	35	2
219	253	35	1
223	253	35	1
226	253	35	1
229	253	35	2
232	253	35	1
219	254	35	2
223	254	35	1
224	254	35	1
225	254	35	1
235	254	35	5
240	254	35	2
218	255	35	1
221	255	35	2
222	255	35	1
223	255	35	2
224	255	35	1
225	255	35	1
226	255	35	1
231	255	35	1
215	256	35	2
218	256	35	1
221	256	35	1
223	256	35	1
225	256	35	1
226	256	35	2
230	256	35	4
240	256	35	2
243	256	35	2
215	257	35	1
221	257	35	1
224	257	35	1
226	257	35	2
239	257	35	1
241	257	35	2
243	257	35	1
203	258	35	1
218	258	35	3
224	258	35	1
225	258	35	2
226	258	35	1
229	258	35	1
230	258	35	2
235	258	35	1
239	258	35	1
240	258	35	2
242	258	35	1
182	259	35	1
190	259	35	1
201	259	35	2
221	259	35	1
223	259	35	1
224	259	35	2
226.5	259.5	35.5	1
227	259	35	1
230	259	35	1
233	259	35	1
234	259	35	1
239	259	35	2
244	259	35	1
190	260	35	3
210	260	35	2
212	260	35	1
214	260	35	1
215	260	35	1
216	260	35	1
218	260	35	1
221	260	35	1
224	260	35	2
225	260	35	1
226	260	35	1
227	260	35	2
229	260	35	2
231	260	35	2
235	260	35	1
236	260	35	1
237	260	35	1
239	260	35	2
240	260	35	4
241	260	35	1
242	260	35	3
244	260	35	2
245	260	35	3
247	260	35	1
193	261	35	2
208	261	35	1
210	261	35	2
215	261	35	1
216	261	35	1
217	261	35	1
220	261	35	1
221	261	35	2
222	261	35	2
223	261	35	2
224	261	35	3
228	261	35	1
229	261	35	1
230	261	35	1
232	261	35	2
234	261	35	1
241	261	35	4
242	261	35	2
244	261	35	2
246	261	35	1
193	262	35	2
203	262	35	1
206	262	35	3
208	262	35	1
211	262	35	2
220	262	35	2
221	262	35	2
222	262	35	2
223	262	35	1
228	262	35	1
231	262	35	1
232	262	35	2
236	262	35	3
237	262	35	2
243	262	35	3
248	262	35	1
188	263	35	1
189	263	35	1
191	263	35	2
196	263	35	1
205	263	35	1
210	263	35	2
211	263	35	1
212	263	35	2
216	263	35	2
217	263	35	2
221	263	35	1
227	263	35	1
234	263	35	1
236	263	35	4
237	263	35	1
238	263	35	1
241	263	35	1
243	263	35	1
244	263	35	2
245	263	35	1
246	263	35	3
247	263	35	1
249	263	35	1
186	264	35	1
188	264	35	1
191	264	35	1
200	264	35	1
213	264	35	1
216	264	35	3
226	264	35	2
229	264	35	1
235	264	35	1
236	264	35	1
240	264	35	3
242	264	35	1
249	264	35	1
250	264	35	1
178	265	35	1
185	265	35	2
187	265	35	3
190	265	35	1
194	265	35	1
195	265	35	1
205	265	35	2
208	265	35	2
209	265	35	1
211	265	35	2
212	265	35	1
213	265	35	2
214	265	35	1
220	265	35	2
221	265	35	3
222	265	35	1
226	265	35	3
228	265	35	1
233	265	35	3
242	265	35	1
243	265	35	2
245	265	35	1
247	265	35	1
249	265	35	1
178	266	35	1
188	266	35	2
190	266	35	1
192	266	35	1
194	266	35	1
195	266	35	1
197	266	35	2
204	266	35	1
208	266	35	2
210	266	35	1
211	266	35	1
214	266	35	1
219	266	35	1
223	266	35	2
226	266	35	1
228	266	35	2
236	266	35	1
239	266	35	1
240	266	35	1
241	266	35	1
242	266	35	1
245	266	35	2
247	266	35	2
250	266	35	1
185	267	35	1
188	267	35	1
189	267	35	1
194	267	35	2
205	267	35	1
209	267	35	1
214	267	35	3
217	267	35	2
219	267	35	1
220	267	35	3
222	267	35	2
225	267	35	1
227	267	35	1
231	267	35	1
238	267	35	2
239	267	35	3
242	267	35	1
243	267	35	1
245	267	35	2
250	267	35	1
177	268	35	1
183	268	35	1
185	268	35	2
189	268	35	1
192	268	35	1
193	268	35	1
196	268	35	1
202	268	35	2
205	268	35	1
206	268	35	2
208	268	35	1
209	268	35	1
210	268	35	4
214	268	35	2
216	268	35	1
218	268	35	1
219	268	35	2
222	268	35	1
225	268	35	1
238	268	35	2
239	268	35	1
242	268	35	1
246	268	35	5
250	268	35	1
174	269	35	1
178	269	35	1
185	269	35	1
188	269	35	2
191	269	35	1
193	269	35	1
194	269	35	2
196	269	35	1
197	269	35	1
201	269	35	1
217	269	35	1
232	269	35	1
234	269	35	1
244	269	35	1
248	269	35	2
250	269	35	1
172	270	35	2
176	270	35	1
179	270	35	1
181	270	35	1
185	270	35	2
186	270	35	2
188	270	35	1
195	270	35	1
196	270	35	3
199	270	35	2
202	270	35	1
206	270	35	1
207	270	35	2
210	270	35	1
212	270	35	2
213	270	35	3
214	270	35	1
218	270	35	1
220	270	35	1
236	270	35	1
237	270	35	2
239	270	35	2
240	270	35	1
241	270	35	1
243	270	35	1
245	270	35	2
248	270	35	2
250	270	35	1
171	271	35	1
173	271	35	1
179	271	35	3
180	271	35	2
183	271	35	1
185	271	35	1
186	271	35	1
190	271	35	1
192	271	35	2
194	271	35	1
195	271	35	1
198	271	35	1
201	271	35	1
205	271	35	2
206	271	35	1
207	271	35	1
210	271	35	1
212	271	35	1
213	271	35	1
214	271	35	1
216	271	35	1
218	271	35	2
225	271	35	1
228	271	35	1
235	271	35	1
238	271	35	2
242	271	35	1
243	271	35	2
247	271	35	2
248	271	35	2
173	272	35	1
176	272	35	1
178	272	35	1
180	272	35	1
183	272	35	1
184	272	35	2
185	272	35	1
191	272	35	1
192	272	35	4
197	272	35	1
205	272	35	2
206	272	35	1
207	272	35	1
211	272	35	1
214	272	35	2
215	272	35	2
217	272	35	1
222	272	35	1
231	272	35	2
234	272	35	1
241	272	35	1
173	273	35	1
176	273	35	2
178	273	35	1
181	273	35	2
184	273	35	1
185	273	35	1
187	273	35	2
204	273	35	1
205	273	35	1
206	273	35	2
208	273	35	4
212	273	35	1
215	273	35	2
217	273	35	2
227	273	35	1
228	273	35	1
230	273	35	1
234	273	35	1
235	273	35	1
239	273	35	3
250	273	35	1
170	274	35	1
171	274	35	1
173	274	35	1
176	274	35	1
178	274	35	4
182	274	35	1
186	274	35	1
187	274	35	1
190	274	35	1
207	274	35	1
210	274	35	2
213	274	35	1
218	274	35	1
223	274	35	1
224	274	35	2
225	274	35	1
231	274	35	2
233	274	35	1
239	274	35	2
241	274	35	1
242	274	35	1
245	274	35	2
250	274	35	2
176	275	35	1
178	275	35	1
186	275	35	2
200	275	35	1
205	275	35	1
207	275	35	1
209	275	35	1
213	275	35	3
214	275	35	1
219	275	35	2
220	275	35	1
239	275	35	1
240	275	35	1
245	275	35	1
186	276	35	2
202	276	35	3
209	276	35	1
210	276	35	1
217	276	35	2
219	276	35	1
220	276	35	1
221	276	35	1
222	276	35	1
230	276	35	1
237	276	35	1
240	276	35	2
242	276	35	1
243	276	35	2
244	276	35	1
248	276	35	2
175	277	35	1
182	277	35	1
185	277	35	3
187	277	35	1
188	277	35	3
202	277	35	2
205	277	35	1
206	277	35	1
208	277	35	1
213	277	35	2
218	277	35	1
219	277	35	1
224	277	35	2
234	277	35	1
235	277	35	2
236	277	35	1
238	277	35	2
241	277	35	1
174	278	35	2
178	278	35	1
188	278	35	2
190	278	35	1
203	278	35	3
204	278	35	3
205	278	35	1
210	278	35	4
214	278	35	2
215	278	35	1
216	278	35	1
221	278	35	1
222	278	35	1
224	278	35	1
227	278	35	2
229	278	35	1
231	278	35	1
233	278	35	2
234	278	35	1
236	278	35	1
238	278	35	2
243	278	35	2
244	278	35	2
180	279	35	3
184	279	35	1
190	279	35	1
192	279	35	2
193	279	35	1
195	279	35	1
201	279	35	2
204	279	35	1
205	279	35	1
207	279	35	1
209	279	35	2
210	279	35	1
211	279	35	1
214	279	35	1
217	279	35	3
227	279	35	1
229	279	35	1
232	279	35	1
246	279	35	2
172	280	35	1
175	280	35	2
177	280	35	1
179	280	35	1
189	280	35	1
190	280	35	1
191	280	35	3
203	280	35	3
206	280	35	3
208	280	35	2
210	280	35	1
211	280	35	1
219	280	35	1
221	280	35	3
223	280	35	3
232	280	35	1
233	280	35	1
237	280	35	2
246	280	35	3
248	280	35	2
174	281	35	1
187	281	35	1
191	281	35	1
204	281	35	2
205	281	35	1
208	281	35	2
210	281	35	1
214	281	35	1
216	281	35	1
226	281	35	4
228	281	35	1
230	281	35	3
239	281	35	1
240	281	35	2
244	281	35	1
173	282	35	2
186	282	35	2
190	282	35	3
202	282	35	2
203	282	35	1
210	282	35	1
213	282	35	2
215	282	35	2
216	282	35	1
219	282	35	1
221	282	35	1
223	282	35	1
226	282	35	1
227	282	35	1
229	282	35	1
232	282	35	1
233	282	35	2
242	282	35	1
244	282	35	2
245	282	35	1
171	283	35	1
173	283	35	1
175	283	35	1
180	283	35	2
181	283	35	1
183	283	35	1
188	283	35	1
190	283	35	1
191	283	35	2
202	283	35	1
203	283	35	4
211	283	35	1
214	283	35	2
215	283	35	1
220	283	35	1
222	283	35	1
223	283	35	1
229	283	35	2
233	283	35	2
236	283	35	2
238	283	35	1
240	283	35	1
243	283	35	2
244	283	35	1
245	283	35	2
246	283	35	1
247	283	35	1
250	283	35	1
176	284	35	3
180	284	35	3
181	284	35	2
184	284	35	2
185	284	35	2
187	284	35	1
191	284	35	2
200	284	35	4
203	284	35	1
204	284	35	1
206	284	35	1
208	284	35	1
214	284	35	3
216	284	35	2
219	284	35	1
222	284	35	1
226	284	35	1
232	284	35	1
233	284	35	1
237	284	35	1
238	284	35	1
241	284	35	1
243	284	35	2
247	284	35	1
248	284	35	1
249	284	35	1
176	285	35	1
177	285	35	1
178	285	35	2
182	285	35	1
185	285	35	1
187	285	35	2
189	285	35	1
198	285	35	1
201	285	35	3
205	285	35	1
206	285	35	1
207	285	35	1
209	285	35	2
217	285	35	2
220	285	35	1
225	285	35	2
226	285	35	2
230	285	35	1
231	285	35	1
232	285	35	1
234	285	35	1
242	285	35	1
243	285	35	2
245	285	35	1
250	285	35	2
185	286	35	1
187	286	35	1
198	286	35	2
200	286	35	2
202	286	35	1
205	286	35	1
208	286	35	1
209	286	35	1
211	286	35	3
213	286	35	1
215	286	35	1
220	286	35	1
221	286	35	1
223	286	35	3
224	286	35	1
227	286	35	3
228	286	35	2
229	286	35	1
231	286	35	2
233	286	35	1
238	286	35	1
244	286	35	1
246	286	35	2
247	286	35	2
248	286	35	1
249	286	35	2
174	287	35	1
175	287	35	1
182	287	35	1
187	287	35	2
189	287	35	1
190	287	35	1
194	287	35	4
196	287	35	2
199	287	35	1
202	287	35	1
203	287	35	1
219	287	35	1
220	287	35	1
221	287	35	1
226	287	35	1
228	287	35	1
229	287	35	1
236	287	35	1
239	287	35	1
243	287	35	1
244	287	35	2
246	287	35	2
183	288	35	2
187	288	35	1
188	288	35	2
189	288	35	1
190	288	35	1
195	288	35	1
196	288	35	1
199	288	35	1
205	288	35	3
218	288	35	1
219	288	35	1
220	288	35	2
221	288	35	1
222	288	35	1
223	288	35	1
228	288	35	1
230	288	35	1
236	288	35	3
237	288	35	3
238	288	35	1
242	288	35	1
174	289	35	1
175	289	35	2
176	289	35	1
177	289	35	2
184	289	35	1
189	289	35	1
190	289	35	1
193	289	35	2
199	289	35	1
204	289	35	1
205	289	35	1
207	289	35	3
221	289	35	2
222	289	35	1
224	289	35	1
228	289	35	1
230	289	35	2
235	289	35	1
237	289	35	1
239	289	35	1
241	289	35	1
243	289	35	1
244	289	35	1
248	289	35	1
250	289	35	2
184	290	35	1
190	290	35	2
195	290	35	1
197	290	35	1
199	290	35	1
200	290	35	2
201	290	35	1
203	290	35	1
205	290	35	1
220	290	35	1
223	290	35	1
224	290	35	1
225	290	35	1
227	290	35	3
234	290	35	1
235	290	35	2
241	290	35	1
242	290	35	1
245	290	35	1
247	290	35	2
183	291	35	1
185	291	35	1
187	291	35	3
194	291	35	1
195	291	35	2
199	291	35	2
201	291	35	1
205	291	35	1
224	291	35	3
226	291	35	1
229	291	35	1
230	291	35	1
231	291	35	1
234	291	35	1
237	291	35	2
241	291	35	2
242	291	35	1
244	291	35	2
247	291	35	1
174	292	35	1
186	292	35	3
187	292	35	1
193	292	35	2
197	292	35	1
199	292	35	1
203	292	35	2
204	292	35	1
220	292	35	1
221	292	35	1
222	292	35	1
223	292	35	2
224	292	35	2
225	292	35	2
226	292	35	1
229	292	35	1
230	292	35	3
232	292	35	1
245	292	35	1
182	293	35	2
185	293	35	2
195	293	35	1
196	293	35	1
197	293	35	1
198	293	35	1
200	293	35	2
201	293	35	1
203	293	35	1
204	293	35	2
206	293	35	1
222	293	35	1
223	293	35	1
225	293	35	1
227	293	35	1
228	293	35	2
231	293	35	1
232	293	35	1
233	293	35	1
234	293	35	2
235	293	35	2
239	293	35	2
188	294	35	1
195	294	35	1
197	294	35	1
199	294	35	1
204	294	35	1
219	294	35	1
220	294	35	3
221	294	35	1
222	294	35	2
231	294	35	1
237	294	35	2
239	294	35	1
244	294	35	1
245	294	35	1
181	295	35	1
197	295	35	2
203	295	35	2
204	295	35	1
220	295	35	1
223	295	35	1
224	295	35	1
225	295	35	1
226	295	35	1
240	295	35	2
244	295	35	2
247	295	35	2
248	295	35	1
180	296	35	2
181	296	35	1
195	296	35	1
200	296	35	3
217	296	35	2
219	296	35	2
221	296	35	1
222	296	35	2
228	296	35	1
229	296	35	2
235	296	35	1
238	296	35	1
241	296	35	2
243	296	35	2
194	297	35	1
198	297	35	2
202	297	35	1
227	297	35	1
229	297	35	1
236	297	35	1
238	297	35	2
239	297	35	1
242	297	35	1
243	297	35	1
245	297	35	4
247	297	35	2
191	298	35	1
196	298	35	2
200	298	35	3
203	298	35	1
220	298	35	1
222	298	35	1
234	298	35	2
239	298	35	2
246	298	35	1
196	299	35	1
199	299	35	1
200	299	35	2
202	299	35	2
228	299	35	2
235	299	35	1
239	299	35	1
240	299	35	3
241	299	35	1
194	300	35	2
208	300	35	1
225	300	35	1
226	300	35	2
241	300	35	1
242	300	35	1
196	301	35	1
227	301	35	2
228	301	35	3
229	301	35	2
233	301	35	1
235	301	35	3
237	301	35	2
238	301	35	1
239	301	35	1
240	301	35	1
241	301	35	1
242	301	35	2
244	301	35	3
199	302	35	1
200	302	35	1
224	302	35	1
225	302	35	1
227	302	35	1
228	302	35	1
229	302	35	1
230	302	35	1
233	302	35	1
238	302	35	1
244	302	35	1
199	303	35	1
223	303	35	3
227	303	35	1
229	303	35	1
232	303	35	2
234	303	35	2
236	303	35	1
238	303	35	1
241	303	35	1
242	303	35	1
243	303	35	1
244	303	35	2
221	304	35	2
223	304	35	3
226	304	35	1
232	304	35	2
233	304	35	1
234	304	35	2
239	304	35	1
240	304	35	1
241	304	35	4
244	304	35	2
222	305	35	1
223	305	35	1
225	305	35	1
227	305	35	1
230	305	35	1
232	305	35	1
234	305	35	1
235	305	35	3
237	305	35	2
238	305	35	2
199	306	35	3
206	306	35	2
220	306	35	2
222	306	35	1
225	306	35	1
227	306	35	1
229	306	35	1
230	306	35	1
233	306	35	1
239	306	35	1
240	306	35	1
242	306	35	1
221	307	35	1
222	307	35	2
224	307	35	1
227	307	35	1
231	307	35	2
236	307	35	1
239	307	35	1
240	307	35	1
241	307	35	1
243	307	35	1
203	308	35	1
206	308	35	1
221	308	35	1
224	308	35	3
226	308	35	1
229	308	35	1
237	308	35	1
241	308	35	1
202	309	35	1
234	309	35	1
235	309	35	1
237	309	35	1
238	309	35	1
240	309	35	1
242	309	35	2
218	310	35	2
219	310	35	2
220	310	35	1
223	310	35	2
227	310	35	3
236	310	35	1
237	310	35	1
238	310	35	2
219	311	35	1
220	311	35	2
221	311	35	1
222	311	35	2
224	311	35	1
229	311	35	3
230	311	35	1
232	311	35	3
234	311	35	2
217	312	35	1
225	312	35	2
226	312	35	3
232	312	35	1
237	312	35	1
223	313	35	1
228	313	35	2
230	313	35	1
235	313	35	1
237	313	35	1
238	313	35	1
225	314	35	1
227	314	35	1
228	314	35	1
230	314	35	1
234	314	35	2
226	315	35	1
233	315	35	1
234	315	35	1
236	315	35	1
240	315	35	1
210	316	35	1
232	316	35	1
234	316	35	1
233	317	35	2
235	317	35	1
237	317	35	1
240	317	35	1
212	318	35	1
233	318	35	1
236	318	35	2
240	319	35	2
222	253	36	1
224	253	36	1
228	253	36	1
224	255	36	1
226	255	36	1
218	256	36	1
223	256	36	1
225	256	36	1
216	257	36	1
217	257	36	1
218	257	36	2
224	257	36	1
225	257	36	1
216	258	36	1
218	258	36	1
220	258	36	1
221	258	36	1
222	258	36	1
223	258	36	1
225	258	36	1
226	258	36	1
228	258	36	1
218	259	36	1
219	259	36	4
223	259	36	1
225	259	36	3
226	259	36	1
229	259	36	2
232	259	36	1
237	259	36	2
216	260	36	1
223	260	36	1
224	260	36	1
226	260	36	1
229	260	36	1
235	260	36	1
238	260	36	1
240	260	36	2
217	261	36	3
218	261	36	4
222	261	36	1
224	261	36	1
229	261	36	1
232	261	36	1
234	261	36	2
237	261	36	2
243	261	36	1
190	262	36	1
192	262	36	1
215	262	36	2
219	262	36	1
221	262	36	1
222	262	36	2
223	262	36	1
224	262	36	2
228	262	36	3
230	262	36	1
231	262	36	1
238	262	36	1
240	262	36	1
242	262	36	2
245	262	36	1
189	263	36	1
193	263	36	1
211	263	36	1
214	263	36	3
219	263	36	2
222	263	36	1
227	263	36	2
231	263	36	1
233	263	36	3
234	263	36	1
235	263	36	1
237	263	36	1
242	263	36	1
244	263	36	1
245	263	36	1
249	263	36	1
186	264	36	3
188	264	36	1
215	264	36	1
218	264	36	1
220	264	36	2
222	264	36	1
225	264	36	1
226	264	36	1
238	264	36	1
239	264	36	1
240	264	36	1
243	264	36	2
246	264	36	1
250	264	36	2
185	265	36	3
191	265	36	3
196	265	36	1
209	265	36	1
211	265	36	1
215	265	36	1
216	265	36	2
224	265	36	1
231	265	36	1
232	265	36	1
233	265	36	1
235	265	36	2
237	265	36	1
240	265	36	1
245	265	36	1
186	266	36	1
188	266	36	1
189	266	36	1
196	266	36	1
208	266	36	1
217	266	36	1
219	266	36	2
223	266	36	2
226	266	36	2
229	266	36	1
230	266	36	1
231	266	36	2
232	266	36	1
233	266	36	2
235	266	36	2
237	266	36	3
243	266	36	1
244	266	36	2
186	267	36	2
189	267	36	2
192	267	36	1
209	267	36	2
211	267	36	2
212	267	36	1
217	267	36	1
219	267	36	1
232	267	36	2
233	267	36	3
239	267	36	2
240	267	36	1
242	267	36	2
189	268	36	1
191	268	36	1
193	268	36	1
194	268	36	1
196	268	36	1
205	268	36	1
206	268	36	2
210	268	36	2
211	268	36	2
214	268	36	2
219	268	36	1
233	268	36	2
235	268	36	1
236	268	36	1
239	268	36	1
240	268	36	1
243	268	36	1
245	268	36	1
186	269	36	1
191	269	36	2
200	269	36	3
208	269	36	3
210	269	36	3
211	269	36	2
213	269	36	2
217	269	36	3
219	269	36	1
225	269	36	1
229	269	36	1
238	269	36	1
240	269	36	1
248	269	36	1
249	269	36	3
172	270	36	2
185	270	36	1
188	270	36	3
191	270	36	3
193	270	36	1
194	270	36	1
196	270	36	1
203	270	36	2
206	270	36	1
212	270	36	2
213	270	36	2
214	270	36	4
221	270	36	2
235	270	36	1
239	270	36	1
240	270	36	4
241	270	36	2
244	270	36	1
248	270	36	2
176	271	36	1
178	271	36	2
191	271	36	1
198	271	36	1
207	271	36	2
211	271	36	1
212	271	36	3
216	271	36	2
223	271	36	2
225	271	36	1
236	271	36	1
239	271	36	2
248	271	36	1
175	272	36	2
177	272	36	1
179	272	36	1
181	272	36	2
190	272	36	2
193	272	36	2
208	272	36	2
213	272	36	1
222	272	36	1
232	272	36	1
236	272	36	1
239	272	36	1
240	272	36	2
178	273	36	2
185	273	36	1
186	273	36	1
190	273	36	1
191	273	36	2
205	273	36	1
207	273	36	1
209	273	36	1
210	273	36	1
232	273	36	1
235	273	36	3
241	273	36	1
185	274	36	1
188	274	36	1
203	274	36	3
205	274	36	1
208	274	36	1
209	274	36	2
210	274	36	1
212	274	36	1
213	274	36	1
214	274	36	1
217	274	36	3
233	274	36	2
236	274	36	2
250	274	36	1
175	275	36	1
184	275	36	2
205	275	36	2
206	275	36	1
208	275	36	1
210	275	36	1
211	275	36	1
214	275	36	2
216	275	36	1
217	275	36	1
219	275	36	4
220	275	36	1
231	275	36	1
181	276	36	1
186	276	36	2
203	276	36	1
204	276	36	2
207	276	36	1
213	276	36	2
214	276	36	2
216	276	36	1
217	276	36	3
219	276	36	2
222	276	36	1
228	276	36	1
237	276	36	1
189	277	36	1
205	277	36	1
207	277	36	3
208	277	36	3
213	277	36	1
215	277	36	3
223	277	36	1
226	277	36	2
234	277	36	1
207	278	36	1
208	278	36	1
211	278	36	1
218	278	36	1
219	278	36	2
224	278	36	2
231	278	36	2
234	278	36	1
173	279	36	1
193	279	36	1
201	279	36	1
204	279	36	1
209	279	36	1
214	279	36	1
220	279	36	1
234	279	36	2
173	280	36	1
180	280	36	2
191	280	36	1
193	280	36	2
199	280	36	1
205	280	36	1
206	280	36	2
207	280	36	1
209	280	36	1
211	280	36	2
212	280	36	1
213	280	36	1
214	280	36	4
215	280	36	1
223	280	36	1
234	280	36	1
173	281	36	1
176	281	36	3
179	281	36	2
187	281	36	2
189	281	36	2
190	281	36	1
192	281	36	1
193	281	36	1
204	281	36	1
206	281	36	2
207	281	36	1
208	281	36	1
209	281	36	1
211	281	36	1
221	281	36	1
223	281	36	3
229	281	36	2
230	281	36	1
190	282	36	1
191	282	36	2
206	282	36	1
212	282	36	3
215	282	36	2
222	282	36	1
187	283	36	1
204	283	36	2
205	283	36	2
210	283	36	2
211	283	36	2
214	283	36	2
218	283	36	1
222	283	36	2
231	283	36	2
233	283	36	2
239	283	36	1
240	283	36	1
241	283	36	1
176	284	36	1
179	284	36	1
188	284	36	3
196	284	36	1
199	284	36	1
201	284	36	1
203	284	36	1
205	284	36	1
208	284	36	1
210	284	36	2
213	284	36	1
214	284	36	1
215	284	36	1
219	284	36	1
220	284	36	1
221	284	36	1
224	284	36	1
225	284	36	1
226	284	36	1
231	284	36	1
233	284	36	1
245	284	36	1
176	285	36	1
199	285	36	1
201	285	36	1
210	285	36	1
215	285	36	1
217	285	36	2
218	285	36	2
223	285	36	2
233	285	36	1
235	285	36	1
236	285	36	1
237	285	36	1
240	285	36	1
242	285	36	1
193	286	36	2
198	286	36	1
200	286	36	2
201	286	36	1
202	286	36	3
203	286	36	1
204	286	36	1
205	286	36	2
207	286	36	1
208	286	36	2
213	286	36	1
216	286	36	1
218	286	36	1
222	286	36	2
224	286	36	2
225	286	36	1
228	286	36	3
231	286	36	1
234	286	36	1
236	286	36	1
237	286	36	1
239	286	36	3
242	286	36	1
243	286	36	2
244	286	36	2
